p_int,rh_int,t_int,ts
107.269,11.94,28.63,1550947486.19806
107.271,11.93,28.642,1550947496.71839
107.222,11.9,28.713,1550947507.24517
107.22,11.81,28.774,1550947517.77170
107.222,11.76,28.838,1550947528.27010
107.224,11.72,28.872,1550947538.80938
107.231,11.7,28.934,1550947549.29924
107.233,11.68,28.964,1550947559.82676
107.238,11.67,29.014,1550947570.33389
107.238,11.65,29.045,1550947580.88133
107.242,11.64,29.094,1550947591.40934
107.243,11.62,29.126,1550947601.94344
107.241,11.61,29.16,1550947612.47349
107.247,11.59,29.186,1550947623.00238
107.248,11.57,29.222,1550947633.54463
107.248,11.57,29.261,1550947644.04988
107.246,11.55,29.279,1550947654.56974
107.25,11.54,29.301,1550947665.10926
107.246,11.53,29.337,1550947675.64125
107.249,11.51,29.371,1550947686.16313
107.252,11.49,29.397,1550947696.70587
107.256,11.48,29.431,1550947707.18969
107.255,11.48,29.447,1550947717.72413
107.255,11.46,29.479,1550947728.24525
107.254,11.44,29.501,1550947738.77161
107.251,11.44,29.53,1550947749.28917
107.251,11.43,29.564,1550947759.79330
107.252,11.42,29.58,1550947770.32498
107.252,11.41,29.603,1550947780.84765
107.25,11.41,29.627,1550947791.35066
107.251,11.4,29.617,1550947801.93029
107.256,11.39,29.658,1550947812.48584
107.262,11.39,29.683,1550947823.01856
107.266,11.38,29.716,1550947833.50398
107.27,11.38,29.729,1550947844.01416
107.275,11.37,29.739,1550947854.55778
107.276,11.36,29.765,1550947865.08073
107.288,11.37,29.787,1550947875.60823
107.29,11.36,29.816,1550947886.12455
107.294,11.37,29.834,1550947896.63218
107.295,11.36,29.846,1550947907.16925
107.297,11.35,29.867,1550947917.69533
107.304,11.35,29.879,1550947928.21601
107.303,11.35,29.912,1550947938.70626
