p,rh,t,ts
101.622,80.11,21.135,1550941489.97009
101.624,80.08,21.138,1550941492.43732
101.623,80.08,21.128,1550941494.89808
101.625,80.08,21.13,1550941497.36527
101.621,80.1,21.129,1550941499.83241
101.62,80.1,21.128,1550941502.29960
101.623,80.09,21.126,1550941504.76672
101.622,80.07,21.126,1550941507.23432
101.622,80.05,21.117,1550941509.69910
101.624,80.04,21.122,1550941512.16610
101.623,80.02,21.116,1550941514.63342
101.623,80,21.113,1550941517.10057
101.625,79.98,21.101,1550941519.56824
101.623,79.94,21.107,1550941522.03873
101.626,79.92,21.102,1550941524.49788
101.62,79.91,21.091,1550941526.96569
101.622,79.88,21.092,1550941529.43340
101.623,79.88,21.089,1550941531.90055
101.621,79.89,21.088,1550941534.36805
101.621,79.93,21.09,1550941536.83732
101.623,79.98,21.094,1550941539.30447
101.624,80.03,21.095,1550941541.77156
101.622,80.05,21.099,1550941544.23856
101.622,80.05,21.096,1550941546.69926
101.622,80.05,21.098,1550941549.15790
101.625,80.05,21.098,1550941551.62501
101.623,80.03,21.095,1550941554.09234
101.626,80.02,21.102,1550941556.56394
101.625,80.01,21.103,1550941559.02810
101.623,80.02,21.107,1550941561.50148
101.625,80.01,21.099,1550941563.97076
101.623,80,21.098,1550941566.43649
101.626,80.01,21.096,1550941568.90500
101.627,80.02,21.097,1550941571.36813
101.624,80.04,21.094,1550941573.83271
101.625,80.05,21.1,1550941576.30318
101.626,80.04,21.095,1550941578.76788
101.631,80.02,21.098,1550941581.23481
101.625,80,21.089,1550941583.69804
101.627,79.99,21.087,1550941586.16199
101.627,79.99,21.093,1550941588.63004
101.624,79.99,21.093,1550941591.09714
101.627,80.01,21.1,1550941593.56606
101.628,80.01,21.097,1550941596.03328
101.624,79.97,21.082,1550941598.50029
101.629,79.95,21.095,1550941600.96803
101.626,79.92,21.099,1550941603.42853
101.625,79.87,21.094,1550941605.89602
101.626,79.84,21.09,1550941608.35873
101.624,79.81,21.087,1550941610.82248
101.627,79.8,21.088,1550941613.29013
101.626,79.81,21.088,1550941615.75887
101.626,79.81,21.092,1550941618.22653
101.627,79.84,21.094,1550941620.68914
101.625,79.87,21.104,1550941623.15702
101.628,79.91,21.105,1550941625.61936
101.63,79.95,21.124,1550941628.08965
101.628,79.98,21.122,1550941630.55843
101.627,80.02,21.127,1550941633.02606
101.628,80.02,21.125,1550941635.49321
101.629,80.02,21.128,1550941637.95831
101.625,80.02,21.132,1550941640.42621
101.629,80.01,21.137,1550941642.89389
101.627,80,21.138,1550941645.36117
101.628,79.99,21.131,1550941647.82863
101.629,79.98,21.132,1550941650.29470
101.627,79.99,21.131,1550941652.76563
101.628,79.99,21.133,1550941655.23276
101.63,80,21.13,1550941657.69819
101.629,80.01,21.138,1550941660.16584
101.626,80,21.142,1550941662.63345
101.627,80,21.143,1550941665.10096
101.626,80,21.15,1550941667.56894
101.628,80.02,21.154,1550941670.03872
101.63,80.04,21.157,1550941672.50754
101.627,80.07,21.156,1550941674.97559
101.628,80.09,21.162,1550941677.44272
101.626,80.1,21.167,1550941679.90798
101.627,80.11,21.169,1550941682.37532
101.627,80.13,21.175,1550941684.84620
101.63,80.16,21.178,1550941687.30807
101.628,80.17,21.178,1550941689.77511
101.628,80.16,21.181,1550941692.24506
101.63,80.14,21.181,1550941694.71241
101.629,80.11,21.18,1550941697.18333
101.63,80.1,21.185,1550941699.65257
101.63,80.08,21.175,1550941702.11817
101.628,80.05,21.175,1550941704.58612
101.629,80.04,21.172,1550941707.05363
101.631,80.03,21.18,1550941709.52069
101.628,80.04,21.176,1550941711.98977
101.63,80.04,21.178,1550941714.45756
101.63,80.04,21.184,1550941716.92718
101.629,80.04,21.187,1550941719.39437
101.631,80.04,21.186,1550941721.86139
101.631,80.04,21.196,1550941724.32875
101.631,80.03,21.199,1550941726.79835
101.628,80.01,21.199,1550941729.26556
101.63,80,21.2,1550941731.73263
101.632,79.97,21.202,1550941734.19075
101.633,79.96,21.201,1550941736.65790
101.632,79.94,21.206,1550941739.12513
101.633,79.93,21.205,1550941741.59302
101.628,79.9,21.201,1550941744.05816
101.631,79.89,21.204,1550941746.52515
101.632,79.88,21.202,1550941748.99243
101.63,79.88,21.205,1550941751.45946
101.631,79.87,21.199,1550941753.92827
101.63,79.88,21.206,1550941756.39553
101.628,79.89,21.211,1550941758.86287
101.629,79.91,21.209,1550941761.33050
101.63,79.93,21.208,1550941763.79824
101.632,79.95,21.216,1550941766.26679
101.632,79.97,21.22,1550941768.73840
101.629,80,21.219,1550941771.19929
101.63,80.03,21.226,1550941773.65836
101.631,80.04,21.231,1550941776.12393
101.63,80.05,21.24,1550941778.59419
101.632,80.05,21.245,1550941781.06123
101.631,80.01,21.244,1550941783.52903
101.634,79.98,21.248,1550941785.98947
101.631,79.95,21.248,1550941788.45645
101.632,79.91,21.248,1550941790.92399
101.63,79.89,21.25,1550941793.39095
101.633,79.87,21.25,1550941795.85871
101.632,79.86,21.251,1550941798.31830
101.631,79.86,21.249,1550941800.77852
101.631,79.85,21.254,1550941803.23813
101.63,79.82,21.246,1550941805.70238
101.63,79.81,21.239,1550941808.16801
101.631,79.8,21.248,1550941810.63813
101.634,79.79,21.246,1550941813.10569
101.635,79.78,21.246,1550941815.57671
101.63,79.76,21.24,1550941818.04394
101.628,79.76,21.233,1550941820.50796
101.631,79.74,21.238,1550941822.97569
101.63,79.72,21.24,1550941825.44400
101.631,79.69,21.233,1550941827.91168
101.63,79.65,21.227,1550941830.37140
101.637,79.62,21.226,1550941832.84576
101.634,79.61,21.223,1550941835.30809
101.634,79.59,21.219,1550941837.77567
101.633,79.58,21.216,1550941840.24391
101.632,79.57,21.216,1550941842.71120
101.638,79.57,21.216,1550941845.17863
101.633,79.57,21.212,1550941847.64608
101.632,79.56,21.211,1550941850.11317
101.632,79.55,21.208,1550941852.58025
101.634,79.55,21.21,1550941855.04778
101.632,79.56,21.21,1550941857.50805
101.634,79.59,21.217,1550941859.97583
101.635,79.61,21.214,1550941862.43809
101.634,79.65,21.213,1550941864.90591
101.636,79.71,21.221,1550941867.37304
101.632,79.74,21.22,1550941869.84022
101.632,79.74,21.225,1550941872.30751
101.634,79.74,21.23,1550941874.77520
101.633,79.72,21.226,1550941877.24441
101.633,79.71,21.221,1550941879.70801
101.635,79.69,21.223,1550941882.17528
101.636,79.66,21.225,1550941884.63328
101.636,79.64,21.22,1550941887.10033
101.638,79.64,21.22,1550941889.56756
101.634,79.65,21.221,1550941892.03406
101.635,79.66,21.221,1550941894.50123
101.637,79.67,21.222,1550941896.96941
101.635,79.69,21.23,1550941899.44109
101.632,79.72,21.233,1550941901.90811
101.638,79.75,21.239,1550941904.37627
101.633,79.76,21.239,1550941906.84354
101.633,79.77,21.239,1550941909.30899
101.634,79.79,21.247,1550941911.77734
101.632,79.81,21.245,1550941914.23798
101.632,79.82,21.253,1550941916.69819
101.635,79.82,21.261,1550941919.15794
101.636,79.82,21.263,1550941921.62705
101.638,79.82,21.271,1550941924.09426
101.639,79.81,21.281,1550941926.56133
101.638,79.79,21.278,1550941929.02884
101.64,79.77,21.279,1550941931.49599
101.636,79.76,21.286,1550941933.95789
101.64,79.74,21.29,1550941936.42478
101.638,79.72,21.289,1550941938.88915
101.635,79.7,21.289,1550941941.35648
101.638,79.68,21.294,1550941943.82410
101.635,79.65,21.287,1550941946.29110
101.639,79.64,21.29,1550941948.76130
101.639,79.62,21.291,1550941951.22896
101.638,79.61,21.291,1550941953.69622
101.641,79.6,21.294,1550941956.16369
101.635,79.6,21.283,1550941958.63086
101.638,79.61,21.295,1550941961.09820
101.638,79.6,21.299,1550941963.56596
101.64,79.58,21.296,1550941966.03353
101.641,79.55,21.298,1550941968.50083
101.641,79.52,21.301,1550941970.96795
101.639,79.5,21.296,1550941973.43499
101.639,79.48,21.3,1550941975.90046
101.64,79.48,21.309,1550941978.35864
101.64,79.46,21.315,1550941980.81794
101.636,79.46,21.314,1550941983.27792
101.637,79.48,21.32,1550941985.74532
101.637,79.51,21.331,1550941988.21234
101.638,79.53,21.342,1550941990.67980
101.638,79.55,21.348,1550941993.14697
101.641,79.56,21.359,1550941995.61409
101.639,79.57,21.368,1550941998.08119
101.639,79.58,21.378,1550942000.54949
101.638,79.57,21.384,1550942003.00792
101.638,79.56,21.389,1550942005.47186
101.64,79.56,21.399,1550942007.93921
101.641,79.54,21.405,1550942010.40637
101.638,79.52,21.409,1550942012.87344
101.639,79.51,21.415,1550942015.33793
101.639,79.48,21.422,1550942017.80511
101.639,79.48,21.424,1550942020.27121
101.638,79.47,21.432,1550942022.73887
101.64,79.46,21.434,1550942025.20638
101.641,79.46,21.445,1550942027.67389
101.644,79.47,21.445,1550942030.14099
101.64,79.48,21.451,1550942032.60879
101.637,79.51,21.461,1550942035.07750
101.641,79.54,21.472,1550942037.54478
101.64,79.56,21.477,1550942040.01232
101.64,79.59,21.488,1550942042.47968
101.64,79.59,21.493,1550942044.94684
101.638,79.58,21.492,1550942047.40797
101.637,79.57,21.497,1550942049.87540
101.638,79.55,21.509,1550942052.34259
101.638,79.54,21.516,1550942054.81073
101.64,79.53,21.513,1550942057.27824
101.642,79.53,21.525,1550942059.73801
101.641,79.51,21.528,1550942062.20643
101.637,79.5,21.531,1550942064.67834
101.641,79.46,21.531,1550942067.14385
101.64,79.41,21.527,1550942069.61109
101.644,79.35,21.532,1550942072.07875
101.644,79.29,21.527,1550942074.54603
101.64,79.25,21.523,1550942077.01359
101.639,79.22,21.517,1550942079.48096
101.641,79.19,21.513,1550942081.94842
101.64,79.16,21.514,1550942084.41859
101.641,79.14,21.509,1550942086.88648
101.641,79.14,21.507,1550942089.34830
101.639,79.14,21.506,1550942091.81617
101.644,79.14,21.504,1550942094.27831
101.642,79.13,21.508,1550942096.74644
101.642,79.12,21.503,1550942099.21354
101.642,79.11,21.499,1550942101.68083
101.647,79.11,21.505,1550942104.14829
101.646,79.12,21.509,1550942106.60957
101.645,79.09,21.504,1550942109.06786
101.642,79.07,21.499,1550942111.53640
101.645,79.03,21.493,1550942113.99777
101.644,79.01,21.496,1550942116.46502
101.641,78.97,21.496,1550942118.93228
101.642,78.97,21.493,1550942121.39962
101.64,78.96,21.489,1550942123.87139
101.643,78.94,21.496,1550942126.34246
101.646,78.92,21.483,1550942128.80981
101.643,78.9,21.482,1550942131.26868
101.643,78.88,21.484,1550942133.73648
101.643,78.84,21.481,1550942136.20400
101.645,78.81,21.482,1550942138.67140
101.641,78.78,21.475,1550942141.13881
101.642,78.76,21.472,1550942143.60627
101.643,78.77,21.472,1550942146.07394
101.641,78.78,21.474,1550942148.54144
101.643,78.8,21.47,1550942151.00812
101.642,78.82,21.478,1550942153.47847
101.643,78.82,21.478,1550942155.94578
101.643,78.84,21.481,1550942158.41285
101.644,78.86,21.486,1550942160.88017
101.648,78.89,21.489,1550942163.34753
101.647,78.92,21.491,1550942165.81477
101.646,78.94,21.492,1550942168.27805
101.647,78.97,21.493,1550942170.74530
101.643,78.99,21.503,1550942173.21263
101.644,78.98,21.504,1550942175.68059
101.642,78.97,21.511,1550942178.14945
101.646,78.95,21.508,1550942180.61650
101.646,78.93,21.508,1550942183.08405
101.648,78.9,21.512,1550942185.55235
101.646,78.87,21.506,1550942188.01980
101.647,78.85,21.504,1550942190.48768
101.646,78.82,21.508,1550942192.95483
101.645,78.8,21.505,1550942195.42180
101.645,78.79,21.5,1550942197.88993
101.644,78.78,21.503,1550942200.35788
101.645,78.76,21.497,1550942202.82541
101.646,78.75,21.498,1550942205.29268
101.645,78.74,21.499,1550942207.75783
101.645,78.74,21.498,1550942210.22502
101.645,78.74,21.502,1550942212.69213
101.646,78.75,21.501,1550942215.16358
101.646,78.78,21.514,1550942217.63142
101.647,78.8,21.522,1550942220.09826
101.648,78.8,21.52,1550942222.56538
101.647,78.81,21.525,1550942225.03238
101.644,78.81,21.532,1550942227.49965
101.649,78.79,21.542,1550942229.96664
101.649,78.79,21.542,1550942232.43411
101.649,78.79,21.553,1550942234.90186
101.648,78.77,21.558,1550942237.36336
101.647,78.75,21.559,1550942239.83155
101.646,78.75,21.561,1550942242.29950
101.646,78.74,21.568,1550942244.76836
101.644,78.73,21.571,1550942247.23692
101.647,78.72,21.574,1550942249.70043
101.649,78.72,21.581,1550942252.16817
101.646,78.71,21.582,1550942254.63079
101.643,78.72,21.591,1550942257.09786
101.648,78.72,21.595,1550942259.56505
101.645,78.68,21.601,1550942262.03209
101.65,78.67,21.606,1550942264.49937
101.647,78.64,21.608,1550942266.96640
101.647,78.63,21.607,1550942269.43351
101.647,78.61,21.616,1550942271.90051
101.646,78.6,21.62,1550942274.36786
101.647,78.59,21.626,1550942276.83499
101.645,78.59,21.637,1550942279.30205
101.643,78.57,21.633,1550942281.76958
101.648,78.55,21.641,1550942284.24248
101.647,78.53,21.642,1550942286.71018
101.648,78.52,21.646,1550942289.16780
101.647,78.51,21.647,1550942291.63031
101.646,78.48,21.641,1550942294.09806
101.645,78.45,21.634,1550942296.57060
101.647,78.41,21.64,1550942299.03827
101.645,78.38,21.631,1550942301.49831
101.646,78.38,21.632,1550942303.96650
101.643,78.39,21.63,1550942306.43400
101.646,78.41,21.633,1550942308.90420
101.649,78.43,21.634,1550942311.37192
101.649,78.46,21.64,1550942313.83900
101.645,78.49,21.643,1550942316.30694
101.646,78.51,21.635,1550942318.77442
101.651,78.53,21.643,1550942321.23800
101.647,78.55,21.653,1550942323.70556
101.645,78.55,21.654,1550942326.17287
101.645,78.56,21.662,1550942328.64315
101.647,78.56,21.674,1550942331.10783
101.648,78.56,21.68,1550942333.57480
101.649,78.56,21.684,1550942336.04193
101.649,78.56,21.693,1550942338.50778
101.646,78.57,21.699,1550942340.98010
101.647,78.59,21.703,1550942343.44744
101.648,78.59,21.708,1550942345.91458
101.646,78.6,21.712,1550942348.38198
101.646,78.59,21.718,1550942350.85177
101.647,78.55,21.727,1550942353.31902
101.648,78.51,21.727,1550942355.77807
101.647,78.46,21.726,1550942358.24522
101.65,78.42,21.725,1550942360.71268
101.648,78.39,21.728,1550942363.18039
101.646,78.36,21.723,1550942365.64767
101.647,78.33,21.724,1550942368.11491
101.646,78.3,21.719,1550942370.58208
101.646,78.25,21.71,1550942373.04956
101.644,78.23,21.706,1550942375.51673
101.646,78.2,21.706,1550942377.97800
101.65,78.2,21.698,1550942380.43780
101.644,78.2,21.696,1550942382.89845
101.649,78.19,21.697,1550942385.36626
101.647,78.18,21.696,1550942387.83376
101.645,78.16,21.692,1550942390.30462
101.645,78.16,21.694,1550942392.76820
101.648,78.16,21.696,1550942395.22842
101.648,78.19,21.701,1550942397.69774
101.648,78.19,21.706,1550942400.15788
101.647,78.21,21.715,1550942402.62541
101.646,78.23,21.721,1550942405.08881
101.648,78.22,21.727,1550942407.55583
101.645,78.2,21.728,1550942410.01801
101.649,78.18,21.734,1550942412.48531
101.648,78.16,21.744,1550942414.94949
101.649,78.16,21.75,1550942417.41791
101.651,78.17,21.757,1550942419.87970
101.646,78.18,21.766,1550942422.34723
101.646,78.18,21.772,1550942424.81306
101.646,78.17,21.782,1550942427.28037
101.649,78.16,21.784,1550942429.74753
101.645,78.16,21.794,1550942432.21601
101.649,78.17,21.806,1550942434.68322
101.649,78.19,21.81,1550942437.14808
101.646,78.21,21.827,1550942439.61537
101.65,78.22,21.832,1550942442.08257
101.644,78.23,21.844,1550942444.54827
101.645,78.22,21.848,1550942447.01537
101.647,78.22,21.86,1550942449.47507
101.645,78.21,21.873,1550942451.94557
101.647,78.18,21.881,1550942454.41261
101.648,78.15,21.885,1550942456.87800
101.647,78.12,21.893,1550942459.34517
101.648,78.1,21.903,1550942461.81252
101.65,78.06,21.906,1550942464.27563
101.647,78,21.909,1550942466.74361
101.648,77.94,21.91,1550942469.20377
101.649,77.87,21.915,1550942471.67124
101.649,77.81,21.913,1550942474.13856
101.646,77.78,21.913,1550942476.60621
101.646,77.76,21.908,1550942479.07398
101.652,77.73,21.914,1550942481.54113
101.651,77.71,21.908,1550942484.00724
101.65,77.71,21.907,1550942486.46909
101.647,77.72,21.909,1550942488.93704
101.65,77.72,21.918,1550942491.40684
101.647,77.73,21.914,1550942493.86843
101.649,77.73,21.914,1550942496.33642
101.652,77.73,21.922,1550942498.80410
101.652,77.73,21.92,1550942501.27208
101.649,77.72,21.92,1550942503.73794
101.647,77.72,21.921,1550942506.20544
101.649,77.71,21.92,1550942508.66372
101.649,77.69,21.926,1550942511.13104
101.646,77.67,21.924,1550942513.59808
101.646,77.65,21.918,1550942516.06532
101.649,77.63,21.919,1550942518.53254
101.647,77.6,21.917,1550942520.99978
101.648,77.6,21.919,1550942523.46720
101.647,77.61,21.917,1550942525.93466
101.648,77.63,21.919,1550942528.39239
101.647,77.64,21.916,1550942530.85977
101.646,77.65,21.919,1550942533.31778
101.652,77.66,21.92,1550942535.78512
101.648,77.66,21.923,1550942538.25502
101.65,77.68,21.928,1550942540.72488
101.647,77.7,21.935,1550942543.19270
101.645,77.72,21.932,1550942545.65882
101.649,77.75,21.942,1550942548.12472
101.651,77.77,21.954,1550942550.59579
101.65,77.76,21.966,1550942553.06695
101.648,77.75,21.965,1550942555.53611
101.647,77.75,21.979,1550942558.00528
101.65,77.73,21.986,1550942560.47500
101.65,77.69,21.987,1550942562.94360
101.65,77.65,21.995,1550942565.41108
101.647,77.63,21.993,1550942567.87842
101.652,77.62,21.999,1550942570.34122
101.648,77.6,22.008,1550942572.80882
101.65,77.6,22.012,1550942575.26801
101.648,77.58,22.013,1550942577.73648
101.655,77.58,22.025,1550942580.20452
101.649,77.56,22.025,1550942582.67259
101.651,77.54,22.027,1550942585.14239
101.654,77.5,22.034,1550942587.61268
101.652,77.47,22.032,1550942590.08048
101.651,77.43,22.03,1550942592.54763
101.65,77.39,22.03,1550942595.01518
101.651,77.36,22.028,1550942597.48223
101.65,77.32,22.028,1550942599.94997
101.648,77.29,22.023,1550942602.41825
101.653,77.29,22.025,1550942604.87803
101.654,77.29,22.033,1550942607.34753
101.647,77.29,22.025,1550942609.81558
101.649,77.28,22.034,1550942612.28331
101.651,77.28,22.035,1550942614.75134
101.649,77.28,22.042,1550942617.22116
101.65,77.3,22.047,1550942619.68857
101.648,77.32,22.049,1550942622.15656
101.648,77.33,22.059,1550942624.62386
101.651,77.33,22.066,1550942627.08801
101.65,77.33,22.07,1550942629.55155
101.651,77.3,22.078,1550942632.02223
101.648,77.27,22.076,1550942634.48808
101.648,77.25,22.072,1550942636.95085
101.648,77.23,22.076,1550942639.41798
101.65,77.19,22.077,1550942641.88512
101.649,77.14,22.072,1550942644.34926
101.648,77.11,22.067,1550942646.81638
101.652,77.07,22.063,1550942649.28328
101.652,77.05,22.063,1550942651.75036
101.649,77.03,22.057,1550942654.21749
101.651,77.02,22.055,1550942656.68484
101.656,77.01,22.052,1550942659.15184
101.65,77,22.05,1550942661.61910
101.653,77,22.048,1550942664.08883
101.652,77.01,22.049,1550942666.55684
101.652,77.03,22.051,1550942669.01923
101.654,77.08,22.052,1550942671.48719
101.65,77.14,22.056,1550942673.95494
101.651,77.19,22.068,1550942676.42329
101.651,77.23,22.064,1550942678.88858
101.65,77.26,22.079,1550942681.34813
101.652,77.28,22.087,1550942683.81650
101.652,77.3,22.095,1550942686.28481
101.649,77.31,22.099,1550942688.75276
101.651,77.33,22.108,1550942691.22058
101.648,77.33,22.112,1550942693.68843
101.655,77.32,22.124,1550942696.15789
101.65,77.28,22.123,1550942698.61866
101.652,77.23,22.129,1550942701.08684
101.65,77.19,22.127,1550942703.54885
101.651,77.15,22.123,1550942706.01697
101.651,77.13,22.127,1550942708.49286
101.65,77.12,22.127,1550942710.95826
101.651,77.12,22.12,1550942713.42561
101.65,77.11,22.121,1550942715.89314
101.652,77.12,22.123,1550942718.36064
101.651,77.11,22.116,1550942720.82779
101.646,77.09,22.119,1550942723.29508
101.649,77.07,22.118,1550942725.76231
101.654,77.05,22.113,1550942728.22819
101.649,77.04,22.114,1550942730.69544
101.649,77.04,22.11,1550942733.16244
101.653,77.04,22.108,1550942735.62784
101.649,77.07,22.114,1550942738.09506
101.648,77.09,22.113,1550942740.55832
101.648,77.09,22.114,1550942743.02598
101.65,77.07,22.113,1550942745.48892
101.654,77.03,22.111,1550942747.94790
101.648,77,22.107,1550942750.41492
101.648,76.98,22.102,1550942752.87771
101.65,76.95,22.104,1550942755.33879
101.649,76.95,22.102,1550942757.80604
101.651,76.96,22.107,1550942760.27368
101.651,76.98,22.108,1550942762.74118
101.651,76.99,22.112,1550942765.20823
101.652,77.01,22.113,1550942767.67518
101.65,77.03,22.114,1550942770.13350
101.654,77.07,22.122,1550942772.60055
101.653,77.11,22.125,1550942775.06796
101.649,77.12,22.128,1550942777.53499
101.648,77.11,22.13,1550942780.00224
101.649,77.08,22.133,1550942782.47261
101.65,77.03,22.132,1550942784.94006
101.652,76.99,22.13,1550942787.40793
101.65,76.98,22.134,1550942789.87539
101.65,76.98,22.127,1550942792.34364
101.652,76.99,22.135,1550942794.80789
101.653,77,22.139,1550942797.26802
101.649,76.99,22.14,1550942799.73621
101.652,76.97,22.143,1550942802.20665
101.651,76.91,22.135,1550942804.67401
101.649,76.87,22.133,1550942807.14267
101.649,76.82,22.126,1550942809.60818
101.65,76.79,22.123,1550942812.07725
101.653,76.75,22.118,1550942814.54613
101.653,76.73,22.114,1550942817.01596
101.653,76.71,22.11,1550942819.48317
101.654,76.71,22.105,1550942821.95277
101.654,76.71,22.102,1550942824.42269
101.653,76.73,22.099,1550942826.89339
101.653,76.75,22.095,1550942829.36357
101.651,76.77,22.096,1550942831.83240
101.65,76.78,22.091,1550942834.29955
101.652,76.8,22.094,1550942836.76675
101.655,76.8,22.091,1550942839.23375
101.651,76.8,22.086,1550942841.69879
101.653,76.79,22.089,1550942844.16623
101.65,76.8,22.09,1550942846.63444
101.653,76.79,22.088,1550942849.10232
101.653,76.79,22.084,1550942851.56366
101.653,76.78,22.087,1550942854.03196
101.652,76.78,22.08,1550942856.50319
101.651,76.78,22.078,1550942858.96847
101.652,76.78,22.084,1550942861.43619
101.653,76.77,22.085,1550942863.90578
101.653,76.76,22.078,1550942866.36813
101.654,76.75,22.079,1550942868.83905
101.654,76.75,22.086,1550942871.30695
101.654,76.75,22.081,1550942873.77494
101.65,76.78,22.081,1550942876.24285
101.652,76.81,22.085,1550942878.70491
101.651,76.83,22.09,1550942881.17411
101.654,76.86,22.088,1550942883.63866
101.654,76.89,22.091,1550942886.10623
101.653,76.91,22.093,1550942888.57573
101.652,76.92,22.094,1550942891.04480
101.654,76.93,22.09,1550942893.51764
101.654,76.95,22.1,1550942895.98748
101.654,76.96,22.095,1550942898.45599
101.655,76.97,22.097,1550942900.92459
101.655,76.98,22.098,1550942903.39343
101.654,76.98,22.095,1550942905.85918
101.654,76.98,22.095,1550942908.32768
101.654,76.96,22.098,1550942910.79769
101.652,76.95,22.094,1550942913.25802
101.654,76.94,22.101,1550942915.72634
101.652,76.94,22.084,1550942918.18838
101.653,76.94,22.101,1550942920.65930
101.653,76.94,22.099,1550942923.12650
101.651,76.92,22.103,1550942925.59578
101.652,76.91,22.102,1550942928.06289
101.652,76.91,22.101,1550942930.53225
101.655,76.89,22.096,1550942932.99937
101.653,76.88,22.102,1550942935.46885
101.655,76.86,22.099,1550942937.93837
101.655,76.84,22.099,1550942940.40842
101.653,76.82,22.093,1550942942.87555
101.652,76.82,22.092,1550942945.33970
101.653,76.82,22.092,1550942947.80677
101.654,76.8,22.091,1550942950.27392
101.652,76.79,22.09,1550942952.74094
101.652,76.75,22.085,1550942955.20823
101.652,76.72,22.081,1550942957.67482
101.654,76.71,22.081,1550942960.14279
101.653,76.7,22.075,1550942962.61315
101.651,76.7,22.074,1550942965.07830
101.655,76.69,22.073,1550942967.54590
101.656,76.67,22.071,1550942970.01394
101.654,76.68,22.064,1550942972.48113
101.654,76.68,22.06,1550942974.94817
101.654,76.67,22.056,1550942977.40797
101.652,76.67,22.053,1550942979.87521
101.658,76.68,22.051,1550942982.34286
101.654,76.67,22.045,1550942984.80883
101.653,76.68,22.041,1550942987.27700
101.655,76.69,22.038,1550942989.74397
101.658,76.68,22.034,1550942992.21104
101.655,76.67,22.024,1550942994.67838
101.655,76.67,22.017,1550942997.14575
101.655,76.68,22.013,1550942999.61580
101.656,76.7,22.013,1550943002.08373
101.657,76.73,22.016,1550943004.55422
101.656,76.76,22.006,1550943007.01976
101.656,76.81,22.015,1550943009.48749
101.658,76.85,22.008,1550943011.95777
101.658,76.9,22.014,1550943014.42708
101.658,76.93,22.009,1550943016.89583
101.654,76.95,22.011,1550943019.35820
101.655,76.97,22.013,1550943021.82667
101.653,76.99,22.015,1550943024.29583
101.655,77.03,22.019,1550943026.76292
101.656,77.06,22.014,1550943029.23008
101.653,77.09,22.022,1550943031.68832
101.654,77.09,22.028,1550943034.15690
101.657,77.08,22.026,1550943036.61837
101.656,77.06,22.028,1550943039.07835
101.654,77.05,22.029,1550943041.54589
101.657,77.06,22.03,1550943044.00812
101.657,77.08,22.034,1550943046.48204
101.658,77.08,22.038,1550943048.94979
101.655,77.09,22.04,1550943051.40893
101.658,77.12,22.037,1550943053.87668
101.656,77.14,22.043,1550943056.34372
101.657,77.15,22.046,1550943058.80796
101.658,77.15,22.05,1550943061.27533
101.659,77.14,22.054,1550943063.74252
101.656,77.13,22.052,1550943066.20777
101.656,77.11,22.043,1550943068.67509
101.658,77.09,22.044,1550943071.14190
101.654,77.08,22.047,1550943073.60953
101.657,77.06,22.042,1550943076.07823
101.655,77.05,22.044,1550943078.54764
101.658,77.04,22.041,1550943081.00806
101.657,77.04,22.039,1550943083.46801
101.658,77.04,22.038,1550943085.93076
101.657,77.04,22.038,1550943088.39885
101.654,77.03,22.032,1550943090.86101
101.656,77.05,22.032,1550943093.32857
101.659,77.07,22.037,1550943095.79668
101.656,77.07,22.031,1550943098.26417
101.656,77.07,22.038,1550943100.73255
101.657,77.08,22.036,1550943103.20117
101.661,77.08,22.036,1550943105.66873
101.658,77.08,22.036,1550943108.13583
101.659,77.08,22.039,1550943110.60432
101.655,77.07,22.04,1550943113.07136
101.656,77.06,22.034,1550943115.53872
101.656,77.06,22.034,1550943118.00574
101.657,77.04,22.032,1550943120.47334
101.659,77.02,22.033,1550943122.94124
101.655,77,22.032,1550943125.40779
101.658,76.99,22.027,1550943127.87931
101.654,76.99,22.024,1550943130.34793
101.654,77,22.03,1550943132.81551
101.656,77.02,22.031,1550943135.28243
101.653,77.03,22.031,1550943137.74876
101.656,77.04,22.037,1550943140.21687
101.655,77.05,22.04,1550943142.68605
101.655,77.06,22.037,1550943145.15653
101.655,77.09,22.044,1550943147.62454
101.657,77.11,22.044,1550943150.09260
101.657,77.14,22.049,1550943152.56084
101.653,77.15,22.05,1550943155.02836
101.656,77.15,22.057,1550943157.49870
101.657,77.13,22.062,1550943159.96716
101.657,77.14,22.067,1550943162.43545
101.658,77.14,22.072,1550943164.90371
101.654,77.13,22.071,1550943167.37090
101.658,77.12,22.081,1550943169.83821
101.652,77.11,22.08,1550943172.30308
101.656,77.1,22.09,1550943174.77120
101.657,77.08,22.096,1550943177.23983
101.658,77.05,22.101,1550943179.69920
101.655,77,22.102,1550943182.16630
101.658,76.98,22.102,1550943184.63855
101.655,76.95,22.106,1550943187.10694
101.658,76.95,22.113,1550943189.57694
101.657,76.95,22.119,1550943192.04472
101.656,76.96,22.119,1550943194.51226
101.654,76.98,22.127,1550943196.97862
101.656,76.98,22.129,1550943199.43826
101.658,76.97,22.135,1550943201.90637
101.656,76.96,22.139,1550943204.36835
101.655,76.96,22.144,1550943206.83841
101.654,76.96,22.156,1550943209.30575
101.658,76.98,22.158,1550943211.77413
101.656,76.98,22.165,1550943214.24658
101.655,76.97,22.171,1550943216.70861
