alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
6100.6,1578.5,28.133,0.0029865,2016-11-03T07:17:50.070545,2775.8,104.293,2797.4,7595.5,13766.9,1550975547.00715
6173.3,1566.2,28.128,0.0075658,2016-11-03T07:17:51.471782,2720.7,104.339,2750.1,7540.1,13874.4,1550975548.40839
6217.5,1527.7,28.13,0.00268785,2016-11-03T07:17:52.877870,2680.4,104.29,2714.9,7489,13978.8,1550975549.81448
6227.9,1511.6,28.133,0.00089595,2016-11-03T07:17:54.279367,2662.5,104.272,2697.3,7455.5,13951.7,1550975551.21599
6248.7,1468.6,28.137,0.00368335,2016-11-03T07:17:55.679180,2623.3,104.3,2660.5,7397.6,14048.8,1550975552.61580
6243.5,1459,28.141,0.00408155,2016-11-03T07:17:57.084330,2605.1,104.304,2648.9,7379.5,14009.9,1550975554.02094
6353.1,1495.7,28.146,0.0085613,2016-11-03T07:17:58.486784,2669.1,104.349,2699.8,7463.6,14237.1,1550975555.42339
6311.3,1462.8,28.144,9.95E-05,2016-11-03T07:17:59.894167,2619.7,104.264,2659.5,7398.1,14170.1,1550975556.83077
6186.3,1426,28.14,0.00587345,2016-11-03T07:18:01.296167,2553.8,104.322,2598.3,7286.9,14080,1550975558.23277
6165.5,1422.2,28.136,0.0003982,2016-11-03T07:18:02.698768,2550.3,104.267,2593.6,7275.3,14017.7,1550975559.63538
6251.3,1449.2,28.129,0.0017919,2016-11-03T07:18:04.105902,2593.3,104.281,2636.1,7350.6,14099.6,1550975561.04251
6196.7,1423.5,28.118,0.00627165,2016-11-03T07:18:05.506638,2548.3,104.326,2598.6,7282.4,14083.9,1550975562.44325
6134.3,1418.2,28.112,0.00786445,2016-11-03T07:18:06.913462,2539.5,104.342,2581.7,7259.2,14044.9,1550975563.85008
6188.9,1430.5,28.112,0.00547525,2016-11-03T07:18:08.315484,2562.9,104.318,2611.7,7307.8,14095.7,1550975565.25209
6225.3,1442.4,28.108,0,2016-11-03T07:18:09.718159,2583.2,104.253,2632.8,7339.2,14115.2,1550975566.65476
6207.1,1431.8,28.107,0.0023892,2016-11-03T07:18:11.125532,2566.9,104.277,2613.2,7310.3,14130.9,1550975568.06214
6235.7,1433.3,28.109,0.007964,2016-11-03T07:18:12.527018,2572.7,104.333,2616.2,7313.8,14213.4,1550975569.46362
6319.2,1461.3,28.106,0.00129415,2016-11-03T07:18:13.935510,2622.5,104.266,2662.5,7395.4,14336,1550975570.87212
6429,1485.2,28.102,0.00129415,2016-11-03T07:18:15.337719,2661.5,104.266,2698.8,7465.3,14527.8,1550975572.27433
6586.6,1497,28.105,0.00647075,2016-11-03T07:18:16.739428,2685.7,104.318,2718.1,7505.3,14840.7,1550975573.67604
6718.5,1518.9,28.106,0.00647075,2016-11-03T07:18:18.146068,2721.4,104.318,2756.1,7578.3,15269.3,1550975575.08268
6997.4,1577.8,28.109,0.00527615,2016-11-03T07:18:19.552492,2810.5,104.306,2861.6,7760,15779.8,1550975576.48910
7287.2,1653.8,28.118,0,2016-11-03T07:18:20.959008,2945.2,104.247,2982.7,7978,16448.2,1550975577.89561
7601.7,1712.7,28.122,0.00627165,2016-11-03T07:18:22.364010,3042.1,104.31,3075.3,8150.7,17084.4,1550975579.30062
7722,1658.8,28.123,0.00209055,2016-11-03T07:18:23.769960,2932.6,104.268,2976.1,7975.2,17502,1550975580.70657
7618.1,1612,28.124,0.00647075,2016-11-03T07:18:25.173819,2836.2,104.312,2852,7843.9,18045.8,1550975582.11043
7876,1619.6,28.129,0.00189145,2016-11-03T07:18:26.582248,2846.8,104.266,2871.2,7885.9,18447.7,1550975583.51884
7947.7,1639.9,28.134,0.0047784,2016-11-03T07:18:27.991125,2879.7,104.295,2904.6,7940,18885.9,1550975584.92773
8069.7,1644.2,28.134,0.0085613,2016-11-03T07:18:29.394222,2897.8,104.333,2932.8,7983.5,18854.2,1550975586.33084
8111.4,1660.6,28.139,0.007964,2016-11-03T07:18:30.795034,2922.3,104.327,2954,8016.3,19082.5,1550975587.73165
8117,1676.9,28.139,0.00149325,2016-11-03T07:18:32.198071,2953.7,104.262,2984.9,8057.8,19077.2,1550975589.13467
8114.2,1663.9,28.132,0.0037829,2016-11-03T07:18:33.599832,2922.3,104.285,2961.8,8022.8,18960,1550975590.53644
8000.3,1663.4,28.136,0.00905905,2016-11-03T07:18:35.006589,2927.8,104.338,2969.3,8023.8,18854.2,1550975591.94320
7975.4,1686,28.136,0.00447975,2016-11-03T07:18:36.408913,2951.5,104.292,2985.2,8035.6,18566.5,1550975593.34552
7911.8,1649.5,28.136,0.0057739,2016-11-03T07:18:37.811441,2881.2,104.305,2914.7,7936.2,18339.9,1550975594.74805
7798.9,1661.1,28.135,0.0015928,2016-11-03T07:18:39.212880,2916.7,104.263,2946.4,7967.2,18060.9,1550975596.14949
7851.2,1667.9,28.133,0.00328515,2016-11-03T07:18:40.615110,2920.2,104.28,2952.2,7975.5,17791.4,1550975597.55172
7618.1,1628.6,28.14,0.00447975,2016-11-03T07:18:42.021210,2865.1,104.292,2893.3,7886.1,17776.6,1550975598.95782
7768.7,1684.7,28.142,0.00428065,2016-11-03T07:18:43.429901,2992.5,104.29,3013.6,8081.4,17845.9,1550975600.36652
8044.7,1834.2,28.148,0.0067694,2016-11-03T07:18:44.831552,3246.4,104.315,3274.6,8494.5,18217.6,1550975601.76817
8136.5,2203.5,28.156,0.00149325,2016-11-03T07:18:46.231993,3849.4,104.262,3793.1,9276.2,18540.6,1550975603.16860
8150.4,2135,28.164,0.0085613,2016-11-03T07:18:47.634374,3738.7,104.333,3682.1,9084.6,18623.7,1550975604.57099
7950.5,1755.5,28.166,0.0083622,2016-11-03T07:18:49.041605,3116.3,104.331,3157.3,8301.9,17975.6,1550975605.97821
6752.9,1451.7,28.175,0.0035838,2016-11-03T07:18:50.444032,2571.7,104.283,2606.9,7405.7,16603.7,1550975607.38064
7155.4,1509.1,28.173,0.005973,2016-11-03T07:18:51.846417,2677.4,104.307,2697.8,7576.8,17089.2,1550975608.78303
7139.3,1456,28.175,0.0043802,2016-11-03T07:18:53.250996,2555.6,104.291,2585,7334.5,15995,1550975610.18760
2226.2,823.5,28.167,0.00866085,2016-11-03T07:18:54.654004,1481.4,104.334,1505.5,4796.8,5649.8,1550975611.59062
2319.6,921.1,28.141,0.0061721,2016-11-03T07:18:56.060122,1647,104.309,1666.6,5191.2,5844.8,1550975612.99673
2358.4,904.3,28.123,0.00925815,2016-11-03T07:18:57.458908,1623.6,104.34,1643.7,5134.5,5816.5,1550975614.39551
2242.1,877.6,28.112,0.00746625,2016-11-03T07:18:58.862987,1576.3,104.322,1591.1,5009.9,5616.6,1550975615.79960
2233,861.8,28.095,0.0101541,2016-11-03T07:19:00.262269,1546.6,104.349,1559.7,4931.2,5568,1550975617.19887
2205.8,824.8,28.081,0.0115478,2016-11-03T07:19:01.661730,1491.2,104.363,1508.3,4801.6,5560.4,1550975618.59834
2246.7,809.7,28.065,0.00507705,2016-11-03T07:19:03.067342,1469.1,104.298,1491.5,4756.8,5652.4,1550975620.00395
5496.6,1236.5,28.066,0.01045275,2016-11-03T07:19:04.467426,2233.2,104.352,2242.2,6659.2,13565.4,1550975621.40404
4893,995.4,28.068,0.0033847,2016-11-03T07:19:05.873900,1843.1,104.281,1855.4,5824.6,10071.7,1550975622.81051
2618.5,851.9,28.051,0.00408155,2016-11-03T07:19:07.275135,1565.4,104.288,1595.4,5179.1,6768.8,1550975624.21174
2563,845.6,28.047,0.00766535,2016-11-03T07:19:08.675167,1541.8,104.324,1573.8,5039.6,6447.3,1550975625.61177
2579.1,915.9,28.028,0.01025365,2016-11-03T07:19:10.079359,1686.5,104.35,1703.4,5283.3,6368.8,1550975627.01597
3117,1089,28.015,0.00288695,2016-11-03T07:19:11.479239,2006.6,104.276,2037.1,6048.4,7705.6,1550975628.41585
2583.8,913.3,28.013,0.00129415,2016-11-03T07:19:12.885089,1673.4,104.26,1696.3,5285,6381.9,1550975629.82170
2406.5,860.2,28.004,0.01204555,2016-11-03T07:19:14.284282,1573.3,104.368,1597.4,5069.8,6144.7,1550975631.22089
2321.9,840.6,28,0.00885995,2016-11-03T07:19:15.683572,1516.9,104.336,1549.8,4960.4,5922.1,1550975632.62018
2424.8,859,27.998,0.0061721,2016-11-03T07:19:17.087746,1564.9,104.309,1587.1,5063,6082.4,1550975634.02435
1893.1,548.4,27.986,0.00766535,2016-11-03T07:19:18.487366,1036.2,104.324,1061.1,3885.9,5278.2,1550975635.42397
1341.5,531.8,27.979,0.0033847,2016-11-03T07:19:19.890333,981.6,104.281,1011.5,3537.9,3651.8,1550975636.82694
6668.3,2345.9,27.966,0.0021901,2016-11-03T07:19:21.288278,4050.5,104.269,4124.8,9647.9,17279.9,1550975638.22487
2521.4,760.8,27.962,0.00607255,2016-11-03T07:19:22.693191,1408.7,104.308,1454,4725,6098,1550975639.62980
2036.4,2447.6,27.946,0.00507705,2016-11-03T07:19:24.100943,4046.3,104.298,4106.7,9567.6,6657.7,1550975641.03747
1518.7,547.9,27.948,0.00587345,2016-11-03T07:19:25.502599,1015.8,104.306,1046.2,3653.1,3998.5,1550975642.43920
906.9,368.7,27.918,0.0013937,2016-11-03T07:19:26.907826,700.7,104.261,724.1,2701.8,2734.5,1550975643.84444
958.5,362.2,27.892,0.00866085,2016-11-03T07:19:28.304350,691.6,104.334,717,2685.7,2839.5,1550975645.24096
925.3,365.2,27.874,0.00766535,2016-11-03T07:19:29.698547,697.7,104.324,722.3,2698.8,2771.8,1550975646.63516
921.6,373.2,27.865,0.00567435,2016-11-03T07:19:31.097542,709,104.304,736.7,2746.1,2778.8,1550975648.03415
927.1,380,27.855,0.0047784,2016-11-03T07:19:32.490395,725.8,104.295,748.2,2757.7,2778.8,1550975649.42699
925.3,371.7,27.846,0.0065703,2016-11-03T07:19:33.889634,706.5,104.313,733.1,2741.8,2790.5,1550975650.82625
1393.1,533.1,27.832,0.00527615,2016-11-03T07:19:35.283984,984.1,104.3,1016,3562.5,3772.6,1550975652.22059
1473.1,547.4,27.829,0.00627165,2016-11-03T07:19:36.680605,1009,104.31,1041.7,3633.8,3869.6,1550975653.61722
1568.8,581.1,27.823,0.00487795,2016-11-03T07:19:38.082962,1068.6,104.296,1103.6,3835.9,4184.3,1550975655.01957
1490.4,568,27.816,0.0051766,2016-11-03T07:19:39.481415,1041.2,104.299,1079.7,3770.2,4013.1,1550975656.41802
1298.6,492.8,27.809,0.00647075,2016-11-03T07:19:40.884923,906.8,104.312,941,3369.2,3517.2,1550975657.82153
1266.6,478.7,27.805,0.0081631,2016-11-03T07:19:42.281346,889.2,104.329,921.4,3322.9,3423.7,1550975659.21795
1232.5,463.6,27.797,0.003982,2016-11-03T07:19:43.677180,866.5,104.287,896.2,3251.7,3375.9,1550975660.61378
1232.5,470.4,27.786,0.01025365,2016-11-03T07:19:45.077813,866,104.35,897.2,3247.2,3361.6,1550975662.01442
1300.7,503.6,27.77,0.0013937,2016-11-03T07:19:46.473548,913.3,104.261,934,3334.5,3466.8,1550975663.41016
1120.2,445,27.764,0.0043802,2016-11-03T07:19:47.873967,794.6,104.291,808.1,2987.7,3020.2,1550975664.81058
1120.2,449.8,27.749,0.00209055,2016-11-03T07:19:49.270354,798.3,104.268,808.1,2993,3076.8,1550975666.20696
1145.5,452.3,27.743,0.0087604,2016-11-03T07:19:50.666601,795.1,104.335,805.6,2972.3,3053.2,1550975667.60321
1275.1,506.4,27.735,0.01244375,2016-11-03T07:19:52.067334,880.6,104.372,899.3,3305.8,3435.7,1550975669.00394
1455.8,572.1,27.729,0.0069685,2016-11-03T07:19:53.463613,1019.3,104.317,1046.2,3768.2,4015.6,1550975670.40022
1757.7,688.1,27.725,0.00706805,2016-11-03T07:19:54.867341,1190.2,104.318,1241.5,4452.2,4940.6,1550975671.80395
3131.1,1284.8,27.728,0.00467885,2016-11-03T07:19:56.264991,2163.4,104.294,2274.4,7196,8840.6,1550975673.20160
10861.4,3728.6,27.775,0.00806355,2016-11-03T07:19:57.665156,5912.7,104.328,6449.3,13460.6,31147.2,1550975674.60176
11347,3962.7,27.816,0.00945725,2016-11-03T07:19:59.075281,6133.9,104.342,6683.9,13729.1,33092.4,1550975676.01189
12051.6,4133.8,27.849,0.0065703,2016-11-03T07:20:00.480312,6465.9,104.313,7105.2,14188,36243.3,1550975677.41692
13148.1,4375.7,27.881,0.01383745,2016-11-03T07:20:01.889278,6870.1,104.386,7449.7,14517.2,39673.2,1550975678.82589
13832.1,4582.1,27.91,0.0133397,2016-11-03T07:20:03.294217,7182.9,104.381,7757,14842.1,44095.7,1550975680.23082
14443.6,4599.5,27.943,0.01204555,2016-11-03T07:20:04.698389,7312.6,104.368,7963.9,15048.7,45137.6,1550975681.63500
14649,4659.6,27.978,0.00885995,2016-11-03T07:20:06.108321,7862,104.336,8193.9,15236.2,47008.3,1550975683.04494
14431.6,4672.2,28.008,0.0105523,2016-11-03T07:20:07.513312,7882.6,104.353,8138.1,15194.9,47022.8,1550975684.44992
14025.5,4557.4,28.035,0.01085095,2016-11-03T07:20:08.924470,7393.9,104.356,7850.9,15038.6,48003,1550975685.86108
13924.6,4491.7,28.052,0.01124915,2016-11-03T07:20:10.330799,7244.1,104.36,7744.7,14903.5,46835,1550975687.26741
14130.9,4539.6,28.068,0.0127424,2016-11-03T07:20:11.737622,7282.4,104.375,7841.6,15006.4,48106.6,1550975688.67423
14572.1,4734.9,28.077,0.01423565,2016-11-03T07:20:13.147683,7580.9,104.39,8146.4,15278.7,50320.5,1550975690.08429
15422,5005.7,28.105,0.01423565,2016-11-03T07:20:14.552877,7954.8,104.39,8598.1,15656.5,53820,1550975691.48949
16307.7,5118.2,28.134,0.00945725,2016-11-03T07:20:15.962617,8206.3,104.342,8962.3,15960.8,52914.6,1550975692.89923
16516.6,5175.3,28.162,0.0127424,2016-11-03T07:20:17.367954,8295.9,104.375,9014.7,16013.4,54270.1,1550975694.30456
15554.7,4914.1,28.182,0.00467885,2016-11-03T07:20:18.775144,7827,104.294,8422.5,15550.3,55488.9,1550975695.71175
14174.1,4608.5,28.188,0.0211046,2016-11-03T07:20:20.179309,7335.5,104.459,7757.5,15080.7,51402.5,1550975697.11592
12542.5,4174.1,28.167,0.0145343,2016-11-03T07:20:21.583345,6656.4,104.393,7127.6,14369.2,44764.6,1550975698.51996
4950.7,1918.6,28.131,0.00985545,2016-11-03T07:20:22.994137,3133.2,104.346,3269.6,9509.5,13982.7,1550975699.93073
5156.9,2348.9,28.108,0.01184645,2016-11-03T07:20:24.398779,3752.5,104.366,3964.7,10595.7,14956,1550975701.33539
12813.6,4235,28.098,0.0167244,2016-11-03T07:20:25.804733,6786.3,104.415,7140.4,14479.9,45151.5,1550975702.74134
13251.4,4355.3,28.122,0.0115478,2016-11-03T07:20:27.208674,7035.5,104.363,7384.3,14668.7,45458,1550975704.14529
13377.7,4285.9,28.149,0.0157289,2016-11-03T07:20:28.612803,7053.1,104.405,7285.9,14538.8,45374.2,1550975705.54941
12613.4,4108.9,28.169,0.0135388,2016-11-03T07:20:30.021796,6926.2,104.383,7007,14260.4,41269.5,1550975706.95840
12777.6,4128.3,28.185,0.0125433,2016-11-03T07:20:31.425794,6778.7,104.373,7153,14319.6,41358,1550975708.36240
13266.2,4393.6,28.203,0.01722215,2016-11-03T07:20:32.832635,7065.7,104.42,7662.4,14728.8,43745,1550975709.76924
14233.1,4352.1,28.223,0.01284195,2016-11-03T07:20:34.240162,7081,104.376,7583.4,14380.7,41193.7,1550975711.17677
2372.1,836.8,28.247,0.01045275,2016-11-03T07:20:35.647547,1479.9,104.352,1564.9,5523.4,6681.5,1550975712.58415
1980.3,734.9,28.202,0.00905905,2016-11-03T07:20:37.051686,1307.5,104.338,1371.9,4891.7,5634.5,1550975713.98829
1855.3,697.9,28.172,0.0143352,2016-11-03T07:20:38.450331,1250.8,104.391,1308,4694.1,5339,1550975715.38694
1799.8,672.2,28.144,0.009955,2016-11-03T07:20:39.853804,1203.5,104.347,1254.6,4566.5,5182.2,1550975716.79041
1740.1,649.6,28.122,0.0103532,2016-11-03T07:20:41.252428,1165.8,104.351,1210.8,4433.8,4978.3,1550975718.18903
1616.9,624.2,28.101,0.01025365,2016-11-03T07:20:42.650837,1098.3,104.35,1144.9,4223.4,4658.5,1550975719.58744
1540.5,601.8,28.079,0.0057739,2016-11-03T07:20:44.054527,1043.5,104.305,1084.5,4024.6,4390.9,1550975720.99113
1477.4,585.2,28.062,0.0093577,2016-11-03T07:20:45.452723,1023.6,104.341,1059.6,3941.6,4277.6,1550975722.38933
1457.9,565.5,28.039,0.00647075,2016-11-03T07:20:46.856059,999.4,104.312,1037.2,3836.4,4164.7,1550975723.79266
1468.7,570.6,28.021,0.01463385,2016-11-03T07:20:48.253599,1017.5,104.394,1048.8,3836.1,4142.7,1550975725.19021
1440.6,560.7,28.007,0.01224465,2016-11-03T07:20:49.652481,999.9,104.37,1028.1,3776.7,4035.1,1550975726.58909
1423.3,559,27.988,0.009955,2016-11-03T07:20:51.057688,982.1,104.347,1030.4,3837.1,4132.9,1550975727.99429
1492.6,578.1,27.976,0.0075658,2016-11-03T07:20:52.454498,1059.3,104.323,1133.6,4193.5,4549.2,1550975729.39110
2347,1015,27.964,0.0065703,2016-11-03T07:20:53.858829,1818.9,104.313,1974.2,6719.9,7763.2,1550975730.79543
5116.6,1508.6,28.022,0.0137379,2016-11-03T07:20:55.259622,2647.7,104.385,2796.4,8439.3,12433.2,1550975732.19623
5013.4,1584.3,28.023,0.0075658,2016-11-03T07:20:56.660982,2685.7,104.323,2832.4,8573.2,12871.2,1550975733.59759
16407.3,5194.4,28.044,0.00905905,2016-11-03T07:20:58.067497,8252.6,104.338,8936.4,15877.2,54002.9,1550975735.00410
1855.3,674.3,28.061,0.0015928,2016-11-03T07:20:59.471431,1225.4,104.263,1329.1,4770.6,5445.7,1550975736.40804
1516.5,560.7,28.023,0.00965635,2016-11-03T07:21:00.874759,1040.2,104.344,1118.2,4119.2,4504.6,1550975737.81137
1438.4,529.3,27.994,0.0103532,2016-11-03T07:21:02.274107,989.9,104.351,1066.9,3950.9,4299.8,1550975739.21071
1395.3,519.2,27.973,0.0105523,2016-11-03T07:21:03.671836,972.2,104.353,1045.2,3896,4179.4,1550975740.60844
1432,531.8,27.959,0.0065703,2016-11-03T07:21:05.073267,996.1,104.313,1073.4,3981.1,4292.4,1550975742.00987
1488.3,551.4,27.947,0.0093577,2016-11-03T07:21:06.470333,1033.1,104.341,1122.7,4122.5,4497.2,1550975743.40694
1477.4,551.4,27.934,0.00905905,2016-11-03T07:21:07.874303,1037.2,104.338,1114.2,4095.8,4472.5,1550975744.81091
1630.1,603.3,27.923,0.0063712,2016-11-03T07:21:09.273305,1133.8,104.311,1209.8,4374.2,4878,1550975746.20992
1782.1,653.9,27.914,0.0127424,2016-11-03T07:21:10.672386,1231,104.375,1315,4683.5,5303.5,1550975747.60900
1957.9,722.6,27.907,0.0003982,2016-11-03T07:21:12.075100,1350.3,104.251,1431.8,4987.3,5726.7,1550975749.01171
2253.5,846.4,27.898,0.0063712,2016-11-03T07:21:13.473915,1566,104.311,1660.3,5591.3,6494.6,1550975750.41053
27571,8456.2,27.882,0.0023892,2016-11-03T07:21:14.878990,12895.8,104.271,13182.5,16493.8,95750.4,1550975751.81560
1764.4,631.2,27.871,0.00706805,2016-11-03T07:21:16.286153,1194.5,104.318,1288.3,4581.6,5083.8,1550975753.22277
1538.3,563.5,27.853,0.0127424,2016-11-03T07:21:17.684422,1072.4,104.375,1150.4,4203.6,4606.3,1550975754.62103
1479.6,542.9,27.839,0.0115478,2016-11-03T07:21:19.087170,1032.4,104.363,1101.6,4068.9,4470,1550975756.02378
1414.7,521,27.828,0.00686895,2016-11-03T07:21:20.484686,988.3,104.316,1051.3,3919.4,4260.4,1550975757.42130
1397.4,515.2,27.816,0.0063712,2016-11-03T07:21:21.886847,978.3,104.311,1043.7,3889.7,4223.6,1550975758.82346
1390.9,509.9,27.799,0.00786445,2016-11-03T07:21:23.284606,962.2,104.326,1026.6,3820,4147.6,1550975760.22121
1365.1,504.6,27.779,0.0057739,2016-11-03T07:21:24.683270,955.6,104.305,1011.8,3810.7,4125.5,1550975761.61988
1354.4,502.6,27.76,0.0097559,2016-11-03T07:21:26.084747,950.8,104.345,1008.7,3751.3,4032.7,1550975763.02135
1365.1,508.1,27.738,0.0101541,2016-11-03T07:21:27.481140,953.1,104.349,1008.5,3739.5,4025.3,1550975764.41775
1367.3,503.9,27.713,0.00428065,2016-11-03T07:21:28.882683,952.1,104.29,1012.5,3765.4,4054.6,1550975765.81929
1345.8,504.1,27.686,0.00726715,2016-11-03T07:21:30.280326,949.1,104.32,1012,3820.8,4118.2,1550975767.21693
1337.2,499.6,27.665,0.01085095,2016-11-03T07:21:31.676858,939.8,104.356,998.7,3769.2,4064.4,1550975768.61346
1343.6,499.1,27.646,0.0035838,2016-11-03T07:21:33.078394,945.6,104.283,1001.4,3754.6,4069.3,1550975770.01500
1345.8,503.6,27.633,0.0015928,2016-11-03T07:21:34.475133,958.4,104.263,1017.5,3761.9,4054.6,1550975771.41174
1341.5,497.1,27.619,0.0105523,2016-11-03T07:21:35.877320,940.3,104.353,999.9,3750.8,4054.6,1550975772.81393
1358.7,505.1,27.609,0.0045793,2016-11-03T07:21:37.272860,957.9,104.293,1018,3795.3,4115.7,1550975774.20947
1371.6,507.6,27.6,0.001991,2016-11-03T07:21:38.670207,961.2,104.267,1020.1,3789.5,4103.5,1550975775.60681
1375.9,506.6,27.594,0.00328515,2016-11-03T07:21:40.071574,959.9,104.28,1018.5,3780.5,4103.5,1550975777.00818
1335,493.5,27.586,0.0027874,2016-11-03T07:21:41.468515,933.5,104.275,989.1,3683.3,3979,1550975778.40512
1388.8,513.2,27.575,0.0081631,2016-11-03T07:21:42.868956,970,104.329,1033.6,3845.7,4162.3,1550975779.80557
5468.6,807.6,27.561,0.0075658,2016-11-03T07:21:44.266486,1485.2,104.323,1567.7,5364.6,8447.7,1550975781.20310
1423.3,529.3,27.548,0.00428065,2016-11-03T07:21:45.665749,986.1,104.29,1051.5,3914.1,4211.3,1550975782.60236
1298.6,483.5,27.534,0.0029865,2016-11-03T07:21:47.069300,899.3,104.277,953.6,3623.9,3872,1550975784.00591
1266.6,471.9,27.518,0.00408155,2016-11-03T07:21:48.465789,877.1,104.288,936.2,3538.9,3758.1,1550975785.40239
1268.7,475.9,27.499,0.0009955,2016-11-03T07:21:49.866058,884.4,104.257,942,3551.5,3760.5,1550975786.80267
1277.2,476.7,27.488,0.00945725,2016-11-03T07:21:51.262385,884.7,104.342,939.5,3538.6,3746,1550975788.19900
1255.9,471.6,27.474,0.0061721,2016-11-03T07:21:52.659255,865,104.309,916.4,3461.4,3644.6,1550975789.59586
1200.6,454.8,27.46,0.01105005,2016-11-03T07:21:54.061957,828.8,104.358,875.6,3305.8,3483.6,1550975790.99856
1134.9,428.6,27.442,0.01124915,2016-11-03T07:21:55.458441,786,104.36,828.3,3128.4,3242.6,1550975792.39505
1111.7,419.6,27.429,0.00467885,2016-11-03T07:21:56.860698,775.9,104.294,815.2,3066.2,3169,1550975793.79731
1109.6,419.8,27.409,0.00587345,2016-11-03T07:21:58.256220,781,104.306,814.7,3054.4,3143,1550975795.19283
1126.5,428.9,27.392,0.0105523,2016-11-03T07:21:59.651713,794.3,104.353,831.3,3095.9,3202.2,1550975796.58832
1145.5,435.2,27.375,0.0109505,2016-11-03T07:22:01.053798,803.6,104.357,845.9,3147.5,3261.6,1550975797.99041
1109.6,421.6,27.364,0.0077649,2016-11-03T07:22:02.449799,776.4,104.325,828.8,3054.6,3152.4,1550975799.38641
1080.2,410.5,27.348,0.0069685,2016-11-03T07:22:03.851209,760.6,104.317,798.6,2997.5,3083.9,1550975800.78782
1088.6,415,27.333,0.00328515,2016-11-03T07:22:05.247817,770.9,104.28,808.4,3031,3114.6,1550975802.18442
1116,424.6,27.32,0.00726715,2016-11-03T07:22:06.643347,788.8,104.32,826,3077.8,3154.8,1550975803.57995
1120.2,423.8,27.306,0.0067694,2016-11-03T07:22:08.045006,788.5,104.315,827.8,3102.7,3214.1,1550975804.98161
1094.9,417.5,27.297,0.0035838,2016-11-03T07:22:09.440444,772.9,104.283,812.2,3056.2,3154.8,1550975806.37705
1264.4,489,27.285,0.00806355,2016-11-03T07:22:10.837393,887.2,104.328,937.5,3478.5,3671.1,1550975807.77401
1427.6,539.6,27.275,0.0071676,2016-11-03T07:22:12.232950,975.5,104.319,1045,3858.3,4135.3,1550975809.16956
1592.8,591.7,27.26,0.00666985,2016-11-03T07:22:13.630787,1076.2,104.314,1160.5,4213.9,4636.1,1550975810.56740
1718,637.5,27.25,0.00786445,2016-11-03T07:22:15.035893,1161.3,104.326,1248.3,4490.2,5018.4,1550975811.97250
1762.2,647.6,27.238,0.00149325,2016-11-03T07:22:16.434849,1170.1,104.262,1265.7,4548.9,5098.9,1550975813.37146
1702.6,623.4,27.222,0.0009955,2016-11-03T07:22:17.833585,1134.8,104.257,1222.2,4405.7,4935.6,1550975814.77019
