alt,lat,long,ts_gps,ts
21.79,21.88460184,-159.5274894,2019-02-24T02:30:33.000Z,1550975520.00000
21.465,21.88460302,-159.5274984,2019-02-24T02:30:34.000Z,1550975520.11396
21.092,21.88459464,-159.5274984,2019-02-24T02:30:35.000Z,1550975520.65635
21.092,21.88459464,-159.5274984,2019-02-24T02:30:36.000Z,1550975521.65999
21.092,21.88459464,-159.5274984,2019-02-24T02:30:36.000Z,1550975522.99701
21.092,21.88459464,-159.5274984,2019-02-24T02:30:37.000Z,1550975523.10988
20.223,21.88459779,-159.5274951,2019-02-24T02:30:38.000Z,1550975523.65889
19.526,21.88459059,-159.5275041,2019-02-24T02:30:39.000Z,1550975524.65857
19.526,21.88459059,-159.5275041,2019-02-24T02:30:39.000Z,1550975525.99643
19.526,21.88459059,-159.5275041,2019-02-24T02:30:40.000Z,1550975526.10939
19.526,21.88459059,-159.5275041,2019-02-24T02:30:41.000Z,1550975526.65949
19.526,21.88459059,-159.5275041,2019-02-24T02:30:42.000Z,1550975527.65710
19.526,21.88459059,-159.5275041,2019-02-24T02:30:42.000Z,1550975529.00439
19.153,21.88458221,-159.5275041,2019-02-24T02:30:43.000Z,1550975529.10794
19.153,21.88458221,-159.5275041,2019-02-24T02:30:44.000Z,1550975529.66114
18.828,21.88458338,-159.5275132,2019-02-24T02:30:45.000Z,1550975530.66020
18.828,21.88458338,-159.5275132,2019-02-24T02:30:45.000Z,1550975531.99491
18.828,21.88458338,-159.5275132,2019-02-24T02:30:46.000Z,1550975532.10742
18.828,21.88458338,-159.5275132,2019-02-24T02:30:47.000Z,1550975532.65895
18.828,21.88458338,-159.5275132,2019-02-24T02:30:48.000Z,1550975533.65749
18.828,21.88458338,-159.5275132,2019-02-24T02:30:48.000Z,1550975534.99774
18.456,21.884575,-159.5275132,2019-02-24T02:30:49.000Z,1550975535.11027
18.456,21.884575,-159.5275132,2019-02-24T02:30:50.000Z,1550975535.66539
18.456,21.884575,-159.5275132,2019-02-24T02:30:51.000Z,1550975536.66313
