AirSaturation,O2Concentration,SN,Temperature,ts
102.051,237.576,831,30.773,1550975748.33528
102.122,237.775,831,30.764,1550975749.62941
102.349,238.339,831,30.756,1550975750.91922
102.096,237.785,831,30.747,1550975752.21172
101.924,237.42,831,30.739,1550975753.50665
102.337,238.419,831,30.73,1550975754.79537
102.26,238.273,831,30.721,1550975756.08641
102.023,237.759,831,30.712,1550975757.38491
102.476,238.854,831,30.702,1550975758.67897
102.069,237.942,831,30.693,1550975759.97251
102.306,238.533,831,30.683,1550975761.26565
102.177,238.272,831,30.674,1550975762.66184
102.387,238.802,831,30.664,1550975764.00187
102.254,238.529,831,30.655,1550975765.32978
102.222,238.487,831,30.646,1550975766.64590
101.888,237.74,831,30.639,1550975767.94577
102.174,238.437,831,30.631,1550975769.23674
102.292,238.742,831,30.624,1550975770.53769
102.387,238.992,831,30.617,1550975771.83037
102.043,238.215,831,30.611,1550975773.12904
101.975,238.085,831,30.604,1550975774.41900
102.158,238.536,831,30.598,1550975775.70934
102.21,238.679,831,30.593,1550975777.00101
101.967,238.13,831,30.588,1550975778.29819
102.11,238.484,831,30.583,1550975779.59120
101.849,237.895,831,30.579,1550975780.88508
101.86,237.94,831,30.573,1550975782.17839
102.252,238.879,831,30.568,1550975783.47420
102.271,238.949,831,30.562,1550975784.76315
101.943,238.207,831,30.556,1550975786.05214
102.114,238.636,831,30.549,1550975787.34877
102.158,238.767,831,30.542,1550975788.63836
102.196,238.882,831,30.535,1550975789.92733
102.007,238.467,831,30.529,1550975791.22184
102.116,238.749,831,30.522,1550975792.51547
102.13,238.809,831,30.516,1550975793.80035
102.214,239.029,831,30.51,1550975795.09243
102.139,238.879,831,30.504,1550975796.39552
102.161,238.956,831,30.497,1550975797.70042
102.382,239.495,831,30.492,1550975798.98967
102.352,239.447,831,30.487,1550975800.28697
102.14,238.967,831,30.482,1550975801.57568
102.01,238.681,831,30.478,1550975802.87873
102.166,239.062,831,30.474,1550975804.17277
102.231,239.23,831,30.471,1550975805.46478
102.141,239.032,831,30.467,1550975806.75956
102.18,239.136,831,30.464,1550975808.04869
102.305,239.441,831,30.462,1550975809.35087
102.201,239.209,831,30.459,1550975810.65496
101.912,238.544,831,30.456,1550975811.94786
101.967,238.685,831,30.453,1550975813.24475
102.225,239.301,831,30.45,1550975814.54098
102.308,239.508,831,30.447,1550975815.84168
102.175,239.211,831,30.443,1550975817.13700
102.142,239.149,831,30.439,1550975818.42728
102.02,238.88,831,30.436,1550975819.71911
102.13,239.153,831,30.432,1550975821.01359
102.248,239.45,831,30.427,1550975822.49028
102.06,239.035,831,30.421,1550975823.85871
102.096,239.141,831,30.415,1550975825.18200
102.275,239.584,831,30.41,1550975826.49392
102.202,239.438,831,30.403,1550975827.80027
102.323,239.747,831,30.397,1550975829.10135
101.904,238.795,831,30.39,1550975830.39235
102.153,239.404,831,30.384,1550975831.68565
102.166,239.463,831,30.377,1550975832.97843
102.402,240.047,831,30.369,1550975834.26756
102.42,240.118,831,30.363,1550975835.56975
102.073,239.329,831,30.356,1550975836.86265
102.17,239.586,831,30.35,1550975838.15463
102.187,239.651,831,30.343,1550975839.44855
102.165,239.627,831,30.336,1550975840.73771
102.109,239.521,831,30.33,1550975842.04548
101.95,239.174,831,30.324,1550975843.35171
102.238,239.872,831,30.318,1550975844.64163
101.883,239.058,831,30.314,1550975845.93408
102.222,239.87,831,30.31,1550975847.22751
102.108,239.614,831,30.307,1550975848.52185
102.193,239.824,831,30.305,1550975849.82431
102.357,240.215,831,30.303,1550975851.11301
101.734,238.759,831,30.301,1550975852.40856
102.207,239.873,831,30.3,1550975853.70088
102.082,239.582,831,30.3,1550975854.99005
102.03,239.456,831,30.301,1550975856.28211
102.123,239.669,831,30.302,1550975857.59116
102.08,239.557,831,30.305,1550975858.88513
102.159,239.731,831,30.308,1550975860.17416
102.093,239.563,831,30.311,1550975861.46938
102.293,240.014,831,30.315,1550975862.76241
102.474,240.419,831,30.32,1550975864.05125
102.195,239.744,831,30.325,1550975865.34419
101.849,238.91,831,30.33,1550975866.63746
102.144,239.582,831,30.335,1550975867.92644
102.278,239.878,831,30.34,1550975869.22964
102.012,239.234,831,30.345,1550975870.52057
102.116,239.46,831,30.349,1550975871.81270
102.177,239.591,831,30.352,1550975873.10648
102.285,239.837,831,30.354,1550975874.39464
102.498,240.331,831,30.355,1550975875.70616
102.092,239.376,831,30.356,1550975877.03785
102.338,239.953,831,30.356,1550975878.33484
102.18,239.584,831,30.355,1550975879.63219
102.442,240.201,831,30.355,1550975880.92272
101.801,238.701,831,30.354,1550975882.41276
101.936,239.028,831,30.351,1550975883.74943
101.98,239.141,831,30.349,1550975885.07196
102.551,240.489,831,30.347,1550975886.39128
102.704,240.872,831,30.341,1550975887.69374
134.713,316.045,831,30.322,1550975888.98410
530.07,1244.293,831,30.289,1550975890.28513
57032.895,133954.766,831,30.256,1550975891.58460
87.981,206.734,831,30.231,1550975892.87577
103.593,243.513,831,30.208,1550975894.16895
71750.75,168730.25,831,30.185,1550975895.46556
106.375,250.282,831,30.155,1550975896.76049
3.709,8.73,831,30.127,1550975898.04816
-126.767,-298.527,831,30.103,1550975899.35428
104.662,246.559,831,30.082,1550975900.64340
104.02,245.159,831,30.056,1550975901.93733
104.478,246.347,831,30.03,1550975903.23222
103.587,244.342,831,30.008,1550975904.53127
104.15,245.775,831,29.983,1550975905.82434
104.016,245.58,831,29.954,1550975907.11531
104.33,246.461,831,29.922,1550975908.40849
104.54,247.093,831,29.89,1550975909.69839
104.351,246.775,831,29.86,1550975910.98952
104.6,247.478,831,29.833,1550975912.28418
100.245,237.271,831,29.809,1550975913.57368
103.898,246.891,831,29.581,1550975914.86254
107.229,255.975,831,29.318,1550975916.16423
109.2,261.734,831,29.087,1550975917.45423
110.768,266.361,831,28.9,1550975918.74643
111.381,268.621,831,28.733,1550975920.03847
113.548,274.804,831,28.534,1550975921.32420
114.443,277.869,831,28.35,1550975922.62621
115.681,281.737,831,28.177,1550975923.92395
116.558,284.745,831,28.003,1550975925.21666
117.009,286.72,831,27.831,1550975926.50858
118.085,290.22,831,27.664,1550975927.79672
117.863,290.462,831,27.511,1550975929.09442
118.669,293.223,831,27.363,1550975930.38567
118.745,294.16,831,27.221,1550975931.68076
119.549,296.895,831,27.081,1550975932.97265
120.254,299.345,831,26.95,1550975934.26092
121.187,302.353,831,26.824,1550975935.55246
121.479,303.739,831,26.704,1550975936.85813
122.09,305.87,831,26.595,1550975938.14989
122.777,308.092,831,26.505,1550975939.44707
123.221,309.673,831,26.421,1550975940.73495
124.091,312.284,831,26.346,1550975942.10983
123.152,310.321,831,26.275,1550975943.45871
125.03,315.443,831,26.207,1550975944.76979
123.582,312.172,831,26.139,1550975946.08055
124.811,315.588,831,26.085,1550975947.39098
125.618,317.902,831,26.038,1550975948.68951
124.121,314.35,831,25.997,1550975949.97847
125.614,318.378,831,25.954,1550975951.26534
126.06,319.744,831,25.914,1550975952.55639
126.412,320.876,831,25.873,1550975953.85970
125.962,319.962,831,25.833,1550975955.15227
126.11,320.54,831,25.799,1550975956.44447
126.868,322.667,831,25.765,1550975957.73238
126.558,322.048,831,25.736,1550975959.02746
126.871,323.01,831,25.708,1550975960.32175
127.518,324.827,831,25.68,1550975961.60965
128.063,326.381,831,25.652,1550975962.90188
127.401,324.831,831,25.629,1550975964.19452
127.48,325.154,831,25.608,1550975965.48182
128.833,328.729,831,25.588,1550975966.77369
127.939,326.568,831,25.568,1550975968.07403
127.964,326.75,831,25.548,1550975969.36612
128.323,327.775,831,25.53,1550975970.66009
127.893,326.768,831,25.515,1550975971.94888
128.9,329.432,831,25.499,1550975973.23809
128.398,328.248,831,25.483,1550975974.53011
128.751,329.239,831,25.469,1550975975.82323
128.735,329.282,831,25.455,1550975977.11215
128.696,329.265,831,25.441,1550975978.40505
128.777,329.56,831,25.426,1550975979.69832
128.666,329.365,831,25.412,1550975981.00143
129.636,331.923,831,25.399,1550975982.29826
128.764,329.779,831,25.385,1550975983.59206
129.007,330.467,831,25.374,1550975984.88824
128.392,328.963,831,25.362,1550975986.18811
129.545,331.985,831,25.351,1550975987.48104
129.843,332.803,831,25.342,1550975988.77062
129.613,332.265,831,25.334,1550975990.06345
130.09,333.547,831,25.324,1550975991.35762
129.343,331.677,831,25.317,1550975992.66013
129.323,331.663,831,25.311,1550975993.95453
129.676,332.601,831,25.305,1550975995.24870
130.449,334.621,831,25.299,1550975996.54268
129.411,332,831,25.293,1550975997.83249
130.389,334.541,831,25.287,1550975999.13268
131.235,336.739,831,25.283,1550976000.42600
129.747,332.947,831,25.278,1550976001.71983
129.943,333.485,831,25.273,1550976003.05785
130.567,335.118,831,25.267,1550976004.41411
129.76,333.083,831,25.262,1550976005.76364
130.845,335.908,831,25.256,1550976007.06997
130.723,335.617,831,25.251,1550976008.35889
130.223,334.357,831,25.248,1550976009.65311
131.047,336.499,831,25.244,1550976010.95538
131.313,337.203,831,25.24,1550976012.24967
131.099,336.673,831,25.237,1550976013.54300
132.073,339.188,831,25.235,1550976014.83190
131.753,338.377,831,25.233,1550976016.12886
131.846,338.625,831,25.232,1550976017.42865
131.956,338.916,831,25.23,1550976018.72329
131.37,337.417,831,25.229,1550976020.01214
131.668,338.185,831,25.229,1550976021.30134
131.032,336.554,831,25.229,1550976022.60980
132.214,339.595,831,25.228,1550976023.91864
132.455,340.223,831,25.226,1550976025.20748
132.227,339.648,831,25.224,1550976026.50039
131.67,338.229,831,25.223,1550976027.79048
131.302,337.296,831,25.221,1550976029.09908
132.585,340.605,831,25.219,1550976030.38968
131.858,338.755,831,25.216,1550976031.68571
131.198,337.076,831,25.213,1550976032.98065
132.074,339.336,831,25.211,1550976034.27463
132.147,339.539,831,25.209,1550976035.58054
131.579,338.106,831,25.205,1550976036.87559
131.79,338.678,831,25.2,1550976038.17253
132.064,339.41,831,25.196,1550976039.46786
132.09,339.492,831,25.193,1550976040.76576
133.115,342.137,831,25.191,1550976042.06066
131.655,338.399,831,25.189,1550976043.36066
132.944,341.73,831,25.186,1550976044.65829
132.492,340.585,831,25.184,1550976045.94980
133.142,342.27,831,25.181,1550976047.25902
133.226,342.497,831,25.18,1550976048.58081
133.222,342.493,831,25.179,1550976049.87953
132.358,340.278,831,25.178,1550976051.17002
133.427,343.026,831,25.178,1550976052.46411
132.422,340.439,831,25.178,1550976053.76110
132.722,341.219,831,25.177,1550976055.05806
133.359,342.863,831,25.176,1550976056.35300
133.858,344.152,831,25.175,1550976057.64310
132.45,340.538,831,25.174,1550976058.93833
133.282,342.683,831,25.173,1550976060.22813
133.312,342.773,831,25.171,1550976061.51943
133.622,343.579,831,25.17,1550976062.87783
132.804,341.49,831,25.167,1550976064.21370
133.155,342.404,831,25.165,1550976065.52107
133.851,344.207,831,25.163,1550976066.83787
132.762,341.416,831,25.162,1550976068.14033
133.908,344.371,831,25.161,1550976069.43770
133.422,343.128,831,25.16,1550976070.72962
134.319,345.441,831,25.159,1550976072.02445
133.556,343.482,831,25.158,1550976073.31856
132.622,341.082,831,25.158,1550976074.61310
132.57,340.949,831,25.158,1550976075.90850
133.782,344.066,831,25.158,1550976077.19971
134.44,345.756,831,25.158,1550976078.49977
134.339,345.494,831,25.158,1550976079.79165
133.884,344.321,831,25.159,1550976081.08724
132.901,341.794,831,25.159,1550976082.38997
133.362,342.981,831,25.158,1550976083.70289
132.955,341.93,831,25.159,1550976085.00999
133.608,343.601,831,25.16,1550976086.30500
134.187,345.085,831,25.161,1550976087.59907
133.402,343.063,831,25.161,1550976088.88888
134.579,346.085,831,25.162,1550976090.18489
134.45,345.76,831,25.161,1550976091.47908
133.547,343.444,831,25.16,1550976092.76903
135.088,347.41,831,25.16,1550976094.06224
135.333,348.039,831,25.16,1550976095.35199
135.49,348.446,831,25.16,1550976096.64260
135.922,349.564,831,25.159,1550976097.93749
136.768,351.745,831,25.158,1550976099.23137
136.629,351.39,831,25.157,1550976100.52620
136.531,351.138,831,25.157,1550976101.82420
136.373,350.734,831,25.157,1550976103.11733
137.62,353.951,831,25.156,1550976104.41536
136.686,351.565,831,25.153,1550976105.70655
136.782,351.831,831,25.15,1550976107.00243
136.692,351.607,831,25.149,1550976108.29539
137.097,352.657,831,25.148,1550976109.59739
137.885,354.685,831,25.147,1550976110.88837
138.197,355.489,831,25.147,1550976112.18265
137.259,353.079,831,25.147,1550976113.47766
138.021,355.046,831,25.146,1550976114.76963
138.331,355.854,831,25.144,1550976116.06850
138.144,355.385,831,25.142,1550976117.36561
138.832,357.169,831,25.14,1550976118.65380
137.802,354.531,831,25.138,1550976119.95033
138.53,356.414,831,25.137,1550976121.38894
138.241,355.684,831,25.135,1550976122.72987
137.884,354.77,831,25.134,1550976124.04973
138.175,355.524,831,25.133,1550976125.36165
138.652,356.757,831,25.132,1550976126.66490
137.67,354.233,831,25.132,1550976127.96092
138.09,355.313,831,25.132,1550976129.25904
138.791,357.114,831,25.132,1550976130.56193
138.234,355.681,831,25.132,1550976131.85212
138.265,355.768,831,25.132,1550976133.14212
138.198,355.606,831,25.13,1550976134.43792
138.505,356.411,831,25.127,1550976135.73823
138.088,355.349,831,25.126,1550976137.03303
137.652,354.235,831,25.125,1550976138.32604
137.923,354.938,831,25.124,1550976139.62379
137.974,355.075,831,25.123,1550976140.92550
136.666,351.716,831,25.122,1550976142.22952
138.219,355.722,831,25.12,1550976143.52541
137.606,354.153,831,25.119,1550976144.82007
137.756,354.539,831,25.119,1550976146.11070
138.022,355.224,831,25.119,1550976147.41307
137.508,353.903,831,25.119,1550976148.72344
137.236,353.206,831,25.118,1550976150.01541
138.519,356.509,831,25.118,1550976151.30957
136.819,352.134,831,25.118,1550976152.60441
137.717,354.446,831,25.118,1550976153.90047
137.77,354.579,831,25.118,1550976155.20326
138.893,357.467,831,25.119,1550976156.49666
137.607,354.154,831,25.119,1550976157.79278
138.057,355.309,831,25.12,1550976159.08771
137.856,354.792,831,25.12,1550976160.38275
137.782,354.602,831,25.12,1550976161.68167
137.994,355.145,831,25.12,1550976162.98009
138.173,355.604,831,25.12,1550976164.27278
138.23,355.749,831,25.12,1550976165.56684
137.8,354.647,831,25.12,1550976166.85685
137.499,353.874,831,25.12,1550976168.16055
138.585,356.674,831,25.119,1550976169.45764
137.55,354.025,831,25.117,1550976170.75732
138.548,356.606,831,25.115,1550976172.04700
137.482,353.87,831,25.113,1550976173.33999
137.188,353.115,831,25.113,1550976174.64368
138.146,355.578,831,25.113,1550976175.93994
136.967,352.546,831,25.113,1550976177.23215
137.365,353.571,831,25.113,1550976178.53341
138.845,357.383,831,25.113,1550976179.82463
137.994,355.19,831,25.113,1550976181.11935
137.459,353.806,831,25.114,1550976182.48750
137.038,352.713,831,25.116,1550976183.81831
137.556,354.039,831,25.117,1550976185.13377
137.994,355.162,831,25.118,1550976186.45182
138.567,356.636,831,25.118,1550976187.75372
138.027,355.248,831,25.117,1550976189.05644
137.21,353.147,831,25.117,1550976190.35143
138.713,357.015,831,25.117,1550976191.64161
138.348,356.076,831,25.117,1550976192.93561
138.491,356.442,831,25.117,1550976194.22694
138.382,356.159,831,25.118,1550976195.51648
138.225,355.763,831,25.116,1550976196.81058
139.023,357.833,831,25.114,1550976198.10067
139.77,359.766,831,25.113,1550976199.39074
140.715,362.203,831,25.112,1550976200.68871
139.84,359.955,831,25.111,1550976201.98285
141.471,364.163,831,25.11,1550976203.27789
141.287,363.707,831,25.107,1550976204.57568
141.169,363.439,831,25.102,1550976205.87084
142.102,365.868,831,25.098,1550976207.16598
141.826,365.191,831,25.093,1550976208.45994
142.591,367.197,831,25.087,1550976209.75434
142.279,366.435,831,25.081,1550976211.04384
141.8,365.24,831,25.076,1550976212.35870
143.307,369.16,831,25.07,1550976213.65817
142.457,367.009,831,25.064,1550976214.94800
143.502,369.737,831,25.059,1550976216.24107
142.255,366.566,831,25.053,1550976217.53886
142.234,366.559,831,25.046,1550976218.84509
143.652,370.275,831,25.037,1550976220.13526
143.985,371.205,831,25.026,1550976221.43035
143.87,370.992,831,25.014,1550976222.72513
143.904,371.175,831,25,1550976224.01640
143.796,370.998,831,24.985,1550976225.31912
144.479,372.879,831,24.968,1550976226.60947
144.203,372.295,831,24.949,1550976227.90444
144.128,372.225,831,24.931,1550976229.19535
145.463,375.797,831,24.914,1550976230.48566
145.757,376.684,831,24.895,1550976231.78499
145.328,375.688,831,24.879,1550976233.08513
145.277,375.672,831,24.862,1550976234.37945
146.571,379.127,831,24.847,1550976235.66964
146.363,378.675,831,24.835,1550976236.96449
146.393,378.82,831,24.825,1550976238.25783
146.29,378.608,831,24.817,1550976239.54753
146.387,378.916,831,24.809,1550976240.84172
146.48,379.229,831,24.799,1550976242.16231
146.186,378.561,831,24.786,1550976243.52678
146.474,379.41,831,24.771,1550976244.84187
145.46,376.867,831,24.759,1550976246.16591
145.456,376.92,831,24.75,1550976247.47851
146.346,379.277,831,24.742,1550976248.77972
145.763,377.845,831,24.731,1550976250.08053
145.467,377.16,831,24.72,1550976251.38171
145.485,377.275,831,24.71,1550976252.68092
146.529,380.042,831,24.701,1550976253.97598
146.078,378.919,831,24.695,1550976255.26621
145.972,378.686,831,24.689,1550976256.56028
145.173,376.666,831,24.681,1550976257.86991
146.457,380.048,831,24.674,1550976259.16499
145.358,377.237,831,24.668,1550976260.45911
146.117,379.228,831,24.665,1550976261.75362
145.39,377.362,831,24.662,1550976263.04328
147.161,381.986,831,24.658,1550976264.34802
145.191,376.886,831,24.656,1550976265.64142
146.229,379.589,831,24.655,1550976266.93538
144.638,375.458,831,24.655,1550976268.22562
145.656,378.1,831,24.656,1550976269.51966
145.599,377.957,831,24.655,1550976270.81900
145.784,378.445,831,24.654,1550976272.11967
144.796,375.885,831,24.653,1550976273.41831
144.479,375.071,831,24.652,1550976274.71472
144.857,376.055,831,24.651,1550976276.01379
145.119,376.743,831,24.65,1550976277.31441
144.718,375.706,831,24.649,1550976278.60909
144.436,374.978,831,24.649,1550976279.90358
144.435,374.97,831,24.65,1550976281.19468
144.958,376.327,831,24.65,1550976282.49012
145.922,378.83,831,24.65,1550976283.79366
144.939,376.29,831,24.648,1550976285.09090
144.202,374.398,831,24.645,1550976286.38182
143.596,372.85,831,24.641,1550976287.67271
144.428,375.052,831,24.636,1550976288.97047
144.232,374.571,831,24.631,1550976290.26909
144.125,374.307,831,24.629,1550976291.56382
144.316,374.807,831,24.629,1550976292.85407
144.249,374.632,831,24.629,1550976294.15122
144.768,375.974,831,24.63,1550976295.44454
143.661,373.099,831,24.63,1550976296.73752
144.045,374.094,831,24.63,1550976298.04850
144.029,374.049,831,24.631,1550976299.34312
143.493,372.654,831,24.631,1550976300.63608
143.65,373.061,831,24.631,1550976302.05029
143.061,371.544,831,24.629,1550976303.37389
144.846,376.188,831,24.628,1550976304.70298
142.76,370.784,831,24.626,1550976306.01500
142.17,369.316,831,24.617,1550976307.32140
144.573,375.61,831,24.609,1550976308.61556
144.162,374.59,831,24.602,1550976309.91162
143.746,373.564,831,24.595,1550976311.20835
144.494,375.581,831,24.584,1550976312.50371
144.392,375.384,831,24.574,1550976313.79358
144.665,376.152,831,24.566,1550976315.09465
145.497,378.363,831,24.559,1550976316.38698
144.809,376.621,831,24.553,1550976317.68001
145.604,378.739,831,24.545,1550976318.97488
145.999,379.818,831,24.538,1550976320.26502
146.438,381.01,831,24.531,1550976321.56821
146.453,381.103,831,24.523,1550976322.85770
146.093,380.237,831,24.513,1550976324.15268
145.497,378.8,831,24.497,1550976325.44607
146.293,381.017,831,24.477,1550976326.74952
144.488,376.511,831,24.449,1550976328.07374
144.853,377.783,831,24.403,1550976329.40712
143.503,374.585,831,24.357,1550976330.69812
145.045,378.968,831,24.307,1550976331.99194
144.846,378.883,831,24.245,1550976333.28736
145.038,379.898,831,24.173,1550976334.57807
144.423,378.796,831,24.101,1550976335.87799
144.749,380.188,831,24.025,1550976337.16801
142.823,375.633,831,23.954,1550976338.46307
144.491,380.553,831,23.879,1550976339.75647
142.224,375.094,831,23.806,1550976341.04646
143.401,378.705,831,23.735,1550976342.34014
143.189,378.602,831,23.671,1550976343.63010
