p_int,rh_int,t_int,ts
108.034,10.34,32.467,1550976602.08554
108.013,10.34,32.442,1550976612.64749
107.997,10.33,32.43,1550976623.19272
107.979,10.32,32.408,1550976633.70868
107.959,10.32,32.374,1550976644.24962
107.942,10.31,32.358,1550976654.74602
107.92,10.31,32.333,1550976665.25873
107.908,10.3,32.297,1550976675.79760
107.892,10.29,32.28,1550976686.31267
107.87,10.29,32.242,1550976696.84442
107.855,10.28,32.226,1550976707.37632
107.842,10.28,32.198,1550976717.89774
107.824,10.27,32.161,1550976728.42733
107.807,10.26,32.122,1550976738.97471
107.789,10.27,32.104,1550976749.49988
107.782,10.26,32.074,1550976760.03118
107.769,10.27,32.054,1550976770.54463
107.753,10.25,32.017,1550976781.06906
107.741,10.25,31.993,1550976791.55753
107.724,10.25,31.966,1550976802.06719
107.705,10.24,31.932,1550976812.60713
107.693,10.25,31.896,1550976823.13035
107.68,10.25,31.862,1550976833.66499
107.67,10.24,31.816,1550976844.23712
107.655,10.24,31.809,1550976854.80783
107.642,10.24,31.77,1550976865.33662
107.626,10.24,31.737,1550976875.85967
107.616,10.23,31.706,1550976886.37584
107.602,10.24,31.672,1550976896.89964
107.592,10.23,31.632,1550976907.44292
107.581,10.23,31.608,1550976917.95575
107.57,10.24,31.57,1550976928.48133
107.56,10.23,31.538,1550976939.01626
107.546,10.23,31.505,1550976949.54370
107.537,10.24,31.476,1550976960.04291
107.526,10.23,31.435,1550976970.52616
107.516,10.23,31.405,1550976981.05507
107.503,10.24,31.372,1550976991.55676
107.492,10.24,31.341,1550977002.08066
107.484,10.24,31.3,1550977012.61474
107.472,10.24,31.269,1550977023.14447
107.461,10.24,31.231,1550977033.66947
107.445,10.24,31.204,1550977044.18872
107.44,10.24,31.181,1550977054.70627
107.43,10.25,31.134,1550977065.23922
107.42,10.25,31.109,1550977075.72386
107.413,10.26,31.065,1550977086.28389
107.407,10.25,31.037,1550977096.81043
107.394,10.25,31.004,1550977107.34443
107.387,10.26,30.974,1550977117.89024
107.383,10.25,30.945,1550977128.40492
107.378,10.26,30.904,1550977138.94870
107.365,10.26,30.879,1550977149.47745
107.36,10.26,30.859,1550977160.01075
107.351,10.26,30.83,1550977170.53690
107.342,10.26,30.814,1550977181.03420
107.339,10.27,30.773,1550977191.55958
107.327,10.27,30.742,1550977202.10235
107.325,10.27,30.724,1550977212.68241
107.312,10.27,30.682,1550977223.22155
107.306,10.28,30.666,1550977233.72461
107.297,10.28,30.626,1550977244.25241
107.288,10.28,30.599,1550977254.74707
107.283,10.28,30.565,1550977265.27766
107.274,10.28,30.546,1550977275.79505
107.271,10.29,30.516,1550977286.27060
107.263,10.29,30.491,1550977296.76643
107.256,10.29,30.463,1550977307.26843
107.251,10.29,30.434,1550977317.78643
107.246,10.29,30.39,1550977328.32369
107.237,10.3,30.364,1550977338.85159
107.23,10.3,30.349,1550977349.37467
107.22,10.3,30.321,1550977359.88850
107.214,10.31,30.294,1550977370.41584
107.212,10.31,30.277,1550977380.92061
107.208,10.31,30.242,1550977391.43174
107.196,10.31,30.203,1550977401.96645
107.191,10.31,30.18,1550977412.50684
107.189,10.32,30.17,1550977422.99695
107.179,10.32,30.138,1550977433.52273
107.177,10.32,30.12,1550977444.07682
107.172,10.32,30.102,1550977454.62169
107.168,10.32,30.073,1550977465.15206
107.163,10.33,30.046,1550977475.67816
107.159,10.33,30.031,1550977486.17662
107.158,10.34,30,1550977496.70889
107.15,10.34,29.978,1550977507.22864
107.149,10.33,29.963,1550977517.73934
107.143,10.34,29.942,1550977528.23354
107.137,10.34,29.916,1550977538.77223
107.136,10.35,29.911,1550977549.26221
107.13,10.34,29.871,1550977559.79407
107.125,10.34,29.847,1550977570.33358
107.117,10.35,29.825,1550977580.86341
107.115,10.35,29.809,1550977591.37656
107.108,10.35,29.785,1550977601.90782
107.107,10.36,29.764,1550977612.42332
107.104,10.35,29.754,1550977622.96548
107.098,10.36,29.734,1550977633.51948
107.096,10.36,29.719,1550977644.04485
107.091,10.36,29.684,1550977654.58305
107.087,10.36,29.675,1550977665.08565
107.08,10.36,29.653,1550977675.58412
107.075,10.36,29.624,1550977686.11462
107.074,10.36,29.606,1550977696.65289
107.073,10.37,29.589,1550977707.16849
107.069,10.37,29.566,1550977717.69508
107.06,10.38,29.547,1550977728.23125
107.06,10.38,29.544,1550977738.73011
107.057,10.38,29.517,1550977749.25901
107.053,10.38,29.511,1550977759.74895
107.049,10.38,29.491,1550977770.26147
107.047,10.38,29.476,1550977780.77464
107.042,10.38,29.451,1550977791.31023
107.038,10.38,29.422,1550977801.88712
107.038,10.38,29.415,1550977812.44465
107.033,10.39,29.378,1550977822.97522
107.029,10.39,29.369,1550977833.48097
107.026,10.39,29.35,1550977844.01017
107.024,10.39,29.344,1550977854.50396
107.018,10.4,29.314,1550977865.04937
107.014,10.4,29.298,1550977875.59593
107.013,10.4,29.283,1550977886.12172
107.009,10.4,29.265,1550977896.65290
107.004,10.4,29.248,1550977907.18244
107.008,10.4,29.231,1550977917.72135
107.005,10.41,29.217,1550977928.24157
106.998,10.41,29.198,1550977938.79295
106.995,10.4,29.198,1550977949.32140
106.996,10.41,29.19,1550977959.85227
106.992,10.42,29.176,1550977970.37752
106.986,10.41,29.164,1550977980.89089
106.989,10.41,29.144,1550977991.41095
106.988,10.41,29.138,1550978001.91104
106.984,10.42,29.116,1550978012.42948
106.979,10.41,29.1,1550978022.95267
106.973,10.42,29.083,1550978033.48427
106.978,10.4,29.076,1550978044.03272
106.976,10.42,29.077,1550978054.56974
106.967,10.42,29.05,1550978065.08645
106.97,10.42,29.053,1550978075.57065
106.965,10.42,29.024,1550978086.11195
106.965,10.42,29.013,1550978096.64244
106.952,10.43,29.001,1550978107.22312
106.952,10.42,28.992,1550978117.71493
106.942,10.42,28.98,1550978128.23380
106.936,10.43,28.963,1550978138.75829
106.925,10.42,28.95,1550978149.26952
106.927,10.43,28.94,1550978159.77147
106.924,10.43,28.93,1550978170.30143
106.926,10.43,28.93,1550978180.82475
106.922,10.43,28.92,1550978191.33983
106.92,10.43,28.903,1550978201.87205
106.921,10.43,28.893,1550978212.38851
106.919,10.43,28.869,1550978222.93571
106.917,10.43,28.876,1550978233.47824
106.917,10.43,28.864,1550978243.99604
106.913,10.43,28.855,1550978254.52861
106.91,10.44,28.852,1550978265.05422
106.91,10.43,28.835,1550978275.59259
106.908,10.44,28.818,1550978286.12608
106.909,10.43,28.811,1550978296.67187
106.907,10.43,28.799,1550978307.18311
106.906,10.43,28.793,1550978317.71803
106.903,10.43,28.795,1550978328.21680
106.905,10.43,28.781,1550978338.73274
106.9,10.44,28.77,1550978349.25421
106.904,10.44,28.775,1550978359.74276
106.901,10.43,28.753,1550978370.27418
106.897,10.44,28.759,1550978380.79152
106.896,10.44,28.746,1550978391.33499
106.894,10.44,28.731,1550978401.88029
106.896,10.44,28.737,1550978412.44159
106.896,10.43,28.723,1550978422.95028
106.892,10.44,28.711,1550978433.48544
106.89,10.44,28.697,1550978444.01597
106.891,10.44,28.693,1550978454.55492
106.891,10.44,28.683,1550978465.09664
106.891,10.44,28.681,1550978475.63772
106.888,10.44,28.679,1550978486.15746
106.886,10.44,28.659,1550978496.68717
106.887,10.44,28.656,1550978507.22390
106.885,10.44,28.655,1550978517.75498
106.883,10.43,28.649,1550978528.27256
106.883,10.43,28.639,1550978538.81007
106.882,10.44,28.635,1550978549.33184
106.881,10.43,28.634,1550978559.84694
106.884,10.43,28.642,1550978570.32787
106.881,10.43,28.617,1550978580.84209
106.883,10.44,28.614,1550978591.32683
106.878,10.43,28.602,1550978601.86553
106.881,10.44,28.593,1550978612.37985
106.884,10.44,28.592,1550978622.89618
106.88,10.44,28.593,1550978633.39181
106.878,10.44,28.578,1550978643.93020
106.879,10.44,28.576,1550978654.47922
106.876,10.44,28.568,1550978664.98086
106.875,10.43,28.562,1550978675.50369
106.864,10.44,28.57,1550978686.00898
106.858,10.44,28.562,1550978696.50075
106.845,10.43,28.544,1550978707.02643
106.842,10.44,28.534,1550978717.56559
106.84,10.43,28.53,1550978728.07296
106.844,10.43,28.523,1550978738.60304
106.849,10.43,28.529,1550978749.10556
106.854,10.44,28.522,1550978759.62561
106.862,10.44,28.515,1550978770.15291
106.874,10.43,28.51,1550978780.69442
106.883,10.44,28.494,1550978791.23991
106.897,10.43,28.503,1550978801.77150
106.908,10.44,28.496,1550978812.30211
106.922,10.45,28.496,1550978822.85594
106.931,10.44,28.495,1550978833.38614
106.944,10.45,28.511,1550978843.89818
106.957,10.44,28.497,1550978854.42293
106.968,10.45,28.505,1550978864.95782
106.986,10.45,28.507,1550978875.46422
106.994,10.45,28.493,1550978886.01914
107.007,10.46,28.511,1550978896.53179
107.021,10.46,28.515,1550978907.06968
107.033,10.46,28.52,1550978917.55980
107.047,10.46,28.519,1550978928.08783
107.057,10.47,28.521,1550978938.61098
107.069,10.47,28.52,1550978949.13178
107.081,10.47,28.529,1550978959.67075
107.093,10.48,28.534,1550978970.21425
107.104,10.49,28.545,1550978980.76550
107.116,10.48,28.557,1550978991.24695
107.128,10.49,28.576,1550979001.72395
107.138,10.49,28.578,1550979012.23247
107.15,10.49,28.567,1550979022.77415
107.16,10.48,28.589,1550979033.29977
107.175,10.5,28.6,1550979043.83670
107.181,10.51,28.607,1550979054.37995
107.196,10.51,28.621,1550979064.92097
107.204,10.51,28.628,1550979075.45080
107.217,10.52,28.646,1550979085.96147
107.225,10.52,28.658,1550979096.47264
107.233,10.52,28.674,1550979106.97877
107.245,10.53,28.687,1550979117.50225
107.255,10.53,28.711,1550979127.98464
107.267,10.53,28.73,1550979138.47557
107.276,10.53,28.731,1550979148.98827
107.285,10.54,28.75,1550979159.51449
107.289,10.54,28.771,1550979170.05625
107.301,10.54,28.789,1550979180.58842
107.309,10.54,28.81,1550979191.07262
107.313,10.55,28.805,1550979201.60551
107.32,10.54,28.83,1550979212.11014
107.267,10.65,28.835,1550979222.62638
107.287,10.71,28.92,1550979233.13217
107.297,10.72,28.957,1550979243.65624
107.301,10.71,29.006,1550979254.18941
107.308,10.71,29.053,1550979264.71035
107.312,10.7,29.088,1550979275.21593
107.316,10.69,29.128,1550979285.74902
107.32,10.67,29.166,1550979296.27247
107.321,10.68,29.196,1550979306.82386
107.321,10.67,29.241,1550979317.35373
107.325,10.66,29.272,1550979327.87350
107.328,10.65,29.303,1550979338.39184
107.337,10.65,29.347,1550979348.89842
107.331,10.64,29.384,1550979359.39550
107.333,10.63,29.407,1550979369.91111
107.334,10.62,29.445,1550979380.44409
107.334,10.62,29.485,1550979390.93288
107.335,10.61,29.507,1550979401.45592
107.331,10.6,29.535,1550979411.98559
107.329,10.59,29.554,1550979422.51877
107.327,10.59,29.573,1550979433.05698
107.327,10.58,29.606,1550979443.58220
107.325,10.57,29.641,1550979454.09667
107.32,10.56,29.669,1550979464.59223
107.317,10.55,29.694,1550979475.11441
107.317,10.55,29.715,1550979485.65971
107.318,10.53,29.748,1550979496.22765
107.317,10.53,29.763,1550979506.75932
107.315,10.52,29.781,1550979517.28560
107.313,10.52,29.798,1550979527.82088
107.297,10.49,29.798,1550979538.34065
107.319,10.46,29.828,1550979548.87539
107.312,10.53,29.86,1550979559.37501
107.307,10.52,29.873,1550979569.88798
107.308,10.51,29.901,1550979580.41867
107.307,10.49,29.917,1550979590.95259
107.306,10.48,29.947,1550979601.47830
107.309,10.47,29.971,1550979611.97832
107.313,10.46,29.995,1550979622.49825
107.314,10.44,30.007,1550979633.02252
