Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.01,994.97,0.016,1719,1514.124,32.217,1550975564.43656
-0.01,994.969,0.016,1719,1514.131,32.22,1550975565.14959
-0.01,994.977,0.016,1719,1514.08,32.197,1550975565.86757
-0.01,994.971,0.016,1719,1514.12,32.215,1550975566.58305
-0.009,994.975,0.016,1719,1514.087,32.2,1550975567.30031
-0.01,994.98,0.016,1719,1514.058,32.187,1550975568.01910
-0.01,994.978,0.016,1719,1514.069,32.192,1550975568.73770
-0.01,994.985,0.016,1719,1514.022,32.17,1550975569.46004
-0.01,994.984,0.016,1719,1514.029,32.173,1550975570.17508
-0.01,994.986,0.016,1719,1514.015,32.167,1550975570.89223
-0.01,994.99,0.016,1719,1513.99,32.155,1550975571.60725
-0.01,994.988,0.016,1719,1514.004,32.162,1550975572.32358
-0.01,994.992,0.016,1719,1513.975,32.148,1550975573.03817
-0.01,994.99,0.016,1719,1513.993,32.157,1550975573.74807
-0.01,994.994,0.016,1719,1513.961,32.142,1550975574.46317
-0.01,995.001,0.016,1719,1513.917,32.121,1550975575.17805
-0.01,994.998,0.016,1719,1513.939,32.131,1550975575.89404
-0.01,994.99,0.016,1719,1513.99,32.155,1550975576.62685
-0.009,995.005,0.016,1719,1513.888,32.108,1550975577.33781
-0.01,994.997,0.016,1719,1513.943,32.133,1550975578.05375
-0.01,994.999,0.016,1719,1513.928,32.126,1550975578.76799
-0.01,995.001,0.016,1719,1513.917,32.121,1550975579.48205
-0.01,995.001,0.016,1719,1513.914,32.12,1550975580.19650
-0.01,995,0.016,1719,1513.921,32.123,1550975580.92447
-0.01,995.002,0.016,1719,1513.906,32.116,1550975581.68203
-0.01,994.998,0.016,1719,1513.935,32.13,1550975582.47388
-0.009,995.006,0.016,1719,1513.881,32.105,1550975583.22297
-0.01,994.999,0.016,1719,1513.932,32.128,1550975583.97786
-0.01,995.009,0.016,1719,1513.863,32.096,1550975584.72394
-0.01,995.006,0.016,1719,1513.885,32.106,1550975585.46989
-0.01,995.007,0.016,1719,1513.877,32.103,1550975586.23195
-0.009,995.012,0.016,1719,1513.841,32.086,1550975586.95866
-0.01,995.014,0.016,1719,1513.83,32.081,1550975587.67314
-0.01,995.011,0.016,1719,1513.845,32.088,1550975588.39637
-0.009,995.018,0.016,1719,1513.801,32.068,1550975589.11099
-0.01,995.014,0.016,1719,1513.827,32.079,1550975589.83564
-0.009,995.008,0.016,1719,1513.87,32.1,1550975590.55025
-0.01,995.012,0.016,1719,1513.841,32.086,1550975591.26482
-0.01,995.014,0.016,1719,1513.83,32.081,1550975591.98013
-0.01,995.02,0.016,1719,1513.79,32.063,1550975592.69399
-0.009,995.018,0.016,1719,1513.797,32.066,1550975593.40397
-0.01,995.016,0.016,1719,1513.812,32.073,1550975594.11914
-0.009,995.018,0.016,1719,1513.801,32.068,1550975594.83413
-0.01,995.021,0.016,1719,1513.783,32.059,1550975595.54995
-0.01,995.012,0.016,1719,1513.841,32.086,1550975596.26807
-0.01,995.024,0.016,1719,1513.761,32.049,1550975596.98856
-0.01,995.02,0.016,1719,1513.787,32.061,1550975597.70409
-0.01,995.018,0.016,1719,1513.801,32.068,1550975598.41900
-0.01,995.024,0.016,1719,1513.761,32.049,1550975599.13398
-0.01,995.017,0.016,1719,1513.805,32.069,1550975599.84394
-0.01,995.021,0.016,1719,1513.783,32.059,1550975600.55497
-0.009,995.02,0.016,1719,1513.786,32.061,1550975601.27024
-0.01,995.025,0.016,1719,1513.75,32.044,1550975601.98784
-0.009,995.023,0.016,1719,1513.768,32.053,1550975602.71386
-0.01,995.023,0.016,1719,1513.765,32.051,1550975603.43043
-0.01,995.021,0.016,1719,1513.779,32.058,1550975604.14570
-0.01,995.019,0.016,1719,1513.79,32.063,1550975604.85986
-0.009,995.021,0.016,1719,1513.779,32.058,1550975605.57289
-0.01,995.022,0.016,1719,1513.772,32.054,1550975606.29477
-0.01,995.021,0.016,1719,1513.783,32.059,1550975607.01013
-0.009,995.026,0.016,1719,1513.743,32.041,1550975607.72678
-0.01,995.023,0.016,1719,1513.769,32.053,1550975608.43731
-0.009,995.027,0.016,1719,1513.739,32.039,1550975609.14823
-0.01,995.022,0.016,1719,1513.772,32.054,1550975609.86299
-0.01,995.028,0.016,1719,1513.732,32.036,1550975610.59398
-0.009,995.027,0.016,1719,1513.739,32.039,1550975611.31349
-0.01,995.021,0.016,1719,1513.783,32.059,1550975612.02398
-0.01,995.026,0.016,1719,1513.747,32.043,1550975612.74053
-0.009,995.025,0.016,1719,1513.754,32.046,1550975613.45608
-0.009,995.026,0.016,1719,1513.747,32.043,1550975614.17191
-0.01,995.021,0.016,1719,1513.783,32.059,1550975614.89002
-0.009,995.02,0.016,1719,1513.786,32.061,1550975615.60793
-0.01,995.025,0.016,1719,1513.75,32.044,1550975616.33023
-0.01,995.025,0.016,1719,1513.75,32.044,1550975617.06616
-0.009,995.024,0.016,1719,1513.757,32.048,1550975617.77812
-0.01,995.018,0.016,1719,1513.801,32.068,1550975618.49288
-0.01,995.024,0.016,1719,1513.761,32.049,1550975619.20818
-0.01,995.026,0.016,1719,1513.747,32.043,1550975619.92364
-0.009,995.019,0.016,1719,1513.79,32.063,1550975620.63790
-0.01,995.023,0.016,1719,1513.765,32.051,1550975621.35597
-0.01,995.028,0.016,1719,1513.736,32.038,1550975622.07824
-0.01,995.019,0.016,1719,1513.794,32.064,1550975622.79565
-0.009,995.025,0.016,1719,1513.75,32.044,1550975623.53563
-0.01,995.023,0.016,1719,1513.765,32.051,1550975624.24587
-0.01,995.02,0.016,1719,1513.787,32.061,1550975624.95989
-0.01,995.027,0.016,1719,1513.743,32.041,1550975625.67493
-0.009,995.021,0.016,1719,1513.779,32.058,1550975626.39018
-0.01,995.019,0.016,1719,1513.798,32.066,1550975627.10549
-0.01,995.022,0.016,1719,1513.772,32.054,1550975627.82298
-0.01,995.024,0.016,1719,1513.761,32.049,1550975628.53781
-0.01,995.016,0.016,1719,1513.816,32.074,1550975629.25578
-0.01,995.015,0.016,1719,1513.823,32.078,1550975629.96583
-0.009,995.015,0.016,1719,1513.819,32.076,1550975630.67988
-0.01,995.021,0.016,1719,1513.783,32.059,1550975631.39486
-0.01,995.018,0.016,1719,1513.801,32.068,1550975632.11852
-0.009,995.018,0.016,1719,1513.801,32.068,1550975632.83770
-0.01,995.018,0.016,1719,1513.801,32.068,1550975633.55386
-0.01,995.016,0.016,1719,1513.816,32.074,1550975634.26873
-0.01,995.014,0.016,1719,1513.83,32.081,1550975634.98970
-0.009,995.014,0.016,1719,1513.83,32.081,1550975635.70987
-0.01,995.015,0.016,1719,1513.819,32.076,1550975636.43086
-0.009,995.017,0.016,1719,1513.805,32.069,1550975637.14953
-0.009,995.017,0.016,1719,1513.808,32.071,1550975637.86586
-0.01,995.021,0.016,1719,1513.78,32.058,1550975638.58084
-0.009,995.016,0.016,1719,1513.812,32.073,1550975639.29587
-0.01,995.017,0.016,1719,1513.805,32.069,1550975640.01082
-0.01,995.017,0.016,1719,1513.805,32.069,1550975640.72484
-0.009,995.02,0.016,1719,1513.786,32.061,1550975641.43786
-0.01,995.019,0.016,1719,1513.794,32.064,1550975642.17525
-0.01,995.02,0.016,1719,1513.79,32.063,1550975643.00985
-0.01,995.022,0.016,1719,1513.776,32.056,1550975643.78436
-0.009,995.014,0.016,1719,1513.83,32.081,1550975644.55040
-0.01,995.018,0.016,1719,1513.801,32.068,1550975645.28990
-0.01,995.021,0.016,1719,1513.779,32.058,1550975646.02803
-0.009,995.022,0.016,1719,1513.776,32.056,1550975646.75033
-0.009,995.019,0.016,1719,1513.79,32.063,1550975647.46106
-0.009,995.015,0.016,1719,1513.819,32.076,1550975648.17570
-0.01,995.02,0.016,1719,1513.79,32.063,1550975648.89602
-0.009,995.023,0.016,1719,1513.765,32.051,1550975649.61182
-0.01,995.022,0.016,1719,1513.776,32.056,1550975650.32681
-0.009,995.02,0.016,1719,1513.786,32.061,1550975651.04252
-0.009,995.018,0.016,1719,1513.797,32.066,1550975651.76237
-0.01,995.021,0.016,1719,1513.783,32.059,1550975652.47691
-0.009,995.026,0.016,1719,1513.743,32.041,1550975653.19656
-0.01,995.023,0.016,1719,1513.768,32.053,1550975653.91272
-0.01,995.019,0.016,1719,1513.794,32.064,1550975654.62304
-0.009,995.024,0.016,1719,1513.761,32.049,1550975655.33782
-0.01,995.024,0.016,1719,1513.758,32.048,1550975656.05410
-0.009,995.025,0.016,1719,1513.754,32.046,1550975656.77833
-0.01,995.026,0.016,1719,1513.747,32.043,1550975657.49897
-0.01,995.029,0.016,1719,1513.729,32.034,1550975658.21372
-0.01,995.03,0.016,1719,1513.718,32.029,1550975658.92894
-0.009,995.024,0.016,1719,1513.757,32.048,1550975659.64386
-0.01,995.03,0.016,1719,1513.721,32.031,1550975660.35969
-0.009,995.033,0.016,1719,1513.696,32.019,1550975661.07599
-0.01,995.027,0.016,1719,1513.743,32.041,1550975661.79622
-0.009,995.03,0.016,1719,1513.717,32.029,1550975662.50977
-0.01,995.028,0.016,1719,1513.736,32.038,1550975663.22876
-0.01,995.032,0.016,1719,1513.703,32.023,1550975663.96491
-0.009,995.026,0.016,1719,1513.743,32.041,1550975664.67978
-0.01,995.028,0.016,1719,1513.736,32.038,1550975665.39807
-0.009,995.034,0.016,1719,1513.692,32.017,1550975666.11376
-0.01,995.031,0.016,1719,1513.714,32.028,1550975666.82775
-0.01,995.03,0.016,1719,1513.718,32.029,1550975667.54192
-0.009,995.029,0.016,1719,1513.728,32.034,1550975668.25568
-0.01,995.031,0.016,1719,1513.714,32.028,1550975668.97641
-0.009,995.029,0.016,1719,1513.725,32.033,1550975669.68677
-0.01,995.033,0.016,1719,1513.699,32.021,1550975670.40063
-0.009,995.027,0.016,1719,1513.739,32.039,1550975671.11870
-0.01,995.027,0.016,1719,1513.74,32.039,1550975671.83922
-0.009,995.033,0.016,1719,1513.696,32.019,1550975672.55378
-0.009,995.032,0.015,1719,1513.707,32.024,1550975673.27086
-0.009,995.032,0.016,1719,1513.707,32.024,1550975673.98605
-0.01,995.029,0.016,1719,1513.725,32.033,1550975674.70018
-0.009,995.036,0.016,1719,1513.677,32.011,1550975675.42249
-0.01,995.04,0.016,1719,1513.649,31.997,1550975676.13779
-0.01,995.033,0.016,1719,1513.699,32.021,1550975676.86547
-0.009,995.036,0.016,1719,1513.674,32.009,1550975677.58086
-0.01,995.033,0.016,1719,1513.7,32.021,1550975678.29569
-0.009,995.038,0.015,1719,1513.663,32.004,1550975679.00997
-0.01,995.038,0.016,1719,1513.663,32.004,1550975679.72471
-0.01,995.039,0.016,1719,1513.656,32.001,1550975680.43565
-0.009,995.038,0.015,1719,1513.663,32.004,1550975681.14593
-0.01,995.035,0.016,1719,1513.685,32.014,1550975681.86365
-0.01,995.039,0.016,1719,1513.656,32.001,1550975682.58479
-0.01,995.045,0.016,1719,1513.62,31.984,1550975683.29983
-0.01,995.044,0.016,1719,1513.623,31.986,1550975684.01702
-0.009,995.048,0.016,1719,1513.598,31.974,1550975684.73157
-0.009,995.04,0.015,1719,1513.648,31.997,1550975685.44580
-0.01,995.046,0.016,1719,1513.612,31.981,1550975686.15576
-0.01,995.046,0.016,1719,1513.612,31.981,1550975686.86666
-0.009,995.053,0.016,1719,1513.565,31.959,1550975687.58072
-0.01,995.047,0.016,1719,1513.605,31.977,1550975688.29596
-0.009,995.054,0.016,1719,1513.554,31.954,1550975689.01391
-0.01,995.059,0.016,1719,1513.525,31.94,1550975689.72890
-0.01,995.054,0.016,1719,1513.554,31.954,1550975690.44987
-0.009,995.061,0.016,1719,1513.51,31.934,1550975691.17132
-0.009,995.063,0.015,1719,1513.496,31.927,1550975691.88768
-0.01,995.056,0.016,1719,1513.543,31.949,1550975692.60172
-0.009,995.062,0.016,1719,1513.503,31.93,1550975693.31159
-0.009,995.064,0.015,1719,1513.488,31.924,1550975694.02421
-0.01,995.065,0.016,1719,1513.481,31.92,1550975694.73882
-0.009,995.068,0.015,1719,1513.463,31.912,1550975695.45581
-0.01,995.07,0.016,1719,1513.449,31.905,1550975696.18056
-0.009,995.07,0.016,1719,1513.445,31.904,1550975696.89563
-0.01,995.076,0.016,1719,1513.405,31.885,1550975697.62491
-0.01,995.075,0.016,1719,1513.412,31.889,1550975698.35384
-0.01,995.077,0.016,1719,1513.398,31.882,1550975699.06790
-0.009,995.075,0.015,1719,1513.412,31.889,1550975699.78069
-0.01,995.078,0.016,1719,1513.394,31.88,1550975700.49248
-0.009,995.08,0.016,1719,1513.376,31.872,1550975701.20852
-0.01,995.083,0.016,1719,1513.357,31.863,1550975701.94988
-0.01,995.087,0.016,1719,1513.328,31.85,1550975702.79935
-0.01,995.083,0.016,1719,1513.354,31.862,1550975703.57120
-0.009,995.092,0.015,1719,1513.296,31.835,1550975704.34592
-0.01,995.089,0.016,1719,1513.314,31.843,1550975705.08386
-0.01,995.095,0.016,1719,1513.277,31.827,1550975705.81586
-0.01,995.096,0.016,1719,1513.266,31.822,1550975706.55391
-0.009,995.099,0.015,1719,1513.244,31.812,1550975707.28006
-0.01,995.099,0.016,1719,1513.248,31.813,1550975708.00343
-0.01,995.101,0.016,1719,1513.237,31.808,1550975708.71396
-0.009,995.106,0.015,1719,1513.197,31.79,1550975709.43770
-0.01,995.11,0.016,1719,1513.172,31.778,1550975710.15261
-0.01,995.105,0.016,1719,1513.208,31.795,1550975710.86761
-0.009,995.116,0.015,1719,1513.131,31.76,1550975711.58265
-0.01,995.114,0.016,1719,1513.142,31.765,1550975712.29935
-0.009,995.117,0.015,1719,1513.12,31.755,1550975713.01946
-0.009,995.121,0.015,1719,1513.098,31.745,1550975713.73492
-0.01,995.121,0.016,1719,1513.095,31.743,1550975714.46328
-0.01,995.124,0.016,1719,1513.073,31.733,1550975715.17865
-0.009,995.131,0.015,1719,1513.025,31.711,1550975715.90227
-0.009,995.136,0.015,1719,1512.989,31.695,1550975716.61374
-0.009,995.133,0.015,1719,1513.011,31.705,1550975717.33132
-0.01,995.137,0.016,1719,1512.989,31.695,1550975718.04684
-0.009,995.143,0.016,1719,1512.941,31.673,1550975718.76202
-0.009,995.143,0.015,1719,1512.941,31.673,1550975719.48148
-0.009,995.143,0.015,1719,1512.945,31.675,1550975720.19471
-0.01,995.152,0.016,1719,1512.879,31.645,1550975720.90465
-0.009,995.145,0.015,1719,1512.93,31.668,1550975721.61762
-0.01,995.152,0.016,1719,1512.879,31.645,1550975722.33406
-0.009,995.158,0.015,1719,1512.839,31.626,1550975723.04872
-0.01,995.162,0.016,1719,1512.809,31.613,1550975723.76672
-0.009,995.16,0.015,1719,1512.828,31.621,1550975724.48168
-0.01,995.168,0.016,1719,1512.773,31.596,1550975725.19957
-0.01,995.168,0.016,1719,1512.769,31.594,1550975725.91426
-0.01,995.17,0.016,1719,1512.755,31.588,1550975726.62454
-0.01,995.172,0.016,1719,1512.743,31.583,1550975727.33853
-0.009,995.179,0.015,1719,1512.692,31.559,1550975728.05368
-0.009,995.18,0.015,1719,1512.685,31.556,1550975728.77837
-0.01,995.184,0.016,1719,1512.659,31.544,1550975729.49418
-0.01,995.185,0.016,1719,1512.655,31.543,1550975730.21043
-0.009,995.191,0.015,1719,1512.611,31.523,1550975730.92566
-0.01,995.195,0.016,1719,1512.586,31.511,1550975731.63963
-0.009,995.192,0.015,1719,1512.604,31.519,1550975732.35606
-0.01,995.197,0.016,1719,1512.571,31.504,1550975733.07167
-0.01,995.196,0.016,1719,1512.578,31.508,1550975733.78873
-0.009,995.203,0.015,1719,1512.523,31.483,1550975734.49955
-0.01,995.206,0.016,1719,1512.508,31.476,1550975735.21484
-0.009,995.209,0.015,1719,1512.482,31.464,1550975735.92968
-0.01,995.208,0.016,1719,1512.494,31.469,1550975736.65446
-0.01,995.206,0.016,1719,1512.505,31.474,1550975737.38324
-0.01,995.21,0.016,1719,1512.475,31.461,1550975738.10050
-0.009,995.215,0.015,1719,1512.442,31.446,1550975738.81623
-0.009,995.215,0.015,1719,1512.438,31.444,1550975739.53136
-0.009,995.221,0.015,1719,1512.398,31.426,1550975740.24254
-0.01,995.222,0.016,1719,1512.391,31.423,1550975740.95648
-0.009,995.225,0.015,1719,1512.372,31.414,1550975741.67359
-0.01,995.229,0.016,1719,1512.346,31.403,1550975742.38850
-0.009,995.23,0.015,1719,1512.339,31.399,1550975743.11384
-0.01,995.232,0.016,1719,1512.321,31.391,1550975743.83308
-0.009,995.235,0.015,1719,1512.302,31.383,1550975744.55048
-0.009,995.23,0.015,1719,1512.339,31.399,1550975745.26876
-0.009,995.233,0.015,1719,1512.317,31.389,1550975745.98353
-0.01,995.237,0.016,1719,1512.291,31.378,1550975746.69648
-0.009,995.243,0.015,1719,1512.243,31.356,1550975747.41163
-0.009,995.24,0.015,1719,1512.269,31.368,1550975748.12253
-0.01,995.245,0.016,1719,1512.229,31.349,1550975748.83657
-0.01,995.251,0.016,1719,1512.192,31.333,1550975749.55461
-0.01,995.25,0.015,1719,1512.192,31.333,1550975750.27072
-0.01,995.244,0.016,1719,1512.24,31.354,1550975750.98651
-0.01,995.247,0.016,1719,1512.217,31.344,1550975751.70167
-0.009,995.25,0.015,1719,1512.195,31.334,1550975752.41557
-0.01,995.255,0.015,1719,1512.162,31.319,1550975753.12957
-0.01,995.258,0.016,1719,1512.136,31.308,1550975753.83943
-0.01,995.255,0.016,1719,1512.162,31.319,1550975754.55533
-0.01,995.26,0.015,1719,1512.125,31.303,1550975755.27573
-0.01,995.268,0.016,1719,1512.066,31.276,1550975756.00081
-0.01,995.268,0.016,1719,1512.07,31.278,1550975756.71157
-0.01,995.265,0.016,1719,1512.092,31.288,1550975757.42814
-0.01,995.27,0.015,1719,1512.055,31.271,1550975758.14344
-0.01,995.274,0.015,1719,1512.022,31.256,1550975758.85851
-0.01,995.275,0.016,1719,1512.018,31.254,1550975759.57745
-0.01,995.279,0.016,1719,1511.992,31.243,1550975760.29886
-0.01,995.283,0.015,1719,1511.963,31.229,1550975761.01371
-0.01,995.285,0.016,1719,1511.948,31.223,1550975761.76185
-0.009,995.286,0.015,1719,1511.94,31.219,1550975762.60612
-0.01,995.286,0.016,1719,1511.941,31.219,1550975763.37376
-0.01,995.287,0.016,1719,1511.933,31.216,1550975764.11791
-0.01,995.293,0.015,1719,1511.889,31.196,1550975764.84971
-0.01,995.288,0.016,1719,1511.929,31.214,1550975765.58430
-0.009,995.293,0.015,1719,1511.892,31.198,1550975766.32514
-0.01,995.294,0.016,1719,1511.885,31.195,1550975767.05232
-0.01,995.298,0.015,1719,1511.852,31.18,1550975767.76743
-0.01,995.301,0.016,1719,1511.833,31.171,1550975768.48246
-0.01,995.302,0.015,1719,1511.826,31.168,1550975769.20438
-0.01,995.303,0.016,1719,1511.818,31.165,1550975769.92176
-0.011,995.301,0.016,1719,1511.833,31.171,1550975770.63712
-0.01,995.302,0.016,1719,1511.83,31.17,1550975771.35043
-0.01,995.311,0.015,1719,1511.759,31.138,1550975772.06645
-0.01,995.309,0.016,1719,1511.778,31.146,1550975772.77641
-0.01,995.308,0.015,1719,1511.781,31.148,1550975773.49150
-0.01,995.308,0.016,1719,1511.785,31.15,1550975774.20650
-0.009,995.306,0.015,1719,1511.8,31.156,1550975774.92646
-0.009,995.312,0.015,1719,1511.755,31.136,1550975775.64618
-0.01,995.311,0.015,1719,1511.763,31.14,1550975776.36457
-0.01,995.314,0.016,1719,1511.744,31.131,1550975777.08040
-0.01,995.313,0.015,1719,1511.744,31.131,1550975777.79550
-0.01,995.309,0.016,1719,1511.774,31.145,1550975778.50969
-0.01,995.308,0.016,1719,1511.781,31.148,1550975779.22338
-0.01,995.315,0.015,1719,1511.733,31.126,1550975779.93360
-0.01,995.314,0.016,1719,1511.744,31.131,1550975780.64648
-0.01,995.315,0.015,1719,1511.733,31.126,1550975781.36270
-0.011,995.32,0.016,1719,1511.696,31.11,1550975782.08794
-0.01,995.32,0.016,1719,1511.7,31.111,1550975782.80246
-0.01,995.323,0.015,1719,1511.677,31.101,1550975783.51827
-0.01,995.326,0.016,1719,1511.655,31.091,1550975784.23266
-0.01,995.331,0.016,1719,1511.618,31.075,1550975784.95038
-0.01,995.335,0.015,1719,1511.592,31.063,1550975785.67140
-0.01,995.335,0.015,1719,1511.588,31.061,1550975786.38664
-0.01,995.33,0.016,1719,1511.626,31.078,1550975787.10050
-0.01,995.338,0.016,1719,1511.57,31.053,1550975787.81068
-0.01,995.339,0.016,1719,1511.559,31.048,1550975788.52152
-0.01,995.343,0.015,1719,1511.533,31.037,1550975789.24175
-0.01,995.346,0.016,1719,1511.514,31.028,1550975789.95653
-0.009,995.347,0.015,1719,1511.503,31.023,1550975790.67634
-0.01,995.34,0.016,1719,1511.555,31.047,1550975791.39157
-0.01,995.343,0.016,1719,1511.533,31.037,1550975792.10856
-0.01,995.339,0.016,1719,1511.559,31.048,1550975792.82647
-0.011,995.346,0.016,1719,1511.514,31.028,1550975793.54032
-0.01,995.338,0.015,1719,1511.566,31.052,1550975794.25439
-0.01,995.338,0.015,1719,1511.57,31.053,1550975794.96432
-0.01,995.337,0.016,1719,1511.577,31.057,1550975795.67829
-0.01,995.336,0.016,1719,1511.585,31.06,1550975796.41786
-0.01,995.329,0.015,1719,1511.629,31.08,1550975797.13436
-0.01,995.329,0.016,1719,1511.633,31.081,1550975797.84842
-0.009,995.336,0.015,1719,1511.581,31.058,1550975798.55883
-0.01,995.33,0.016,1719,1511.626,31.078,1550975799.27352
-0.01,995.33,0.016,1719,1511.629,31.08,1550975799.99388
-0.01,995.33,0.015,1719,1511.625,31.078,1550975800.71041
-0.01,995.328,0.016,1719,1511.641,31.085,1550975801.44181
-0.01,995.332,0.015,1719,1511.614,31.073,1550975802.15137
-0.01,995.329,0.016,1719,1511.637,31.083,1550975802.88437
-0.009,995.333,0.015,1719,1511.607,31.07,1550975803.61534
-0.01,995.335,0.016,1719,1511.589,31.061,1550975804.33035
-0.01,995.335,0.016,1719,1511.592,31.063,1550975805.04560
-0.01,995.346,0.016,1719,1511.511,31.027,1550975805.76555
-0.01,995.344,0.015,1719,1511.525,31.033,1550975806.48047
-0.01,995.343,0.015,1719,1511.529,31.035,1550975807.19789
-0.01,995.343,0.016,1719,1511.529,31.035,1550975807.92016
-0.01,995.349,0.016,1719,1511.488,31.017,1550975808.63427
-0.01,995.349,0.016,1719,1511.488,31.017,1550975809.38181
-0.01,995.351,0.016,1719,1511.477,31.012,1550975810.10260
-0.01,995.35,0.016,1719,1511.481,31.013,1550975810.81636
-0.01,995.355,0.016,1719,1511.447,30.998,1550975811.53072
-0.011,995.357,0.016,1719,1511.436,30.993,1550975812.24721
-0.01,995.35,0.016,1719,1511.484,31.015,1550975812.95863
-0.01,995.357,0.015,1719,1511.432,30.992,1550975813.67501
-0.009,995.359,0.015,1719,1511.417,30.985,1550975814.40149
-0.01,995.359,0.016,1719,1511.418,30.985,1550975815.11996
-0.01,995.358,0.015,1719,1511.421,30.987,1550975815.85927
-0.01,995.359,0.016,1719,1511.421,30.987,1550975816.57629
-0.01,995.354,0.015,1719,1511.451,31,1550975817.29199
-0.01,995.362,0.016,1719,1511.399,30.977,1550975818.00654
-0.01,995.358,0.016,1719,1511.421,30.987,1550975818.71739
-0.01,995.361,0.016,1719,1511.406,30.98,1550975819.43087
-0.01,995.361,0.016,1719,1511.406,30.98,1550975820.14532
-0.009,995.366,0.015,1719,1511.365,30.962,1550975820.86969
-0.01,995.367,0.016,1719,1511.362,30.96,1550975821.58466
-0.01,995.37,0.016,1719,1511.336,30.949,1550975822.48193
-0.01,995.365,0.016,1719,1511.377,30.967,1550975823.28990
-0.01,995.374,0.016,1719,1511.31,30.937,1550975824.04181
