potential,current
-104.5,-2.6017033181631546e-08
-107.4375,-2.93620462451831e-08
-110.3125,-2.92166108945939e-08
-113.1875,-3.004789710615839e-08
-116.125,-2.923171073973704e-08
-119.0,-2.8847062052932823e-08
-121.875,-3.014962237870165e-08
-124.8125,-2.915303259925436e-08
-127.6875,-2.9226942367586576e-08
-130.5625,-2.7906898010599377e-08
-133.5,-2.8428240032383603e-08
-136.375,-2.7950608088645307e-08
-139.25,-2.790054018106542e-08
-142.1875,-2.711296404754687e-08
-145.0625,-2.6249093959620867e-08
-147.9375,-2.6878519083482314e-08
-150.875,-2.5580727129863953e-08
-153.75,-2.556165364126209e-08
-156.625,-2.489567099758041e-08
-159.5625,-2.4619900141545154e-08
-162.4375,-2.3357076250363537e-08
-165.3125,-2.3601852687420766e-08
-168.25,-2.3446085863838892e-08
-171.125,-2.252181639534033e-08
-174.0,-2.2991501052161184e-08
-176.9375,-2.2509895464964165e-08
-179.8125,-2.212922042161867e-08
-182.6875,-2.178351344070992e-08
-185.625,-2.1199387852277895e-08
-188.5,-2.1203361495736618e-08
-191.375,-2.0737650482374488e-08
-194.3125,-2.0411016990067598e-08
-197.1875,-2.0209950631056305e-08
-200.0625,-2.0501616060926445e-08
-203.0,-2.0024778845879895e-08
-205.875,-1.9701324268339984e-08
-208.75,-1.901626813605644e-08
-211.6875,-1.895110038333341e-08
-214.5625,-1.8462342237910697e-08
-217.4375,-1.8808049218819445e-08
-220.375,-1.8021267813992636e-08
-223.25,-1.6849042993669866e-08
-226.125,-1.7854374788726345e-08
-229.0625,-1.722415493617315e-08
-231.9375,-1.7807485795913435e-08
-234.8125,-1.7128787493163843e-08
-237.6875,-1.7174087028593265e-08
-240.625,-1.66646659371852e-08
-243.5,-1.6928515862844293e-08
-246.375,-1.6592345626236473e-08
-249.3125,-1.6313395855434242e-08
-252.1875,-1.6441347174805064e-08
-255.0625,-1.5542509024442318e-08
-258.0,-1.658996144016124e-08
-260.875,-1.690785291685894e-08
-263.75,-1.613696608586702e-08
-266.6875,-1.5680791816805818e-08
-269.5625,-1.557111925734511e-08
-272.4375,-1.559337166071395e-08
-275.375,-1.538197382870998e-08
-278.25,-1.525720142410613e-08
-281.125,-1.4569761105747354e-08
-284.0625,-1.4451346530677462e-08
-286.9375,-1.4698507153809923e-08
-289.8125,-1.5227796462511594e-08
-292.75,-1.478751676728528e-08
-295.625,-1.4786722038593535e-08
-298.5,-1.4437041414226064e-08
-301.4375,-1.4679433665208062e-08
-304.3125,-1.4760495991765975e-08
-307.1875,-1.4443399243760019e-08
-310.125,-1.4175575674642205e-08
-313.0,-1.4532408857235375e-08
-315.875,-1.4276506218493726e-08
-318.8125,-1.4268558931576283e-08
-321.6875,-1.5381179100018234e-08
-324.5625,-1.4365515831969082e-08
-327.5,-1.4332931955607567e-08
-330.375,-1.4423531026466411e-08
-333.25,-1.4158886372115576e-08
-336.1875,-1.4008682649375913e-08
-339.0625,-1.4100871177618247e-08
-341.9375,-1.3582708070600995e-08
-344.875,-1.361926559042123e-08
-347.75,-1.4025371951902542e-08
-350.625,-1.3766290398393917e-08
-353.5625,-1.4058750556955801e-08
-356.4375,-1.4073850402098942e-08
-359.3125,-1.4204185907545e-08
-362.1875,-1.3997556447691493e-08
-365.125,-1.389980481860695e-08
-368.0,-1.3908546834216138e-08
-370.875,-1.4220875210071627e-08
-373.8125,-1.3927620322818e-08
-376.6875,-1.4203391178853254e-08
-379.5625,-1.3887883888230788e-08
-382.5,-1.524210157896299e-08
-385.375,-1.4398894437022341e-08
-388.25,-1.394828326880335e-08
-391.1875,-1.4247895985590932e-08
-394.0625,-1.3968151486096957e-08
-396.9375,-1.4181138775484416e-08
-399.875,-1.428127459064419e-08
-402.75,-1.332760016055109e-08
-405.625,-1.3861657841403227e-08
-408.5625,-1.4150144356506389e-08
