potential,current
-101.0625,-2.4577779520882708e-08
-101.5625,-2.4803482469338076e-08
-102.0625,-2.5569600928179532e-08
-102.5625,-2.5424165577590334e-08
-103.0625,-2.5983654576578287e-08
-103.5625,-2.582709302430467e-08
-104.0625,-2.624591504485389e-08
-104.5625,-2.6130679384550974e-08
-105.0625,-2.6115579539407834e-08
-105.5625,-2.6863419238339175e-08
-106.0625,-2.6593211483146127e-08
-106.5625,-2.64795652802267e-08
-107.0625,-2.6566190707626824e-08
-107.5625,-2.6379429465066926e-08
-108.0625,-2.713998482306617e-08
-108.5625,-2.6467644349850536e-08
-109.0625,-2.6798251485616145e-08
-109.5625,-2.6020212096398522e-08
-110.0625,-2.731720932132514e-08
-110.5625,-2.6884082184324525e-08
-111.0625,-2.6904745130309874e-08
-111.5625,-2.6903155672926386e-08
-112.0625,-2.742370296601887e-08
-112.5625,-2.730608311964072e-08
-113.0625,-2.7284625444963628e-08
-113.5625,-2.698580745686779e-08
-114.0625,-2.7435623896395034e-08
-114.5625,-2.7248862653835135e-08
-115.0625,-2.7687552891677962e-08
-115.5625,-2.7242504824301182e-08
-116.0625,-2.8347177705825692e-08
-116.5625,-2.7454697384996895e-08
-117.0625,-2.733946172469398e-08
-117.5625,-2.7763052117393666e-08
-118.0625,-2.7585032890442954e-08
-118.5625,-2.755801211492365e-08
-119.0625,-2.7753515373092734e-08
-119.5625,-2.7554038471464926e-08
-120.0625,-2.7553243742773184e-08
-120.5625,-2.7534170254171322e-08
-121.0625,-2.7763052117393666e-08
-121.5625,-2.7718547310655987e-08
-122.0625,-2.8030080957819734e-08
-122.5625,-2.7871135219470884e-08
-123.0625,-2.7906898010599377e-08
-123.5625,-2.8005444368375662e-08
-124.0625,-2.8194589797010795e-08
-124.5625,-2.7974449949397637e-08
-125.0625,-2.7824246226657974e-08
-125.5625,-2.8228763130755796e-08
-126.0625,-2.8021338942210547e-08
-126.5625,-2.8953555697626552e-08
-127.0625,-2.7970476305938915e-08
-127.5625,-2.8285983596561384e-08
-128.0625,-2.845764499397814e-08
-128.5625,-2.809842762530974e-08
-129.0625,-2.8349561891900922e-08
-129.5625,-2.8205715998695212e-08
-130.0625,-2.7857624831711233e-08
-130.5625,-2.824624716197417e-08
-131.0625,-2.8115116927836368e-08
-131.5625,-2.8437776776684536e-08
-132.0625,-2.852837584754338e-08
-132.5625,-2.8274857394876964e-08
-133.0625,-2.8274857394876964e-08
-133.5625,-2.8316183286847664e-08
-134.0625,-2.852281274670117e-08
-134.5625,-2.850453398679105e-08
-135.0625,-2.8701626702343627e-08
-135.5625,-2.8287573053944873e-08
-136.0625,-2.859592778634164e-08
-136.5625,-2.848546049818919e-08
-137.0625,-2.942959818398136e-08
-137.5625,-2.8525991661468146e-08
-138.0625,-2.8512481273708495e-08
-138.5625,-2.8699242516268393e-08
-139.0625,-2.8518839103242448e-08
-139.5625,-2.8719110733562e-08
-140.0625,-2.877553647067584e-08
-140.5625,-2.7692321263828426e-08
-141.0625,-2.8873288099760383e-08
-141.5625,-2.860864344540955e-08
-142.0625,-2.8682553213741766e-08
-142.5625,-2.8732621121321652e-08
-143.0625,-2.866109553906467e-08
-143.5625,-2.8555396623062683e-08
-144.0625,-2.9269857716940764e-08
-144.5625,-2.8471155381737795e-08
-145.0625,-2.8947992596784345e-08
-145.5625,-2.867619538420781e-08
-146.0625,-2.8963092441927485e-08
-146.5625,-2.8525196932776404e-08
-147.0625,-2.9337409655739028e-08
-147.5625,-2.9227737096278322e-08
-148.0625,-2.902746546595877e-08
-148.5625,-2.879222577320247e-08
-149.0625,-2.8852625153775033e-08
-149.5625,-2.8813683447879567e-08
-150.0625,-2.8724673834404208e-08
-150.5625,-2.882719383563922e-08
-151.0625,-2.8405987629014765e-08
-151.5625,-2.8828783293022707e-08
-152.0625,-2.9152237870562617e-08
-152.5625,-2.85879804994242e-08
-153.0625,-2.8977397558378882e-08
-153.5625,-2.885898298330899e-08
-154.0,-2.924442639880495e-08
-154.5,-2.8667453368598623e-08
-155.0,-2.908389120307261e-08
-155.5,-2.8871698642376895e-08
-156.0,-2.935648314434089e-08
-156.5,-2.8824809649563985e-08
-157.0,-2.887964592929434e-08
-157.5,-2.9691858652256963e-08
-158.0,-2.926270515871507e-08
-158.5,-2.8914613991731086e-08
-159.0,-2.9107733063824938e-08
-159.5,-2.8696063601501417e-08
-160.0,-2.92237634528196e-08
-160.5,-2.8953555697626552e-08
-161.0,-2.9060049342320285e-08
-161.5,-2.823671041767324e-08
-162.0,-2.9267473530865534e-08
-162.5,-2.9115680350742382e-08
-163.0,-2.8877261743219105e-08
-163.5,-2.9045744225868888e-08
-164.0,-2.916415880093878e-08
-164.5,-2.915303259925436e-08
-165.0,-2.9181642832157154e-08
-165.5,-2.892097182126504e-08
-166.0,-2.9220584538052623e-08
-166.5,-2.88089150757291e-08
-167.0,-2.9182437560848896e-08
-167.5,-2.893925058117516e-08
-168.0,-2.994299291884815e-08
-168.5,-2.9246015856188438e-08
-169.0,-2.8983755387912835e-08
-169.5,-2.897342391492016e-08
-170.0,-2.941847198229694e-08
-170.5,-2.903302856680098e-08
-171.0,-2.8994881589597255e-08
-171.5,-2.8983755387912835e-08
-172.0,-2.853393894838559e-08
-172.5,-2.9094222676065286e-08
-173.0,-2.919992159206727e-08
-173.5,-2.8946403139400857e-08
-174.0,-2.9406551051920776e-08
-174.5,-2.8835935851248405e-08
-175.0,-2.913236965326901e-08
-175.5,-2.924442639880495e-08
-176.0,-2.919038484776634e-08
-176.5,-2.90370022102597e-08
-177.0,-2.940893523799601e-08
-177.5,-2.8985344845296323e-08
-178.0,-2.9025081279883538e-08
-178.5,-2.971172686955057e-08
-179.0,-2.9200716320759016e-08
-179.5,-2.9273831360399486e-08
-180.0,-2.9198332134683782e-08
-180.5,-2.890825616219713e-08
-181.0,-2.9346151671348214e-08
-181.5,-2.8882824844061316e-08
-182.0,-2.8769973369833633e-08
-182.5,-2.894560841070911e-08
-183.0,-2.8971039728844926e-08
-183.5,-2.9142701126261685e-08
-184.0,-2.9206279421601226e-08
-184.5,-2.9133164381960756e-08
-185.0,-2.911011724990017e-08
-185.5,-2.924283694142146e-08
-186.0,-2.9075149187463425e-08
-186.5,-2.9192769033841575e-08
