potential,current
-105.0,-3.3834779322319744e-08
-107.0,-3.4863952978128546e-08
-109.0,-3.4413341809909556e-08
-111.0,-3.4022335293571385e-08
-113.0,-3.421545436566524e-08
-115.0,-3.383080567886102e-08
-117.0,-3.361146055993961e-08
-119.0,-3.294070954410746e-08
-120.9375,-3.232638426538916e-08
-122.9375,-3.2290621474260665e-08
-124.9375,-3.2482945817662774e-08
-126.9375,-3.181457898790586e-08
-128.9375,-3.211578116207693e-08
-130.9375,-3.139734642474012e-08
-132.9375,-3.116925929020953e-08
-134.9375,-3.06407647101996e-08
-136.9375,-3.08203733945338e-08
-138.9375,-3.0189358813288863e-08
-140.9375,-3.012101214579886e-08
-142.9375,-2.965212221766975e-08
-144.9375,-2.9815836328169066e-08
-146.9375,-2.963304872906789e-08
-148.9375,-2.9320720353212397e-08
-150.9375,-2.8492613056414887e-08
-152.9375,-2.88089150757291e-08
-154.9375,-2.826452592188429e-08
-156.9375,-2.8405987629014765e-08
-158.9375,-2.780914638151483e-08
-160.9375,-2.7918024212283794e-08
-162.875,-2.704779629482384e-08
-164.875,-2.7391119089657357e-08
-166.875,-2.711852714838908e-08
-168.875,-2.742926606686108e-08
-170.875,-2.661387442913148e-08
-172.875,-2.6903950401618132e-08
-174.875,-2.6658379235869157e-08
-176.875,-2.6516122800046934e-08
-178.875,-2.6314261712343896e-08
-180.875,-2.6255451789154823e-08
-182.875,-2.5840603412064322e-08
-184.875,-2.616485271829598e-08
-186.875,-2.5467875655636267e-08
-188.875,-2.6246709773545636e-08
-190.875,-2.527952495569288e-08
-192.875,-2.558231658724744e-08
-194.875,-2.480825084148854e-08
-196.875,-2.494097053300983e-08
-198.875,-2.4800303554571096e-08
-200.875,-2.458175316434143e-08
-202.875,-2.4387839363555833e-08
-204.875,-2.3620926176022628e-08
-206.8125,-2.3717088347723682e-08
-208.8125,-2.4217767423522562e-08
-210.8125,-2.3558142609374832e-08
-212.8125,-2.3422244003086566e-08
-214.8125,-2.2952559346265714e-08
-216.8125,-2.3203693612856897e-08
-218.8125,-2.261718383834964e-08
-220.8125,-2.251069019365591e-08
-222.8125,-2.2106173289558086e-08
-224.8125,-2.1868549410726555e-08
-226.8125,-2.1730266618363055e-08
-228.8125,-2.1457674677094776e-08
-230.8125,-2.151966351505083e-08
-232.8125,-2.0928385368393105e-08
-234.8125,-2.0396711873616204e-08
-236.8125,-2.0426911563902483e-08
-238.8125,-1.9845964890237437e-08
-240.8125,-1.9615493569631605e-08
-242.8125,-1.9226076510676922e-08
-244.8125,-1.8417837431173017e-08
-246.8125,-1.870632394627618e-08
-248.75,-1.837492208181883e-08
-250.75,-1.827399153796731e-08
-252.75,-1.773913912842343e-08
-254.75,-1.771927091112982e-08
-256.75,-1.725355989776769e-08
-258.75,-1.7052493538756396e-08
-260.75,-1.7028651678004066e-08
-262.75,-1.6613008572221823e-08
-264.75,-1.6321343142351683e-08
-266.75,-1.6248228102711213e-08
-268.75,-1.6022525154255845e-08
-270.75,-1.5668870886429652e-08
-272.75,-1.6180676163912953e-08
-274.75,-1.535813196795765e-08
-276.75,-1.5418531348530215e-08
-278.75,-1.4984609482837853e-08
-280.75,-1.490195769889645e-08
-282.75,-1.4708043898110854e-08
-284.75,-1.4624597385477707e-08
-286.75,-1.3535024349096339e-08
-288.75,-1.4539561415461073e-08
-290.6875,-1.4131865596596271e-08
-292.6875,-1.3895831175148229e-08
-294.6875,-1.4100076448926502e-08
-296.6875,-1.3724964506423215e-08
-298.6875,-1.3710659389971818e-08
-300.6875,-1.3631186520797393e-08
-302.6875,-1.3542176907322037e-08
-304.6875,-1.3484956441516452e-08
-306.6875,-1.3355415664762139e-08
-308.6875,-1.347700915459901e-08
-310.6875,-1.3021629614229553e-08
-312.6875,-1.3566018768074365e-08
-314.6875,-1.3355415664762139e-08
-316.6875,-1.3213159228939918e-08
-318.6875,-1.2753011316419997e-08
-320.6875,-1.3112228685088397e-08
-322.6875,-1.2826921084752212e-08
-324.6875,-1.2614728524056497e-08
-326.6875,-1.2892883566166984e-08
-328.6875,-1.2027424020857495e-08
-330.6875,-1.245101441355718e-08
-332.6875,-1.2787184650164998e-08
-334.625,-1.2366773172232291e-08
-336.625,-1.2725195812208947e-08
-338.625,-1.2280147744832167e-08
-340.625,-1.2492340305527882e-08
-342.625,-1.2517771623663698e-08
-344.625,-1.2432735653647063e-08
-346.625,-1.216650154191274e-08
