potential,current
-101.8125,-1.4893215683287265e-08
-102.8125,-1.649062035369321e-08
-103.8125,-1.7313164549648507e-08
-104.8125,-1.7772517733476687e-08
-105.8125,-1.7770133547401453e-08
-106.8125,-1.7669997732241677e-08
-107.75,-1.718998160242815e-08
-108.75,-1.7716886725054587e-08
-109.75,-1.7991068123706353e-08
-110.75,-1.7608008894285627e-08
-111.75,-1.7952126417810887e-08
-112.75,-1.8022062542684382e-08
-113.75,-1.7807485795913435e-08
-114.75,-1.7477673388839568e-08
-115.75,-1.7436347496868868e-08
-116.75,-1.7546020056329574e-08
-117.75,-1.7258328269918156e-08
-118.75,-1.751899928081027e-08
-119.75,-1.7209849819721758e-08
-120.75,-1.8441679291925347e-08
-121.75,-1.69269264054608e-08
-122.75,-1.711130346194547e-08
-123.75,-1.7062030283057325e-08
-124.75,-1.699924671640953e-08
-125.75,-1.6853016637128588e-08
-126.75,-1.6669434309335666e-08
-127.75,-1.6682149968403575e-08
-128.75,-1.6800564543473468e-08
-129.75,-1.6368232135164594e-08
-130.75,-1.666307647980171e-08
-131.75,-1.6539098803889607e-08
-132.75,-1.6607445471379613e-08
-133.75,-1.6357105933480176e-08
-134.75,-1.6089282364362363e-08
-135.75,-1.6303064382441567e-08
-136.75,-1.6314190584125985e-08
-137.75,-1.6002656936962237e-08
-138.75,-1.6110740039039458e-08
-139.75,-1.5934310269472235e-08
-140.75,-1.6067824689685267e-08
-141.75,-1.6584398339319032e-08
-142.75,-1.582702189608676e-08
-143.75,-1.5826227167395014e-08
-144.75,-1.587152670282444e-08
-145.75,-1.577456980243164e-08
-146.75,-1.5586219102488252e-08
-147.75,-1.524369103634648e-08
-148.75,-1.5134813205577516e-08
-149.75,-1.522541227643636e-08
-150.75,-1.5289785300467644e-08
-151.75,-1.5463830883959637e-08
-152.75,-1.5368463440950325e-08
-153.75,-1.5148323593337168e-08
-154.75,-1.5588603288563483e-08
-155.75,-1.4990967312371806e-08
-156.75,-1.5265148711023575e-08
-157.75,-1.487732110945238e-08
-158.75,-1.5046598320793906e-08
-159.75,-1.4909904985813894e-08
-160.75,-1.535574778188242e-08
-161.75,-1.4636518315853872e-08
-162.75,-1.5803180035334433e-08
-163.75,-1.4727117386712716e-08
-164.75,-1.4966330722927737e-08
-165.75,-1.4490288236572929e-08
-166.75,-1.489798405543773e-08
-167.75,-1.438935769272141e-08
-168.75,-1.491864700142308e-08
-169.75,-1.3813179391206827e-08
-170.75,-1.4767648549991674e-08
-171.75,-1.4297169164479076e-08
-172.75,-1.4636518315853872e-08
-173.75,-1.458962932304096e-08
-174.75,-1.4301142807937798e-08
-175.75,-1.4400483894405829e-08
-176.75,-1.4607113354259334e-08
-177.75,-1.425107490035791e-08
-178.75,-1.4400483894405829e-08
-179.75,-1.4095308076776036e-08
-180.75,-1.4470420019279323e-08
-181.75,-1.4059545285647545e-08
-182.75,-1.4998119870597504e-08
-183.75,-1.3921262493284045e-08
-184.75,-1.4681817851283294e-08
-185.6875,-1.3808411019056363e-08
-186.6875,-1.4333726684299311e-08
-187.6875,-1.37408590802581e-08
-188.6875,-1.4114381565377898e-08
-189.6875,-1.3915699392441836e-08
-190.6875,-1.3311705586716205e-08
-191.6875,-1.3304553028490506e-08
-192.6875,-1.4774006379525626e-08
-193.6875,-1.3616881404345998e-08
-194.6875,-1.3944309625344629e-08
-195.6875,-1.3542176907322037e-08
-196.6875,-1.4127891953137551e-08
-197.6875,-1.3730527607265426e-08
-198.6875,-1.382668977896648e-08
-199.6875,-1.3201238298563755e-08
-200.6875,-1.4222464667455117e-08
-201.6875,-1.3271969152128993e-08
-202.6875,-1.3651849466782745e-08
-203.6875,-1.4042061254429171e-08
-204.6875,-1.3949872726186839e-08
-205.6875,-1.3298989927648297e-08
-206.6875,-1.3446809464312727e-08
-207.6875,-1.2887320465324775e-08
-208.6875,-1.3926825594126255e-08
-209.6875,-1.3198059383796777e-08
-210.6875,-1.3495287914509127e-08
-211.6875,-1.2315115807268914e-08
-212.6875,-1.3203622484638987e-08
-213.6875,-1.3012887598620366e-08
-214.6875,-1.3163886050051774e-08
-215.6875,-1.2771290076330115e-08
-216.6875,-1.33331632613933e-08
-217.6875,-1.297791953618362e-08
-218.6875,-1.2737911471276856e-08
-219.6875,-1.2681485734163013e-08
-220.6875,-1.3132096902382005e-08
-221.6875,-1.2420019994579156e-08
-222.6875,-1.2822947441293491e-08
-223.6875,-1.2255511155388095e-08
-224.6875,-1.385847892663625e-08
-225.6875,-1.2087823401430058e-08
-226.6875,-1.2558302786942654e-08
-227.6875,-1.2150606968077854e-08
-228.6875,-1.2711685424449296e-08
-229.6875,-1.2031397664316217e-08
-230.6875,-1.2313526349885426e-08
-231.6875,-1.1034807884868925e-08
-232.6875,-1.2348494412322173e-08
-233.6875,-1.1673769753031304e-08
-234.6875,-1.2108486347415408e-08
-235.6875,-1.147508758009524e-08
-236.6875,-1.2117228363024595e-08
-237.6875,-1.1504492541689779e-08
-238.6875,-1.1558534092728387e-08
-239.6875,-1.1219184941353592e-08
-240.6875,-1.2025834563474007e-08
-241.6875,-1.1150043545171841e-08
-242.6875,-1.1406740912605236e-08
-243.6875,-1.1270047577625224e-08
-244.6875,-1.1287531608843598e-08
-245.6875,-1.1687280140790955e-08
-246.6875,-1.094023517055136e-08
-247.6875,-1.0761421214908903e-08
-248.6875,-1.1334420601656508e-08
-249.6875,-1.0571481057582028e-08
-250.6875,-1.0804336564263093e-08
-251.6875,-1.0785263075661231e-08
-252.6875,-1.0064444152249195e-08
-253.6875,-1.0253589580884326e-08
-254.6875,-1.0580223073191215e-08
-255.6875,-1.0383925086330384e-08
-256.6875,-1.0503134390092022e-08
-257.6875,-1.0167758882175948e-08
-258.6875,-1.0320346790990844e-08
-259.6875,-1.0151864308341063e-08
-260.6875,-1.014948012226583e-08
-261.6875,-1.0213853146297114e-08
-262.6875,-9.847483219403014e-09
-263.625,-1.0070007253091406e-08
-264.625,-1.007080198178315e-08
-265.625,-9.810130970891035e-09
-266.625,-1.0355314853427591e-08
-267.625,-9.651979961233929e-09
-268.625,-9.980202910924304e-09
-269.625,-9.391308950341814e-09
-270.625,-9.818078257808477e-09
-271.625,-9.303094065558202e-09
-272.625,-9.64085375954951e-09
-273.625,-8.881093130242005e-09
-274.625,-9.450913602222633e-09
-275.625,-9.133816854216677e-09
-276.625,-9.605090968421018e-09
-277.625,-9.095669877012953e-09
-278.625,-9.512902440178684e-09
-279.625,-8.998712976620155e-09
-280.625,-9.466808176057518e-09
-281.625,-8.962950185491664e-09
-282.625,-9.148121970668074e-09
-283.625,-9.202163521706683e-09
-284.625,-9.152095614126795e-09
-285.625,-8.836588323504327e-09
-286.625,-9.818872986500221e-09
-287.625,-9.001097162695387e-09
-288.625,-8.875530029399796e-09
-289.625,-8.868377471174097e-09
-290.625,-9.070238558877137e-09
-291.625,-8.863609099023631e-09
-292.625,-8.873940572016308e-09
-293.625,-8.598964444672796e-09
-294.625,-8.08954335326473e-09
-295.625,-8.90811390576131e-09
-296.625,-8.78652041592444e-09
-297.625,-8.535386149333256e-09
-298.625,-8.718968477126178e-09
-299.625,-8.824667393128163e-09
-300.625,-8.512339017272674e-09
-301.625,-8.771420570781299e-09
-302.625,-8.65221126701966e-09
-303.625,-8.548101808401165e-09
-304.625,-8.481344598294647e-09
-305.625,-8.542538707558954e-09
-306.625,-8.728505221427109e-09
-307.625,-9.192626777405752e-09
-308.625,-8.594990801214075e-09
-309.625,-8.431276690714759e-09
-310.625,-8.496444443437788e-09
-311.625,-8.42968723333127e-09
-312.625,-8.513133745964418e-09
-313.625,-8.226236688244742e-09
-314.625,-8.26517839414021e-09
-315.625,-7.833640714523082e-09
-316.625,-8.572738397845235e-09
-317.625,-8.345445992006381e-09
-318.625,-8.395513899586268e-09
-319.625,-8.177758238048344e-09
-320.625,-8.402666457811966e-09
-321.625,-8.486907699136857e-09
-322.625,-8.347035449389869e-09
-323.625,-8.307299014802656e-09
-324.625,-8.374056224909173e-09
-325.625,-8.312067386953122e-09
-326.625,-8.307299014802656e-09
-327.625,-8.28186769666684e-09
-328.625,-8.993944604469689e-09
-329.625,-8.277099324516375e-09
-330.625,-8.282662425358584e-09
-331.625,-8.06888040727938e-09
-332.625,-8.464655295768018e-09
-333.625,-8.196036997958462e-09
-334.625,-8.26517839414021e-09
-335.625,-7.3345510961076925e-09
-336.625,-8.436839791556969e-09
-337.625,-8.022786143158214e-09
-338.625,-8.391540256127547e-09
-339.625,-8.206368470951137e-09
-340.625,-8.09113281064822e-09
-341.625,-8.336703976397194e-09
-342.5625,-8.058548934286706e-09
-343.5625,-8.161068935521715e-09
-344.5625,-8.408229558654176e-09
-345.5625,-8.052191104752751e-09
-346.5625,-8.183321338890553e-09
-347.5625,-8.338293433780682e-09
-348.5625,-8.06490676382066e-09
-349.5625,-8.81672010621072e-09
-350.5625,-8.219878858710788e-09
-351.5625,-8.304914828727423e-09
-352.5625,-8.0800066089638e-09
-353.5625,-8.321604131254053e-09
-354.5625,-8.14914800514555e-09
-355.5625,-7.966360406044372e-09
-356.5625,-7.51892815259236e-09
-357.5625,-8.277894053208119e-09
-358.5625,-8.005302111939841e-09
-359.5625,-8.3080937434944e-09
-360.5625,-8.024375600541703e-09
-361.5625,-8.301735913960447e-09
-362.5625,-7.9902022667967e-09
-363.5625,-8.133253431310664e-09
-364.5625,-8.163453121596947e-09
-365.5625,-8.124511415701478e-09
-366.5625,-8.299351727885213e-09
-367.5625,-8.134842888694154e-09
-368.5625,-7.990996995488444e-09
-369.5625,-8.85009871126398e-09
-370.5625,-8.144379632995085e-09
-371.5625,-8.120537772242757e-09
-372.5625,-8.138816532152875e-09
-373.5625,-8.302530642652191e-09
-374.5625,-8.153121648604272e-09
-375.5625,-8.096695911490429e-09
-376.5625,-8.009275755398561e-09
-377.5625,-7.411639779206885e-09
-378.5625,-8.107027384483104e-09
-379.5625,-8.277894053208119e-09
-380.5625,-7.95841311912693e-09
-381.5625,-8.072059322046359e-09
-382.5625,-8.300941185268703e-09
-383.5625,-8.146763819070317e-09
-384.5625,-8.172989865897878e-09
-385.5625,-7.934571258374603e-09
-386.5625,-8.137227074769387e-09
-387.5625,-8.271536223674165e-09
-388.5625,-7.979870793804025e-09
-389.5625,-8.303325371343935e-09
-390.5625,-8.659363825245359e-09
