potential,current
-100.75,-2.5590263874164885e-10
-101.25,-2.6893618928625456e-09
-101.75,-3.191630426044912e-09
-102.25,-3.734430122506236e-09
-102.75,-3.6040946170601786e-09
-103.25,-3.966490900495557e-09
-103.75,-3.654162524640066e-09
-104.25,-6.113053096896779e-09
-104.75,-4.650752304087357e-09
-105.25,-4.204114779327088e-09
-105.75,-4.137357569220571e-09
-106.25,-4.5466428454688605e-09
-106.75,-4.293124392802444e-09
-107.25,-4.185041290725226e-09
-107.75,-4.26054051644093e-09
-108.25,-2.3285550668106557e-09
-108.75,-3.6803885714676264e-09
-109.25,-4.548232302852349e-09
-109.75,-4.181067647266504e-09
-110.25,-4.640420831094682e-09
-110.75,-4.139741755295804e-09
-111.25,-4.4433281155421075e-09
-111.75,-4.293124392802444e-09
-112.25,-4.555384861078047e-09
-112.75,-4.2955085788776765e-09
-113.25,-4.6475733893203805e-09
-113.75,-4.158020515205921e-09
-114.25,-4.67936253699015e-09
-114.75,-6.6796946541104296e-09
-115.25,-5.010764401447503e-09
-115.75,-4.480680364054088e-09
-116.25,-4.734198816720503e-09
-116.75,-4.575253078371653e-09
-117.25,-4.706383312509455e-09
-117.75,-4.429817727782455e-09
-118.25,-4.391670750578731e-09
-118.75,-2.2562347558619288e-09
-119.25,-4.654725947546078e-09
-119.75,-4.337629199540122e-09
-120.25,-4.681746723065383e-09
-120.75,-4.45683850330176e-09
-121.25,-4.505316953498159e-09
-121.75,-4.631678815485495e-09
-122.25,-4.570484706221188e-09
-122.75,-4.5895581948230495e-09
-123.25,-4.677773079606661e-09
-123.75,-4.289945478035467e-09
-124.25,-4.796187654676555e-09
-124.75,-5.951723172472696e-09
-125.25,-5.90562890835153e-09
-125.75,-4.6809519943736385e-09
-126.25,-4.729430444570038e-09
-126.75,-4.757245948781086e-09
-127.25,-4.582405636597352e-09
-127.75,-4.548232302852349e-09
-128.25,-5.2905089009414794e-09
-128.75,-2.412796308135546e-09
-129.25,-4.212856794936275e-09
-129.75,-4.538695558551418e-09
-130.25,-4.852613391790397e-09
-130.75,-4.264514159899651e-09
-131.25,-4.77472997999946e-09
-131.75,-4.4671699762944355e-09
-132.25,-5.009969672755759e-09
-132.75,-4.372597261976869e-09
-133.25,-4.67379943614794e-09
-133.75,-4.7818825382251584e-09
-134.25,-4.763603778315041e-09
-134.75,-4.328092455239191e-09
-135.25,-7.016659619409992e-09
-135.75,-5.116463317449488e-09
-136.25,-4.7262515298030606e-09
-136.75,-4.989306726770408e-09
-137.25,-4.62691044333503e-09
-137.75,-4.640420831094682e-09
-138.25,-5.024274789207155e-09
-138.75,-4.436175557316409e-09
-139.25,-2.2935870043739086e-09
-139.75,-4.383723463661289e-09
-140.25,-4.8049296702857415e-09
-140.75,-4.547437574160605e-09
-141.25,-4.708767498584687e-09
-141.75,-4.6356524589442165e-09
-142.25,-4.813671685894928e-09
-142.75,-4.631678815485495e-09
-143.25,-4.437765014699898e-09
-143.75,-4.630884086793751e-09
-144.25,-5.017916959673201e-09
-144.75,-4.39326020796222e-09
-145.25,-5.0862636271632064e-09
-145.75,-6.7814199266536944e-09
-146.25,-5.035400990891575e-09
-146.75,-4.588763466131305e-09
-147.25,-4.854202849173885e-09
-147.75,-4.706383312509455e-09
-148.25,-4.7826772669169025e-09
-148.75,-4.655520676237822e-09
-149.25,-2.8220815843838354e-09
