potential,current
-100.8125,-5.488396345185798e-09
-101.3125,-8.467834210534994e-09
-101.8125,-8.560022738777328e-09
-102.3125,-9.24666832844436e-09
-102.8125,-8.794467702841883e-09
-103.3125,-9.032091581673414e-09
-103.8125,-9.441376857921702e-09
-104.3125,-9.597143681503576e-09
-104.8125,-9.139379955058887e-09
-105.3125,-8.951029255115499e-09
-105.8125,-9.395282593800536e-09
-106.3125,-9.712379341806492e-09
-106.8125,-9.373030190431696e-09
-107.3125,-9.531181200088802e-09
-107.8125,-9.514491897562173e-09
-108.3125,-9.60191205365404e-09
-108.8125,-9.458860889140076e-09
-109.3125,-9.481113292508915e-09
-109.8125,-9.373030190431696e-09
-110.3125,-9.833972831643363e-09
-110.8125,-9.499392052419033e-09
-111.3125,-9.761652520694636e-09
-111.8125,-1.0031065547195936e-08
-112.3125,-9.729863373024866e-09
-112.8125,-9.706816240964282e-09
-113.3125,-9.227594839842499e-09
-113.8125,-9.591580580661365e-09
-114.3125,-9.73463174517533e-09
-114.75,-9.298325693407737e-09
-115.25,-9.203752979090171e-09
-115.75,-8.751552353487693e-09
-116.25,-9.65039050385044e-09
-116.75,-9.518465541020895e-09
-117.25,-9.483497478584148e-09
-117.75,-9.170374374036912e-09
-118.25,-9.75688414854417e-09
-118.75,-9.131432668141445e-09
-119.25,-9.352367244446346e-09
-119.75,-9.197395149556217e-09
-120.25,-9.884835467914995e-09
-120.75,-8.930366309130149e-09
-121.25,-9.7250950008744e-09
-121.75,-9.155274528893773e-09
-122.25,-9.890398568757204e-09
-122.75,-9.438197943154726e-09
-123.25,-9.287199491723318e-09
-123.75,-8.884272045008983e-09
-124.25,-9.779931280604754e-09
-124.75,-8.94546615427329e-09
-125.25,-9.324551740235298e-09
-125.75,-8.630753592342566e-09
-126.25,-9.123485381224002e-09
-126.75,-8.924803208287938e-09
-127.25,-9.380182748657395e-09
-127.75,-9.129843210757956e-09
-128.25,-9.633701201323811e-09
-128.75,-9.036859953823878e-09
-129.25,-9.37541437650693e-09
-129.75,-8.92877685174666e-09
-130.25,-9.314220267242623e-09
-130.75,-8.82387266443642e-09
-131.25,-9.224415925075521e-09
-131.75,-8.88188785893375e-09
-132.25,-9.191037320022264e-09
-132.75,-9.786289110138707e-09
-133.25,-8.819104292285953e-09
-133.75,-8.941492510814568e-09
-134.25,-9.251436700594827e-09
-134.75,-9.046396698124809e-09
-135.25,-8.96612910025864e-09
-135.75,-8.48372878436988e-09
-136.25,-8.834204137429094e-09
-136.75,-8.591811886447099e-09
-137.25,-9.128253753374468e-09
-137.75,-8.636316693184777e-09
-138.25,-9.148121970668074e-09
-138.75,-8.788109873307928e-09
-139.25,-8.661748011320593e-09
-139.75,-8.884272045008983e-09
-140.25,-9.05593344242574e-09
-140.75,-8.675258399080244e-09
-141.25,-8.630753592342566e-09
-141.75,-8.654595453094894e-09
-142.25,-9.079775303178068e-09
-142.75,-9.204547707781915e-09
-143.25,-8.867582742482353e-09
-143.75,-8.566380568311282e-09
-144.25,-9.33647267061146e-09
-144.75,-8.39948754304499e-09
-145.25,-8.998712976620155e-09
-145.75,-8.456708008850575e-09
