potential,current
-106.625,-5.3207085912277604e-08
-109.5,-5.5777238501378515e-08
-112.4375,-5.608082486162482e-08
-115.3125,-5.589247416168143e-08
-118.1875,-5.610705090845238e-08
-121.125,-5.563895570901502e-08
-124.0,-5.641620036954089e-08
-126.875,-5.593618423972736e-08
-129.8125,-5.6955026422543495e-08
-132.6875,-5.589406361906492e-08
-135.5625,-5.602678331058621e-08
-138.5,-5.5701739275662814e-08
-141.375,-5.596876811608888e-08
-144.25,-5.621354455314611e-08
-147.1875,-5.484979011811297e-08
-150.0625,-5.4841842831195534e-08
-152.9375,-5.511522950115555e-08
-155.875,-5.487919507970751e-08
-158.75,-5.398909894495395e-08
-161.625,-5.433877956932142e-08
-164.5625,-5.3565508552254265e-08
-167.4375,-5.324205397471435e-08
-170.3125,-5.287409459043677e-08
-173.25,-5.2932109784934095e-08
-176.125,-5.22677165986359e-08
-179.0,-5.182664217471784e-08
-181.9375,-5.248547226017383e-08
-184.8125,-5.135695751789699e-08
-187.6875,-5.12997370520914e-08
-190.625,-5.052646603502425e-08
-193.5,-5.0926214566971606e-08
-196.375,-4.9942340446592226e-08
-199.3125,-4.969676928084325e-08
-202.1875,-4.9482987262764046e-08
-205.0625,-4.909833857595983e-08
-208.0,-4.90673441569818e-08
-210.875,-4.837990383862303e-08
-213.75,-4.78784300341324e-08
-216.6875,-4.769166879157251e-08
-219.5625,-4.70217125044321e-08
-222.4375,-4.7015354674898146e-08
-225.375,-4.670541048511789e-08
-228.25,-4.549742287366663e-08
-231.125,-4.558563775845024e-08
-234.0,-4.55776904715328e-08
-236.9375,-4.5395697601123365e-08
-239.8125,-4.545689171038767e-08
-242.6875,-4.453341697058085e-08
-245.625,-4.4517522396745966e-08
-248.5,-4.4277514331839204e-08
-251.375,-4.410903184918942e-08
-254.3125,-4.374822502313753e-08
-257.1875,-4.355590067973542e-08
-260.0625,-4.3225293543969815e-08
-263.0,-4.3053632146553056e-08
-265.875,-4.392942316485522e-08
-268.75,-4.2733356483780125e-08
-271.6875,-4.287004981876013e-08
-274.5625,-4.227559275733544e-08
-277.4375,-4.2324865936223575e-08
-280.375,-4.212141539113705e-08
-283.25,-4.188855988445598e-08
-286.125,-4.094203801258858e-08
-289.0625,-4.15619263921491e-08
-291.9375,-4.1667625308151085e-08
-294.8125,-4.112959398384022e-08
-297.75,-4.1516626856719676e-08
-300.625,-4.091422250837753e-08
-303.5,-4.1038994912981377e-08
-306.4375,-4.1109725766546617e-08
-309.3125,-4.065990932701937e-08
-312.1875,-4.076401878563787e-08
-315.125,-4.057407862831099e-08
-318.0,-4.042943800641354e-08
-320.875,-4.056692607008529e-08
-323.8125,-4.0623351807199134e-08
-326.6875,-4.0735408552735074e-08
-329.5625,-4.0437385293330984e-08
-332.5,-4.0032868389233155e-08
-335.375,-4.0348375679855625e-08
-338.25,-3.9884254123876984e-08
-341.1875,-3.991286435677978e-08
-344.0625,-3.9939090403607335e-08
-346.9375,-3.939390652107078e-08
-349.875,-3.991206962808803e-08
-352.75,-3.985564389097419e-08
-355.625,-3.959735706615731e-08
-358.5625,-3.982941784414663e-08
-361.4375,-3.9801602339935584e-08
-364.3125,-3.952106311174986e-08
-367.25,-3.976186590534837e-08
-370.125,-3.9404237994063454e-08
-373.0,-3.951708946829114e-08
-375.875,-3.970702962561802e-08
-378.8125,-3.967841939271522e-08
-381.6875,-3.959894652354079e-08
-384.5625,-3.9652988074579405e-08
-387.5,-4.0080552110737815e-08
-390.375,-3.9467816289402995e-08
-393.25,-3.933907024134043e-08
-396.1875,-3.9433642955657994e-08
-399.0625,-3.944079551388369e-08
-401.9375,-3.949165815015532e-08
-404.875,-3.9466226832019503e-08
-407.75,-3.8863822483677365e-08
-410.625,-3.937244884639368e-08
-413.5625,-3.949404233623056e-08
-416.4375,-3.969828761000883e-08
-419.3125,-3.935417008648357e-08
-422.25,-3.9651398617195914e-08
-425.125,-3.946225318856079e-08
-428.0,-3.950596326660672e-08
-430.9375,-3.935973318732578e-08
-433.8125,-3.966093536149685e-08
-436.6875,-3.974040823067127e-08
-439.625,-3.959735706615731e-08
-442.5,-3.956318373241231e-08
-445.375,-4.007896265335432e-08
-448.3125,-3.996054807828443e-08
-451.1875,-3.9490863421463576e-08
-454.0625,-3.983895458844756e-08
-457.0,-3.980080761124384e-08
-459.875,-3.982067582853744e-08
-462.75,-3.958305194970591e-08
-465.6875,-4.0053531335218505e-08
-468.5625,-3.9149924812705295e-08
-471.4375,-3.980716544077779e-08
-474.375,-4.008849939765525e-08
-477.25,-3.9991542497262455e-08
-480.125,-4.005194187783502e-08
-483.0625,-3.99581638922092e-08
-485.9375,-4.023234529086096e-08
-488.8125,-3.998597939642025e-08
-491.75,-4.0247445136004106e-08
-494.625,-4.036427025369051e-08
-497.5,-4.021168234487561e-08
-500.375,-4.0389701571826325e-08
-503.3125,-4.042228544818784e-08
-506.1875,-4.126628731882023e-08
-509.0625,-4.0446922037631913e-08
-512.0,-4.05597735118596e-08
-514.875,-4.064639893925972e-08
-517.75,-4.09261434387537e-08
