potential,current
-103.1875,-2.091249079455822e-08
-105.1875,-2.2502742906738467e-08
-107.1875,-2.33205187305433e-08
-109.1875,-2.2842092058113263e-08
-111.1875,-2.4280550990170358e-08
-113.1875,-2.5235020148955204e-08
-115.1875,-2.56983469762421e-08
-117.1875,-2.6093327136038993e-08
-119.1875,-2.6891234742550223e-08
-121.1875,-2.74960232769676e-08
-123.1875,-2.7724110411498197e-08
-125.1875,-2.8617385461018736e-08
-127.1875,-2.899249740352202e-08
-129.1875,-2.987861989481686e-08
-131.1875,-2.997716625259315e-08
-133.1875,-3.074407944012635e-08
-135.1875,-3.198067728448041e-08
-137.1875,-3.2619639152642786e-08
-139.1875,-3.253062953916743e-08
-141.1875,-3.316720722125457e-08
-143.125,-3.3560597923667974e-08
-145.125,-3.455798243180701e-08
-147.125,-3.468196010771912e-08
-149.125,-3.555298275387081e-08
-151.125,-3.493865747515251e-08
-153.125,-3.677289129569824e-08
-155.125,-3.727118618542189e-08
-157.125,-3.7800475494123555e-08
-159.125,-3.848155798294838e-08
-161.125,-3.948371086323788e-08
-163.125,-3.9614046368683936e-08
-165.125,-4.042784854903005e-08
-167.125,-4.095475367165649e-08
-169.125,-4.196008546671297e-08
-171.125,-4.211426283291135e-08
-173.125,-4.300515369635666e-08
-175.125,-4.362265788984194e-08
-177.125,-4.510403217125322e-08
-179.125,-4.49760808518824e-08
-181.125,-4.5633321479954896e-08
-183.125,-4.582882473812398e-08
-185.0625,-4.664421637585358e-08
-187.0625,-4.7205294832225024e-08
-189.0625,-4.7794983521499256e-08
-191.0625,-4.832745174496791e-08
-193.0625,-4.7870482747214964e-08
-195.0625,-4.9521928968659515e-08
-197.0625,-5.0054397192128166e-08
-199.0625,-5.0498650530813196e-08
-201.0625,-5.1019992552597426e-08
-203.0625,-5.1651007133842365e-08
-205.0625,-5.215963349655868e-08
-207.0625,-5.267938606095942e-08
-209.0625,-5.328735351014377e-08
-211.0625,-5.389849987409511e-08
-213.0625,-5.4050293054218256e-08
-215.0625,-5.480449058268355e-08
-217.0625,-5.501509368599578e-08
-219.0625,-5.681753835887174e-08
-221.0625,-5.6214339281837854e-08
-223.0625,-5.6308117267463674e-08
-225.0625,-5.6964563166844425e-08
-227.0,-5.726497061232375e-08
-229.0,-5.7663924415579366e-08
-231.0,-5.798817372181102e-08
-233.0,-5.791187976740357e-08
-235.0,-5.802473124163126e-08
-237.0,-5.901734737761983e-08
-239.0,-5.9491800406591144e-08
-241.0,-5.9596704593901385e-08
-243.0,-5.999247948239002e-08
-245.0,-6.028573436964365e-08
-247.0,-6.068866181635799e-08
-249.0,-6.067912507205705e-08
-251.0,-6.106377375886127e-08
-253.0,-6.134192880097176e-08
-255.0,-6.148895360894444e-08
-257.0,-6.202301128979659e-08
-259.0,-6.191651764510285e-08
-261.0,-6.333908200332507e-08
-263.0,-6.236315516986312e-08
-265.0,-6.25817055600928e-08
-267.0,-6.246488044240639e-08
-269.0,-6.296397006082177e-08
-270.9375,-6.294807548698689e-08
-272.9375,-6.313404200085505e-08
-274.9375,-6.216129408216008e-08
-276.9375,-6.308556355065865e-08
-278.9375,-6.311735269832841e-08
-280.9375,-6.349166991213996e-08
-282.9375,-6.369988882937695e-08
-284.9375,-6.364982092179706e-08
-286.9375,-6.352584324588496e-08
-288.9375,-6.381115084622115e-08
-290.9375,-6.398917007317187e-08
-292.9375,-6.388426588586163e-08
-294.9375,-6.392638650652407e-08
-296.9375,-6.383817162174045e-08
-298.9375,-6.412665813684362e-08
-300.9375,-6.432692976716316e-08
-302.9375,-6.479899861005926e-08
-304.9375,-6.420772046340153e-08
-306.9375,-6.415844728451338e-08
-308.9375,-6.413619488114454e-08
-310.9375,-6.409486898917384e-08
-312.875,-6.417434185834827e-08
-314.875,-6.411553193515919e-08
-316.875,-6.301483269709341e-08
-318.875,-6.406149038412059e-08
-320.875,-6.392082340568185e-08
-322.875,-6.417831550180699e-08
-324.875,-6.409248480309862e-08
-326.875,-6.405672201197012e-08
-328.875,-6.3935923250825e-08
-330.875,-6.40185750347664e-08
-332.875,-6.408930588833163e-08
-334.875,-6.419977317648408e-08
-336.875,-6.38945973588543e-08
-338.875,-6.397168604195349e-08
-340.875,-6.416242092797211e-08
-342.875,-6.490151861129426e-08
-344.875,-6.425540418490618e-08
-346.875,-6.378810371416056e-08
-348.875,-6.395499673942685e-08
-350.875,-6.385247673819185e-08
-352.875,-6.412188976469316e-08
-354.875,-6.368240479815857e-08
-356.8125,-6.392956542129104e-08
-358.8125,-6.23933548601494e-08
-360.8125,-6.382386650528905e-08
-362.8125,-6.36450525496466e-08
-364.8125,-6.350518029989961e-08
-366.8125,-6.361405813066857e-08
-368.8125,-6.384214526519918e-08
-370.8125,-6.339789192651414e-08
-372.8125,-6.37690302255587e-08
-374.8125,-6.337802370922053e-08
-376.8125,-6.355604293617125e-08
-378.8125,-6.348451735391426e-08
-380.8125,-6.352266433111798e-08
-382.8125,-6.345988076447019e-08
-384.8125,-6.477754093538216e-08
-386.8125,-6.360213720029241e-08
-388.8125,-6.330411394088832e-08
-390.8125,-6.359021626991625e-08
-392.8125,-6.344716510540228e-08
-394.8125,-6.337802370922053e-08
-396.8125,-6.325404603330843e-08
-398.75,-6.288052354818863e-08
-400.75,-6.255150586980651e-08
-402.75,-6.322781998648086e-08
-404.75,-6.346623859400414e-08
-406.75,-6.324768820377448e-08
-408.75,-6.308556355065865e-08
-410.75,-6.326040386284239e-08
-412.75,-6.326517223499285e-08
-414.75,-6.322384634302215e-08
-416.75,-6.330172975481309e-08
-418.75,-6.318967300927715e-08
-420.75,-6.335259239108472e-08
-422.75,-6.305139021691365e-08
-424.75,-6.339391828305542e-08
-426.75,-6.416957348619781e-08
-428.75,-6.337881843791228e-08
-430.75,-6.341219704296553e-08
-432.75,-6.333828727463332e-08
-434.75,-6.306966897682376e-08
-436.75,-6.329378246789564e-08
-438.75,-6.31761626215175e-08
-440.6875,-6.223917749395102e-08
-442.6875,-6.313165781477981e-08
-444.6875,-6.304026401522922e-08
-446.6875,-6.335815549192693e-08
-448.6875,-6.32842457235947e-08
-450.6875,-6.306569533336505e-08
-452.6875,-6.343683363240961e-08
-454.6875,-6.31276841713211e-08
-456.6875,-6.351233285812531e-08
-458.6875,-6.328821936705343e-08
-460.6875,-6.330888231303878e-08
-462.6875,-6.334464510416728e-08
-464.6875,-6.32103359552625e-08
-466.6875,-6.384929782342488e-08
-468.6875,-6.429196170472642e-08
-470.6875,-6.331682959995623e-08
-472.6875,-6.369591518591823e-08
-474.6875,-6.332636634425715e-08
-476.6875,-6.373008851966324e-08
-478.6875,-6.353458526149415e-08
