potential,current
-100.875,-1.1982919214119817e-08
-101.375,-1.2856326046346749e-08
-101.875,-1.3380846982897955e-08
-102.375,-1.359860264443588e-08
-102.875,-1.4683407308666782e-08
-103.375,-1.3988019703390563e-08
-103.875,-1.4131070867904527e-08
-104.375,-1.4587245136965728e-08
-104.875,-1.4373463118886525e-08
-105.375,-1.446962529058758e-08
-105.875,-1.4836789946173422e-08
-106.375,-1.498381475414611e-08
-106.875,-1.3711454118663562e-08
-107.375,-1.5276274912707993e-08
-107.875,-1.5068055995471e-08
-108.375,-1.5556814140893715e-08
-108.875,-1.5725296623543495e-08
-109.375,-1.5854042671606066e-08
-109.875,-1.5646618483060814e-08
-110.375,-1.601934623948887e-08
-110.875,-1.6276838335614007e-08
-111.375,-1.6340416630953545e-08
-111.875,-1.6159218489235857e-08
-112.375,-1.6959510281822318e-08
-112.875,-1.6431810430504135e-08
-113.375,-1.8069746264189034e-08
-113.875,-1.7107329818486747e-08
-114.375,-1.7200313075420825e-08
-114.875,-1.733541695301735e-08
-115.375,-1.7499131063516664e-08
-115.875,-1.7326674937408162e-08
-116.375,-1.7761391531792267e-08
-116.875,-1.701037291809395e-08
-117.375,-1.7573835560540622e-08
-117.875,-1.8001399596699032e-08
-118.375,-1.829306502656917e-08
-118.875,-1.807848827979822e-08
-119.375,-1.8524331075866747e-08
-119.875,-1.8541020378393378e-08
-120.375,-1.886685914200852e-08
-120.875,-1.8814407048353398e-08
-121.375,-1.909494627653912e-08
-121.875,-1.9165677130104357e-08
-122.375,-1.929124426339995e-08
-122.875,-1.934767000051379e-08
-123.375,-2.000729481466152e-08
-123.875,-2.0520689549528307e-08
-124.375,-2.0114583188046993e-08
-124.875,-1.9754571090686847e-08
-125.375,-2.0411016990067598e-08
-125.875,-2.013683559141583e-08
-126.375,-2.033472303566015e-08
-126.875,-2.0585857302251333e-08
-127.375,-1.9634567058233467e-08
-127.875,-2.0121735746272692e-08
-128.375,-2.1552247391412343e-08
-128.875,-2.1013421338409743e-08
-129.375,-2.121687188349627e-08
-129.875,-2.1231971728639412e-08
-130.375,-2.1432243358958962e-08
-130.875,-2.1489463824764547e-08
-131.375,-2.1758082122574106e-08
-131.875,-2.1727882432287824e-08
-132.375,-2.2261145384448217e-08
-132.875,-2.227306631482438e-08
-133.375,-2.220233546125914e-08
-133.875,-2.335151314952133e-08
-134.375,-2.294222787327304e-08
-134.875,-2.25122796510394e-08
-135.375,-2.308289485171177e-08
-135.875,-2.2826197484278377e-08
-136.375,-2.3159983534810963e-08
-136.875,-2.3167930821728407e-08
-137.375,-2.3480259197583897e-08
-137.875,-2.2423270037564043e-08
-138.375,-2.3644768036774958e-08
-138.875,-2.347151718197471e-08
-139.375,-2.3910207419817537e-08
-139.875,-2.386252369831288e-08
-140.375,-2.4297240292696986e-08
-140.875,-2.442519161206781e-08
-141.375,-2.433856618466769e-08
-141.875,-2.46620207622076e-08
-142.375,-2.4661226033515854e-08
-142.875,-2.4874213322903313e-08
-143.375,-2.5059385108079723e-08
-143.875,-2.4715267584554463e-08
-144.375,-2.6749773035419747e-08
-144.875,-2.5467875655636267e-08
-145.375,-2.546390201217755e-08
-145.875,-2.5785767132333968e-08
-146.375,-2.5742057054288034e-08
-146.875,-2.603292775546643e-08
-147.375,-2.6059948530985737e-08
-147.875,-2.5778614574108272e-08
-148.375,-2.5570395656871278e-08
-148.875,-2.6329361557487036e-08
-149.375,-2.6381018922450414e-08
