potential,current
-104.75,-1.916408767272087e-08
-106.75,-1.966158783375277e-08
-108.75,-2.043326939343644e-08
-110.75,-1.9344491085746815e-08
-112.75,-2.0546915596355867e-08
-114.75,-2.0217103189282e-08
-116.75,-2.0636719938522966e-08
-118.75,-2.0252071251718748e-08
-120.75,-2.0469826913256675e-08
-122.75,-2.007643621084327e-08
-124.75,-1.990636427081e-08
-126.75,-1.9834838688553017e-08
-128.75,-2.0240150321342584e-08
-130.6875,-1.949548953717822e-08
-132.6875,-1.9793512796582317e-08
-134.6875,-1.9053620384568417e-08
-136.6875,-2.0387969858007017e-08
-138.6875,-1.917759806048052e-08
-140.6875,-1.915455092841994e-08
-142.6875,-1.8585525185131054e-08
-144.6875,-1.875798131123956e-08
-146.6875,-1.8491747199505233e-08
-148.6875,-1.8152398048130437e-08
-150.6875,-1.8072925178956014e-08
-152.6875,-1.686652702488824e-08
-154.6875,-1.7469726101922127e-08
-156.6875,-1.7385484860597236e-08
-158.6875,-1.719713416065385e-08
-160.6875,-1.7493567962674453e-08
-162.6875,-1.676798066711195e-08
-164.6875,-1.7081898500350932e-08
-166.6875,-1.6383331980307736e-08
-168.6875,-1.676003338019451e-08
-170.6875,-1.62911434520654e-08
-172.625,-1.617908670652946e-08
-174.625,-1.586040050114002e-08
-176.625,-1.615047647362667e-08
-178.625,-1.63952529106839e-08
-180.625,-1.5924773525171302e-08
-182.625,-1.5504362047238595e-08
-184.625,-1.561006096324058e-08
-186.625,-1.4975867467228666e-08
-188.625,-1.5048187778177394e-08
-190.625,-1.5109381887441702e-08
-192.625,-1.4740627774472367e-08
-194.625,-1.3509593030960524e-08
-196.625,-1.4590424051732704e-08
-198.625,-1.4323395211306636e-08
-200.625,-1.4332931955607567e-08
-202.625,-1.4084976603783361e-08
-204.625,-1.4079413502941151e-08
-206.625,-1.3749601095867287e-08
-208.625,-1.4130276139212783e-08
-210.625,-1.352946124825413e-08
-212.625,-1.3653438924166233e-08
-214.5625,-1.3465088224222845e-08
-216.5625,-1.3737680165491123e-08
-218.5625,-1.320600667071422e-08
-220.5625,-1.4329753040840591e-08
-222.5625,-1.3470651325065055e-08
-224.5625,-1.3171833336969216e-08
-226.5625,-1.306772387835072e-08
-228.5625,-1.3219517058473872e-08
-230.5625,-1.272201689744197e-08
-232.5625,-1.2962024962348734e-08
-234.5625,-1.2492340305527882e-08
-236.5625,-1.1943182779532605e-08
-238.5625,-1.2315910535960659e-08
-240.5625,-1.27387061999686e-08
-242.5625,-1.2377104645224966e-08
-244.5625,-1.227696883006519e-08
-246.5625,-1.230478433427624e-08
-248.5625,-1.2547176585258235e-08
-250.5625,-1.2005966346180401e-08
-252.5625,-1.2353262784472638e-08
-254.5625,-1.194238805084086e-08
-256.5625,-1.2319089450727635e-08
-258.5,-1.2012324175714354e-08
-260.5,-1.1998813787954702e-08
-262.5,-1.2710095967065807e-08
-264.5,-1.2371541544382756e-08
-266.5,-1.1909804174479347e-08
-268.5,-1.1702379985934096e-08
-270.5,-1.1951130066450046e-08
-272.5,-1.1684101226023979e-08
-274.5,-1.1750063707438752e-08
-276.5,-1.1320115485205112e-08
-278.5,-1.0802747106879605e-08
-280.5,-1.1719069288460726e-08
-282.5,-1.1397998896996049e-08
-284.5,-1.1494955797388848e-08
-286.5,-1.1467935021869542e-08
-288.5,-1.1471908665328264e-08
-290.5,-1.1637212233211068e-08
-292.5,-1.1455219362801634e-08
-294.5,-1.1154017188630564e-08
-296.5,-1.1578402310021993e-08
-298.5,-1.133283114427302e-08
-300.4375,-1.119613780929301e-08
-302.4375,-1.1319320756513368e-08
-304.4375,-1.252730836796463e-08
-306.4375,-1.149177688262187e-08
-308.4375,-1.122077439873708e-08
-310.4375,-1.1485419053087915e-08
-312.4375,-1.1193753623217775e-08
-314.4375,-1.1464756107102565e-08
-316.4375,-1.1118254397502072e-08
-318.4375,-1.0550023382904932e-08
-320.4375,-1.1022092225801018e-08
-322.4375,-1.112699641311126e-08
-324.4375,-1.1184216878916844e-08
-326.4375,-1.1216006026586615e-08
-328.4375,-1.124858990294813e-08
-330.4375,-1.1039576257019391e-08
-332.4375,-1.1363825563251046e-08
-334.4375,-1.1233490057804989e-08
-336.4375,-1.1288326337535342e-08
-338.4375,-1.106182866038823e-08
-340.4375,-1.1431377502049306e-08
-342.375,-1.1052291916087299e-08
-344.375,-1.145045099065117e-08
-346.375,-1.2143454409852155e-08
-348.375,-1.1472703394020008e-08
-350.375,-1.130660509744546e-08
-352.375,-1.1529129131133849e-08
-354.375,-1.134236788857395e-08
-356.375,-1.1190574708450799e-08
-358.375,-1.1499724169539312e-08
-360.375,-1.0416508962691898e-08
-362.375,-1.1130175327878236e-08
-364.375,-1.1319320756513368e-08
-366.375,-1.1308989283520692e-08
-368.375,-1.1201700910135218e-08
-370.375,-1.1524360758983384e-08
-372.375,-1.1418661842981399e-08
-374.375,-1.1257331918557317e-08
-376.375,-1.1588733783014668e-08
-378.375,-1.1254947732482083e-08
-380.375,-1.1466345564486053e-08
-382.375,-1.1522771301599896e-08
-384.375,-1.1730195490145145e-08
-386.3125,-1.1362236105867556e-08
-388.3125,-1.2822152712601746e-08
-390.3125,-1.1580786496097226e-08
-392.3125,-1.17294007614534e-08
-394.3125,-1.1836689134838874e-08
-396.3125,-1.1532308045900827e-08
-398.3125,-1.185814680951597e-08
-400.3125,-1.1763574095198404e-08
-402.3125,-1.063346989553808e-08
-404.3125,-1.1414688199522677e-08
-406.3125,-1.1840662778297596e-08
-408.3125,-1.178344231249201e-08
-410.3125,-1.1761984637814915e-08
-412.3125,-1.1623701845451415e-08
-414.3125,-1.1848610065215039e-08
-416.3125,-1.2064776269369474e-08
-418.3125,-1.1901856887561904e-08
-420.3125,-1.1770726653424102e-08
-422.3125,-1.2088618130121802e-08
-424.3125,-1.1987687586270283e-08
-426.3125,-1.1812847274086548e-08
-428.25,-1.2047292238151101e-08
-430.25,-1.3308526671949228e-08
-432.25,-1.2102128517881456e-08
-434.25,-1.2164117355837507e-08
-436.25,-1.221895363556786e-08
-438.25,-1.2392999219059851e-08
-440.25,-1.2073518284978661e-08
-442.25,-1.2250742783237629e-08
-444.25,-1.1505287270381523e-08
-446.25,-1.2067160455444708e-08
-448.25,-1.2141864952468667e-08
-450.25,-1.2284916116982632e-08
-452.25,-1.2378694102608454e-08
-454.25,-1.2425583095421364e-08
-456.25,-1.2648107129109756e-08
-458.25,-1.2477240460384741e-08
-460.25,-1.2358031156623104e-08
-462.25,-1.2530487282731606e-08
-464.25,-1.2803079223999884e-08
-466.25,-1.2450219684865437e-08
-468.25,-1.2676717362012548e-08
-470.25,-1.284519984466233e-08
-472.1875,-1.3874373500471135e-08
-474.1875,-1.275539550249523e-08
-476.1875,-1.2869041705414657e-08
-478.1875,-1.3049445118440602e-08
-480.1875,-1.277049534763837e-08
-482.1875,-1.3128123258923283e-08
-484.1875,-1.2984277365717574e-08
-486.1875,-1.1791389599409452e-08
-488.1875,-1.2984277365717574e-08
-490.1875,-1.2807052867458606e-08
-492.1875,-1.3235411632308756e-08
-494.1875,-1.2949309303280827e-08
-496.1875,-1.3178985895194915e-08
-498.1875,-1.334428946307772e-08
-500.1875,-1.3260048221752828e-08
-502.1875,-1.3259253493061084e-08
-504.1875,-1.3162296592668286e-08
-506.1875,-1.3341110548310741e-08
-508.1875,-1.3561250395923899e-08
-510.1875,-1.3293426826806087e-08
-512.1875,-1.3702712103054377e-08
-514.125,-1.4489493507881185e-08
-516.125,-1.3702712103054377e-08
-518.125,-1.3674896598843327e-08
-520.125,-1.3902983733373927e-08
-522.125,-1.355012419423948e-08
-524.125,-1.3745627452408565e-08
-526.125,-1.3777416600078336e-08
-528.125,-1.28285105421357e-08
-530.125,-1.363992853640658e-08
-532.125,-1.3983251331240096e-08
-534.125,-1.3902189004682183e-08
-536.125,-1.395940947048777e-08
-538.125,-1.40102721067594e-08
-540.125,-1.4014245750218123e-08
-542.125,-1.389424171776474e-08
-544.125,-1.4324984668690125e-08
