potential,current
-100.8125,-7.746220558431214e-09
-101.3125,-1.030286275977247e-08
-101.8125,-1.0750295013224484e-08
-102.3125,-1.2105307432648432e-08
-102.8125,-1.1169117033773705e-08
-103.3125,-1.1960666810750977e-08
-103.8125,-1.2374720459149734e-08
-104.3125,-1.287142589148989e-08
-104.8125,-1.171986401715247e-08
-105.3125,-1.2599628678913356e-08
-105.8125,-1.1865299367741669e-08
-106.3125,-1.2638570384808825e-08
-106.8125,-1.2098949603114477e-08
-107.3125,-1.195351425252528e-08
-107.8125,-1.1780263397725033e-08
-108.3125,-1.2827715813443956e-08
-108.8125,-1.1848610065215039e-08
-109.3125,-1.2384257203450665e-08
-109.8125,-1.2040934408617148e-08
-110.3125,-1.2806258138766862e-08
-110.8125,-1.1807284173244338e-08
-111.3125,-1.2714069610524528e-08
-111.8125,-1.17365533196791e-08
-112.3125,-1.3012887598620366e-08
-112.8125,-1.1912983089246323e-08
-113.3125,-1.2360415342698336e-08
-113.8125,-1.2251537511929375e-08
-114.3125,-1.2974740621416643e-08
-114.8125,-1.202106619132354e-08
-115.3125,-1.2358825885314848e-08
-115.8125,-1.2074313013670405e-08
-116.3125,-1.2570223717318819e-08
-116.8125,-1.1897088515411438e-08
-117.3125,-1.1933646035231673e-08
-117.8125,-1.1081696877681837e-08
-118.3125,-1.2302400148201005e-08
-118.8125,-1.1713506187618515e-08
-119.3125,-1.2203059061732975e-08
-119.8125,-1.1645954248820255e-08
-120.3125,-1.2208622162575185e-08
-120.8125,-1.1499724169539312e-08
-121.3125,-1.2072723556286917e-08
-121.8125,-1.178344231249201e-08
-122.3125,-1.2093386502272269e-08
-122.8125,-1.145442463410989e-08
-123.3125,-1.1893909600644461e-08
-123.8125,-1.1257331918557317e-08
-124.3125,-1.2230874565944023e-08
-124.8125,-1.1959872082059233e-08
-125.3125,-1.2046497509459357e-08
-125.8125,-1.1073749590764394e-08
-126.3125,-1.1904241073637136e-08
-126.8125,-1.1617344015917461e-08
-127.3125,-1.1367799206709767e-08
-127.8125,-1.1118254397502072e-08
-128.3125,-1.1800131615018639e-08
