potential,current
-106.6875,-3.1161312003292083e-08
-109.5625,-3.1858289065951794e-08
-112.5,-3.2416983336248e-08
-115.375,-3.2036308292902506e-08
-118.25,-3.22230695354624e-08
-121.1875,-3.190835697353168e-08
-124.0625,-3.277779016229989e-08
-126.9375,-3.210862860385123e-08
-129.8125,-3.264427574208686e-08
-132.75,-3.22032013181688e-08
-135.625,-3.2420956979706724e-08
-138.5,-3.208637620048239e-08
-141.4375,-3.2235785194530314e-08
-144.3125,-3.180742642968016e-08
-147.1875,-3.2251679768365196e-08
-150.125,-3.205617651019611e-08
-153.0,-3.236055759913416e-08
-155.875,-3.282865279857152e-08
-158.8125,-3.2283468916034967e-08
-161.6875,-3.2761895588465005e-08
-164.5625,-3.2526655895708705e-08
-167.5,-3.284534210109815e-08
-170.375,-3.300826148290572e-08
-173.25,-3.2784942720525586e-08
-176.1875,-3.326416412164737e-08
-179.0625,-3.2760306131081514e-08
-181.9375,-3.3450130635515526e-08
-184.875,-3.408035048806872e-08
-187.75,-3.3799811259883e-08
-190.625,-3.3396089084476914e-08
-193.5625,-3.388325777251614e-08
-196.4375,-3.410816599227977e-08
-199.3125,-3.389517870289231e-08
-202.25,-3.4197970334446866e-08
-205.125,-3.377437994174718e-08
-208.0,-3.440062615084165e-08
-210.9375,-3.464778677397411e-08
-213.8125,-3.5041972205079264e-08
-216.6875,-3.499031484011588e-08
-219.625,-3.495375732029565e-08
-222.5,-3.5234296548481367e-08
-225.375,-3.5714312678294897e-08
-228.3125,-3.5616561049210354e-08
-231.1875,-3.5527551435735e-08
-234.0625,-3.591061066515573e-08
-237.0,-3.6071145860888066e-08
-239.875,-3.6366784934216925e-08
-242.75,-3.6492352067512516e-08
-245.6875,-3.714959269558501e-08
-248.5625,-3.687223238216627e-08
-251.4375,-3.6768917652239516e-08
-254.375,-3.699938897284535e-08
-257.25,-3.7192508044939204e-08
-260.125,-3.7470663087049695e-08
-263.0,-3.738721657441654e-08
-265.9375,-3.692547920451314e-08
-268.8125,-3.791571115442647e-08
-271.6875,-3.797690526369078e-08
-274.625,-3.78155753392667e-08
-277.5,-3.8381422167788605e-08
-280.375,-3.840129038508221e-08
-283.3125,-3.821770805728929e-08
-286.1875,-3.869534000102758e-08
-289.0625,-3.8461689765654774e-08
-292.0,-3.8861438297602135e-08
-294.875,-3.9088730703440984e-08
-297.75,-3.9088730703440984e-08
-300.6875,-3.91356196962539e-08
-303.5625,-3.955444171680312e-08
-306.4375,-3.973405040113732e-08
-309.375,-3.9504373809223234e-08
-312.25,-3.937562776116066e-08
-315.125,-3.9540931329043465e-08
-318.0625,-3.9714182183843716e-08
-320.9375,-3.986279644919989e-08
-323.8125,-4.010677815756537e-08
-326.75,-3.91213145798025e-08
-329.625,-4.0055120792602e-08
-332.5,-4.027128699675643e-08
-335.4375,-4.0226782190018756e-08
-338.3125,-4.026333970983899e-08
-341.1875,-4.031261288872713e-08
-344.125,-4.035393878069783e-08
-347.0,-4.0377780641450165e-08
-349.875,-4.056613134139355e-08
-352.8125,-4.037221754060795e-08
-355.6875,-4.060745723336425e-08
-358.5625,-4.058043645784495e-08
-361.5,-4.073620328142682e-08
-364.375,-4.13465549166864e-08
-367.25,-4.080693413499206e-08
-370.1875,-4.094839584212253e-08
-373.0625,-4.075686622741217e-08
-375.9375,-4.0727461265817636e-08
-378.875,-4.100561630792812e-08
-381.75,-4.092773289613718e-08
-384.625,-4.091660669445276e-08
-387.5,-4.0224398003943525e-08
-390.4375,-4.07322296379681e-08
-393.3125,-4.112720979776499e-08
-396.1875,-4.076322405694612e-08
-399.125,-4.0868128244256363e-08
-402.0,-4.100720576531161e-08
-404.875,-4.113436235599069e-08
-407.8125,-4.0972237702874865e-08
-410.6875,-4.090627522146009e-08
-413.5625,-4.0789450103773686e-08
-416.5,-4.112085196823104e-08
-419.375,-4.0787860646390194e-08
-422.25,-4.109542065009522e-08
