potential,current
-105.0,-2.6416781713578903e-08
-107.9375,-2.8506918172866284e-08
-110.8125,-2.9099785776907497e-08
-113.6875,-3.035466238117167e-08
-116.625,-3.0952298357363347e-08
-119.5,-3.183047356174074e-08
-122.375,-3.225088503967345e-08
-125.3125,-3.460646088200341e-08
-128.1875,-3.431082180867455e-08
-131.0625,-3.446738336094817e-08
-134.0,-3.5771533144100485e-08
-136.875,-3.680070679990929e-08
-139.75,-3.7285491301873285e-08
-142.6875,-3.8022999527811944e-08
-145.5625,-3.900687364819133e-08
-148.4375,-3.884633845245899e-08
-151.375,-4.074256111096077e-08
-154.25,-4.159212608243538e-08
-157.125,-4.2363012913427305e-08
-160.0625,-4.3737893550144855e-08
-162.9375,-4.432917169680258e-08
-165.8125,-4.5541927680404307e-08
-168.75,-4.632394071308065e-08
-171.625,-4.7177479328013975e-08
-174.5,-4.805406507500788e-08
-177.4375,-4.915476431307367e-08
-180.3125,-5.022367440346969e-08
-183.1875,-5.066872247084647e-08
-186.125,-5.297025676213782e-08
-189.0,-5.297184621952131e-08
-191.875,-5.4075724372354074e-08
-194.8125,-5.4903831669151584e-08
-197.6875,-5.559365617358559e-08
-200.5625,-5.645752626151159e-08
-203.5,-5.7242718208954916e-08
-206.375,-5.729675975999352e-08
-209.25,-5.883455977851865e-08
-212.125,-5.981207606936407e-08
-215.0625,-6.045421685229343e-08
-217.9375,-6.171147764263283e-08
-220.8125,-6.223281966441707e-08
-223.75,-6.303549564307876e-08
-226.625,-6.345034402016926e-08
-229.5,-6.43634872869834e-08
-232.4375,-6.49110553555952e-08
-235.3125,-6.573757319500921e-08
-238.1875,-6.611745350966296e-08
-241.125,-6.665786902004906e-08
-244.0,-6.743511368057493e-08
-246.875,-6.8808404859909e-08
-249.8125,-6.852707090303153e-08
-252.6875,-6.868363245530515e-08
-255.5625,-6.897609261386704e-08
-258.5,-6.95395552563137e-08
-261.375,-7.011255464306131e-08
-264.25,-7.00457974329548e-08
-267.1875,-6.933689943991892e-08
-270.0625,-7.056713945473902e-08
-272.9375,-7.098914039005522e-08
-275.875,-7.150571403968899e-08
-278.75,-7.136663651863374e-08
-281.625,-7.147471962071097e-08
-284.5625,-7.182042660161971e-08
-287.4375,-7.213116552009172e-08
-290.3125,-7.190546257163635e-08
-293.25,-7.212719187663299e-08
-296.125,-7.235289482508836e-08
-299.0,-7.221858567618358e-08
-301.9375,-7.230918474704242e-08
-304.8125,-7.321120181217215e-08
-307.6875,-7.303397731391318e-08
-310.625,-7.22710377698387e-08
