potential,current
-106.0625,-2.9033823295492725e-08
-108.9375,-2.993901927538943e-08
-111.8125,-2.87262632917877e-08
-114.75,-2.8863751355459454e-08
-117.625,-2.979437865349197e-08
-120.5,-2.9557549503352185e-08
-123.4375,-2.9548807487743e-08
-126.3125,-2.8967066085386207e-08
-129.1875,-2.9021107636424816e-08
-132.125,-2.822955785944754e-08
-135.0,-2.7803583280672624e-08
-137.875,-2.844810824967721e-08
-140.75,-2.7110579861471635e-08
-143.6875,-2.729893056141502e-08
-146.5625,-2.5984449305270033e-08
-149.4375,-2.822002111514661e-08
-152.375,-2.6652816135026946e-08
-155.25,-2.5443239066192195e-08
-158.125,-2.4793945725037144e-08
-161.0625,-2.425511967203454e-08
-163.9375,-2.4575395334807474e-08
-166.8125,-2.3812455790732994e-08
-169.75,-2.369245175827961e-08
-172.625,-2.024253450741782e-08
-175.5,-2.2675199032846972e-08
-178.4375,-2.2052926467211223e-08
-181.3125,-2.1977427241495518e-08
-184.1875,-2.140760676951489e-08
-187.125,-2.0874343817354497e-08
-190.0,-2.091805389540043e-08
-192.875,-2.099593730719137e-08
-195.8125,-2.0453137610730043e-08
-198.6875,-1.9679071864971143e-08
-201.5625,-1.9864243650147553e-08
-204.5,-1.9699734810956496e-08
-207.375,-1.9192697905623663e-08
-210.25,-2.1382175451379075e-08
-213.1875,-1.9064746586252838e-08
-216.0625,-1.8748444566938626e-08
-218.9375,-1.8488568284738257e-08
-221.875,-1.8295449212644402e-08
-224.75,-1.829862812741138e-08
-227.625,-1.7775696648243664e-08
-230.5625,-1.7024678034545347e-08
-233.4375,-1.5661718328203957e-08
-236.3125,-1.7292501603663157e-08
-239.25,-1.6934873692378246e-08
-242.125,-1.6807717101699166e-08
-245.0,-1.662175058783101e-08
-247.9375,-1.6901495087324987e-08
-250.8125,-1.6419889500127972e-08
-253.6875,-1.6498567640610653e-08
-256.5625,-1.6039214456782476e-08
-259.5,-1.6206902210740513e-08
-262.375,-1.6160807946619345e-08
-265.3125,-1.5946231199848398e-08
-268.1875,-1.6893547800407546e-08
-271.0625,-1.6756059736735788e-08
-273.9375,-1.5964509959758514e-08
-276.875,-1.5695096933257212e-08
-279.75,-1.5850069028147343e-08
-282.625,-1.5248459408496944e-08
-285.5625,-1.5539330109675342e-08
-288.4375,-1.5396278945161377e-08
-291.3125,-1.3061366048816766e-08
-294.25,-1.4726322658020972e-08
-297.125,-1.4662744362681432e-08
-300.0,-1.4905931342355172e-08
-302.9375,-1.492421010226529e-08
-305.8125,-1.5161039252405077e-08
-308.6875,-1.4807384984578885e-08
-311.625,-1.4570555834439098e-08
-314.5,-1.4689765138200737e-08
-317.375,-1.4754932890923765e-08
-320.3125,-1.4700891339885156e-08
-323.1875,-1.456499273359689e-08
-326.0625,-1.4672281106982363e-08
-329.0,-1.653194624566391e-08
-331.875,-1.5054545607711347e-08
-334.75,-1.478751676728528e-08
-337.6875,-1.469612296773469e-08
-340.5625,-1.430352699401303e-08
-343.4375,-1.4570555834439098e-08
-346.375,-1.4484725135730719e-08
-349.25,-1.4367900018044314e-08
-352.125,-1.2306373791659728e-08
-355.0625,-1.4093718619392548e-08
-357.9375,-1.4246306528207444e-08
-360.8125,-1.4289221877561633e-08
-363.75,-1.4390947150104898e-08
-366.625,-1.4242332884748723e-08
-369.5,-1.4594397695191426e-08
-372.4375,-1.4263790559425817e-08
-375.3125,-1.4355184358976407e-08
-378.1875,-1.4561019090138167e-08
-381.125,-1.4120739394911852e-08
-384.0,-1.4540356144152817e-08
-386.875,-1.458565567958224e-08
-389.8125,-1.691897911854336e-08
-392.6875,-1.4730296301479692e-08
-395.5625,-1.4679433665208062e-08
-398.4375,-1.4700096611193412e-08
-401.375,-1.4741422503164113e-08
-404.25,-1.4665923277448409e-08
-407.125,-1.4499030252182116e-08
-410.0625,-1.2725990540900691e-08
-412.9375,-1.4347237072058964e-08
-415.8125,-1.4636518315853872e-08
-418.75,-1.460631862556759e-08
-421.625,-1.4655591804455734e-08
-424.5,-1.471837537110353e-08
-427.4375,-1.4614265912485032e-08
-430.3125,-1.4912289171889125e-08
-433.1875,-1.4673870564365851e-08
-436.125,-1.4774006379525626e-08
-439.0,-1.4778774751676093e-08
-441.875,-1.4990172583680063e-08
-444.8125,-1.4930567931799244e-08
