potential,current
-104.5,-6.379207735761929e-08
-107.375,-6.803036547069137e-08
-110.3125,-6.835540950561478e-08
-113.1875,-6.858429136883712e-08
-116.0625,-6.963412797063128e-08
-119.0,-6.798427120657021e-08
-121.875,-6.953001851201278e-08
-124.75,-6.797950283441975e-08
-127.6875,-6.830295741195965e-08
-130.5625,-6.705284917984595e-08
-133.4375,-6.756942282947971e-08
-136.375,-6.657442250741591e-08
-139.25,-6.606897505946657e-08
-142.125,-6.628593599231275e-08
-145.0625,-6.655932266227277e-08
-147.9375,-6.721974220511224e-08
-150.8125,-6.525755706519568e-08
-153.75,-6.637732979186334e-08
-156.625,-6.463369504217644e-08
-159.5,-6.531159861623429e-08
-162.4375,-6.409963736132432e-08
-165.3125,-6.280184540770594e-08
-168.1875,-6.225825098255288e-08
-171.125,-6.025712413674086e-08
-174.0,-6.12402035284285e-08
-176.875,-6.070217220411764e-08
-179.8125,-5.921602955055589e-08
-182.6875,-5.74453740253497e-08
-185.5625,-5.689462704197093e-08
-188.4375,-5.578280160222072e-08
-191.375,-5.47909801949239e-08
-194.25,-5.337238948016041e-08
-197.125,-5.0365930839291907e-08
-200.0625,-5.081813146489439e-08
-202.9375,-4.886627779797051e-08
-205.8125,-4.802466011341334e-08
-208.75,-4.6151484586972143e-08
-211.625,-4.4222678052108846e-08
-214.5,-4.2711104080411284e-08
-217.4375,-4.161278902842073e-08
-220.3125,-3.958146249232242e-08
-223.1875,-3.758828293342784e-08
-226.125,-3.6656860906703577e-08
-229.0,-3.497759918104798e-08
-231.875,-3.405094552647418e-08
-234.8125,-3.252745062440045e-08
-237.6875,-3.1910741159606915e-08
-240.5625,-2.995968222137478e-08
-243.5,-2.885183042508329e-08
-246.375,-2.7697089635978894e-08
-249.25,-2.7138395365682683e-08
-252.1875,-2.560456899061628e-08
-255.0625,-2.4147831298649068e-08
-257.9375,-2.4459364945812816e-08
-260.875,-2.3376944467657144e-08
-263.75,-2.292156492728769e-08
-266.625,-2.160628894245095e-08
-269.5625,-2.1479132351771872e-08
-272.4375,-2.090295405025729e-08
-275.3125,-1.9909543185576975e-08
-278.25,-1.9462110932124965e-08
-281.125,-1.891374813482143e-08
-284.0,-1.8514794331565817e-08
-286.9375,-1.7948152774352165e-08
-289.8125,-1.7584961762225043e-08
-292.6875,-1.7108919275870235e-08
-295.625,-1.7180444858127218e-08
-298.5,-1.6287964537298424e-08
-301.375,-1.6126634612874344e-08
-304.3125,-1.5334290107205324e-08
-307.1875,-1.5141171035111472e-08
-310.0625,-1.4526845756393164e-08
-313.0,-1.471837537110353e-08
-315.875,-1.4116765751453132e-08
-318.75,-1.3095539382561768e-08
-321.625,-1.3504029930118314e-08
-324.5625,-1.32362063610005e-08
-327.4375,-1.3389588998507142e-08
-330.3125,-1.269181720715569e-08
-333.25,-1.2628238911816148e-08
-336.125,-1.2436709297105785e-08
-339.0,-1.2238027124169722e-08
-341.9375,-1.226186898492205e-08
-344.8125,-1.1909804174479347e-08
-347.6875,-1.1599065256007343e-08
-350.625,-1.1606217814233042e-08
-353.5,-1.1356673005025348e-08
-356.375,-1.2120407277791573e-08
-359.3125,-1.1388462152695117e-08
-362.1875,-1.083533098324112e-08
-365.0625,-1.0724863695088668e-08
-368.0,-1.1077723234223115e-08
-370.875,-1.0636648810305056e-08
-373.75,-1.0432403536526784e-08
-376.6875,-1.0545255010754468e-08
-379.5625,-9.542307401773223e-09
-382.4375,-1.0252000123500838e-08
-385.375,-1.0126432990205247e-08
-388.25,-1.0097822757302454e-08
