-67,3.025,500
-68,7.03,500
-69,11.845,500
-70,16.958,500
-71,21.967,500
-72,26.221,500
-73,39.362,500
-74,57.201,500
-75,76.094,500
-76,96.552,500
-77,127.138,500
-78,217.074,500

-080.0,244.838,500
-085.0,269.694,500
-090.0,336.807,500
-095.0,382.792,500
-100.0,277.151,500
-105.0,390.249,500
-110.0,386.520,500
-120.0,375.335,500
