p_int,rh_int,t_int,ts
109.415,11.6,32.184,1550879167.6999772
109.455,11.62,32.268,1550879178.197281
109.488,11.64,32.339,1550879188.7355769
109.523,11.66,32.418,1550879199.256776
109.562,11.68,32.486,1550879209.7868814
109.6,11.7,32.567,1550879220.296157
109.636,11.72,32.644,1550879230.8283215
109.67,11.74,32.713,1550879241.3691132
109.707,11.76,32.786,1550879251.9119463
109.741,11.78,32.871,1550879262.3969245
109.774,11.8,32.952,1550879272.9272184
109.814,11.81,33.03,1550879283.4522347
109.848,11.83,33.107,1550879293.9717839
109.883,11.85,33.181,1550879304.5109348
109.917,11.86,33.259,1550879315.04361
109.95,11.88,33.331,1550879325.571397
109.984,11.89,33.403,1550879336.0639815
110.018,11.91,33.485,1550879346.5953634
110.052,11.92,33.568,1550879357.1217153
110.085,11.94,33.638,1550879367.6190016
110.117,11.96,33.724,1550879378.1475003
110.158,11.97,33.798,1550879388.670027
110.192,11.99,33.884,1550879399.196649
110.222,12.0,33.942,1550879409.6876214
110.259,12.01,34.025,1550879420.1853483
110.29,12.03,34.1,1550879430.7014403
110.33,12.04,34.199,1550879441.211121
110.359,12.05,34.283,1550879451.7405262
110.398,12.06,34.368,1550879462.2621367
110.43,12.08,34.435,1550879472.8085554
110.464,12.09,34.528,1550879483.329266
110.494,12.1,34.607,1550879493.8540893
110.524,12.12,34.695,1550879504.3837225
110.558,12.13,34.762,1550879514.9013863
110.595,12.13,34.854,1550879525.4274194
110.625,12.15,34.923,1550879535.9497533
110.66,12.16,35.007,1550879546.4709642
110.691,12.17,35.092,1550879557.0019665
110.726,12.18,35.158,1550879567.506965
110.758,12.19,35.242,1550879578.0029266
110.792,12.21,35.327,1550879588.5349216
110.824,12.21,35.415,1550879599.0719569
110.858,12.23,35.504,1550879609.6092188
110.887,12.23,35.576,1550879620.1388469
110.922,12.24,35.659,1550879630.6712298
110.957,12.26,35.729,1550879641.1563516
110.985,12.27,35.816,1550879651.6669831
111.019,12.27,35.904,1550879662.1552584
111.05,12.29,35.975,1550879672.649146
111.081,12.3,36.043,1550879683.1559205
111.113,12.31,36.127,1550879693.661283
111.145,12.32,36.222,1550879704.1811948
111.175,12.32,36.298,1550879714.7403405
