Chlorophyll,date,Thermistor,time,ts,Turbidity
240,02/22/19,526,12:16:02,1550873773.5483208,433
241,02/22/19,526,12:16:03,1550873774.622229,423
236,02/22/19,527,12:16:04,1550873775.6923933,412
238,02/22/19,527,12:16:05,1550873776.7633183,426
238,02/22/19,527,12:16:06,1550873777.8381782,437
240,02/22/19,526,12:16:07,1550873778.920391,420
239,02/22/19,527,12:16:09,1550873781.0590742,436
239,02/22/19,527,12:16:10,1550873782.128314,441
239,02/22/19,527,12:16:11,1550873783.2018473,452
242,02/22/19,526,12:16:12,1550873784.2718384,455
239,02/22/19,527,12:16:13,1550873785.344019,479
241,02/22/19,527,12:16:15,1550873786.4158163,458
241,02/22/19,527,12:16:16,1550873787.4875941,452
238,02/22/19,527,12:16:17,1550873788.5595303,453
238,02/22/19,527,12:16:18,1550873789.633464,466
237,02/22/19,527,12:16:19,1550873790.7110326,470
237,02/22/19,527,12:16:20,1550873791.774844,484
235,02/22/19,527,12:16:21,1550873792.8467882,457
238,02/22/19,526,12:16:22,1550873793.918538,466
238,02/22/19,527,12:16:23,1550873794.9935834,457
239,02/22/19,527,12:16:24,1550873796.0644093,475
239,02/22/19,527,12:16:25,1550873797.134343,512
239,02/22/19,527,12:16:26,1550873798.213782,513
240,02/22/19,527,12:16:27,1550873799.2780764,500
241,02/22/19,527,12:16:28,1550873800.3500142,491
240,02/22/19,527,12:16:30,1550873801.4220834,470
250,02/22/19,527,12:16:31,1550873802.4948146,481
247,02/22/19,527,12:16:32,1550873803.5656505,484
242,02/22/19,527,12:16:33,1550873804.6437962,462
239,02/22/19,527,12:16:34,1550873805.7159271,466
242,02/22/19,527,12:16:35,1550873806.7875924,457
241,02/22/19,527,12:16:36,1550873807.8595297,473
241,02/22/19,527,12:16:37,1550873808.9393237,459
243,02/22/19,527,12:16:38,1550873810.003072,451
242,02/22/19,527,12:16:39,1550873811.0749774,448
243,02/22/19,527,12:16:40,1550873812.1467845,450
243,02/22/19,527,12:16:41,1550873813.2185426,453
245,02/22/19,527,12:16:42,1550873814.2904818,453
244,02/22/19,527,12:16:43,1550873815.3623278,449
248,02/22/19,527,12:16:45,1550873816.4347696,446
245,02/22/19,527,12:16:46,1550873817.5060859,444
243,02/22/19,527,12:16:47,1550873818.5779874,455
244,02/22/19,527,12:16:48,1550873819.6498442,455
243,02/22/19,527,12:16:49,1550873820.7303329,453
243,02/22/19,527,12:16:50,1550873821.8239214,454
241,02/22/19,527,12:16:52,1550873823.9433715,460
240,02/22/19,527,12:16:54,1550873826.1090474,443
242,02/22/19,527,12:16:56,1550873828.2351458,438
239,02/22/19,527,12:16:57,1550873829.299556,445
239,02/22/19,527,12:16:58,1550873830.3718433,450
241,02/22/19,527,12:17:00,1550873831.4432778,485
240,02/22/19,527,12:17:01,1550873832.532726,494
239,02/22/19,527,12:17:03,1550873834.6562316,490
241,02/22/19,527,12:17:04,1550873835.7282298,492
240,02/22/19,527,12:17:05,1550873836.7995205,486
240,02/22/19,527,12:17:06,1550873837.871485,490
242,02/22/19,527,12:17:07,1550873838.9436216,482
241,02/22/19,527,12:17:08,1550873840.014313,482
241,02/22/19,527,12:17:09,1550873841.0880327,483
241,02/22/19,527,12:17:10,1550873842.1588442,482
242,02/22/19,527,12:17:11,1550873843.2337995,487
240,02/22/19,527,12:17:12,1550873844.3017035,498
237,02/22/19,527,12:17:13,1550873845.373692,524
239,02/22/19,527,12:17:15,1550873846.4455464,509
236,02/22/19,527,12:17:16,1550873847.518004,503
237,02/22/19,527,12:17:17,1550873848.589366,510
237,02/22/19,527,12:17:18,1550873849.6613317,479
237,02/22/19,527,12:17:19,1550873850.733253,463
238,02/22/19,527,12:17:20,1550873851.8114858,470
238,02/22/19,527,12:17:21,1550873852.883314,482
238,02/22/19,527,12:17:22,1550873853.9551961,489
264,02/22/19,527,12:17:23,1550873855.0272443,478
239,02/22/19,527,12:17:24,1550873856.099142,487
238,02/22/19,527,12:17:25,1550873857.1711202,509
239,02/22/19,527,12:17:26,1550873858.2550466,481
240,02/22/19,527,12:17:28,1550873860.3866022,463
243,02/22/19,527,12:17:30,1550873861.4574614,465
241,02/22/19,527,12:17:31,1550873862.5293527,471
241,02/22/19,527,12:17:32,1550873863.6012897,473
242,02/22/19,527,12:17:33,1550873864.6793559,505
242,02/22/19,527,12:17:35,1550873866.8168097,481
241,02/22/19,527,12:17:36,1550873867.8887336,486
242,02/22/19,527,12:17:37,1550873868.9608302,478
240,02/22/19,527,12:17:38,1550873870.0350957,485
240,02/22/19,527,12:17:39,1550873871.1115823,472
242,02/22/19,527,12:17:41,1550873873.2480013,487
242,02/22/19,527,12:17:42,1550873874.320575,481
241,02/22/19,527,12:17:43,1550873875.3980927,473
243,02/22/19,527,12:17:45,1550873876.4830997,473
242,02/22/19,527,12:17:47,1550873878.6331859,494
239,02/22/19,527,12:17:49,1550873880.7648418,494
241,02/22/19,527,12:17:52,1550873883.9792242,483
244,02/22/19,527,12:17:54,1550873886.1593523,478
244,02/22/19,527,12:17:56,1550873888.2760189,478
247,02/22/19,527,12:17:58,1550873890.4031203,500
246,02/22/19,527,12:18:00,1550873891.4690828,493
247,02/22/19,527,12:18:01,1550873892.5411804,498
247,02/22/19,527,12:18:02,1550873893.612244,502
246,02/22/19,527,12:18:03,1550873894.6875572,502
245,02/22/19,527,12:18:04,1550873895.7550662,503
246,02/22/19,527,12:18:05,1550873896.826802,488
246,02/22/19,527,12:18:06,1550873897.898392,501
245,02/22/19,527,12:18:07,1550873898.976469,494
242,02/22/19,527,12:18:08,1550873900.0510273,493
245,02/22/19,527,12:18:09,1550873901.119383,494
243,02/22/19,527,12:18:10,1550873902.1913655,492
242,02/22/19,527,12:18:11,1550873903.2653792,488
243,02/22/19,527,12:18:12,1550873904.3351593,487
242,02/22/19,527,12:18:14,1550873905.4070232,489
241,02/22/19,527,12:18:15,1550873906.4796019,486
243,02/22/19,528,12:18:16,1550873907.5510733,472
244,02/22/19,527,12:18:17,1550873908.6225936,471
243,02/22/19,527,12:18:18,1550873909.696608,468
242,02/22/19,527,12:18:19,1550873910.7663357,473
243,02/22/19,527,12:18:20,1550873911.838199,467
242,02/22/19,527,12:18:21,1550873912.9165323,471
245,02/22/19,527,12:18:22,1550873913.9814224,477
239,02/22/19,527,12:18:23,1550873915.0533834,487
240,02/22/19,527,12:18:24,1550873916.1253395,485
244,02/22/19,527,12:18:25,1550873917.1971498,469
240,02/22/19,528,12:18:26,1550873918.2755535,490
242,02/22/19,528,12:18:27,1550873919.3526645,512
247,02/22/19,527,12:18:30,1550873921.5053918,504
242,02/22/19,527,12:18:32,1550873923.6415973,484
243,02/22/19,528,12:18:34,1550873925.7830448,488
242,02/22/19,527,12:18:36,1550873927.9308677,490
241,02/22/19,527,12:18:38,1550873930.0630076,495
245,02/22/19,527,12:18:39,1550873931.134835,504
245,02/22/19,527,12:18:40,1550873932.2143614,504
245,02/22/19,528,12:18:42,1550873934.3490303,507
242,02/22/19,528,12:18:44,1550873935.4207745,526
246,02/22/19,527,12:18:45,1550873936.5001748,524
242,02/22/19,527,12:18:46,1550873937.5652158,514
244,02/22/19,528,12:18:47,1550873938.64328,512
240,02/22/19,528,12:18:48,1550873939.7085285,520
238,02/22/19,528,12:18:49,1550873940.779896,507
241,02/22/19,528,12:18:50,1550873941.8683767,523
240,02/22/19,528,12:18:52,1550873944.045241,518
241,02/22/19,527,12:18:54,1550873946.1528392,524
246,02/22/19,527,12:18:56,1550873948.2875402,526
242,02/22/19,528,12:18:57,1550873949.3611934,522
239,02/22/19,528,12:18:59,1550873950.4312854,518
240,02/22/19,528,12:19:00,1550873951.5028162,513
241,02/22/19,528,12:19:01,1550873952.574837,532
240,02/22/19,528,12:19:02,1550873953.646067,524
239,02/22/19,528,12:19:03,1550873954.721458,517
241,02/22/19,528,12:19:04,1550873955.791866,517
239,02/22/19,528,12:19:05,1550873956.8609629,519
243,02/22/19,528,12:19:06,1550873957.9326482,514
241,02/22/19,528,12:19:07,1550873959.0045667,539
239,02/22/19,528,12:19:08,1550873960.0758307,511
242,02/22/19,528,12:19:09,1550873961.1474693,518
240,02/22/19,528,12:19:10,1550873962.2193334,508
239,02/22/19,528,12:19:11,1550873963.2912464,519
239,02/22/19,528,12:19:12,1550873964.3647141,531
241,02/22/19,528,12:19:14,1550873965.4352107,517
241,02/22/19,528,12:19:15,1550873966.5071535,518
239,02/22/19,528,12:19:16,1550873967.579047,524
238,02/22/19,528,12:19:17,1550873968.6510034,509
243,02/22/19,528,12:19:18,1550873969.7300973,509
239,02/22/19,528,12:19:19,1550873970.8012605,505
240,02/22/19,528,12:19:20,1550873971.8729792,513
239,02/22/19,528,12:19:21,1550873972.946244,504
240,02/22/19,528,12:19:22,1550873974.016865,507
240,02/22/19,528,12:19:23,1550873975.1150968,507
241,02/22/19,528,12:19:25,1550873977.2310631,511
239,02/22/19,528,12:19:26,1550873978.3030875,503
240,02/22/19,528,12:19:27,1550873979.3861272,506
240,02/22/19,528,12:19:29,1550873980.4516263,496
240,02/22/19,528,12:19:30,1550873981.5205348,492
241,02/22/19,528,12:19:31,1550873982.5909257,487
241,02/22/19,528,12:19:32,1550873983.6619232,484
243,02/22/19,528,12:19:33,1550873984.733734,480
241,02/22/19,528,12:19:34,1550873985.815052,489
242,02/22/19,528,12:19:35,1550873986.87715,494
244,02/22/19,528,12:19:36,1550873987.9493318,491
242,02/22/19,528,12:19:37,1550873989.0209966,496
243,02/22/19,528,12:19:38,1550873990.093005,493
246,02/22/19,528,12:19:39,1550873991.1644258,508
249,02/22/19,528,12:19:40,1550873992.2364213,586
245,02/22/19,528,12:19:41,1550873993.3162549,502
246,02/22/19,528,12:19:42,1550873994.3873775,501
242,02/22/19,528,12:19:44,1550873995.4581916,501
243,02/22/19,528,12:19:45,1550873996.5301986,496
244,02/22/19,528,12:19:46,1550873997.601913,504
242,02/22/19,528,12:19:47,1550873998.6737926,491
245,02/22/19,528,12:19:48,1550873999.745665,484
252,02/22/19,528,12:19:49,1550874000.8392313,488
244,02/22/19,528,12:19:51,1550874002.9753067,488
244,02/22/19,528,12:19:53,1550874005.1568012,487
248,02/22/19,528,12:19:55,1550874007.2451856,523
248,02/22/19,528,12:19:56,1550874008.317068,529
246,02/22/19,528,12:19:57,1550874009.3901405,508
245,02/22/19,528,12:19:59,1550874010.460851,497
244,02/22/19,528,12:20:00,1550874011.5392904,487
256,02/22/19,528,12:20:01,1550874012.604501,494
257,02/22/19,528,12:20:02,1550874013.675951,487
251,02/22/19,528,12:20:03,1550874014.7475297,498
245,02/22/19,528,12:20:04,1550874015.819475,486
248,02/22/19,528,12:20:05,1550874016.8973942,495
241,02/22/19,528,12:20:06,1550874017.9690564,516
246,02/22/19,528,12:20:07,1550874019.040884,502
245,02/22/19,528,12:20:08,1550874020.1174736,486
242,02/22/19,528,12:20:09,1550874021.18393,489
243,02/22/19,528,12:20:10,1550874022.2557623,501
241,02/22/19,528,12:20:11,1550874023.3276668,516
238,02/22/19,528,12:20:13,1550874024.403411,510
240,02/22/19,528,12:20:14,1550874025.4715195,514
237,02/22/19,528,12:20:15,1550874026.5633304,495
238,02/22/19,528,12:20:17,1550874028.6865647,498
239,02/22/19,528,12:20:18,1550874029.7585168,490
239,02/22/19,528,12:20:19,1550874030.8310783,492
238,02/22/19,528,12:20:20,1550874031.9022884,498
239,02/22/19,528,12:20:21,1550874032.9742014,492
238,02/22/19,528,12:20:22,1550874034.046181,499
240,02/22/19,528,12:20:23,1550874035.1289113,500
239,02/22/19,528,12:20:25,1550874037.281545,491
247,02/22/19,528,12:20:28,1550874039.4042826,499
239,02/22/19,528,12:20:29,1550874040.481466,505
238,02/22/19,528,12:20:30,1550874041.553116,505
242,02/22/19,528,12:20:31,1550874042.6252298,504
239,02/22/19,528,12:20:32,1550874043.7028353,504
239,02/22/19,528,12:20:33,1550874044.7686663,513
237,02/22/19,528,12:20:34,1550874045.8406148,512
239,02/22/19,528,12:20:35,1550874046.9138901,538
238,02/22/19,528,12:20:36,1550874047.9953518,530
240,02/22/19,528,12:20:37,1550874049.05663,532
237,02/22/19,528,12:20:38,1550874050.1279867,519
238,02/22/19,528,12:20:39,1550874051.19982,532
242,02/22/19,528,12:20:40,1550874052.2717443,528
241,02/22/19,528,12:20:41,1550874053.3436944,554
241,02/22/19,528,12:20:43,1550874054.415619,519
244,02/22/19,528,12:20:44,1550874055.4878345,523
244,02/22/19,528,12:20:45,1550874056.5593028,504
244,02/22/19,528,12:20:46,1550874057.6311986,514
251,02/22/19,528,12:20:47,1550874058.7030792,514
240,02/22/19,528,12:20:48,1550874059.7750764,507
241,02/22/19,528,12:20:49,1550874060.846886,537
242,02/22/19,528,12:20:50,1550874061.9394639,521
238,02/22/19,528,12:20:52,1550874064.0991845,542
241,02/22/19,528,12:20:54,1550874066.2195077,545
238,02/22/19,528,12:20:56,1550874068.354296,582
238,02/22/19,528,12:20:58,1550874069.426207,533
240,02/22/19,528,12:20:59,1550874070.497801,524
239,02/22/19,528,12:21:00,1550874071.5693483,519
237,02/22/19,528,12:21:01,1550874072.6409512,518
239,02/22/19,528,12:21:02,1550874073.7151437,535
241,02/22/19,528,12:21:03,1550874074.7842786,532
239,02/22/19,528,12:21:04,1550874075.8558595,544
240,02/22/19,528,12:21:05,1550874076.927514,522
241,02/22/19,528,12:21:06,1550874078.0018039,526
247,02/22/19,528,12:21:07,1550874079.0712001,532
242,02/22/19,528,12:21:08,1550874080.1422746,519
240,02/22/19,528,12:21:09,1550874081.213941,523
241,02/22/19,528,12:21:10,1550874082.2859325,528
246,02/22/19,528,12:21:11,1550874083.357785,544
242,02/22/19,528,12:21:13,1550874084.4302475,532
242,02/22/19,528,12:21:14,1550874085.5017104,544
239,02/22/19,528,12:21:15,1550874086.5811841,537
238,02/22/19,528,12:21:16,1550874087.6516685,526
239,02/22/19,528,12:21:17,1550874088.723576,540
238,02/22/19,528,12:21:18,1550874089.7955017,540
244,02/22/19,528,12:21:19,1550874090.8794641,550
241,02/22/19,528,12:21:21,1550874093.031263,529
243,02/22/19,528,12:21:23,1550874095.1531508,526
246,02/22/19,528,12:21:24,1550874096.225028,538
246,02/22/19,528,12:21:25,1550874097.3013752,534
246,02/22/19,528,12:21:26,1550874098.3757863,532
244,02/22/19,528,12:21:28,1550874099.4412293,517
242,02/22/19,528,12:21:29,1550874100.512447,519
241,02/22/19,528,12:21:30,1550874101.5843894,517
240,02/22/19,528,12:21:31,1550874102.6598284,511
239,02/22/19,528,12:21:32,1550874103.7359316,518
239,02/22/19,528,12:21:33,1550874104.7999532,518
239,02/22/19,528,12:21:34,1550874105.8803787,530
239,02/22/19,528,12:21:36,1550874108.0155287,531
240,02/22/19,528,12:21:37,1550874109.0871673,530
240,02/22/19,528,12:21:38,1550874110.1593153,528
240,02/22/19,528,12:21:39,1550874111.2375,544
238,02/22/19,528,12:21:40,1550874112.3093855,566
237,02/22/19,528,12:21:41,1550874113.382158,533
239,02/22/19,528,12:21:43,1550874114.4550207,521
240,02/22/19,529,12:21:44,1550874115.5252302,528
240,02/22/19,528,12:21:45,1550874116.597314,537
238,02/22/19,528,12:21:46,1550874117.6721075,521
238,02/22/19,528,12:21:47,1550874118.7409282,514
240,02/22/19,528,12:21:48,1550874119.812956,553
238,02/22/19,528,12:21:49,1550874120.884749,516
244,02/22/19,528,12:21:50,1550874121.9711895,532
238,02/22/19,528,12:21:52,1550874124.108939,519
237,02/22/19,528,12:21:54,1550874126.2754912,528
237,02/22/19,528,12:21:56,1550874128.3859935,524
238,02/22/19,528,12:21:58,1550874129.4671195,537
237,02/22/19,528,12:21:59,1550874130.5286362,529
240,02/22/19,528,12:22:00,1550874131.600208,511
241,02/22/19,528,12:22:01,1550874132.6719813,503
239,02/22/19,528,12:22:02,1550874133.7433069,506
240,02/22/19,529,12:22:03,1550874134.8212821,504
240,02/22/19,528,12:22:04,1550874135.8928366,508
238,02/22/19,528,12:22:05,1550874136.9645023,497
240,02/22/19,529,12:22:06,1550874138.0391345,500
242,02/22/19,528,12:22:07,1550874139.1076837,507
242,02/22/19,528,12:22:08,1550874140.179343,506
240,02/22/19,528,12:22:09,1550874141.251508,494
242,02/22/19,528,12:22:10,1550874142.3229866,511
239,02/22/19,528,12:22:11,1550874143.3948152,502
238,02/22/19,528,12:22:13,1550874144.4665794,500
240,02/22/19,529,12:22:14,1550874145.5385249,499
244,02/22/19,529,12:22:15,1550874146.6104422,497
253,02/22/19,529,12:22:16,1550874147.7037508,510
244,02/22/19,529,12:22:18,1550874149.8247688,522
242,02/22/19,528,12:22:19,1550874150.8965902,521
244,02/22/19,528,12:22:20,1550874151.9686525,521
241,02/22/19,529,12:22:21,1550874153.0410235,517
239,02/22/19,528,12:22:22,1550874154.1126266,500
238,02/22/19,528,12:22:23,1550874155.1840749,507
239,02/22/19,529,12:22:24,1550874156.256057,503
238,02/22/19,529,12:22:25,1550874157.3284154,501
238,02/22/19,529,12:22:27,1550874158.4061725,494
238,02/22/19,529,12:22:28,1550874159.4784915,511
240,02/22/19,529,12:22:29,1550874160.549922,502
240,02/22/19,528,12:22:30,1550874161.6253886,514
241,02/22/19,528,12:22:31,1550874162.695056,561
242,02/22/19,529,12:22:32,1550874163.7767313,502
242,02/22/19,529,12:22:34,1550874165.9111311,496
242,02/22/19,528,12:22:35,1550874167.0199914,507
240,02/22/19,529,12:22:37,1550874169.123152,540
241,02/22/19,528,12:22:38,1550874170.1951063,513
241,02/22/19,529,12:22:39,1550874171.2671638,513
240,02/22/19,528,12:22:40,1550874172.3473873,531
240,02/22/19,529,12:22:42,1550874173.4174826,512
240,02/22/19,529,12:22:43,1550874174.481725,515
237,02/22/19,529,12:22:44,1550874175.5533018,526
237,02/22/19,529,12:22:45,1550874176.6252327,536
238,02/22/19,529,12:22:46,1550874177.6984181,535
238,02/22/19,529,12:22:47,1550874178.7696266,533
236,02/22/19,529,12:22:48,1550874179.8410144,536
237,02/22/19,529,12:22:49,1550874180.91293,536
238,02/22/19,529,12:22:50,1550874182.0072172,534
237,02/22/19,529,12:22:52,1550874184.172351,544
237,02/22/19,529,12:22:54,1550874186.3127909,535
236,02/22/19,529,12:22:57,1550874188.4194922,526
237,02/22/19,529,12:22:58,1550874189.4915543,552
236,02/22/19,529,12:22:59,1550874190.5829918,544
237,02/22/19,529,12:23:01,1550874192.7070732,557
244,02/22/19,528,12:23:02,1550874193.77801,561
