p,rh,t,ts
101.482,48.72,31.925,1550873871.61615
101.48,48.78,31.925,1550873874.08539
101.48,48.82,31.926,1550873876.55234
101.478,48.84,31.933,1550873879.02241
101.476,48.86,31.936,1550873881.49062
101.478,48.88,31.946,1550873883.95416
101.477,48.92,31.952,1550873886.42163
101.479,48.91,31.965,1550873888.88149
101.478,48.89,31.968,1550873891.34885
101.481,48.86,31.976,1550873893.81452
101.478,48.84,31.99,1550873896.27270
101.479,48.85,31.995,1550873898.74046
101.477,48.82,32.004,1550873901.20765
101.478,48.77,32.009,1550873903.67490
101.479,48.7,32.022,1550873906.14229
101.476,48.65,32.021,1550873908.60950
101.479,48.61,32.026,1550873911.07709
101.48,48.57,32.037,1550873913.54451
101.481,48.5,32.05,1550873916.00170
101.477,48.4,32.061,1550873918.46877
101.477,48.34,32.061,1550873920.93609
101.478,48.24,32.065,1550873923.40332
101.479,48.22,32.068,1550873925.87096
101.477,48.15,32.07,1550873928.33139
101.481,48.09,32.074,1550873930.79889
101.48,48.12,32.072,1550873933.26598
101.478,48.11,32.075,1550873935.73302
101.484,48.17,32.074,1550873938.20033
101.479,48.16,32.083,1550873940.66892
101.479,48.1,32.091,1550873943.13614
101.48,48.06,32.096,1550873945.60374
101.478,48.05,32.099,1550873948.07094
101.478,48.02,32.105,1550873950.53755
101.476,47.98,32.11,1550873953.00531
101.476,48,32.12,1550873955.47346
101.477,48.11,32.129,1550873957.94062
101.479,48.22,32.133,1550873960.40770
101.478,48.25,32.141,1550873962.87444
101.479,48.25,32.144,1550873965.34166
101.477,48.3,32.153,1550873967.80885
101.477,48.36,32.16,1550873970.27672
101.475,48.42,32.169,1550873972.74499
101.477,48.49,32.173,1550873975.21339
101.476,48.48,32.183,1550873977.67081
101.477,48.41,32.188,1550873980.13839
101.478,48.36,32.192,1550873982.60827
101.474,48.35,32.198,1550873985.07584
101.477,48.36,32.206,1550873987.54394
101.48,48.4,32.206,1550873990.01185
101.479,48.45,32.212,1550873992.47951
101.476,48.5,32.215,1550873994.94194
101.475,48.55,32.215,1550873997.40950
101.475,48.58,32.222,1550873999.87758
101.473,48.6,32.221,1550874002.34897
101.477,48.59,32.226,1550874004.82100
101.476,48.55,32.232,1550874007.28861
101.476,48.51,32.232,1550874009.75603
101.474,48.55,32.242,1550874012.22184
101.474,48.59,32.238,1550874014.69046
101.473,48.62,32.254,1550874017.15805
101.476,48.62,32.258,1550874019.62604
101.472,48.56,32.265,1550874022.08524
101.473,48.53,32.27,1550874024.55758
101.474,48.55,32.279,1550874027.02177
101.473,48.55,32.289,1550874029.49391
101.476,48.54,32.293,1550874031.96172
101.472,48.47,32.299,1550874034.43236
101.477,48.32,32.305,1550874036.90186
101.476,48.17,32.312,1550874039.36152
101.473,48.02,32.311,1550874041.82890
101.472,47.91,32.302,1550874044.29647
101.476,47.86,32.302,1550874046.76474
101.473,47.82,32.293,1550874049.23209
101.476,47.81,32.296,1550874051.69215
101.477,47.78,32.295,1550874054.15235
101.476,47.75,32.294,1550874056.61282
101.478,47.73,32.289,1550874059.07639
101.473,47.79,32.29,1550874061.54396
101.474,47.91,32.293,1550874064.01925
101.472,48.02,32.293,1550874066.48738
101.474,48.1,32.3,1550874068.95154
101.472,48.17,32.3,1550874071.41187
101.474,48.16,32.306,1550874073.87164
101.474,48.17,32.315,1550874076.33163
101.472,48.15,32.316,1550874078.79971
101.472,48.07,32.316,1550874081.26708
101.474,48,32.315,1550874083.73172
101.473,47.99,32.316,1550874086.19160
101.47,47.94,32.315,1550874088.65956
101.472,47.91,32.315,1550874091.12681
101.473,47.9,32.315,1550874093.59489
101.472,47.9,32.315,1550874096.06179
101.476,47.87,32.32,1550874098.52175
101.473,47.86,32.32,1550874100.98958
101.475,47.84,32.322,1550874103.45184
101.471,47.81,32.314,1550874105.91167
101.471,47.78,32.31,1550874108.37909
101.473,47.77,32.306,1550874110.84719
101.472,47.73,32.305,1550874113.32026
101.471,47.68,32.297,1550874115.78243
101.472,47.64,32.29,1550874118.24160
101.472,47.65,32.283,1550874120.70873
101.474,47.7,32.282,1550874123.17374
101.47,47.73,32.275,1550874125.64241
101.472,47.76,32.274,1550874128.10953
101.473,47.81,32.273,1550874130.57685
101.472,47.8,32.279,1550874133.04393
101.472,47.8,32.274,1550874135.51182
101.472,47.81,32.279,1550874137.97912
101.472,47.87,32.287,1550874140.44284
101.473,47.93,32.295,1550874142.91050
101.473,47.99,32.302,1550874145.37333
101.474,47.98,32.309,1550874147.85046
101.473,47.94,32.312,1550874150.31756
101.475,47.92,32.324,1550874152.78524
101.472,47.94,32.328,1550874155.25204
101.473,47.97,32.336,1550874157.71531
101.474,47.97,32.34,1550874160.18312
101.472,47.98,32.346,1550874162.65033
101.471,48.03,32.35,1550874165.11759
101.467,48.09,32.36,1550874167.58479
101.471,48.13,32.373,1550874170.05252
101.473,48.13,32.387,1550874172.51994
101.473,48.1,32.394,1550874174.98161
101.473,48.08,32.398,1550874177.44866
101.471,48.14,32.411,1550874179.91160
101.475,48.2,32.423,1550874182.37864
101.472,48.17,32.436,1550874184.84140
101.47,48.07,32.443,1550874187.30943
101.471,48.01,32.453,1550874189.77675
101.472,47.98,32.46,1550874192.24189
101.469,47.95,32.477,1550874194.71028
101.469,47.85,32.483,1550874197.16973
101.472,47.78,32.491,1550874199.63698
101.473,47.78,32.495,1550874202.10409
101.469,47.71,32.5,1550874204.57158
101.468,47.59,32.504,1550874207.03911
101.469,47.52,32.509,1550874209.50624
101.47,47.5,32.512,1550874211.97135
101.473,47.42,32.518,1550874214.43247
101.472,47.28,32.515,1550874216.90358
101.472,47.2,32.511,1550874219.37051
101.467,47.2,32.515,1550874221.83773
101.471,47.27,32.517,1550874224.30501
101.47,47.33,32.526,1550874226.77343
101.471,47.32,32.523,1550874229.24067
101.469,47.33,32.532,1550874231.70878
101.47,47.31,32.538,1550874234.17578
101.471,47.27,32.538,1550874236.64311
101.47,47.25,32.543,1550874239.11136
101.469,47.29,32.552,1550874241.57159
101.469,47.42,32.554,1550874244.03153
101.47,47.5,32.556,1550874246.49861
101.468,47.53,32.566,1550874248.96678
101.47,47.53,32.568,1550874251.43474
101.467,47.49,32.57,1550874253.90552
101.466,47.44,32.572,1550874256.37285
101.466,47.45,32.569,1550874258.83163
101.469,47.42,32.574,1550874261.29894
101.465,47.37,32.575,1550874263.76842
101.468,47.36,32.578,1550874266.23649
101.469,47.29,32.583,1550874268.70422
101.47,47.25,32.585,1550874271.17188
101.469,47.17,32.586,1550874273.64140
101.468,47.07,32.58,1550874276.10847
101.471,46.92,32.58,1550874278.57137
101.467,46.88,32.565,1550874281.03864
101.471,46.85,32.559,1550874283.50081
101.471,46.86,32.548,1550874285.96811
101.472,46.94,32.543,1550874288.43572
101.468,47.04,32.534,1550874290.90324
101.47,47.1,32.528,1550874293.37072
101.465,47.13,32.525,1550874295.83199
101.47,47.12,32.525,1550874298.30006
101.467,47.15,32.524,1550874300.76837
101.47,47.22,32.52,1550874303.23039
101.47,47.22,32.523,1550874305.69760
101.467,47.17,32.52,1550874308.16704
101.47,47.15,32.519,1550874310.63591
101.467,47.17,32.521,1550874313.10335
101.468,47.22,32.518,1550874315.57076
101.467,47.26,32.524,1550874318.03816
101.467,47.22,32.527,1550874320.50175
101.466,47.15,32.525,1550874322.96893
101.468,47.13,32.531,1550874325.43638
101.468,47.19,32.535,1550874327.89544
101.467,47.2,32.541,1550874330.36177
101.468,47.17,32.546,1550874332.83159
101.467,47.14,32.553,1550874335.30057
101.466,47.13,32.563,1550874337.76144
101.469,47.17,32.567,1550874340.22872
101.468,47.2,32.575,1550874342.69287
101.465,47.2,32.578,1550874345.16154
101.466,47.16,32.588,1550874347.62871
101.467,47.13,32.594,1550874350.09605
101.468,47.1,32.601,1550874352.56327
101.468,47.07,32.609,1550874355.03152
101.467,47.07,32.614,1550874357.49942
101.469,47.11,32.631,1550874359.96889
101.472,47.11,32.643,1550874362.43608
101.468,47.07,32.653,1550874364.90334
101.47,46.99,32.665,1550874367.37067
101.47,46.91,32.671,1550874369.83830
101.465,46.91,32.679,1550874372.30689
101.468,46.92,32.694,1550874374.77487
101.469,46.93,32.706,1550874377.24275
101.467,46.95,32.718,1550874379.70184
101.468,46.95,32.721,1550874382.16969
101.467,46.88,32.725,1550874384.63618
101.469,46.83,32.732,1550874387.10340
101.467,46.84,32.735,1550874389.57056
101.469,46.86,32.742,1550874392.03765
101.467,46.83,32.754,1550874394.50467
101.465,46.8,32.755,1550874396.97184
101.467,46.86,32.764,1550874399.43889
101.468,46.92,32.772,1550874401.90602
101.468,46.97,32.778,1550874404.37322
101.468,47.04,32.784,1550874406.83189
101.465,47.01,32.791,1550874409.29471
101.467,46.95,32.792,1550874411.76216
101.468,46.9,32.796,1550874414.22942
101.467,46.95,32.8,1550874416.69671
101.468,47,32.805,1550874419.16409
101.468,46.99,32.811,1550874421.63314
101.467,46.96,32.82,1550874424.09142
101.467,46.93,32.824,1550874426.55871
101.47,46.95,32.83,1550874429.02591
101.468,46.95,32.841,1550874431.49303
101.465,46.93,32.845,1550874433.96126
101.468,46.9,32.853,1550874436.42020
101.466,46.94,32.857,1550874438.88730
101.468,46.91,32.864,1550874441.34795
101.466,46.84,32.862,1550874443.81499
101.464,46.78,32.87,1550874446.28221
101.468,46.75,32.872,1550874448.74152
101.467,46.72,32.871,1550874451.20162
101.468,46.68,32.872,1550874453.66955
101.463,46.65,32.872,1550874456.13722
101.462,46.66,32.874,1550874458.60164
101.467,46.62,32.878,1550874461.06145
101.465,46.58,32.875,1550874463.52894
101.465,46.54,32.876,1550874465.99609
101.469,46.51,32.883,1550874468.46522
101.467,46.47,32.882,1550874470.93149
101.463,46.43,32.886,1550874473.39877
101.466,46.38,32.886,1550874475.86581
101.462,46.34,32.887,1550874478.33177
101.461,46.31,32.892,1550874480.80029
101.467,46.31,32.894,1550874483.27640
101.464,46.33,32.903,1550874485.73889
101.463,46.32,32.9,1550874488.20209
101.461,46.32,32.91,1550874490.66228
101.463,46.3,32.913,1550874493.12171
101.463,46.3,32.914,1550874495.59331
101.464,46.28,32.926,1550874498.06093
101.463,46.26,32.931,1550874500.52901
101.463,46.27,32.93,1550874502.99604
101.463,46.32,32.941,1550874505.46348
101.465,46.33,32.948,1550874507.93163
101.464,46.33,32.948,1550874510.40315
101.463,46.35,32.958,1550874512.87294
101.466,46.38,32.966,1550874515.34055
101.463,46.37,32.967,1550874517.80769
101.464,46.41,32.978,1550874520.27486
101.466,46.55,32.982,1550874522.74266
101.463,46.66,32.992,1550874525.20184
101.463,46.7,32.998,1550874527.67109
101.467,46.69,33.004,1550874530.13158
101.467,46.59,33.008,1550874532.59935
101.463,46.53,33.004,1550874535.06684
101.468,46.52,33.004,1550874537.53494
101.464,46.56,33.002,1550874539.99726
101.465,46.62,33,1550874542.46800
101.463,46.63,32.998,1550874544.93520
101.463,46.65,32.995,1550874547.40274
101.464,46.71,32.998,1550874549.86166
101.464,46.75,33.003,1550874552.32173
101.462,46.76,33.002,1550874554.78972
101.463,46.81,33.003,1550874557.25837
101.464,46.88,33.003,1550874559.72185
101.467,46.91,33.007,1550874562.19136
101.467,46.92,33.013,1550874564.66532
101.468,46.95,33.02,1550874567.13286
101.467,46.97,33.028,1550874569.60003
101.468,46.93,33.03,1550874572.06723
101.466,46.92,33.036,1550874574.53388
101.468,46.85,33.046,1550874577.00134
101.47,46.81,33.05,1550874579.45860
101.468,46.8,33.044,1550874581.92156
101.464,46.76,33.046,1550874584.38875
101.468,46.72,33.052,1550874586.85148
101.467,46.7,33.05,1550874589.32137
101.466,46.69,33.053,1550874591.78834
101.467,46.71,33.06,1550874594.25532
101.467,46.7,33.063,1550874596.72467
101.467,46.7,33.07,1550874599.19226
101.468,46.73,33.079,1550874601.65962
101.469,46.78,33.088,1550874604.12162
101.47,46.83,33.09,1550874606.59116
101.468,46.85,33.104,1550874609.05971
101.469,46.88,33.109,1550874611.52761
101.468,46.89,33.116,1550874613.99499
101.469,46.85,33.126,1550874616.46215
101.47,46.82,33.133,1550874618.93028
101.467,46.78,33.139,1550874621.39738
101.467,46.77,33.144,1550874623.86455
101.471,46.83,33.148,1550874626.33162
101.466,46.88,33.154,1550874628.79893
101.469,46.93,33.161,1550874631.26587
101.468,46.94,33.168,1550874633.73350
101.468,46.95,33.171,1550874636.20104
101.468,46.97,33.179,1550874638.66852
101.466,46.87,33.183,1550874641.13576
101.47,46.75,33.18,1550874643.60279
101.469,46.68,33.181,1550874646.06978
101.468,46.62,33.182,1550874648.53724
101.471,46.53,33.181,1550874651.00427
101.472,46.43,33.169,1550874653.47139
101.473,46.3,33.157,1550874655.93845
101.47,46.27,33.14,1550874658.40569
101.469,46.3,33.126,1550874660.87161
101.471,46.38,33.108,1550874663.33975
101.468,46.43,33.093,1550874665.80991
101.468,46.44,33.077,1550874668.27730
101.472,46.46,33.075,1550874670.74548
101.466,46.51,33.063,1550874673.21322
101.47,46.57,33.056,1550874675.68080
101.468,46.56,33.052,1550874678.14806
101.471,46.4,33.04,1550874680.61760
101.469,46.34,33.031,1550874683.08162
101.469,46.35,33.017,1550874685.54889
101.469,46.36,33.006,1550874688.01154
101.469,46.32,33.002,1550874690.47866
101.468,46.27,32.989,1550874692.94580
101.469,46.25,32.981,1550874695.41294
101.472,46.22,32.97,1550874697.88025
101.467,46.14,32.958,1550874700.34363
101.468,46.06,32.941,1550874702.81079
101.469,46.05,32.931,1550874705.27800
101.467,46.05,32.918,1550874707.74467
101.471,45.97,32.903,1550874710.21174
101.469,45.86,32.89,1550874712.67139
101.47,45.83,32.869,1550874715.13835
101.469,45.81,32.858,1550874717.60147
101.473,45.83,32.84,1550874720.06434
101.468,45.75,32.816,1550874722.53183
101.469,45.68,32.799,1550874724.99910
101.468,45.7,32.78,1550874727.46624
101.469,45.63,32.76,1550874729.93337
101.469,45.6,32.744,1550874732.39196
101.466,45.62,32.717,1550874734.85936
101.469,45.66,32.7,1550874737.32663
101.469,45.71,32.683,1550874739.79340
101.468,45.75,32.66,1550874742.26157
101.469,45.82,32.654,1550874744.72867
101.469,45.9,32.643,1550874747.19598
101.466,45.96,32.641,1550874749.66395
101.467,46.09,32.648,1550874752.13132
101.47,46.23,32.65,1550874754.59884
101.468,46.3,32.66,1550874757.06605
101.467,46.25,32.664,1550874759.53243
101.469,46.22,32.671,1550874761.99960
101.473,46.16,32.681,1550874764.46708
101.468,46.17,32.673,1550874766.93417
101.471,46.23,32.683,1550874769.39152
101.468,46.28,32.678,1550874771.85168
101.472,46.34,32.684,1550874774.31888
101.47,46.36,32.692,1550874776.78626
101.467,46.34,32.697,1550874779.25342
101.468,46.31,32.699,1550874781.72111
101.467,46.34,32.705,1550874784.19271
101.47,46.39,32.716,1550874786.66076
101.468,46.45,32.718,1550874789.13223
101.471,46.49,32.72,1550874791.60007
101.472,46.51,32.726,1550874794.06988
101.468,46.53,32.731,1550874796.53718
101.471,46.57,32.732,1550874799.00511
101.469,46.61,32.728,1550874801.47252
101.469,46.68,32.722,1550874803.94097
101.468,46.77,32.711,1550874806.40135
101.466,46.83,32.691,1550874808.87166
101.469,46.82,32.676,1550874811.33872
101.47,46.83,32.661,1550874813.80582
101.469,46.82,32.641,1550874816.27180
101.468,46.78,32.614,1550874818.73855
101.469,46.74,32.592,1550874821.20238
101.468,46.74,32.573,1550874823.66932
101.471,46.77,32.549,1550874826.13633
101.469,46.81,32.527,1550874828.60336
101.471,46.87,32.51,1550874831.07097
101.467,46.93,32.49,1550874833.53808
101.468,47.03,32.471,1550874836.00541
101.467,47.13,32.456,1550874838.47264
101.469,47.17,32.442,1550874840.93156
101.467,47.17,32.424,1550874843.39856
101.471,47.17,32.416,1550874845.86520
101.469,47.14,32.402,1550874848.33216
101.468,47.13,32.384,1550874850.79948
101.467,47.16,32.361,1550874853.26696
101.473,47.18,32.354,1550874855.73433
101.471,47.22,32.344,1550874858.20004
101.47,47.27,32.334,1550874860.66734
101.471,47.33,32.326,1550874863.13473
101.47,47.37,32.318,1550874865.59473
101.474,47.4,32.306,1550874868.06153
101.475,47.44,32.306,1550874870.52977
101.469,47.53,32.293,1550874872.99784
101.471,47.6,32.291,1550874875.46682
101.469,47.66,32.286,1550874877.93677
101.469,47.72,32.285,1550874880.40782
101.471,47.76,32.286,1550874882.87487
101.469,47.79,32.285,1550874885.34210
101.469,47.8,32.276,1550874887.80950
101.468,47.7,32.265,1550874890.27685
101.468,47.61,32.258,1550874892.73756
101.47,47.53,32.243,1550874895.20026
101.469,47.48,32.226,1550874897.66737
101.471,47.41,32.208,1550874900.13468
101.47,47.34,32.191,1550874902.60197
101.47,47.35,32.167,1550874905.06920
101.472,47.38,32.153,1550874907.53294
101.469,47.38,32.129,1550874909.99405
101.47,47.42,32.11,1550874912.46445
101.471,47.47,32.089,1550874914.93511
101.472,47.48,32.072,1550874917.40636
101.471,47.5,32.053,1550874919.87147
101.47,47.52,32.031,1550874922.33946
101.468,47.55,32.015,1550874924.80819
101.469,47.58,31.992,1550874927.28067
101.468,47.59,31.98,1550874929.74580
101.468,47.59,31.963,1550874932.21329
101.468,47.6,31.948,1550874934.68068
101.467,47.6,31.932,1550874937.14799
101.467,47.6,31.918,1550874939.61549
101.473,47.61,31.908,1550874942.08327
101.469,47.61,31.897,1550874944.55074
101.468,47.64,31.89,1550874947.01793
101.468,47.69,31.88,1550874949.48517
101.465,47.77,31.878,1550874951.95183
101.47,47.9,31.886,1550874954.42151
101.469,47.96,31.891,1550874956.89190
101.469,48.02,31.895,1550874959.35928
101.468,48.05,31.904,1550874961.82749
101.469,48.04,31.915,1550874964.29854
101.469,48.02,31.919,1550874966.76561
101.467,47.99,31.924,1550874969.23289
101.468,47.98,31.929,1550874971.70016
101.464,48,31.933,1550874974.16772
101.471,48.01,31.943,1550874976.63497
101.468,48.05,31.946,1550874979.10222
101.468,48.11,31.954,1550874981.56959
101.469,48.18,31.954,1550874984.03668
101.467,48.17,31.965,1550874986.50162
101.468,48.1,31.962,1550874988.96986
101.466,48.02,31.965,1550874991.43695
101.467,47.97,31.966,1550874993.90408
101.467,47.92,31.969,1550874996.37148
101.467,47.85,31.968,1550874998.83870
101.467,47.84,31.97,1550875001.30579
101.469,47.83,31.962,1550875003.77294
101.469,47.81,31.955,1550875006.24008
101.468,47.75,31.946,1550875008.70711
101.471,47.65,31.941,1550875011.17570
101.467,47.61,31.934,1550875013.64359
101.47,47.58,31.924,1550875016.11139
101.469,47.6,31.918,1550875018.57164
101.468,47.6,31.914,1550875021.03891
101.47,47.59,31.917,1550875023.49797
101.473,47.6,31.908,1550875025.96180
101.47,47.65,31.905,1550875028.42914
101.47,47.86,31.9,1550875030.89946
101.472,48.05,31.908,1550875033.35942
101.47,48.19,31.902,1550875035.82851
101.469,48.28,31.893,1550875038.29552
101.47,48.46,31.887,1550875040.76279
101.469,48.62,31.872,1550875043.23372
101.472,48.59,31.865,1550875045.70130
101.467,48.45,31.844,1550875048.16856
101.468,48.35,31.823,1550875050.63743
101.466,48.4,31.802,1550875053.10533
101.467,48.6,31.782,1550875055.57294
101.47,48.82,31.76,1550875058.03989
101.47,49.06,31.725,1550875060.50769
101.468,49.17,31.7,1550875062.97580
101.467,49.33,31.671,1550875065.44683
101.468,49.55,31.643,1550875067.91549
101.468,49.58,31.61,1550875070.38597
101.473,49.46,31.578,1550875072.85276
101.471,49.44,31.543,1550875075.32563
101.468,49.5,31.509,1550875077.79261
101.47,49.51,31.484,1550875080.25148
101.47,49.56,31.447,1550875082.71875
101.469,49.66,31.421,1550875085.18581
101.468,49.73,31.388,1550875087.64799
101.47,49.83,31.363,1550875090.11511
101.468,49.85,31.345,1550875092.58159
101.473,49.87,31.328,1550875095.04192
101.469,50.02,31.306,1550875097.51066
101.468,50.13,31.291,1550875099.97105
101.47,50.18,31.28,1550875102.43311
101.47,50.22,31.272,1550875104.90060
101.469,50.29,31.262,1550875107.36163
101.469,50.33,31.249,1550875109.83005
101.468,50.46,31.236,1550875112.29892
101.471,50.57,31.233,1550875114.76599
101.47,50.68,31.221,1550875117.23313
101.47,50.75,31.216,1550875119.70017
101.469,50.81,31.204,1550875122.17058
101.469,50.88,31.196,1550875124.63856
101.466,50.94,31.19,1550875127.11023
101.469,50.99,31.179,1550875129.57940
101.468,51,31.17,1550875132.04645
101.468,51.05,31.161,1550875134.51388
101.47,51.28,31.146,1550875136.98346
101.467,51.25,31.129,1550875139.45175
101.467,51.2,31.112,1550875141.91439
101.468,51.2,31.092,1550875144.38162
101.468,51.11,31.068,1550875146.84397
101.467,51.03,31.049,1550875149.30219
101.468,50.99,31.032,1550875151.76957
101.468,50.91,31.005,1550875154.23708
101.466,50.88,30.981,1550875156.70423
101.465,50.87,30.954,1550875159.17156
101.466,50.95,30.931,1550875161.63940
101.467,51.01,30.906,1550875164.10636
101.464,50.94,30.88,1550875166.57253
101.467,50.87,30.865,1550875169.03972
101.465,50.88,30.841,1550875171.50697
101.466,50.86,30.823,1550875173.97441
101.467,50.84,30.808,1550875176.44152
101.463,50.87,30.79,1550875178.90877
101.465,50.99,30.777,1550875181.37504
101.461,51.06,30.763,1550875183.84264
101.465,51.18,30.744,1550875186.31219
101.465,51.24,30.743,1550875188.77922
101.464,51.2,30.725,1550875191.24157
101.466,51.23,30.718,1550875193.70947
101.465,51.2,30.702,1550875196.17674
101.465,51.26,30.69,1550875198.64398
101.462,51.37,30.682,1550875201.11118
101.464,51.44,30.663,1550875203.57870
101.466,51.36,30.649,1550875206.04563
101.465,51.25,30.634,1550875208.51340
101.467,51.22,30.619,1550875210.98131
101.464,51.27,30.604,1550875213.45253
101.467,51.49,30.589,1550875215.91967
101.466,51.57,30.575,1550875218.38690
101.467,51.73,30.553,1550875220.85423
101.466,51.92,30.542,1550875223.32149
101.467,52.12,30.532,1550875225.78917
101.468,52.41,30.519,1550875228.24890
101.47,52.53,30.503,1550875230.71199
101.466,52.63,30.493,1550875233.17373
101.468,52.73,30.479,1550875235.65173
101.467,52.77,30.468,1550875238.11884
101.468,52.79,30.453,1550875240.58169
101.466,52.77,30.442,1550875243.04128
101.465,52.68,30.435,1550875245.50850
101.467,52.56,30.417,1550875247.97571
101.464,52.55,30.409,1550875250.44326
101.467,52.6,30.403,1550875252.91117
101.467,52.57,30.393,1550875255.37819
101.463,52.53,30.38,1550875257.84192
101.463,52.5,30.376,1550875260.30189
101.466,52.44,30.367,1550875262.76846
101.464,52.46,30.359,1550875265.23572
101.463,52.55,30.354,1550875267.70332
101.463,52.59,30.35,1550875270.17220
101.463,52.6,30.35,1550875272.63968
101.466,52.67,30.348,1550875275.10173
101.465,52.85,30.341,1550875277.56547
101.463,53.01,30.341,1550875280.03338
101.462,53.04,30.335,1550875282.49999
101.461,52.95,30.332,1550875284.96632
101.465,52.87,30.322,1550875287.43407
101.463,52.88,30.315,1550875289.90738
101.462,52.93,30.311,1550875292.37468
101.463,52.99,30.313,1550875294.83243
101.465,53.04,30.308,1550875297.30061
101.464,53.07,30.302,1550875299.76774
101.464,53.12,30.303,1550875302.23143
101.465,53.14,30.293,1550875304.69868
101.464,53.18,30.295,1550875307.16155
101.462,53.21,30.296,1550875309.62153
101.464,53.23,30.299,1550875312.08139
101.463,53.27,30.302,1550875314.54789
101.464,53.38,30.31,1550875317.01503
101.463,53.45,30.311,1550875319.48271
101.461,53.49,30.326,1550875321.94181
101.464,53.49,30.334,1550875324.41247
101.464,53.53,30.34,1550875326.87959
101.463,53.66,30.353,1550875329.34666
101.464,53.67,30.356,1550875331.81152
101.463,53.64,30.372,1550875334.27903
101.461,53.62,30.388,1550875336.75087
101.463,53.52,30.391,1550875339.22258
101.465,53.49,30.404,1550875341.68171
101.463,53.48,30.41,1550875344.14906
101.462,53.43,30.422,1550875346.61679
101.464,53.39,30.433,1550875349.08459
101.46,53.24,30.445,1550875351.55269
101.464,53.07,30.456,1550875354.02194
101.461,53.02,30.464,1550875356.48168
101.463,53.02,30.469,1550875358.95035
101.464,53.12,30.474,1550875361.41754
101.466,53.3,30.479,1550875363.88140
101.462,53.51,30.479,1550875366.34852
101.463,53.65,30.48,1550875368.81590
101.464,53.61,30.483,1550875371.28148
101.463,53.5,30.483,1550875373.74163
101.462,53.46,30.476,1550875376.20877
101.464,53.46,30.477,1550875378.67811
101.464,53.45,30.477,1550875381.14540
101.46,53.43,30.473,1550875383.61245
101.461,53.44,30.469,1550875386.08379
101.465,53.45,30.474,1550875388.55096
101.463,53.47,30.475,1550875391.01790
101.467,53.49,30.481,1550875393.48539
101.465,53.5,30.483,1550875395.95157
101.464,53.52,30.489,1550875398.41866
101.463,53.49,30.493,1550875400.88597
101.464,53.45,30.494,1550875403.35332
101.465,53.43,30.503,1550875405.82074
101.462,53.36,30.504,1550875408.28871
101.462,53.27,30.512,1550875410.75602
101.461,53.11,30.516,1550875413.22228
101.46,53.01,30.521,1550875415.69012
101.462,53.01,30.531,1550875418.15763
101.463,53.03,30.537,1550875420.62757
101.461,52.99,30.542,1550875423.09501
101.461,52.85,30.551,1550875425.56190
101.462,52.73,30.554,1550875428.02853
101.465,52.64,30.566,1550875430.49948
101.465,52.51,30.57,1550875432.96843
101.464,52.43,30.577,1550875435.43617
101.462,52.37,30.586,1550875437.90276
101.457,52.32,30.59,1550875440.36155
101.461,52.3,30.602,1550875442.83003
101.46,52.31,30.614,1550875445.29823
101.46,52.39,30.622,1550875447.76541
101.461,52.48,30.633,1550875450.22514
101.463,52.54,30.637,1550875452.69292
101.463,52.53,30.646,1550875455.16018
101.46,52.54,30.646,1550875457.62738
101.46,52.57,30.646,1550875460.09158
101.46,52.58,30.65,1550875462.55885
101.461,52.68,30.65,1550875465.02583
101.456,52.77,30.646,1550875467.49200
101.463,52.79,30.642,1550875469.95914
101.461,52.68,30.634,1550875472.42637
101.467,52.47,30.619,1550875474.89343
101.465,52.38,30.608,1550875477.36072
101.47,52.31,30.599,1550875479.82826
101.464,52.28,30.582,1550875482.29686
101.466,52.31,30.574,1550875484.76396
101.465,52.36,30.559,1550875487.22535
101.466,52.45,30.544,1550875489.69460
101.464,52.54,30.535,1550875492.16329
101.466,52.6,30.524,1550875494.63073
101.469,52.68,30.521,1550875497.09873
101.47,52.74,30.518,1550875499.56645
101.469,52.83,30.516,1550875502.03408
101.464,52.93,30.516,1550875504.50574
101.468,52.98,30.514,1550875506.97820
101.465,52.99,30.517,1550875509.45020
101.467,53.02,30.526,1550875511.91189
101.469,53.04,30.533,1550875514.37959
101.469,53.06,30.535,1550875516.84150
101.471,53.04,30.545,1550875519.30883
101.465,53.06,30.554,1550875521.77193
101.471,53.06,30.564,1550875524.23163
101.468,53.1,30.572,1550875526.69920
101.469,53.14,30.58,1550875529.16625
101.469,53.13,30.594,1550875531.63366
101.467,53.02,30.602,1550875534.09158
101.469,52.83,30.605,1550875536.55894
101.467,52.64,30.61,1550875539.02619
101.467,52.46,30.611,1550875541.49349
101.466,52.32,30.618,1550875543.96249
101.468,52.22,30.623,1550875546.42967
101.469,52.13,30.622,1550875548.89671
101.467,52.04,30.628,1550875551.36425
101.465,51.92,30.638,1550875553.82269
101.463,51.82,30.632,1550875556.29079
101.468,51.73,30.641,1550875558.75165
101.471,51.62,30.646,1550875561.21835
101.465,51.51,30.654,1550875563.68163
101.464,51.44,30.662,1550875566.14934
101.465,51.41,30.657,1550875568.61683
101.465,51.34,30.66,1550875571.07542
101.465,51.41,30.658,1550875573.54353
101.461,51.52,30.654,1550875576.00329
101.463,51.9,30.651,1550875578.47106
101.463,51.84,30.638,1550875580.93201
101.469,51.66,30.627,1550875583.39889
101.47,51.52,30.619,1550875585.86200
101.469,51.42,30.607,1550875588.32749
101.468,51.4,30.59,1550875590.79554
101.468,51.4,30.573,1550875593.26278
101.465,51.44,30.561,1550875595.73614
