Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts,p_int,rh_int,t_int,Chlorophyll,date,Thermistor,time,Turbidity,AirSaturation,O2Concentration,SN_bottlebone.optode,Temperature_bottlebone.optode,p,rh,t,alt,lat,long,ts_gps,alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx
-0.009000000000000001,996.3789999999999,0.015,1719,1503.257,27.529,1550872149.2758427,111.02600000000001,14.35,34.805,50,02/22/19,521,11:48:58,50,101.589,227.99400000000003,831,32.943000000000005,101.521,49.87,30.537,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,48553.3,12998.0,39.047,0.0,2016-11-03T07:20:09.508700,15035.1,104.85799999999999,15968.3,16493.8,128127.5
-0.01,996.388,0.015,1719,1503.1770000000001,27.496,1550872149.992709,111.02600000000001,14.35,34.805,50,02/22/19,521,11:48:58,50,102.206,229.37099999999998,831,32.945,101.521,49.87,30.537,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,48553.3,12998.0,39.047,0.0,2016-11-03T07:20:09.508700,15035.1,104.85799999999999,15968.3,16493.8,128127.5
-0.01,996.3889999999999,0.015,1719,1503.1729999999998,27.495,1550872150.712617,111.02600000000001,14.35,34.805,50,02/22/19,521,11:48:59,50,102.206,229.37099999999998,831,32.945,101.521,49.87,30.537,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,48314.5,13096.9,39.047,0.00189145,2016-11-03T07:20:10.960947,15125.5,104.87700000000001,16014.9,16493.8,130191.9
-0.01,996.387,0.015,1719,1503.193,27.503,1550872151.4391866,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:00,50,101.551,227.896,831,32.946999999999996,101.521,49.88,30.551,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,47546.9,12969.3,39.043,0.00428065,2016-11-03T07:20:12.374024,15053.0,104.90100000000001,15910.0,16493.8,128314.0
-0.01,996.388,0.015,1719,1503.181,27.498,1550872152.1558206,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:00,50,101.551,227.896,831,32.946999999999996,101.521,49.88,30.551,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,47546.9,12969.3,39.043,0.00428065,2016-11-03T07:20:12.374024,15053.0,104.90100000000001,15910.0,16493.8,128314.0
-0.01,996.3789999999999,0.015,1719,1503.2579999999998,27.529,1550872152.871898,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:01,50,101.589,227.97299999999998,831,32.948,101.521,49.88,30.551,10.099,21.88460532,-159.527553,2019-02-22T21:49:06.000Z,46518.9,12860.6,39.035,0.0,2016-11-03T07:20:13.785497,14945.8,104.845,15814.8,16493.8,122858.1
-0.01,996.355,0.015,1719,1503.475,27.616,1550872153.585687,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:02,50,101.631,228.06,831,32.95,101.521,49.88,30.551,12.86,21.88467316,-159.52753140000002,2019-02-22T21:49:10.220Z,46518.9,12860.6,39.035,0.0,2016-11-03T07:20:13.785497,14945.8,104.845,15814.8,16493.8,122858.1
-0.01,996.3839999999999,0.015,1719,1503.213,27.511,1550872154.2995765,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:02,50,101.631,228.06,831,32.95,101.521,49.85,30.554000000000002,12.86,21.88467316,-159.52753140000002,2019-02-22T21:49:10.220Z,47444.5,13112.8,39.034,0.00268785,2016-11-03T07:20:15.195562,15086.0,104.87200000000001,15930.1,16493.8,129965.3
-0.009000000000000001,996.3839999999999,0.013999999999999999,1719,1503.213,27.511,1550872155.0165892,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:03,50,101.55799999999999,227.89,831,32.952,101.521,49.85,30.554000000000002,12.86,21.88467316,-159.52753140000002,2019-02-22T21:49:10.220Z,47444.5,13112.8,39.034,0.00268785,2016-11-03T07:20:15.195562,15086.0,104.87200000000001,15930.1,16493.8,129965.3
-0.01,996.3739999999999,0.015,1719,1503.3020000000001,27.546999999999997,1550872155.7326605,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:04,50,101.55799999999999,227.89,831,32.952,101.521,49.85,30.554000000000002,12.86,21.88467316,-159.52753140000002,2019-02-22T21:49:10.220Z,48613.1,13094.9,39.034,0.008561299999999999,2016-11-03T07:20:16.606890,15099.8,104.931,15961.5,16493.8,131216.0
-0.009000000000000001,996.3689999999999,0.015,1719,1503.35,27.566,1550872156.4425693,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:04,50,101.64200000000001,228.071,831,32.954,101.52,49.83,30.564,13.232999999999999,21.88468154,-159.52753140000002,2019-02-22T21:49:11.000Z,48613.1,13094.9,39.034,0.008561299999999999,2016-11-03T07:20:16.606890,15099.8,104.931,15961.5,16493.8,131216.0
-0.009000000000000001,996.3810000000001,0.015,1719,1503.241,27.522,1550872157.1631124,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:05,50,101.64200000000001,228.071,831,32.954,101.52,49.83,30.564,14.102,21.88467839,-159.5275348,2019-02-22T21:49:12.000Z,45893.4,12633.8,39.027,0.01065185,2016-11-03T07:20:18.022023,14866.0,104.95200000000001,15684.9,16493.8,113691.8
-0.009000000000000001,996.382,0.015,1719,1503.229,27.517,1550872157.8751626,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:06,50,101.338,227.38,831,32.955999999999996,101.52,49.83,30.564,14.972000000000001,21.88467524,-159.5275382,2019-02-22T21:49:13.000Z,45893.4,12633.8,39.027,0.01065185,2016-11-03T07:20:18.022023,14866.0,104.95200000000001,15684.9,16493.8,113691.8
-0.01,996.3810000000001,0.015,1719,1503.246,27.524,1550872158.5898404,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:06,50,101.338,227.38,831,32.955999999999996,101.52,49.83,30.564,15.344000000000001,21.88468362,-159.5275382,2019-02-22T21:49:14.000Z,46633.6,12861.6,39.009,0.0053757,2016-11-03T07:20:19.432818,14945.0,104.899,15782.6,16493.8,121784.6
-0.01,996.3660000000001,0.015,1719,1503.378,27.576999999999998,1550872159.3268807,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:08,50,101.514,227.768,831,32.958,101.52,49.61,30.586,15.717,21.884692,-159.5275382,2019-02-22T21:49:15.000Z,46633.6,12861.6,39.009,0.0053757,2016-11-03T07:20:19.432818,14945.0,104.899,15782.6,16493.8,121784.6
-0.009000000000000001,996.38,0.015,1719,1503.253,27.526999999999997,1550872160.0447526,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:09,50,101.884,228.58900000000003,831,32.96,101.52,49.61,30.586,15.717,21.884692,-159.5275382,2019-02-22T21:49:15.000Z,46950.5,13001.0,39.005,0.00288695,2016-11-03T07:20:20.842627,14965.4,104.874,15808.0,16493.8,125981.7
-0.01,996.3739999999999,0.015,1719,1503.306,27.548000000000002,1550872160.7547846,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:09,50,101.884,228.58900000000003,831,32.96,101.52,49.61,30.586,15.717,21.884692,-159.5275382,2019-02-22T21:49:15.000Z,46950.5,13001.0,39.005,0.00288695,2016-11-03T07:20:20.842627,14965.4,104.874,15808.0,16493.8,125981.7
-0.01,996.3810000000001,0.015,1719,1503.245,27.524,1550872161.4727075,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:10,50,101.42,227.541,831,32.963,101.51700000000001,49.29,30.596999999999998,16.959,21.88469722,-159.5275416,2019-02-22T21:49:17.000Z,46276.2,12804.2,38.992,0.00547525,2016-11-03T07:20:22.252542,14954.3,104.9,15772.3,16493.8,119592.2
-0.01,996.3660000000001,0.015,1719,1503.375,27.576,1550872162.1869614,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:11,50,101.42,227.541,831,32.963,101.51700000000001,49.29,30.596999999999998,16.959,21.88469722,-159.5275416,2019-02-22T21:49:18.000Z,46276.2,12804.2,38.992,0.00547525,2016-11-03T07:20:22.252542,14954.3,104.9,15772.3,16493.8,119592.2
-0.009000000000000001,996.375,0.015,1719,1503.29,27.541999999999998,1550872162.9024606,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:11,50,101.90100000000001,228.612,831,32.965,101.51700000000001,49.29,30.596999999999998,16.959,21.88469722,-159.5275416,2019-02-22T21:49:18.000Z,47342.4,13012.1,38.981,0.0,2016-11-03T07:20:23.663845,15021.3,104.816,15855.3,16493.8,128164.8
-0.01,996.363,0.015,1719,1503.4029999999998,27.587,1550872163.6201332,111.02600000000001,14.35,34.805,50,02/22/19,521,11:49:12,50,101.90100000000001,228.612,831,32.965,101.51700000000001,49.29,30.596999999999998,16.959,21.88469722,-159.5275416,2019-02-22T21:49:18.000Z,47342.4,13012.1,38.981,0.0,2016-11-03T07:20:23.663845,15021.3,104.816,15855.3,16493.8,128164.8
-0.01,996.372,0.015,1719,1503.326,27.555999999999997,1550872164.3462765,111.054,14.34,34.903,50,02/22/19,521,11:49:13,50,101.72,228.19799999999998,831,32.967,101.516,49.26,30.603,16.959,21.88469722,-159.5275416,2019-02-22T21:49:20.000Z,47269.5,13024.9,38.978,0.0073667,2016-11-03T07:20:25.079952,15005.2,104.89,15856.6,16493.8,126865.8
-0.01,996.362,0.015,1719,1503.415,27.592,1550872165.0621314,111.054,14.34,34.903,50,02/22/19,521,11:49:13,50,101.72,228.19799999999998,831,32.967,101.516,49.26,30.603,16.959,21.88469722,-159.5275416,2019-02-22T21:49:21.000Z,47269.5,13024.9,38.978,0.0073667,2016-11-03T07:20:25.079952,15005.2,104.89,15856.6,16493.8,126865.8
-0.01,996.3539999999999,0.015,1719,1503.479,27.618000000000002,1550872165.7923713,111.054,14.34,34.903,50,02/22/19,521,11:49:14,50,101.994,228.805,831,32.969,101.516,49.26,30.603,16.959,21.88469722,-159.5275416,2019-02-22T21:49:21.000Z,47929.1,13055.1,38.966,0.0049775,2016-11-03T07:20:26.490923,15089.7,104.866,15902.4,16493.8,130229.7
-0.01,996.367,0.015,1719,1503.37,27.574,1550872166.5272028,111.054,14.34,34.903,50,02/22/19,521,11:49:14,50,101.945,228.685,831,32.971,101.51799999999999,49.29,30.62,16.959,21.88469722,-159.5275416,2019-02-22T21:49:21.000Z,47929.1,13055.1,38.966,0.0049775,2016-11-03T07:20:26.490923,15089.7,104.866,15902.4,16493.8,130229.7
-0.009000000000000001,996.3539999999999,0.015,1719,1503.483,27.62,1550872167.2425404,111.054,14.34,34.903,50,02/22/19,521,11:49:16,50,101.945,228.685,831,32.971,101.51799999999999,49.29,30.62,15.172,21.88469397,-159.5275258,2019-02-22T21:49:23.000Z,48598.2,13150.3,38.961999999999996,0.0045793,2016-11-03T07:20:27.906701,15139.3,104.86200000000001,15942.7,16493.8,131482.5
-0.01,996.3710000000001,0.015,1719,1503.3339999999998,27.56,1550872167.9832597,111.054,14.34,34.903,50,02/22/19,521,11:49:16,50,101.535,227.75799999999998,831,32.973,101.51799999999999,49.29,30.62,15.172,21.88469397,-159.5275258,2019-02-22T21:49:24.000Z,48598.2,13150.3,38.961999999999996,0.0045793,2016-11-03T07:20:27.906701,15139.3,104.86200000000001,15942.7,16493.8,131482.5
-0.01,996.37,0.015,1719,1503.338,27.561,1550872168.6939821,111.054,14.34,34.903,50,02/22/19,521,11:49:17,50,101.535,227.75799999999998,831,32.973,101.516,49.2,30.627,15.172,21.88469397,-159.5275258,2019-02-22T21:49:24.000Z,47708.2,13036.3,38.946,0.006172100000000001,2016-11-03T07:20:29.317708,15054.5,104.87799999999999,15862.1,16493.8,128800.0
-0.009000000000000001,996.365,0.015,1719,1503.386,27.581,1550872169.4053168,111.054,14.34,34.903,50,02/22/19,521,11:49:17,50,101.852,228.46099999999998,831,32.975,101.516,49.2,30.627,15.172,21.88469397,-159.5275258,2019-02-22T21:49:24.000Z,47708.2,13036.3,38.946,0.006172100000000001,2016-11-03T07:20:29.317708,15054.5,104.87799999999999,15862.1,16493.8,128800.0
-0.01,996.367,0.015,1719,1503.366,27.573,1550872170.1212366,111.054,14.34,34.903,50,02/22/19,521,11:49:18,50,101.852,228.46099999999998,831,32.975,101.516,49.2,30.627,15.172,21.88469397,-159.5275258,2019-02-22T21:49:25.000Z,47576.2,12919.2,38.942,0.00866085,2016-11-03T07:20:30.729072,14956.3,104.90299999999999,15773.5,16493.8,125651.6
-0.01,996.368,0.015,1719,1503.354,27.568,1550872170.8375108,111.054,14.34,34.903,50,02/22/19,521,11:49:19,50,101.664,228.03099999999998,831,32.977,101.516,49.2,30.627,15.172,21.88469397,-159.5275258,2019-02-22T21:49:26.000Z,47576.2,12919.2,38.942,0.00866085,2016-11-03T07:20:30.729072,14956.3,104.90299999999999,15773.5,16493.8,125651.6
-0.01,996.341,0.015,1719,1503.6,27.666999999999998,1550872171.5531433,111.054,14.34,34.903,50,02/22/19,521,11:49:19,50,101.664,228.03099999999998,831,32.977,101.51700000000001,49.15,30.638,15.87,21.88470117,-159.52751669999998,2019-02-22T21:49:27.000Z,44041.6,12317.5,38.925,0.00726715,2016-11-03T07:20:32.145008,14728.1,104.889,15474.8,16493.8,126791.9
-0.01,996.367,0.015,1719,1503.371,27.574,1550872172.2922904,111.054,14.34,34.903,50,02/22/19,521,11:49:20,50,101.337,227.292,831,32.979,101.51700000000001,49.15,30.638,15.87,21.88470117,-159.52751669999998,2019-02-22T21:49:27.000Z,44041.6,12317.5,38.925,0.00726715,2016-11-03T07:20:32.145008,14728.1,104.889,15474.8,16493.8,126791.9
-0.009000000000000001,996.363,0.015,1719,1503.398,27.586,1550872173.0032177,111.054,14.34,34.903,50,02/22/19,521,11:49:21,50,101.367,227.352,831,32.981,101.51700000000001,49.15,30.638,15.87,21.88470117,-159.52751669999998,2019-02-22T21:49:28.000Z,44028.1,12238.7,38.906,0.00308605,2016-11-03T07:20:33.556212,14712.0,104.84700000000001,15430.2,16493.8,125505.1
-0.01,996.3380000000001,0.015,1719,1503.624,27.677,1550872173.7181551,111.054,14.34,34.903,50,02/22/19,521,11:49:21,50,101.367,227.352,831,32.981,101.51700000000001,49.2,30.649,15.87,21.88470117,-159.52751669999998,2019-02-22T21:49:29.000Z,44028.1,12238.7,38.906,0.00308605,2016-11-03T07:20:33.556212,14712.0,104.84700000000001,15430.2,16493.8,125505.1
-0.01,996.357,0.015,1719,1503.451,27.607,1550872174.4331722,111.054,14.34,34.903,50,02/22/19,521,11:49:22,50,101.62899999999999,227.933,831,32.983000000000004,101.51700000000001,49.2,30.649,15.373,21.88471271,-159.5275133,2019-02-22T21:49:30.000Z,43920.0,12300.6,38.893,0.0075658,2016-11-03T07:20:34.974227,14730.3,104.89200000000001,15428.5,16493.8,125761.5
-0.01,996.362,0.015,1719,1503.411,27.59,1550872175.149474,111.08,14.33,35.004,50,02/22/19,521,11:49:24,50,101.62899999999999,227.933,831,32.983000000000004,101.51700000000001,49.2,30.649,15.373,21.88471271,-159.5275133,2019-02-22T21:49:30.000Z,43920.0,12300.6,38.893,0.0075658,2016-11-03T07:20:34.974227,14730.3,104.89200000000001,15428.5,16493.8,125761.5
-0.009000000000000001,996.36,0.015,1719,1503.4229999999998,27.595,1550872175.865143,111.08,14.33,35.004,50,02/22/19,521,11:49:24,50,101.771,228.243,831,32.985,101.51700000000001,49.2,30.649,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:31.000Z,43758.5,12153.6,38.882,0.003982,2016-11-03T07:20:36.388504,14715.0,104.85600000000001,15381.4,16493.8,124483.9
-0.01,996.3589999999999,0.015,1719,1503.435,27.6,1550872176.5812929,111.08,14.33,35.004,50,02/22/19,521,11:49:25,50,101.771,228.243,831,32.985,101.51799999999999,49.27,30.659000000000002,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:32.000Z,43758.5,12153.6,38.882,0.003982,2016-11-03T07:20:36.388504,14715.0,104.85600000000001,15381.4,16493.8,124483.9
-0.01,996.363,0.015,1719,1503.399,27.586,1550872177.3057654,111.08,14.33,35.004,50,02/22/19,521,11:49:26,50,102.071,228.90900000000002,831,32.986,101.51799999999999,49.27,30.659000000000002,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:33.000Z,44272.2,12382.4,38.871,0.005176600000000001,2016-11-03T07:20:37.798904,14736.4,104.868,15486.9,16493.8,128276.7
-0.009000000000000001,996.3389999999999,0.015,1719,1503.612,27.671999999999997,1550872178.021162,111.08,14.33,35.004,50,02/22/19,521,11:49:26,50,102.071,228.90900000000002,831,32.986,101.51799999999999,49.27,30.659000000000002,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:33.000Z,44272.2,12382.4,38.871,0.005176600000000001,2016-11-03T07:20:37.798904,14736.4,104.868,15486.9,16493.8,128276.7
-0.01,996.3560000000001,0.015,1719,1503.467,27.613000000000003,1550872178.746368,111.08,14.33,35.004,50,02/22/19,521,11:49:27,50,101.493,227.608,831,32.988,101.51899999999999,49.31,30.671,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:33.000Z,44394.7,12383.2,38.867,0.0077649,2016-11-03T07:20:39.209938,14725.0,104.89399999999999,15442.1,16493.8,128388.7
-0.01,996.3580000000001,0.015,1719,1503.443,27.603,1550872179.4720926,111.08,14.33,35.004,50,02/22/19,521,11:49:28,50,101.766,228.213,831,32.99,101.51899999999999,49.31,30.671,16.070999999999998,21.88471991,-159.52750419999998,2019-02-22T21:49:35.000Z,44394.7,12383.2,38.867,0.0077649,2016-11-03T07:20:39.209938,14725.0,104.89399999999999,15442.1,16493.8,128388.7
-0.009000000000000001,996.357,0.013999999999999999,1719,1503.451,27.607,1550872180.1856034,111.08,14.33,35.004,50,02/22/19,521,11:49:28,50,101.766,228.213,831,32.99,101.51899999999999,49.31,30.671,16.94,21.88471676,-159.52750759999998,2019-02-22T21:49:36.000Z,43879.6,12194.7,38.855,0.00666985,2016-11-03T07:20:40.620239,14710.4,104.883,15412.4,16493.8,125614.9
-0.009000000000000001,996.341,0.015,1719,1503.596,27.665,1550872180.900549,111.08,14.33,35.004,50,02/22/19,521,11:49:29,50,101.915,228.54,831,32.992,101.51899999999999,49.31,30.671,16.94,21.88471676,-159.52750759999998,2019-02-22T21:49:36.000Z,43879.6,12194.7,38.855,0.00666985,2016-11-03T07:20:40.620239,14710.4,104.883,15412.4,16493.8,125614.9
-0.009000000000000001,996.3639999999999,0.015,1719,1503.395,27.584,1550872181.6255214,111.08,14.33,35.004,50,02/22/19,521,11:49:30,50,101.915,228.54,831,32.992,101.51899999999999,49.2,30.685,16.94,21.88471676,-159.52750759999998,2019-02-22T21:49:36.000Z,43624.3,12139.0,38.851,0.006172100000000001,2016-11-03T07:20:42.038901,14663.1,104.87799999999999,15343.2,16493.8,124048.5
-0.009000000000000001,996.36,0.015,1719,1503.431,27.599,1550872182.340544,111.08,14.33,35.004,50,02/22/19,521,11:49:30,50,101.95700000000001,228.628,831,32.993,101.51899999999999,49.2,30.685,16.94,21.88471676,-159.52750759999998,2019-02-22T21:49:38.000Z,43624.3,12139.0,38.851,0.006172100000000001,2016-11-03T07:20:42.038901,14663.1,104.87799999999999,15343.2,16493.8,124048.5
-0.009000000000000001,996.35,0.013999999999999999,1719,1503.511,27.631,1550872183.0556276,111.08,14.33,35.004,50,02/22/19,521,11:49:31,50,101.95700000000001,228.628,831,32.993,101.51899999999999,49.2,30.685,16.070999999999998,21.88471991,-159.52750419999998,2019-02-22T21:49:39.000Z,42658.0,11968.6,38.838,0.0055748,2016-11-03T07:20:43.449919,14467.3,104.87200000000001,15172.3,16493.8,118718.1
-0.009000000000000001,996.3539999999999,0.015,1719,1503.479,27.618000000000002,1550872183.7685585,111.08,14.33,35.004,50,02/22/19,521,11:49:32,50,101.537,227.68,831,32.995,101.521,49.06,30.694000000000003,16.070999999999998,21.88471991,-159.52750419999998,2019-02-22T21:49:39.000Z,42658.0,11968.6,38.838,0.0055748,2016-11-03T07:20:43.449919,14467.3,104.87200000000001,15172.3,16493.8,118718.1
-0.01,996.357,0.015,1719,1503.4589999999998,27.61,1550872184.490995,111.08,14.33,35.004,50,02/22/19,521,11:49:32,50,101.537,227.68,831,32.995,101.521,49.06,30.694000000000003,16.070999999999998,21.88471991,-159.52750419999998,2019-02-22T21:49:39.000Z,42073.6,11999.8,38.821,0.005773899999999999,2016-11-03T07:20:44.865840,14510.6,104.874,15150.1,16493.8,118543.9
-0.009000000000000001,996.3439999999999,0.015,1719,1503.568,27.654,1550872185.2054653,111.08,14.33,35.004,50,02/22/19,521,11:49:33,50,101.344,227.24,831,32.997,101.521,49.06,30.694000000000003,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:41.000Z,42073.6,11999.8,38.821,0.005773899999999999,2016-11-03T07:20:44.865840,14510.6,104.874,15150.1,16493.8,118543.9
-0.009000000000000001,996.3539999999999,0.013999999999999999,1719,1503.479,27.618000000000002,1550872185.9244685,111.102,14.31,35.095,50,02/22/19,521,11:49:33,50,101.79700000000001,228.24900000000002,831,32.999,101.522,49.03,30.703000000000003,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:42.000Z,41944.8,11798.0,38.809,0.0029865,2016-11-03T07:20:46.276845,14267.7,104.846,15109.1,16493.8,117607.5
-0.009000000000000001,996.3330000000001,0.015,1719,1503.66,27.691,1550872186.6419961,111.102,14.31,35.095,50,02/22/19,521,11:49:35,50,101.79700000000001,228.24900000000002,831,32.999,101.522,49.03,30.703000000000003,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:42.000Z,41944.8,11798.0,38.809,0.0029865,2016-11-03T07:20:46.276845,14267.7,104.846,15109.1,16493.8,117607.5
-0.009000000000000001,996.3510000000001,0.013999999999999999,1719,1503.507,27.629,1550872187.3524494,111.102,14.31,35.095,50,02/22/19,521,11:49:35,50,101.461,227.488,831,33.001,101.522,49.03,30.703000000000003,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:42.000Z,41042.7,11527.2,38.793,0.0023891999999999997,2016-11-03T07:20:47.686908,14130.3,104.84,14969.2,16493.8,113256.5
-0.01,996.35,0.015,1719,1503.519,27.634,1550872188.0623732,111.102,14.31,35.095,50,02/22/19,521,11:49:36,50,101.461,227.488,831,33.001,101.522,49.03,30.703000000000003,15.698,21.88471153,-159.52750419999998,2019-02-22T21:49:43.000Z,41042.7,11527.2,38.793,0.0023891999999999997,2016-11-03T07:20:47.686908,14130.3,104.84,14969.2,16493.8,113256.5
-0.01,996.36,0.015,1719,1503.4270000000001,27.596999999999998,1550872188.7764928,111.102,14.31,35.095,50,02/22/19,521,11:49:36,50,101.727,228.077,831,33.001999999999995,101.51700000000001,49.03,30.719,15.0,21.88470433,-159.5275133,2019-02-22T21:49:44.000Z,41282.1,11644.2,38.775,0.0063712,2016-11-03T07:20:49.102963,14121.8,104.88,14983.8,16493.8,115822.3
-0.009000000000000001,996.331,0.015,1719,1503.684,27.701,1550872189.4915385,111.102,14.31,35.095,50,02/22/19,521,11:49:37,50,101.727,228.077,831,33.001999999999995,101.51700000000001,49.03,30.719,13.93,21.88468875,-159.5275224,2019-02-22T21:49:45.000Z,41282.1,11644.2,38.775,0.0063712,2016-11-03T07:20:49.102963,14121.8,104.88,14983.8,16493.8,115822.3
-0.01,996.3560000000001,0.015,1719,1503.4589999999998,27.61,1550872190.213897,111.102,14.31,35.095,50,02/22/19,521,11:49:39,50,101.545,227.662,831,33.004,101.51700000000001,49.03,30.719,13.93,21.88468875,-159.5275224,2019-02-22T21:49:45.000Z,41218.9,11554.1,38.762,0.00109505,2016-11-03T07:20:50.514003,14119.0,104.82700000000001,14965.9,16493.8,114330.7
-0.01,996.357,0.015,1719,1503.451,27.607,1550872190.934577,111.102,14.31,35.095,50,02/22/19,521,11:49:39,50,101.545,227.662,831,33.004,101.51899999999999,48.99,30.768,13.93,21.88468875,-159.5275224,2019-02-22T21:49:46.000Z,41218.9,11554.1,38.762,0.00109505,2016-11-03T07:20:50.514003,14119.0,104.82700000000001,14965.9,16493.8,114330.7
-0.009000000000000001,996.3380000000001,0.013999999999999999,1719,1503.624,27.677,1550872191.6528409,111.102,14.31,35.095,50,02/22/19,521,11:49:41,50,101.514,227.585,831,33.006,101.51899999999999,48.99,30.768,12.687999999999999,21.88468352,-159.52751899999998,2019-02-22T21:49:47.000Z,40173.3,11379.7,38.749,0.0021901,2016-11-03T07:20:51.930497,14027.1,104.838,14856.4,16493.8,110250.9
-0.009000000000000001,996.357,0.015,1719,1503.451,27.607,1550872192.3684752,111.102,14.31,35.095,50,02/22/19,521,11:49:41,50,101.514,227.585,831,33.006,101.51899999999999,48.99,30.768,12.315999999999999,21.88467514,-159.52751899999998,2019-02-22T21:49:48.000Z,40173.3,11379.7,38.749,0.0021901,2016-11-03T07:20:51.930497,14027.1,104.838,14856.4,16493.8,110250.9
-0.009000000000000001,996.3480000000001,0.013999999999999999,1719,1503.535,27.641,1550872193.0834446,111.102,14.31,35.095,50,02/22/19,521,11:49:41,50,101.314,227.13,831,33.008,101.51899999999999,48.99,30.768,12.315999999999999,21.88467514,-159.52751899999998,2019-02-22T21:49:48.000Z,40942.3,11560.9,38.735,0.0043802,2016-11-03T07:20:53.341676,14131.3,104.86,14916.6,16493.8,114499.3
-0.01,996.346,0.015,1719,1503.556,27.649,1550872193.7986088,111.102,14.31,35.095,50,02/22/19,521,11:49:42,50,101.102,226.646,831,33.01,101.51899999999999,48.85,31.000999999999998,12.687999999999999,21.88468352,-159.52751899999998,2019-02-22T21:49:49.000Z,40942.3,11560.9,38.735,0.0043802,2016-11-03T07:20:53.341676,14131.3,104.86,14916.6,16493.8,114499.3
-0.009000000000000001,996.3330000000001,0.013999999999999999,1719,1503.66,27.691,1550872194.5104866,111.102,14.31,35.095,50,02/22/19,521,11:49:43,50,101.102,226.646,831,33.01,101.51899999999999,48.85,31.000999999999998,12.687999999999999,21.88468352,-159.52751899999998,2019-02-22T21:49:50.000Z,41358.0,11625.9,38.726,0.00209055,2016-11-03T07:20:54.752485,14184.7,104.837,14962.4,16493.8,115754.1
-0.01,996.3560000000001,0.015,1719,1503.467,27.613000000000003,1550872195.2214801,111.102,14.31,35.095,50,02/22/19,521,11:49:43,50,101.48700000000001,227.502,831,33.012,101.51899999999999,48.85,31.000999999999998,13.061,21.8846919,-159.52751899999998,2019-02-22T21:49:51.000Z,41358.0,11625.9,38.726,0.00209055,2016-11-03T07:20:54.752485,14184.7,104.837,14962.4,16493.8,115754.1
-0.01,996.3530000000001,0.015,1719,1503.487,27.621,1550872195.9348974,111.12799999999999,14.31,35.201,50,02/22/19,521,11:49:44,50,101.48700000000001,227.502,831,33.012,101.523,48.45,31.313000000000002,13.061,21.8846919,-159.52751899999998,2019-02-22T21:49:51.000Z,40050.7,11348.0,38.719,0.005176600000000001,2016-11-03T07:20:56.168937,13970.5,104.868,14791.2,16493.8,109178.7
-0.009000000000000001,996.328,0.015,1719,1503.704,27.709,1550872196.6494398,111.12799999999999,14.31,35.201,50,02/22/19,521,11:49:45,50,101.535,227.6,831,33.015,101.523,48.45,31.313000000000002,13.061,21.8846919,-159.52751899999998,2019-02-22T21:49:51.000Z,39661.1,11353.3,38.705,0.00846175,2016-11-03T07:20:57.580723,14028.9,104.90100000000001,14816.4,16493.8,108887.9
-0.009000000000000001,996.3539999999999,0.015,1719,1503.483,27.62,1550872197.3676267,111.12799999999999,14.31,35.201,50,02/22/19,521,11:49:45,50,101.535,227.6,831,33.015,101.523,48.45,31.313000000000002,12.687999999999999,21.88468352,-159.52751899999998,2019-02-22T21:49:53.000Z,39661.1,11353.3,38.705,0.00846175,2016-11-03T07:20:57.580723,14028.9,104.90100000000001,14816.4,16493.8,108887.9
