AirSaturation,O2Concentration,SN,Temperature,ts
11.549,31.578,831,21.914,1550874440.875502
11.553,31.591,831,21.913,1550874442.1666024
11.461,31.337,831,21.913,1550874443.4590912
11.444,31.292,831,21.913,1550874444.7491105
11.435,31.267,831,21.913,1550874446.055286
11.445,31.295,831,21.913,1550874447.347127
11.418,31.22,831,21.913,1550874448.644775
11.335,30.993,831,21.912,1550874449.9352682
11.397,31.165,831,21.912,1550874451.2239523
11.321,30.957,831,21.911,1550874452.5393045
11.355,31.05,831,21.911,1550874453.8329113
11.315,30.939,831,21.911,1550874455.1209662
11.34,31.009,831,21.91,1550874456.409201
11.358,31.059,831,21.909,1550874457.7009172
11.335,30.997,831,21.908,1550874459.0056005
11.344,31.021,831,21.908,1550874460.3020637
11.325,30.97,831,21.908,1550874461.5890813
11.417,31.221,831,21.908,1550874462.887709
11.378,31.114,831,21.908,1550874464.1872544
11.361,31.068,831,21.908,1550874465.4781542
11.46,31.339,831,21.909,1550874466.7772365
11.431,31.259,831,21.909,1550874468.064257
11.529,31.526,831,21.909,1550874469.3570695
11.432,31.262,831,21.91,1550874470.6492536
11.489,31.416,831,21.91,1550874471.9474912
11.551,31.587,831,21.91,1550874473.2414186
11.591,31.696,831,21.91,1550874474.530969
11.605,31.733,831,21.911,1550874475.8225694
11.553,31.59,831,21.912,1550874477.1144845
11.56,31.607,831,21.913,1550874478.4029858
11.577,31.654,831,21.915,1550874479.6954353
11.578,31.657,831,21.916,1550874480.9895287
11.592,31.694,831,21.917,1550874482.3120077
11.576,31.649,831,21.917,1550874483.6473258
11.575,31.647,831,21.917,1550874484.9838126
11.482,31.393,831,21.917,1550874486.279741
11.414,31.207,831,21.917,1550874487.5717998
11.383,31.123,831,21.915,1550874488.8644753
11.29,30.868,831,21.915,1550874490.1600318
11.303,30.904,831,21.915,1550874491.455872
11.312,30.928,831,21.916,1550874492.7444782
11.229,30.701,831,21.916,1550874494.0319126
11.26,30.786,831,21.916,1550874495.328464
11.223,30.683,831,21.917,1550874496.6218846
11.268,30.807,831,21.917,1550874497.9369202
11.21,30.648,831,21.917,1550874499.233079
11.108,30.37,831,21.917,1550874500.525926
11.173,30.548,831,21.917,1550874501.813141
11.074,30.279,831,21.916,1550874503.1086624
11.063,30.248,831,21.914,1550874504.4036746
11.013,30.112,831,21.913,1550874505.692347
10.983,30.031,831,21.912,1550874506.9832778
10.908,29.826,831,21.911,1550874508.2822602
10.833,29.622,831,21.91,1550874509.576368
10.844,29.652,831,21.909,1550874510.8686156
10.819,29.584,831,21.909,1550874512.1610231
10.721,29.317,831,21.909,1550874513.4563892
10.706,29.275,831,21.909,1550874514.7513137
10.7,29.259,831,21.91,1550874516.0483122
10.584,28.941,831,21.911,1550874517.3406613
10.659,29.145,831,21.912,1550874518.6523259
10.574,28.913,831,21.913,1550874519.9395173
10.604,28.994,831,21.915,1550874521.2431912
10.569,28.898,831,21.916,1550874522.5451047
10.546,28.832,831,21.917,1550874523.837681
10.522,28.767,831,21.917,1550874525.1246274
10.541,28.821,831,21.917,1550874526.4175434
10.479,28.651,831,21.917,1550874527.7101345
10.419,28.486,831,21.917,1550874529.0012612
10.429,28.515,831,21.916,1550874530.2968886
10.425,28.503,831,21.916,1550874531.5897558
10.383,28.388,831,21.915,1550874532.877853
10.367,28.347,831,21.914,1550874534.1736689
10.334,28.255,831,21.913,1550874535.4618332
10.242,28.004,831,21.912,1550874536.7488728
10.223,27.954,831,21.912,1550874538.0520105
10.193,27.872,831,21.912,1550874539.339958
10.192,27.869,831,21.911,1550874540.6437137
10.182,27.842,831,21.911,1550874541.9513168
10.101,27.619,831,21.911,1550874543.2913103
10.03,27.425,831,21.911,1550874544.616383
10.075,27.548,831,21.91,1550874545.9673517
10.042,27.459,831,21.91,1550874547.2801542
9.95,27.208,831,21.91,1550874548.5700386
9.933,27.161,831,21.91,1550874549.8611612
9.829,26.878,831,21.909,1550874551.1483302
9.804,26.81,831,21.909,1550874552.435076
9.843,26.915,831,21.909,1550874553.7210605
9.702,26.53,831,21.909,1550874555.0121596
9.67,26.444,831,21.909,1550874556.312237
9.709,26.549,831,21.909,1550874557.6032426
9.672,26.448,831,21.91,1550874558.9037814
9.619,26.301,831,21.912,1550874560.195367
9.632,26.336,831,21.913,1550874561.4862309
9.528,26.053,831,21.913,1550874562.7742803
9.516,26.021,831,21.913,1550874564.0665972
9.59,26.222,831,21.913,1550874565.3584535
9.566,26.156,831,21.912,1550874566.6493037
9.673,26.45,831,21.911,1550874567.9431558
9.665,26.429,831,21.911,1550874569.2357411
9.699,26.521,831,21.91,1550874570.5302498
9.753,26.669,831,21.909,1550874571.8225057
9.714,26.564,831,21.909,1550874573.1185968
9.81,26.827,831,21.908,1550874574.4065247
9.833,26.89,831,21.907,1550874575.697547
9.84,26.909,831,21.906,1550874576.9971
9.859,26.962,831,21.906,1550874578.2887557
9.898,27.069,831,21.906,1550874579.583835
9.949,27.208,831,21.906,1550874580.8700805
9.988,27.313,831,21.906,1550874582.1567333
10.007,27.367,831,21.906,1550874583.459308
10.009,27.372,831,21.906,1550874584.7580092
10.04,27.456,831,21.906,1550874586.0503118
10.075,27.55,831,21.907,1550874587.3381345
10.115,27.661,831,21.908,1550874588.6252136
10.07,27.536,831,21.91,1550874589.9174767
10.107,27.637,831,21.911,1550874591.214167
10.187,27.854,831,21.913,1550874592.5022552
10.109,27.64,831,21.915,1550874593.7954347
10.163,27.787,831,21.916,1550874595.088297
10.239,27.995,831,21.918,1550874596.383543
10.134,27.705,831,21.919,1550874597.6783707
10.192,27.864,831,21.921,1550874598.967429
10.222,27.945,831,21.922,1550874600.265753
10.196,27.875,831,21.923,1550874601.6833065
10.301,28.16,831,21.924,1550874603.027924
10.236,27.983,831,21.925,1550874604.3462415
10.252,28.025,831,21.926,1550874605.6983356
10.268,28.068,831,21.928,1550874606.9965765
10.327,28.228,831,21.929,1550874608.3263292
10.276,28.089,831,21.93,1550874609.617662
10.3,28.154,831,21.931,1550874610.9079204
10.323,28.216,831,21.931,1550874612.1998253
10.443,28.545,831,21.93,1550874613.4927537
10.516,28.746,831,21.929,1550874614.7840822
10.47,28.62,831,21.927,1550874616.079877
10.459,28.592,831,21.926,1550874617.3678453
10.485,28.662,831,21.925,1550874618.656878
10.549,28.839,831,21.925,1550874619.9479086
10.557,28.859,831,21.925,1550874621.2515533
10.535,28.799,831,21.924,1550874622.5462456
10.558,28.862,831,21.923,1550874623.836904
10.616,29.021,831,21.922,1550874625.1249738
10.615,29.019,831,21.922,1550874626.4174457
