"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 11:58:22,0.00567435000000021,103.913,"2018-07-17T21:58:22.358769","28.384","258.81","106.657","829","27.224","0.019","0.018","1413","50","50",0.0570000000000022
"2",2018-07-17 11:58:29,0.00567435000000021,103.913,"2018-07-17T21:58:29.168896","28.399","259.71","107.056","829","27.229","0.02","0.018","1413","50","50",0.0570000000000022
"3",2018-07-17 11:58:35,0.00567435000000021,103.913,"2018-07-17T21:58:35.982260","28.427","259.063","106.842","829","27.243","0.019","0.018","1413","50","50",0.0570000000000022
"4",2018-07-17 11:58:42,0.00567435000000021,103.913,"2018-07-17T21:58:42.794268","28.455","259.553","107.096","829","27.273","0.019","0.018","1413","50","50",0.0570000000000022
"5",2018-07-17 11:58:49,0.00567435000000021,103.913,"2018-07-17T21:58:49.608568","28.485","259.561","107.157","829","27.305","0.019","0.018","1413","50","50",0.0570000000000022
"6",2018-07-17 11:58:56,0.00567435000000021,103.913,"2018-07-17T21:58:56.427786","28.514","259.558","107.211","829","27.325","0.02","0.018","1413","50","50",0.0570000000000022
"7",2018-07-17 11:59:03,0.00567435000000021,103.913,"2018-07-17T21:59:03.286465","28.539","259.824","107.367","829","27.351","0.019","0.018","1413","50","50",0.0570000000000022
"8",2018-07-17 11:59:10,0.00567435000000021,103.913,"2018-07-17T21:59:10.108745","28.561","260.3","107.606","829","27.363","0.019","0.018","1413","50","50",0.0570000000000022
"9",2018-07-17 11:59:16,0.00567435000000021,103.913,"2018-07-17T21:59:16.926082","28.588","259.79","107.445","829","27.379","0.019","0.018","1413","50","50",0.0570000000000022
"10",2018-07-17 11:59:23,0.00567435000000021,103.913,"2018-07-17T21:59:23.740896","28.598","259.799","107.469","829","27.379","0.019","0.018","1413","50","50",0.0570000000000022
"11",2018-07-17 11:59:30,0.00567435000000021,103.913,"2018-07-17T21:59:30.557551","28.608","259.422","107.331","829","27.377","0.018","0.017","1413","50","50",0.0570000000000022
"12",2018-07-17 11:59:37,0.00567435000000021,103.913,"2018-07-17T21:59:37.378435","28.619","259.215","107.267","829","27.397","0.018","0.017","1413","50","50",0.0570000000000022
"13",2018-07-17 11:59:44,0.00567435000000021,103.913,"2018-07-17T21:59:44.195880","28.629","259.467","107.39","829","27.39","0.018","0.017","1413","50","50",0.0570000000000022
"14",2018-07-17 11:59:51,0.00567435000000021,103.913,"2018-07-17T21:59:51.015467","28.633","260.629","107.878","829","27.397","0.019","0.018","1413","50","50",0.0570000000000022
"15",2018-07-17 11:59:57,0.00567435000000021,103.913,"2018-07-17T21:59:57.837107","28.639","260.174","107.702","829","27.394","61.858","39.5","1413","50","50",0.0570000000000022
"16",2018-07-17 12:00:04,0.00567435000000021,103.913,"2018-07-17T22:00:04.696470","28.592","268.618","111.104","829","27.526","61.858","39.388","1413","319","744",0.0570000000000022
"17",2018-07-17 12:00:11,0.00567435000000021,103.913,"2018-07-17T22:00:11.524107","28.543","275.219","113.738","829","27.713","61.853","39.227","1413","325","743",0.0570000000000022
"18",2018-07-17 12:00:18,0.00567435000000021,103.913,"2018-07-17T22:00:18.350893","28.494","279.734","115.503","829","27.858","61.865","39.113","1413","329","748",0.0570000000000022
"19",2018-07-17 12:00:25,0.00567435000000021,103.913,"2018-07-17T22:00:25.178264","28.459","284.665","117.466","829","27.972","61.852","39.01","1413","334","743",0.0570000000000022
"20",2018-07-17 12:00:32,0.00567435000000021,103.913,"2018-07-17T22:00:32.006253","28.432","286.821","118.3","829","28.052","61.855","38.945","1413","324","739",0.0570000000000022
"21",2018-07-17 12:00:38,0.00567435000000021,103.913,"2018-07-17T22:00:38.837088","28.411","289.411","119.325","829","28.134","61.879","38.894","1413","313","733",0.0570000000000022
"22",2018-07-17 12:00:45,0.00567435000000021,103.913,"2018-07-17T22:00:45.663898","28.389","291.949","120.324","829","28.177","61.837","38.829","1413","311","743",0.0570000000000022
"23",2018-07-17 12:00:52,0.00567435000000021,103.913,"2018-07-17T22:00:52.493433","28.364","293.028","120.716","829","28.201","61.723","38.727","1413","314","741",0.0570000000000022
"24",2018-07-17 12:00:59,0.00567435000000021,103.913,"2018-07-17T22:00:59.330812","28.321","293.288","120.731","829","28.215","61.611","38.637","1413","296","736",0.0570000000000022
"25",2018-07-17 12:01:06,0.00567435000000021,103.913,"2018-07-17T22:01:06.178688","28.285","293.176","120.609","829","28.205","61.626","38.656","1413","311","737",0.0570000000000022
"26",2018-07-17 12:01:13,0.00567435000000021,103.913,"2018-07-17T22:01:13.022753","28.265","293.495","120.696","829","28.2","61.598","38.64","1413","362","736",0.0570000000000022
