"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"41",2018-07-18 14:17:59,6.2447715,167.077,"2018-07-19T00:17:59.219806","27.198","26.982","10.888","829","27.43","78.027","51.47","1413","557","1635",62.73
"42",2018-07-18 14:18:06,6.3152529,167.785,"2018-07-19T00:18:06.103777","26.972","24.927","10.018","829","27.238","78.183","51.803","1413","380","1461",63.438
"43",2018-07-18 14:18:12,6.3875262,168.511,"2018-07-19T00:18:12.951714","26.727","22.253","8.904","829","27.02","77.993","51.906","1413","371","1342",64.164
"44",2018-07-18 14:18:19,6.5059907,169.701,"2018-07-19T00:18:19.800525","26.499","19.609","7.813","829","26.826","77.699","51.9","1413","341","980",65.354
"45",2018-07-18 14:18:26,6.8233561,172.889,"2018-07-19T00:18:26.646606","26.27","17.124","6.795","829","26.627","77.216","51.753","1413","321","746",68.542
"46",2018-07-18 14:18:33,7.13902915,176.06,"2018-07-19T00:18:33.497335","26.025","14.903","5.887","829","26.392","76.768","51.673","1413","315","689",71.713
"47",2018-07-18 14:18:40,7.2072209,176.745,"2018-07-19T00:18:40.341258","25.798","13.069","5.142","829","26.16","72.722","48.8","1413","320","679",72.398
"48",2018-07-18 14:18:47,7.2135921,176.809,"2018-07-19T00:18:47.187189","25.627","12.188","4.78","829","25.985","72.431","48.764","1413","339","750",72.462
"49",2018-07-18 14:18:54,6.57557615,170.4,"2018-07-19T00:18:54.031258","25.524","11.267","4.411","829","25.865","77.174","52.6","1413","321","693",66.053
"50",2018-07-18 14:19:00,4.4397309,148.945,"2018-07-19T00:19:00.871959","25.52","9.072","3.551","829","25.809","61.252","40.43","1413","551","1347",44.598
"51",2018-07-18 14:19:07,1.6885671,121.309,"2018-07-19T00:19:07.710065","26.107","30.127","11.919","829","26.108","61.506","40.355","1413","404","528",16.962
"52",2018-07-18 14:19:14,0.172321050000001,106.078,"2018-07-19T00:19:14.550982","26.823","107.054","42.907","829","26.612","62.072","40.33","1413","275","539",1.73100000000001
"53",2018-07-18 14:19:21,0.0119460000000005,104.467,"2018-07-19T00:19:21.382744","27.383","221.215","89.559","829","27.09","0.272","0.127","1413","65","103",0.120000000000005
"54",2018-07-18 14:19:28,0.0172221500000002,104.52,"2018-07-19T00:19:28.214862","27.507","253.422","102.824","829","27.255","0.175","0.083","1413","50","207",0.173000000000002
"55",2018-07-18 14:19:35,0.0155298000000006,104.503,"2018-07-19T00:19:35.050919","27.566","253.823","103.097","829","27.364","0.123","0.06","1413","51","104",0.156000000000006
"56",2018-07-18 14:19:41,0.0155298000000006,104.503,"2018-07-19T00:19:41.890434","27.584","255.167","103.674","829","27.407","0.107","0.053","1413","89","796",0.156000000000006
