"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 14:08:10,0.0347429500000004,104.283,2018-07-18 00:08:10,35.828,237.169,110.798,829,36.731,0.009,0.016,1413,50,50,0.349000000000004
"2",2018-07-17 14:08:17,0.0384262999999996,104.32,2018-07-18 00:08:17,35.84,237.422,110.939,829,36.773,0.008,0.016,1413,50,50,0.385999999999996
"3",2018-07-17 14:08:23,0.0387249499999996,104.323,2018-07-18 00:08:23,35.864,237.417,110.98,829,36.825,0.009,0.017,1413,1325,2034,0.388999999999996
"4",2018-07-17 14:08:30,0.0407159500000006,104.343,2018-07-18 00:08:30,35.895,237.426,111.039,829,36.876,0.008,0.016,1413,50,50,0.409000000000006
"5",2018-07-17 14:08:37,0.0401186500000006,104.337,2018-07-18 00:08:37,35.93,237.487,111.131,829,36.939,0.009,0.017,1413,50,50,0.403000000000006
"6",2018-07-17 14:08:44,0.0376299,104.312,2018-07-18 00:08:44,35.971,237.306,111.118,829,36.996,0.009,0.016,1413,1565,2841,0.378
"7",2018-07-17 14:08:51,0.0372317000000009,104.308,2018-07-18 00:08:51,36.013,237.236,111.162,829,37.006,0.009,0.017,1413,2063,3859,0.374000000000009
"8",2018-07-17 14:08:58,0.0285708500000006,104.221,2018-07-18 00:08:58,35.853,234.459,109.578,829,36.951,0.009,0.017,1413,50,50,0.287000000000006
"9",2018-07-17 14:09:05,0.0449965999999998,104.386,2018-07-18 00:09:05,34.415,229.957,104.987,829,36.499,62.345,33.168,1413,197,511,0.451999999999998
"10",2018-07-17 14:09:11,0.12095325,105.149,2018-07-18 00:09:11,32.922,252.909,112.651,829,35.028,62.313,34.093,1413,301,719,1.215
"11",2018-07-17 14:09:18,0.14106235,105.351,2018-07-18 00:09:18,31.887,266.923,116.847,829,33.678,62.363,35.033,1413,328,720,1.417
"12",2018-07-17 14:09:25,0.424978950000001,108.203,2018-07-18 00:09:25,31.004,278.323,120.027,829,32.614,62.296,35.737,1413,322,703,4.26900000000001
"13",2018-07-17 14:09:32,0.547525,109.434,2018-07-18 00:09:32,30.361,286.424,122.168,829,31.793,62.238,36.292,1413,335,696,5.5
"14",2018-07-17 14:09:39,0.543543000000001,109.394,2018-07-18 00:09:39,29.843,295.295,124.832,829,31.135,62.22,36.767,1413,297,698,5.46000000000001
"15",2018-07-17 14:09:46,0.54125335,109.371,2018-07-18 00:09:46,29.551,299.394,125.927,829,30.634,62.265,37.176,1413,288,696,5.437
"16",2018-07-17 14:09:52,0.5258231,109.216,2018-07-18 00:09:52,29.345,301.335,126.29,829,30.262,62.214,37.427,1413,297,700,5.282
"17",2018-07-17 14:09:59,0.9761873,113.74,2018-07-18 00:09:59,29.169,303.03,126.612,829,29.987,62.213,37.639,1413,320,706,9.806
"18",2018-07-17 14:10:06,0.9899252,113.878,2018-07-18 00:10:06,29.068,303.984,126.787,829,29.765,62.182,37.792,1413,343,707,9.944
"19",2018-07-17 14:10:13,1.0430849,114.412,2018-07-18 00:10:13,28.975,305.731,127.308,829,29.589,62.191,37.937,1413,383,712,10.478
"20",2018-07-17 14:10:20,1.05154665,114.497,2018-07-18 00:10:20,28.917,306.87,127.651,829,29.461,62.166,38.02,1413,378,723,10.563
"21",2018-07-17 14:10:27,1.0759364,114.742,2018-07-18 00:10:27,28.876,307.733,127.918,829,29.357,62.162,38.1,1413,397,719,10.808
"22",2018-07-17 14:10:34,1.0693661,114.676,2018-07-18 00:10:34,28.844,308.699,128.249,829,29.273,62.193,38.19,1413,383,725,10.742
"23",2018-07-17 14:10:41,1.13317765,115.317,2018-07-18 00:10:41,28.816,309.367,128.464,829,29.21,62.178,38.229,1413,386,717,11.383
