"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"82",2018-07-18 21:54:32,5.7555828,162.163,"2018-07-19T07:54:32.100682","27.451","23.095","9.361","829","27.477","61.203","38.956","1413","683","931",57.816
"83",2018-07-18 21:54:38,5.84567555,163.068,"2018-07-19T07:54:38.944417","27.42","19.142","7.755","829","27.459","61.335","39.066","1413","939","1982",58.721
"84",2018-07-18 21:54:45,5.8459742,163.071,"2018-07-19T07:54:45.791860","27.39","17.391","7.042","829","27.428","67.088","43.286","1413","925","1955",58.724
"85",2018-07-18 21:54:52,6.14452465,166.07,"2018-07-19T07:54:52.644306","27.312","15.031","6.078","829","27.369","76.4","50.3","1413","814","2040",61.723
"86",2018-07-18 21:54:59,6.16642565,166.29,"2018-07-19T07:54:59.488214","27.206","14.037","5.665","829","27.258","75.618","49.828","1413","461","2198",61.943
"87",2018-07-18 21:55:06,6.16503195,166.276,"2018-07-19T07:55:06.358077","27.096","13.005","5.238","829","27.176","76.233","50.385","1413","475","2079",61.929
"88",2018-07-18 21:55:13,6.1418368,166.043,"2018-07-19T07:55:13.203246","27.011","12.033","4.839","829","27.118","78.289","52.022","1413","733","1839",61.696
"89",2018-07-18 21:55:20,6.10649655,165.688,"2018-07-19T07:55:20.046003","26.907","11.129","4.467","829","27.02","78.309","52.149","1413","523","2003",61.341
"90",2018-07-18 21:55:26,6.4052461,168.689,"2018-07-19T07:55:26.890006","26.757","9.598","3.842","829","26.918","78.264","52.229","1413","324","1428",64.342
"91",2018-07-18 21:55:33,6.45472245,169.186,"2018-07-19T07:55:33.733976","26.603","8.861","3.538","829","26.769","78.179","52.336","1413","301","1256",64.839
"92",2018-07-18 21:55:40,6.46427925,169.282,"2018-07-19T07:55:40.577496","26.48","8.354","3.328","829","26.654","78.235","52.51","1413","322","1256",64.935
"93",2018-07-18 21:55:47,6.4830942,169.471,"2018-07-19T07:55:47.421368","26.394","7.908","3.145","829","26.563","78.249","52.627","1413","314","1323",65.124
"94",2018-07-18 21:55:54,6.47363695,169.376,"2018-07-19T07:55:54.265317","26.329","7.502","2.98","829","26.501","78.23","52.684","1413","312","1295",65.029
"95",2018-07-18 21:56:01,6.66218465,171.27,"2018-07-19T07:56:01.108395","26.254","6.937","2.752","829","26.422","78.248","52.79","1413","282","971",66.923
"96",2018-07-18 21:56:07,6.675823,171.407,"2018-07-19T07:56:07.950523","26.198","6.534","2.589","829","26.332","77.99","52.693","1413","269","731",67.06
"97",2018-07-18 21:56:14,6.7098691,171.749,"2018-07-19T07:56:14.793322","26.108","6.048","2.393","829","26.219","77.915","52.768","1413","264","698",67.402
"98",2018-07-18 21:56:21,6.7411278,172.063,"2018-07-19T07:56:21.636165","26.0","5.617","2.218","829","26.118","77.793","52.79","1413","260","684",67.716
"99",2018-07-18 21:56:28,6.9477936,174.139,"2018-07-19T07:56:28.479104","25.89","5.285","2.083","829","26.024","77.445","52.627","1413","258","661",69.792
"100",2018-07-18 21:56:35,6.9338566,173.999,"2018-07-19T07:56:35.326050","25.775","5.101","2.006","829","25.928","77.386","52.693","1413","259","672",69.652
"101",2018-07-18 21:56:42,6.851031,173.167,"2018-07-19T07:56:42.167980","25.671","4.993","1.96","829","25.824","77.469","52.88","1413","259","670",68.82
"102",2018-07-18 21:56:49,6.88975595,173.556,"2018-07-19T07:56:49.011580","25.603","4.727","1.853","829","25.756","77.308","52.833","1413","259","661",69.209
"103",2018-07-18 21:56:55,7.2026416,176.699,"2018-07-19T07:56:55.857917","25.525","4.606","1.803","829","25.67","77.122","52.787","1413","264","646",72.352
"104",2018-07-18 21:57:02,7.1787496,176.459,"2018-07-19T07:57:02.776250","25.449","4.579","1.79","829","25.595","76.89","52.691","1413","264","645",72.112
"105",2018-07-18 21:57:09,7.35923375,178.272,"2018-07-19T07:57:09.632630","25.374","4.538","1.771","829","25.503","76.808","52.735","1413","276","687",73.925
"106",2018-07-18 21:57:16,7.293033,177.607,"2018-07-19T07:57:16.481460","25.301","4.427","1.726","829","25.422","76.792","52.818","1413","272","652",73.26
"107",2018-07-18 21:57:23,7.2550049,177.225,"2018-07-19T07:57:23.325253","25.236","4.358","1.697","829","25.347","76.776","52.894","1413","271","651",72.878
"108",2018-07-18 21:57:30,7.29412805,177.618,"2018-07-19T07:57:30.166653","25.181","4.269","1.661","829","25.291","76.64","52.852","1413","276","1145",73.271
"109",2018-07-18 21:57:37,7.41677365,178.85,"2018-07-19T07:57:37.011953","25.142","4.248","1.651","829","25.249","76.638","52.9","1413","171","1597",74.503
"110",2018-07-18 21:57:43,7.41657455,178.848,"2018-07-19T07:57:43.856285","25.113","4.232","1.644","829","25.216","76.606","52.913","1413","291","1425",74.501
"111",2018-07-18 21:57:50,7.41856555,178.868,"2018-07-19T07:57:50.700326","25.094","4.233","1.644","829","25.199","76.715","53.022","1413","304","1195",74.521
"112",2018-07-18 21:57:57,7.4194615,178.877,"2018-07-19T07:57:57.544280","25.083","4.218","1.638","829","25.184","76.736","53.056","1413","294","898",74.53
"113",2018-07-18 21:58:04,7.42354305,178.918,"2018-07-19T07:58:04.435677","25.079","4.23","1.642","829","25.174","76.773","53.097","1413","280","785",74.571
"114",2018-07-18 21:58:11,7.4208552,178.891,"2018-07-19T07:58:11.287828","25.078","4.229","1.642","829","25.177","76.789","53.106","1413","225","1592",74.544
"115",2018-07-18 21:58:18,7.2239453,176.913,"2018-07-19T07:58:18.135392","25.078","4.255","1.652","829","25.156","77.611","53.789","1413","276","800",72.566
"116",2018-07-18 21:58:24,6.02606015,164.88,"2018-07-19T07:58:24.977753","25.302","4.219","1.645","829","25.257","62.574","41.931","1413","634","1784",60.533
"117",2018-07-18 21:58:31,5.1061186,155.639,"2018-07-19T07:58:31.822679","25.805","9.646","3.795","829","25.621","61.599","40.858","1413","381","552",51.292
"118",2018-07-18 21:58:38,4.56705535,150.224,"2018-07-19T07:58:38.666496","26.307","22.427","8.905","829","26.056","61.466","40.371","1413","342","509",45.877
"119",2018-07-18 21:58:45,3.2887338,137.383,"2018-07-19T07:58:45.506793","26.797","68.387","27.397","829","26.485","61.925","40.333","1413","327","518",33.036
"120",2018-07-18 21:58:52,1.8181812,122.611,"2018-07-19T07:58:52.346178","27.296","125.038","50.543","829","26.925","62.066","40.053","1413","301","531",18.264
"121",2018-07-18 21:58:59,0.87793145,113.166,"2018-07-19T07:58:59.172471","27.679","162.756","66.24","829","27.3","62.075","39.736","1413","296","532",8.819
"122",2018-07-18 21:59:06,0.076056200000001,105.111,"2018-07-19T07:59:06.011918","27.948","199.664","81.65","829","27.593","62.037","39.46","1413","295","543",0.76400000000001
"123",2018-07-18 21:59:12,0.1467367,105.821,"2018-07-19T07:59:12.840152","28.113","218.625","89.667","829","27.814","62.03","39.268","1413","301","562",1.474
"124",2018-07-18 21:59:19,0.155098900000001,105.905,"2018-07-19T07:59:19.665953","28.232","236.339","97.135","829","27.97","62.035","39.142","1413","300","546",1.55800000000001
