"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW","station","SA","rho","Z","O2Comp","lat","lon"
"510","17.07.2018 14:12",3.5630936,139.726,"18.07.2018 00:12",28.07,295.576,121.134,829,28.223,61.475,38.534,1413,"659","728",35.792,11,38.7159364,1024.995612,3.56349619,238.590156865023,21.88636667,-159.52745
"511","17.07.2018 14:12",3.6068956,140.166,"18.07.2018 00:12",28.125,302.381,124.044,829,28.305,61.391,38.408,1413,"652","715",36.232,11,38.58934143,1024.873635,3.607257217,244.274832456334,21.88636667,-159.52745
"512","17.07.2018 14:17",3.6126695,140.224,"18.07.2018 00:17",26.436,42.53,16.927,829,26.228,61.527,40.264,1413,"619","645",36.29,11,40.45410443,1026.952498,3.61302022,33.9132015965745,21.88636667,-159.52745
"513","17.07.2018 14:13",3.7388989,141.492,"18.07.2018 00:13",28.024,292.157,119.635,829,28.18,61.553,38.624,1413,"702","722",37.558,11,38.80636107,1025.078431,3.738998798,235.697233891946,21.88636667,-159.52745
"514","17.07.2018 14:13",3.91779025,143.289,"18.07.2018 00:13",27.972,277.886,113.687,829,28.118,61.553,38.675,1413,"707","721",39.355,11,38.85760159,1025.13822,3.917692526,224.10413615869,21.88636667,-159.52745
"515","17.07.2018 14:14",3.9736378,143.85,"18.07.2018 00:14",27.738,201.524,82.104,829,27.845,61.467,38.839,1413,"710","717",39.916,11,39.02237582,1025.352491,3.973470926,162.315217810284,21.88636667,-159.52745
"516","17.07.2018 14:13",4.05616475,144.679,"18.07.2018 00:13",27.925,262.977,107.497,829,28.05,61.536,38.719,1413,"716","712",40.745,11,38.90180913,1025.194537,4.055893426,212.014484851836,21.88636667,-159.52745
"517","17.07.2018 14:14",4.1130078,145.25,"18.07.2018 00:14",27.749,198.241,80.782,829,27.86,61.477,38.834,1413,"686","705",41.316,11,39.017352,1025.344361,4.112664759,159.678813608047,21.88636667,-159.52745
"518","17.07.2018 14:13",4.2239065,146.364,"18.07.2018 00:13",27.877,249.11,101.743,829,27.996,61.519,38.752,1413,"759","711",42.43,11,38.93496468,1025.238027,4.223421191,200.784300003427,21.88636667,-159.52745
"519","17.07.2018 14:13",4.22798805,146.405,"18.07.2018 00:13",27.811,232.281,94.759,829,27.914,61.488,38.797,1413,"773","706",42.471,11,38.98017714,1025.299112,4.227497595,187.154287465226,21.88636667,-159.52745
"520","17.07.2018 14:14",4.29807125,147.109,"18.07.2018 00:14",27.788,222.103,90.569,829,27.886,61.416,38.769,1413,"692","703",43.175,11,38.95204483,1025.287594,4.29749074,178.975675717739,21.88636667,-159.52745
"521","17.07.2018 14:13",4.3230583,147.36,"18.07.2018 00:13",27.847,242.121,98.836,829,27.963,61.507,38.77,1413,"783","700",43.426,11,38.95304952,1025.26295,4.322446123,195.123260732878,21.88636667,-159.52745
"522","17.07.2018 14:13",4.3399818,147.53,"18.07.2018 00:13",27.824,236.055,96.32,829,27.929,61.498,38.792,1413,"764","712",43.596,11,38.97515336,1025.290858,4.339348148,190.204843760925,21.88636667,-159.52745
"523","17.07.2018 14:13",4.3539188,147.67,"18.07.2018 00:13",27.832,238.725,97.423,829,27.937,61.498,38.785,1413,"759","705",43.736,11,38.96812029,1025.282995,4.353267326,192.366170686214,21.88636667,-159.52745
"524","17.07.2018 14:17",4.72533985,151.401,"18.07.2018 00:17",25.929,12.074,4.762,829,25.793,61.455,40.597,1413,"592","653",47.467,11,40.78867492,1027.347789,4.723842089,9.60211871175222,21.88636667,-159.52745
"525","17.07.2018 14:14",4.8847194,153.002,"18.07.2018 00:14",27.726,194.66,79.291,829,27.824,61.392,38.803,1413,"636","701",49.068,11,38.98620447,1025.336223,4.882854359,156.819869416768,21.88636667,-159.52745
"526","17.07.2018 14:14",5.13787505,155.545,"18.07.2018 00:14",27.691,167.143,68.041,829,27.773,61.338,38.806,1413,"680","737",51.611,11,38.98921826,1025.356416,5.135671651,134.643563979929,21.88636667,-159.52745
"527","17.07.2018 14:14",5.21831145,156.353,"18.07.2018 00:14",27.631,128.616,52.301,829,27.721,61.324,38.84,1413,"702","746",52.419,11,39.02337866,1025.399533,5.215998063,103.578901862773,21.88636667,-159.52745
"528","17.07.2018 14:14",5.3476269,157.652,"18.07.2018 00:14",27.483,57.742,23.419,829,27.587,61.29,38.928,1413,"708","811",53.718,11,39.11179395,1025.51053,5.345126985,46.4684280758042,21.88636667,-159.52745
"529","17.07.2018 14:15",5.45225395,158.703,"18.07.2018 00:15",27.455,45.705,18.528,829,27.554,61.302,38.963,1413,"705","834",54.769,11,39.14695904,1025.548206,5.449595545,36.7728870866159,21.88636667,-159.52745
"530","17.07.2018 14:15",5.58604915,160.047,"18.07.2018 00:15",27.434,32.064,12.993,829,27.534,61.311,38.986,1413,"691","911",56.113,11,39.17006743,1025.572686,5.583184022,25.7937054914676,21.88636667,-159.52745
"531","17.07.2018 14:14",5.60118075,160.199,"18.07.2018 00:14",27.527,71.875,29.173,829,27.631,61.316,38.909,1413,"773","1065",56.265,11,39.09270386,1025.48282,5.598292724,57.8526158214674,21.88636667,-159.52745
"532","17.07.2018 14:14",5.61113575,160.299,"18.07.2018 00:14",27.577,87.544,35.565,829,27.67,61.321,38.88,1413,"718","816",56.365,11,39.06356692,1025.448166,5.608233263,70.4815264395037,21.88636667,-159.52745
"533","17.07.2018 14:15",5.7332836,161.526,"18.07.2018 00:15",27.411,27.327,11.069,829,27.505,69.026,44.641,1413,"1117","2324",57.592,11,44.85176653,1029.850246,5.729945055,21.2987007473904,21.88636667,-159.52745
"534","17.07.2018 14:15",6.11027945,165.313,"18.07.2018 00:15",27.308,23.746,9.601,829,27.398,77.864,51.38,1413,"961","2228",61.379,11,51.62258307,1034.987553,6.103860187,17.8202635220848,21.88636667,-159.52745
"535","17.07.2018 14:15",6.18772935,166.091,"18.07.2018 00:15",27.172,21.237,8.566,829,27.266,78.66,52.137,1413,"725","2340",62.157,11,52.38315697,1035.60681,6.180463155,15.8656433806241,21.88636667,-159.52745
"536","17.07.2018 14:15",6.1906163,166.12,"18.07.2018 00:15",27.031,19.166,7.71,829,27.131,78.351,52.054,1413,"648","1630",62.186,11,52.2997651,1035.589945,6.183317704,14.3209292248699,21.88636667,-159.52745
"537","17.07.2018 14:15",6.2933519,167.152,"18.07.2018 00:15",26.77,15.237,6.101,829,26.891,78.641,52.552,1413,"499","1750",63.218,11,52.80011612,1036.049756,6.284878591,11.3472804980421,21.88636667,-159.52745
"538","17.07.2018 14:15",6.37528155,167.975,"18.07.2018 00:15",26.907,17.089,6.86,829,27.02,78.585,52.361,1413,"501","1692",64.041,11,52.60821417,1035.861355,6.365860816,12.7438261012541,21.88636667,-159.52745
"539","17.07.2018 14:15",6.6117128,170.35,"18.07.2018 00:15",26.636,13.138,5.248,829,26.734,78.034,52.263,1413,"426","1124",66.416,11,52.509751,1035.885005,6.599576586,9.79735912750246,21.88636667,-159.52745
"540","17.07.2018 14:17",6.6415778,170.65,"18.07.2018 00:17",25.415,6.019,2.351,829,25.503,62.533,41.672,1413,"446","1284",66.716,11,41.86874732,1028.261353,6.62920768,4.75394652710566,21.88636667,-159.52745
"541","17.07.2018 14:16",6.64167735,170.651,"18.07.2018 00:16",25.926,8.249,3.253,829,26.054,77.886,52.937,1413,"397","875",66.717,11,53.18693312,1036.625472,6.629306415,6.11901612426891,21.88636667,-159.52745
"542","17.07.2018 14:16",6.77626895,172.003,"18.07.2018 00:16",26.231,10.283,4.077,829,26.337,77.798,52.538,1413,"391","831",68.069,11,52.78604903,1036.228196,6.762281125,7.64998618357473,21.88636667,-159.52745
"543","17.07.2018 14:16",6.81668625,172.409,"18.07.2018 00:16",26.434,11.511,4.581,829,26.541,77.716,52.239,1413,"389","835",68.475,11,52.48563727,1035.93278,6.802226227,8.58165105064574,21.88636667,-159.52745
"544","17.07.2018 14:16",6.9205169,173.452,"18.07.2018 00:16",26.062,9.331,3.689,829,26.188,77.636,52.585,1413,"386","819",69.518,11,52.83327064,1036.314437,6.904839549,6.93746418187116,21.88636667,-159.52745
"545","17.07.2018 14:16",6.9756676,174.006,"18.07.2018 00:16",25.822,7.44,2.929,829,25.951,76.972,52.341,1413,"386","822",70.072,11,52.58811852,1036.208397,6.959336403,5.53635527934456,21.88636667,-159.52745
"546","17.07.2018 14:17",7.10339025,175.289,"18.07.2018 00:17",25.457,6.503,2.543,829,25.566,77.063,52.862,1413,"398","928",71.355,11,53.11157807,1036.732604,7.085519369,4.82112713241359,21.88636667,-159.52745
"547","17.07.2018 14:16",7.3226989,177.492,"18.07.2018 00:16",25.513,6.794,2.659,829,25.615,72.303,49.066,1413,"82","1887",73.558,11,49.29765554,1033.833398,7.302433206,5.14697122182717,21.88636667,-159.52745
"548","17.07.2018 14:16",7.3260836,177.526,"18.07.2018 00:16",25.704,6.985,2.743,829,25.826,72.538,49.019,1413,"53","209",73.592,11,49.25043364,1033.728693,7.305785803,5.29508603502432,21.88636667,-159.52745
"549","17.07.2018 14:16",7.3260836,177.526,"18.07.2018 00:16",25.555,6.801,2.664,829,25.662,72.308,49.019,1413,"65","1079",73.592,11,49.25043364,1033.782381,7.305785803,5.15407677320378,21.88636667,-159.52745
"550","17.07.2018 14:16",7.32678045,177.533,"18.07.2018 00:16",25.613,6.863,2.691,829,25.731,72.318,48.951,1413,"62","814",73.599,11,49.18211258,1033.708207,7.306476068,5.20366455400484,21.88636667,-159.52745
"551","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",34.415,229.957,104.987,829,36.499,62.345,33.168,1413,"197","511",0.05,12,33.32460569,1017.999157,0.005006723,192.74156487319,21.88668333,-159.5273667
"552","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",32.922,252.909,112.651,829,35.028,62.313,34.093,1413,"301","719",0.05,12,34.25397316,1019.244649,0.005006723,210.547635790219,21.88668333,-159.5273667
"553","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",31.887,266.923,116.847,829,33.678,62.363,35.033,1413,"328","720",0.05,12,35.19841145,1020.445966,0.005006723,220.797616869502,21.88668333,-159.5273667
"554","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",31.004,278.323,120.027,829,32.614,62.296,35.737,1413,"322","703",0.05,12,35.90573545,1021.358787,0.005006723,229.080589564925,21.88668333,-159.5273667
"555","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",30.361,286.424,122.168,829,31.793,62.238,36.292,1413,"335","696",0.05,12,36.46335593,1022.067897,0.005006723,234.829016672954,21.88668333,-159.5273667
"556","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",29.843,295.295,124.832,829,31.135,62.22,36.767,1413,"297","698",0.05,12,36.94059869,1022.65626,0.005006723,241.298143674802,21.88668333,-159.5273667
"557","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",29.551,299.394,125.927,829,30.634,62.265,37.176,1413,"288","696",0.05,12,37.35152982,1023.138204,0.005006723,243.997046248436,21.88668333,-159.5273667
"558","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",29.345,301.335,126.29,829,30.262,62.214,37.427,1413,"297","700",0.05,12,37.60371494,1023.455724,0.005006723,245.167144400575,21.88668333,-159.5273667
"559","17.07.2018 14:09",0.0049775,103.993,"18.07.2018 10:00",29.169,303.03,126.612,829,29.987,62.213,37.639,1413,"320","706",0.05,12,37.81671592,1023.709816,0.005006723,246.195367169626,21.88668333,-159.5273667
"560","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",29.068,303.984,126.787,829,29.765,62.182,37.792,1413,"343","707",0.05,12,37.97043832,1023.901032,0.005006723,246.72560767173,21.88668333,-159.5273667
"561","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.975,305.731,127.308,829,29.589,62.191,37.937,1413,"383","712",0.05,12,38.11612295,1024.070237,0.005006723,247.91107499331,21.88668333,-159.5273667
"562","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.917,306.87,127.651,829,29.461,62.166,38.02,1413,"378","723",0.05,12,38.19951484,1024.17633,0.005006723,248.699319698033,21.88668333,-159.5273667
"563","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.876,307.733,127.918,829,29.357,62.162,38.1,1413,"397","719",0.05,12,38.27989257,1024.271902,0.005006723,249.273361134611,21.88668333,-159.5273667
"564","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.844,308.699,128.249,829,29.273,62.193,38.19,1413,"383","725",0.05,12,38.37031751,1024.368127,0.005006723,249.919590297369,21.88668333,-159.5273667
"565","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.816,309.367,128.464,829,29.21,62.178,38.229,1413,"386","717",0.05,12,38.40950165,1024.418859,0.005006723,250.395976691021,21.88668333,-159.5273667
"566","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.8,310.737,128.997,829,29.14,62.205,38.304,1413,"340","715",0.05,12,38.48485577,1024.499001,0.005006723,251.394521317328,21.88668333,-159.5273667
"567","17.07.2018 14:10",0.0049775,103.993,"18.07.2018 10:00",28.783,311.188,129.145,829,29.101,62.182,38.32,1413,"375","710",0.05,12,38.50093132,1024.52426,0.005006723,251.730741063627,21.88668333,-159.5273667
"568","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.775,311.788,129.376,829,29.054,62.176,38.352,1413,"407","708",0.05,12,38.53308241,1024.564249,0.005006723,252.168442826686,21.88668333,-159.5273667
"569","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.763,312.379,129.593,829,29.021,62.165,38.372,1413,"384","714",0.05,12,38.55317684,1024.590463,0.005006723,252.613956517749,21.88668333,-159.5273667
"570","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.749,313.119,129.869,829,28.993,62.17,38.398,1413,"369","711",0.05,12,38.5792996,1024.61949,0.005006723,253.170661089027,21.88668333,-159.5273667
"571","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.744,313.377,129.965,829,28.962,62.184,38.433,1413,"375","711",0.05,12,38.61446486,1024.656294,0.005006723,253.328296639097,21.88668333,-159.5273667
"572","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.738,313.436,129.974,829,28.949,62.151,38.421,1413,"391","713",0.05,12,38.6024082,1024.65167,0.005006723,253.390551448003,21.88668333,-159.5273667
"573","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.72,313.294,129.876,829,28.922,62.092,38.4,1413,"423","708",0.05,12,38.58130905,1024.64501,0.005006723,253.298394146543,21.88668333,-159.5273667
"574","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.699,313.632,129.968,829,28.883,62.005,38.372,1413,"491","708",0.05,12,38.55317684,1024.637133,0.005006723,253.603032824405,21.88668333,-159.5273667
"575","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.659,314.744,130.336,829,28.845,61.976,38.382,1413,"497","709",0.05,12,38.56322406,1024.657479,0.005006723,254.472917107652,21.88668333,-159.5273667
"576","17.07.2018 14:11",0.0049775,103.993,"18.07.2018 10:00",28.61,315.157,130.396,829,28.789,61.89,38.366,1413,"512","708",0.05,12,38.54714851,1024.664331,0.005006723,254.810775277504,21.88668333,-159.5273667
"577","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.562,315.323,130.354,829,28.746,61.843,38.368,1413,"524","709",0.05,12,38.54915795,1024.68032,0.005006723,254.92388916849,21.88668333,-159.5273667
"578","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.511,315.671,130.38,829,28.677,61.746,38.356,1413,"538","711",0.05,12,38.5371013,1024.694509,0.005006723,255.202757394711,21.88668333,-159.5273667
"579","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.463,316.51,130.617,829,28.622,61.75,38.403,1413,"538","707",0.05,12,38.58432321,1024.748342,0.005006723,255.795999063742,21.88668333,-159.5273667
"580","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.42,315.83,130.237,829,28.581,61.52,38.274,1413,"538","708",0.05,12,38.45471413,1024.665067,0.005006723,255.412714274857,21.88668333,-159.5273667
"581","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.333,311.454,128.237,829,28.506,61.459,38.292,1413,"623","728",0.05,12,38.47279911,1024.703743,0.005006723,251.815930968586,21.88668333,-159.5273667
"582","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.247,309.628,127.292,829,28.422,61.452,38.356,1413,"614","717",0.05,12,38.5371013,1024.780001,0.005006723,250.218401576514,21.88668333,-159.5273667
"583","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.177,307.48,126.252,829,28.354,61.395,38.37,1413,"638","721",0.05,12,38.5511674,1024.813254,0.005006723,248.437119725957,21.88668333,-159.5273667
"584","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.125,302.381,124.044,829,28.305,61.391,38.408,1413,"652","715",0.05,12,38.58934682,1024.858202,0.005006723,244.24655300876,21.88668333,-159.5273667
"585","17.07.2018 14:12",0.0049775,103.993,"18.07.2018 10:00",28.07,295.576,121.134,829,28.223,61.475,38.534,1413,"659","728",0.05,12,38.71594174,1024.980367,0.005006723,238.562871384112,21.88668333,-159.5273667
"586","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",28.024,292.157,119.635,829,28.18,61.553,38.624,1413,"702","722",0.05,12,38.80636668,1025.062433,0.005006723,235.668947589636,21.88668333,-159.5273667
"587","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.972,277.886,113.687,829,28.118,61.553,38.675,1413,"707","721",0.05,12,38.85760748,1025.121454,0.005006723,224.075952786162,21.88668333,-159.5273667
"588","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.925,262.977,107.497,829,28.05,61.536,38.719,1413,"716","712",0.05,12,38.90181523,1025.177177,0.005006723,211.986879076912,21.88668333,-159.5273667
"589","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.877,249.11,101.743,829,27.996,61.519,38.752,1413,"759","711",0.05,12,38.93497105,1025.219947,0.005006723,200.757074136417,21.88668333,-159.5273667
"590","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.847,242.121,98.836,829,27.963,61.507,38.77,1413,"783","700",0.05,12,38.95305603,1025.244445,0.005006723,195.096180763013,21.88668333,-159.5273667
"591","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.832,238.725,97.423,829,27.937,61.498,38.785,1413,"759","705",0.05,12,38.96812686,1025.264357,0.005006723,192.339282582039,21.88668333,-159.5273667
"592","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.824,236.055,96.32,829,27.929,61.498,38.792,1413,"764","712",0.05,12,38.97515991,1025.272279,0.005006723,190.178342945575,21.88668333,-159.5273667
"593","17.07.2018 14:13",0.0049775,103.993,"18.07.2018 10:00",27.811,232.281,94.759,829,27.914,61.488,38.797,1413,"773","706",0.05,12,38.98018352,1025.281013,0.005006723,187.128885247079,21.88668333,-159.5273667
"594","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.788,222.103,90.569,829,27.886,61.416,38.769,1413,"692","703",0.05,12,38.95205131,1025.269193,0.005006723,178.950980486383,21.88668333,-159.5273667
"595","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.749,198.241,80.782,829,27.86,61.477,38.834,1413,"686","705",0.05,12,39.01735822,1025.326753,0.005006723,159.657730616503,21.88668333,-159.5273667
"596","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.738,201.524,82.104,829,27.845,61.467,38.839,1413,"710","717",0.05,12,39.02238182,1025.335481,0.005006723,162.294513707729,21.88668333,-159.5273667
"597","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.726,194.66,79.291,829,27.824,61.392,38.803,1413,"636","701",0.05,12,38.98621185,1025.315306,0.005006723,156.795274890192,21.88668333,-159.5273667
"598","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.691,167.143,68.041,829,27.773,61.338,38.806,1413,"680","737",0.05,12,38.98922601,1025.334412,0.005006723,134.621352106567,21.88668333,-159.5273667
"599","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.631,128.616,52.301,829,27.721,61.324,38.84,1413,"702","746",0.05,12,39.02338655,1025.377183,0.005006723,103.561546938664,21.88668333,-159.5273667
"600","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.577,87.544,35.565,829,27.67,61.321,38.88,1413,"718","816",0.05,12,39.06357541,1025.424131,0.005006723,70.4688273950883,21.88668333,-159.5273667
"601","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.527,71.875,29.173,829,27.631,61.316,38.909,1413,"773","1065",0.05,12,39.09271233,1025.458826,0.005006723,57.8422107035331,21.88668333,-159.5273667
"602","17.07.2018 14:14",0.0049775,103.993,"18.07.2018 10:00",27.483,57.742,23.419,829,27.587,61.29,38.928,1413,"708","811",0.05,12,39.11180205,1025.487622,0.005006723,46.4604490710624,21.88668333,-159.5273667
"603","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.455,45.705,18.528,829,27.554,61.302,38.963,1413,"705","834",0.05,12,39.1469673,1025.524849,0.005006723,36.7664492529686,21.88668333,-159.5273667
"604","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.434,32.064,12.993,829,27.534,61.311,38.986,1413,"691","911",0.05,12,39.1700759,1025.548755,0.005006723,25.7890788901924,21.88668333,-159.5273667
"605","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.411,27.327,11.069,829,27.505,69.026,44.641,1413,"1117","2324",0.05,12,44.85177649,1029.825854,0.005006723,21.2947796465445,21.88668333,-159.5273667
"606","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.308,23.746,9.601,829,27.398,77.864,51.38,1413,"961","2228",0.05,12,51.62259528,1034.961768,0.005006723,17.8167669322469,21.88668333,-159.5273667
"607","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.172,21.237,8.566,829,27.266,78.66,52.137,1413,"725","2340",0.05,12,52.38316952,1035.580717,0.005006723,15.8624908316307,21.88668333,-159.5273667
"608","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",27.031,19.166,7.71,829,27.131,78.351,52.054,1413,"648","1630",0.05,12,52.29977763,1035.56383,0.005006723,14.3180822865703,21.88668333,-159.5273667
"609","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",26.907,17.089,6.86,829,27.02,78.585,52.361,1413,"501","1692",0.05,12,52.60822716,1035.834466,0.005006723,12.7412170673632,21.88668333,-159.5273667
"610","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",26.77,15.237,6.101,829,26.891,78.641,52.552,1413,"499","1750",0.05,12,52.80012898,1036.023213,0.005006723,11.3449872499143,21.88668333,-159.5273667
"611","17.07.2018 14:15",0.0049775,103.993,"18.07.2018 10:00",26.636,13.138,5.248,829,26.734,78.034,52.263,1413,"426","1124",0.05,12,52.50976444,1035.857101,0.005006723,9.79527889270252,21.88668333,-159.5273667
"612","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",26.434,11.511,4.581,829,26.541,77.716,52.239,1413,"389","835",0.05,12,52.48565113,1035.903999,0.005006723,8.57977242397637,21.88668333,-159.5273667
"613","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",26.231,10.283,4.077,829,26.337,77.798,52.538,1413,"391","831",0.05,12,52.78606288,1036.199585,0.005006723,7.64832144407691,21.88668333,-159.5273667
"614","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",26.062,9.331,3.689,829,26.188,77.636,52.585,1413,"386","819",0.05,12,52.8332848,1036.285211,0.005006723,6.93592234322717,21.88668333,-159.5273667
"615","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.926,8.249,3.253,829,26.054,77.886,52.937,1413,"397","875",0.05,12,53.1869468,1036.59743,0.005006723,6.11771100627083,21.88668333,-159.5273667
"616","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.822,7.44,2.929,829,25.951,76.972,52.341,1413,"386","822",0.05,12,52.58813273,1036.178916,0.005006723,5.5351150241055,21.88668333,-159.5273667
"617","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.704,6.985,2.743,829,25.826,72.538,49.019,1413,"53","209",0.05,12,49.25044761,1033.697591,0.005006723,5.29384021251355,21.88668333,-159.5273667
"618","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.613,6.863,2.691,829,25.731,72.318,48.951,1413,"62","814",0.05,12,49.18212654,1033.677095,0.005006723,5.20244012454085,21.88668333,-159.5273667
"619","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.555,6.801,2.664,829,25.662,72.308,49.019,1413,"65","1079",0.05,12,49.25044761,1033.75127,0.005006723,5.15286412721014,21.88668333,-159.5273667
"620","17.07.2018 14:16",0.0049775,103.993,"18.07.2018 10:00",25.513,6.794,2.659,829,25.615,72.303,49.066,1413,"82","1887",0.05,12,49.29766952,1033.8023,0.005006723,5.14576080734747,21.88668333,-159.5273667
"621","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",25.457,6.503,2.543,829,25.566,77.063,52.862,1413,"398","928",0.05,12,53.11159268,1036.702581,0.005006723,4.82002731803624,21.88668333,-159.5273667
"622","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",25.415,6.019,2.351,829,25.503,62.533,41.672,1413,"446","1284",0.05,12,41.86875809,1028.232878,0.005006723,4.75293257845741,21.88668333,-159.5273667
"623","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",25.929,12.074,4.762,829,25.793,61.455,40.597,1413,"592","653",0.05,12,40.78868238,1027.327519,0.005006723,9.60066196130299,21.88668333,-159.5273667
"624","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",26.436,42.53,16.927,829,26.228,61.527,40.264,1413,"619","645",0.05,12,40.45411009,1026.937014,0.005006723,33.9092692070723,21.88668333,-159.5273667
"625","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",27.015,114.913,46.216,829,26.716,62.236,40.36,1413,"463","640",0.05,12,40.55056336,1026.852244,0.005006723,91.6563867607897,21.88668333,-159.5273667
"626","17.07.2018 14:17",0.0049775,103.993,"18.07.2018 10:00",27.504,171.946,69.763,829,27.194,62.271,39.97,1413,"344","647",0.05,12,40.15872194,1026.402208,0.005006723,137.553292881288,21.88668333,-159.5273667
"627","17.07.2018 14:26",0.01065185,104.05,"18.07.2018 10:00",27.875,259.165,105.846,829,26.651,62.331,40.487,1413,"52","298",0.107,12,40.67816299,1026.969233,0.010666097,206.851514762381,21.88668333,-159.5273667
"628","17.07.2018 14:27",0.2434993,106.389,"18.07.2018 10:00",28.27,286.584,117.866,829,27.377,62.266,39.809,1413,"288","715",2.446,12,39.9969614,1026.221805,0.242919404,229.744411955241,21.88668333,-159.5273667
"629","17.07.2018 14:27",0.25534575,106.508,"18.07.2018 10:00",28.07,277.944,113.909,829,26.956,62.241,40.154,1413,"265","708",2.565,12,40.34359032,1026.619821,0.254737637,222.321722985947,21.88668333,-159.5273667
"630","17.07.2018 14:27",0.32184515,107.176,"18.07.2018 10:00",28.416,291.705,120.282,829,27.726,62.228,39.485,1413,"305","714",3.233,12,39.67143148,1025.862899,0.321090245,234.324216242011,21.88668333,-159.5273667
