"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 11:32:39,0.0216023499999999,104.211,2018-07-17 21:32:39,27.714,257.253,104.764,829,26.835,0.019,0.018,1413,50,50,0.216999999999999
"2",2018-07-17 11:32:46,0.0213036999999999,104.208,2018-07-17 21:32:46,27.757,257.629,104.998,829,26.878,0.019,0.018,1413,50,50,0.213999999999999
"3",2018-07-17 11:32:53,0.0264803000000005,104.26,2018-07-17 21:32:53,27.793,257.764,105.121,829,26.917,0.019,0.018,1413,50,50,0.266000000000005
"4",2018-07-17 11:32:59,0.0186158499999998,104.181,2018-07-17 21:32:59,27.83,257.56,105.107,829,26.971,0.019,0.018,1413,50,50,0.186999999999998
"5",2018-07-17 11:33:06,0.0242902,104.238,2018-07-17 21:33:06,27.854,259.273,105.85,829,27.008,0.019,0.018,1413,50,50,0.244
"6",2018-07-17 11:33:13,0.0222992000000004,104.218,2018-07-17 21:33:13,27.866,258.23,105.447,829,27.024,0.019,0.018,1413,50,50,0.224000000000004
"7",2018-07-17 11:33:20,0.0219009999999999,104.214,2018-07-17 21:33:20,27.883,258.104,105.428,829,27.031,0.019,0.018,1413,50,50,0.219999999999999
"8",2018-07-17 11:33:27,0.0169235000000002,104.164,2018-07-17 21:33:27,27.902,257.437,105.191,829,27.039,0.018,0.017,1413,50,50,0.170000000000002
"9",2018-07-17 11:33:34,0.0224982999999999,104.22,2018-07-17 21:33:34,27.923,258.167,105.528,829,27.039,0.019,0.018,1413,50,50,0.225999999999999
"10",2018-07-17 11:33:40,0.0192131499999998,104.187,2018-07-17 21:33:40,27.936,257.654,105.343,829,27.042,0.019,0.018,1413,50,50,0.192999999999998
"11",2018-07-17 11:33:47,0.0185163000000007,104.18,2018-07-17 21:33:47,27.949,258.056,105.531,829,27.036,2.684,1.328,1413,50,50,0.186000000000007
"12",2018-07-17 11:33:54,0.11000275,105.099,2018-07-17 21:33:54,27.986,261.673,107.08,829,27.149,61.469,39.426,1413,272,741,1.105
"13",2018-07-17 11:34:01,0.1357862,105.358,2018-07-17 21:34:01,28.028,265.303,108.646,829,27.379,61.487,39.244,1413,268,740,1.364
"14",2018-07-17 11:34:08,0.2657985,106.664,2018-07-17 21:34:08,28.06,268.008,109.817,829,27.562,61.528,39.119,1413,265,744,2.67
"15",2018-07-17 11:34:15,0.71725775,111.199,2018-07-17 21:34:15,28.081,271.06,111.109,829,27.722,61.545,38.997,1413,299,740,7.205
"16",2018-07-17 11:34:21,0.627961400000001,110.302,2018-07-17 21:34:21,28.093,271.982,111.511,829,27.798,61.472,38.882,1413,292,737,6.30800000000001
"17",2018-07-17 11:34:28,0.679528299999999,110.82,2018-07-17 21:34:28,28.093,270.642,110.96,829,27.886,61.466,38.804,1413,292,735,6.82599999999999
"18",2018-07-17 11:34:35,1.08141165,114.857,2018-07-17 21:34:35,28.091,269.661,110.554,829,27.931,61.456,38.761,1413,311,736,10.863
"19",2018-07-17 11:34:42,1.1067969,115.112,2018-07-17 21:34:42,28.087,268.905,110.237,829,27.97,61.452,38.725,1413,322,732,11.118
"20",2018-07-17 11:34:49,1.1364628,115.41,2018-07-17 21:34:49,28.086,268.564,110.095,829,27.985,61.452,38.713,1413,337,734,11.416
"21",2018-07-17 11:34:55,1.192609,115.974,2018-07-17 21:34:55,28.086,268.659,110.135,829,28.014,61.457,38.692,1413,353,736,11.98
"22",2018-07-17 11:35:02,1.4072388,118.13,2018-07-17 21:35:02,28.086,268.99,110.271,829,28.019,61.461,38.691,1413,384,741,14.136
"23",2018-07-17 11:35:09,1.4050487,118.108,2018-07-17 21:35:09,28.089,268.956,110.262,829,28.032,61.46,38.679,1413,414,733,14.114
"24",2018-07-17 11:35:16,1.4307326,118.366,2018-07-17 21:35:16,28.092,268.854,110.226,829,28.045,61.459,38.668,1413,420,737,14.372
"25",2018-07-17 11:35:23,1.8072307,122.148,2018-07-17 21:35:23,28.093,268.464,110.067,829,28.067,61.457,38.649,1413,416,736,18.154
"26",2018-07-17 11:35:30,1.7942892,122.018,2018-07-17 21:35:30,28.092,268.758,110.187,829,28.055,61.455,38.657,1413,424,738,18.024
"27",2018-07-17 11:35:36,1.77885895,121.863,2018-07-17 21:35:36,28.092,268.545,110.099,829,28.077,61.456,38.64,1413,421,735,17.869
"28",2018-07-17 11:35:43,2.0318155,124.404,2018-07-17 21:35:43,28.09,268.319,110.003,829,28.063,61.453,38.649,1413,425,736,20.41
"29",2018-07-17 11:35:50,2.0893554,124.982,2018-07-17 21:35:50,28.089,268.451,110.055,829,28.072,61.446,38.637,1413,443,736,20.988
"30",2018-07-17 11:35:57,2.08248645,124.913,2018-07-17 21:35:57,28.088,268.396,110.03,829,28.063,61.445,38.643,1413,441,731,20.919
"31",2018-07-17 11:36:04,2.3398232,127.498,2018-07-17 21:36:04,28.086,268.376,110.019,829,28.078,61.544,38.701,1413,460,738,23.504
"32",2018-07-17 11:36:11,2.7013888,131.13,2018-07-17 21:36:11,28.087,271.969,111.493,829,28.088,61.535,38.687,1413,486,740,27.136
"33",2018-07-17 11:36:17,2.71004965,131.217,2018-07-17 21:36:17,28.09,274.42,112.504,829,28.09,61.578,38.716,1413,520,746,27.223
"34",2018-07-17 11:36:24,2.7252808,131.37,2018-07-17 21:36:24,28.096,276.229,113.258,829,28.091,61.563,38.704,1413,520,743,27.376
