"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 15:05:47,0.00497749999999972,103.956,2018-07-18 01:05:47,27.861,257.473,105.128,829,26.905,0.033,0.023,1413,"50","50",0.0499999999999972
"2",2018-07-17 15:05:54,0.00398199999999921,103.946,2018-07-18 01:05:54,27.865,257.528,105.159,829,26.858,0.035,0.023,1413,"50","50",0.039999999999992
"3",2018-07-17 15:06:01,0.00408154999999968,103.947,2018-07-18 01:06:01,27.845,257.037,104.92,829,26.808,0.034,0.023,1413,"50","50",0.0409999999999968
"4",2018-07-17 15:06:08,0.00657029999999883,103.972,2018-07-18 01:06:08,27.824,256.846,104.805,829,26.755,0.035,0.024,1413,"50","50",0.0659999999999883
"5",2018-07-17 15:06:14,0.00876039999999939,103.994,2018-07-18 01:06:14,27.814,255.545,104.255,829,26.725,0.035,0.023,1413,"50","50",0.0879999999999939
"6",2018-07-17 15:06:21,0,103.906,2018-07-18 01:06:21,27.795,256.183,104.48,829,26.7,0.035,0.023,1413,"50","50",0
"7",2018-07-17 15:06:28,0.00666984999999931,103.973,2018-07-18 01:06:28,27.773,256.879,104.721,829,26.664,0.034,0.023,1413,"50","50",0.0669999999999931
"8",2018-07-17 15:06:35,0.00995499999999943,104.006,2018-07-18 01:06:35,27.762,256.497,104.547,829,26.625,0.034,0.023,1413,"50","50",0.0999999999999943
"9",2018-07-17 15:06:42,0.00408154999999968,103.947,2018-07-18 01:06:42,27.764,258.49,105.363,829,26.622,0.034,0.023,1413,"50","50",0.0409999999999968
"10",2018-07-17 15:06:49,0.00457929999999923,103.952,2018-07-18 01:06:49,27.776,259.214,105.68,829,26.606,0.034,0.023,1413,"50","50",0.0459999999999923
"11",2018-07-17 15:06:55,0.00109504999999957,103.917,2018-07-18 01:06:55,27.808,258.684,105.524,829,26.615,0.033,0.023,1413,"50","50",0.0109999999999957
"12",2018-07-17 15:07:02,0.00527614999999973,103.959,2018-07-18 01:07:02,27.842,258.005,105.311,829,26.64,0.033,0.023,1413,"50","50",0.0529999999999973
"13",2018-07-17 15:07:09,0.105921199999999,104.97,2018-07-18 01:07:09,27.955,272.059,111.269,829,26.728,62.26,40.367,1413,"250","683",1.06399999999999
