"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 14:47:11,0.00527614999999973,104.056,2018-07-18 00:47:11,27.166,258.07,104.073,829,26.352,0.02,0.018,1413,57,727,0.0529999999999973
"2",2018-07-17 14:47:18,0.000597300000000023,104.009,2018-07-18 00:47:18,27.168,257.925,104.02,829,26.363,0.019,0.018,1413,57,729,0.00600000000000023
"3",2018-07-17 14:47:25,0.00288694999999964,104.032,2018-07-18 00:47:25,27.168,258.952,104.433,829,26.366,0.019,0.018,1413,56,729,0.0289999999999964
"4",2018-07-17 14:47:32,0.00288694999999964,104.032,2018-07-18 00:47:32,27.161,258.532,104.252,829,26.365,0.019,0.018,1413,57,729,0.0289999999999964
"5",2018-07-17 14:47:38,0,104.003,2018-07-18 00:47:38,27.156,258.928,104.401,829,26.358,0.019,0.018,1413,55,731,0
"6",2018-07-17 14:47:45,0.00139369999999958,104.017,2018-07-18 00:47:45,27.149,259.453,104.6,829,26.355,0.019,0.017,1413,53,545,0.0139999999999958
"7",2018-07-17 14:47:52,0.147732199999999,105.487,2018-07-18 00:47:52,27.249,270.993,109.449,829,26.449,62.26,40.612,1413,249,696,1.48399999999999
"8",2018-07-17 14:47:59,0.240711900000001,106.421,2018-07-18 00:47:59,27.584,282.717,114.869,829,26.902,62.244,40.203,1413,298,701,2.41800000000001
"9",2018-07-17 14:48:06,0.24359885,106.45,2018-07-18 00:48:06,27.874,287.544,117.434,829,27.287,62.261,39.882,1413,311,702,2.447
"10",2018-07-17 14:48:13,0.30312975,107.048,2018-07-18 00:48:13,28.127,292.691,120.072,829,27.639,62.286,39.601,1413,311,703,3.045
"11",2018-07-17 14:48:19,0.57350755,109.764,2018-07-18 00:48:19,28.324,297.972,122.666,829,27.924,62.279,39.355,1413,327,703,5.761
"12",2018-07-17 14:48:26,0.507406349999999,109.1,2018-07-18 00:48:26,28.463,302.153,124.692,829,28.131,62.282,39.184,1413,336,700,5.09699999999999
"13",2018-07-17 14:48:33,0.59560765,109.986,2018-07-18 00:48:33,28.554,305.649,126.338,829,28.265,62.28,39.071,1413,319,702,5.983
"14",2018-07-17 14:48:40,1.0205866,114.255,2018-07-18 00:48:40,28.604,307.848,127.357,829,28.379,62.263,38.965,1413,386,697,10.252
"15",2018-07-17 14:48:47,1.01053205,114.154,2018-07-18 00:48:47,28.636,309.928,128.291,829,28.458,62.293,38.921,1413,372,704,10.151
"16",2018-07-17 14:48:54,1.07404495,114.792,2018-07-18 00:48:54,28.66,310.907,128.75,829,28.52,62.256,38.844,1413,390,698,10.789
"17",2018-07-17 14:49:00,1.1358655,115.413,2018-07-18 00:49:00,28.673,312.075,129.263,829,28.55,62.244,38.81,1413,414,700,11.41
"18",2018-07-17 14:49:07,1.3311826,117.375,2018-07-18 00:49:07,28.678,313.063,129.685,829,28.57,62.236,38.789,1413,418,701,13.372
"19",2018-07-17 14:49:14,1.32730015,117.336,2018-07-18 00:49:14,28.682,314.532,130.301,829,28.599,62.293,38.805,1413,398,703,13.333
"20",2018-07-17 14:49:23,1.7132555,121.213,2018-07-18 00:49:23,28.692,314.387,130.264,829,28.614,62.24,38.755,1413,420,697,17.21
"21",2018-07-17 14:49:33,2.0103127,124.197,2018-07-18 00:49:33,28.687,315.475,130.704,829,28.622,62.149,38.684,1413,476,701,20.194
"22",2018-07-17 14:49:40,2.11414335,125.24,2018-07-18 00:49:40,28.671,317.108,131.343,829,28.619,62.151,38.688,1413,474,702,21.237
"23",2018-07-17 14:49:47,2.37217695,127.832,2018-07-18 00:49:47,28.658,318.138,131.74,829,28.614,62.055,38.624,1413,521,696,23.829
"24",2018-07-17 14:49:53,2.26545935,126.76,2018-07-18 00:49:53,28.605,318.769,131.879,829,28.583,61.986,38.601,1413,514,694,22.757
