"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"1",2018-07-17 10:59:18,0.0080635500000003,104.202,2018-07-17 20:59:18,28.32,260.907,107.399,829,27.284,0.019,0.018,1413,"50","50",0.0810000000000031
"2",2018-07-17 10:59:25,0.0105523000000009,104.227,2018-07-17 20:59:25,28.348,262.078,107.934,829,27.278,0.018,0.017,1413,"50","50",0.106000000000009
"3",2018-07-17 10:59:41,0.0111496000000009,104.233,2018-07-17 20:59:41,28.447,264.061,108.942,829,27.3,0.019,0.018,1413,"None","None",0.112000000000009
"4",2018-07-17 10:59:48,0.0212041500000008,104.334,2018-07-17 20:59:48,28.512,264.387,109.201,829,27.302,0.018,0.017,1413,"50","50",0.213000000000008
"5",2018-07-17 10:59:55,0.00995500000000085,104.221,2018-07-17 20:59:55,28.578,264.363,109.319,829,27.313,0.019,0.018,1413,"50","50",0.100000000000009
"6",2018-07-17 11:00:01,0.0205073000000003,104.327,2018-07-17 21:00:01,28.626,261.39,108.18,829,27.325,0.018,0.018,1413,"50","50",0.206000000000003
"7",2018-07-17 11:00:08,0.0164257500000006,104.286,2018-07-17 21:00:08,28.667,260.95,108.075,829,27.354,0.019,0.018,1413,"50","50",0.165000000000006
"8",2018-07-17 11:00:15,0.0178194500000002,104.3,2018-07-17 21:00:15,28.697,261.068,108.182,829,27.371,0.019,0.018,1413,"50","50",0.179000000000002
"9",2018-07-17 11:00:22,0.0197109000000007,104.319,2018-07-17 21:00:22,28.731,263.559,109.28,829,27.395,0.019,0.018,1413,"50","50",0.198000000000008
"10",2018-07-17 11:00:29,0.0197109000000007,104.319,2018-07-17 21:00:29,28.782,263.729,109.448,829,27.425,0.018,0.017,1413,"50","50",0.198000000000008
"11",2018-07-17 11:00:35,0.0176203500000007,104.298,2018-07-17 21:00:35,28.867,262.791,109.22,829,27.475,61.824,39.406,1413,"50","50",0.177000000000007
"12",2018-07-17 11:00:42,0.195416650000001,106.084,2018-07-17 21:00:42,28.806,263.375,109.347,829,27.624,61.705,39.194,1413,"152","405",1.96300000000001
"13",2018-07-17 11:00:49,0.213733850000001,106.268,2018-07-17 21:00:49,28.694,269.393,111.625,829,27.786,61.711,39.063,1413,"51","63",2.14700000000001
"14",2018-07-17 11:00:56,0.212240600000001,106.253,2018-07-17 21:00:56,28.587,273.298,113.03,829,27.913,61.711,38.958,1413,"50","50",2.13200000000001
"15",2018-07-17 11:01:03,0.401086950000001,108.15,2018-07-17 21:01:03,28.506,275.82,113.91,829,27.996,61.702,38.882,1413,"249","669",4.02900000000001
"16",2018-07-17 11:01:10,0.937761,113.541,2018-07-17 21:01:10,28.431,278.931,115.045,829,28.05,61.631,38.787,1413,"298","737",9.42
"17",2018-07-17 11:01:16,0.9614539,113.779,2018-07-17 21:01:16,28.358,280.905,115.709,829,28.088,61.607,38.738,1413,"300","735",9.658
"18",2018-07-17 11:01:23,0.937263250000001,113.536,2018-07-17 21:01:23,28.29,282.905,116.394,829,28.096,61.579,38.712,1413,"313","743",9.41500000000001
"19",2018-07-17 11:01:30,1.1390511,115.563,2018-07-17 21:01:30,28.222,284.522,116.918,829,28.08,61.555,38.708,1413,"405","745",11.442
"20",2018-07-17 11:01:37,1.33426865,117.524,2018-07-17 21:01:37,28.172,285.817,117.346,829,28.086,61.504,38.667,1413,"409","738",13.403
"21",2018-07-17 11:01:44,1.4721454,118.909,2018-07-17 21:01:44,28.134,288.197,118.245,829,28.057,61.568,38.736,1413,"369","735",14.788
"22",2018-07-17 11:01:50,1.58593105,120.052,2018-07-17 21:01:50,28.111,288.589,118.357,829,28.068,61.513,38.688,1413,"425","737",15.931
"23",2018-07-17 11:01:57,1.5454142,119.645,2018-07-17 21:01:57,28.088,288.959,118.461,829,28.045,61.469,38.675,1413,"413","742",15.524
"24",2018-07-17 11:02:04,1.8902554,123.109,2018-07-17 21:02:04,28.063,289.223,118.517,829,28.047,61.455,38.664,1413,"467","739",18.988
"25",2018-07-17 11:02:11,1.9609359,123.819,2018-07-17 21:02:11,28.04,289.032,118.389,829,28.021,61.474,38.699,1413,"465","741",19.698
"26",2018-07-17 11:02:18,2.0841788,125.057,2018-07-17 21:02:18,28.024,288.74,118.237,829,28.016,61.469,38.699,1413,"514","747",20.936
"27",2018-07-17 11:02:25,2.0590922,124.805,2018-07-17 21:02:25,28.028,288.542,118.163,829,28.013,61.451,38.689,1413,"448","747",20.684
"28",2018-07-17 11:02:31,2.46017915,128.834,2018-07-17 21:02:31,28.02,285.92,117.074,829,28.003,61.413,38.67,1413,"552","744",24.713
"29",2018-07-17 11:02:38,2.5271763,129.507,2018-07-17 21:02:38,28.005,283.708,116.138,829,27.996,61.399,38.666,1413,"559","751",25.386
"30",2018-07-17 11:02:45,2.5749603,129.987,2018-07-17 21:02:45,27.992,282.18,115.484,829,27.988,61.405,38.677,1413,"568","756",25.866
"31",2018-07-17 11:02:52,2.69770545,131.22,2018-07-17 21:02:52,27.98,280.596,114.811,829,27.99,61.409,38.678,1413,"572","752",27.099
"32",2018-07-17 11:02:59,2.69870095,131.23,2018-07-17 21:02:59,27.971,280.211,114.636,829,27.977,61.417,38.695,1413,"563","744",27.109
"33",2018-07-17 11:03:05,2.64175835,130.658,2018-07-17 21:03:05,27.965,279.96,114.521,829,27.968,61.406,38.694,1413,"563","755",26.537
"34",2018-07-17 11:03:12,2.4774013,129.007,2018-07-17 21:03:12,27.96,279.227,114.212,829,27.968,61.422,38.705,1413,"565","756",24.886
"35",2018-07-17 11:03:19,2.53145695,129.55,2018-07-17 21:03:19,27.957,278.888,114.067,829,27.963,61.424,38.711,1413,"566","751",25.429
"36",2018-07-17 11:03:26,2.9498656,133.753,2018-07-17 21:03:26,27.954,277.278,113.401,829,27.965,61.41,38.699,1413,"581","749",29.632
"37",2018-07-17 11:03:33,3.01885375,134.446,2018-07-17 21:03:33,27.942,271.903,111.181,829,27.95,61.386,38.694,1413,"602","761",30.325
"38",2018-07-17 11:03:40,3.0918239,135.179,2018-07-17 21:03:40,27.93,267.374,109.306,829,27.949,61.381,38.692,1413,"607","762",31.058
"39",2018-07-17 11:03:46,3.51759925,139.456,2018-07-17 21:03:46,27.916,262.355,107.226,829,27.942,61.356,38.679,1413,"609","760",35.335
"40",2018-07-17 11:03:53,3.6461183,140.747,2018-07-17 21:03:53,27.899,256.475,104.791,829,27.932,61.573,38.843,1413,"704","768",36.626
"41",2018-07-17 11:04:00,3.68862615,141.174,2018-07-17 21:04:00,27.894,255.682,104.459,829,27.929,61.645,38.897,1413,"716","768",37.053
"42",2018-07-17 11:04:07,3.74497145,141.74,2018-07-17 21:04:07,27.898,257.1,105.046,829,27.917,61.641,38.904,1413,"776","770",37.619
"43",2018-07-17 11:04:14,3.7367088,141.657,2018-07-17 21:04:14,27.899,256.428,104.772,829,27.937,61.603,38.86,1413,"760","767",37.536
"44",2018-07-17 11:04:20,3.972045,144.021,2018-07-17 21:04:20,27.893,252.216,103.041,829,27.919,61.588,38.864,1413,"747","757",39.9
"45",2018-07-17 11:04:27,3.8882239,143.179,2018-07-17 21:04:27,27.869,242.381,98.981,829,27.893,61.565,38.87,1413,"716","757",39.058
"46",2018-07-17 11:04:34,3.860549,142.901,2018-07-17 21:04:34,27.845,235.554,96.151,829,27.868,61.54,38.872,1413,"720","753",38.78
"47",2018-07-17 11:04:41,4.18896445,146.2,2018-07-17 21:04:41,27.812,224.42,91.553,829,27.84,61.522,38.882,1413,"706","751",42.079
"48",2018-07-17 11:04:48,4.2497895,146.811,2018-07-17 21:04:48,27.792,219.152,89.372,829,27.803,61.515,38.909,1413,"717","748",42.69
"49",2018-07-17 11:04:54,4.6706869,151.039,2018-07-17 21:04:54,27.763,205.374,83.711,829,27.783,61.449,38.878,1413,"671","741",46.918
"50",2018-07-17 11:05:01,4.67058735,151.038,2018-07-17 21:05:01,27.72,179.742,73.207,829,27.737,61.402,38.883,1413,"678","743",46.917
"51",2018-07-17 11:05:08,4.55411385,149.868,2018-07-17 21:05:08,27.677,158.935,64.683,829,27.7,61.397,38.91,1413,"660","747",45.747
"52",2018-07-17 11:05:15,4.5221583,149.547,2018-07-17 21:05:15,27.637,143.393,58.316,829,27.672,61.401,38.936,1413,"666","748",45.426
"53",2018-07-17 11:05:22,5.36226075,157.986,2018-07-17 21:05:22,27.598,121.193,49.253,829,27.646,61.351,38.922,1413,"673","746",53.865
"54",2018-07-17 11:05:29,5.58146985,160.188,2018-07-17 21:05:29,27.56,88.723,36.033,829,27.598,61.311,38.933,1413,"711","869",56.067
"55",2018-07-17 11:05:35,5.64657555,160.842,2018-07-17 21:05:35,27.52,73.589,29.865,829,27.557,61.306,38.963,1413,"843","1014",56.721
"56",2018-07-17 11:05:42,5.6283579,160.659,2018-07-17 21:05:42,27.489,65.648,26.628,829,27.516,61.303,38.995,1413,"890","1009",56.538
"57",2018-07-17 11:05:49,5.67524595,161.13,2018-07-17 21:05:49,27.453,53.67,21.755,829,27.516,61.275,38.975,1413,"841","969",57.009
"58",2018-07-17 11:05:56,5.75269585,161.908,2018-07-17 21:05:56,27.413,36.49,14.781,829,27.474,61.313,39.038,1413,"1133","1645",57.787
"59",2018-07-17 11:06:03,5.7772847,162.155,2018-07-17 21:06:03,27.374,28.348,11.475,829,27.425,61.289,39.062,1413,"1030","1398",58.034
"60",2018-07-17 11:06:09,6.10530195,165.45,2018-07-17 21:06:09,27.317,25.144,10.167,829,27.377,75.829,49.858,1413,"1608","2850",61.329
"61",2018-07-17 11:06:16,6.15806345,165.98,2018-07-17 21:06:16,27.196,23.152,9.342,829,27.251,78.576,52.09,1413,"715","2317",61.859
"62",2018-07-17 11:06:23,6.2153047,166.555,2018-07-17 21:06:23,27.053,21.595,8.691,829,27.109,78.598,52.268,1413,"599","1500",62.434
"63",2018-07-17 11:06:30,6.5193304,169.609,2018-07-17 21:06:30,26.879,19.489,7.819,829,26.966,78.189,52.118,1413,"576","1588",65.488
"64",2018-07-17 11:06:37,6.45153685,168.928,2018-07-17 21:06:37,26.652,17.294,6.91,829,26.782,78.027,52.204,1413,"486","1250",64.807
"65",2018-07-17 11:06:44,6.67851085,171.208,2018-07-17 21:06:44,26.416,15.223,6.057,829,26.583,77.633,52.127,1413,"401","893",67.087
"66",2018-07-17 11:06:50,6.7686036,172.113,2018-07-17 21:06:50,26.185,13.739,5.443,829,26.373,77.353,52.15,1413,"398","874",67.992
"67",2018-07-17 11:06:57,7.01260065,174.564,2018-07-17 21:06:57,25.984,12.255,4.838,829,26.186,76.354,51.586,1413,"412","2139",70.443
"68",2018-07-17 11:07:04,7.02116195,174.65,2018-07-17 21:07:04,25.849,11.603,4.569,829,26.035,76.563,51.923,1413,"439","954",70.529
"69",2018-07-17 11:07:11,7.0278318,174.717,2018-07-17 21:07:11,25.778,11.169,4.392,829,25.946,76.889,52.281,1413,"427","906",70.596
