"","ts","depth","p","dt","Toptode","O2Concentration","AirSaturation","SNoptode","Tec","Conductivity","Salinity","SNec","Chlorophyll","Turbidity","pW"
"30",2018-07-19 13:46:52,1.08041615,114.986,"2018-07-19T23:46:52.746857","28.611","274.417","113.541","829","28.853","62.001","38.393","1413","235","515",10.853
"31",2018-07-19 13:46:59,1.08877835,115.07,"2018-07-19T23:46:59.635252","28.603","274.08","113.386","829","28.823","62.038","38.443","1413","238","516",10.937
"32",2018-07-19 13:47:06,1.48439005,119.044,"2018-07-19T23:47:06.526844","28.601","274.36","113.498","829","28.823","62.036","38.441","1413","233","504",14.911
"33",2018-07-19 13:47:13,1.3562692,117.757,"2018-07-19T23:47:13.410759","28.598","274.175","113.415","829","28.802","62.01","38.44","1413","243","515",13.624
"34",2018-07-19 13:47:20,1.7451115,121.663,"2018-07-19T23:47:20.295718","28.593","274.172","113.404","829","28.781","61.999","38.45","1413","256","503",17.53
"35",2018-07-19 13:47:27,1.80494105,122.264,"2018-07-19T23:47:27.183627","28.586","273.386","113.065","829","28.772","62.003","38.459","1413","257","506",18.131
"36",2018-07-19 13:47:34,1.74680385,121.68,"2018-07-19T23:47:34.066932","28.581","273.091","112.933","829","28.756","62.001","38.471","1413","257","506",17.547
"37",2018-07-19 13:47:40,1.78523015,122.066,"2018-07-19T23:47:40.951873","28.576","273.191","112.964","829","28.748","62.018","38.49","1413","254","505",17.933
"38",2018-07-19 13:47:47,1.6676616,120.885,"2018-07-19T23:47:47.841322","28.57","272.637","112.724","829","28.733","61.968","38.467","1413","257","518",16.752
"39",2018-07-19 13:47:54,1.69882075,121.198,"2018-07-19T23:47:54.728557","28.561","272.755","112.755","829","28.713","61.98","38.491","1413","254","521",17.065
"40",2018-07-19 13:48:01,1.76133815,121.826,"2018-07-19T23:48:01.610247","28.554","271.829","112.358","829","28.713","61.982","38.493","1413","262","520",17.693
"41",2018-07-19 13:48:08,2.2368885,126.603,"2018-07-19T23:48:08.496442","28.528","268.491","110.927","829","28.69","61.624","38.26","1413","272","515",22.47
"42",2018-07-19 13:48:15,2.3007996,127.245,"2018-07-19T23:48:15.376901","28.46","261.618","107.959","829","28.627","61.591","38.287","1413","286","526",23.112
"43",2018-07-19 13:48:22,2.2627715,126.863,"2018-07-19T23:48:22.259190","28.395","256.473","105.714","829","28.565","61.61","38.351","1413","287","512",22.73
"44",2018-07-19 13:48:29,2.29512525,127.188,"2018-07-19T23:48:29.145740","28.349","254.103","104.652","829","28.514","61.717","38.468","1413","290","512",23.055
"45",2018-07-19 13:48:36,2.1964712,126.197,"2018-07-19T23:48:36.028679","28.335","252.381","103.918","829","28.487","61.633","38.43","1413","283","514",22.064
"46",2018-07-19 13:48:42,2.22683395,126.502,"2018-07-19T23:48:42.910361","28.32","252.356","103.879","829","28.463","61.845","38.6","1413","282","513",22.369
"47",2018-07-19 13:48:49,2.30388565,127.276,"2018-07-19T23:48:49.794700","28.347","254.829","104.947","829","28.474","61.891","38.623","1413","271","514",23.143
"48",2018-07-19 13:48:56,2.3481854,127.721,"2018-07-19T23:48:56.681576","28.375","256.935","105.867","829","28.482","61.905","38.626","1413","275","515",23.588
"49",2018-07-19 13:49:03,2.3089627,127.327,"2018-07-19T23:49:03.608797","28.401","258.104","106.397","829","28.506","61.85","38.568","1413","275","513",23.194
"50",2018-07-19 13:49:10,2.1992586,126.225,"2018-07-19T23:49:10.495162","28.402","257.738","106.249","829","28.487","61.854","38.586","1413","269","528",22.092
"51",2018-07-19 13:49:17,2.1672035,125.903,"2018-07-19T23:49:17.375298","28.395","256.741","105.825","829","28.484","61.764","38.525","1413","272","533",21.77
"52",2018-07-19 13:49:24,2.22185645,126.452,"2018-07-19T23:49:24.251994","28.386","255.78","105.411","829","28.486","61.642","38.437","1413","265","530",22.319
"53",2018-07-19 13:49:31,2.6627634,130.881,"2018-07-19T23:49:31.138462","28.346","250.634","103.218","829","28.456","61.55","38.397","1413","291","528",26.748
"54",2018-07-19 13:49:38,2.78092925,132.068,"2018-07-19T23:49:38.022984","28.316","249.063","102.516","829","28.42","61.614","38.471","1413","292","518",27.935
"55",2018-07-19 13:49:44,2.70228475,131.278,"2018-07-19T23:49:44.902827","28.273","245.552","100.996","829","28.39","61.516","38.426","1413","292","531",27.145
"56",2018-07-19 13:49:51,2.5883,130.133,"2018-07-19T23:49:51.779679","28.253","244.176","100.394","829","28.361","61.672","38.561","1413","278","531",26
"57",2018-07-19 13:49:58,2.6247353,130.499,"2018-07-19T23:49:58.668760","28.241","243.417","100.061","829","28.349","61.562","38.492","1413","287","536",26.366
"58",2018-07-19 13:50:05,2.77933645,132.052,"2018-07-19T23:50:05.590090","28.223","240.888","98.99","829","28.341","61.549","38.49","1413","290","533",27.919
"59",2018-07-19 13:50:12,2.76301025,131.888,"2018-07-19T23:50:12.481078","28.204","238.863","98.125","829","28.328","61.537","38.492","1413","292","529",27.755
"60",2018-07-19 13:50:19,2.7889928,132.149,"2018-07-19T23:50:19.364361","28.186","237.023","97.338","829","28.274","61.504","38.513","1413","294","534",28.016
"61",2018-07-19 13:50:26,2.77933645,132.052,"2018-07-19T23:50:26.241459","28.166","235.294","96.594","829","28.246","61.479","38.518","1413","300","535",27.919
"62",2018-07-19 13:50:33,2.79347255,132.194,"2018-07-19T23:50:33.120499","28.147","234.3","96.153","829","28.226","61.461","38.521","1413","305","527",28.061
"63",2018-07-19 13:50:39,2.5452944,129.701,"2018-07-19T23:50:39.996326","28.137","234.068","96.041","829","28.213","61.56","38.603","1413","286","539",25.568
"64",2018-07-19 13:50:46,3.1254718,135.529,"2018-07-19T23:50:46.870050","28.131","233.075","95.624","829","28.213","61.447","38.522","1413","304","536",31.396
"65",2018-07-19 13:50:53,3.09530815,135.226,"2018-07-19T23:50:53.744058","28.123","233.457","95.767","829","28.195","61.507","38.579","1413","309","528",31.093
"66",2018-07-19 13:51:00,3.13214165,135.596,"2018-07-19T23:51:00.616662","28.117","233.355","95.714","829","28.182","61.445","38.546","1413","303","534",31.463
"67",2018-07-19 13:51:07,3.1820162,136.097,"2018-07-19T23:51:07.505862","28.103","233.031","95.558","829","28.17","61.441","38.553","1413","302","538",31.964
"68",2018-07-19 13:51:14,3.09550725,135.228,"2018-07-19T23:51:14.385563","28.095","233.182","95.607","829","28.165","61.456","38.568","1413","300","532",31.095
"69",2018-07-19 13:51:21,3.18510225,136.128,"2018-07-19T23:51:21.271269","28.088","232.955","95.501","829","28.154","61.451","38.573","1413","302","529",31.995
"70",2018-07-19 13:51:28,3.1035708,135.309,"2018-07-19T23:51:28.163491","28.084","232.996","95.511","829","28.149","61.457","38.582","1413","312","530",31.176
"71",2018-07-19 13:51:35,3.05309895,134.802,"2018-07-19T23:51:35.044443","28.077","232.416","95.263","829","28.149","61.436","38.567","1413","306","536",30.669
"72",2018-07-19 13:51:41,3.26474225,136.928,"2018-07-19T23:51:41.926781","28.07","233.225","95.581","829","28.144","61.386","38.535","1413","309","535",32.795
"73",2018-07-19 13:51:48,3.4989834,139.281,"2018-07-19T23:51:48.804656","28.062","234.222","95.977","829","28.126","61.395","38.556","1413","316","532",35.148
"74",2018-07-19 13:51:55,3.42740695,138.562,"2018-07-19T23:51:55.677335","28.051","234.9","96.235","829","28.114","61.343","38.529","1413","309","536",34.429
"75",2018-07-19 13:52:02,3.0709184,134.981,"2018-07-19T23:52:02.595724","28.046","235.022","96.278","829","28.104","61.448","38.612","1413","294","545",30.848
"76",2018-07-19 13:52:09,3.18550045,136.132,"2018-07-19T23:52:09.484066","28.046","233.978","95.85","829","28.101","61.408","38.586","1413","303","553",31.999
"77",2018-07-19 13:52:16,3.54925615,139.786,"2018-07-19T23:52:16.361131","28.044","234.26","95.961","829","28.1","61.4","38.582","1413","307","543",35.653
"78",2018-07-19 13:52:23,3.6027145,140.323,"2018-07-19T23:52:23.237865","28.042","234.196","95.932","829","28.096","61.408","38.59","1413","313","542",36.19
"79",2018-07-19 13:52:30,3.5597089,139.891,"2018-07-19T23:52:30.114023","28.041","234.29","95.969","829","28.096","61.398","38.583","1413","316","534",35.758
"80",2018-07-19 13:52:36,3.82122675,142.518,"2018-07-19T23:52:36.992668","28.032","234.51","96.044","829","28.093","61.356","38.555","1413","314","534",38.385
"81",2018-07-19 13:52:43,3.8139596,142.445,"2018-07-19T23:52:43.868043","28.026","234.473","96.018","829","28.085","61.325","38.54","1413","307","550",38.312
"82",2018-07-19 13:52:50,3.78260135,142.13,"2018-07-19T23:52:50.746328","28.011","233.609","95.64","829","28.078","61.396","38.596","1413","307","528",37.997
"83",2018-07-19 13:52:57,3.76786795,141.982,"2018-07-19T23:52:57.620436","28.005","233.232","95.474","829","28.06","61.33","38.564","1413","311","533",37.849
"84",2018-07-19 13:53:04,3.858558,142.893,"2018-07-19T23:53:04.536693","27.997","234.033","95.789","829","28.052","61.328","38.569","1413","321","530",38.76
"85",2018-07-19 13:53:11,3.80629425,142.368,"2018-07-19T23:53:11.422150","27.991","235.046","96.194","829","28.044","61.365","38.602","1413","309","538",38.235
"86",2018-07-19 13:53:18,3.88991625,143.208,"2018-07-19T23:53:18.300685","27.992","235.614","96.428","829","28.045","61.351","38.591","1413","307","544",39.075
"87",2018-07-19 13:53:25,3.93789935,143.69,"2018-07-19T23:53:25.176055","27.989","234.357","95.908","829","28.036","61.359","38.605","1413","311","542",39.557
"88",2018-07-19 13:53:32,4.09040995,145.222,"2018-07-19T23:53:32.051164","27.989","232.989","95.347","829","28.031","61.366","38.614","1413","307","538",41.089
"89",2018-07-19 13:53:38,4.1458593,145.779,"2018-07-19T23:53:38.928687","27.99","233.263","95.462","829","28.042","61.362","38.602","1413","316","530",41.646
"90",2018-07-19 13:53:45,4.12047405,145.524,"2018-07-19T23:53:45.807075","27.989","232.657","95.213","829","28.034","61.356","38.604","1413","302","551",41.391
"91",2018-07-19 13:53:52,4.18020405,146.124,"2018-07-19T23:53:52.685483","27.981","226.456","92.661","829","28.026","61.319","38.584","1413","297","549",41.991
"92",2018-07-19 13:53:59,4.19533565,146.276,"2018-07-19T23:53:59.559761","27.964","219.451","89.769","829","28.014","61.361","38.624","1413","299","532",42.143
"93",2018-07-19 13:54:06,4.1239583,145.559,"2018-07-19T23:54:06.458066","27.955","215.82","88.268","829","28.003","61.375","38.643","1413","312","530",41.426
"94",2018-07-19 13:54:13,4.11211185,145.44,"2018-07-19T23:54:13.333247","27.952","213.965","87.506","829","27.998","61.363","38.639","1413","314","533",41.307
"95",2018-07-19 13:54:20,4.13162365,145.636,"2018-07-19T23:54:20.207282","27.955","213.591","87.357","829","28.008","61.321","38.601","1413","317","541",41.503
"96",2018-07-19 13:54:27,4.153226,145.853,"2018-07-19T23:54:27.081023","27.956","213.643","87.38","829","28.003","61.334","38.614","1413","307","535",41.72
"97",2018-07-19 13:54:33,4.17622205,146.084,"2018-07-19T23:54:33.956127","27.947","209.738","85.768","829","27.998","61.31","38.601","1413","302","539",41.951
"98",2018-07-19 13:54:40,4.1058402,145.377,"2018-07-19T23:54:40.829033","27.939","206.547","84.452","829","27.99","61.306","38.605","1413","304","536",41.244
"99",2018-07-19 13:54:47,4.24431425,146.768,"2018-07-19T23:54:47.701915","27.936","208.802","85.369","829","27.978","61.334","38.634","1413","298","537",42.635
"100",2018-07-19 13:54:54,4.4437129,148.771,"2018-07-19T23:54:54.577219","27.92","198.041","80.947","829","27.965","61.312","38.63","1413","302","534",44.638
"101",2018-07-19 13:55:01,4.09698025,145.288,"2018-07-19T23:55:01.450837","27.917","201.977","82.551","829","27.97","61.325","38.635","1413","296","550",41.155
"102",2018-07-19 13:55:08,4.09319735,145.25,"2018-07-19T23:55:08.325772","27.915","201.819","82.484","829","27.962","61.334","38.648","1413","299","554",41.117
"103",2018-07-19 13:55:15,4.6477904,150.821,"2018-07-19T23:55:15.196609","27.889","184.065","75.193","829","27.944","61.342","38.668","1413","293","533",46.688
"104",2018-07-19 13:55:22,4.4492877,148.827,"2018-07-19T23:55:22.071837","27.862","166.08","67.814","829","27.929","61.32","38.665","1413","287","535",44.694
"105",2018-07-19 13:55:28,4.55192375,149.858,"2018-07-19T23:55:28.944731","27.851","163.418","66.713","829","27.908","61.329","38.689","1413","293","541",45.725
"106",2018-07-19 13:55:35,4.64291245,150.772,"2018-07-19T23:55:35.816193","27.832","153.737","62.74","829","27.895","61.342","38.709","1413","298","528",46.639
"107",2018-07-19 13:55:42,4.6165317,150.507,"2018-07-19T23:55:42.689143","27.817","142.188","58.012","829","27.865","61.345","38.736","1413","306","539",46.374
"108",2018-07-19 13:55:49,4.59751765,150.316,"2018-07-19T23:55:49.559246","27.799","132.493","54.039","829","27.857","61.341","38.74","1413","310","532",46.183
"109",2018-07-19 13:55:56,4.6029929,150.371,"2018-07-19T23:55:56.432866","27.78","123.857","50.499","829","27.837","61.348","38.761","1413","302","525",46.238
"110",2018-07-19 13:56:03,4.62658625,150.608,"2018-07-19T23:56:03.344105","27.768","117.48","47.889","829","27.821","61.339","38.768","1413","305","526",46.475
"111",2018-07-19 13:56:10,4.49995865,149.336,"2018-07-19T23:56:10.219884","27.762","113.069","46.086","829","27.816","61.325","38.762","1413","286","539",45.203
"112",2018-07-19 13:56:17,4.4377399,148.711,"2018-07-19T23:56:17.094770","27.758","107.727","43.906","829","27.806","61.336","38.778","1413","288","536",44.578
"113",2018-07-19 13:56:23,4.56605985,150,"2018-07-19T23:56:23.969519","27.749","99.194","40.422","829","27.796","61.344","38.792","1413","299","542",45.867
"114",2018-07-19 13:56:30,4.5868658,150.209,"2018-07-19T23:56:30.838949","27.741","89.772","36.577","829","27.791","61.341","38.794","1413","296","531",46.076
"115",2018-07-19 13:56:37,4.5767117,150.107,"2018-07-19T23:56:37.711446","27.728","82.84","33.745","829","27.773","61.343","38.81","1413","306","540",45.974
"116",2018-07-19 13:56:44,4.68830725,151.228,"2018-07-19T23:56:44.585539","27.72","78.671","32.042","829","27.768","61.344","38.815","1413","320","533",47.095
"117",2018-07-19 13:56:51,4.5607837,149.947,"2018-07-19T23:56:51.457179","27.715","76.515","31.161","829","27.757","61.341","38.822","1413","299","533",45.814
"118",2018-07-19 13:56:58,4.6585418,150.929,"2018-07-19T23:56:58.329335","27.712","74.982","30.535","829","27.755","61.34","38.823","1413","305","541",46.796
"119",2018-07-19 13:57:05,4.5818883,150.159,"2018-07-19T23:57:05.240763","27.71","73.483","29.923","829","27.749","61.335","38.825","1413","297","535",46.026
"120",2018-07-19 13:57:12,4.20688345,146.392,"2018-07-19T23:57:12.117983","27.714","75.083","30.577","829","27.742","61.311","38.813","1413","284","544",42.259
"121",2018-07-19 13:57:18,4.59970775,150.338,"2018-07-19T23:57:18.988710","27.721","79.508","32.383","829","27.763","61.345","38.82","1413","300","539",46.205
"122",2018-07-19 13:57:25,4.9806856,154.165,"2018-07-19T23:57:25.864352","27.714","75.135","30.598","829","27.754","61.343","38.826","1413","332","540",50.032
"123",2018-07-19 13:57:32,4.9291187,153.647,"2018-07-19T23:57:32.738550","27.709","72.77","29.632","829","27.745","61.336","38.828","1413","316","528",49.514
"124",2018-07-19 13:57:39,4.91866595,153.542,"2018-07-19T23:57:39.608707","27.702","71.159","28.973","829","27.736","61.34","38.839","1413","318","530",49.409
"125",2018-07-19 13:57:46,4.9470377,153.827,"2018-07-19T23:57:46.483751","27.696","69.608","28.339","829","27.739","61.335","38.833","1413","321","530",49.694
"126",2018-07-19 13:57:53,5.19342395,156.302,"2018-07-19T23:57:53.358442","27.689","66.356","27.011","829","27.731","61.324","38.831","1413","309","529",52.169
"127",2018-07-19 13:58:00,5.18984015,156.266,"2018-07-19T23:58:00.232724","27.675","63.051","25.659","829","27.719","61.321","38.839","1413","332","549",52.133
"128",2018-07-19 13:58:07,5.224384,156.613,"2018-07-19T23:58:07.106354","27.663","59.279","24.119","829","27.711","61.316","38.842","1413","346","562",52.48
"129",2018-07-19 13:58:13,5.2590274,156.961,"2018-07-19T23:58:13.978257","27.652","56.183","22.855","829","27.695","61.321","38.86","1413","366","550",52.828
"130",2018-07-19 13:58:20,5.25574225,156.928,"2018-07-19T23:58:20.854254","27.643","53.621","21.809","829","27.683","61.324","38.871","1413","342","546",52.795
"131",2018-07-19 13:58:27,5.2146281,156.515,"2018-07-19T23:58:27.727992","27.637","51.731","21.038","829","27.677","61.316","38.871","1413","336","551",52.382
"132",2018-07-19 13:58:34,5.22328895,156.602,"2018-07-19T23:58:34.601906","27.632","49.351","20.069","829","27.672","61.308","38.869","1413","338","564",52.469
"133",2018-07-19 13:58:41,5.3267214,157.641,"2018-07-19T23:58:41.475026","27.619","43.337","17.619","829","27.649","61.302","38.884","1413","369","594",53.508
"134",2018-07-19 13:58:48,5.4300543,158.679,"2018-07-19T23:58:48.351938","27.605","36.07","14.661","829","27.641","61.301","38.89","1413","375","615",54.546
"135",2018-07-19 13:58:55,5.49366675,159.318,"2018-07-19T23:58:55.227562","27.591","29.302","11.907","829","27.631","61.303","38.9","1413","392","631",55.185
"136",2018-07-19 13:59:02,5.49864425,159.368,"2018-07-19T23:59:02.135504","27.582","27.572","11.202","829","27.613","61.299","38.912","1413","389","636",55.235
"137",2018-07-19 13:59:09,5.42378265,158.616,"2018-07-19T23:59:09.016276","27.573","26.404","10.726","829","27.601","61.296","38.919","1413","369","602",54.483
"138",2018-07-19 13:59:15,5.1043267,155.407,"2018-07-19T23:59:15.890299","27.575","27.016","10.975","829","27.608","61.313","38.926","1413","318","546",51.274
"139",2018-07-19 13:59:22,5.0883987,155.247,"2018-07-19T23:59:22.765143","27.588","31.399","12.758","829","27.616","61.315","38.92","1413","313","553",51.114
"140",2018-07-19 13:59:29,5.5853523,160.239,"2018-07-19T23:59:29.639285","27.585","29.72","12.075","829","27.611","61.329","38.935","1413","401","940",56.106
"141",2018-07-19 13:59:36,5.6048641,160.435,"2018-07-19T23:59:36.514289","27.574","26.599","10.805","829","27.596","61.311","38.934","1413","396","874",56.302
"142",2018-07-19 13:59:43,5.64856655,160.874,"2018-07-19T23:59:43.391996","27.566","26.396","10.722","829","27.598","61.337","38.952","1413","426","1172",56.741
"143",2018-07-19 13:59:50,5.65732695,160.962,"2018-07-19T23:59:50.263986","27.553","25.047","10.171","829","27.585","61.362","38.98","1413","404","886",56.829
"144",2018-07-19 13:59:57,5.588737,160.273,"2018-07-19T23:59:57.135897","27.547","24.649","10.008","829","27.585","61.41","39.015","1413","425","744",56.14
"145",2018-07-19 14:00:04,5.8001812,162.397,"2018-07-20T00:00:04.059689","27.534","24.273","9.853","829","27.575","61.722","39.248","1413","1145","3352",58.264
"146",2018-07-19 14:00:10,5.74453275,161.838,"2018-07-20T00:00:10.937589","27.502","20.552","8.338","829","27.536","62.209","39.632","1413","693","1972",57.705
"147",2018-07-19 14:00:17,5.8796221,163.195,"2018-07-20T00:00:17.812521","27.42","16.339","6.619","829","27.467","68.882","44.571","1413","1638","3253",59.062
"148",2018-07-19 14:00:24,5.87374865,163.136,"2018-07-20T00:00:24.684481","27.331","12.442","5.032","829","27.379","70.513","45.867","1413","1593","3013",59.003
"149",2018-07-19 14:00:31,5.91317045,163.532,"2018-07-20T00:00:31.551619","27.238","9.678","3.908","829","27.299","74.275","48.769","1413","1539","2621",59.399
"150",2018-07-19 14:00:38,6.2368075,166.783,"2018-07-20T00:00:38.420360","27.097","7.993","3.22","829","27.181","78.37","52.011","1413","342","1272",62.65
"151",2018-07-19 14:00:45,6.22754935,166.69,"2018-07-20T00:00:45.296417","26.915","7.3","2.931","829","27.013","78.452","52.266","1413","345","1274",62.557
"152",2018-07-19 14:00:52,6.2270516,166.685,"2018-07-20T00:00:52.164246","26.773","6.834","2.737","829","26.894","78.511","52.448","1413","350","1432",62.552
"153",2018-07-19 14:00:59,6.2186894,166.601,"2018-07-20T00:00:59.032148","26.671","6.433","2.571","829","26.785","78.471","52.543","1413","359","1429",62.468
"154",2018-07-19 14:01:05,6.1284971,165.695,"2018-07-20T00:01:05.915024","26.602","6.122","2.444","829","26.716","78.307","52.495","1413","450","1453",61.562
"155",2018-07-19 14:01:12,6.118343,165.593,"2018-07-20T00:01:12.786905","26.542","5.74","2.289","829","26.653","78.555","52.761","1413","410","1317",61.46
"156",2018-07-19 14:01:19,6.0838987,165.247,"2018-07-20T00:01:19.656703","26.501","5.396","2.15","829","26.598","78.598","52.859","1413","391","1512",61.114
"157",2018-07-19 14:01:26,6.43182595,168.742,"2018-07-20T00:01:26.519811","26.444","4.903","1.952","829","26.544","78.097","52.531","1413","293","954",64.609
"158",2018-07-19 14:01:33,6.57856265,170.216,"2018-07-20T00:01:33.385086","26.341","4.731","1.88","829","26.438","78.218","52.749","1413","273","702",66.083
"159",2018-07-19 14:01:40,6.55108685,169.94,"2018-07-20T00:01:40.252648","26.288","4.637","1.841","829","26.352","78.226","52.855","1413","273","700",65.807
"160",2018-07-19 14:01:47,6.55248055,169.954,"2018-07-20T00:01:47.120524","26.253","4.455","1.767","829","26.293","78.107","52.831","1413","276","721",65.821
"161",2018-07-19 14:01:53,6.58115095,170.242,"2018-07-20T00:01:53.982588","26.197","4.351","1.724","829","26.219","78.088","52.903","1413","277","733",66.109
"162",2018-07-19 14:02:00,6.562336,170.053,"2018-07-20T00:02:00.844387","26.141","4.222","1.671","829","26.171","77.804","52.735","1413","284","777",65.92
"163",2018-07-19 14:02:07,6.69344335,171.37,"2018-07-20T00:02:07.707271","26.018","4.075","1.61","829","26.105","77.598","52.652","1413","273","689",67.237
"164",2018-07-19 14:02:14,6.75098325,171.948,"2018-07-20T00:02:14.568130","25.902","4.018","1.584","829","26.006","77.682","52.834","1413","270","640",67.815
"165",2018-07-19 14:02:21,6.4783158,169.209,"2018-07-20T00:02:21.442549","25.846","3.944","1.553","829","25.949","77.996","53.148","1413","293","901",65.076
"166",2018-07-19 14:02:28,6.53814535,169.81,"2018-07-20T00:02:28.307433","25.835","3.813","1.501","829","25.941","77.792","52.997","1413","285","822",65.677
"167",2018-07-19 14:02:35,6.85033415,172.946,"2018-07-20T00:02:35.168734","25.783","3.712","1.46","829","25.894","77.53","52.846","1413","268","650",68.813
"168",2018-07-19 14:02:42,6.85730265,173.016,"2018-07-20T00:02:42.029326","25.727","3.715","1.46","829","25.821","77.763","53.116","1413","269","646",68.883
"169",2018-07-19 14:02:48,6.8193741,172.635,"2018-07-20T00:02:48.889494","25.701","3.689","1.449","829","25.783","77.551","52.993","1413","286","827",68.502
"170",2018-07-19 14:02:55,6.86427115,173.086,"2018-07-20T00:02:55.750023","25.663","3.666","1.439","829","25.759","77.441","52.934","1413","276","720",68.953
"171",2018-07-19 14:03:02,6.28369555,167.254,"2018-07-20T00:03:02.656571","25.673","3.708","1.456","829","25.74","78.493","53.79","1413","342","1243",63.121
