alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
1698.2,766.4,22.067,0.00348425,2016-11-03T07:18:14.110520,1188.2,103.822,1024.3,3232.8,3268.7,1550775689.87421
1665.2,750.8,22.062,0.00288695,2016-11-03T07:18:15.508975,1154.5,103.816,995.6,3174.7,3202.2,1550775691.27267
1586.3,722.3,22.057,0.00049775,2016-11-03T07:18:16.910040,1092,103.792,944.6,3037,3046.1,1550775692.67373
1553.5,706.7,22.053,0.0027874,2016-11-03T07:18:18.305210,1067.4,103.815,910.8,2924.3,2928.5,1550775694.06890
1586.3,724.6,22.048,0,2016-11-03T07:18:19.702562,1102.6,103.783,951.6,3056.4,3072.1,1550775695.46626
1962.4,924.4,22.043,0,2016-11-03T07:18:21.105307,1481.6,103.783,1311.5,3984.8,4008.3,1550775696.86900
2312.7,1077.9,22.043,0.0011946,2016-11-03T07:18:22.507229,1782.1,103.795,1598.4,4657.3,4983.3,1550775698.27092
5268.1,2266.9,22.047,0.0035838,2016-11-03T07:18:23.912538,3903.3,103.819,3699.4,8888.6,13385.2,1550775699.67622
14527.8,4897.4,22.06,0.0071676,2016-11-03T07:18:25.315042,8400.1,103.855,7921.1,13795.6,36585.9,1550775701.07873
12871.2,4499.5,22.098,0,2016-11-03T07:18:26.719302,7642.3,103.776,7170.1,13080.6,30869.3,1550775702.48299
10529.4,3825,22.121,0.00706805,2016-11-03T07:18:28.129526,6481.3,103.847,6089.4,11948.5,24191.8,1550775703.89321
9464.5,3074.8,22.144,0.0021901,2016-11-03T07:18:29.536432,5315,103.798,4991.3,10593.5,19050.5,1550775705.30012
9334.7,3430.1,22.149,0,2016-11-03T07:18:30.947366,5898.9,103.769,5520.1,11266.2,20811.5,1550775706.71105
9293.6,3069.7,22.167,0.00547525,2016-11-03T07:18:32.352287,5447.6,103.824,5032.8,10569.6,18928.2,1550775708.11598
8811.9,3088.9,22.174,0.00447975,2016-11-03T07:18:33.756320,5426.7,103.814,5019,10610.8,18463.1,1550775709.52000
8223,2894.6,22.182,0.0069685,2016-11-03T07:18:35.163533,5021.3,103.839,4665.6,10137.4,16839.9,1550775710.92722
7533.6,2715.6,22.183,0.00408155,2016-11-03T07:18:36.569677,4686.3,103.81,4360.4,9696.2,15320,1550775712.33337
6768.8,2394.2,22.19,0.00666985,2016-11-03T07:18:37.976959,4148.4,103.836,3827,8922.1,13388.9,1550775713.74065
5757.4,2076.1,22.191,0.00905905,2016-11-03T07:18:39.378894,3602.8,103.86,3315.1,8102.1,11469,1550775715.14258
5585.9,2065.5,22.191,0.0087604,2016-11-03T07:18:40.781366,3583.9,103.857,3272.1,8057.8,11109,1550775716.54505
6395,2199.9,22.191,0.00428065,2016-11-03T07:18:42.184200,3903.3,103.812,3593.2,8415.9,12471.9,1550775717.94789
6376.6,2188.6,22.2,0.0001991,2016-11-03T07:18:43.587239,3798.1,103.771,3512.2,8365.1,12391.2,1550775719.35093
2228.5,901.3,22.194,0.00547525,2016-11-03T07:18:44.995567,1461.8,103.824,1305.7,3972,4398.3,1550775720.75925
2258,975,22.18,0.00527615,2016-11-03T07:18:46.394784,1589.1,103.822,1403.6,4228,4623.7,1550775722.15848
2888.7,1114.7,22.173,0.003982,2016-11-03T07:18:47.792832,1862.2,103.809,1657.3,4811.1,5670.3,1550775723.55652
3541.2,1354.3,22.17,0,2016-11-03T07:18:49.193970,2334.6,103.757,2095.7,5771.8,7037.5,1550775724.95766
3050.8,1236,22.165,0.00627165,2016-11-03T07:18:50.595050,2100.8,103.82,1878,5283.5,6162.9,1550775726.35874
3029.6,1187.4,22.162,0.0041811,2016-11-03T07:18:52.000663,2015.2,103.799,1801.5,5100.8,5997,1550775727.76435
2874.6,1205.3,22.159,0.0041811,2016-11-03T07:18:53.401251,2058,103.799,1846.3,5183.3,5832,1550775729.16494
2921.5,1197.7,22.154,0.0063712,2016-11-03T07:18:54.802612,2056,103.821,1847.1,5174,5842.3,1550775730.56630
3690.4,1502.3,22.151,0.0051766,2016-11-03T07:18:56.203727,2666.3,103.809,2501.4,6562.1,7719.3,1550775731.96742
3898.7,1513.1,22.15,0.00129415,2016-11-03T07:18:57.604690,2669.8,103.77,2511.8,6577.7,7972.6,1550775733.36838
2235.3,961.2,22.147,0.0009955,2016-11-03T07:18:59.009980,1579.3,103.767,1389.5,4144.4,4447.7,1550775734.77366
2208.1,940,22.143,0.0027874,2016-11-03T07:19:00.409775,1549.1,103.785,1359.3,4024.6,4336.7,1550775736.17346
3577.2,1427.3,22.14,0,2016-11-03T07:19:01.808880,2510.5,103.736,2395.2,6344.1,7441.3,1550775737.57257
1817.5,794.1,22.134,0.0027874,2016-11-03T07:19:03.209319,1281.6,103.764,1115.7,3455.8,3526.8,1550775738.97301
2052.2,724.3,22.131,0.0107514,2016-11-03T07:19:04.607888,1117,103.844,959.4,3045.8,3344.9,1550775740.37158
2888.7,1167,22.126,0.00467885,2016-11-03T07:19:06.009233,2019.7,103.783,1858.7,5222.6,5865.4,1550775741.77292
2708.9,1126.3,22.124,0.0067694,2016-11-03T07:19:07.410847,1922.8,103.804,1765,5034.1,5550.2,1550775743.17453
2989.6,1225.2,22.121,0.00786445,2016-11-03T07:19:08.812013,2130.2,103.815,1970.9,5473.3,6175.9,1550775744.57570
3140.6,1288.9,22.12,0.0047784,2016-11-03T07:19:10.213657,2231.6,103.784,2074.1,5678.4,6447.3,1550775745.97734
3325.9,1342.5,22.118,0.00587345,2016-11-03T07:19:11.614581,2321.5,103.795,2173.3,5871.4,6763.5,1550775747.37827
3207,1319.6,22.12,0.0041811,2016-11-03T07:19:13.019385,2277.7,103.778,2120.4,5749.4,6581.3,1550775748.78307
3157.2,1274.5,22.117,0.0063712,2016-11-03T07:19:14.419861,2214.8,103.8,2031.8,5547,6327,1550775750.18355
3359.2,1364.4,22.118,0.00706805,2016-11-03T07:19:15.820220,2346.4,103.807,2188.9,5884.3,6853.7,1550775751.58391
3426.1,1378.2,22.113,0.00447975,2016-11-03T07:19:17.223481,2378.1,103.781,2219.1,5955,7008.1,1550775752.98717
3572.4,1427.3,22.113,0.011946,2016-11-03T07:19:18.625855,2475.5,103.856,2337.4,6174.5,7284.5,1550775754.38955
3579.6,1429.3,22.116,0.00368335,2016-11-03T07:19:20.035804,2480.6,103.773,2345.2,6185.8,7330.3,1550775755.79950
3541.2,1421.2,22.116,0.00726715,2016-11-03T07:19:21.437737,2452.4,103.809,2319.2,6139.5,7244.1,1550775757.20143
3923,1562.4,22.116,0.0029865,2016-11-03T07:19:22.837452,2747.6,103.766,2601.1,6761.6,8239.8,1550775758.60114
1815.3,803.6,22.112,0.0063712,2016-11-03T07:19:24.239363,1261.7,103.8,1099.3,3410.5,3531.6,1550775760.00305
1842,800.1,22.105,0.0083622,2016-11-03T07:19:25.636625,1260.4,103.82,1092.5,3389.9,3591.6,1550775761.40031
2065.7,899.8,22.1,0.0065703,2016-11-03T07:19:27.040226,1453.5,103.802,1293.9,3927.5,4162.3,1550775762.80392
2574.5,1112.7,22.097,0.00527615,2016-11-03T07:19:28.438056,1918.6,103.789,1747.9,4933.9,5280.7,1550775764.20175
2606.9,1057.3,22.097,0.0073667,2016-11-03T07:19:29.839432,1794.7,103.81,1627.1,4646,5093.9,1550775765.60312
2092.7,895.7,22.091,0.0093577,2016-11-03T07:19:31.241165,1483.2,103.83,1306.7,3888.5,4049.7,1550775767.00486
2427.1,1030.6,22.087,0.00069685,2016-11-03T07:19:32.641379,1755,103.743,1585.1,4555.9,4873,1550775768.40507
1735.6,743.5,22.086,0.00408155,2016-11-03T07:19:34.047388,1149.4,103.777,999.9,3096.9,3273.5,1550775769.81108
3375.9,1355,22.08,0.0043802,2016-11-03T07:19:35.444294,2348.9,103.78,2205,5944.7,6877.6,1550775771.20798
3395,1371.4,22.081,0.0063712,2016-11-03T07:19:36.844774,2370.8,103.8,2230.1,5997.5,6909.5,1550775772.60846
3356.9,1363.1,22.079,0.00368335,2016-11-03T07:19:38.245458,2349.7,103.773,2192.4,5909.9,6774.1,1550775774.00915
3421.3,1376.4,22.082,0.0093577,2016-11-03T07:19:39.649371,2393,103.83,2246.2,6021.4,6920.1,1550775775.41306
3524.4,1408.7,22.085,0.00905905,2016-11-03T07:19:41.057431,2465,103.827,2327.3,6165.2,7141.9,1550775776.82112
3695.3,1465.3,22.084,0.00607255,2016-11-03T07:19:42.460712,2588.8,103.797,2440,6405,7536.4,1550775778.22440
3806.5,1516.4,22.087,0.0067694,2016-11-03T07:19:43.866745,2678.9,103.804,2524.6,6621.2,7820.9,1550775779.63043
3898.7,1549.1,22.087,0.00467885,2016-11-03T07:19:45.267834,2726.7,103.783,2563.4,6702,8000.3,1550775781.03152
4042.4,1596.4,22.088,0.00846175,2016-11-03T07:19:46.668334,2820.1,103.821,2648.2,6850.2,8206.2,1550775782.43202
4184.3,1656.6,22.091,0.0033847,2016-11-03T07:19:48.074641,2933.8,103.77,2755.6,7065.4,8580.8,1550775783.83833
4452.7,1746.4,22.095,0.00985545,2016-11-03T07:19:49.475923,3106.2,103.835,2913.7,7351.8,9153.2,1550775785.23962
4745.6,1827.2,22.097,0.0071676,2016-11-03T07:19:50.884228,3241.4,103.808,3070.5,7631.2,9750.7,1550775786.64792
5194.8,1987,22.105,0.00905905,2016-11-03T07:19:52.284584,3567.1,103.827,3393.9,8160.2,10778.6,1550775788.04827
5765.1,2171,22.112,0.00388245,2016-11-03T07:19:53.687094,3887.7,103.775,3712,8671.6,11918.4,1550775789.45078
5855.1,2215.3,22.12,0.0073667,2016-11-03T07:19:55.093654,3936.8,103.81,3772.9,8767.8,12137.5,1550775790.85734
5898.9,2194.9,22.132,0.0053757,2016-11-03T07:19:56.497487,3892.7,103.79,3716.6,8702.8,12130.6,1550775792.26118
6012.5,2220.6,22.138,0.00587345,2016-11-03T07:19:57.904566,3903.6,103.795,3722.6,8734.3,12324.7,1550775793.66826
5785.7,2147.1,22.143,0.00746625,2016-11-03T07:19:59.306090,3741.2,103.811,3549.7,8467.3,11813.3,1550775795.06978
5063.7,1912.5,22.149,0.00806355,2016-11-03T07:20:00.708542,3327.2,103.817,3094.7,7717.5,10379.7,1550775796.47223
4775.5,1768.3,22.151,0.00885995,2016-11-03T07:20:02.115916,3078.8,103.825,2853.3,7303.8,9675.8,1550775797.87960
5056.1,1937.4,22.149,0,2016-11-03T07:20:03.515939,3369,103.7,3129.1,7789.2,10404.6,1550775799.27963
6641.9,2516.5,22.149,0.01722215,2016-11-03T07:20:04.923148,4422.8,103.873,4172.6,9444.5,14166.2,1550775800.68684
5660,2000.6,22.164,0.0137379,2016-11-03T07:20:06.325556,3456.1,103.838,3214.2,7983,11281.5,1550775802.08925
5372,1983,22.164,0.00567435,2016-11-03T07:20:07.726519,3419.1,103.757,3185.8,7960.9,10957.4,1550775803.49021
5560.4,2018.2,22.169,0.01224465,2016-11-03T07:20:09.134287,3476,103.823,3236.1,8053.5,11258.6,1550775804.89798
5672.8,2091.7,22.167,0.0093577,2016-11-03T07:20:10.538890,3622.2,103.794,3392.4,8328.3,11652,1550775806.30258
5788.3,2089.7,22.171,0.0067694,2016-11-03T07:20:11.946325,3624.2,103.768,3394.4,8345.7,11850.5,1550775807.71001
4925.6,1813.4,22.175,0.0095568,2016-11-03T07:20:13.348681,3139,103.796,2932.3,7593.4,10139,1550775809.11237
5318.7,1968.1,22.174,0.0135388,2016-11-03T07:20:14.751032,3384.6,103.836,3222.3,8141.3,11219.4,1550775810.51472
3910.9,2102.8,22.175,0.00945725,2016-11-03T07:20:16.158315,3578.6,103.795,3426.9,8547.1,10938.2,1550775811.92201
6298.3,2282.7,22.186,0.00428065,2016-11-03T07:20:17.562223,3943.8,103.743,3843.4,9242.2,13614.6,1550775813.32591
2648.6,1040.2,22.188,0.0127424,2016-11-03T07:20:18.969538,1689.5,103.828,1582.8,4923.1,5614,1550775814.73322
2413.4,991.4,22.174,0.009955,2016-11-03T07:20:20.370895,1608.7,103.8,1489.2,4636.7,5167,1550775816.13458
2385.9,986.3,22.167,0.00647075,2016-11-03T07:20:21.771729,1594.9,103.765,1461,4518.9,4935.6,1550775817.53542
4005.8,1653.3,22.16,0.01105005,2016-11-03T07:20:23.171867,2876.2,103.811,2632.8,6941.1,8629.1,1550775818.93555
12380.7,4044,22.17,0.0113487,2016-11-03T07:20:24.572856,6972,103.814,6621.7,12541,28220.9,1550775820.33654
10435.7,3727.4,22.205,0.0093577,2016-11-03T07:20:25.982197,6429.7,103.794,6106,11983.5,24017.6,1550775821.74588
10554.5,3701.2,22.227,0.0107514,2016-11-03T07:20:27.386070,6430.9,103.808,6205.4,12065.5,24080.2,1550775823.14969
11742.5,4103.4,22.256,0.00567435,2016-11-03T07:20:28.789651,7020.6,103.757,6814.2,12720.4,28071.3,1550775824.55333
9940.8,3549.2,22.276,0.0109505,2016-11-03T07:20:30.193656,6152.6,103.81,6007.3,11821.7,22713.6,1550775825.95735
7980.9,2838.4,22.285,0.01045275,2016-11-03T07:20:31.596270,5075.1,103.805,4967.2,10545.6,17018.2,1550775827.35996
6387.1,2333.8,22.284,0.01284195,2016-11-03T07:20:33.003737,4113.2,103.829,4002.5,9195.4,13214.4,1550775828.76743
4223.6,1636.2,22.275,0.0083622,2016-11-03T07:20:34.406098,2838.2,103.784,2741.6,7089.8,8843.5,1550775830.16978
2961.4,1156,22.262,0.00866085,2016-11-03T07:20:35.807577,1953.5,103.787,1834,5264.1,6090.2,1550775831.57126
2237.6,920.4,22.251,0.0125433,2016-11-03T07:20:37.208954,1490.2,103.826,1356.8,4131.8,4581.5,1550775832.97264
1786.5,756,22.239,0.01582845,2016-11-03T07:20:38.607922,1175.3,103.859,1029.6,3299,3594,1550775834.37161
1536.1,726.1,22.224,0.0117469,2016-11-03T07:20:40.011658,1123.8,103.818,969.2,3112.8,3067.4,1550775835.77535
2289.9,932.7,22.22,0.00428065,2016-11-03T07:20:41.409429,1514.6,103.743,1381,4195.3,4700.8,1550775837.17312
1782.1,777.4,22.211,0.0117469,2016-11-03T07:20:42.808940,1214.4,103.818,1073.4,3408.5,3622.9,1550775838.57263
2076.9,888.4,22.206,0.01124915,2016-11-03T07:20:44.206573,1422.2,103.813,1286.3,4009,4349,1550775839.97026
5870.6,2288,22.202,0.0127424,2016-11-03T07:20:45.606572,3969.7,103.828,3900.3,9064.3,12766.9,1550775841.37026
6233.1,2241.5,22.216,0.01045275,2016-11-03T07:20:47.013212,3925.5,103.805,3842.7,8960.8,12810,1550775842.77690
3582,1318,22.219,0.0057739,2016-11-03T07:20:48.415927,2299.6,103.758,2186.8,5974.4,7389.8,1550775844.17961
2303.6,927.9,22.208,0.0127424,2016-11-03T07:20:49.816154,1509.1,103.828,1370.9,4214.4,4805.5,1550775845.57984
1746.7,731.1,22.201,0.0109505,2016-11-03T07:20:51.216400,1132.1,103.81,979.3,3192.1,3524.4,1550775846.98009
1599.4,689.1,22.191,0.00905905,2016-11-03T07:20:52.613485,1060.3,103.791,902.8,2956.7,3211.7,1550775848.37718
1623.5,700.2,22.182,0.01244375,2016-11-03T07:20:54.016086,1077.4,103.825,921.9,3011.9,3256.8,1550775849.77977
1676.2,720.3,22.177,0.0161271,2016-11-03T07:20:55.413491,1114.2,103.862,965.2,3130.9,3404.6,1550775851.17718
1771,757.8,22.168,0.00647075,2016-11-03T07:20:56.810456,1180.9,103.765,1035.7,3325.4,3637.4,1550775852.57414
1873.1,797.6,22.163,0.0115478,2016-11-03T07:20:58.208611,1259.2,103.816,1114.9,3527.5,3879.3,1550775853.97230
2253.5,952.1,22.155,0.009955,2016-11-03T07:20:59.606098,1559.9,103.8,1430.3,4334.7,4820.5,1550775855.36979
3195.1,1418.7,22.155,0.0117469,2016-11-03T07:21:01.010947,2471.2,103.818,2353,6371.5,7295.3,1550775856.77463
5366.9,2095.7,22.158,0.00905905,2016-11-03T07:21:02.412070,3689.4,103.791,3595.8,8570,11435.9,1550775858.17576
7008.1,2615,22.171,0.01124915,2016-11-03T07:21:03.814451,4709.9,103.813,4572.3,10008.1,15072.2,1550775859.57814
6523.4,2437.8,22.184,0.0095568,2016-11-03T07:21:05.217969,4297.7,103.796,4198.3,9487.6,13755.4,1550775860.98166
8161.5,2984.9,22.193,0.0083622,2016-11-03T07:21:06.619479,5325.8,103.784,5203,10854,18010.6,1550775862.38317
8777.5,3173.7,22.211,0.00806355,2016-11-03T07:21:08.027297,5609.4,103.781,5487.9,11215.6,19592.5,1550775863.79099
9420.2,3413.5,22.231,0.01383745,2016-11-03T07:21:09.430877,5957,103.839,5820.6,11616.8,21367.9,1550775865.19457
9488.2,3384.3,22.251,0.00945725,2016-11-03T07:21:10.835551,5913.7,103.795,5784.1,11566.2,21367.9,1550775866.59925
9532.7,3422.8,22.264,0.01065185,2016-11-03T07:21:12.238307,5986.2,103.807,5837.7,11633.4,21471.4,1550775868.00200
9672.8,3477.2,22.278,0.0117469,2016-11-03T07:21:13.640932,6074,103.818,5912.7,11706.9,21797.8,1550775869.40462
9057.2,3207.2,22.294,0.009955,2016-11-03T07:21:15.049028,5663.8,103.8,5539.7,11263.4,19948.4,1550775870.81272
8066.9,2918,22.305,0.0117469,2016-11-03T07:21:16.452296,5210.5,103.818,5098.8,10702.2,17419.5,1550775872.21599
7406.1,2697.3,22.312,0.0091586,2016-11-03T07:21:17.860682,4839.6,103.792,4741.9,10219.5,15827.9,1550775873.62437
6623.5,2452.1,22.317,0.0087604,2016-11-03T07:21:19.264033,4323.1,103.788,4214.4,9497.1,13870.6,1550775875.02771
4588.9,2129,22.31,0.00268785,2016-11-03T07:21:20.666578,3788.5,103.727,3679.1,8694,11070.1,1550775876.43027
6051.4,2274.4,22.308,0.01543025,2016-11-03T07:21:22.073382,3998.4,103.855,3907.1,9042.1,12688.1,1550775877.83707
6155.1,2310.2,22.313,0.0053757,2016-11-03T07:21:23.476948,4055.1,103.754,3948.1,9104.8,12918.3,1550775879.24063
5036,1812.3,22.315,0.011946,2016-11-03T07:21:24.883370,3278.4,103.82,3146.8,7770.4,10126.8,1550775880.64705
4358.9,1702.1,22.305,0.01403655,2016-11-03T07:21:26.286210,3044.1,103.841,2922.8,7407.2,9156.1,1550775882.04990
3098.1,1273.5,22.295,0.0055748,2016-11-03T07:21:27.687494,2126.7,103.756,2000.1,5669.1,6583.9,1550775883.45118
4596.4,1792.7,22.291,0.00905905,2016-11-03T07:21:29.093715,3248.4,103.791,3112.5,7711,9723.7,1550775884.85740
3128.8,1248.6,22.289,0.007964,2016-11-03T07:21:30.494797,2100,103.78,1977.2,5607.7,6578.7,1550775886.25849
4400.8,1711.7,22.282,0.01523115,2016-11-03T07:21:31.900918,3050.4,103.853,2915.7,7364.4,9161.9,1550775887.66461
3541.2,1343.7,22.277,0.01363835,2016-11-03T07:21:33.303231,2334.1,103.837,2218.6,6044.9,7230.6,1550775889.06691
2593,1085,22.273,0.0125433,2016-11-03T07:21:34.705821,1812.6,103.826,1679,4894.7,5501.7,1550775890.46951
2264.9,946.6,22.262,0.00965635,2016-11-03T07:21:36.112354,1552.9,103.797,1417.2,4256.9,4663.4,1550775891.87604
1966.9,840.9,22.251,0.0057739,2016-11-03T07:21:37.512401,1345.7,103.758,1199.8,3716.3,4000.9,1550775893.27609
1782.1,775.4,22.244,0.00945725,2016-11-03T07:21:38.916123,1215.9,103.795,1062.8,3353.9,3558,1550775894.67981
1895.4,811.7,22.234,0.00925815,2016-11-03T07:21:40.316063,1295.4,103.793,1139.6,3552.5,3845.3,1550775896.07976
1848.6,806.9,22.228,0.0115478,2016-11-03T07:21:41.717596,1278.3,103.816,1131.3,3524.8,3753.2,1550775897.48120
1911,804.1,22.218,0.0131406,2016-11-03T07:21:43.120924,1264.2,103.832,1112.7,3503.1,3801.7,1550775898.88461
1897.6,812.2,22.209,0.00945725,2016-11-03T07:21:44.519590,1276.5,103.795,1124.5,3541.1,3804.1,1550775900.28328
2867.6,1193.2,22.204,0.00945725,2016-11-03T07:21:45.924205,2034.3,103.795,1895.4,5377.9,6147.3,1550775901.68789
3486,1389,22.203,0.00706805,2016-11-03T07:21:47.324846,2415.1,103.771,2291,6207.4,7408.8,1550775903.08854
4813,1807.3,22.201,0.0141361,2016-11-03T07:21:48.726046,3201.4,103.842,3090.9,7708.2,10001.6,1550775904.48970
4735.6,1841,22.206,0.0151316,2016-11-03T07:21:50.133412,3279.9,103.852,3161.4,7829.5,10050.4,1550775905.89710
3775,1267.7,22.21,0.0117469,2016-11-03T07:21:51.535531,2170.2,103.818,2036.1,5669.1,7133.9,1550775907.29922
2094.9,881.1,22.202,0.01244375,2016-11-03T07:21:52.940953,1407.4,103.825,1260.7,3867.1,4213.8,1550775908.70463
2013.9,834.1,22.191,0.00925815,2016-11-03T07:21:54.340912,1335.7,103.793,1181.6,3641.3,3966.8,1550775910.10460
1544.8,679.8,22.181,0.0067694,2016-11-03T07:21:55.739824,1032.1,103.768,867.5,2789.9,2937.9,1550775911.50351
1384.5,634.7,22.17,0.0075658,2016-11-03T07:21:57.145921,943.8,103.776,777.4,2528.4,2576.8,1550775912.90961
1388.8,643,22.163,0.01164735,2016-11-03T07:21:58.541669,959.2,103.817,795.6,2574.4,2611.5,1550775914.30536
1371.6,632,22.153,0.0067694,2016-11-03T07:21:59.942552,940.8,103.768,774.4,2511.3,2542.2,1550775915.70623
1339.3,625.4,22.147,0.00985545,2016-11-03T07:22:01.337915,926.4,103.799,760.1,2468.7,2473.1,1550775917.10160
1332.9,618.4,22.137,0.0077649,2016-11-03T07:22:02.734291,915.1,103.778,747.7,2437.5,2431.7,1550775918.49798
1345.8,625.9,22.132,0.00846175,2016-11-03T07:22:04.134461,928.4,103.785,762.3,2473.8,2477.7,1550775919.89815
1360.8,632,22.124,0.00945725,2016-11-03T07:22:05.530421,939,103.795,770.9,2496.9,2498.4,1550775921.29411
1399.6,651.9,22.121,0.0037829,2016-11-03T07:22:06.931684,978.3,103.738,808.6,2604.6,2609.2,1550775922.69537
1414.7,669.2,22.111,0.0111496,2016-11-03T07:22:08.327439,1006,103.812,841.9,2710.8,2681.1,1550775924.09113
1643.2,736.4,22.107,0.007964,2016-11-03T07:22:09.724390,1134.8,103.78,979.8,3101.7,3218.8,1550775925.48808
1549.2,698.2,22.102,0.0107514,2016-11-03T07:22:11.130625,1063.9,103.808,897.7,2865.6,2930.9,1550775926.89432
2420.3,1022.1,22.095,0.0125433,2016-11-03T07:22:12.528222,1713.9,103.826,1560.7,4539,4955.7,1550775928.29191
2690.4,1117.7,22.096,0.0067694,2016-11-03T07:22:13.932595,1900.7,103.768,1729.8,4895.2,5420.3,1550775929.69628
3199.8,1283.6,22.093,0.00826265,2016-11-03T07:22:15.333418,2230.4,103.783,2040.4,5599.6,6597.1,1550775931.09711
2767.1,1076.4,22.097,0.00826265,2016-11-03T07:22:16.733952,1777.9,103.783,1600.2,4637.7,5417.7,1550775932.49765
2919.1,1146.9,22.091,0.01045275,2016-11-03T07:22:18.142870,1940.7,103.805,1740.9,4957.8,5801.1,1550775933.90656
2415.7,1038.7,22.087,0.01363835,2016-11-03T07:22:19.543454,1714.7,103.837,1519.9,4456.5,4943.1,1550775935.30715
2560.6,1080.5,22.085,0.00866085,2016-11-03T07:22:20.948825,1786.7,103.787,1587.1,4601.5,5202.4,1550775936.71251
2704.3,1126.8,22.082,0.0121451,2016-11-03T07:22:22.350153,1870.7,103.822,1663.4,4771.3,5422.8,1550775938.11383
2713.6,1094.8,22.077,0.0087604,2016-11-03T07:22:23.750540,1809.3,103.788,1606.7,4647,5334,1550775939.51422
