alt,lat,long,ts_gps,ts
-72.784,21.88443883,-159.527238,2019-02-21T19:09:59.000Z,1550776204.13819
-72.784,21.88443883,-159.527238,2019-02-21T19:09:59.000Z,1550776205.47818
-73.978,21.88444316,-159.5272436,2019-02-21T19:10:00.000Z,1550776205.59071
-75.716,21.88444947,-159.5272369,2019-02-21T19:10:01.000Z,1550776206.14026
-76.585,21.88445262,-159.5272335,2019-02-21T19:10:02.000Z,1550776207.13930
-76.585,21.88445262,-159.5272335,2019-02-21T19:10:02.000Z,1550776208.47601
-76.213,21.884461,-159.5272335,2019-02-21T19:10:03.000Z,1550776208.58899
-75.84,21.88446938,-159.5272335,2019-02-21T19:10:04.000Z,1550776209.13931
-75.792,21.88447894,-159.5272426,2019-02-21T19:10:05.000Z,1550776210.13898
-75.792,21.88447894,-159.5272426,2019-02-21T19:10:05.000Z,1550776211.47578
-74.502,21.88449373,-159.527255,2019-02-21T19:10:06.000Z,1550776211.58692
-75.371,21.88449688,-159.5272516,2019-02-21T19:10:07.000Z,1550776212.21343
-74.081,21.88451166,-159.5272641,2019-02-21T19:10:08.000Z,1550776213.14057
-74.081,21.88451166,-159.5272641,2019-02-21T19:10:08.000Z,1550776214.47729
-75.275,21.88451599,-159.5272698,2019-02-21T19:10:09.000Z,1550776214.59035
-74.73,21.88451402,-159.5272822,2019-02-21T19:10:10.000Z,1550776215.14056
-75.924,21.88451835,-159.5272879,2019-02-21T19:10:11.000Z,1550776216.14264
-75.924,21.88451835,-159.5272879,2019-02-21T19:10:11.000Z,1550776217.47766
-75.054,21.8845152,-159.5272913,2019-02-21T19:10:12.000Z,1550776217.59049
-75.379,21.88451637,-159.5273003,2019-02-21T19:10:13.000Z,1550776218.14221
-76.946,21.88451232,-159.527306,2019-02-21T19:10:14.000Z,1550776219.14207
-76.946,21.88451232,-159.527306,2019-02-21T19:10:14.000Z,1550776220.47887
-78.139,21.88451666,-159.5273117,2019-02-21T19:10:15.000Z,1550776220.59121
-78.512,21.88450827,-159.5273117,2019-02-21T19:10:16.000Z,1550776221.14178
-79.381,21.88451143,-159.5273083,2019-02-21T19:10:17.000Z,1550776222.14216
-79.381,21.88451143,-159.5273083,2019-02-21T19:10:17.000Z,1550776223.47893
-80.624,21.8845062,-159.5273049,2019-02-21T19:10:18.000Z,1550776223.59141
-79.381,21.88451143,-159.5273083,2019-02-21T19:10:19.000Z,1550776224.13971
-78.512,21.88450827,-159.5273117,2019-02-21T19:10:20.000Z,1550776225.14066
-78.512,21.88450827,-159.5273117,2019-02-21T19:10:20.000Z,1550776226.47734
-78.139,21.88451666,-159.5273117,2019-02-21T19:10:21.000Z,1550776226.58982
-76.897,21.88452188,-159.5273151,2019-02-21T19:10:22.000Z,1550776227.21514
-78.464,21.88451783,-159.5273208,2019-02-21T19:10:23.000Z,1550776228.14134
-78.464,21.88451783,-159.5273208,2019-02-21T19:10:23.000Z,1550776229.47770
-78.464,21.88451783,-159.5273208,2019-02-21T19:10:24.000Z,1550776229.58928
-78.512,21.88450827,-159.5273117,2019-02-21T19:10:25.000Z,1550776230.14101
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:26.000Z,1550776231.14217
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:26.000Z,1550776232.47800
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:27.000Z,1550776232.59095
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:28.000Z,1550776233.14196
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:29.000Z,1550776234.14093
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:29.000Z,1550776235.47882
-78.188,21.8845071,-159.5273026,2019-02-21T19:10:30.000Z,1550776235.59134
-77.318,21.88450394,-159.527306,2019-02-21T19:10:31.000Z,1550776236.14097
-70.832,21.88451934,-159.5273048,2019-02-21T19:10:32.000Z,1550776237.69279
-70.832,21.88451934,-159.5273048,2019-02-21T19:10:32.000Z,1550776238.48195
-65.96,21.88452113,-159.5273002,2019-02-21T19:10:33.000Z,1550776238.59436
-59.846,21.88452815,-159.527299,2019-02-21T19:10:34.000Z,1550776239.14048
-59.846,21.88452815,-159.527299,2019-02-21T19:10:35.000Z,1550776240.14150
-59.846,21.88452815,-159.527299,2019-02-21T19:10:35.000Z,1550776241.47795
-59.846,21.88452815,-159.527299,2019-02-21T19:10:36.000Z,1550776241.59269
-59.846,21.88452815,-159.527299,2019-02-21T19:10:37.000Z,1550776242.21549
-59.846,21.88452815,-159.527299,2019-02-21T19:10:38.000Z,1550776243.14290
-59.846,21.88452815,-159.527299,2019-02-21T19:10:38.000Z,1550776244.47935
-59.846,21.88452815,-159.527299,2019-02-21T19:10:39.000Z,1550776244.59184
-55.843,21.8845331,-159.527291,2019-02-21T19:10:40.000Z,1550776245.14206
-52.165,21.88453922,-159.5272921,2019-02-21T19:10:41.000Z,1550776246.14247
-52.165,21.88453922,-159.5272921,2019-02-21T19:10:41.000Z,1550776247.50751
-50.598,21.88454327,-159.5272864,2019-02-21T19:10:42.000Z,1550776247.62048
-46.92,21.88454939,-159.5272875,2019-02-21T19:10:43.000Z,1550776248.17108
-45.354,21.88455344,-159.5272818,2019-02-21T19:10:44.000Z,1550776249.43964
-45.354,21.88455344,-159.5272818,2019-02-21T19:10:44.000Z,1550776250.50772
-42.918,21.88455434,-159.5272795,2019-02-21T19:10:45.000Z,1550776250.62013
-41.351,21.88455839,-159.5272739,2019-02-21T19:10:46.000Z,1550776251.17099
-39.785,21.88456243,-159.5272682,2019-02-21T19:10:47.000Z,1550776252.17029
-39.785,21.88456243,-159.5272682,2019-02-21T19:10:47.000Z,1550776253.50772
-37.349,21.88456333,-159.5272659,2019-02-21T19:10:48.000Z,1550776253.62030
-34.913,21.88456423,-159.5272636,2019-02-21T19:10:49.000Z,1550776254.17138
-34.913,21.88456423,-159.5272636,2019-02-21T19:10:50.000Z,1550776255.69457
-34.913,21.88456423,-159.5272636,2019-02-21T19:10:50.000Z,1550776256.50783
-30.786,21.88454926,-159.527259,2019-02-21T19:10:51.000Z,1550776256.62030
-30.786,21.88454926,-159.527259,2019-02-21T19:10:52.000Z,1550776257.24672
-30.041,21.88456602,-159.527259,2019-02-21T19:10:53.000Z,1550776258.14259
-30.041,21.88456602,-159.527259,2019-02-21T19:10:53.000Z,1550776259.47917
-29.668,21.8845744,-159.527259,2019-02-21T19:10:54.000Z,1550776259.59185
-29.668,21.8845744,-159.527259,2019-02-21T19:10:55.000Z,1550776260.14138
-29.668,21.8845744,-159.527259,2019-02-21T19:10:56.000Z,1550776261.69483
-29.668,21.8845744,-159.527259,2019-02-21T19:10:56.000Z,1550776262.65731
-31.235,21.88457035,-159.5272647,2019-02-21T19:10:57.000Z,1550776262.77026
-31.235,21.88457035,-159.5272647,2019-02-21T19:10:58.000Z,1550776263.22148
-31.235,21.88457035,-159.5272647,2019-02-21T19:10:59.000Z,1550776264.14151
-31.235,21.88457035,-159.5272647,2019-02-21T19:10:59.000Z,1550776265.47803
-31.235,21.88457035,-159.5272647,2019-02-21T19:11:00.000Z,1550776265.59065
-31.235,21.88457035,-159.5272647,2019-02-21T19:11:01.000Z,1550776266.14279
-30.862,21.88457873,-159.5272647,2019-02-21T19:11:02.000Z,1550776268.05278
-30.862,21.88457873,-159.5272647,2019-02-21T19:11:02.000Z,1550776268.84210
-29.993,21.88457557,-159.5272681,2019-02-21T19:11:03.000Z,1550776268.95425
-29.993,21.88457557,-159.5272681,2019-02-21T19:11:04.000Z,1550776269.40539
-29.993,21.88457557,-159.5272681,2019-02-21T19:11:05.000Z,1550776270.14135
-29.993,21.88457557,-159.5272681,2019-02-21T19:11:05.000Z,1550776271.47772
-29.993,21.88457557,-159.5272681,2019-02-21T19:11:06.000Z,1550776271.59022
-15.24,21.88462912,-159.5273302,2019-02-21T19:11:07.000Z,1550776272.21539
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:08.000Z,1550776273.14263
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:08.000Z,1550776274.48076
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:09.000Z,1550776274.59217
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:10.000Z,1550776275.14135
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:11.000Z,1550776276.14108
-14.371,21.88462596,-159.5273336,2019-02-21T19:11:11.000Z,1550776277.47829
-13.998,21.88463434,-159.5273336,2019-02-21T19:11:12.000Z,1550776277.59138
-13.998,21.88463434,-159.5273336,2019-02-21T19:11:13.000Z,1550776278.14282
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:14.000Z,1550776279.36928
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:14.000Z,1550776280.47847
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:15.000Z,1550776280.59097
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:16.000Z,1550776281.14431
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:17.000Z,1550776282.14226
-14.323,21.88463552,-159.5273426,2019-02-21T19:11:17.000Z,1550776283.47765
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:18.000Z,1550776283.59028
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:19.000Z,1550776284.13982
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:20.000Z,1550776285.14067
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:20.000Z,1550776286.47978
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:21.000Z,1550776286.59240
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:22.000Z,1550776287.21747
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:23.000Z,1550776288.14337
-13.95,21.8846439,-159.5273426,2019-02-21T19:11:23.000Z,1550776289.48261
-13.577,21.88465228,-159.5273426,2019-02-21T19:11:24.000Z,1550776289.59516
