Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts,p_int,rh_int,t_int,Chlorophyll,date,Thermistor,time,Turbidity,AirSaturation,O2Concentration,SN_bottlebone.optode,Temperature_bottlebone.optode,p_int_bottledeck1.bme280_topside,rh_int_bottledeck1.bme280_topside,t_int_bottledeck1.bme280_topside,alt,lat,long,ts_gps,alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,station
52.016999999999996,1022.785,34.248000000000005,1719,1533.523,24.962,1550777468.3040693,106.64200000000001,11.19,28.767,113,02/21/19,529,09:30:57,344,104.925,269.265,831,25.276,101.556,59.63,27.895,11.502,21.88612823,-159.5275991,2019-02-21T19:31:02.000Z,2144.6,551.4,22.169,0.16375975,2016-11-03T07:47:53.222890,1486.2,105.344,1548.6,2927.8,3140.6,1
51.975,1022.75,34.208,1719,1533.51,24.975,1550777469.0211375,106.706,11.2,28.733,112,02/21/19,529,09:30:58,330,104.925,269.265,831,25.276,101.556,59.63,27.895,11.875,21.88613661,-159.5275991,2019-02-21T19:31:04.000Z,2144.6,551.4,22.169,0.16375975,2016-11-03T07:47:53.222890,1486.2,105.344,1548.6,2927.8,3140.6,1
51.968,1022.76,34.214,1719,1533.479,24.959,1550777469.745323,106.706,11.2,28.733,112,02/21/19,529,09:30:58,330,105.73,271.657,831,25.211,101.556,59.63,27.895,11.875,21.88613661,-159.5275991,2019-02-21T19:31:05.000Z,1955.7,507.6,22.215,0.2371281,2016-11-03T07:47:54.622925,1370.1,106.081,1436.6,2758.2,2869.9,1
51.98,1022.79,34.243,1719,1533.4479999999999,24.933000000000003,1550777470.4669845,106.706,11.2,28.733,115,02/21/19,529,09:30:59,334,105.73,271.657,831,25.211,101.552,59.92,27.781,11.875,21.88613661,-159.5275991,2019-02-21T19:31:05.000Z,1955.7,507.6,22.215,0.2371281,2016-11-03T07:47:54.622925,1370.1,106.081,1436.6,2758.2,2869.9,1
51.909,1022.765,34.204,1719,1533.362,24.915,1550777471.1915267,106.706,11.2,28.733,119,02/21/19,529,09:31:00,322,107.33,276.062,831,25.153000000000002,101.552,59.92,27.781,11.875,21.88613661,-159.5275991,2019-02-21T19:31:05.000Z,1853.1,501.6,22.266,0.34384570000000003,2016-11-03T07:47:56.025669,1336.2,107.15299999999999,1405.6,2766.2,2795.1,1
51.875,1022.763,34.193000000000005,1719,1533.3039999999999,24.896,1550777471.9041018,106.706,11.2,28.733,120,02/21/19,529,09:31:01,326,108.572,279.556,831,25.094,101.552,59.92,27.781,11.378,21.88614815,-159.5275957,2019-02-21T19:31:07.000Z,1853.1,501.6,22.266,0.34384570000000003,2016-11-03T07:47:56.025669,1336.2,107.15299999999999,1405.6,2766.2,2795.1,1
51.838,1022.758,34.179,1719,1533.246,24.878,1550777472.6211212,106.706,11.2,28.733,120,02/21/19,529,09:31:01,326,108.572,279.556,831,25.094,101.552,59.92,27.781,11.378,21.88614815,-159.5275957,2019-02-21T19:31:07.000Z,2367.6,663.2,22.316,0.41363025,2016-11-03T07:47:57.424556,1666.1,107.854,1765.0,3489.0,3591.6,1
51.821999999999996,1022.7769999999999,34.192,1719,1533.182,24.846,1550777473.338007,106.706,11.2,28.733,122,02/21/19,529,09:31:02,324,109.405,282.013,831,25.034000000000002,101.556,60.18,27.68,11.378,21.88614815,-159.5275957,2019-02-21T19:31:08.000Z,2367.6,663.2,22.316,0.41363025,2016-11-03T07:47:57.424556,1666.1,107.854,1765.0,3489.0,3591.6,1
51.798,1022.779,34.187,1719,1533.134,24.828000000000003,1550777474.0650015,106.706,11.2,28.733,126,02/21/19,529,09:31:03,314,109.405,282.013,831,25.034000000000002,101.556,60.18,27.68,11.378,21.88614815,-159.5275957,2019-02-21T19:31:08.000Z,2187.7,635.0,22.351,0.5013337999999999,2016-11-03T07:47:58.823769,1600.7,108.735,1717.7,3368.5,3316.3,1
51.817,1022.801,34.211,1719,1533.128,24.816,1550777474.779193,106.706,11.2,28.733,126,02/21/19,529,09:31:03,314,110.677,285.59,831,24.978,101.556,60.18,27.68,11.378,21.88614815,-159.5275957,2019-02-21T19:31:09.000Z,2187.7,635.0,22.351,0.5013337999999999,2016-11-03T07:47:58.823769,1600.7,108.735,1717.7,3368.5,3316.3,1
51.851000000000006,1022.847,34.26,1719,1533.106,24.785,1550777475.4992182,106.706,11.2,28.733,129,02/21/19,529,09:31:05,319,110.677,285.59,831,24.978,101.554,60.4,27.579,11.378,21.88614815,-159.5275957,2019-02-21T19:31:10.000Z,2650.9,780.0,22.385,0.51975055,2016-11-03T07:48:00.224106,1923.6,108.92,2060.5,4009.3,4118.2,1
51.847,1022.878,34.286,1719,1533.0410000000002,24.746,1550777476.223509,106.706,11.2,28.733,128,02/21/19,529,09:31:06,323,111.949,289.228,831,24.910999999999998,101.554,60.4,27.579,11.378,21.88614815,-159.5275957,2019-02-21T19:31:11.000Z,2650.9,780.0,22.385,0.51975055,2016-11-03T07:48:00.224106,1923.6,108.92,2060.5,4009.3,4118.2,1
51.848,1022.913,34.316,1719,1532.98,24.708000000000002,1550777476.9360795,106.706,11.2,28.733,128,02/21/19,529,09:31:06,323,111.949,289.228,831,24.910999999999998,101.554,60.4,27.579,11.378,21.88614815,-159.5275957,2019-02-21T19:31:11.000Z,2178.6,576.1,22.413,0.5783855,2016-11-03T07:48:01.625058,1493.2,109.509,1605.0,3113.0,3159.6,1
51.841,1022.921,34.321999999999996,1719,1532.951,24.693,1550777477.6606555,106.706,11.2,28.733,128,02/21/19,529,09:31:07,319,113.125,292.60200000000003,831,24.849,101.554,60.4,27.579,11.751,21.88615653,-159.5275957,2019-02-21T19:31:12.000Z,2178.6,576.1,22.413,0.5783855,2016-11-03T07:48:01.625058,1493.2,109.509,1605.0,3113.0,3159.6,1
51.836999999999996,1022.95,34.346,1719,1532.891,24.658,1550777478.3740215,106.706,11.2,28.733,127,02/21/19,528,09:31:08,318,114.02,295.218,831,24.794,101.553,60.57,27.488000000000003,11.751,21.88615653,-159.5275957,2019-02-21T19:31:13.000Z,1844.2,515.7,22.441999999999997,0.6142234999999999,2016-11-03T07:48:03.029908,1383.7,109.869,1487.7,2824.6,2741.5,1
51.847,1022.971,34.367,1719,1532.87,24.64,1550777479.091682,106.712,11.2,28.71,127,02/21/19,528,09:31:08,318,114.02,295.218,831,24.794,101.553,60.57,27.488000000000003,11.751,21.88615653,-159.5275957,2019-02-21T19:31:14.000Z,1844.2,515.7,22.441999999999997,0.6142234999999999,2016-11-03T07:48:03.029908,1383.7,109.869,1487.7,2824.6,2741.5,1
51.865,1022.9960000000001,34.391999999999996,1719,1532.858,24.624000000000002,1550777479.8109837,106.712,11.2,28.71,128,02/21/19,529,09:31:09,320,114.81,297.586,831,24.736,101.553,60.57,27.488000000000003,11.751,21.88615653,-159.5275957,2019-02-21T19:31:14.000Z,1866.4,512.7,22.465,0.61671225,2016-11-03T07:48:04.428929,1371.9,109.89399999999999,1470.6,2803.7,2762.5,1
51.875,1023.0210000000001,34.417,1719,1532.83,24.601999999999997,1550777480.5272734,106.712,11.2,28.71,127,02/21/19,529,09:31:10,317,114.81,297.586,831,24.736,101.552,60.72,27.392,11.751,21.88615653,-159.5275957,2019-02-21T19:31:14.000Z,1866.4,512.7,22.465,0.61671225,2016-11-03T07:48:04.428929,1371.9,109.89399999999999,1470.6,2803.7,2762.5,1
51.875,1023.059,34.45,1719,1532.76,24.558000000000003,1550777481.2477653,106.712,11.2,28.71,127,02/21/19,529,09:31:10,317,115.11200000000001,298.70099999999996,831,24.676,101.552,60.72,27.392,11.751,21.88615653,-159.5275957,2019-02-21T19:31:16.000Z,1815.3,499.6,22.495,0.61750865,2016-11-03T07:48:05.827244,1342.2,109.902,1443.9,2739.5,2681.1,1
51.86600000000001,1023.071,34.459,1719,1532.7220000000002,24.539,1550777481.9651859,106.712,11.2,28.71,128,02/21/19,529,09:31:11,318,115.11200000000001,298.70099999999996,831,24.676,101.552,60.72,27.392,11.751,21.88615653,-159.5275957,2019-02-21T19:31:17.000Z,1815.3,499.6,22.495,0.61750865,2016-11-03T07:48:05.827244,1342.2,109.902,1443.9,2739.5,2681.1,1
51.828,1023.051,34.431,1719,1532.6889999999999,24.538,1550777482.6897712,106.712,11.2,28.71,127,02/21/19,529,09:31:12,318,115.335,299.585,831,24.621,101.555,60.88,27.313000000000002,11.751,21.88615653,-159.5275957,2019-02-21T19:31:17.000Z,1779.8,486.2,22.518,0.61870325,2016-11-03T07:48:07.225128,1318.0,109.914,1418.5,2678.4,2637.0,1
51.766999999999996,1023.048,34.413000000000004,1719,1532.5829999999999,24.502,1550777483.4029865,106.712,11.2,28.71,127,02/21/19,529,09:31:12,318,115.335,299.585,831,24.621,101.555,60.88,27.313000000000002,11.751,21.88615653,-159.5275957,2019-02-21T19:31:17.000Z,1779.8,486.2,22.518,0.61870325,2016-11-03T07:48:07.225128,1318.0,109.914,1418.5,2678.4,2637.0,1
51.747,1023.048,34.408,1719,1532.545,24.489,1550777484.1320314,106.712,11.2,28.71,127,02/21/19,529,09:31:13,317,115.69200000000001,300.79,831,24.570999999999998,101.555,60.88,27.313000000000002,11.751,21.88615653,-159.5275957,2019-02-21T19:31:19.000Z,1768.8,484.5,22.539,0.6273641,2016-11-03T07:48:08.623578,1310.0,110.001,1408.7,2668.6,2599.9,1
51.745,1023.076,34.431999999999995,1719,1532.489,24.456,1550777484.845999,106.712,11.2,28.71,126,02/21/19,529,09:31:14,316,115.896,301.606,831,24.52,101.555,60.88,27.313000000000002,12.124,21.88616491,-159.5275957,2019-02-21T19:31:20.000Z,1768.8,484.5,22.539,0.6273641,2016-11-03T07:48:08.623578,1310.0,110.001,1408.7,2668.6,2599.9,1
51.747,1023.086,34.441,1719,1532.475,24.445999999999998,1550777485.5591938,106.712,11.2,28.71,126,02/21/19,529,09:31:14,316,115.896,301.606,831,24.52,101.553,61.01,27.233,12.124,21.88616491,-159.5275957,2019-02-21T19:31:20.000Z,1777.6,485.0,22.555,0.61770775,2016-11-03T07:48:10.027640,1311.3,109.904,1409.2,2668.6,2616.1,1
51.746,1023.1080000000001,34.46,1719,1532.432,24.42,1550777486.2760518,106.712,11.2,28.71,128,02/21/19,528,09:31:15,318,116.101,302.423,831,24.47,101.553,61.01,27.233,12.124,21.88616491,-159.5275957,2019-02-21T19:31:20.000Z,1777.6,485.0,22.555,0.61770775,2016-11-03T07:48:10.027640,1311.3,109.904,1409.2,2668.6,2616.1,1
51.757,1023.12,34.473,1719,1532.431,24.414,1550777486.9930196,106.712,11.2,28.71,127,02/21/19,529,09:31:16,314,116.101,302.423,831,24.47,101.553,61.01,27.233,12.124,21.88616491,-159.5275957,2019-02-21T19:31:22.000Z,1835.3,507.1,22.573,0.63204295,2016-11-03T07:48:11.426438,1361.6,110.04799999999999,1464.3,2773.3,2734.5,1
51.771,1023.15,34.504,1719,1532.401,24.388,1550777487.710047,106.712,11.2,28.71,127,02/21/19,529,09:31:16,314,116.852,304.64599999999996,831,24.423000000000002,101.556,61.1,27.151999999999997,12.124,21.88616491,-159.5275957,2019-02-21T19:31:23.000Z,1835.3,507.1,22.573,0.63204295,2016-11-03T07:48:11.426438,1361.6,110.04799999999999,1464.3,2773.3,2734.5,1
51.776,1023.163,34.516,1719,1532.386,24.377,1550777488.4271958,106.712,11.2,28.71,127,02/21/19,529,09:31:17,315,116.852,304.64599999999996,831,24.423000000000002,101.556,61.1,27.151999999999997,12.124,21.88616491,-159.5275957,2019-02-21T19:31:23.000Z,1748.9,474.9,22.590999999999998,0.62945465,2016-11-03T07:48:12.824854,1289.1,110.022,1386.0,2621.8,2576.8,1
51.775,1023.191,34.54,1719,1532.3329999999999,24.345,1550777489.1535866,106.712,11.2,28.71,126,02/21/19,528,09:31:18,310,116.876,304.94599999999997,831,24.381,101.556,61.1,27.151999999999997,12.124,21.88616491,-159.5275957,2019-02-21T19:31:23.000Z,1748.9,474.9,22.590999999999998,0.62945465,2016-11-03T07:48:12.824854,1289.1,110.022,1386.0,2621.8,2576.8,1
51.805,1023.232,34.584,1719,1532.3139999999999,24.316999999999997,1550777489.871258,106.72200000000001,11.18,28.67,126,02/21/19,528,09:31:18,310,116.876,304.94599999999997,831,24.381,101.556,61.1,27.151999999999997,12.124,21.88616491,-159.5275957,2019-02-21T19:31:24.000Z,1553.5,412.0,22.61,0.6279614,2016-11-03T07:48:14.223489,1149.2,110.007,1232.0,2317.5,2251.2,1
51.836000000000006,1023.255,34.611,1719,1532.328,24.311,1550777490.5965016,106.72200000000001,11.18,28.67,127,02/21/19,529,09:31:20,311,116.639,304.539,831,24.344,101.551,61.21,27.08,12.124,21.88616491,-159.5275957,2019-02-21T19:31:25.000Z,1553.5,412.0,22.61,0.6279614,2016-11-03T07:48:14.223489,1149.2,110.007,1232.0,2317.5,2251.2,1
51.787,1023.252,34.596,1719,1532.244,24.284000000000002,1550777491.312051,106.72200000000001,11.18,28.67,128,02/21/19,529,09:31:21,320,117.934,308.113,831,24.31,101.551,61.21,27.08,12.124,21.88616491,-159.5275957,2019-02-21T19:31:26.000Z,1696.0,466.1,22.621,0.6241785,2016-11-03T07:48:15.621884,1273.2,109.969,1361.3,2575.4,2498.4,1
51.806000000000004,1023.275,34.622,1719,1532.236,24.269000000000002,1550777492.0289795,106.72200000000001,11.18,28.67,128,02/21/19,529,09:31:21,320,117.934,308.113,831,24.31,101.551,61.21,27.08,12.124,21.88616491,-159.5275957,2019-02-21T19:31:26.000Z,1696.0,466.1,22.621,0.6241785,2016-11-03T07:48:15.621884,1273.2,109.969,1361.3,2575.4,2498.4,1
51.787,1023.2660000000001,34.609,1719,1532.2179999999998,24.268,1550777492.7478561,106.72200000000001,11.18,28.67,127,02/21/19,529,09:31:22,314,117.353,306.783,831,24.276999999999997,101.551,61.33,27.000999999999998,12.124,21.88616491,-159.5275957,2019-02-21T19:31:27.000Z,1709.2,462.3,22.636999999999997,0.6233820999999999,2016-11-03T07:48:17.025492,1264.7,109.961,1355.8,2557.8,2505.3,1
51.761,1023.2610000000001,34.598,1719,1532.1779999999999,24.256,1550777493.4680698,106.72200000000001,11.18,28.67,122,02/21/19,528,09:31:23,312,117.353,306.783,831,24.276999999999997,101.551,61.33,27.000999999999998,12.124,21.88616491,-159.5275957,2019-02-21T19:31:28.000Z,1709.2,462.3,22.636999999999997,0.6233820999999999,2016-11-03T07:48:17.025492,1264.7,109.961,1355.8,2557.8,2505.3,1
51.777,1023.296,34.632,1719,1532.145,24.228,1550777494.185407,106.72200000000001,11.18,28.67,122,02/21/19,528,09:31:23,312,117.985,308.622,831,24.245,101.551,61.33,27.000999999999998,12.124,21.88616491,-159.5275957,2019-02-21T19:31:29.000Z,1674.0,438.7,22.653000000000002,0.59102835,2016-11-03T07:48:18.424387,1215.1,109.63600000000001,1298.7,2436.5,2418.0,1
51.758,1023.285,34.618,1719,1532.129,24.228,1550777494.9040985,106.72200000000001,11.18,28.67,122,02/21/19,528,09:31:24,301,117.985,308.622,831,24.245,101.551,61.33,27.000999999999998,12.124,21.88616491,-159.5275957,2019-02-21T19:31:29.000Z,1619.1,438.7,22.662,0.561462,2016-11-03T07:48:19.822339,1213.6,109.339,1294.1,2429.5,2358.4,1
51.76,1023.301,34.633,1719,1532.102,24.21,1550777495.624957,106.72200000000001,11.18,28.67,123,02/21/19,529,09:31:25,310,117.912,308.617,831,24.213,101.556,61.49,26.936,12.124,21.88616491,-159.5275957,2019-02-21T19:31:30.000Z,1619.1,438.7,22.662,0.561462,2016-11-03T07:48:19.822339,1213.6,109.339,1294.1,2429.5,2358.4,1
51.747,1023.304,34.632,1719,1532.0729999999999,24.199,1550777496.3419302,106.72200000000001,11.18,28.67,123,02/21/19,529,09:31:25,310,117.912,308.617,831,24.213,101.556,61.49,26.936,12.497,21.88617329,-159.5275957,2019-02-21T19:31:31.000Z,1674.0,454.3,22.676,0.5373709,2016-11-03T07:48:21.221217,1252.9,109.09700000000001,1338.2,2505.7,2438.6,1
51.739,1023.325,34.649,1719,1532.02,24.17,1550777497.0672958,106.72200000000001,11.18,28.67,121,02/21/19,529,09:31:26,309,117.367,307.33,831,24.188000000000002,101.556,61.49,26.936,12.497,21.88617329,-159.5275957,2019-02-21T19:31:32.000Z,1674.0,454.3,22.676,0.5373709,2016-11-03T07:48:21.221217,1252.9,109.09700000000001,1338.2,2505.7,2438.6,1
51.727,1023.329,34.649,1719,1531.989,24.156999999999996,1550777497.7819965,106.72200000000001,11.18,28.67,121,02/21/19,529,09:31:26,309,117.64,308.172,831,24.166,101.555,61.63,26.863000000000003,12.497,21.88617329,-159.5275957,2019-02-21T19:31:32.000Z,1715.8,459.6,22.68,0.5389636999999999,2016-11-03T07:48:22.620006,1264.2,109.113,1352.3,2529.4,2498.4,1
51.725,1023.331,34.650999999999996,1719,1531.9820000000002,24.154,1550777498.4992907,106.72200000000001,11.18,28.67,121,02/21/19,529,09:31:28,310,117.64,308.172,831,24.166,101.555,61.63,26.863000000000003,12.497,21.88617329,-159.5275957,2019-02-21T19:31:32.000Z,1715.8,459.6,22.68,0.5389636999999999,2016-11-03T07:48:22.620006,1264.2,109.113,1352.3,2529.4,2498.4,1
51.71,1023.334,34.649,1719,1531.9489999999998,24.141,1550777499.2160213,106.72200000000001,11.18,28.67,121,02/21/19,529,09:31:28,310,117.914,309.025,831,24.143,101.555,61.63,26.863000000000003,12.497,21.88617329,-159.5275957,2019-02-21T19:31:34.000Z,1665.2,446.2,22.691,0.5359772,2016-11-03T07:48:24.023602,1232.2,109.083,1315.0,2465.5,2404.2,1
51.728,1023.346,34.664,1719,1531.961,24.139,1550777499.9360282,106.72200000000001,11.18,28.67,121,02/21/19,529,09:31:28,310,117.914,309.025,831,24.143,101.553,61.77,26.787,12.497,21.88617329,-159.5275957,2019-02-21T19:31:35.000Z,1665.2,446.2,22.691,0.5359772,2016-11-03T07:48:24.023602,1232.2,109.083,1315.0,2465.5,2404.2,1
51.738,1023.3560000000001,34.675,1719,1531.961,24.134,1550777500.6529422,106.719,11.16,28.651999999999997,121,02/21/19,528,09:31:30,314,117.666,308.509,831,24.119,101.553,61.77,26.787,12.497,21.88617329,-159.5275957,2019-02-21T19:31:35.000Z,1704.8,460.8,22.693,0.5313979,2016-11-03T07:48:25.422010,1264.2,109.037,1349.8,2532.7,2486.9,1
51.736999999999995,1023.38,34.696999999999996,1719,1531.9129999999998,24.105999999999998,1550777501.3836286,106.719,11.16,28.651999999999997,121,02/21/19,528,09:31:30,314,117.666,308.509,831,24.119,101.553,61.77,26.787,12.497,21.88617329,-159.5275957,2019-02-21T19:31:35.000Z,1704.8,460.8,22.693,0.5313979,2016-11-03T07:48:25.422010,1264.2,109.037,1349.8,2532.7,2486.9,1
51.713,1023.3639999999999,34.676,1719,1531.899,24.109,1550777502.1126664,106.719,11.16,28.651999999999997,121,02/21/19,528,09:31:30,314,118.26,310.199,831,24.096999999999998,101.553,61.77,26.787,12.497,21.88617329,-159.5275957,2019-02-21T19:31:37.000Z,1724.6,464.3,22.705,0.5353799,2016-11-03T07:48:26.820235,1274.3,109.07700000000001,1361.8,2550.8,2519.1,1
51.705,1023.375,34.684,1719,1531.864,24.090999999999998,1550777502.8309753,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:32,306,118.26,310.199,831,24.096999999999998,101.556,61.9,26.725,12.0,21.88618482,-159.5275924,2019-02-21T19:31:38.000Z,1724.6,464.3,22.705,0.5353799,2016-11-03T07:48:26.820235,1274.3,109.07700000000001,1361.8,2550.8,2519.1,1
51.711000000000006,1023.383,34.692,1719,1531.861,24.086,1550777503.5485153,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:32,306,118.035,309.724,831,24.076999999999998,101.556,61.9,26.725,12.0,21.88618482,-159.5275924,2019-02-21T19:31:38.000Z,1678.4,450.5,22.709,0.53866505,2016-11-03T07:48:28.218040,1244.3,109.11,1330.1,2487.6,2445.5,1
51.725,1023.3910000000001,34.703,1719,1531.872,24.086,1550777504.268264,106.719,11.16,28.651999999999997,119,02/21/19,529,09:31:33,305,118.289,310.514,831,24.055999999999997,101.556,61.9,26.725,12.0,21.88618482,-159.5275924,2019-02-21T19:31:38.000Z,1678.4,450.5,22.709,0.53866505,2016-11-03T07:48:28.218040,1244.3,109.11,1330.1,2487.6,2445.5,1
51.716,1023.4,34.709,1719,1531.839,24.07,1550777504.9849539,106.719,11.16,28.651999999999997,119,02/21/19,529,09:31:33,305,118.289,310.514,831,24.055999999999997,101.556,62.18,26.655,12.0,21.88618482,-159.5275924,2019-02-21T19:31:40.000Z,1680.6,455.8,22.718000000000004,0.5212438,2016-11-03T07:48:29.619125,1255.6,108.935,1340.2,2510.3,2470.8,1
51.718,1023.4019999999999,34.711,1719,1531.8370000000002,24.069000000000003,1550777505.7010205,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:35,305,118.07,310.04200000000003,831,24.038,101.556,62.18,26.655,12.0,21.88618482,-159.5275924,2019-02-21T19:31:41.000Z,1680.6,455.8,22.718000000000004,0.5212438,2016-11-03T07:48:29.619125,1255.6,108.935,1340.2,2510.3,2470.8,1
51.739,1023.42,34.732,1719,1531.844,24.061999999999998,1550777506.4179265,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:36,306,118.07,310.04200000000003,831,24.038,101.556,62.18,26.655,12.0,21.88618482,-159.5275924,2019-02-21T19:31:41.000Z,1687.2,463.3,22.729,0.51915325,2016-11-03T07:48:31.024139,1269.5,108.914,1354.8,2544.5,2473.1,1
51.748000000000005,1023.43,34.743,1719,1531.844,24.057,1550777507.130486,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:36,306,117.90899999999999,309.716,831,24.021,101.556,62.18,26.655,12.0,21.88618482,-159.5275924,2019-02-21T19:31:41.000Z,1687.2,463.3,22.729,0.51915325,2016-11-03T07:48:31.024139,1269.5,108.914,1354.8,2544.5,2473.1,1
51.757,1023.444,34.758,1719,1531.8329999999999,24.046,1550777507.8440974,106.719,11.16,28.651999999999997,119,02/21/19,528,09:31:37,312,117.90899999999999,309.716,831,24.021,101.553,62.49,26.592,12.0,21.88618482,-159.5275924,2019-02-21T19:31:42.000Z,1737.8,470.6,22.737,0.5132798,2016-11-03T07:48:32.424149,1290.9,108.855,1380.0,2581.5,2537.6,1
51.751999999999995,1023.454,34.765,1719,1531.805,24.031999999999996,1550777508.5637288,106.719,11.16,28.651999999999997,118,02/21/19,528,09:31:38,311,117.805,309.528,831,24.006999999999998,101.553,62.49,26.592,12.0,21.88618482,-159.5275924,2019-02-21T19:31:43.000Z,1737.8,470.6,22.737,0.5132798,2016-11-03T07:48:32.424149,1290.9,108.855,1380.0,2581.5,2537.6,1
51.756,1023.467,34.777,1719,1531.79,24.021,1550777509.2812061,106.719,11.16,28.651999999999997,118,02/21/19,528,09:31:38,311,117.805,309.528,831,24.006999999999998,101.553,62.49,26.592,12.0,21.88618482,-159.5275924,2019-02-21T19:31:44.000Z,1715.8,460.6,22.741,0.523633,2016-11-03T07:48:33.823005,1267.7,108.959,1356.1,2535.4,2512.2,1
51.758,1023.4639999999999,34.775,1719,1531.8,24.025,1550777510.0064824,106.719,11.16,28.651999999999997,118,02/21/19,528,09:31:39,308,118.971,312.664,831,23.994,101.554,62.7,26.521,12.0,21.88618482,-159.5275924,2019-02-21T19:31:44.000Z,1715.8,460.6,22.741,0.523633,2016-11-03T07:48:33.823005,1267.7,108.959,1356.1,2535.4,2512.2,1
51.761,1023.459,34.772,1719,1531.8120000000001,24.031999999999996,1550777510.7189374,106.734,11.15,28.639,118,02/21/19,528,09:31:39,308,117.802,309.661,831,23.982,101.554,62.7,26.521,12.373,21.8861932,-159.5275924,2019-02-21T19:31:45.000Z,1581.9,411.2,22.749000000000002,0.50959645,2016-11-03T07:48:35.220924,1155.2,108.818,1235.0,2305.9,2287.6,1
51.757,1023.4730000000001,34.783,1719,1531.78,24.014,1550777511.4423444,106.734,11.15,28.639,119,02/21/19,528,09:31:41,313,117.802,309.661,831,23.982,101.554,62.7,26.521,12.373,21.8861932,-159.5275924,2019-02-21T19:31:46.000Z,1581.9,411.2,22.749000000000002,0.50959645,2016-11-03T07:48:35.220924,1155.2,108.818,1235.0,2305.9,2287.6,1
51.713,1023.4580000000001,34.758,1719,1531.726,24.003,1550777512.1589153,106.734,11.15,28.639,119,02/21/19,528,09:31:41,313,119.023,312.947,831,23.969,101.554,62.7,26.521,11.504000000000001,21.88619636,-159.52758899999998,2019-02-21T19:31:47.000Z,1555.7,425.1,22.76,0.53866505,2016-11-03T07:48:36.618972,1183.1,109.11,1262.7,2360.8,2278.5,1
51.766000000000005,1023.4780000000001,34.79,1719,1531.7879999999998,24.014,1550777512.8739257,106.734,11.15,28.639,120,02/21/19,529,09:31:42,315,119.023,312.947,831,23.969,101.554,62.81,26.46,11.504000000000001,21.88619636,-159.52758899999998,2019-02-21T19:31:47.000Z,1555.7,425.1,22.76,0.53866505,2016-11-03T07:48:36.618972,1183.1,109.11,1262.7,2360.8,2278.5,1
51.766999999999996,1023.482,34.793,1719,1531.783,24.011,1550777513.5920115,106.734,11.15,28.639,120,02/21/19,529,09:31:42,315,117.59200000000001,309.255,831,23.956999999999997,101.554,62.81,26.46,11.504000000000001,21.88619636,-159.52758899999998,2019-02-21T19:31:48.000Z,1707.0,457.8,22.765,0.5317960999999999,2016-11-03T07:48:38.022538,1261.2,109.041,1344.7,2516.8,2466.2,1
51.736999999999995,1023.47,34.775,1719,1531.7479999999998,24.004,1550777514.308939,106.734,11.15,28.639,118,02/21/19,528,09:31:43,310,117.59200000000001,309.255,831,23.956999999999997,101.554,62.81,26.46,11.504000000000001,21.88619636,-159.52758899999998,2019-02-21T19:31:49.000Z,1707.0,457.8,22.765,0.5317960999999999,2016-11-03T07:48:38.022538,1261.2,109.041,1344.7,2516.8,2466.2,1
51.733000000000004,1023.466,34.771,1719,1531.747,24.006,1550777515.0340474,106.734,11.15,28.639,120,02/21/19,528,09:31:44,308,118.17399999999999,310.85,831,23.945999999999998,101.555,62.95,26.405,11.876,21.88620474,-159.52758899999998,2019-02-21T19:31:50.000Z,1606.0,424.1,22.771,0.53707225,2016-11-03T07:48:39.421357,1181.6,109.094,1263.7,2361.3,2317.3,1
51.735,1023.471,34.775999999999996,1719,1531.744,24.003,1550777515.74688,106.734,11.15,28.639,120,02/21/19,528,09:31:44,308,118.17399999999999,310.85,831,23.945999999999998,101.555,62.95,26.405,11.876,21.88620474,-159.52758899999998,2019-02-21T19:31:50.000Z,1606.0,424.1,22.771,0.53707225,2016-11-03T07:48:39.421357,1181.6,109.094,1263.7,2361.3,2317.3,1
51.739,1023.4860000000001,34.79,1719,1531.724,23.988000000000003,1550777516.4825075,106.734,11.15,28.639,117,02/21/19,528,09:31:45,309,118.904,312.824,831,23.936999999999998,101.555,62.95,26.405,11.876,21.88620474,-159.52758899999998,2019-02-21T19:31:50.000Z,1536.1,408.0,22.781999999999996,0.5501133,2016-11-03T07:48:40.820068,1145.1,109.225,1224.9,2287.8,2239.9,1
51.739,1023.493,34.796,1719,1531.711,23.98,1550777517.2009726,106.734,11.15,28.639,118,02/21/19,528,09:31:46,310,118.641,312.183,831,23.928,101.552,63.13,26.349,11.876,21.88620474,-159.52758899999998,2019-02-21T19:31:52.000Z,1536.1,408.0,22.781999999999996,0.5501133,2016-11-03T07:48:40.820068,1145.1,109.225,1224.9,2287.8,2239.9,1
51.742,1023.5039999999999,34.806999999999995,1719,1531.694,23.969,1550777517.9169064,106.734,11.15,28.639,118,02/21/19,528,09:31:46,310,118.641,312.183,831,23.928,101.552,63.13,26.349,11.876,21.88620474,-159.52758899999998,2019-02-21T19:31:53.000Z,1623.5,441.2,22.787,0.52851095,2016-11-03T07:48:42.218209,1220.4,109.008,1304.0,2439.0,2379.0,1
