p_int,rh_int,t_int,ts
106.764,11.78,28.29,1550779915.7603154
106.768,11.79,28.279,1550779926.3469691
106.771,11.79,28.269,1550779936.8645937
106.776,11.79,28.269,1550779947.3918076
106.77,11.8,28.262,1550779957.9084485
106.77,11.8,28.262,1550779968.4064443
106.769,11.8,28.252,1550779978.934421
106.77,11.8,28.248,1550779989.4384344
106.77,11.81,28.254,1550779999.958751
106.772,11.8,28.249,1550780010.4960659
106.768,11.84,28.248,1550780021.0560744
106.771,11.81,28.261,1550780031.594867
106.768,11.82,28.241,1550780042.1312273
106.769,11.82,28.241,1550780052.6716018
106.763,11.82,28.233,1550780063.203376
106.767,11.82,28.239,1550780073.7026584
106.766,11.83,28.233,1550780084.2433476
106.762,11.83,28.221,1550780094.7781324
106.764,11.83,28.226,1550780105.3015728
106.765,11.83,28.229,1550780115.8142815
106.765,11.83,28.212,1550780126.3418095
106.762,11.83,28.211,1550780136.8536785
106.761,11.83,28.203,1550780147.3771472
106.762,11.83,28.203,1550780157.8852036
106.762,11.83,28.198,1550780168.4126387
106.759,11.85,28.195,1550780178.943348
106.76,11.85,28.19,1550780189.4699218
106.763,11.84,28.186,1550780199.9803126
106.76,11.85,28.181,1550780210.521342
106.76,11.85,28.18,1550780221.0571268
106.761,11.85,28.184,1550780231.5720189
106.759,11.85,28.171,1550780242.1090884
106.757,11.85,28.17,1550780252.6228135
106.758,11.86,28.177,1550780263.1463215
106.755,11.86,28.176,1550780273.6612692
106.737,11.86,28.167,1550780284.201553
106.736,11.86,28.17,1550780294.7495012
106.719,11.87,28.167,1550780305.2842855
106.669,11.95,28.195,1550780315.8087578
106.648,11.81,28.272,1550780326.3048587
106.649,11.78,28.297,1550780336.832961
106.658,11.78,28.284,1550780347.3672726
106.66,11.83,28.268,1550780357.887345
106.672,11.82,28.264,1550780368.428283
106.675,11.81,28.264,1550780378.960871
106.683,11.8,28.263,1550780389.492027
106.697,11.84,28.263,1550780400.023747
106.705,11.85,28.29,1550780410.5633883
106.716,11.88,28.295,1550780421.077995
106.729,11.85,28.284,1550780431.602336
106.737,11.82,28.279,1550780442.126966
106.748,11.81,28.282,1550780452.638279
106.761,11.78,28.283,1550780463.1845942
106.765,11.78,28.29,1550780473.7082703
106.778,11.76,28.299,1550780484.2327003
106.784,11.75,28.31,1550780494.7187333
106.796,11.74,28.312,1550780505.224313
106.805,11.73,28.314,1550780515.7526388
106.818,11.72,28.318,1550780526.2743938
106.833,11.71,28.337,1550780536.8161042
106.851,11.71,28.361,1550780547.3354743
106.871,11.7,28.368,1550780557.862905
106.893,11.69,28.379,1550780568.3906205
106.917,11.69,28.407,1550780578.9060745
106.94,11.68,28.436,1550780589.4377105
106.963,11.67,28.457,1550780599.9553356
106.99,11.68,28.464,1550780610.4760835
107.018,11.67,28.492,1550780620.9893851
107.047,11.67,28.515,1550780631.514509
107.078,11.67,28.547,1550780642.0424478
107.108,11.66,28.577,1550780652.6021063
107.134,11.66,28.588,1550780663.1442988
107.164,11.65,28.62,1550780673.6399395
107.192,11.65,28.651,1550780684.1293557
107.22,11.65,28.664,1550780694.6608732
107.25,11.64,28.704,1550780705.1844692
107.28,11.64,28.747,1550780715.7102418
107.304,11.63,28.775,1550780726.2377865
107.334,11.64,28.807,1550780736.7723157
107.361,11.63,28.857,1550780747.2709606
107.383,11.62,28.879,1550780757.8008592
107.407,11.62,28.923,1550780768.3091636
107.43,11.62,28.969,1550780778.824242
107.457,11.61,29.021,1550780789.324885
107.477,11.6,29.048,1550780799.85135
107.501,11.59,29.09,1550780810.3633158
107.524,11.6,29.128,1550780820.8960602
107.548,11.58,29.181,1550780831.4033816
107.569,11.58,29.22,1550780841.9354236
107.584,11.57,29.257,1550780852.4554265
107.607,11.56,29.302,1550780862.9702828
107.631,11.56,29.351,1550780873.470984
107.646,11.55,29.391,1550780884.0065935
107.672,11.54,29.446,1550780894.515295
107.688,11.54,29.485,1550780905.0214915
107.706,11.52,29.524,1550780915.5490308
107.72,11.51,29.572,1550780926.0695484
107.737,11.51,29.614,1550780936.6019325
107.759,11.5,29.666,1550780947.1115298
107.776,11.48,29.704,1550780957.6342404
107.799,11.47,29.75,1550780968.149871
107.82,11.46,29.806,1550780978.6320922
107.843,11.46,29.842,1550780989.1688826
107.865,11.44,29.901,1550780999.6783862
107.889,11.43,29.939,1550781010.209854
107.91,11.42,29.986,1550781020.740294
107.926,11.4,30.032,1550781031.2485373
107.947,11.39,30.068,1550781041.778328
107.968,11.38,30.125,1550781052.2882774
107.984,11.38,30.14,1550781062.8858652
108.004,11.37,30.208,1550781073.465593
108.021,11.35,30.253,1550781083.9914756
108.033,11.34,30.3,1550781094.5201437
108.053,11.33,30.356,1550781105.0549796
108.068,11.31,30.404,1550781115.5570939
108.074,11.31,30.424,1550781126.1041331
108.088,11.3,30.48,1550781136.635328
108.102,11.28,30.543,1550781147.1330934
108.111,11.27,30.569,1550781157.6703677
108.117,11.26,30.614,1550781168.1982968
108.125,11.25,30.675,1550781178.6971102
108.136,11.24,30.71,1550781189.2597747
108.142,11.22,30.748,1550781199.7683842
108.151,11.22,30.788,1550781210.284
108.156,11.2,30.827,1550781220.812262
108.16,11.19,30.866,1550781231.3448524
108.171,11.19,30.905,1550781241.900569
108.173,11.17,30.949,1550781252.456096
108.18,11.16,30.99,1550781262.984019
108.187,11.14,31.033,1550781273.494531
108.187,11.13,31.068,1550781284.0160043
108.194,11.12,31.107,1550781294.5401363
108.197,11.11,31.149,1550781305.0565028
108.203,11.09,31.182,1550781315.667265
108.204,11.07,31.211,1550781326.1774595
108.206,11.06,31.252,1550781336.6924906
108.214,11.05,31.288,1550781347.230416
108.215,11.04,31.319,1550781357.7586143
108.218,11.03,31.354,1550781368.2851048
108.218,11.02,31.387,1550781378.8167408
108.22,11.01,31.423,1550781389.3460174
108.222,10.99,31.45,1550781399.8793492
108.226,10.98,31.482,1550781410.3966281
108.226,10.97,31.515,1550781420.9082599
108.227,10.95,31.541,1550781431.4379249
108.229,10.94,31.568,1550781441.9763622
108.229,10.94,31.603,1550781452.5124807
108.232,10.92,31.641,1550781462.9922678
108.23,10.91,31.665,1550781473.5316858
108.232,10.91,31.688,1550781484.073461
108.232,10.91,31.713,1550781494.607369
108.232,10.89,31.733,1550781505.1516905
108.234,10.87,31.766,1550781515.6754186
108.232,10.87,31.796,1550781526.169561
108.231,10.86,31.814,1550781536.7011452
108.233,10.84,31.851,1550781547.2042663
108.231,10.84,31.857,1550781557.73042
108.23,10.83,31.877,1550781568.2207894
108.23,10.82,31.895,1550781578.7571192
108.229,10.81,31.941,1550781589.2604883
108.23,10.79,31.953,1550781599.7824798
108.231,10.78,31.971,1550781610.2756064
108.228,10.78,32.0,1550781620.7796662
108.229,10.77,32.012,1550781631.3050277
108.229,10.76,32.036,1550781641.8252506
108.229,10.72,32.056,1550781652.3258548
108.224,10.7,32.071,1550781662.969618
108.228,10.7,32.087,1550781673.4767623
108.224,10.7,32.104,1550781684.0024533
108.22,10.68,32.117,1550781694.5362315
108.221,10.68,32.137,1550781705.0663867
108.219,10.67,32.157,1550781715.584094
108.219,10.66,32.177,1550781726.14809
108.219,10.65,32.201,1550781736.7144344
108.213,10.64,32.201,1550781747.2403543
108.216,10.63,32.216,1550781757.7696714
108.212,10.63,32.224,1550781768.3013635
108.21,10.61,32.244,1550781778.8151712
108.208,10.61,32.256,1550781789.3063738
108.206,10.6,32.27,1550781799.8356109
108.205,10.6,32.284,1550781810.3407881
108.207,10.59,32.301,1550781820.8503013
108.2,10.58,32.309,1550781831.3714938
108.199,10.57,32.315,1550781841.871247
108.197,10.57,32.312,1550781852.4222665
108.2,10.56,32.328,1550781862.9488716
108.194,10.56,32.342,1550781873.4439824
108.191,10.54,32.351,1550781883.9701908
108.19,10.54,32.367,1550781894.497498
108.187,10.52,32.379,1550781905.0183287
108.19,10.51,32.378,1550781915.569939
108.185,10.51,32.391,1550781926.097541
108.182,10.5,32.397,1550781936.6008255
108.179,10.5,32.403,1550781947.1040568
108.176,10.49,32.413,1550781957.6028707
108.178,10.48,32.414,1550781968.0960522
108.175,10.48,32.413,1550781978.6272845
108.171,10.48,32.421,1550781989.1593983
108.169,10.47,32.441,1550781999.670102
108.167,10.46,32.442,1550782010.2024581
108.166,10.46,32.453,1550782020.6962366
108.166,10.44,32.458,1550782031.2120912
108.163,10.44,32.463,1550782041.7224443
108.155,10.44,32.462,1550782052.2169263
108.152,10.43,32.455,1550782062.75245
108.151,10.43,32.46,1550782073.2967272
108.154,10.42,32.469,1550782083.8175547
108.147,10.42,32.475,1550782094.3591986
108.149,10.41,32.482,1550782104.8933527
108.147,10.4,32.497,1550782115.4163103
108.145,10.4,32.493,1550782125.9082642
108.143,10.4,32.509,1550782136.4258375
108.14,10.39,32.51,1550782146.9543765
108.139,10.38,32.519,1550782157.445655
108.136,10.38,32.52,1550782167.953091
108.134,10.38,32.518,1550782178.482055
108.133,10.37,32.52,1550782188.9958546
108.13,10.37,32.512,1550782199.4896073
108.13,10.37,32.514,1550782210.0097358
108.127,10.36,32.515,1550782220.5416834
108.127,10.35,32.516,1550782231.0714834
108.125,10.35,32.525,1550782241.5945945
108.126,10.35,32.529,1550782252.1354303
108.122,10.34,32.516,1550782262.6701136
108.123,10.34,32.526,1550782273.190443
108.122,10.34,32.531,1550782283.7187116
108.118,10.33,32.522,1550782294.2545023
108.115,10.32,32.525,1550782304.748866
108.115,10.32,32.534,1550782315.2865207
108.112,10.31,32.526,1550782325.841461
108.111,10.31,32.532,1550782336.356481
108.11,10.3,32.528,1550782346.8856134
108.11,10.3,32.536,1550782357.396059
108.109,10.29,32.546,1550782367.9075644
108.108,10.29,32.558,1550782378.4081979
108.108,10.29,32.55,1550782388.932724
108.109,10.28,32.555,1550782399.4586859
108.105,10.28,32.54,1550782409.9840298
108.105,10.27,32.551,1550782420.5038328
108.102,10.27,32.543,1550782431.0333848
108.101,10.27,32.546,1550782441.5521092
108.101,10.26,32.546,1550782452.0819323
108.101,10.25,32.552,1550782462.6009793
108.101,10.25,32.547,1550782473.12968
108.1,10.25,32.556,1550782483.6465187
