Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.01,997.771,0.013,1719,1488.504,22.047,1550774311.3384771
-0.009,997.77,0.013,1719,1488.513,22.051,1550774312.0564723
-0.009,997.771,0.013,1719,1488.508,22.049,1550774312.7722516
-0.01,997.772,0.013,1719,1488.495,22.044,1550774313.4876754
-0.009,997.771,0.013,1719,1488.499,22.046,1550774314.2064562
-0.009,997.771,0.013,1719,1488.499,22.046,1550774314.922849
-0.009,997.77,0.013,1719,1488.517,22.052,1550774315.6435618
-0.01,997.768,0.013,1719,1488.541,22.06,1550774316.359505
-0.009,997.768,0.013,1719,1488.536,22.059,1550774317.071567
-0.009,997.77,0.013,1719,1488.522,22.054,1550774317.7850375
-0.009,997.768,0.013,1719,1488.546,22.062,1550774318.5004957
-0.009,997.767,0.013,1719,1488.555,22.065,1550774319.2163923
-0.009,997.769,0.013,1719,1488.527,22.055,1550774319.9352143
-0.01,997.768,0.013,1719,1488.55,22.063,1550774320.6536117
-0.009,997.767,0.013,1719,1488.555,22.065,1550774321.3784487
-0.009,997.768,0.013,1719,1488.545,22.062,1550774322.093426
-0.01,997.767,0.013,1719,1488.56,22.067,1550774322.8089564
-0.01,997.766,0.013,1719,1488.574,22.071,1550774323.5247965
-0.009,997.764,0.013,1719,1488.592,22.078,1550774324.2395062
-0.01,997.767,0.013,1719,1488.56,22.067,1550774324.957172
-0.009,997.766,0.013,1719,1488.573,22.071,1550774325.676512
-0.01,997.766,0.013,1719,1488.574,22.071,1550774326.3916762
-0.009,997.765,0.013,1719,1488.583,22.075,1550774327.102558
-0.01,997.766,0.013,1719,1488.564,22.068,1550774327.8134081
-0.01,997.763,0.013,1719,1488.611,22.084,1550774328.5348678
-0.01,997.764,0.013,1719,1488.592,22.078,1550774329.2522342
-0.01,997.762,0.013,1719,1488.62,22.087,1550774329.9724755
-0.01,997.761,0.013,1719,1488.629,22.091,1550774330.691547
-0.01,997.762,0.013,1719,1488.62,22.087,1550774331.4094484
-0.009,997.762,0.013,1719,1488.625,22.089,1550774332.1257138
-0.009,997.765,0.013,1719,1488.583,22.075,1550774332.8405373
-0.01,997.764,0.013,1719,1488.597,22.079,1550774333.556393
-0.009,997.76,0.013,1719,1488.639,22.094,1550774334.2774906
-0.009,997.759,0.013,1719,1488.653,22.099,1550774334.9952624
-0.009,997.76,0.013,1719,1488.648,22.097,1550774335.7252343
-0.01,997.763,0.013,1719,1488.611,22.084,1550774336.4373658
-0.009,997.762,0.013,1719,1488.625,22.089,1550774337.1524522
-0.009,997.76,0.013,1719,1488.639,22.094,1550774337.8711636
-0.01,997.761,0.013,1719,1488.639,22.094,1550774338.589167
-0.01,997.763,0.013,1719,1488.611,22.084,1550774339.3034089
-0.009,997.762,0.013,1719,1488.62,22.087,1550774340.0212557
-0.01,997.757,0.013,1719,1488.685,22.11,1550774340.7413943
-0.009,997.76,0.013,1719,1488.643,22.095,1550774341.4604137
-0.009,997.758,0.013,1719,1488.676,22.107,1550774342.3294113
-0.009,997.759,0.013,1719,1488.662,22.102,1550774343.120236
-0.01,997.759,0.013,1719,1488.662,22.102,1550774343.8729272
-0.009,997.759,0.013,1719,1488.653,22.099,1550774344.6186228
-0.009,997.76,0.013,1719,1488.638,22.094,1550774345.358645
-0.01,997.759,0.013,1719,1488.662,22.102,1550774346.120208
-0.01,997.757,0.013,1719,1488.69,22.111,1550774346.8650682
-0.01,997.758,0.013,1719,1488.671,22.105,1550774347.5974624
-0.01,997.759,0.013,1719,1488.657,22.1,1550774348.3145056
-0.009,997.758,0.013,1719,1488.667,22.103,1550774349.0435946
-0.01,997.757,0.013,1719,1488.69,22.111,1550774349.7601435
-0.009,997.753,0.013,1719,1488.732,22.126,1550774350.472867
-0.009,997.756,0.013,1719,1488.69,22.111,1550774351.189719
-0.009,997.758,0.013,1719,1488.671,22.105,1550774351.9131033
-0.009,997.756,0.013,1719,1488.699,22.115,1550774352.6346898
-0.01,997.757,0.013,1719,1488.69,22.111,1550774353.346884
-0.009,997.753,0.013,1719,1488.731,22.126,1550774354.076365
-0.008,997.754,0.013,1719,1488.722,22.123,1550774354.7877817
-0.01,997.755,0.013,1719,1488.713,22.119,1550774355.5004401
-0.009,997.756,0.013,1719,1488.699,22.115,1550774356.2205958
-0.009,997.752,0.013,1719,1488.745,22.131,1550774356.9364078
-0.009,997.752,0.013,1719,1488.741,22.129,1550774357.652497
-0.01,997.757,0.013,1719,1488.685,22.11,1550774358.369067
-0.009,997.754,0.013,1719,1488.727,22.124,1550774359.0844965
-0.01,997.753,0.013,1719,1488.741,22.129,1550774359.8076763
-0.01,997.752,0.013,1719,1488.746,22.131,1550774360.5430255
-0.009,997.752,0.013,1719,1488.745,22.131,1550774361.2554932
-0.01,997.753,0.013,1719,1488.741,22.129,1550774361.9715626
-0.01,997.752,0.013,1719,1488.746,22.131,1550774362.6877012
-0.008,997.753,0.013,1719,1488.731,22.126,1550774363.4034383
-0.01,997.751,0.013,1719,1488.764,22.137,1550774364.1196103
-0.01,997.752,0.013,1719,1488.746,22.131,1550774364.8344219
-0.01,997.751,0.013,1719,1488.764,22.137,1550774365.5572615
-0.01,997.754,0.013,1719,1488.727,22.124,1550774366.2751846
-0.009,997.748,0.013,1719,1488.801,22.15,1550774367.0076833
-0.01,997.753,0.013,1719,1488.736,22.127,1550774367.719401
-0.01,997.752,0.013,1719,1488.746,22.131,1550774368.4367666
-0.01,997.748,0.013,1719,1488.797,22.148,1550774369.1525273
-0.009,997.751,0.013,1719,1488.755,22.134,1550774369.8684638
-0.009,997.747,0.013,1719,1488.81,22.153,1550774370.5843956
-0.009,997.751,0.013,1719,1488.755,22.134,1550774371.3033206
-0.009,997.751,0.013,1719,1488.764,22.137,1550774372.0173283
-0.009,997.751,0.013,1719,1488.755,22.134,1550774372.7284174
-0.01,997.749,0.013,1719,1488.792,22.147,1550774373.4538
-0.009,997.75,0.013,1719,1488.778,22.142,1550774374.1853447
-0.009,997.75,0.013,1719,1488.773,22.14,1550774374.9003386
-0.01,997.749,0.013,1719,1488.783,22.143,1550774375.6184998
-0.009,997.746,0.013,1719,1488.82,22.156,1550774376.3393338
-0.009,997.749,0.013,1719,1488.782,22.143,1550774377.0554395
-0.009,997.75,0.013,1719,1488.764,22.137,1550774377.7694743
-0.009,997.75,0.013,1719,1488.768,22.139,1550774378.4907086
-0.01,997.746,0.013,1719,1488.824,22.158,1550774379.2105398
-0.01,997.747,0.013,1719,1488.811,22.153,1550774379.9378495
-0.009,997.747,0.013,1719,1488.806,22.151,1550774380.6675286
-0.009,997.747,0.013,1719,1488.81,22.153,1550774381.379373
-0.009,997.748,0.013,1719,1488.797,22.148,1550774382.0956755
-0.009,997.745,0.013,1719,1488.829,22.159,1550774382.8113935
-0.01,997.746,0.013,1719,1488.824,22.158,1550774383.527145
-0.009,997.744,0.013,1719,1488.843,22.164,1550774384.2433789
-0.009,997.744,0.013,1719,1488.847,22.166,1550774384.9593453
-0.01,997.746,0.013,1719,1488.82,22.156,1550774385.6839528
-0.009,997.743,0.013,1719,1488.866,22.172,1550774386.4041827
-0.009,997.744,0.013,1719,1488.843,22.164,1550774387.1274195
-0.01,997.744,0.013,1719,1488.852,22.168,1550774387.8423936
-0.009,997.742,0.013,1719,1488.875,22.176,1550774388.5583963
-0.009,997.743,0.013,1719,1488.861,22.171,1550774389.2752967
-0.009,997.742,0.013,1719,1488.88,22.177,1550774389.9914048
-0.009,997.743,0.013,1719,1488.857,22.169,1550774390.7074597
-0.01,997.744,0.013,1719,1488.848,22.166,1550774391.4306257
-0.009,997.744,0.013,1719,1488.843,22.164,1550774392.1532855
-0.009,997.742,0.013,1719,1488.875,22.176,1550774392.8682609
-0.009,997.742,0.013,1719,1488.87,22.174,1550774393.5913088
-0.008,997.74,0.013,1719,1488.898,22.184,1550774394.3064134
-0.01,997.74,0.013,1719,1488.899,22.184,1550774395.0223868
-0.009,997.742,0.013,1719,1488.875,22.176,1550774395.7412825
-0.008,997.74,0.013,1719,1488.893,22.182,1550774396.4708264
-0.009,997.739,0.013,1719,1488.908,22.187,1550774397.1863692
-0.009,997.742,0.013,1719,1488.871,22.174,1550774397.9094212
-0.009,997.743,0.013,1719,1488.866,22.172,1550774398.624257
-0.009,997.738,0.013,1719,1488.922,22.192,1550774399.3501532
-0.01,997.739,0.013,1719,1488.913,22.188,1550774400.062417
-0.01,997.739,0.013,1719,1488.917,22.19,1550774400.7823906
-0.01,997.736,0.013,1719,1488.954,22.203,1550774401.4963179
-0.009,997.739,0.013,1719,1488.908,22.187,1550774402.2346673
-0.01,997.738,0.013,1719,1488.931,22.195,1550774402.998631
-0.009,997.74,0.013,1719,1488.903,22.185,1550774403.7509344
-0.009,997.739,0.013,1719,1488.908,22.187,1550774404.5290906
-0.01,997.739,0.013,1719,1488.913,22.188,1550774405.287351
-0.01,997.736,0.013,1719,1488.95,22.201,1550774406.0386722
-0.009,997.735,0.013,1719,1488.954,22.203,1550774406.7867444
-0.009,997.737,0.013,1719,1488.935,22.196,1550774407.5024214
-0.01,997.735,0.013,1719,1488.959,22.204,1550774408.2173836
-0.009,997.737,0.013,1719,1488.936,22.196,1550774408.9331834
-0.009,997.735,0.013,1719,1488.954,22.203,1550774409.6463645
-0.009,997.734,0.013,1719,1488.972,22.209,1550774410.3601642
-0.009,997.738,0.013,1719,1488.926,22.193,1550774411.0866408
-0.009,997.734,0.013,1719,1488.973,22.209,1550774411.8016481
-0.01,997.736,0.013,1719,1488.95,22.201,1550774412.5158315
-0.009,997.737,0.013,1719,1488.935,22.196,1550774413.2263596
-0.01,997.735,0.013,1719,1488.964,22.206,1550774413.9372025
-0.01,997.735,0.013,1719,1488.968,22.208,1550774414.651287
-0.009,997.731,0.013,1719,1489.01,22.222,1550774415.365162
-0.01,997.736,0.013,1719,1488.954,22.203,1550774416.0792563
-0.01,997.735,0.013,1719,1488.959,22.204,1550774416.796474
-0.009,997.734,0.013,1719,1488.977,22.211,1550774417.5083156
-0.01,997.731,0.013,1719,1489.01,22.222,1550774418.21903
-0.009,997.736,0.013,1719,1488.949,22.201,1550774418.9573934
-0.01,997.732,0.013,1719,1489.001,22.219,1550774419.6712766
-0.009,997.734,0.013,1719,1488.973,22.209,1550774420.381147
-0.01,997.733,0.013,1719,1488.991,22.216,1550774421.095441
-0.009,997.732,0.013,1719,1489.0,22.219,1550774421.8108819
-0.01,997.734,0.013,1719,1488.982,22.212,1550774422.525532
-0.01,997.732,0.013,1719,1489.001,22.219,1550774423.2418838
