p_int,rh_int,t_int,ts
101.555,66.72,26.845,1550783049.04889
101.552,66.6,26.842,1550783051.51869
101.554,66.55,26.845,1550783053.98582
101.554,66.54,26.838,1550783056.45335
101.554,66.53,26.84,1550783058.92075
101.554,66.52,26.841,1550783061.38466
101.553,66.56,26.839,1550783063.85244
101.553,66.63,26.845,1550783066.31985
101.555,66.69,26.845,1550783068.78494
101.557,66.76,26.85,1550783071.25315
101.554,66.78,26.851,1550783073.72689
101.555,66.79,26.855,1550783076.19837
101.556,66.81,26.854,1550783078.66494
101.554,66.88,26.857,1550783081.13215
101.557,66.97,26.861,1550783083.60170
101.558,67.04,26.861,1550783086.06894
101.555,67.09,26.86,1550783088.53881
101.553,67.16,26.86,1550783091.00627
101.554,67.24,26.859,1550783093.46506
101.558,67.3,26.859,1550783095.93098
101.555,67.39,26.866,1550783098.39991
101.556,67.47,26.862,1550783100.86471
101.555,67.57,26.865,1550783103.32502
101.558,67.7,26.871,1550783105.79254
101.557,67.77,26.87,1550783108.26033
101.557,67.73,26.868,1550783110.72471
101.558,67.67,26.865,1550783113.19187
101.554,67.56,26.867,1550783115.65475
101.554,67.45,26.86,1550783118.11456
101.553,67.38,26.858,1550783120.58203
101.554,67.34,26.857,1550783123.04907
101.559,67.32,26.861,1550783125.51633
101.559,67.3,26.861,1550783127.98330
101.556,67.34,26.858,1550783130.45076
101.556,67.43,26.867,1550783132.91796
101.554,67.53,26.867,1550783135.38488
101.555,67.64,26.862,1550783137.85262
101.553,67.73,26.864,1550783140.31987
101.556,67.77,26.867,1550783142.78678
101.556,67.82,26.862,1550783145.25382
101.553,67.86,26.867,1550783147.71185
101.554,67.92,26.862,1550783150.18171
101.557,67.96,26.861,1550783152.64937
101.556,67.99,26.856,1550783155.11710
101.558,68.04,26.855,1550783157.57491
101.555,68.1,26.852,1550783160.04281
101.554,68.09,26.853,1550783162.51008
101.554,68.04,26.849,1550783164.97747
101.554,67.96,26.844,1550783167.44498
101.554,67.89,26.841,1550783169.91535
101.556,67.85,26.841,1550783172.38497
101.555,67.85,26.843,1550783174.84481
101.556,67.79,26.839,1550783177.30738
101.554,67.7,26.834,1550783179.77530
101.554,67.62,26.833,1550783182.24333
101.555,67.6,26.836,1550783184.71368
101.552,67.52,26.833,1550783187.17466
101.552,67.42,26.831,1550783189.64256
101.553,67.37,26.829,1550783192.11005
101.552,67.35,26.832,1550783194.57772
101.552,67.36,26.831,1550783197.04499
101.555,67.4,26.837,1550783199.50558
101.553,67.48,26.836,1550783201.97512
101.555,67.59,26.838,1550783204.44232
101.555,67.71,26.833,1550783206.90905
101.555,67.83,26.836,1550783209.38032
101.553,67.95,26.843,1550783211.85555
101.553,68.07,26.84,1550783214.32556
101.555,68.17,26.848,1550783216.79289
101.553,68.21,26.849,1550783219.26020
101.554,68.19,26.853,1550783221.72740
101.552,68.18,26.846,1550783224.19550
101.551,68.16,26.851,1550783226.66287
101.551,68.12,26.854,1550783229.12987
101.553,68.08,26.852,1550783231.59735
101.552,68.03,26.848,1550783234.06456
101.554,68,26.858,1550783236.53218
101.557,68,26.862,1550783238.99941
101.552,67.97,26.855,1550783241.46779
101.553,67.93,26.864,1550783243.93679
101.554,67.87,26.866,1550783246.39480
101.554,67.8,26.864,1550783248.86271
101.555,67.79,26.864,1550783251.33021
101.553,67.82,26.866,1550783253.79127
101.554,67.88,26.864,1550783256.25979
101.553,67.92,26.857,1550783258.72940
101.551,67.92,26.86,1550783261.19741
101.551,67.89,26.859,1550783263.66457
101.553,67.85,26.859,1550783266.13157
101.553,67.86,26.859,1550783268.59982
101.55,67.92,26.856,1550783271.06672
101.554,67.98,26.862,1550783273.53517
101.551,68.06,26.862,1550783276.00227
101.551,68.1,26.864,1550783278.46934
101.552,68.1,26.852,1550783280.93684
101.55,68.12,26.86,1550783283.40827
101.553,68.15,26.856,1550783285.87632
101.551,68.18,26.856,1550783288.34097
101.548,68.25,26.85,1550783290.80465
101.551,68.33,26.852,1550783293.27226
101.55,68.39,26.856,1550783295.73492
101.55,68.44,26.859,1550783298.20405
101.55,68.48,26.864,1550783300.66496
101.552,68.54,26.857,1550783303.13248
101.552,68.62,26.863,1550783305.59981
101.551,68.68,26.855,1550783308.06740
101.553,68.75,26.864,1550783310.53537
101.553,68.83,26.864,1550783312.99525
101.55,68.89,26.861,1550783315.46486
101.549,68.93,26.863,1550783317.93211
101.553,68.94,26.864,1550783320.39506
101.551,68.95,26.847,1550783322.86225
101.55,68.99,26.851,1550783325.32965
101.552,69.02,26.854,1550783327.79151
101.549,69.02,26.84,1550783330.26332
101.555,68.94,26.839,1550783332.73433
101.549,68.71,26.837,1550783335.20696
101.55,68.42,26.831,1550783337.67547
101.55,68.14,26.832,1550783340.14387
101.55,67.93,26.827,1550783342.61509
101.551,67.77,26.825,1550783345.08521
101.548,67.65,26.825,1550783347.55269
101.549,67.62,26.828,1550783350.01935
101.55,67.6,26.831,1550783352.48659
101.549,67.53,26.839,1550783354.95375
101.551,67.48,26.842,1550783357.42073
101.551,67.47,26.849,1550783359.88473
101.545,67.46,26.845,1550783362.35312
101.549,67.53,26.856,1550783364.81610
101.551,67.65,26.857,1550783367.28085
101.551,67.72,26.864,1550783369.74863
101.55,67.74,26.863,1550783372.21602
101.552,67.78,26.869,1550783374.68353
101.549,67.85,26.868,1550783377.15161
101.548,67.96,26.873,1550783379.61426
101.549,68.04,26.874,1550783382.07475
101.552,68.07,26.877,1550783384.53496
101.549,68.03,26.879,1550783387.00240
101.55,67.97,26.88,1550783389.46960
101.548,67.83,26.877,1550783391.93672
101.548,67.71,26.875,1550783394.40392
101.548,67.66,26.877,1550783396.87224
101.548,67.68,26.878,1550783399.33478
101.549,67.73,26.877,1550783401.80227
101.549,67.77,26.884,1550783404.26954
101.552,67.8,26.883,1550783406.73711
101.551,67.81,26.888,1550783409.20539
101.553,67.84,26.886,1550783411.67332
101.551,67.89,26.89,1550783414.14430
101.552,67.92,26.888,1550783416.61173
101.549,67.92,26.89,1550783419.07905
101.548,67.81,26.891,1550783421.54669
101.551,67.55,26.887,1550783424.01777
101.55,67.3,26.886,1550783426.48507
101.548,67.15,26.875,1550783428.95288
101.551,67.08,26.884,1550783431.41459
101.551,67.04,26.879,1550783433.87471
101.548,66.88,26.875,1550783436.33482
101.547,66.7,26.872,1550783438.80212
101.55,66.63,26.86,1550783441.26938
101.55,66.63,26.858,1550783443.73676
101.55,66.67,26.852,1550783446.20502
101.549,66.67,26.852,1550783448.66504
101.55,66.58,26.841,1550783451.12480
101.545,66.5,26.837,1550783453.59425
101.549,66.44,26.832,1550783456.06150
101.548,66.41,26.829,1550783458.52930
101.548,66.43,26.823,1550783460.99696
101.545,66.49,26.814,1550783463.46760
101.548,66.53,26.822,1550783465.93501
101.546,66.58,26.817,1550783468.40239
101.546,66.66,26.819,1550783470.86990
101.549,66.74,26.816,1550783473.33944
101.549,66.82,26.814,1550783475.80543
101.548,66.88,26.815,1550783478.27629
101.548,66.96,26.816,1550783480.74491
101.547,67.05,26.813,1550783483.21224
101.55,67.07,26.814,1550783485.68041
101.546,67.05,26.809,1550783488.14752
101.548,67,26.81,1550783490.61547
101.549,66.97,26.814,1550783493.07475
101.55,67,26.812,1550783495.54199
101.551,67.1,26.815,1550783498.00934
101.548,67.2,26.815,1550783500.47683
101.547,67.28,26.823,1550783502.94380
101.548,67.33,26.822,1550783505.40321
101.547,67.39,26.825,1550783507.87033
101.55,67.45,26.826,1550783510.33983
101.55,67.5,26.833,1550783512.80480
101.546,67.55,26.832,1550783515.27250
101.549,67.59,26.835,1550783517.73479
101.548,67.64,26.836,1550783520.19512
101.548,67.63,26.839,1550783522.66294
101.545,67.54,26.836,1550783525.13296
101.545,67.43,26.836,1550783527.59506
101.545,67.31,26.834,1550783530.06480
101.549,67.2,26.84,1550783532.53245
101.544,67.07,26.842,1550783535.00054
101.548,66.97,26.843,1550783537.46824
101.545,66.91,26.843,1550783539.93470
101.548,66.87,26.857,1550783542.39418
101.544,66.84,26.861,1550783544.86150
101.548,66.78,26.867,1550783547.32876
101.551,66.73,26.869,1550783549.79351
101.548,66.73,26.873,1550783552.25612
101.546,66.76,26.882,1550783554.72441
101.546,66.74,26.881,1550783557.19316
101.548,66.7,26.886,1550783559.66084
101.547,66.66,26.891,1550783562.12818
101.547,66.57,26.889,1550783564.59483
101.547,66.5,26.894,1550783567.06202
101.546,66.43,26.895,1550783569.52969
101.545,66.4,26.899,1550783571.99704
101.547,66.4,26.904,1550783574.46584
101.546,66.4,26.906,1550783576.92977
101.548,66.35,26.904,1550783579.39706
101.549,66.33,26.912,1550783581.86710
101.546,66.31,26.913,1550783584.33497
101.546,66.3,26.916,1550783586.80223
101.546,66.29,26.923,1550783589.26932
101.544,66.29,26.926,1550783591.73673
101.545,66.31,26.933,1550783594.20565
101.544,66.36,26.935,1550783596.67398
101.548,66.42,26.946,1550783599.14509
101.544,66.47,26.949,1550783601.60506
101.546,66.52,26.957,1550783604.06510
101.546,66.59,26.96,1550783606.53267
101.546,66.66,26.963,1550783609.00027
101.545,66.67,26.969,1550783611.46500
101.546,66.58,26.974,1550783613.92485
101.548,66.46,26.974,1550783616.38490
101.544,66.37,26.976,1550783618.85249
101.546,66.25,26.976,1550783621.32085
101.542,66.12,26.978,1550783623.78274
101.543,66.02,26.982,1550783626.25047
101.548,65.96,26.983,1550783628.72011
101.546,65.92,26.983,1550783631.18932
101.543,65.89,26.987,1550783633.65724
101.545,65.91,26.986,1550783636.12519
101.544,65.93,26.992,1550783638.59286
101.544,65.97,26.997,1550783641.06199
101.542,65.98,27.004,1550783643.52139
101.545,65.94,27.005,1550783645.99524
101.545,65.86,27.01,1550783648.46509
101.545,65.82,27.013,1550783650.93397
101.547,65.83,27.022,1550783653.40234
101.547,65.82,27.023,1550783655.86461
101.546,65.76,27.028,1550783658.33208
101.543,65.73,27.035,1550783660.80198
101.549,65.68,27.032,1550783663.26924
101.546,65.67,27.036,1550783665.73910
101.545,65.7,27.036,1550783668.20657
101.546,65.8,27.045,1550783670.66617
101.547,65.85,27.052,1550783673.13323
101.55,65.87,27.048,1550783675.60024
101.547,65.9,27.052,1550783678.06736
101.546,65.9,27.057,1550783680.52467
101.545,65.92,27.058,1550783682.98629
101.547,65.94,27.06,1550783685.45350
101.547,65.98,27.065,1550783687.92058
101.543,66.02,27.061,1550783690.38786
101.543,66.04,27.064,1550783692.85504
101.544,66.07,27.067,1550783695.31470
101.548,66.16,27.072,1550783697.78167
101.546,66.24,27.075,1550783700.24889
101.545,66.25,27.073,1550783702.71618
101.545,66.19,27.073,1550783705.18405
101.542,66.13,27.079,1550783707.65115
101.543,66.07,27.074,1550783710.11855
101.54,65.98,27.067,1550783712.58566
101.546,65.89,27.077,1550783715.05289
101.544,65.81,27.076,1550783717.51994
101.546,65.78,27.077,1550783719.98712
101.544,65.74,27.079,1550783722.45049
101.545,65.74,27.073,1550783724.91753
101.542,65.76,27.074,1550783727.38492
101.545,65.78,27.077,1550783729.85266
101.541,65.76,27.072,1550783732.32094
101.545,65.81,27.073,1550783734.78458
101.542,65.91,27.068,1550783737.25574
101.545,65.98,27.069,1550783739.72287
101.544,66,27.069,1550783742.18490
101.545,65.96,27.068,1550783744.65232
101.543,65.97,27.066,1550783747.11469
101.542,65.98,27.067,1550783749.58195
101.545,65.97,27.071,1550783752.04909
101.545,65.95,27.073,1550783754.51636
101.545,65.91,27.066,1550783756.98354
101.543,65.88,27.069,1550783759.44574
101.543,65.86,27.074,1550783761.91134
101.545,65.85,27.072,1550783764.38288
101.544,65.9,27.079,1550783766.85024
101.544,65.96,27.077,1550783769.31819
101.545,66,27.08,1550783771.78816
101.546,66.02,27.085,1550783774.25818
101.547,65.99,27.084,1550783776.72739
101.546,65.97,27.091,1550783779.18945
101.545,65.93,27.093,1550783781.65767
101.547,65.9,27.094,1550783784.12501
101.547,65.89,27.095,1550783786.59288
101.544,65.88,27.098,1550783789.05424
101.544,65.88,27.101,1550783791.52224
101.545,65.8,27.104,1550783793.98939
101.543,65.65,27.102,1550783796.45692
101.544,65.57,27.105,1550783798.92406
101.545,65.52,27.104,1550783801.39086
101.544,65.53,27.108,1550783803.85812
101.545,65.55,27.101,1550783806.32601
101.545,65.62,27.101,1550783808.78778
101.546,65.69,27.094,1550783811.25537
101.542,65.74,27.097,1550783813.72298
101.545,65.87,27.107,1550783816.19263
101.54,66.03,27.106,1550783818.66107
101.539,66.14,27.109,1550783821.12888
101.543,66.2,27.11,1550783823.60292
101.542,66.23,27.115,1550783826.06522
101.545,66.29,27.117,1550783828.53411
101.547,66.31,27.122,1550783831.00713
101.541,66.27,27.132,1550783833.46707
101.546,66.18,27.129,1550783835.93535
101.541,66.12,27.131,1550783838.40268
101.542,66.06,27.131,1550783840.86584
101.538,66.04,27.131,1550783843.33355
101.541,66.04,27.129,1550783845.79567
101.539,66.08,27.137,1550783848.25821
101.541,66.12,27.141,1550783850.72609
101.543,66.14,27.136,1550783853.19364
101.545,66.16,27.139,1550783855.66181
101.54,66.2,27.141,1550783858.13050
101.544,66.22,27.141,1550783860.59647
101.544,66.27,27.151,1550783863.05526
101.544,66.36,27.15,1550783865.52250
101.543,66.51,27.145,1550783867.98489
101.54,66.66,27.136,1550783870.45692
101.54,66.74,27.142,1550783872.92501
101.542,66.76,27.144,1550783875.38515
101.541,66.75,27.142,1550783877.85381
101.545,66.73,27.188,1550783880.32319
101.544,66.66,27.192,1550783882.78316
101.541,66.68,27.175,1550783885.25514
101.546,66.7,27.196,1550783887.72428
101.546,66.61,27.2,1550783890.19231
101.543,66.52,27.198,1550783892.66028
101.543,66.47,27.199,1550783895.12772
101.543,66.44,27.204,1550783897.59497
101.546,66.47,27.207,1550783900.06132
101.546,66.53,27.207,1550783902.52884
101.547,66.58,27.211,1550783904.99646
101.546,66.69,27.219,1550783907.46018
101.544,66.72,27.213,1550783909.93177
101.545,66.6,27.22,1550783912.39912
101.545,66.49,27.217,1550783914.86721
101.545,66.42,27.221,1550783917.33525
101.544,66.37,27.217,1550783919.80279
101.544,66.38,27.218,1550783922.26555
101.547,66.43,27.226,1550783924.73613
101.544,66.47,27.222,1550783927.20521
101.543,66.49,27.225,1550783929.67421
101.543,66.5,27.23,1550783932.14218
101.542,66.43,27.223,1550783934.61186
101.544,66.33,27.228,1550783937.07509
101.542,66.18,27.229,1550783939.53534
101.543,66.02,27.226,1550783942.00289
101.543,65.8,27.224,1550783944.47324
101.542,65.64,27.221,1550783946.94187
101.544,65.55,27.226,1550783949.41066
101.542,65.49,27.226,1550783951.87917
101.542,65.43,27.226,1550783954.33950
101.542,65.33,27.227,1550783956.80861
101.541,65.23,27.226,1550783959.27421
101.541,65.12,27.228,1550783961.74361
101.543,65.09,27.228,1550783964.21245
101.543,65.06,27.233,1550783966.67748
101.544,65.02,27.236,1550783969.14586
101.545,65.01,27.242,1550783971.61302
101.539,64.98,27.238,1550783974.08050
101.543,64.96,27.246,1550783976.54753
101.543,64.91,27.256,1550783979.01479
101.54,64.8,27.255,1550783981.48190
101.543,64.7,27.264,1550783983.94906
101.543,64.68,27.27,1550783986.41641
101.545,64.71,27.275,1550783988.88348
101.548,64.75,27.28,1550783991.35053
101.544,64.78,27.286,1550783993.81763
101.543,64.81,27.295,1550783996.28488
101.542,64.8,27.294,1550783998.75188
101.543,64.75,27.302,1550784001.21907
101.543,64.69,27.303,1550784003.68669
101.543,64.53,27.303,1550784006.14495
101.543,64.4,27.296,1550784008.61495
101.543,64.37,27.297,1550784011.08426
101.541,64.4,27.294,1550784013.55306
101.543,64.47,27.298,1550784016.02030
101.543,64.52,27.29,1550784018.48228
101.543,64.58,27.291,1550784020.94913
101.542,64.63,27.291,1550784023.41638
101.544,64.71,27.29,1550784025.88318
101.545,64.83,27.292,1550784028.35033
101.544,65,27.297,1550784030.81494
101.544,65.11,27.296,1550784033.27444
101.543,65.2,27.299,1550784035.74174
101.541,65.25,27.295,1550784038.21075
101.539,65.3,27.293,1550784040.67780
101.543,65.36,27.301,1550784043.14588
101.544,65.37,27.295,1550784045.61343
101.543,65.33,27.303,1550784048.07615
101.544,65.29,27.299,1550784050.54337
101.543,65.25,27.296,1550784053.01055
101.542,65.2,27.293,1550784055.47873
101.54,65.16,27.292,1550784057.94831
101.542,65.12,27.292,1550784060.41702
101.542,65.08,27.292,1550784062.88491
101.542,65.08,27.285,1550784065.35552
101.541,65.01,27.284,1550784067.82408
101.538,64.96,27.282,1550784070.29413
101.542,64.96,27.276,1550784072.76355
101.545,64.93,27.285,1550784075.23528
101.542,64.9,27.275,1550784077.70519
101.541,64.87,27.276,1550784080.17489
101.539,64.86,27.275,1550784082.63508
101.541,64.89,27.274,1550784085.10461
101.54,64.93,27.276,1550784087.57455
101.539,64.91,27.27,1550784090.04772
101.54,64.89,27.274,1550784092.51532
101.543,64.81,27.28,1550784094.98259
101.543,64.69,27.273,1550784097.45014
101.539,64.58,27.27,1550784099.91507
101.541,64.43,27.269,1550784102.38357
101.54,64.31,27.268,1550784104.85354
101.539,64.23,27.164,1550784107.62038
101.539,64.21,27.263,1550784110.08812
101.54,64.2,27.263,1550784112.55720
101.544,64.17,27.262,1550784115.02504
101.538,64.13,27.258,1550784117.49340
101.541,64.06,27.253,1550784119.96254
101.539,64,27.255,1550784122.42969
101.538,63.91,27.25,1550784124.89348
101.541,63.78,27.243,1550784127.36058
101.539,63.7,27.241,1550784129.82745
101.539,63.72,27.233,1550784132.29476
101.542,63.79,27.238,1550784134.76209
101.538,63.85,27.239,1550784137.23061
101.54,63.95,27.231,1550784139.69793
101.537,64.06,27.233,1550784142.16510
101.54,64.21,27.237,1550784144.62439
101.539,64.34,27.234,1550784147.09211
101.539,64.43,27.234,1550784149.56020
101.542,64.47,27.227,1550784152.02749
101.539,64.43,27.228,1550784154.49499
101.539,64.31,27.224,1550784156.96219
101.54,64.24,27.224,1550784159.42912
101.54,64.21,27.225,1550784161.89633
101.539,64.2,27.221,1550784164.35656
101.538,64.25,27.219,1550784166.82387
101.538,64.36,27.22,1550784169.28477
101.542,64.41,27.218,1550784171.75185
101.537,64.42,27.22,1550784174.21924
101.543,64.44,27.219,1550784176.68670
101.541,64.48,27.213,1550784179.15334
101.541,64.55,27.218,1550784181.61470
101.54,64.62,27.214,1550784184.08227
101.541,64.65,27.213,1550784186.54996
101.54,64.71,27.216,1550784189.01812
101.541,64.69,27.213,1550784191.48542
101.539,64.71,27.216,1550784193.95314
101.541,64.74,27.21,1550784196.41920
101.541,64.84,27.206,1550784198.88875
101.537,65,27.208,1550784201.35600
101.537,65.11,27.211,1550784203.81602
101.539,65.18,27.207,1550784206.28958
101.54,65.16,27.204,1550784208.75782
101.541,65.16,27.205,1550784211.22475
101.539,65.16,27.201,1550784213.68883
101.54,65.15,27.203,1550784216.15771
101.54,65.73,27.201,1550784218.85405
101.539,65.13,27.213,1550784221.32209
101.539,65.11,27.204,1550784223.79015
101.536,65.09,27.206,1550784226.25510
101.538,65.11,27.206,1550784228.71505
101.538,65.18,27.21,1550784231.18276
101.537,65.26,27.21,1550784233.64636
101.542,65.35,27.213,1550784236.10482
101.54,65.41,27.215,1550784238.57285
101.538,65.48,27.22,1550784241.04038
101.537,65.48,27.219,1550784243.50871
101.542,65.5,27.222,1550784245.96736
101.541,65.52,27.222,1550784248.43744
101.539,65.52,27.225,1550784250.90547
101.541,65.51,27.222,1550784253.36949
101.538,65.51,27.229,1550784255.83697
101.537,65.46,27.224,1550784258.30513
101.539,65.31,27.224,1550784260.77496
101.541,65.23,27.22,1550784263.24190
101.539,65.25,27.228,1550784265.70885
101.539,65.29,27.223,1550784268.17644
101.54,65.2,27.227,1550784270.63460
101.541,65.06,27.225,1550784273.09816
101.537,64.97,27.22,1550784275.56564
101.538,64.92,27.218,1550784278.03343
101.54,64.91,27.218,1550784280.50117
101.536,64.95,27.221,1550784282.97116
101.537,64.96,27.221,1550784285.44104
101.54,65,27.223,1550784287.90844
101.537,65.05,27.221,1550784290.37826
101.535,64.93,27.217,1550784292.84841
101.54,64.88,27.216,1550784295.31868
101.539,64.88,27.209,1550784297.78625
101.536,64.86,27.21,1550784300.24969
101.537,64.84,27.213,1550784302.72252
101.536,64.96,27.21,1550784305.19182
101.536,65.08,27.212,1550784307.66118
101.537,65.17,27.211,1550784310.13026
101.536,65.22,27.203,1550784312.59989
101.538,65.31,27.217,1550784315.06479
101.541,65.46,27.218,1550784317.53636
101.538,65.64,27.222,1550784319.99503
101.54,65.78,27.222,1550784322.45481
101.539,65.92,27.221,1550784324.92225
101.536,66.02,27.225,1550784327.38478
101.538,66.09,27.218,1550784329.85302
101.539,66.13,27.224,1550784332.31939
101.539,66.18,27.224,1550784334.78683
101.536,66.23,27.223,1550784337.25435
101.537,66.29,27.227,1550784339.72256
101.535,66.4,27.229,1550784342.18969
101.54,66.55,27.229,1550784344.65483
101.535,66.69,27.234,1550784347.12213
101.539,66.78,27.232,1550784349.58926
101.536,66.87,27.233,1550784352.04982
101.535,67,27.232,1550784354.51720
101.541,67.11,27.235,1550784356.98505
101.538,67.19,27.236,1550784359.45251
101.539,67.27,27.242,1550784361.91955
101.538,67.33,27.243,1550784364.38707
101.536,67.39,27.245,1550784366.84518
101.539,67.45,27.246,1550784369.31324
101.539,67.49,27.253,1550784371.78091
101.54,67.41,27.253,1550784374.24911
101.542,67.25,27.256,1550784376.72365
101.537,67.16,27.25,1550784379.19192
101.538,67.13,27.256,1550784381.65864
101.536,67.09,27.255,1550784384.12756
101.536,67.03,27.259,1550784386.59627
101.536,66.96,27.256,1550784389.06559
101.536,66.86,27.256,1550784391.53346
101.537,66.84,27.257,1550784394.00074
101.535,66.82,27.256,1550784396.46828
101.537,66.78,27.261,1550784398.93912
101.534,66.73,27.258,1550784401.40646
101.536,66.75,27.263,1550784403.87541
101.536,66.79,27.261,1550784406.34381
101.541,66.87,27.266,1550784408.80499
101.54,66.92,27.269,1550784411.27362
101.536,66.91,27.267,1550784413.74188
101.537,66.86,27.273,1550784416.21079
101.536,66.82,27.276,1550784418.68103
101.536,66.69,27.31,1550784421.14228
101.536,66.1,27.471,1550784423.61093
101.536,64.95,27.48,1550784426.07848
101.533,64.76,27.527,1550784428.54652
101.532,64.65,27.572,1550784431.01449
101.535,64.54,27.615,1550784433.48399
101.532,64.35,27.721,1550784435.95211
101.533,63.94,27.856,1550784438.42032
101.532,63.79,27.894,1550784440.88837
101.531,63.67,27.984,1550784443.35632
101.533,63.63,28.081,1550784445.82563
101.535,63.48,28.157,1550784448.29835
101.534,63.15,28.242,1550784450.76502
101.529,62.77,28.325,1550784453.22532
101.532,62.41,28.432,1550784455.69268
101.536,62.12,28.55,1550784458.15992
101.534,61.9,28.658,1550784460.62746
101.535,61.73,28.769,1550784463.08396
101.533,61.53,28.866,1550784465.55122
101.535,61.32,28.994,1550784468.01962
101.534,61.01,29.2,1550784470.48904
101.475,25.81,45.917,1623368905.41638
101.484,26.09,45.819,1623368907.94479
101.482,26.28,45.583,1623368910.41202
101.483,26.51,45.385,1623368912.87933
101.483,26.74,45.206,1623368915.34637
101.492,26.65,45.236,1623368917.81052
101.491,26.58,45.17,1623368920.27808
101.49,26.5,45.113,1623368922.74534
101.489,26.57,45.051,1623368925.21394
101.486,26.53,44.832,1623368932.18032
101.488,26.79,44.723,1623368934.68554
101.487,26.81,44.629,1623368937.15184
101.488,26.88,44.513,1623368939.61887
101.489,26.9,44.4,1623368942.08618
101.489,26.88,44.269,1623368944.55408
101.487,26.95,44.167,1623368947.02007
101.486,27.01,44.065,1623368949.48639
101.487,27.1,43.977,1623368951.95353
101.489,27.14,43.891,1623368954.41640
101.491,27.22,43.816,1623368956.88486
101.487,27.34,43.752,1623368959.35162
101.487,27.43,43.679,1623368961.81949
101.487,27.53,43.616,1623368964.28076
101.488,27.63,43.554,1623368966.74186
101.487,27.8,43.485,1623368969.20845
101.489,27.89,43.427,1623368971.67679
101.488,27.86,43.37,1623368974.14224
101.478,32.05,39.77,1550775639.99113
101.477,32.11,39.635,1550775642.45523
101.474,32.2,39.498,1550775644.91427
101.475,32.27,39.378,1550775647.38013
101.479,32.5,39.22,1550775649.84648
101.481,32.57,39.079,1550775652.30596
101.48,32.67,38.95,1550775654.77145
101.478,32.9,38.814,1550775657.23290
101.477,33.02,38.661,1550775659.69937
101.478,33.27,38.411,1550775662.16533
101.48,33.5,38.105,1550775664.63481
101.479,33.79,37.807,1550775667.09420
101.476,34.14,37.564,1550775669.56840
101.477,34.42,37.479,1550775672.02397
101.477,34.67,37.419,1550775674.49036
101.475,35,37.378,1550775676.95682
101.478,35.03,37.339,1550775679.42224
101.477,35.14,37.268,1550775681.88859
101.477,35.22,37.188,1550775684.35533
101.474,35.28,37.147,1550775686.82195
101.475,35.25,37.119,1550775689.28382
101.482,35.39,36.961,1550775691.74910
101.477,35.51,36.839,1550775694.21830
101.474,35.63,36.811,1550775696.68432
101.476,35.82,36.806,1550775699.14938
101.479,35.97,36.823,1550775701.61547
101.479,36.2,36.856,1550775704.08101
101.475,36.44,36.886,1550775706.54820
101.472,36.5,36.949,1550775709.01458
101.479,36.19,37.165,1550775711.48077
101.484,35.9,37.276,1550775713.94500
101.482,35.74,37.36,1550775716.41067
101.483,35.69,37.443,1550775718.87800
101.484,35.55,37.507,1550775721.34544
101.482,35.32,37.549,1550775723.81181
101.483,35.15,37.585,1550775726.27838
101.485,35.11,37.616,1550775728.74484
101.481,35.13,37.646,1550775731.21172
101.484,35.24,37.674,1550775733.67533
101.482,35.23,37.695,1550775736.13401
101.483,35.2,37.71,1550775738.60130
101.484,35.1,37.722,1550775741.06840
101.482,35.08,37.714,1550775743.54185
101.482,35.18,37.706,1550775746.01345
101.48,35.34,37.687,1550775748.48031
101.477,35.75,37.391,1550775750.94528
101.473,36.28,37.157,1550775753.41300
101.477,36.69,36.959,1550775755.88262
101.475,37.08,36.75,1550775758.35044
101.478,36.91,36.765,1550775760.82342
101.474,37.13,36.418,1550775763.29012
101.471,37.43,36.254,1550775765.75737
101.472,37.12,36.237,1550775768.22477
101.471,37.36,36.227,1550775770.69229
101.476,37.53,36.113,1550775773.15947
101.479,37.68,35.976,1550775775.63030
101.475,37.85,35.83,1550775778.10080
101.477,38.08,35.718,1550775780.57304
101.478,38.62,35.671,1550775783.04040
101.475,38.64,35.679,1550775785.50893
101.473,38.55,35.77,1550775787.97619
101.473,38.41,35.883,1550775790.44358
101.475,38.26,35.962,1550775792.90615
101.471,38.2,35.993,1550775795.38473
101.469,38.1,35.896,1550775797.88868
101.476,38.04,35.862,1550775800.35522
101.475,38.1,35.917,1550775802.82221
101.476,38.15,35.983,1550775805.28960
101.474,38.07,36.055,1550775807.75694
101.472,38.07,36.066,1550775810.22424
101.475,38.12,35.981,1550775812.69142
101.474,38.26,35.933,1550775815.15914
101.474,38.47,35.829,1550775817.62588
101.474,38.73,35.781,1550775820.09326
101.473,38.99,35.681,1550775822.56514
101.474,39.23,35.58,1550775825.03276
101.472,39.2,35.544,1550775827.49972
101.474,39.27,35.578,1550775829.96196
101.472,39.39,35.632,1550775832.42922
101.473,39.36,35.611,1550775834.90497
101.472,39.37,35.671,1550775837.37029
101.473,39.36,35.707,1550775839.83710
101.473,39.37,35.755,1550775842.30461
101.474,39.51,35.789,1550775844.77185
101.477,39.57,35.833,1550775847.23892
101.474,39.45,35.868,1550775849.70687
101.473,39.26,35.901,1550775852.17515
101.477,39.07,35.936,1550775854.63492
101.477,38.92,35.96,1550775857.10027
101.473,38.8,35.981,1550775859.56671
101.471,38.72,35.935,1550775862.02500
101.474,38.73,35.91,1550775864.49235
101.477,38.64,35.924,1550775866.95954
101.474,38.56,35.932,1550775869.42681
101.474,38.53,35.947,1550775871.89361
101.475,38.46,35.967,1550775874.36099
