p,rh,t,ts
101.318,53.29,32.7,1550799630.72637
101.319,53.36,32.704,1550799633.19692
101.32,53.47,32.708,1550799635.66429
101.321,53.58,32.717,1550799638.13157
101.319,53.61,32.721,1550799640.59920
101.32,53.62,32.725,1550799643.06176
101.319,53.59,32.721,1550799645.52950
101.319,53.62,32.729,1550799647.99706
101.318,53.73,32.727,1550799650.46277
101.322,53.83,32.729,1550799652.92358
101.321,53.92,32.728,1550799655.38814
101.321,53.92,32.731,1550799657.85567
101.32,53.78,32.725,1550799660.32123
101.32,53.52,32.723,1550799662.78812
101.319,53.25,32.722,1550799665.25553
101.318,53.01,32.721,1550799667.72266
101.318,52.91,32.722,1550799670.18902
101.323,52.88,32.725,1550799672.65738
101.323,52.72,32.724,1550799675.11827
101.324,52.67,32.721,1550799677.58521
101.322,52.78,32.721,1550799680.04829
101.318,52.73,32.723,1550799682.50819
101.321,52.51,32.719,1550799684.97533
101.319,52.29,32.72,1550799687.43801
101.322,52.18,32.719,1550799689.90527
101.322,52.09,32.722,1550799692.37267
101.318,52.07,32.715,1550799694.83806
101.319,52.1,32.713,1550799697.30551
101.32,52.09,32.708,1550799699.77255
101.321,52.07,32.706,1550799702.23988
101.319,52.01,32.7,1550799704.69839
101.32,51.99,32.695,1550799707.16755
101.319,51.98,32.693,1550799709.63690
101.322,51.92,32.686,1550799712.10464
101.319,51.96,32.69,1550799714.57169
101.32,52.22,32.679,1550799717.03912
101.322,52.5,32.671,1550799719.50709
101.317,52.79,32.665,1550799721.97500
101.32,53.01,32.662,1550799724.44370
101.32,53.11,32.656,1550799726.90860
101.32,53.15,32.647,1550799729.37621
101.323,53.08,32.644,1550799731.84427
101.317,53.11,32.641,1550799734.30778
101.317,53.21,32.64,1550799736.76880
101.32,53.3,32.643,1550799739.23761
101.322,53.39,32.632,1550799741.70485
101.32,53.51,32.637,1550799744.17233
101.32,53.65,32.634,1550799746.63967
101.32,53.78,32.63,1550799749.10705
101.32,53.85,32.62,1550799751.57430
101.32,53.93,32.62,1550799754.04183
101.322,53.93,32.617,1550799756.50912
101.32,53.73,32.615,1550799758.96876
101.322,53.48,32.61,1550799761.43681
101.318,53.2,32.61,1550799763.90408
101.322,52.98,32.605,1550799766.36799
101.317,52.8,32.6,1550799768.82806
101.318,52.58,32.596,1550799771.29532
101.32,52.34,32.585,1550799773.76133
101.316,52.16,32.582,1550799776.23072
101.319,52.02,32.572,1550799778.69106
101.317,51.89,32.56,1550799781.15877
101.317,51.7,32.553,1550799783.61804
101.323,51.62,32.536,1550799786.08738
101.317,51.53,32.517,1550799788.55491
101.317,51.38,32.493,1550799791.02338
101.318,51.22,32.476,1550799793.49049
101.319,51.06,32.455,1550799795.94820
101.32,50.85,32.434,1550799798.41559
101.319,50.76,32.397,1550799800.88293
101.317,50.69,32.367,1550799803.35040
101.318,50.59,32.344,1550799805.81834
101.319,50.52,32.316,1550799808.28571
101.32,50.54,32.292,1550799810.75309
101.317,50.59,32.269,1550799813.22037
101.315,50.67,32.244,1550799815.67948
101.317,50.74,32.227,1550799818.14274
101.317,50.76,32.205,1550799820.61296
101.317,50.82,32.195,1550799823.08220
101.314,50.78,32.187,1550799825.54139
101.316,50.71,32.176,1550799828.00964
101.313,50.63,32.163,1550799830.47756
101.315,50.55,32.155,1550799832.94558
101.314,50.5,32.151,1550799835.41295
101.317,50.51,32.144,1550799837.88129
101.315,50.52,32.141,1550799840.34993
101.317,50.49,32.136,1550799842.80811
101.315,50.54,32.127,1550799845.27721
101.313,50.54,32.124,1550799847.74701
101.314,50.49,32.122,1550799850.21686
101.316,50.53,32.119,1550799852.68542
101.313,50.69,32.114,1550799855.15585
101.318,50.7,32.114,1550799857.62369
101.315,50.72,32.1,1550799860.09404
101.318,50.85,32.096,1550799862.56335
101.313,50.87,32.093,1550799865.02829
101.313,50.79,32.091,1550799867.49545
101.314,50.74,32.09,1550799869.96255
101.314,50.82,32.087,1550799872.42689
101.317,51.08,32.087,1550799874.89418
101.315,51.39,32.09,1550799877.35978
101.318,51.62,32.091,1550799879.82697
101.317,51.8,32.091,1550799882.29443
101.314,51.95,32.087,1550799884.75908
101.317,52.01,32.093,1550799887.21835
101.317,52,32.092,1550799889.68635
101.314,51.94,32.096,1550799892.15470
101.317,51.83,32.099,1550799894.62260
101.315,51.77,32.104,1550799897.09130
101.316,51.75,32.109,1550799899.55922
101.314,51.72,32.113,1550799902.03029
101.319,51.69,32.121,1550799904.49779
101.316,51.7,32.128,1550799906.96035
101.318,51.77,32.139,1550799909.42802
101.313,51.82,32.146,1550799911.89524
101.314,52.1,32.156,1550799914.36245
101.315,52.63,32.164,1550799916.82987
101.315,53.01,32.168,1550799919.29729
101.315,53.25,32.179,1550799921.75863
101.312,53.35,32.184,1550799924.22705
101.313,53.48,32.181,1550799926.69570
101.314,53.68,32.187,1550799929.16419
101.319,53.94,32.195,1550799931.63243
101.315,54.19,32.199,1550799934.09697
101.318,54.34,32.203,1550799936.56592
101.316,54.37,32.202,1550799939.03412
101.313,54.35,32.203,1550799941.50210
101.316,54.42,32.203,1550799943.97023
101.317,54.43,32.208,1550799946.43802
101.316,54.44,32.213,1550799948.89858
101.314,54.42,32.218,1550799951.36662
101.316,54.44,32.222,1550799953.82840
101.316,54.56,32.22,1550799956.29759
101.317,54.68,32.22,1550799958.75827
101.312,54.65,32.215,1550799961.22541
101.318,54.63,32.221,1550799963.69256
101.319,54.63,32.231,1550799966.15990
101.317,54.66,32.236,1550799968.62212
101.318,54.64,32.237,1550799971.09560
101.319,54.56,32.247,1550799973.56361
101.316,54.49,32.251,1550799976.02843
101.316,54.43,32.257,1550799978.49546
101.315,54.38,32.259,1550799980.96243
101.319,54.33,32.267,1550799983.42977
101.317,54.31,32.275,1550799985.89699
101.318,54.27,32.28,1550799988.36466
101.316,54.3,32.292,1550799990.82504
101.319,54.43,32.303,1550799993.28854
101.317,54.58,32.303,1550799995.75657
101.315,54.64,32.306,1550799998.22450
101.315,54.55,32.316,1550800000.69235
101.317,54.43,32.329,1550800003.16115
101.314,54.33,32.335,1550800005.62966
101.315,54.13,32.345,1550800008.09806
101.319,53.97,32.348,1550800010.56525
101.316,53.84,32.359,1550800013.02833
101.315,53.71,32.368,1550800015.49107
101.317,53.54,32.378,1550800017.95839
101.316,53.37,32.386,1550800020.41779
101.314,53.32,32.392,1550800022.88510
101.317,53.32,32.399,1550800025.35213
101.321,53.31,32.398,1550800027.81987
101.318,53.3,32.4,1550800030.28714
101.317,53.32,32.405,1550800032.75499
101.319,53.38,32.406,1550800035.22329
101.319,53.48,32.411,1550800037.68816
101.317,53.63,32.41,1550800040.15664
101.317,53.71,32.417,1550800042.62560
101.316,53.73,32.418,1550800045.08981
101.318,53.6,32.411,1550800047.55883
101.318,53.54,32.415,1550800050.01971
101.318,53.63,32.411,1550800052.48890
101.316,53.71,32.412,1550800054.95048
101.317,53.78,32.409,1550800057.41838
101.317,53.79,32.405,1550800059.88637
101.316,53.84,32.407,1550800062.35393
101.318,53.91,32.402,1550800064.82205
101.321,54.06,32.399,1550800067.28977
101.319,54.19,32.397,1550800069.75031
101.32,54.24,32.393,1550800072.21752
101.317,54.24,32.383,1550800074.68459
101.318,54.3,32.382,1550800077.15177
101.314,54.43,32.369,1550800079.62050
101.317,54.53,32.367,1550800082.08796
101.317,54.56,32.362,1550800084.55520
101.317,54.57,32.356,1550800087.02304
101.32,54.58,32.349,1550800089.49099
101.316,54.62,32.343,1550800091.95831
101.318,54.67,32.342,1550800094.42204
101.319,54.67,32.34,1550800096.89038
101.316,54.69,32.337,1550800099.34865
101.315,54.66,32.328,1550800101.81697
101.318,54.52,32.33,1550800104.28586
101.321,54.43,32.33,1550800106.75297
101.317,54.24,32.33,1550800109.22021
101.318,54.14,32.332,1550800111.68720
101.317,54.17,32.332,1550800114.15475
101.314,54.25,32.327,1550800116.62250
101.317,54.29,32.328,1550800119.09014
101.319,54.2,32.333,1550800121.55266
101.319,53.91,32.328,1550800124.02046
101.319,53.62,32.326,1550800126.48795
101.319,53.41,32.323,1550800128.95582
101.317,53.25,32.327,1550800131.42366
101.319,53.14,32.337,1550800133.89185
101.318,53.02,32.334,1550800136.35984
101.319,52.92,32.338,1550800138.82768
101.317,52.87,32.343,1550800141.28693
101.318,52.88,32.347,1550800143.75478
101.32,53.03,32.355,1550800146.21823
101.317,53.03,32.361,1550800148.68702
101.319,52.93,32.373,1550800151.15543
101.32,52.81,32.374,1550800153.62579
101.319,52.69,32.383,1550800156.09564
101.322,52.71,32.39,1550800158.56260
101.319,52.98,32.4,1550800161.02978
101.319,53.17,32.404,1550800163.49696
101.316,53.17,32.403,1550800165.96392
101.32,53.03,32.417,1550800168.42797
101.319,52.91,32.417,1550800170.89637
101.323,52.81,32.419,1550800173.35792
101.321,52.78,32.429,1550800175.82515
101.318,52.78,32.428,1550800178.29236
101.318,52.8,32.433,1550800180.76007
101.319,52.84,32.439,1550800183.22767
101.319,52.86,32.444,1550800185.68819
101.321,52.83,32.45,1550800188.15566
101.318,52.74,32.455,1550800190.62317
101.319,52.72,32.464,1550800193.08859
101.32,52.73,32.468,1550800195.55653
101.314,52.61,32.469,1550800198.02454
101.319,52.42,32.476,1550800200.49290
101.317,52.41,32.483,1550800202.96501
101.318,52.4,32.482,1550800205.43291
101.32,52.3,32.487,1550800207.90128
101.319,52.24,32.492,1550800210.36962
101.318,52.23,32.495,1550800212.83677
101.319,52.39,32.499,1550800215.30514
101.323,52.64,32.505,1550800217.77300
101.32,52.79,32.505,1550800220.24043
101.323,53.04,32.51,1550800222.70756
101.321,53.32,32.512,1550800225.17476
101.319,53.56,32.51,1550800227.64179
101.323,53.57,32.512,1550800230.10842
101.319,53.76,32.51,1550800232.57992
101.32,53.97,32.51,1550800235.04771
101.321,54.07,32.507,1550800237.51585
101.322,54.15,32.505,1550800239.98384
101.315,54.26,32.505,1550800242.45174
101.318,54.32,32.507,1550800244.91975
101.318,54.4,32.504,1550800247.38795
101.315,54.42,32.506,1550800249.85558
101.316,54.37,32.503,1550800252.31853
101.317,54.29,32.509,1550800254.78625
101.317,54.28,32.507,1550800257.25393
101.318,54.29,32.504,1550800259.72193
101.32,54.31,32.507,1550800262.18994
101.318,54.33,32.509,1550800264.65737
101.319,54.35,32.507,1550800267.11847
101.318,54.39,32.507,1550800269.58110
101.321,54.37,32.509,1550800272.04829
101.321,54.4,32.507,1550800274.51571
101.319,54.44,32.504,1550800276.98253
101.32,54.5,32.502,1550800279.45121
101.322,54.57,32.503,1550800281.91909
101.32,54.6,32.497,1550800284.38722
101.319,54.49,32.498,1550800286.85490
101.318,54.42,32.496,1550800289.31824
101.323,54.37,32.492,1550800291.78603
101.319,54.19,32.491,1550800294.25387
101.323,53.84,32.492,1550800296.72184
101.32,53.51,32.489,1550800299.18959
101.317,53.41,32.484,1550800301.64954
101.322,53.24,32.486,1550800304.11998
101.318,53.04,32.486,1550800306.58805
101.322,52.95,32.493,1550800309.05682
101.316,52.83,32.485,1550800311.51810
101.319,52.67,32.488,1550800313.98704
101.321,52.67,32.491,1550800316.45439
101.321,52.92,32.499,1550800318.92173
101.323,52.93,32.5,1550800321.38975
101.32,52.76,32.499,1550800323.85696
101.316,52.62,32.508,1550800326.31828
101.317,52.59,32.512,1550800328.77793
101.32,52.57,32.509,1550800331.24513
101.319,52.58,32.518,1550800333.71211
101.319,52.53,32.522,1550800336.17952
101.319,52.47,32.53,1550800338.63825
101.32,52.4,32.531,1550800341.10718
101.317,52.3,32.537,1550800343.57437
101.32,52.41,32.546,1550800346.04235
101.318,52.64,32.55,1550800348.50247
101.319,52.9,32.55,1550800350.96954
101.319,52.96,32.556,1550800353.43667
101.318,52.87,32.554,1550800355.90392
101.319,52.69,32.563,1550800358.37137
101.319,52.5,32.563,1550800360.84024
101.318,52.35,32.567,1550800363.30259
101.319,52.2,32.564,1550800365.76995
101.32,52.01,32.574,1550800368.23725
101.319,51.84,32.579,1550800370.70444
101.321,51.77,32.582,1550800373.17319
101.321,51.9,32.583,1550800375.64035
101.32,52.04,32.59,1550800378.10767
101.321,52.15,32.599,1550800380.57470
101.319,52.22,32.613,1550800383.03829
101.319,52.2,32.614,1550800385.49844
101.32,52.13,32.62,1550800387.96577
101.321,52.16,32.627,1550800390.42802
101.321,52.2,32.633,1550800392.89569
101.318,52.24,32.635,1550800395.36331
101.318,52.32,32.641,1550800397.83066
101.32,52.3,32.651,1550800400.29873
101.319,52.19,32.653,1550800402.76906
101.32,52.05,32.66,1550800405.22953
101.317,52.01,32.665,1550800407.69682
101.319,52.1,32.673,1550800410.16543
101.322,52.18,32.676,1550800412.63352
101.319,52.39,32.685,1550800415.10168
101.318,52.71,32.685,1550800417.57203
101.32,52.93,32.692,1550800420.03982
101.321,52.98,32.697,1550800422.50757
101.321,53.02,32.7,1550800424.96837
101.32,52.89,32.701,1550800427.43620
101.32,52.7,32.702,1550800429.90358
101.321,52.63,32.704,1550800432.37079
101.322,52.74,32.705,1550800434.84082
101.322,52.85,32.706,1550800437.30891
101.32,52.89,32.709,1550800439.76910
101.318,52.8,32.706,1550800442.22965
101.32,52.67,32.702,1550800444.69806
101.319,52.48,32.713,1550800447.16142
101.318,52.33,32.715,1550800449.62915
101.32,52.27,32.718,1550800452.09733
101.32,52.09,32.72,1550800454.56590
101.319,52,32.727,1550800457.02790
101.318,52.03,32.728,1550800459.49529
101.317,52.16,32.731,1550800461.96467
101.319,52.16,32.739,1550800464.43434
101.318,52.2,32.747,1550800466.89265
101.318,52.39,32.747,1550800469.35852
101.318,52.76,32.751,1550800471.81864
101.317,53.06,32.746,1550800474.28702
101.32,53.2,32.753,1550800476.75480
101.317,53.26,32.75,1550800479.22260
101.318,53.29,32.747,1550800481.68865
101.321,53.24,32.753,1550800484.15705
101.321,53.04,32.745,1550800486.61920
101.316,52.96,32.745,1550800489.08835
101.321,53.03,32.745,1550800491.55563
101.317,53.18,32.749,1550800494.02257
101.319,53.19,32.743,1550800496.48988
101.319,53.11,32.747,1550800498.95699
101.316,52.87,32.74,1550800501.42430
101.321,52.58,32.74,1550800503.89189
101.316,52.34,32.735,1550800506.35819
101.316,52.1,32.735,1550800508.82543
101.318,51.92,32.734,1550800511.28423
101.318,51.84,32.731,1550800513.74831
101.318,51.78,32.733,1550800516.20831
101.318,51.77,32.732,1550800518.67548
101.317,51.72,32.731,1550800521.14327
101.318,51.69,32.732,1550800523.61151
101.32,51.68,32.732,1550800526.07872
101.318,51.64,32.725,1550800528.54600
101.317,51.61,32.726,1550800531.00442
101.318,51.58,32.72,1550800533.47222
101.319,51.55,32.712,1550800535.94025
101.319,51.54,32.709,1550800538.40896
101.32,51.56,32.707,1550800540.87902
101.32,51.52,32.703,1550800543.34701
101.316,51.46,32.696,1550800545.81485
101.317,51.39,32.687,1550800548.28291
101.314,51.35,32.679,1550800550.75086
101.318,51.37,32.676,1550800553.21887
101.317,51.38,32.674,1550800555.68681
101.317,51.35,32.676,1550800558.15480
101.316,51.32,32.677,1550800560.62250
101.317,51.3,32.674,1550800563.09081
101.318,51.4,32.679,1550800565.55843
101.319,51.39,32.686,1550800568.02578
101.319,51.44,32.683,1550800570.49304
101.319,51.53,32.682,1550800572.96226
101.318,51.62,32.678,1550800575.42941
101.319,51.82,32.677,1550800577.89686
101.317,52.11,32.678,1550800580.36412
101.318,52.28,32.677,1550800582.83133
101.315,52.36,32.671,1550800585.29817
101.317,52.39,32.669,1550800587.76696
101.318,52.45,32.665,1550800590.22796
101.317,52.55,32.661,1550800592.69503
101.316,52.63,32.656,1550800595.16210
101.318,52.8,32.655,1550800597.62912
101.318,52.89,32.653,1550800600.09626
101.32,53.01,32.651,1550800602.56417
101.317,53.08,32.647,1550800605.03161
101.319,53.04,32.645,1550800607.49829
101.317,52.99,32.647,1550800609.96523
101.323,52.9,32.645,1550800612.43170
101.323,52.78,32.643,1550800614.89867
101.319,52.67,32.641,1550800617.35807
101.317,52.66,32.647,1550800619.81783
101.321,52.54,32.648,1550800622.28620
101.318,52.44,32.648,1550800624.74839
101.319,52.36,32.65,1550800627.21560
101.317,52.22,32.652,1550800629.68243
101.32,52.05,32.652,1550800632.14998
101.319,51.84,32.654,1550800634.61753
101.32,51.68,32.659,1550800637.07879
101.317,51.58,32.658,1550800639.53791
101.321,51.64,32.666,1550800641.99815
101.316,51.68,32.665,1550800644.46525
101.319,51.57,32.663,1550800646.93274
101.317,51.42,32.659,1550800649.40232
101.315,51.31,32.665,1550800651.86996
101.316,51.23,32.664,1550800654.33805
101.316,51.2,32.664,1550800656.80545
101.319,51.21,32.665,1550800659.27241
101.32,51.16,32.663,1550800661.73998
101.317,50.98,32.663,1550800664.20700
101.319,50.84,32.666,1550800666.67446
101.319,50.73,32.667,1550800669.14177
101.321,50.66,32.669,1550800671.60932
101.318,50.65,32.672,1550800674.07689
101.318,50.58,32.672,1550800676.54426
101.318,50.5,32.677,1550800679.01152
101.317,50.46,32.677,1550800681.47910
101.317,50.48,32.68,1550800683.94644
101.319,50.43,32.684,1550800686.41391
101.316,50.37,32.693,1550800688.87835
101.319,50.33,32.692,1550800691.34619
101.318,50.32,32.698,1550800693.81489
101.316,50.4,32.691,1550800696.28224
101.321,50.45,32.696,1550800698.74980
101.319,50.42,32.701,1550800701.20813
101.321,50.36,32.704,1550800703.67091
101.314,50.36,32.703,1550800706.14200
101.318,50.35,32.707,1550800708.61327
101.317,50.33,32.716,1550800711.08503
101.319,50.28,32.715,1550800713.54819
101.323,50.45,32.722,1550800716.01800
101.319,50.64,32.727,1550800718.48539
101.32,50.87,32.729,1550800720.95247
101.317,51.05,32.735,1550800723.41973
101.32,51.17,32.737,1550800725.89005
101.322,51.3,32.735,1550800728.35777
101.318,51.38,32.742,1550800730.82494
101.322,51.44,32.746,1550800733.29260
101.319,51.5,32.746,1550800735.76021
101.318,51.59,32.747,1550800738.22859
101.32,51.67,32.747,1550800740.69589
101.316,51.58,32.748,1550800743.16454
101.322,51.49,32.75,1550800745.63198
101.319,51.57,32.742,1550800748.09994
101.319,51.57,32.741,1550800750.56719
101.325,51.5,32.746,1550800753.03450
101.322,51.4,32.749,1550800755.49810
101.322,51.24,32.756,1550800757.96873
101.324,51.19,32.758,1550800760.43647
101.32,51.19,32.763,1550800762.90430
101.319,51.14,32.762,1550800765.37334
101.321,51.08,32.772,1550800767.84823
101.325,51.06,32.781,1550800770.30939
101.322,51.07,32.781,1550800772.77820
101.321,51.02,32.787,1550800775.24603
101.32,50.98,32.79,1550800777.71337
101.321,50.97,32.795,1550800780.18196
101.322,50.89,32.796,1550800782.64797
101.323,50.71,32.798,1550800785.11885
101.325,50.5,32.802,1550800787.58590
101.321,50.31,32.805,1550800790.05310
101.322,50.11,32.813,1550800792.51806
101.321,49.96,32.811,1550800794.98373
101.324,49.83,32.818,1550800797.45403
101.321,49.71,32.816,1550800799.91823
101.321,49.63,32.824,1550800802.37818
101.322,49.58,32.826,1550800804.84391
101.322,49.53,32.832,1550800807.30819
101.322,49.53,32.842,1550800809.76815
101.324,49.57,32.844,1550800812.22813
101.321,49.62,32.846,1550800814.69507
101.319,49.64,32.851,1550800817.15905
101.321,49.7,32.854,1550800819.62910
101.324,49.75,32.863,1550800822.08848
101.319,49.8,32.856,1550800824.55984
101.32,49.77,32.867,1550800827.01855
101.323,49.69,32.868,1550800829.48643
101.323,49.84,32.865,1550800831.95429
101.321,50,32.86,1550800834.42699
101.324,49.98,32.866,1550800836.89482
101.321,49.94,32.865,1550800839.36368
101.324,49.95,32.864,1550800841.83081
101.322,49.91,32.868,1550800844.28888
101.322,49.79,32.87,1550800846.74823
101.325,49.7,32.867,1550800849.21546
101.322,49.74,32.87,1550800851.68630
101.319,49.74,32.869,1550800854.15372
101.324,49.79,32.878,1550800856.62144
101.321,49.94,32.874,1550800859.08960
101.322,50,32.875,1550800861.55815
101.324,50.02,32.88,1550800864.02642
101.321,50.03,32.884,1550800866.49547
101.321,50.05,32.885,1550800868.96267
101.322,50.01,32.888,1550800871.43002
101.322,49.96,32.892,1550800873.89708
101.322,50.01,32.892,1550800876.36480
101.319,50.14,32.893,1550800878.83199
101.325,50.34,32.894,1550800881.29812
101.321,50.39,32.899,1550800883.76860
101.319,50.43,32.9,1550800886.23181
101.32,50.6,32.902,1550800888.70297
101.324,50.66,32.907,1550800891.16952
101.323,50.63,32.908,1550800893.63698
101.319,50.62,32.906,1550800896.10746
101.324,50.56,32.911,1550800898.56840
101.325,50.43,32.92,1550800901.03661
101.324,50.34,32.914,1550800903.50496
101.321,50.39,32.912,1550800905.97263
101.323,50.46,32.916,1550800908.44077
101.323,50.6,32.918,1550800910.90891
101.32,50.82,32.919,1550800913.37666
101.321,51.01,32.92,1550800915.84486
101.322,51.09,32.919,1550800918.31229
101.323,51.09,32.909,1550800920.78105
101.324,51.09,32.911,1550800923.25183
101.323,51.06,32.905,1550800925.71941
101.323,51.07,32.901,1550800928.18823
101.322,51.05,32.898,1550800930.65552
101.323,50.96,32.895,1550800933.12344
101.324,50.79,32.896,1550800935.59059
101.324,50.65,32.898,1550800938.05873
101.32,50.63,32.897,1550800940.52597
101.322,50.62,32.897,1550800942.99302
101.321,50.5,32.904,1550800945.46030
101.325,50.4,32.905,1550800947.92919
101.325,50.33,32.904,1550800950.38855
101.322,50.17,32.905,1550800952.85635
101.322,50.01,32.9,1550800955.32431
101.326,49.81,32.897,1550800957.79504
101.324,49.74,32.896,1550800960.26289
101.325,49.85,32.898,1550800962.73064
101.324,49.9,32.893,1550800965.19840
101.324,49.92,32.892,1550800967.65854
101.326,49.85,32.889,1550800970.11833
101.325,49.66,32.883,1550800972.58626
101.325,49.52,32.885,1550800975.05427
101.327,49.39,32.887,1550800977.51831
101.326,49.31,32.885,1550800979.98624
101.325,49.27,32.883,1550800982.45446
101.324,49.26,32.884,1550800984.91337
101.325,49.2,32.884,1550800987.37842
101.326,49.19,32.887,1550800989.84617
101.327,49.21,32.888,1550800992.31360
101.325,49.23,32.889,1550800994.77831
101.325,49.23,32.89,1550800997.24045
101.324,49.41,32.889,1550800999.70836
101.324,49.58,32.89,1550801002.16942
101.322,49.78,32.884,1550801004.63687
101.322,50.01,32.884,1550801007.09904
101.324,50.27,32.878,1550801009.56947
101.323,50.39,32.877,1550801012.03656
101.325,50.56,32.875,1550801014.50368
101.327,50.7,32.877,1550801016.96478
101.327,50.75,32.877,1550801019.43330
101.325,50.83,32.875,1550801021.90036
101.326,50.88,32.874,1550801024.36749
101.324,50.92,32.871,1550801026.83489
101.323,50.95,32.866,1550801029.30009
101.324,50.96,32.862,1550801031.76845
101.325,50.91,32.861,1550801034.23600
101.327,50.9,32.857,1550801036.70301
101.327,50.84,32.862,1550801039.17058
101.327,50.81,32.865,1550801041.63772
101.325,50.84,32.862,1550801044.10597
101.328,50.76,32.864,1550801046.57388
101.329,50.57,32.86,1550801049.04195
101.326,50.39,32.857,1550801051.50996
101.325,50.12,32.859,1550801053.96837
101.323,49.94,32.847,1550801056.43834
101.325,49.86,32.851,1550801058.90608
101.328,49.77,32.849,1550801061.37111
101.323,49.7,32.846,1550801063.83822
101.326,49.65,32.838,1550801066.30638
101.327,49.62,32.839,1550801068.76843
101.329,49.57,32.833,1550801071.23011
101.328,49.53,32.824,1550801073.69155
101.327,49.54,32.823,1550801076.15959
101.328,49.61,32.816,1550801078.62716
101.324,49.63,32.808,1550801081.09695
101.323,49.61,32.805,1550801083.56422
101.322,49.54,32.803,1550801086.03173
101.323,49.5,32.799,1550801088.49821
101.322,49.41,32.791,1550801090.96578
101.323,49.27,32.791,1550801093.43485
101.325,49.2,32.789,1550801095.90246
101.321,49.41,32.785,1550801098.37034
101.326,49.73,32.782,1550801100.83670
101.327,49.96,32.783,1550801103.30550
101.323,50.03,32.776,1550801105.77468
101.323,50.11,32.777,1550801108.24181
101.324,50.23,32.773,1550801110.70917
101.325,50.42,32.769,1550801113.17642
101.328,50.58,32.763,1550801115.64346
101.324,50.6,32.759,1550801118.11084
101.326,50.64,32.756,1550801120.56991
101.326,50.68,32.743,1550801123.03717
101.324,50.7,32.751,1550801125.49822
101.322,50.63,32.739,1550801127.96561
101.323,50.58,32.738,1550801130.43277
101.328,50.67,32.739,1550801132.89159
101.326,50.77,32.731,1550801135.35915
101.323,50.79,32.723,1550801137.82655
101.327,50.77,32.721,1550801140.29404
101.324,50.67,32.719,1550801142.76432
101.324,50.49,32.718,1550801145.23155
101.329,50.33,32.719,1550801147.70222
101.326,50.22,32.718,1550801150.17832
101.325,50.23,32.716,1550801152.63690
101.324,50.31,32.717,1550801155.10393
101.327,50.36,32.722,1550801157.57127
101.325,50.34,32.722,1550801160.03702
101.324,50.27,32.726,1550801162.50472
101.326,50.15,32.727,1550801164.97164
101.325,50.02,32.728,1550801167.43891
101.324,49.91,32.728,1550801169.90627
101.326,49.83,32.733,1550801172.37379
101.327,49.78,32.734,1550801174.84088
101.328,49.76,32.737,1550801177.30824
101.325,49.74,32.744,1550801179.76698
101.326,49.77,32.747,1550801182.23482
101.326,49.93,32.751,1550801184.70262
101.323,50.1,32.748,1550801187.17051
101.327,50.22,32.75,1550801189.64187
101.328,50.27,32.754,1550801192.11002
101.327,50.3,32.759,1550801194.56843
101.327,50.27,32.757,1550801197.03685
101.326,50.23,32.758,1550801199.50490
101.324,50.26,32.759,1550801201.97292
101.327,50.32,32.764,1550801204.44114
101.326,50.33,32.764,1550801206.90128
101.327,50.33,32.766,1550801209.36868
101.325,50.31,32.765,1550801211.83450
101.324,50.27,32.768,1550801214.30178
101.325,50.41,32.772,1550801216.76812
101.326,50.54,32.771,1550801219.23607
101.326,50.56,32.773,1550801221.70346
101.326,50.55,32.772,1550801224.17093
101.324,50.64,32.776,1550801226.62812
101.324,50.73,32.776,1550801229.09045
101.325,50.73,32.781,1550801231.55098
101.325,50.78,32.785,1550801234.01271
101.325,50.87,32.781,1550801236.47857
101.324,50.89,32.785,1550801238.94609
101.324,50.89,32.796,1550801241.41380
101.328,50.87,32.794,1550801243.87824
101.325,50.93,32.8,1550801246.33852
101.328,51.19,32.798,1550801248.80167
101.323,51.3,32.796,1550801251.26921
101.323,51.35,32.799,1550801253.73637
101.322,51.41,32.797,1550801256.20389
101.321,51.43,32.801,1550801258.67105
101.323,51.45,32.806,1550801261.13866
101.322,51.45,32.816,1550801263.60856
101.322,51.42,32.822,1550801266.08042
101.322,51.38,32.831,1550801268.54889
101.323,51.35,32.845,1550801271.01749
101.324,51.43,32.857,1550801273.48515
101.324,51.4,32.866,1550801275.94797
101.323,51.31,32.878,1550801278.40840
101.325,51.25,32.885,1550801280.87616
101.324,51.21,32.895,1550801283.33826
101.324,51.12,32.91,1550801285.80629
101.325,50.99,32.912,1550801288.26840
101.323,50.82,32.915,1550801290.73603
101.327,50.57,32.924,1550801293.20445
101.326,50.4,32.922,1550801295.67231
101.324,50.53,32.932,1550801298.13839
101.322,50.66,32.934,1550801300.59876
101.323,50.79,32.934,1550801303.06665
101.323,50.83,32.936,1550801305.53447
101.321,50.84,32.935,1550801308.00244
101.32,50.83,32.941,1550801310.46986
101.32,50.83,32.938,1550801312.93759
101.318,50.78,32.938,1550801315.40666
101.321,50.71,32.937,1550801317.87386
101.318,50.62,32.941,1550801320.33808
101.321,50.53,32.94,1550801322.80503
101.319,50.49,32.94,1550801325.27263
101.318,50.46,32.94,1550801327.74109
101.322,50.43,32.942,1550801330.20832
101.32,50.44,32.941,1550801332.67582
101.319,50.49,32.941,1550801335.14394
101.32,50.5,32.94,1550801337.61100
101.324,50.43,32.939,1550801340.07842
101.318,50.3,32.931,1550801342.54756
101.319,50.19,32.931,1550801345.01651
101.322,50.15,32.932,1550801347.48411
101.322,50.13,32.927,1550801349.95126
101.319,50.12,32.927,1550801352.41844
