Chlorophyll,date,Thermistor,time,ts,Turbidity
50,02/21/19,528,14:51:39,1550796710.634424,50
50,02/21/19,528,14:51:40,1550796711.7043738,50
50,02/21/19,528,14:51:41,1550796712.7753572,50
50,02/21/19,528,14:51:43,1550796713.852451,50
50,02/21/19,528,14:51:44,1550796714.92216,50
50,02/21/19,528,14:51:45,1550796715.984238,50
50,02/21/19,528,14:51:46,1550796717.0540938,50
50,02/21/19,528,14:51:47,1550796718.1241395,50
50,02/21/19,528,14:51:48,1550796719.1941924,50
50,02/21/19,528,14:51:49,1550796720.2657752,50
50,02/21/19,528,14:51:50,1550796721.3496287,50
50,02/21/19,528,14:51:52,1550796723.4856718,50
50,02/21/19,528,14:51:54,1550796725.637542,50
50,02/21/19,528,14:51:56,1550796727.7578726,50
50,02/21/19,528,14:51:58,1550796728.827889,50
50,02/21/19,528,14:51:59,1550796729.8983014,50
50,02/21/19,528,14:52:00,1550796730.9702415,50
50,02/21/19,528,14:52:02,1550796733.1063724,50
50,02/21/19,528,14:52:03,1550796734.1761389,50
50,02/21/19,528,14:52:04,1550796735.2457654,50
50,02/21/19,528,14:52:05,1550796736.315411,50
50,02/21/19,528,14:52:06,1550796737.3901117,50
50,02/21/19,528,14:52:07,1550796738.4548097,50
50,02/21/19,528,14:52:08,1550796739.5243537,50
50,02/21/19,528,14:52:09,1550796740.594057,50
50,02/21/19,528,14:52:10,1550796741.6639829,50
50,02/21/19,528,14:52:11,1550796742.7339468,50
50,02/21/19,528,14:52:13,1550796743.803878,50
50,02/21/19,528,14:52:14,1550796744.8750188,50
50,02/21/19,528,14:52:15,1550796745.9500775,50
50,02/21/19,528,14:52:16,1550796747.0199654,50
50,02/21/19,528,14:52:17,1550796748.090014,50
50,02/21/19,528,14:52:18,1550796749.1598926,50
50,02/21/19,528,14:52:19,1550796750.237466,50
50,02/21/19,528,14:52:20,1550796751.2998466,50
50,02/21/19,528,14:52:21,1550796752.3697724,50
50,02/21/19,528,14:52:22,1550796753.4426844,50
50,02/21/19,528,14:52:23,1550796754.5097156,50
50,02/21/19,528,14:52:24,1550796755.5797033,50
50,02/21/19,528,14:52:25,1550796756.6496315,50
50,02/21/19,528,14:52:26,1550796757.7196617,50
50,02/21/19,528,14:52:27,1550796758.7896328,50
50,02/21/19,528,14:52:29,1550796759.867365,50
50,02/21/19,528,14:52:30,1550796760.9299088,50
50,02/21/19,528,14:52:31,1550796762.009467,50
50,02/21/19,528,14:52:32,1550796763.0693002,50
50,02/21/19,528,14:52:33,1550796764.14127,50
50,02/21/19,528,14:52:34,1550796765.2088902,50
50,02/21/19,528,14:52:35,1550796766.2792647,50
50,02/21/19,528,14:52:36,1550796767.348904,50
50,02/21/19,528,14:52:37,1550796768.432048,50
50,02/21/19,527,14:52:38,1550796769.499149,50
50,02/21/19,528,14:52:39,1550796770.5732024,50
50,02/21/19,527,14:52:40,1550796771.634832,50
50,02/21/19,528,14:52:41,1550796772.7052479,50
50,02/21/19,528,14:52:42,1550796773.7756069,50
50,02/21/19,528,14:52:44,1550796774.8535354,50
50,02/21/19,528,14:52:46,1550796776.988443,50
50,02/21/19,527,14:52:47,1550796778.0543535,50
50,02/21/19,527,14:52:48,1550796779.1242602,50
50,02/21/19,527,14:52:49,1550796780.1942492,50
50,02/21/19,527,14:52:50,1550796781.26831,50
50,02/21/19,527,14:52:51,1550796782.3465602,50
50,02/21/19,527,14:52:53,1550796784.4783344,50
50,02/21/19,527,14:52:55,1550796786.6472435,50
50,02/21/19,527,14:52:57,1550796788.753482,50
50,02/21/19,527,14:52:59,1550796789.819586,50
50,02/21/19,527,14:53:00,1550796790.9015012,50
50,02/21/19,527,14:53:02,1550796793.0351331,50
50,02/21/19,527,14:53:03,1550796794.104354,50
50,02/21/19,527,14:53:04,1550796795.1738536,50
50,02/21/19,527,14:53:05,1550796796.2435725,50
50,02/21/19,527,14:53:06,1550796797.3146966,50
50,02/21/19,527,14:53:07,1550796798.3865902,50
50,02/21/19,527,14:53:08,1550796799.4587607,50
50,02/21/19,527,14:53:10,1550796801.5916166,50
50,02/21/19,527,14:53:11,1550796802.6647527,50
50,02/21/19,527,14:53:12,1550796803.7317595,50
50,02/21/19,527,14:53:14,1550796804.801531,50
50,02/21/19,527,14:53:15,1550796805.8713999,50
50,02/21/19,527,14:53:16,1550796806.941442,50
50,02/21/19,527,14:53:17,1550796808.0115654,50
50,02/21/19,527,14:53:18,1550796809.0813854,50
50,02/21/19,527,14:53:19,1550796810.1513202,50
50,02/21/19,527,14:53:20,1550796811.2216508,50
50,02/21/19,527,14:53:21,1550796812.2990997,50
50,02/21/19,527,14:53:22,1550796813.3609235,50
50,02/21/19,527,14:53:23,1550796814.431107,50
50,02/21/19,527,14:53:24,1550796815.5009856,50
50,02/21/19,527,14:53:25,1550796816.577273,50
50,02/21/19,527,14:53:26,1550796817.6477215,50
50,02/21/19,527,14:53:27,1550796818.717017,50
50,02/21/19,527,14:53:28,1550796819.789525,50
50,02/21/19,527,14:53:30,1550796820.8568788,50
50,02/21/19,527,14:53:31,1550796821.9269757,50
50,02/21/19,527,14:53:32,1550796822.996956,50
50,02/21/19,527,14:53:33,1550796824.0735195,50
50,02/21/19,527,14:53:34,1550796825.1379015,50
50,02/21/19,527,14:53:35,1550796826.2068024,50
50,02/21/19,527,14:53:36,1550796827.2767496,50
50,02/21/19,527,14:53:37,1550796828.3467865,50
50,02/21/19,527,14:53:38,1550796829.4166276,50
50,02/21/19,527,14:53:39,1550796830.4865923,50
50,02/21/19,527,14:53:40,1550796831.5574808,50
50,02/21/19,527,14:53:41,1550796832.626465,50
50,02/21/19,527,14:53:42,1550796833.6964774,50
50,02/21/19,527,14:53:43,1550796834.766518,50
50,02/21/19,527,14:53:45,1550796835.8363698,50
50,02/21/19,527,14:53:46,1550796836.9063306,50
50,02/21/19,527,14:53:47,1550796837.9762602,50
50,02/21/19,527,14:53:48,1550796839.0462074,50
50,02/21/19,527,14:53:49,1550796840.1225104,50
50,02/21/19,527,14:53:50,1550796841.1924686,50
50,02/21/19,527,14:53:51,1550796842.3083386,50
50,02/21/19,527,14:53:53,1550796844.4089687,50
50,02/21/19,527,14:53:55,1550796846.5402908,50
50,02/21/19,527,14:53:56,1550796847.61088,50
50,02/21/19,527,14:53:57,1550796848.6801825,50
50,02/21/19,527,14:53:58,1550796849.75012,50
50,02/21/19,527,14:54:00,1550796850.8198674,50
50,02/21/19,527,14:54:01,1550796851.889437,50
50,02/21/19,527,14:54:02,1550796852.9590046,50
50,02/21/19,527,14:54:03,1550796854.0334759,50
50,02/21/19,527,14:54:04,1550796855.0983505,50
50,02/21/19,527,14:54:05,1550796856.1680048,50
50,02/21/19,527,14:54:06,1550796857.2378924,50
50,02/21/19,527,14:54:07,1550796858.307433,50
50,02/21/19,527,14:54:08,1550796859.3769987,50
50,02/21/19,527,14:54:09,1550796860.4468017,50
50,02/21/19,527,14:54:10,1550796861.5166838,50
50,02/21/19,527,14:54:11,1550796862.586644,50
50,02/21/19,527,14:54:12,1550796863.6635554,50
50,02/21/19,527,14:54:13,1550796864.7328403,50
50,02/21/19,527,14:54:15,1550796865.8155255,50
50,02/21/19,527,14:54:17,1550796867.955405,50
50,02/21/19,527,14:54:18,1550796869.011663,50
50,02/21/19,527,14:54:19,1550796870.0895755,50
50,02/21/19,527,14:54:21,1550796872.2206316,50
50,02/21/19,527,14:54:22,1550796873.2905822,50
50,02/21/19,527,14:54:23,1550796874.3605459,50
50,02/21/19,527,14:54:24,1550796875.4305139,50
50,02/21/19,527,14:54:25,1550796876.5081375,50
50,02/21/19,527,14:54:26,1550796877.5703733,50
50,02/21/19,527,14:54:27,1550796878.6459131,50
50,02/21/19,526,14:54:28,1550796879.7137933,50
50,02/21/19,527,14:54:31,1550796881.8497136,50
50,02/21/19,527,14:54:32,1550796882.9197276,50
50,02/21/19,527,14:54:33,1550796883.9896681,50
50,02/21/19,527,14:54:34,1550796885.0667243,50
50,02/21/19,527,14:54:35,1550796886.1320002,50
50,02/21/19,527,14:54:36,1550796887.2055066,50
50,02/21/19,527,14:54:37,1550796888.276245,50
50,02/21/19,527,14:54:38,1550796889.3454728,50
50,02/21/19,527,14:54:39,1550796890.415418,50
50,02/21/19,526,14:54:40,1550796891.4903913,50
50,02/21/19,527,14:54:42,1550796893.623978,50
50,02/21/19,526,14:54:43,1550796894.6942074,50
50,02/21/19,526,14:54:44,1550796895.7777896,50
50,02/21/19,526,14:54:46,1550796896.8339446,50
50,02/21/19,527,14:54:47,1550796897.9134583,50
50,02/21/19,527,14:54:49,1550796900.042856,50
50,02/21/19,527,14:54:50,1550796901.1122832,50
50,02/21/19,526,14:54:51,1550796902.2066112,50
50,02/21/19,527,14:54:53,1550796904.330271,50
50,02/21/19,526,14:54:56,1550796907.5293756,50
50,02/21/19,526,14:54:57,1550796908.5993469,50
50,02/21/19,526,14:54:58,1550796909.6693203,50
50,02/21/19,526,14:54:59,1550796910.746055,50
50,02/21/19,526,14:55:01,1550796911.8154879,50
50,02/21/19,526,14:55:02,1550796912.8852348,50
50,02/21/19,527,14:55:03,1550796913.9639077,50
50,02/21/19,526,14:55:04,1550796915.026955,50
50,02/21/19,526,14:55:05,1550796916.1032228,50
50,02/21/19,526,14:55:07,1550796918.2332766,50
50,02/21/19,526,14:55:08,1550796919.3027155,50
50,02/21/19,527,14:55:09,1550796920.372403,50
50,02/21/19,526,14:55:10,1550796921.4505327,50
50,02/21/19,526,14:55:12,1550796923.5809164,50
50,02/21/19,526,14:55:13,1550796924.6508367,50
50,02/21/19,526,14:55:14,1550796925.720765,50
50,02/21/19,526,14:55:15,1550796926.7908208,50
50,02/21/19,526,14:55:17,1550796927.8606472,50
50,02/21/19,526,14:55:18,1550796928.9307618,50
50,02/21/19,526,14:55:19,1550796930.0006225,50
50,02/21/19,526,14:55:20,1550796931.0705895,50
50,02/21/19,526,14:55:21,1550796932.1405475,50
50,02/21/19,526,14:55:22,1550796933.21056,50
50,02/21/19,526,14:55:23,1550796934.2891936,50
50,02/21/19,526,14:55:24,1550796935.3566709,50
50,02/21/19,526,14:55:25,1550796936.4266343,50
50,02/21/19,526,14:55:26,1550796937.4966161,50
50,02/21/19,526,14:55:27,1550796938.5666559,50
50,02/21/19,526,14:55:28,1550796939.6364987,50
50,02/21/19,526,14:55:29,1550796940.7071376,50
50,02/21/19,526,14:55:30,1550796941.777545,50
50,02/21/19,526,14:55:32,1550796942.8464634,50
50,02/21/19,526,14:55:33,1550796943.9163144,50
50,02/21/19,526,14:55:34,1550796944.986935,50
50,02/21/19,526,14:55:35,1550796946.0562544,50
50,02/21/19,526,14:55:36,1550796947.1261659,50
50,02/21/19,526,14:55:37,1550796948.197664,50
50,02/21/19,526,14:55:38,1550796949.2660527,50
50,02/21/19,526,14:55:39,1550796950.3427272,50
50,02/21/19,526,14:55:40,1550796951.4061465,50
50,02/21/19,526,14:55:41,1550796952.4794354,50
50,02/21/19,526,14:55:42,1550796953.5462513,50
50,02/21/19,526,14:55:43,1550796954.6244862,50
50,02/21/19,526,14:55:45,1550796956.7555423,50
50,02/21/19,526,14:55:47,1550796957.8421795,50
50,02/21/19,526,14:55:49,1550796959.971406,50
50,02/21/19,526,14:55:50,1550796961.0415022,50
50,02/21/19,526,14:55:51,1550796962.1260712,50
50,02/21/19,526,14:55:53,1550796964.2776558,50
50,02/21/19,526,14:55:55,1550796966.3989515,50
50,02/21/19,526,14:55:57,1550796968.5319662,50
50,02/21/19,526,14:55:58,1550796969.608524,50
50,02/21/19,526,14:55:59,1550796970.6681712,50
50,02/21/19,526,14:56:00,1550796971.7376056,50
50,02/21/19,526,14:56:02,1550796972.8073094,50
50,02/21/19,526,14:56:03,1550796973.8769848,50
50,02/21/19,526,14:56:04,1550796974.9472916,50
50,02/21/19,526,14:56:05,1550796976.034208,50
50,02/21/19,526,14:56:07,1550796978.1549857,50
50,02/21/19,526,14:56:08,1550796979.224691,50
50,02/21/19,526,14:56:09,1550796980.3023307,50
50,02/21/19,526,14:56:10,1550796981.3706422,50
50,02/21/19,526,14:56:11,1550796982.440549,50
50,02/21/19,526,14:56:12,1550796983.5105515,50
50,02/21/19,526,14:56:13,1550796984.5805461,50
50,02/21/19,526,14:56:14,1550796985.6505427,50
50,02/21/19,526,14:56:15,1550796986.7203803,50
50,02/21/19,526,14:56:16,1550796987.7905061,50
50,02/21/19,526,14:56:18,1550796988.8604903,50
50,02/21/19,526,14:56:19,1550796989.9306488,50
50,02/21/19,526,14:56:20,1550796991.010396,50
50,02/21/19,526,14:56:21,1550796992.0703142,50
50,02/21/19,526,14:56:22,1550796993.140918,50
50,02/21/19,526,14:56:23,1550796994.2103899,50
50,02/21/19,525,14:56:24,1550796995.2876327,50
50,02/21/19,525,14:56:25,1550796996.3499973,50
50,02/21/19,526,14:56:26,1550796997.419997,50
50,02/21/19,526,14:56:27,1550796998.489869,50
50,02/21/19,526,14:56:28,1550796999.5612087,50
50,02/21/19,526,14:56:29,1550797000.6299386,50
50,02/21/19,526,14:56:30,1550797001.7000778,50
50,02/21/19,525,14:56:31,1550797002.7697136,50
50,02/21/19,526,14:56:33,1550797003.8397186,50
50,02/21/19,526,14:56:34,1550797004.9158335,50
50,02/21/19,526,14:56:35,1550797005.9889448,50
50,02/21/19,525,14:56:36,1550797007.0557451,50
50,02/21/19,526,14:56:37,1550797008.1262586,50
50,02/21/19,526,14:56:38,1550797009.195636,50
50,02/21/19,526,14:56:39,1550797010.2656157,50
50,02/21/19,526,14:56:40,1550797011.33585,50
50,02/21/19,526,14:56:41,1550797012.4054396,50
50,02/21/19,525,14:56:42,1550797013.4805117,50
50,02/21/19,526,14:56:43,1550797014.5456307,50
50,02/21/19,526,14:56:44,1550797015.6152742,50
50,02/21/19,525,14:56:45,1550797016.6856568,50
50,02/21/19,525,14:56:46,1550797017.7554233,50
50,02/21/19,525,14:56:48,1550797018.825301,50
50,02/21/19,526,14:56:49,1550797019.895707,50
293,02/21/19,526,14:56:50,1550797020.967633,625
1899,02/21/19,525,14:56:51,1550797022.105814,4130
50,02/21/19,525,14:56:53,1550797024.189713,50
50,02/21/19,525,14:56:55,1550797026.3296182,50
50,02/21/19,525,14:56:57,1550797028.4655986,50
50,02/21/19,525,14:56:58,1550797029.535538,50
50,02/21/19,525,14:56:59,1550797030.6046982,50
50,02/21/19,525,14:57:00,1550797031.6934547,50
50,02/21/19,525,14:57:03,1550797033.8133214,50
50,02/21/19,525,14:57:04,1550797034.882631,50
50,02/21/19,525,14:57:05,1550797035.953948,50
50,02/21/19,525,14:57:06,1550797037.0220008,50
50,02/21/19,525,14:57:07,1550797038.099021,50
50,02/21/19,525,14:57:08,1550797039.1611834,50
50,02/21/19,525,14:57:09,1550797040.2313561,50
50,02/21/19,525,14:57:10,1550797041.3054104,50
50,02/21/19,525,14:57:11,1550797042.3709476,50
50,02/21/19,525,14:57:12,1550797043.440827,50
50,02/21/19,525,14:57:13,1550797044.5168316,50
50,02/21/19,525,14:57:14,1550797045.580624,50
50,02/21/19,525,14:57:15,1550797046.650646,50
50,02/21/19,525,14:57:16,1550797047.7206004,50
50,02/21/19,525,14:57:17,1550797048.790588,50
50,02/21/19,525,14:57:19,1550797049.860424,50
50,02/21/19,525,14:57:20,1550797050.9374807,50
50,02/21/19,525,14:57:21,1550797052.0065682,50
50,02/21/19,525,14:57:22,1550797053.0766098,50
50,02/21/19,525,14:57:23,1550797054.1464636,50
50,02/21/19,525,14:57:24,1550797055.2164273,50
50,02/21/19,525,14:57:25,1550797056.2992134,50
50,02/21/19,525,14:57:27,1550797058.4261327,50
50,02/21/19,525,14:57:28,1550797059.4960704,50
50,02/21/19,525,14:57:29,1550797060.5662577,50
50,02/21/19,525,14:57:30,1550797061.63599,50
50,02/21/19,525,14:57:31,1550797062.713663,50
50,02/21/19,525,14:57:32,1550797063.7764854,50
50,02/21/19,525,14:57:34,1550797064.8456552,50
50,02/21/19,525,14:57:35,1550797065.9165456,50
50,02/21/19,525,14:57:36,1550797066.985572,50
50,02/21/19,525,14:57:37,1550797068.060129,50
50,02/21/19,525,14:57:38,1550797069.1305606,50
50,02/21/19,525,14:57:39,1550797070.197966,50
50,02/21/19,525,14:57:40,1550797071.272411,50
50,02/21/19,525,14:57:41,1550797072.3352473,50
50,02/21/19,525,14:57:42,1550797073.4053497,50
50,02/21/19,525,14:57:43,1550797074.47568,50
50,02/21/19,525,14:57:44,1550797075.5513635,50
50,02/21/19,525,14:57:45,1550797076.6215405,50
50,02/21/19,525,14:57:46,1550797077.6913266,50
50,02/21/19,525,14:57:47,1550797078.7614868,50
50,02/21/19,525,14:57:49,1550797079.8312857,50
50,02/21/19,525,14:57:50,1550797080.9017086,50
663,02/21/19,525,14:57:51,1550797082.0377793,912
1910,02/21/19,525,14:57:53,1550797084.1300719,4130
1895,02/21/19,525,14:57:56,1550797087.3414981,4130
1083,02/21/19,525,14:57:57,1550797088.4152756,1955
50,02/21/19,525,14:57:58,1550797089.484308,50
50,02/21/19,525,14:57:59,1550797090.5551765,50
50,02/21/19,525,14:58:00,1550797091.6238062,50
50,02/21/19,525,14:58:01,1550797092.6935134,50
50,02/21/19,525,14:58:02,1550797093.7631507,50
50,02/21/19,525,14:58:04,1550797094.832756,50
50,02/21/19,525,14:58:05,1550797095.9024546,50
50,02/21/19,525,14:58:06,1550797096.9722364,50
50,02/21/19,525,14:58:07,1550797098.043505,50
50,02/21/19,525,14:58:08,1550797099.1214364,50
50,02/21/19,525,14:58:09,1550797100.1873937,50
50,02/21/19,525,14:58:10,1550797101.2574532,50
50,02/21/19,525,14:58:11,1550797102.3273666,50
50,02/21/19,525,14:58:12,1550797103.397425,50
50,02/21/19,525,14:58:13,1550797104.4673061,50
50,02/21/19,525,14:58:14,1550797105.539309,50
50,02/21/19,525,14:58:15,1550797106.6104827,50
50,02/21/19,525,14:58:16,1550797107.6771784,50
50,02/21/19,525,14:58:17,1550797108.747051,50
50,02/21/19,525,14:58:19,1550797109.8171923,50
50,02/21/19,525,14:58:20,1550797110.8870075,50
50,02/21/19,525,14:58:21,1550797111.9578283,50
50,02/21/19,525,14:58:22,1550797113.0268977,50
50,02/21/19,525,14:58:23,1550797114.096887,50
50,02/21/19,525,14:58:24,1550797115.1667554,50
50,02/21/19,525,14:58:25,1550797116.2374969,50
50,02/21/19,524,14:58:26,1550797117.3066566,50
50,02/21/19,525,14:58:27,1550797118.376652,50
50,02/21/19,525,14:58:28,1550797119.44662,50
50,02/21/19,524,14:58:29,1550797120.517023,50
50,02/21/19,525,14:58:30,1550797121.5864305,50
50,02/21/19,524,14:58:31,1550797122.674909,50
50,02/21/19,524,14:58:34,1550797124.809527,50
50,02/21/19,524,14:58:36,1550797126.941715,50
50,02/21/19,525,14:58:37,1550797128.0117579,50
50,02/21/19,525,14:58:38,1550797129.0819163,50
50,02/21/19,525,14:58:39,1550797130.1547103,50
50,02/21/19,525,14:58:40,1550797131.221862,50
50,02/21/19,524,14:58:41,1550797132.2919474,50
50,02/21/19,525,14:58:42,1550797133.3675,50
50,02/21/19,524,14:58:43,1550797134.4318511,50
50,02/21/19,525,14:58:44,1550797135.5268335,50
50,02/21/19,524,14:58:46,1550797137.6404536,50
172,02/21/19,524,14:58:47,1550797138.7119677,49
1871,02/21/19,524,14:58:48,1550797139.785899,2333
1871,02/21/19,524,14:58:50,1550797140.860003,4130
1868,02/21/19,524,14:58:51,1550797142.0336401,4130
1869,02/21/19,525,14:58:53,1550797144.0896478,4130
1898,02/21/19,524,14:58:55,1550797146.245725,4130
1903,02/21/19,524,14:58:57,1550797148.3799336,4130
1907,02/21/19,524,14:58:58,1550797149.4540293,4130
1907,02/21/19,524,14:58:59,1550797150.5276628,4130
1905,02/21/19,524,14:59:00,1550797151.6059992,4130
1905,02/21/19,524,14:59:01,1550797152.67497,4130
1903,02/21/19,524,14:59:02,1550797153.7486453,4130
1902,02/21/19,524,14:59:04,1550797154.8221781,4130
1898,02/21/19,524,14:59:05,1550797155.8958724,4130
1897,02/21/19,524,14:59:06,1550797156.9696841,4130
1898,02/21/19,524,14:59:07,1550797158.0431223,4130
1898,02/21/19,524,14:59:08,1550797159.1168787,4130
1897,02/21/19,524,14:59:09,1550797160.1905005,4130
1894,02/21/19,524,14:59:10,1550797161.2653284,4130
1898,02/21/19,524,14:59:11,1550797162.355632,4130
1897,02/21/19,524,14:59:13,1550797164.4858596,4130
1896,02/21/19,524,14:59:14,1550797165.5609488,4130
1896,02/21/19,524,14:59:15,1550797166.637632,4130
1902,02/21/19,524,14:59:16,1550797167.708078,4130
1898,02/21/19,524,14:59:17,1550797168.7820208,4130
1900,02/21/19,524,14:59:19,1550797169.8620176,4130
1898,02/21/19,524,14:59:20,1550797170.9356966,4130
1899,02/21/19,524,14:59:21,1550797172.0100763,4130
1901,02/21/19,524,14:59:22,1550797173.0869536,4130
1900,02/21/19,524,14:59:23,1550797174.158305,4130
1872,02/21/19,524,14:59:24,1550797175.2312465,4130
352,02/21/19,524,14:59:25,1550797176.3019242,49
50,02/21/19,524,14:59:26,1550797177.371641,50
50,02/21/19,524,14:59:27,1550797178.4523132,50
50,02/21/19,524,14:59:28,1550797179.5215828,50
50,02/21/19,524,14:59:29,1550797180.5813508,50
50,02/21/19,524,14:59:30,1550797181.6587992,50
50,02/21/19,524,14:59:31,1550797182.7208767,50
50,02/21/19,524,14:59:32,1550797183.790956,50
50,02/21/19,524,14:59:34,1550797184.8614814,50
50,02/21/19,524,14:59:35,1550797185.9308257,50
50,02/21/19,524,14:59:36,1550797187.0007684,50
50,02/21/19,524,14:59:37,1550797188.0707653,50
474,02/21/19,524,14:59:38,1550797189.1432815,814
1901,02/21/19,524,14:59:39,1550797190.2182074,4130
1902,02/21/19,524,14:59:40,1550797191.2998705,4130
1901,02/21/19,524,14:59:42,1550797193.444263,4130
1903,02/21/19,524,14:59:43,1550797194.5186343,4130
1903,02/21/19,524,14:59:44,1550797195.5921648,4130
1901,02/21/19,524,14:59:45,1550797196.6659,4130
1901,02/21/19,524,14:59:46,1550797197.7415962,4130
1900,02/21/19,524,14:59:48,1550797198.8139455,4130
1877,02/21/19,524,14:59:49,1550797199.8878741,4130
899,02/21/19,524,14:59:50,1550797200.9606647,1375
50,02/21/19,524,14:59:51,1550797202.0459087,50
50,02/21/19,524,14:59:54,1550797205.249717,50
50,02/21/19,524,14:59:57,1550797208.4484048,50
50,02/21/19,524,14:59:58,1550797209.521647,50
50,02/21/19,524,14:59:59,1550797210.5884416,50
50,02/21/19,524,15:00:00,1550797211.664363,50
50,02/21/19,524,15:00:01,1550797212.7267168,50
50,02/21/19,524,15:00:03,1550797213.795997,50
50,02/21/19,524,15:00:04,1550797214.8734126,50
50,02/21/19,524,15:00:05,1550797215.9341905,50
50,02/21/19,524,15:00:06,1550797217.0174785,50
50,02/21/19,524,15:00:07,1550797218.0788193,50
50,02/21/19,524,15:00:08,1550797219.1480248,50
50,02/21/19,524,15:00:09,1550797220.218943,50
50,02/21/19,524,15:00:10,1550797221.304233,50
50,02/21/19,524,15:00:12,1550797223.4243586,50
50,02/21/19,524,15:00:13,1550797224.493696,50
50,02/21/19,524,15:00:14,1550797225.5630894,50
50,02/21/19,524,15:00:15,1550797226.6416392,50
50,02/21/19,524,15:00:16,1550797227.7021768,50
50,02/21/19,524,15:00:17,1550797228.7716057,50
50,02/21/19,524,15:00:19,1550797229.8414404,50
50,02/21/19,524,15:00:20,1550797230.9106421,50
50,02/21/19,524,15:00:21,1550797231.9802206,50
50,02/21/19,524,15:00:22,1550797233.049713,50
50,02/21/19,523,15:00:23,1550797234.1216588,50
