AirSaturation,O2Concentration,SN,Temperature,ts
100.858,255.2,831,26.047,1550796684.2059252
100.531,254.324,831,26.057,1550796685.4968698
100.724,254.763,831,26.068,1550796686.7878547
101.041,255.514,831,26.079,1550796688.0866754
100.926,255.171,831,26.09,1550796689.377023
100.947,255.172,831,26.101,1550796690.674419
100.878,254.946,831,26.112,1550796691.962035
100.785,254.661,831,26.124,1550796693.2520068
101.018,255.198,831,26.135,1550796694.5452533
100.941,254.952,831,26.146,1550796695.834812
100.869,254.722,831,26.156,1550796697.1272068
100.97,254.926,831,26.167,1550796698.4244516
101.031,255.032,831,26.177,1550796699.712223
100.771,254.328,831,26.188,1550796701.0118618
100.983,254.815,831,26.198,1550796702.3200836
100.798,254.301,831,26.208,1550796703.6256845
101.035,254.851,831,26.219,1550796704.927395
100.951,254.592,831,26.229,1550796706.215477
101.208,255.194,831,26.239,1550796707.5065477
100.991,254.6,831,26.249,1550796708.8003862
100.965,254.489,831,26.259,1550796710.0999
100.975,254.468,831,26.269,1550796711.4015555
100.756,253.87,831,26.279,1550796712.696658
101.243,255.053,831,26.288,1550796713.9895804
101.261,255.053,831,26.298,1550796715.2766056
101.153,254.738,831,26.308,1550796716.5655816
100.902,254.059,831,26.318,1550796717.8689835
100.977,254.202,831,26.328,1550796719.1620393
101.025,254.278,831,26.337,1550796720.4537492
100.911,253.944,831,26.348,1550796721.7739193
100.988,254.09,831,26.358,1550796723.092751
100.968,253.992,831,26.368,1550796724.4076238
101.045,254.139,831,26.378,1550796725.7167647
100.951,253.856,831,26.389,1550796727.019898
100.998,253.926,831,26.399,1550796728.3174353
101.01,253.909,831,26.409,1550796729.617512
101.198,254.335,831,26.419,1550796730.9109597
101.005,253.801,831,26.43,1550796732.2052286
101.242,254.349,831,26.44,1550796733.492143
101.07,253.867,831,26.451,1550796734.7850094
100.927,253.457,831,26.462,1550796736.0772529
101.122,253.898,831,26.473,1550796737.365535
101.313,254.325,831,26.484,1550796738.6632254
100.654,252.623,831,26.495,1550796739.9557655
100.922,253.245,831,26.506,1550796741.2438233
101.045,253.506,831,26.516,1550796742.535322
101.016,253.384,831,26.527,1550796743.827584
101.022,253.35,831,26.538,1550796745.1159484
101.24,253.847,831,26.549,1550796746.4085474
101.215,253.736,831,26.559,1550796747.7004132
101.079,253.347,831,26.57,1550796748.9884439
101.145,253.463,831,26.58,1550796750.2754836
101.012,253.081,831,26.591,1550796751.5665457
101.442,254.112,831,26.601,1550796752.858613
101.045,253.07,831,26.612,1550796754.145608
101.278,253.606,831,26.622,1550796755.4434419
100.968,252.781,831,26.632,1550796756.7356176
101.085,253.026,831,26.643,1550796758.0261629
100.953,252.649,831,26.653,1550796759.31663
101.276,253.408,831,26.664,1550796760.6087086
101.25,253.293,831,26.675,1550796761.9041612
100.833,252.201,831,26.685,1550796763.1998699
101.165,252.982,831,26.697,1550796764.4921756
101.013,252.554,831,26.707,1550796765.7868705
101.474,253.658,831,26.718,1550796767.0794861
101.054,252.559,831,26.728,1550796768.394248
100.935,252.214,831,26.739,1550796769.682962
101.267,252.996,831,26.749,1550796770.9750283
101.203,252.79,831,26.76,1550796772.2671232
101.027,252.3,831,26.77,1550796773.5560274
101.059,252.333,831,26.781,1550796774.8737326
100.8,251.637,831,26.791,1550796776.1711233
101.318,252.884,831,26.802,1550796777.4582183
101.235,252.629,831,26.812,1550796778.746286
101.235,252.581,831,26.823,1550796780.0460737
101.082,252.152,831,26.834,1550796781.3379977
101.221,252.448,831,26.845,1550796782.6616752
101.112,252.126,831,26.856,1550796783.9857266
101.071,251.973,831,26.867,1550796785.292778
101.15,252.117,831,26.878,1550796786.5975137
101.049,251.815,831,26.889,1550796787.8955243
100.991,251.619,831,26.901,1550796789.183396
101.211,252.116,831,26.912,1550796790.4751587
101.066,251.704,831,26.924,1550796791.763443
100.828,251.061,831,26.935,1550796793.0693398
101.248,252.053,831,26.946,1550796794.361716
101.117,251.678,831,26.957,1550796795.6486664
101.099,251.585,831,26.968,1550796796.9442072
101.23,251.863,831,26.979,1550796798.23678
101.158,251.634,831,26.989,1550796799.5253768
101.045,251.306,831,27.0,1550796800.8209877
101.267,251.81,831,27.01,1550796802.1130173
101.418,252.14,831,27.021,1550796803.4015396
101.212,251.58,831,27.031,1550796804.692752
101.193,251.487,831,27.042,1550796805.9849207
100.999,250.958,831,27.052,1550796807.2762775
101.259,251.555,831,27.062,1550796808.5678902
101.267,251.525,831,27.073,1550796809.8607357
101.231,251.388,831,27.084,1550796811.1489322
101.251,251.387,831,27.095,1550796812.4409351
101.561,252.108,831,27.106,1550796813.7351098
101.443,251.767,831,27.117,1550796815.0231164
101.273,251.293,831,27.128,1550796816.3151066
101.367,251.474,831,27.14,1550796817.6083713
101.149,250.884,831,27.151,1550796818.9055386
101.409,251.476,831,27.162,1550796820.2016523
101.282,251.111,831,27.174,1550796821.4894671
100.73,249.693,831,27.185,1550796822.7823026
100.909,250.085,831,27.196,1550796824.0913012
101.11,250.534,831,27.207,1550796825.3991878
101.419,251.251,831,27.218,1550796826.6904492
100.992,250.147,831,27.229,1550796827.987429
101.51,251.38,831,27.239,1550796829.2745047
101.232,250.643,831,27.25,1550796830.5659566
101.406,251.027,831,27.261,1550796831.8623857
101.442,251.069,831,27.271,1550796833.1590593
100.992,249.909,831,27.282,1550796834.4532793
101.115,250.166,831,27.292,1550796835.740748
101.152,250.212,831,27.302,1550796837.0318685
101.031,249.865,831,27.313,1550796838.323971
101.001,249.745,831,27.323,1550796839.611905
101.19,250.168,831,27.333,1550796840.9119947
101.177,250.089,831,27.344,1550796842.2433336
101.426,250.656,831,27.355,1550796843.5805075
101.357,250.438,831,27.365,1550796844.9377208
101.448,250.614,831,27.376,1550796846.2482147
101.256,250.093,831,27.386,1550796847.5680718
101.485,250.613,831,27.397,1550796848.859957
101.566,250.768,831,27.407,1550796850.147808
101.332,250.145,831,27.417,1550796851.448024
101.505,250.526,831,27.427,1550796852.740398
100.822,248.795,831,27.437,1550796854.0524766
101.405,250.188,831,27.448,1550796855.3441236
101.273,249.818,831,27.457,1550796856.6364043
101.205,249.605,831,27.467,1550796857.924667
101.277,249.739,831,27.477,1550796859.219172
101.136,249.346,831,27.487,1550796860.5111835
101.497,250.191,831,27.498,1550796861.801567
101.073,249.101,831,27.508,1550796863.093443
101.339,249.71,831,27.518,1550796864.3854523
101.536,250.15,831,27.528,1550796865.6876247
101.322,249.577,831,27.538,1550796866.9786541
101.312,249.506,831,27.549,1550796868.2674448
101.647,250.287,831,27.559,1550796869.5580783
101.196,249.129,831,27.569,1550796870.8537922
101.266,249.258,831,27.58,1550796872.1524856
101.498,249.781,831,27.59,1550796873.449468
101.233,249.081,831,27.601,1550796874.737321
101.684,250.146,831,27.611,1550796876.0255845
101.635,249.975,831,27.622,1550796877.3253245
101.234,248.941,831,27.633,1550796878.6126206
101.365,249.214,831,27.644,1550796879.900784
101.519,249.544,831,27.655,1550796881.1967494
101.277,248.901,831,27.666,1550796882.4847543
101.143,248.521,831,27.678,1550796883.7717593
101.549,249.47,831,27.689,1550796885.0893557
101.306,248.819,831,27.7,1550796886.3854845
101.228,248.58,831,27.712,1550796887.672907
100.9,247.723,831,27.723,1550796888.9609654
101.488,249.116,831,27.734,1550796890.255029
101.022,247.923,831,27.746,1550796891.5470293
101.731,249.613,831,27.757,1550796892.8380513
101.158,248.157,831,27.768,1550796894.1294358
101.182,248.167,831,27.779,1550796895.423637
101.23,248.236,831,27.791,1550796896.7112513
101.316,248.397,831,27.802,1550796898.0024617
101.212,248.095,831,27.813,1550796899.2982948
101.546,248.863,831,27.824,1550796900.58624
101.202,247.973,831,27.835,1550796901.8942235
101.281,248.117,831,27.846,1550796903.2617126
101.612,248.877,831,27.857,1550796904.5935812
101.326,248.128,831,27.868,1550796905.9219139
101.464,248.417,831,27.879,1550796907.2274525
101.645,248.811,831,27.89,1550796908.5154567
101.375,248.099,831,27.902,1550796909.804947
101.512,248.386,831,27.913,1550796911.1070776
101.226,247.635,831,27.925,1550796912.397607
101.465,248.171,831,27.936,1550796913.689677
101.449,248.081,831,27.947,1550796914.9846418
101.787,248.858,831,27.958,1550796916.272846
101.228,247.442,831,27.97,1550796917.5655732
101.344,247.676,831,27.981,1550796918.8578486
101.128,247.099,831,27.992,1550796920.1447983
101.563,248.111,831,28.004,1550796921.4469428
101.29,247.397,831,28.015,1550796922.7517235
101.236,247.212,831,28.026,1550796924.052658
101.398,247.559,831,28.038,1550796925.3459618
101.573,247.936,831,28.049,1550796926.637952
101.368,247.388,831,28.06,1550796927.9249372
101.16,246.83,831,28.072,1550796929.2129796
101.442,247.469,831,28.083,1550796930.504009
101.785,248.254,831,28.095,1550796931.797624
101.638,247.844,831,28.106,1550796933.0850174
101.359,247.116,831,28.118,1550796934.3771935
101.265,246.834,831,28.129,1550796935.6692543
101.47,247.282,831,28.141,1550796936.9609861
101.519,247.348,831,28.153,1550796938.2642121
101.231,246.597,831,28.165,1550796939.5521955
101.508,247.218,831,28.177,1550796940.8454442
101.583,247.351,831,28.188,1550796942.1374462
101.172,246.299,831,28.2,1550796943.433672
101.323,246.617,831,28.211,1550796944.7334814
101.485,246.96,831,28.223,1550796946.0215025
101.774,247.616,831,28.234,1550796947.3135448
101.724,247.442,831,28.246,1550796948.6055923
101.719,247.381,831,28.257,1550796949.894549
101.546,246.91,831,28.269,1550796951.1885097
101.426,246.566,831,28.281,1550796952.5027883
101.298,246.204,831,28.292,1550796953.7956276
101.899,247.612,831,28.305,1550796955.0849586
101.338,246.197,831,28.316,1550796956.3896408
101.552,246.666,831,28.328,1550796957.7004287
101.385,246.21,831,28.34,1550796958.9877672
101.436,246.283,831,28.351,1550796960.2797084
101.294,245.89,831,28.363,1550796961.67074
101.365,246.01,831,28.375,1550796963.0207224
101.887,247.227,831,28.386,1550796964.3542144
101.43,246.067,831,28.397,1550796965.66314
101.347,245.819,831,28.408,1550796966.967103
101.762,246.78,831,28.419,1550796968.2590623
101.579,246.291,831,28.43,1550796969.5575535
101.506,246.071,831,28.439,1550796970.851717
101.524,246.069,831,28.45,1550796972.1379006
101.42,245.775,831,28.459,1550796973.4242444
101.598,246.165,831,28.469,1550796974.7114677
101.317,245.442,831,28.479,1550796976.013564
101.461,245.75,831,28.488,1550796977.3042178
101.737,246.377,831,28.498,1550796978.5940294
101.743,246.351,831,28.507,1550796979.8849707
101.364,245.395,831,28.516,1550796981.172007
101.76,246.313,831,28.526,1550796982.47467
101.071,244.605,831,28.535,1550796983.7633667
101.801,246.332,831,28.544,1550796985.050217
101.831,246.361,831,28.554,1550796986.3403735
101.695,245.992,831,28.563,1550796987.6312575
101.248,244.869,831,28.573,1550796988.9239185
101.574,245.616,831,28.583,1550796990.218398
101.342,245.011,831,28.593,1550796991.5096037
101.461,245.255,831,28.603,1550796992.7962892
101.27,244.752,831,28.613,1550796994.082537
101.66,245.65,831,28.623,1550796995.3815084
101.614,245.494,831,28.634,1550796996.6704555
101.814,245.933,831,28.644,1550796997.9575236
101.745,245.719,831,28.654,1550796999.2474108
101.459,244.985,831,28.664,1550797000.5386992
101.657,245.419,831,28.675,1550797001.8313906
101.339,244.607,831,28.685,1550797003.1268723
101.383,244.67,831,28.695,1550797004.4176674
101.408,244.685,831,28.706,1550797005.704944
101.741,245.445,831,28.716,1550797006.9950256
101.694,245.287,831,28.726,1550797008.2929792
101.561,244.923,831,28.736,1550797009.5810225
101.768,245.378,831,28.746,1550797010.87323
101.793,245.394,831,28.757,1550797012.1649559
102.001,245.852,831,28.767,1550797013.4537294
101.695,245.067,831,28.778,1550797014.7535145
101.562,244.702,831,28.788,1550797016.0452929
101.642,244.85,831,28.798,1550797017.344183
101.663,244.855,831,28.809,1550797018.637892
101.787,245.109,831,28.819,1550797019.9267297
101.885,245.3,831,28.83,1550797021.2232842
101.224,243.666,831,28.84,1550797022.5354195
101.384,244.002,831,28.851,1550797023.8631647
101.417,244.038,831,28.862,1550797025.177632
101.532,244.268,831,28.872,1550797026.5074985
101.477,244.091,831,28.883,1550797027.79594
101.672,244.516,831,28.893,1550797029.0834916
101.905,245.033,831,28.903,1550797030.3756146
101.921,245.03,831,28.913,1550797031.6726563
101.631,244.291,831,28.923,1550797032.9775894
101.478,243.883,831,28.933,1550797034.2696893
101.561,244.043,831,28.942,1550797035.5615723
101.736,244.422,831,28.951,1550797036.8536944
101.508,243.835,831,28.96,1550797038.1418664
101.585,243.983,831,28.969,1550797039.437561
101.437,243.589,831,28.978,1550797040.733811
101.514,243.735,831,28.987,1550797042.0207956
101.71,244.169,831,28.996,1550797043.3128147
101.449,243.505,831,29.005,1550797044.6048312
101.845,244.419,831,29.013,1550797045.896465
101.663,243.945,831,29.022,1550797047.1895173
101.244,242.903,831,29.031,1550797048.4853454
101.243,242.863,831,29.039,1550797049.7872243
101.942,244.503,831,29.048,1550797051.080433
101.913,244.397,831,29.057,1550797052.3746412
101.319,242.935,831,29.065,1550797053.6684175
101.484,243.293,831,29.074,1550797054.9576988
101.62,243.58,831,29.083,1550797056.2548547
101.874,244.153,831,29.092,1550797057.566409
101.87,244.104,831,29.101,1550797058.8604665
101.378,242.886,831,29.11,1550797060.149664
101.438,242.991,831,29.119,1550797061.4637341
101.493,243.086,831,29.128,1550797062.7585742
101.591,243.281,831,29.137,1550797064.0506842
101.468,242.951,831,29.146,1550797065.3429437
101.346,242.624,831,29.154,1550797066.6355922
101.339,242.571,831,29.163,1550797067.9245934
101.533,243.0,831,29.171,1550797069.2212694
101.629,243.193,831,29.18,1550797070.514772
101.827,243.63,831,29.188,1550797071.8028963
101.869,243.696,831,29.196,1550797073.0960948
101.702,243.261,831,29.204,1550797074.389872
101.692,243.203,831,29.213,1550797075.6794581
101.655,243.082,831,29.221,1550797076.9783678
101.661,243.063,831,29.228,1550797078.2749822
101.481,242.599,831,29.236,1550797079.567883
101.617,242.892,831,29.244,1550797080.862399
101.584,242.78,831,29.251,1550797082.297739
102.062,243.888,831,29.26,1550797083.6316686
101.288,242.006,831,29.267,1550797084.9401557
101.762,243.107,831,29.275,1550797086.2863705
101.69,242.904,831,29.282,1550797087.5862026
101.567,242.577,831,29.29,1550797088.8783147
101.664,242.782,831,29.296,1550797090.1712344
101.673,242.775,831,29.303,1550797091.4608355
101.797,243.044,831,29.31,1550797092.7602966
101.504,242.317,831,29.316,1550797094.0495124
101.696,242.754,831,29.321,1550797095.3520865
101.878,243.165,831,29.327,1550797096.6415925
101.577,242.423,831,29.332,1550797097.9304435
101.209,241.525,831,29.337,1550797099.2243936
101.457,242.098,831,29.342,1550797100.513568
101.764,242.812,831,29.346,1550797101.8016014
101.44,242.02,831,29.35,1550797103.0966504
101.642,242.483,831,29.355,1550797104.3897328
101.685,242.567,831,29.359,1550797105.6787772
101.552,242.233,831,29.363,1550797106.9748251
101.589,242.304,831,29.367,1550797108.2667649
101.575,242.254,831,29.371,1550797109.5619082
101.55,242.176,831,29.375,1550797110.8548074
101.512,242.07,831,29.379,1550797112.1628337
101.605,242.275,831,29.383,1550797113.4619162
101.732,242.561,831,29.387,1550797114.7673578
101.24,241.376,831,29.39,1550797116.0788853
101.583,242.181,831,29.393,1550797117.377023
101.995,243.149,831,29.396,1550797118.6700625
101.675,242.373,831,29.399,1550797119.959202
102.0,243.137,831,29.402,1550797121.2535155
101.694,242.394,831,29.405,1550797122.5578616
101.72,242.445,831,29.408,1550797123.8512056
101.721,242.433,831,29.411,1550797125.1409113
101.483,241.853,831,29.414,1550797126.43025
101.414,241.678,831,29.417,1550797127.7339385
101.359,241.533,831,29.42,1550797129.0301602
101.828,242.64,831,29.423,1550797130.3263483
101.788,242.531,831,29.426,1550797131.6153247
101.55,241.955,831,29.428,1550797132.909487
101.725,242.36,831,29.431,1550797134.202766
101.991,242.985,831,29.433,1550797135.4924915
101.702,242.285,831,29.435,1550797136.797593
101.498,241.791,831,29.438,1550797138.0958455
101.789,242.477,831,29.439,1550797139.39046
101.646,242.13,831,29.441,1550797140.6785212
101.536,241.861,831,29.442,1550797142.1258385
101.645,242.118,831,29.443,1550797143.4576964
101.474,241.708,831,29.444,1550797144.7745268
101.583,241.964,831,29.444,1550797146.0939643
101.38,241.48,831,29.445,1550797147.4037876
101.474,241.706,831,29.444,1550797148.7020676
101.213,241.084,831,29.444,1550797149.9927301
101.702,242.249,831,29.444,1550797151.2858064
101.774,242.424,831,29.443,1550797152.5788693
101.553,241.901,831,29.442,1550797153.8728046
101.396,241.532,831,29.442,1550797155.165899
101.646,242.13,831,29.441,1550797156.454887
101.763,242.414,831,29.439,1550797157.742416
101.632,242.109,831,29.438,1550797159.0360107
101.417,241.602,831,29.436,1550797160.3296418
101.336,241.418,831,29.434,1550797161.6230934
101.272,241.274,831,29.432,1550797162.9160302
101.52,241.875,831,29.43,1550797164.205485
101.43,241.672,831,29.427,1550797165.4973655
101.784,242.528,831,29.424,1550797166.7933967
101.518,241.907,831,29.421,1550797168.0858388
101.274,241.339,831,29.418,1550797169.3853614
101.543,241.994,831,29.415,1550797170.6762602
101.52,241.953,831,29.412,1550797171.9683228
101.599,242.154,831,29.409,1550797173.2625096
101.48,241.883,831,29.405,1550797174.551994
101.635,242.268,831,29.402,1550797175.8466685
101.465,241.874,831,29.399,1550797177.1394672
101.419,241.779,831,29.396,1550797178.4284732
101.299,241.507,831,29.392,1550797179.7250018
101.512,242.026,831,29.389,1550797181.0135756
101.546,242.122,831,29.386,1550797182.301562
101.651,242.385,831,29.383,1550797183.595941
101.196,241.315,831,29.379,1550797184.8899965
101.306,241.592,831,29.376,1550797186.1786575
101.488,242.038,831,29.373,1550797187.4710054
101.487,242.05,831,29.37,1550797188.7636487
101.635,242.417,831,29.366,1550797190.0548444
101.731,242.662,831,29.363,1550797191.3477297
101.459,242.028,831,29.359,1550797192.6378455
101.341,241.763,831,29.355,1550797193.9295557
101.235,241.529,831,29.351,1550797195.2310302
101.194,241.446,831,29.347,1550797196.5198722
101.515,242.229,831,29.343,1550797197.814084
101.452,242.097,831,29.339,1550797199.1069777
101.503,242.235,831,29.335,1550797200.406236
101.586,242.452,831,29.33,1550797201.7298489
101.659,242.647,831,29.326,1550797203.0883002
101.436,242.134,831,29.321,1550797204.4294317
101.821,243.072,831,29.317,1550797205.7419615
101.349,241.963,831,29.313,1550797207.0517566
101.447,242.212,831,29.308,1550797208.3453543
101.468,242.282,831,29.304,1550797209.638315
101.449,242.253,831,29.3,1550797210.9263418
101.421,242.203,831,29.296,1550797212.2183006
101.624,242.704,831,29.292,1550797213.5151029
101.503,242.432,831,29.288,1550797214.8193882
101.42,242.25,831,29.284,1550797216.1087654
101.581,242.651,831,29.28,1550797217.3978176
101.552,242.598,831,29.277,1550797218.6915088
101.224,241.83,831,29.273,1550797219.9806597
101.449,242.381,831,29.269,1550797221.2814915
101.602,242.762,831,29.266,1550797222.5756881
101.186,241.782,831,29.263,1550797223.8645785
101.438,242.397,831,29.26,1550797225.1597693
101.412,242.348,831,29.257,1550797226.4736624
101.389,242.304,831,29.254,1550797227.7709494
101.537,242.669,831,29.251,1550797229.0636566
101.314,242.148,831,29.249,1550797230.3569896
101.125,241.706,831,29.246,1550797231.6544778
101.228,241.963,831,29.244,1550797232.9667363
101.082,241.623,831,29.242,1550797234.2609062
101.414,242.424,831,29.24,1550797235.563404
101.52,242.686,831,29.238,1550797236.8569076
101.452,242.532,831,29.236,1550797238.1460304
101.663,243.044,831,29.234,1550797239.4393182
101.435,242.506,831,29.232,1550797240.741738
101.038,241.564,831,29.23,1550797242.0372932
101.505,242.688,831,29.229,1550797243.3261523
101.476,242.623,831,29.228,1550797244.6153483
101.777,243.348,831,29.227,1550797245.925256
101.298,242.207,831,29.226,1550797247.218237
101.534,242.773,831,29.225,1550797248.5112414
101.585,242.899,831,29.224,1550797249.8017318
101.342,242.319,831,29.224,1550797251.097369
101.607,242.956,831,29.223,1550797252.390377
101.009,241.529,831,29.223,1550797253.6786354
101.627,243.007,831,29.222,1550797254.9724889
101.651,243.068,831,29.222,1550797256.2618105
101.209,242.011,831,29.221,1550797257.5516686
101.213,242.022,831,29.221,1550797258.8444579
101.529,242.781,831,29.221,1550797260.1377757
101.541,242.809,831,29.22,1550797261.4266655
100.966,241.436,831,29.22,1550797262.7377458
101.002,241.522,831,29.22,1550797264.0657554
101.52,242.76,831,29.22,1550797265.3914852
101.607,242.969,831,29.22,1550797266.7138662
101.355,242.366,831,29.22,1550797268.0128675
101.281,242.189,831,29.22,1550797269.3018339
101.623,243.008,831,29.22,1550797270.5947986
101.16,241.9,831,29.22,1550797271.88776
101.101,241.759,831,29.22,1550797273.1782637
101.702,243.196,831,29.22,1550797274.4723563
101.175,241.933,831,29.221,1550797275.7619827
101.306,242.245,831,29.221,1550797277.0525422
101.31,242.25,831,29.222,1550797278.3453906
101.246,242.093,831,29.223,1550797279.6380188
101.621,242.985,831,29.224,1550797280.9270856
101.43,242.524,831,29.225,1550797282.2200055
101.46,242.591,831,29.226,1550797283.512694
101.29,242.177,831,29.228,1550797284.8015494
101.921,243.68,831,29.229,1550797286.0943089
101.508,242.687,831,29.231,1550797287.3875303
101.438,242.513,831,29.232,1550797288.680655
101.308,242.195,831,29.234,1550797289.9814992
101.4,242.407,831,29.236,1550797291.2702956
101.589,242.851,831,29.238,1550797292.5744152
101.321,242.201,831,29.24,1550797293.8634024
100.949,241.303,831,29.242,1550797295.159591
101.242,241.995,831,29.244,1550797296.44955
101.427,242.428,831,29.246,1550797297.7385309
101.321,242.167,831,29.248,1550797299.0378342
101.497,242.578,831,29.25,1550797300.3277516
101.797,243.285,831,29.253,1550797301.6238682
101.866,243.44,831,29.255,1550797302.9179158
101.382,242.274,831,29.257,1550797304.2069054
101.478,242.495,831,29.259,1550797305.5087817
101.633,242.856,831,29.261,1550797306.7981472
101.658,242.909,831,29.263,1550797308.0900462
101.298,242.041,831,29.265,1550797309.383089
101.526,242.58,831,29.266,1550797310.6775758
101.151,241.677,831,29.268,1550797311.975058
101.635,242.829,831,29.269,1550797313.266458
101.014,241.338,831,29.271,1550797314.5593033
101.646,242.842,831,29.272,1550797315.8533201
101.525,242.547,831,29.273,1550797317.1495707
101.421,242.293,831,29.275,1550797318.4472811
101.433,242.315,831,29.276,1550797319.7361796
101.439,242.325,831,29.278,1550797321.0376048
101.42,242.272,831,29.279,1550797322.393801
101.681,242.893,831,29.28,1550797323.7337399
101.414,242.25,831,29.281,1550797325.0648065
101.628,242.755,831,29.282,1550797326.3977368
101.541,242.541,831,29.284,1550797327.7037616
101.452,242.322,831,29.285,1550797328.9982784
101.834,243.23,831,29.287,1550797330.2974873
101.382,242.144,831,29.288,1550797331.5894678
101.818,243.179,831,29.29,1550797332.9018216
101.639,242.746,831,29.291,1550797334.203447
101.747,242.995,831,29.293,1550797335.4953945
101.353,242.048,831,29.294,1550797336.7927575
101.671,242.801,831,29.296,1550797338.0858498
101.216,241.706,831,29.298,1550797339.382744
101.211,241.689,831,29.299,1550797340.671565
101.25,241.774,831,29.301,1550797341.9646087
101.439,242.218,831,29.303,1550797343.2632086
101.281,241.832,831,29.305,1550797344.5618646
101.068,241.315,831,29.306,1550797345.8547533
101.548,242.454,831,29.308,1550797347.1436417
101.475,242.273,831,29.31,1550797348.4378405
101.467,242.248,831,29.311,1550797349.7329447
101.959,243.417,831,29.313,1550797351.0261066
101.592,242.535,831,29.314,1550797352.3188596
101.193,241.58,831,29.315,1550797353.607812
101.59,242.526,831,29.315,1550797354.9015992
101.417,242.11,831,29.316,1550797356.1949878
101.485,242.27,831,29.316,1550797357.494971
101.185,241.555,831,29.316,1550797358.7932227
101.487,242.277,831,29.316,1550797360.0824807
101.522,242.362,831,29.316,1550797361.3751135
101.181,241.549,831,29.315,1550797362.6695123
101.411,242.101,831,29.314,1550797363.9655566
101.399,242.078,831,29.313,1550797365.2632253
101.25,241.724,831,29.313,1550797366.5618048
101.831,243.116,831,29.312,1550797367.8574436
101.311,241.877,831,29.311,1550797369.146316
101.598,242.564,831,29.311,1550797370.4441073
101.303,241.863,831,29.31,1550797371.7387881
101.414,242.129,831,29.31,1550797373.035036
101.626,242.634,831,29.31,1550797374.3243082
101.545,242.44,831,29.31,1550797375.6135347
101.511,242.36,831,29.31,1550797376.913501
101.21,241.638,831,29.31,1550797378.2025511
101.603,242.572,831,29.311,1550797379.494617
101.481,242.277,831,29.312,1550797380.7901807
101.631,242.632,831,29.313,1550797382.149807
101.367,241.997,831,29.314,1550797383.5247338
101.649,242.665,831,29.316,1550797384.8607776
101.665,242.697,831,29.317,1550797386.1915262
101.117,241.384,831,29.318,1550797387.5048056
101.63,242.601,831,29.32,1550797388.7943048
101.504,242.293,831,29.321,1550797390.0853343
101.298,241.797,831,29.323,1550797391.381325
101.613,242.541,831,29.324,1550797392.6699452
101.271,241.718,831,29.326,1550797393.9629686
101.548,242.376,831,29.327,1550797395.255942
101.478,242.202,831,29.329,1550797396.546121
101.394,241.996,831,29.33,1550797397.8410013
101.551,242.365,831,29.331,1550797399.1340344
101.771,242.884,831,29.332,1550797400.4233787
101.231,241.593,831,29.333,1550797401.7161372
101.554,242.359,831,29.334,1550797403.0101905
101.477,242.17,831,29.336,1550797404.30015
101.548,242.337,831,29.336,1550797405.595835
101.325,241.801,831,29.337,1550797406.885337
101.389,241.95,831,29.338,1550797408.1749713
101.416,242.011,831,29.339,1550797409.4685225
101.487,242.178,831,29.339,1550797410.7626612
101.368,241.893,831,29.34,1550797412.0618038
101.198,241.488,831,29.34,1550797413.3550403
