alt,lat,long,ts_gps,ts
16.472,21.88475738,-159.5274793,2019-02-22T00:51:30.000Z,1550796695.18935
16.472,21.88475738,-159.5274793,2019-02-22T00:51:31.000Z,1550796695.30240
16.472,21.88475738,-159.5274793,2019-02-22T00:51:32.000Z,1550796695.85402
16.472,21.88475738,-159.5274793,2019-02-22T00:51:33.000Z,1550796696.85373
16.472,21.88475738,-159.5274793,2019-02-22T00:51:33.000Z,1550796698.19161
16.472,21.88475738,-159.5274793,2019-02-22T00:51:34.000Z,1550796698.30441
16.472,21.88475738,-159.5274793,2019-02-22T00:51:35.000Z,1550796698.85613
16.472,21.88475738,-159.5274793,2019-02-22T00:51:36.000Z,1550796699.85399
16.472,21.88475738,-159.5274793,2019-02-22T00:51:36.000Z,1550796701.19208
16.472,21.88475738,-159.5274793,2019-02-22T00:51:37.000Z,1550796701.30338
16.472,21.88475738,-159.5274793,2019-02-22T00:51:38.000Z,1550796701.85774
16.472,21.88475738,-159.5274793,2019-02-22T00:51:39.000Z,1550796702.85423
16.472,21.88475738,-159.5274793,2019-02-22T00:51:39.000Z,1550796704.19068
16.472,21.88475738,-159.5274793,2019-02-22T00:51:40.000Z,1550796704.30325
16.472,21.88475738,-159.5274793,2019-02-22T00:51:41.000Z,1550796704.92811
16.472,21.88475738,-159.5274793,2019-02-22T00:51:42.000Z,1550796705.85296
16.472,21.88475738,-159.5274793,2019-02-22T00:51:42.000Z,1550796707.19075
16.472,21.88475738,-159.5274793,2019-02-22T00:51:43.000Z,1550796707.30330
16.472,21.88475738,-159.5274793,2019-02-22T00:51:44.000Z,1550796707.85305
16.472,21.88475738,-159.5274793,2019-02-22T00:51:45.000Z,1550796708.85373
16.472,21.88475738,-159.5274793,2019-02-22T00:51:45.000Z,1550796710.20871
16.472,21.88475738,-159.5274793,2019-02-22T00:51:46.000Z,1550796710.32143
16.472,21.88475738,-159.5274793,2019-02-22T00:51:47.000Z,1550796710.85463
16.472,21.88475738,-159.5274793,2019-02-22T00:51:48.000Z,1550796711.85289
16.472,21.88475738,-159.5274793,2019-02-22T00:51:48.000Z,1550796713.19086
16.472,21.88475738,-159.5274793,2019-02-22T00:51:49.000Z,1550796713.30335
16.472,21.88475738,-159.5274793,2019-02-22T00:51:50.000Z,1550796713.85419
16.472,21.88475738,-159.5274793,2019-02-22T00:51:51.000Z,1550796714.87111
16.472,21.88475738,-159.5274793,2019-02-22T00:51:51.000Z,1550796716.18993
16.472,21.88475738,-159.5274793,2019-02-22T00:51:52.000Z,1550796716.30273
16.472,21.88475738,-159.5274793,2019-02-22T00:51:53.000Z,1550796716.87054
16.472,21.88475738,-159.5274793,2019-02-22T00:51:54.000Z,1550796717.85335
16.472,21.88475738,-159.5274793,2019-02-22T00:51:54.000Z,1550796719.18958
16.472,21.88475738,-159.5274793,2019-02-22T00:51:55.000Z,1550796719.30243
17.341,21.88475423,-159.5274827,2019-02-22T00:51:56.000Z,1550796719.92779
17.341,21.88475423,-159.5274827,2019-02-22T00:51:57.000Z,1550796720.85403
17.341,21.88475423,-159.5274827,2019-02-22T00:51:57.000Z,1550796722.19092
17.341,21.88475423,-159.5274827,2019-02-22T00:51:58.000Z,1550796722.30336
17.341,21.88475423,-159.5274827,2019-02-22T00:51:59.000Z,1550796722.85398
17.341,21.88475423,-159.5274827,2019-02-22T00:52:00.000Z,1550796723.85387
17.341,21.88475423,-159.5274827,2019-02-22T00:52:00.000Z,1550796725.18987
17.341,21.88475423,-159.5274827,2019-02-22T00:52:01.000Z,1550796725.30204
17.341,21.88475423,-159.5274827,2019-02-22T00:52:02.000Z,1550796725.85337
17.017,21.88475541,-159.5274918,2019-02-22T00:52:03.000Z,1550796726.85180
17.017,21.88475541,-159.5274918,2019-02-22T00:52:03.000Z,1550796728.20590
17.017,21.88475541,-159.5274918,2019-02-22T00:52:04.000Z,1550796728.31850
17.017,21.88475541,-159.5274918,2019-02-22T00:52:05.000Z,1550796728.85131
17.017,21.88475541,-159.5274918,2019-02-22T00:52:06.000Z,1550796729.85290
17.017,21.88475541,-159.5274918,2019-02-22T00:52:06.000Z,1550796731.18839
17.065,21.88476497,-159.5275009,2019-02-22T00:52:07.000Z,1550796731.30080
16.196,21.88476812,-159.5274975,2019-02-22T00:52:08.000Z,1550796731.85201
16.196,21.88476812,-159.5274975,2019-02-22T00:52:09.000Z,1550796732.85538
16.196,21.88476812,-159.5274975,2019-02-22T00:52:09.000Z,1550796734.18923
16.52,21.88476694,-159.5274884,2019-02-22T00:52:10.000Z,1550796734.30178
16.196,21.88476812,-159.5274975,2019-02-22T00:52:11.000Z,1550796734.92846
16.196,21.88476812,-159.5274975,2019-02-22T00:52:12.000Z,1550796735.85291
16.196,21.88476812,-159.5274975,2019-02-22T00:52:12.000Z,1550796737.19079
16.568,21.8847765,-159.5274975,2019-02-22T00:52:13.000Z,1550796737.30338
16.568,21.8847765,-159.5274975,2019-02-22T00:52:14.000Z,1550796737.85284
16.568,21.8847765,-159.5274975,2019-02-22T00:52:15.000Z,1550796738.85299
16.568,21.8847765,-159.5274975,2019-02-22T00:52:15.000Z,1550796740.18873
16.244,21.88477768,-159.5275065,2019-02-22T00:52:16.000Z,1550796740.30149
16.244,21.88477768,-159.5275065,2019-02-22T00:52:17.000Z,1550796740.85198
16.244,21.88477768,-159.5275065,2019-02-22T00:52:18.000Z,1550796741.85284
16.244,21.88477768,-159.5275065,2019-02-22T00:52:18.000Z,1550796743.18950
16.244,21.88477768,-159.5275065,2019-02-22T00:52:19.000Z,1550796743.30203
15.871,21.8847693,-159.5275065,2019-02-22T00:52:20.000Z,1550796743.85296
15.871,21.8847693,-159.5275065,2019-02-22T00:52:21.000Z,1550796744.85367
15.871,21.8847693,-159.5275065,2019-02-22T00:52:21.000Z,1550796746.18868
16.196,21.88476812,-159.5274975,2019-02-22T00:52:22.000Z,1550796746.30144
15.871,21.8847693,-159.5275065,2019-02-22T00:52:23.000Z,1550796746.85403
15.871,21.8847693,-159.5275065,2019-02-22T00:52:24.000Z,1550796747.85320
15.871,21.8847693,-159.5275065,2019-02-22T00:52:24.000Z,1550796749.18977
15.871,21.8847693,-159.5275065,2019-02-22T00:52:25.000Z,1550796749.30197
15.871,21.8847693,-159.5275065,2019-02-22T00:52:26.000Z,1550796749.92776
15.871,21.8847693,-159.5275065,2019-02-22T00:52:27.000Z,1550796750.85194
15.871,21.8847693,-159.5275065,2019-02-22T00:52:27.000Z,1550796752.19027
15.871,21.8847693,-159.5275065,2019-02-22T00:52:28.000Z,1550796752.30278
15.871,21.8847693,-159.5275065,2019-02-22T00:52:29.000Z,1550796752.85333
15.871,21.8847693,-159.5275065,2019-02-22T00:52:30.000Z,1550796753.85418
15.871,21.8847693,-159.5275065,2019-02-22T00:52:30.000Z,1550796755.19150
15.871,21.8847693,-159.5275065,2019-02-22T00:52:31.000Z,1550796755.30427
15.871,21.8847693,-159.5275065,2019-02-22T00:52:32.000Z,1550796755.85254
15.871,21.8847693,-159.5275065,2019-02-22T00:52:33.000Z,1550796756.85307
15.871,21.8847693,-159.5275065,2019-02-22T00:52:33.000Z,1550796758.18975
15.871,21.8847693,-159.5275065,2019-02-22T00:52:34.000Z,1550796758.30262
16.196,21.88476812,-159.5274975,2019-02-22T00:52:35.000Z,1550796758.85184
