Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.008,997.177,0.013,1719,1495.456,24.525,1550796665.6100569
-0.009,997.179,0.014,1719,1495.443,24.52,1550796666.3408115
-0.008,997.179,0.013,1719,1495.439,24.518,1550796667.054938
-0.007,997.177,0.013,1719,1495.456,24.525,1550796667.7657433
-0.008,997.178,0.013,1719,1495.448,24.521,1550796668.4815798
-0.008,997.178,0.013,1719,1495.447,24.521,1550796669.1979012
-0.008,997.175,0.013,1719,1495.482,24.534,1550796669.912115
-0.008,997.176,0.013,1719,1495.473,24.531,1550796670.6299376
-0.009,997.173,0.014,1719,1495.504,24.542,1550796671.3457773
-0.008,997.174,0.013,1719,1495.491,24.538,1550796672.0590088
-0.006,997.171,0.013,1719,1495.516,24.547,1550796672.775995
-0.008,997.172,0.014,1719,1495.517,24.547,1550796673.4956694
-0.008,997.169,0.013,1719,1495.552,24.56,1550796674.213211
-0.008,997.168,0.013,1719,1495.556,24.562,1550796674.9277213
-0.008,997.166,0.013,1719,1495.578,24.57,1550796675.6383684
-0.008,997.165,0.013,1719,1495.591,24.574,1550796676.3557236
-0.008,997.168,0.013,1719,1495.552,24.56,1550796677.0718522
-0.007,997.165,0.013,1719,1495.586,24.573,1550796677.7884412
-0.008,997.164,0.013,1719,1495.6,24.578,1550796678.511119
-0.009,997.163,0.014,1719,1495.617,24.584,1550796679.2180169
-0.007,997.165,0.013,1719,1495.591,24.574,1550796679.932475
-0.008,997.157,0.013,1719,1495.669,24.603,1550796680.6502156
-0.009,997.163,0.014,1719,1495.613,24.582,1550796681.379464
-0.008,997.159,0.013,1719,1495.647,24.595,1550796682.0938287
-0.008,997.158,0.013,1719,1495.669,24.603,1550796682.8240101
-0.008,997.154,0.013,1719,1495.708,24.618,1550796683.5623305
-0.008,997.157,0.013,1719,1495.674,24.605,1550796684.275805
-0.008,997.156,0.013,1719,1495.686,24.61,1550796684.9899156
-0.008,997.155,0.013,1719,1495.7,24.615,1550796685.7007673
-0.008,997.152,0.013,1719,1495.73,24.626,1550796686.410866
-0.008,997.155,0.013,1719,1495.7,24.615,1550796687.1274338
-0.007,997.152,0.013,1719,1495.73,24.626,1550796687.8444562
-0.008,997.15,0.014,1719,1495.748,24.632,1550796688.5660832
-0.008,997.154,0.014,1719,1495.713,24.619,1550796689.2855914
-0.008,997.149,0.013,1719,1495.761,24.637,1550796690.0029938
-0.007,997.15,0.013,1719,1495.751,24.634,1550796690.718581
-0.008,997.148,0.013,1719,1495.774,24.642,1550796691.433362
-0.009,997.148,0.014,1719,1495.778,24.644,1550796692.147839
-0.008,997.146,0.013,1719,1495.791,24.648,1550796692.8608174
-0.009,997.146,0.014,1719,1495.791,24.648,1550796693.5748575
-0.008,997.145,0.013,1719,1495.804,24.653,1550796694.293399
-0.008,997.144,0.013,1719,1495.817,24.658,1550796695.0086188
-0.007,997.147,0.013,1719,1495.778,24.644,1550796695.7229717
-0.008,997.145,0.013,1719,1495.804,24.653,1550796696.440749
-0.008,997.143,0.013,1719,1495.83,24.663,1550796697.1573768
-0.008,997.144,0.013,1719,1495.817,24.658,1550796697.8736966
-0.009,997.145,0.014,1719,1495.808,24.655,1550796698.5898964
-0.008,997.139,0.013,1719,1495.865,24.676,1550796699.3107479
-0.009,997.142,0.014,1719,1495.839,24.666,1550796700.025333
-0.008,997.143,0.013,1719,1495.821,24.66,1550796700.7426994
-0.008,997.138,0.013,1719,1495.882,24.682,1550796701.4608054
-0.008,997.138,0.013,1719,1495.882,24.682,1550796702.1839633
-0.007,997.141,0.013,1719,1495.847,24.669,1550796702.8997464
-0.008,997.141,0.013,1719,1495.847,24.669,1550796703.624134
-0.008,997.137,0.013,1719,1495.886,24.684,1550796704.350072
-0.008,997.138,0.013,1719,1495.882,24.682,1550796705.0647
-0.008,997.138,0.013,1719,1495.873,24.679,1550796705.780603
-0.008,997.139,0.013,1719,1495.869,24.677,1550796706.4939075
-0.008,997.137,0.013,1719,1495.891,24.685,1550796707.2107666
-0.008,997.135,0.013,1719,1495.903,24.69,1550796707.9207222
-0.007,997.134,0.013,1719,1495.921,24.697,1550796708.630812
-0.008,997.134,0.013,1719,1495.925,24.698,1550796709.3497312
-0.008,997.133,0.013,1719,1495.934,24.701,1550796710.0710995
-0.008,997.135,0.013,1719,1495.908,24.692,1550796710.789869
-0.009,997.133,0.014,1719,1495.93,24.7,1550796711.5048869
-0.009,997.131,0.014,1719,1495.956,24.709,1550796712.2207913
-0.009,997.133,0.014,1719,1495.939,24.703,1550796712.9376721
-0.008,997.13,0.013,1719,1495.964,24.713,1550796713.6567774
-0.008,997.133,0.013,1719,1495.925,24.698,1550796714.3707469
-0.008,997.13,0.013,1719,1495.96,24.711,1550796715.0945556
-0.008,997.129,0.013,1719,1495.973,24.716,1550796715.8117526
-0.009,997.13,0.014,1719,1495.96,24.711,1550796716.5337222
-0.008,997.129,0.014,1719,1495.973,24.716,1550796717.2486734
-0.006,997.129,0.013,1719,1495.968,24.714,1550796717.9647698
-0.009,997.126,0.014,1719,1496.004,24.727,1550796718.6787121
-0.008,997.126,0.014,1719,1496.008,24.729,1550796719.3887217
-0.008,997.122,0.013,1719,1496.047,24.743,1550796720.100995
-0.008,997.127,0.013,1719,1495.999,24.726,1550796720.8159795
-0.008,997.128,0.013,1719,1495.981,24.719,1550796721.5858169
-0.009,997.125,0.014,1719,1496.016,24.732,1550796722.373476
-0.009,997.125,0.014,1719,1496.021,24.734,1550796723.1720018
-0.007,997.124,0.013,1719,1496.025,24.735,1550796723.9217918
-0.008,997.125,0.013,1719,1496.021,24.734,1550796724.650753
-0.008,997.122,0.013,1719,1496.051,24.745,1550796725.401763
-0.008,997.124,0.013,1719,1496.025,24.735,1550796726.129806
-0.007,997.12,0.013,1719,1496.068,24.751,1550796726.8556447
-0.008,997.122,0.013,1719,1496.047,24.743,1550796727.5706575
-0.007,997.117,0.013,1719,1496.098,24.762,1550796728.2847538
-0.009,997.121,0.014,1719,1496.06,24.748,1550796729.005736
-0.008,997.12,0.013,1719,1496.064,24.75,1550796729.7199566
-0.008,997.119,0.014,1719,1496.081,24.756,1550796730.438343
-0.007,997.117,0.013,1719,1496.094,24.761,1550796731.1516764
-0.007,997.115,0.013,1719,1496.124,24.772,1550796731.867392
-0.007,997.116,0.013,1719,1496.111,24.767,1550796732.5778003
-0.008,997.114,0.013,1719,1496.133,24.775,1550796733.291725
-0.008,997.112,0.013,1719,1496.15,24.782,1550796734.005713
-0.007,997.114,0.013,1719,1496.129,24.774,1550796734.7202718
-0.008,997.113,0.013,1719,1496.142,24.779,1550796735.4513116
-0.008,997.112,0.013,1719,1496.155,24.783,1550796736.1638818
-0.007,997.112,0.013,1719,1496.15,24.782,1550796736.8797624
-0.008,997.11,0.013,1719,1496.172,24.79,1550796737.5947442
-0.008,997.109,0.013,1719,1496.189,24.796,1550796738.310717
-0.008,997.111,0.013,1719,1496.163,24.787,1550796739.0269082
-0.008,997.108,0.014,1719,1496.198,24.799,1550796739.7406864
-0.007,997.109,0.013,1719,1496.185,24.795,1550796740.4681094
-0.007,997.104,0.013,1719,1496.232,24.812,1550796741.1897087
-0.008,997.105,0.013,1719,1496.224,24.809,1550796741.9086845
-0.009,997.107,0.014,1719,1496.211,24.804,1550796742.6237779
-0.008,997.103,0.013,1719,1496.254,24.82,1550796743.3376813
-0.008,997.104,0.013,1719,1496.241,24.816,1550796744.0544534
-0.007,997.104,0.013,1719,1496.237,24.814,1550796744.763673
-0.008,997.1,0.013,1719,1496.28,24.83,1550796745.4864078
-0.008,997.1,0.014,1719,1496.284,24.832,1550796746.2010293
-0.008,997.102,0.013,1719,1496.254,24.82,1550796746.9176717
-0.008,997.098,0.013,1719,1496.302,24.838,1550796747.6326108
-0.009,997.095,0.014,1719,1496.332,24.849,1550796748.3577495
-0.008,997.1,0.014,1719,1496.284,24.832,1550796749.0747674
-0.008,997.098,0.013,1719,1496.302,24.838,1550796749.7855628
-0.008,997.098,0.013,1719,1496.306,24.84,1550796750.5109742
-0.008,997.092,0.014,1719,1496.362,24.861,1550796751.225908
-0.009,997.095,0.014,1719,1496.332,24.849,1550796751.940662
-0.008,997.091,0.013,1719,1496.375,24.865,1550796752.659872
-0.008,997.095,0.014,1719,1496.336,24.851,1550796753.3993945
-0.008,997.093,0.013,1719,1496.358,24.859,1550796754.1127412
-0.008,997.091,0.014,1719,1496.371,24.864,1550796754.8236816
-0.008,997.09,0.014,1719,1496.384,24.869,1550796755.5417912
-0.008,997.089,0.013,1719,1496.396,24.873,1550796756.2576363
-0.008,997.089,0.014,1719,1496.392,24.872,1550796756.9717202
-0.007,997.086,0.013,1719,1496.427,24.885,1550796757.6879718
-0.008,997.089,0.014,1719,1496.401,24.875,1550796758.4016519
-0.007,997.085,0.013,1719,1496.435,24.888,1550796759.1255724
-0.007,997.085,0.013,1719,1496.44,24.889,1550796759.8426158
-0.008,997.085,0.014,1719,1496.444,24.891,1550796760.5783558
-0.008,997.085,0.014,1719,1496.444,24.891,1550796761.2905624
-0.008,997.082,0.014,1719,1496.466,24.899,1550796762.0264587
-0.008,997.086,0.013,1719,1496.431,24.886,1550796762.740501
-0.008,997.079,0.013,1719,1496.5,24.912,1550796763.4505398
-0.008,997.084,0.014,1719,1496.448,24.893,1550796764.1684737
-0.008,997.079,0.013,1719,1496.5,24.912,1550796764.8841524
-0.007,997.082,0.013,1719,1496.47,24.901,1550796765.612686
-0.008,997.08,0.014,1719,1496.496,24.91,1550796766.3226283
-0.008,997.076,0.013,1719,1496.53,24.923,1550796767.046457
-0.008,997.076,0.014,1719,1496.539,24.926,1550796767.756523
-0.009,997.078,0.014,1719,1496.518,24.918,1550796768.4718456
-0.008,997.074,0.013,1719,1496.556,24.933,1550796769.1886258
-0.007,997.077,0.013,1719,1496.517,24.918,1550796769.9056137
-0.009,997.073,0.014,1719,1496.569,24.938,1550796770.627073
-0.007,997.075,0.013,1719,1496.547,24.93,1550796771.3435888
-0.009,997.073,0.014,1719,1496.561,24.934,1550796772.0575745
-0.008,997.074,0.013,1719,1496.552,24.931,1550796772.7753558
-0.008,997.072,0.013,1719,1496.578,24.941,1550796773.4905777
-0.008,997.07,0.013,1719,1496.599,24.949,1550796774.2132952
-0.008,997.07,0.013,1719,1496.595,24.947,1550796774.9300141
-0.007,997.071,0.013,1719,1496.586,24.944,1550796775.6528134
-0.008,997.068,0.014,1719,1496.621,24.957,1550796776.3706336
-0.008,997.067,0.013,1719,1496.625,24.959,1550796777.0848196
-0.008,997.068,0.013,1719,1496.612,24.954,1550796777.7945836
-0.008,997.062,0.013,1719,1496.681,24.98,1550796778.504492
-0.008,997.063,0.014,1719,1496.672,24.976,1550796779.2209527
-0.009,997.065,0.014,1719,1496.651,24.968,1550796779.9495852
-0.009,997.06,0.014,1719,1496.698,24.986,1550796780.6615968
-0.009,997.059,0.014,1719,1496.716,24.992,1550796781.4106047
-0.008,997.059,0.013,1719,1496.711,24.991,1550796782.1818054
-0.008,997.058,0.013,1719,1496.72,24.994,1550796782.9233527
-0.008,997.06,0.013,1719,1496.698,24.986,1550796783.6657565
-0.008,997.054,0.013,1719,1496.767,25.012,1550796784.4103005
-0.009,997.058,0.014,1719,1496.72,24.994,1550796785.1656914
-0.008,997.051,0.013,1719,1496.797,25.023,1550796785.911914
-0.008,997.05,0.013,1719,1496.806,25.026,1550796786.6680253
-0.008,997.049,0.013,1719,1496.81,25.028,1550796787.379685
-0.009,997.05,0.014,1719,1496.806,25.026,1550796788.0945494
-0.008,997.05,0.014,1719,1496.802,25.025,1550796788.809594
-0.008,997.048,0.014,1719,1496.827,25.034,1550796789.524461
-0.009,997.052,0.014,1719,1496.785,25.018,1550796790.2403836
-0.008,997.051,0.014,1719,1496.797,25.023,1550796790.9602718
-0.008,997.05,0.013,1719,1496.806,25.026,1550796791.6801448
-0.009,997.045,0.014,1719,1496.862,25.047,1550796792.394809
-0.008,997.046,0.013,1719,1496.849,25.042,1550796793.1046538
-0.009,997.048,0.014,1719,1496.823,25.033,1550796793.81644
-0.008,997.047,0.014,1719,1496.84,25.039,1550796794.5305445
-0.009,997.047,0.014,1719,1496.84,25.039,1550796795.2479284
-0.008,997.042,0.014,1719,1496.887,25.057,1550796795.9767897
-0.009,997.043,0.014,1719,1496.875,25.052,1550796796.6957054
-0.008,997.044,0.014,1719,1496.866,25.049,1550796797.410798
-0.008,997.041,0.013,1719,1496.896,25.06,1550796798.1258733
-0.009,997.042,0.014,1719,1496.888,25.057,1550796798.8457625
-0.008,997.039,0.014,1719,1496.922,25.07,1550796799.5616791
-0.008,997.038,0.014,1719,1496.935,25.074,1550796800.2763994
-0.008,997.041,0.014,1719,1496.9,25.062,1550796801.0038762
-0.008,997.039,0.013,1719,1496.917,25.068,1550796801.7215629
-0.009,997.036,0.014,1719,1496.948,25.079,1550796802.4366698
-0.008,997.035,0.014,1719,1496.96,25.084,1550796803.1514611
-0.008,997.038,0.014,1719,1496.935,25.074,1550796803.8674734
-0.009,997.039,0.014,1719,1496.926,25.071,1550796804.5821817
-0.008,997.038,0.014,1719,1496.935,25.074,1550796805.3004022
-0.009,997.037,0.014,1719,1496.943,25.078,1550796806.0267243
-0.008,997.031,0.014,1719,1497.003,25.1,1550796806.7447274
-0.008,997.036,0.013,1719,1496.956,25.082,1550796807.4619741
-0.008,997.028,0.014,1719,1497.029,25.11,1550796808.1769829
-0.008,997.028,0.014,1719,1497.038,25.113,1550796808.8885562
-0.009,997.029,0.014,1719,1497.021,25.107,1550796809.600379
-0.008,997.032,0.013,1719,1496.995,25.097,1550796810.31538
-0.008,997.029,0.013,1719,1497.024,25.108,1550796811.0298223
-0.008,997.031,0.014,1719,1497.008,25.102,1550796811.7425404
-0.008,997.027,0.014,1719,1497.046,25.116,1550796812.4714355
-0.008,997.026,0.013,1719,1497.05,25.118,1550796813.187465
-0.008,997.028,0.014,1719,1497.033,25.111,1550796813.9015317
-0.008,997.028,0.014,1719,1497.033,25.111,1550796814.6174543
-0.008,997.022,0.014,1719,1497.098,25.136,1550796815.3313825
-0.008,997.025,0.013,1719,1497.063,25.123,1550796816.041609
-0.008,997.024,0.014,1719,1497.076,25.128,1550796816.7593846
-0.008,997.022,0.014,1719,1497.102,25.137,1550796817.4750228
-0.008,997.021,0.014,1719,1497.106,25.139,1550796818.1897128
-0.008,997.025,0.013,1719,1497.068,25.124,1550796818.9267938
-0.008,997.02,0.013,1719,1497.115,25.142,1550796819.6382623
-0.008,997.016,0.013,1719,1497.153,25.156,1550796820.3484027
-0.007,997.018,0.013,1719,1497.136,25.15,1550796821.0656362
-0.008,997.016,0.014,1719,1497.158,25.158,1550796821.7815568
-0.008,997.016,0.013,1719,1497.157,25.158,1550796822.4984531
-0.008,997.012,0.014,1719,1497.196,25.173,1550796823.2167714
-0.008,997.016,0.013,1719,1497.157,25.158,1550796823.9420798
-0.009,997.013,0.014,1719,1497.192,25.171,1550796824.65839
-0.008,997.014,0.014,1719,1497.179,25.166,1550796825.3738184
-0.009,997.012,0.014,1719,1497.205,25.176,1550796826.0922961
-0.008,997.009,0.013,1719,1497.226,25.184,1550796826.8073406
-0.009,997.013,0.014,1719,1497.192,25.171,1550796827.5215816
-0.008,997.009,0.013,1719,1497.226,25.184,1550796828.2376618
-0.008,997.007,0.014,1719,1497.248,25.192,1550796828.9476533
-0.009,997.007,0.014,1719,1497.256,25.195,1550796829.6623964
-0.008,997.007,0.013,1719,1497.252,25.193,1550796830.3830943
-0.008,997.003,0.013,1719,1497.286,25.206,1550796831.0974722
-0.008,997.002,0.014,1719,1497.299,25.211,1550796831.8240252
-0.008,997.004,0.014,1719,1497.282,25.205,1550796832.5344424
-0.008,997.004,0.014,1719,1497.286,25.206,1550796833.2516012
-0.008,997.0,0.014,1719,1497.329,25.222,1550796833.9665742
-0.008,996.999,0.014,1719,1497.329,25.222,1550796834.684147
-0.008,997.001,0.013,1719,1497.316,25.218,1550796835.3983777
-0.008,997.0,0.013,1719,1497.324,25.221,1550796836.112355
-0.008,996.994,0.013,1719,1497.38,25.242,1550796836.8224275
-0.008,996.998,0.013,1719,1497.341,25.227,1550796837.534295
-0.008,996.996,0.013,1719,1497.359,25.234,1550796838.2507608
-0.008,996.997,0.014,1719,1497.354,25.232,1550796838.9657533
-0.007,996.995,0.013,1719,1497.375,25.24,1550796839.6795797
-0.008,996.996,0.014,1719,1497.367,25.237,1550796840.396289
-0.008,996.992,0.014,1719,1497.406,25.251,1550796841.1064527
-0.008,996.993,0.013,1719,1497.393,25.247,1550796841.858424
-0.008,996.993,0.014,1719,1497.393,25.247,1550796842.6216736
-0.008,996.992,0.014,1719,1497.41,25.253,1550796843.393785
-0.008,996.987,0.014,1719,1497.453,25.269,1550796844.1442337
-0.008,996.991,0.013,1719,1497.414,25.255,1550796844.9021606
-0.008,996.985,0.014,1719,1497.483,25.28,1550796845.6618485
-0.008,996.987,0.014,1719,1497.453,25.269,1550796846.385438
-0.008,996.988,0.014,1719,1497.448,25.268,1550796847.103763
-0.008,996.983,0.013,1719,1497.495,25.285,1550796847.8183475
-0.008,996.985,0.014,1719,1497.474,25.277,1550796848.532325
-0.008,996.984,0.014,1719,1497.483,25.28,1550796849.2473238
-0.008,996.982,0.014,1719,1497.513,25.292,1550796849.9676042
-0.008,996.983,0.013,1719,1497.495,25.285,1550796850.6940932
-0.008,996.98,0.014,1719,1497.525,25.297,1550796851.4159238
-0.008,996.982,0.014,1719,1497.508,25.29,1550796852.1322043
-0.008,996.978,0.014,1719,1497.547,25.305,1550796852.8476696
-0.008,996.977,0.014,1719,1497.564,25.311,1550796853.5634873
-0.009,996.979,0.014,1719,1497.543,25.303,1550796854.278285
-0.008,996.977,0.014,1719,1497.559,25.309,1550796854.9923747
-0.008,996.974,0.014,1719,1497.594,25.322,1550796855.7182884
-0.008,996.977,0.014,1719,1497.555,25.308,1550796856.433784
-0.008,996.974,0.014,1719,1497.589,25.321,1550796857.1585186
-0.008,996.976,0.014,1719,1497.568,25.313,1550796857.8815815
-0.008,996.976,0.014,1719,1497.568,25.313,1550796858.5983267
-0.008,996.974,0.014,1719,1497.589,25.321,1550796859.3122156
-0.008,996.973,0.014,1719,1497.602,25.325,1550796860.0303035
-0.008,996.971,0.014,1719,1497.623,25.334,1550796860.7442088
-0.008,996.97,0.014,1719,1497.628,25.335,1550796861.4586678
-0.008,996.97,0.014,1719,1497.628,25.335,1550796862.184645
-0.008,996.969,0.014,1719,1497.641,25.34,1550796862.9097612
-0.008,996.966,0.014,1719,1497.666,25.35,1550796863.6242256
-0.008,996.968,0.014,1719,1497.649,25.343,1550796864.3478777
-0.008,996.97,0.014,1719,1497.632,25.337,1550796865.0622904
-0.008,996.969,0.014,1719,1497.641,25.34,1550796865.7889657
-0.008,996.965,0.014,1719,1497.683,25.356,1550796866.5032444
-0.009,996.966,0.014,1719,1497.675,25.353,1550796867.2183514
-0.008,996.965,0.014,1719,1497.679,25.354,1550796867.9312115
-0.009,996.965,0.014,1719,1497.683,25.356,1550796868.6503756
-0.009,996.963,0.014,1719,1497.7,25.363,1550796869.3733385
-0.008,996.963,0.014,1719,1497.7,25.363,1550796870.1101658
-0.008,996.96,0.014,1719,1497.734,25.375,1550796870.8240113
-0.008,996.959,0.014,1719,1497.739,25.377,1550796871.5342867
-0.008,996.957,0.014,1719,1497.764,25.387,1550796872.2557745
-0.008,996.959,0.014,1719,1497.738,25.377,1550796872.9703112
-0.008,996.961,0.014,1719,1497.726,25.372,1550796873.6842601
-0.008,996.957,0.014,1719,1497.768,25.388,1550796874.398255
-0.008,996.955,0.014,1719,1497.785,25.395,1550796875.1123753
-0.008,996.954,0.014,1719,1497.798,25.4,1550796875.837613
-0.008,996.953,0.014,1719,1497.807,25.403,1550796876.5551157
-0.008,996.952,0.014,1719,1497.819,25.408,1550796877.2683465
-0.008,996.953,0.014,1719,1497.802,25.401,1550796877.9893873
-0.008,996.955,0.014,1719,1497.785,25.395,1550796878.6992936
-0.008,996.952,0.014,1719,1497.811,25.404,1550796879.4093773
-0.008,996.953,0.014,1719,1497.802,25.401,1550796880.1232119
-0.008,996.951,0.014,1719,1497.828,25.411,1550796880.8394988
-0.008,996.948,0.014,1719,1497.858,25.422,1550796881.557244
-0.008,996.948,0.014,1719,1497.858,25.422,1550796882.2702844
-0.008,996.947,0.014,1719,1497.862,25.424,1550796882.9944892
-0.009,996.949,0.014,1719,1497.845,25.417,1550796883.7082472
-0.008,996.947,0.014,1719,1497.862,25.424,1550796884.4293196
-0.008,996.945,0.014,1719,1497.883,25.432,1550796885.1438155
-0.008,996.943,0.014,1719,1497.909,25.441,1550796885.8553865
-0.007,996.944,0.013,1719,1497.896,25.437,1550796886.5693347
-0.008,996.941,0.014,1719,1497.922,25.446,1550796887.2842562
-0.008,996.942,0.014,1719,1497.913,25.443,1550796887.9991956
-0.008,996.943,0.014,1719,1497.909,25.441,1550796888.7121894
-0.008,996.942,0.014,1719,1497.917,25.445,1550796889.4273622
-0.008,996.94,0.014,1719,1497.938,25.453,1550796890.1373396
-0.008,996.94,0.014,1719,1497.938,25.453,1550796890.86097
-0.008,996.939,0.014,1719,1497.947,25.456,1550796891.579251
-0.008,996.939,0.014,1719,1497.943,25.454,1550796892.2930195
-0.008,996.939,0.014,1719,1497.951,25.458,1550796893.0031655
-0.009,996.938,0.014,1719,1497.956,25.459,1550796893.7201095
-0.008,996.933,0.014,1719,1498.002,25.477,1550796894.4360855
-0.008,996.935,0.014,1719,1497.99,25.472,1550796895.154128
-0.008,996.935,0.014,1719,1497.99,25.472,1550796895.8786454
-0.008,996.933,0.014,1719,1498.011,25.48,1550796896.5962133
-0.008,996.933,0.014,1719,1498.006,25.478,1550796897.3141868
-0.008,996.932,0.014,1719,1498.019,25.483,1550796898.0357978
-0.008,996.929,0.014,1719,1498.049,25.495,1550796898.7541156
-0.008,996.93,0.014,1719,1498.036,25.49,1550796899.4684234
-0.008,996.929,0.014,1719,1498.049,25.495,1550796900.1862278
-0.008,996.93,0.014,1719,1498.04,25.491,1550796900.9000921
-0.008,996.924,0.014,1719,1498.1,25.514,1550796901.6418335
-0.008,996.929,0.014,1719,1498.049,25.495,1550796902.4505327
-0.008,996.925,0.014,1719,1498.091,25.511,1550796903.2111673
-0.008,996.923,0.014,1719,1498.104,25.516,1550796903.9537811
-0.007,996.923,0.013,1719,1498.104,25.516,1550796904.6897726
-0.009,996.924,0.014,1719,1498.104,25.516,1550796905.4376888
-0.008,996.922,0.014,1719,1498.121,25.522,1550796906.177805
-0.009,996.919,0.014,1719,1498.147,25.532,1550796906.9020834
-0.008,996.921,0.014,1719,1498.125,25.524,1550796907.61811
-0.008,996.918,0.014,1719,1498.155,25.535,1550796908.3328235
-0.008,996.922,0.014,1719,1498.121,25.522,1550796909.0435834
-0.008,996.916,0.014,1719,1498.18,25.544,1550796909.7676852
-0.009,996.917,0.014,1719,1498.168,25.54,1550796910.4785511
-0.008,996.919,0.014,1719,1498.147,25.532,1550796911.1930287
-0.008,996.917,0.014,1719,1498.163,25.538,1550796911.9071946
-0.008,996.915,0.014,1719,1498.189,25.548,1550796912.6248975
-0.008,996.914,0.014,1719,1498.197,25.551,1550796913.3454406
-0.009,996.916,0.014,1719,1498.181,25.544,1550796914.05987
-0.008,996.915,0.014,1719,1498.185,25.546,1550796914.775822
-0.009,996.912,0.014,1719,1498.223,25.561,1550796915.496083
-0.008,996.913,0.014,1719,1498.21,25.556,1550796916.2100363
-0.008,996.913,0.014,1719,1498.206,25.554,1550796916.9313378
