p_int,rh_int,t_int,ts
109.41,10.41,33.781,1550797449.46151
109.469,10.55,33.796,1550797459.9915903
109.536,10.61,33.795,1550797470.5134845
109.579,10.57,33.791,1550797481.015797
109.611,10.54,33.799,1550797491.5494902
109.641,10.52,33.822,1550797502.116448
109.666,10.51,33.84,1550797512.653539
109.688,10.5,33.879,1550797523.1787112
109.7,10.5,33.91,1550797533.7144792
109.703,10.5,33.946,1550797544.2358325
109.706,10.51,33.978,1550797554.7294824
109.707,10.51,34.024,1550797565.2585847
109.703,10.52,34.063,1550797575.7854385
109.693,10.52,34.1,1550797586.2983136
109.684,10.53,34.143,1550797596.8349175
109.67,10.54,34.174,1550797607.325491
109.662,10.54,34.228,1550797617.8550887
109.653,10.54,34.255,1550797628.3636901
109.637,10.53,34.293,1550797638.908522
109.62,10.55,34.322,1550797649.4398677
109.6,10.56,34.368,1550797659.9639773
109.582,10.56,34.386,1550797670.459358
109.562,10.57,34.422,1550797680.9705584
109.541,10.58,34.46,1550797691.4885168
109.524,10.57,34.497,1550797702.0277083
109.502,10.58,34.517,1550797712.5654159
109.483,10.58,34.548,1550797723.0998623
109.456,10.58,34.566,1550797733.6293895
109.436,10.57,34.592,1550797744.1601741
109.415,10.58,34.607,1550797754.69637
109.393,10.57,34.622,1550797765.2106862
109.373,10.57,34.643,1550797775.73737
109.347,10.57,34.652,1550797786.2608793
109.321,10.57,34.673,1550797796.7871945
109.297,10.56,34.679,1550797807.3187664
109.273,10.56,34.687,1550797817.8499765
109.24,10.56,34.693,1550797828.3708048
109.217,10.55,34.686,1550797838.8703554
109.189,10.54,34.699,1550797849.3863897
109.16,10.54,34.693,1550797859.8961623
109.137,10.54,34.71,1550797870.4271677
109.109,10.53,34.695,1550797880.9347534
109.079,10.53,34.695,1550797891.4564543
109.053,10.52,34.693,1550797901.99165
109.025,10.51,34.693,1550797912.5245454
108.998,10.5,34.672,1550797923.062576
108.977,10.49,34.655,1550797933.570195
108.949,10.49,34.655,1550797944.1061683
108.929,10.48,34.632,1550797954.5889158
108.905,10.47,34.629,1550797965.1152642
108.875,10.46,34.59,1550797975.6094475
108.859,10.46,34.595,1550797986.1402888
108.834,10.45,34.574,1550797996.668134
108.805,10.45,34.553,1550798007.194881
108.781,10.42,34.531,1550798017.7442994
108.752,10.44,34.501,1550798028.2764816
108.729,10.43,34.485,1550798038.8124976
108.7,10.42,34.445,1550798049.306888
108.68,10.41,34.428,1550798059.8403866
108.65,10.41,34.401,1550798070.3690195
108.62,10.4,34.363,1550798080.8858843
108.602,10.4,34.346,1550798091.4180923
108.568,10.38,34.312,1550798101.9764378
108.55,10.38,34.29,1550798112.4896686
108.521,10.37,34.259,1550798123.0148807
108.495,10.37,34.22,1550798133.5473297
108.474,10.36,34.196,1550798144.0764778
108.44,10.35,34.133,1550798154.579704
108.418,10.35,34.101,1550798165.1176252
108.407,10.34,34.073,1550798175.660413
108.379,10.34,34.035,1550798186.1785905
108.354,10.33,34.0,1550798196.7103364
108.334,10.33,33.964,1550798207.2486079
108.316,10.32,33.932,1550798217.7819653
108.293,10.32,33.881,1550798228.283896
108.271,10.31,33.847,1550798238.8143108
108.25,10.31,33.795,1550798249.3423915
108.23,10.3,33.748,1550798259.8493366
108.212,10.31,33.705,1550798270.3541124
108.182,10.3,33.66,1550798280.8503199
108.166,10.3,33.62,1550798291.374087
108.143,10.29,33.572,1550798301.9103487
108.126,10.29,33.522,1550798312.4419951
108.1,10.29,33.485,1550798322.9725835
108.088,10.28,33.448,1550798333.4919798
108.061,10.28,33.398,1550798344.0220828
108.043,10.28,33.352,1550798354.5548007
108.025,10.27,33.303,1550798365.0628111
108.007,10.27,33.259,1550798375.5944204
107.996,10.27,33.221,1550798386.1267133
107.969,10.27,33.158,1550798396.616725
107.961,10.27,33.133,1550798407.150328
107.942,10.27,33.089,1550798417.6603189
107.925,10.27,33.044,1550798428.1684546
107.903,10.26,32.989,1550798438.6600704
107.886,10.26,32.953,1550798449.197453
107.871,10.25,32.921,1550798459.716652
107.856,10.26,32.865,1550798470.2466593
107.84,10.25,32.819,1550798480.7442737
107.831,10.25,32.775,1550798491.2627084
107.806,10.25,32.713,1550798501.7949157
107.797,10.25,32.671,1550798512.3263192
107.78,10.24,32.62,1550798522.8483505
107.761,10.25,32.572,1550798533.3983185
107.746,10.24,32.52,1550798543.9369075
107.728,10.24,32.485,1550798554.4427345
107.717,10.24,32.425,1550798565.0019655
107.7,10.24,32.387,1550798575.4846103
107.692,10.24,32.347,1550798586.0386477
107.671,10.24,32.3,1550798596.5833402
107.661,10.24,32.265,1550798607.120094
107.647,10.25,32.212,1550798617.6364079
107.64,10.24,32.166,1550798628.118344
107.623,10.24,32.13,1550798638.623597
107.613,10.24,32.081,1550798649.158086
107.598,10.24,32.033,1550798659.6478827
107.582,10.25,31.987,1550798670.1770182
107.569,10.25,31.95,1550798680.7000113
107.567,10.25,31.916,1550798691.213932
107.544,10.27,31.863,1550798701.7665784
107.531,10.26,31.808,1550798712.3009
107.531,10.26,31.777,1550798722.8342028
107.515,10.26,31.731,1550798733.3654633
107.511,10.26,31.695,1550798743.8983455
107.491,10.26,31.649,1550798754.4430933
107.482,10.26,31.606,1550798764.9905488
107.474,10.27,31.558,1550798775.5270953
107.455,10.26,31.516,1550798786.0632796
107.454,10.26,31.477,1550798796.5823786
107.433,10.26,31.457,1550798807.0788069
107.429,10.27,31.398,1550798817.6250126
107.411,10.26,31.367,1550798828.1460738
107.415,10.27,31.336,1550798838.6537435
107.401,10.27,31.28,1550798849.1959298
107.387,10.27,31.243,1550798859.722897
107.383,10.28,31.21,1550798870.2396588
107.373,10.28,31.172,1550798880.7541976
107.359,10.27,31.14,1550798891.241546
107.35,10.28,31.106,1550798901.734389
107.348,10.28,31.07,1550798912.2396648
107.346,10.28,31.027,1550798922.7778277
107.332,10.28,30.981,1550798933.3163009
107.329,10.29,30.938,1550798943.8899324
107.316,10.28,30.914,1550798954.4286315
107.312,10.29,30.872,1550798964.9548187
107.302,10.29,30.854,1550798975.4508483
107.294,10.29,30.82,1550798985.9589813
107.283,10.29,30.792,1550798996.4424715
107.275,10.29,30.749,1550799006.983092
107.264,10.3,30.728,1550799017.4804924
107.265,10.3,30.683,1550799028.0134199
107.255,10.3,30.655,1550799038.5446897
107.251,10.31,30.64,1550799049.0461118
107.241,10.3,30.602,1550799059.5448525
107.238,10.3,30.559,1550799070.04863
107.232,10.31,30.527,1550799080.5386944
107.22,10.31,30.48,1550799091.0673645
107.212,10.31,30.45,1550799101.614638
107.205,10.31,30.422,1550799112.165914
107.202,10.32,30.39,1550799122.725304
107.201,10.32,30.364,1550799133.2926745
107.186,10.31,30.33,1550799143.8124752
107.181,10.32,30.303,1550799154.3158302
107.178,10.32,30.278,1550799164.7966979
107.179,10.33,30.24,1550799175.2819116
107.168,10.32,30.199,1550799185.8212814
107.168,10.33,30.165,1550799196.368839
107.164,10.33,30.144,1550799206.897376
107.155,10.33,30.141,1550799217.3845513
107.144,10.36,30.114,1550799227.8989077
107.136,10.34,30.079,1550799238.4269733
107.138,10.34,30.054,1550799248.9492998
107.132,10.34,30.03,1550799259.455908
107.122,10.34,30.0,1550799269.973363
107.12,10.34,29.97,1550799280.4842908
107.109,10.34,29.943,1550799290.9950292
107.111,10.34,29.914,1550799301.5379624
107.101,10.35,29.897,1550799312.056625
107.098,10.35,29.865,1550799322.5871341
107.088,10.35,29.843,1550799333.1161418
107.088,10.35,29.824,1550799343.6253977
107.085,10.35,29.788,1550799354.1575377
107.081,10.36,29.77,1550799364.6844478
107.076,10.35,29.75,1550799375.2150316
107.072,10.35,29.72,1550799385.7533147
107.074,10.36,29.692,1550799396.2820895
107.074,10.36,29.672,1550799406.8145792
107.058,10.36,29.657,1550799417.3258562
107.059,10.36,29.627,1550799427.852182
107.059,10.37,29.615,1550799438.3629076
107.054,10.37,29.59,1550799448.8933334
107.05,10.37,29.575,1550799459.4005508
107.046,10.37,29.543,1550799469.9447336
107.039,10.37,29.515,1550799480.487748
107.033,10.37,29.501,1550799491.01973
107.032,10.37,29.496,1550799501.5412285
107.023,10.37,29.479,1550799512.0573041
107.024,10.38,29.452,1550799522.5829546
107.018,10.38,29.439,1550799533.083002
107.017,10.38,29.41,1550799543.61455
107.021,10.38,29.383,1550799554.166531
107.014,10.38,29.373,1550799564.708042
107.009,10.38,29.361,1550799575.2365396
106.999,10.38,29.353,1550799585.7583108
106.98,10.38,29.325,1550799596.2998402
106.961,10.39,29.3,1550799606.8276176
106.932,10.38,29.292,1550799617.3325322
106.906,10.38,29.264,1550799627.8601723
106.877,10.38,29.28,1550799638.3656497
106.873,10.4,29.276,1550799648.8916752
106.875,10.4,29.271,1550799659.419659
106.876,10.41,29.269,1550799669.9574027
106.881,10.4,29.289,1550799680.4434936
