Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts,p_int,rh_int,t_int,Chlorophyll,date,Thermistor,time,Turbidity,AirSaturation,O2Concentration,SN_bottlebone.optode,Temperature_bottlebone.optode,p,rh,t,alt,lat,long,ts_gps,alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,station
54.5,1011.498,26.501,1719,1555.67,40.488,1550793778,113.673,8.95,46.161,108,02/21/19,499,14:02:47,292,111.189,225.678,831,39.17,101.374,44.86,33.782,18.652,21.88548914,-159.5276564,2019-02-22T00:02:54.000Z,2226.2,559.2,34.403,0.4396128,2019-02-21T14:02:53.776132,1596.4,108.622,1662.3,3026.2,3095.7,2
54.343,1011.851,26.679,1719,1555.018,39.935,1550793779,113.673,8.95,46.161,111,02/21/19,499,14:02:48,282,115.559,237.717,831,38.317,101.374,45,33.776,18.328,21.88549032,-159.5276655,2019-02-22T00:02:55.000Z,2058.9,512.7,34.11,0.47375845,2019-02-21T14:02:55.179051,1479.6,108.965,1547.1,2833.2,2876.9,2
54.181,1012.175,26.839,1719,1554.387,39.418,1550793780,113.673,8.95,46.161,113,02/21/19,499,14:02:49,290,115.559,237.717,831,38.317,101.374,45,33.776,18.652,21.88548914,-159.5276564,2019-02-22T00:02:56.000Z,2058.9,512.7,34.11,0.47375845,2019-02-21T14:02:55.179051,1479.6,108.965,1547.1,2833.2,2876.9,2
54.101,1012.475,27.009,1719,1553.873,38.979,1550793781,113.673,8.95,46.161,113,02/21/19,499,14:02:49,290,120.212,250.21,831,37.576,101.374,45,33.776,18.652,21.88548914,-159.5276564,2019-02-22T00:02:57.000Z,2020.7,500.1,33.844,0.51915325,2019-02-21T14:02:56.578148,1475.1,109.421,1542,2784.1,2806.8,2
53.979,1012.758,27.158,1719,1553.327,38.54,1550793781,113.673,8.95,46.161,114,02/21/19,499,14:02:50,288,120.212,250.21,831,37.576,101.376,45.2,33.771,18.652,21.88548914,-159.5276564,2019-02-22T00:02:57.000Z,2020.7,500.1,33.844,0.51915325,2019-02-21T14:02:56.578148,1475.1,109.421,1542,2784.1,2806.8,2
53.939,1013.082,27.36,1719,1552.806,38.091,1550793782,113.673,8.95,46.161,114,02/21/19,499,14:02:50,288,118.754,249.975,831,36.869,101.376,45.2,33.771,18.156,21.88550068,-159.527653,2019-02-22T00:02:58.000Z,1993.8,485,33.597,0.4913788,2019-02-21T14:02:57.979573,1433.3,109.142,1496.2,2709.3,2750.8,2
53.966,1013.465,27.622,1719,1552.274,37.605,1550793783,113.728,8.93,46.1,112,02/21/19,499,14:02:52,280,118.754,249.975,831,36.869,101.376,45.2,33.771,18.156,21.88550068,-159.527653,2019-02-22T00:02:59.000Z,1993.8,485,33.597,0.4913788,2019-02-21T14:02:57.979573,1433.3,109.142,1496.2,2709.3,2750.8,2
54.055,1013.807,27.879,1719,1551.869,37.207,1550793784,113.728,8.93,46.1,112,02/21/19,499,14:02:52,280,120.932,258.027,831,36.027,101.375,45.34,33.764,17.831,21.88550186,-159.5276621,2019-02-22T00:03:00.000Z,1868.6,464.9,33.37,0.50342435,2019-02-21T14:02:59.379603,1352.8,109.263,1412.9,2602.4,2618.5,2
54.099,1014.16,28.131,1719,1551.392,36.774,1550793785,113.728,8.93,46.1,112,02/21/19,499,14:02:52,280,124.488,269.085,831,35.226,101.375,45.34,33.764,17.831,21.88550186,-159.5276621,2019-02-22T00:03:00.000Z,1746.7,433.4,33.148,0.5007365,2019-02-21T14:03:00.783250,1276.8,109.236,1331.6,2452.4,2434,2
53.997,1014.424,28.283,1719,1550.866,36.376,1550793785,113.728,8.93,46.1,113,02/21/19,499,14:02:54,282,124.488,269.085,831,35.226,101.375,45.34,33.764,18.204,21.88551024,-159.5276621,2019-02-22T00:03:01.000Z,1746.7,433.4,33.148,0.5007365,2019-02-21T14:03:00.783250,1276.8,109.236,1331.6,2452.4,2434,2
54.031,1014.714,28.493,1719,1550.464,36.022,1550793786,113.728,8.93,46.1,113,02/21/19,499,14:02:54,282,127.027,277.437,831,34.59,101.375,45.34,33.764,18.204,21.88551024,-159.5276621,2019-02-22T00:03:02.000Z,1775.4,442.5,32.945,0.48012965,2019-02-21T14:03:02.183486,1303.5,109.029,1359.8,2497.2,2475.4,2
54.048,1015.027,28.717,1719,1550.001,35.629,1550793787,113.728,8.93,46.1,113,02/21/19,499,14:02:56,278,127.027,277.437,831,34.59,101.376,45.47,33.762,18.204,21.88551024,-159.5276621,2019-02-22T00:03:03.000Z,1775.4,442.5,32.945,0.48012965,2019-02-21T14:03:02.183486,1303.5,109.029,1359.8,2497.2,2475.4,2
54.128,1015.321,28.947,1719,1549.647,35.298,1550793787,113.728,8.93,46.1,111,02/21/19,499,14:02:57,287,128.539,283.409,831,34.013,101.376,45.47,33.762,18.204,21.88551024,-159.5276621,2019-02-22T00:03:03.000Z,1879.8,470.9,32.763,0.4754508,2019-02-21T14:03:03.581715,1375.9,108.982,1435.3,2629,2634.7,2
54.219,1015.619,29.184,1719,1549.299,34.97,1550793788,113.728,8.93,46.1,111,02/21/19,499,14:02:57,287,128.539,283.409,831,34.013,101.376,45.47,33.762,18.577,21.88551862,-159.5276621,2019-02-22T00:03:04.000Z,1879.8,470.9,32.763,0.4754508,2019-02-21T14:03:03.581715,1375.9,108.982,1435.3,2629,2634.7,2
54.109,1015.809,29.289,1719,1548.855,34.666,1550793789,113.728,8.93,46.1,112,02/21/19,499,14:02:58,277,127.826,284.358,831,33.474,101.372,45.47,33.757,18.577,21.88551862,-159.5276621,2019-02-22T00:03:05.000Z,1897.6,466.9,32.599,0.42079785,2019-02-21T14:03:04.980716,1371.4,108.433,1426.5,2609.7,2648.6,2
54.078,1016.035,29.442,1719,1548.456,34.362,1550793790,113.728,8.93,46.1,112,02/21/19,499,14:02:58,277,127.826,284.358,831,33.474,101.372,45.47,33.757,17.707,21.88552177,-159.5276587,2019-02-22T00:03:06.000Z,1897.6,466.9,32.599,0.42079785,2019-02-21T14:03:04.980716,1371.4,108.433,1426.5,2609.7,2648.6,2
54.142,1016.291,29.647,1719,1548.133,34.075,1550793790,113.728,8.93,46.1,111,02/21/19,499,14:03:00,280,126.883,284.577,831,32.982,101.372,45.47,33.757,17.707,21.88552177,-159.5276587,2019-02-22T00:03:06.000Z,1984.8,503.1,32.43,0.42258975,2019-02-21T14:03:06.379894,1426,108.451,1479.6,2763.2,2811.5,2
54.057,1016.467,29.751,1719,1547.738,33.806,1550793791,113.728,8.93,46.1,111,02/21/19,499,14:03:00,280,128.06,289.374,831,32.534,101.372,45.47,33.757,17.707,21.88552177,-159.5276587,2019-02-22T00:03:06.000Z,1984.8,503.1,32.43,0.42258975,2019-02-21T14:03:06.379894,1426,108.451,1479.6,2763.2,2811.5,2
54.018,1016.657,29.879,1719,1547.377,33.544,1550793792,113.728,8.93,46.1,113,02/21/19,499,14:03:01,277,128.06,289.374,831,32.534,101.375,45.44,33.752,18.08,21.88553015,-159.5276587,2019-02-22T00:03:08.000Z,2167.3,559.5,32.273,0.4404092,2019-02-21T14:03:07.783997,1545.8,108.63,1607.7,3020.9,3079.2,2
53.986,1016.852,30.014,1719,1547.017,33.281,1550793792,113.728,8.93,46.1,113,02/21/19,499,14:03:01,277,129.38,294.517,831,32.095,101.375,45.44,33.752,18.08,21.88553015,-159.5276587,2019-02-22T00:03:09.000Z,2167.3,559.5,32.273,0.4404092,2019-02-21T14:03:07.783997,1545.8,108.63,1607.7,3020.9,3079.2,2
54.067,1017.096,30.217,1719,1546.734,33.024,1550793793,113.751,8.92,46.067,114,02/21/19,499,14:03:02,279,129.38,294.517,831,32.095,101.375,45.44,33.752,18.08,21.88553015,-159.5276587,2019-02-22T00:03:09.000Z,2233,573.8,32.13,0.4585273,2019-02-21T14:03:09.184478,1583.3,108.812,1657.1,3102.5,3188,2
54.119,1017.3,30.384,1719,1546.473,32.799,1550793794,113.751,8.92,46.067,114,02/21/19,499,14:03:03,275,132.046,302.68,831,31.684,101.375,45.43,33.75,18.08,21.88553015,-159.5276587,2019-02-22T00:03:09.000Z,2233,573.8,32.13,0.4585273,2019-02-21T14:03:09.184478,1583.3,108.812,1657.1,3102.5,3188,2
54.007,1017.429,30.449,1719,1546.106,32.575,1550793795,113.751,8.92,46.067,114,02/21/19,499,14:03:03,275,132.046,302.68,831,31.684,101.375,45.43,33.75,18.08,21.88553015,-159.5276587,2019-02-22T00:03:11.000Z,2296.8,592.7,31.995,0.4557399,2019-02-21T14:03:10.584682,1619.6,108.784,1691.3,3177.5,3266.3,2
53.977,1017.595,30.566,1719,1545.79,32.351,1550793795,113.751,8.92,46.067,116,02/21/19,499,14:03:04,281,131.018,302.099,831,31.336,101.375,45.43,33.75,18.08,21.88553015,-159.5276587,2019-02-22T00:03:12.000Z,2296.8,592.7,31.995,0.4557399,2019-02-21T14:03:10.584682,1619.6,108.784,1691.3,3177.5,3266.3,2
53.926,1017.743,30.664,1719,1545.473,32.138,1550793796,113.751,8.92,46.067,113,02/21/19,499,14:03:05,277,131.018,302.099,831,31.336,101.375,45.43,33.75,18.08,21.88553015,-159.5276587,2019-02-22T00:03:12.000Z,2283.1,590.9,31.863,0.4451876,2019-02-21T14:03:11.987206,1604.7,108.678,1674.7,3164.9,3271.1,2
53.906,1017.884,30.766,1719,1545.21,31.952,1550793797,113.751,8.92,46.067,113,02/21/19,499,14:03:05,277,133.52,309.743,831,30.979,101.375,45.43,33.746,18.08,21.88553015,-159.5276587,2019-02-22T00:03:12.000Z,2283.1,590.9,31.863,0.4451876,2019-02-21T14:03:11.987206,1604.7,108.678,1674.7,3164.9,3271.1,2
53.945,1018.045,30.899,1719,1544.999,31.777,1550793798,113.751,8.92,46.067,115,02/21/19,499,14:03:06,273,133.194,310.568,831,30.68,101.375,45.43,33.746,18.453,21.88553853,-159.5276587,2019-02-22T00:03:14.000Z,2217.1,571.6,31.738,0.46479895,2019-02-21T14:03:13.386607,1568.7,108.875,1640.2,3091.1,3169,2
53.984,1018.207,31.034,1719,1544.788,31.601,1550793798,113.751,8.92,46.067,114,02/21/19,499,14:03:07,276,133.194,310.568,831,30.68,101.375,45.43,33.746,18.453,21.88553853,-159.5276587,2019-02-22T00:03:14.000Z,2217.1,571.6,31.738,0.46479895,2019-02-21T14:03:13.386607,1568.7,108.875,1640.2,3091.1,3169,2
53.969,1018.333,31.126,1719,1544.555,31.438,1550793799,113.751,8.92,46.067,114,02/21/19,499,14:03:07,276,134.063,314.001,831,30.418,101.373,45.36,33.746,18.453,21.88553853,-159.5276587,2019-02-22T00:03:15.000Z,2299,596.2,31.617,0.463903,2019-02-21T14:03:14.791641,1632.4,108.866,1711.7,3206.9,3316.3,2
53.949,1018.465,31.223,1719,1544.305,31.264,1550793800,113.751,8.92,46.067,114,02/21/19,499,14:03:08,278,134.063,314.001,831,30.418,101.373,45.36,33.746,18.453,21.88553853,-159.5276587,2019-02-22T00:03:15.000Z,2299,596.2,31.617,0.463903,2019-02-21T14:03:14.791641,1632.4,108.866,1711.7,3206.9,3316.3,2
53.936,1018.588,31.314,1719,1544.08,31.106,1550793800,113.751,8.92,46.067,115,02/21/19,499,14:03:09,279,134.892,317.307,831,30.168,101.373,45.36,33.746,17.584,21.88554168,-159.5276553,2019-02-22T00:03:16.000Z,2526,655.1,31.506,0.4637039,2019-02-21T14:03:16.191986,1767.8,108.864,1852.1,3463.9,3632.6,2
53.916,1018.692,31.389,1719,1543.877,30.968,1550793801,113.751,8.92,46.067,115,02/21/19,499,14:03:09,279,134.892,317.307,831,30.168,101.373,45.29,33.744,17.584,21.88554168,-159.5276553,2019-02-22T00:03:17.000Z,2526,655.1,31.506,0.4637039,2019-02-21T14:03:16.191986,1767.8,108.864,1852.1,3463.9,3632.6,2
53.912,1018.811,31.481,1719,1543.67,30.821,1550793802,113.751,8.92,46.067,114,02/21/19,499,14:03:11,276,133.967,316.432,831,29.929,101.373,45.29,33.744,17.584,21.88554168,-159.5276553,2019-02-22T00:03:18.000Z,2466.2,633,31.402,0.46639175,2019-02-21T14:03:17.593300,1706.9,108.891,1790.7,3361.4,3517.2,2
53.93,1018.947,31.592,1719,1543.469,30.667,1550793803,113.751,8.92,46.067,116,02/21/19,499,14:03:12,276,133.967,316.432,831,29.929,101.373,45.29,33.744,17.584,21.88554168,-159.5276553,2019-02-22T00:03:18.000Z,2466.2,633,31.402,0.46639175,2019-02-21T14:03:17.593300,1706.9,108.891,1790.7,3361.4,3517.2,2
53.936,1019.043,31.669,1719,1543.316,30.554,1550793803,113.751,8.92,46.067,116,02/21/19,499,14:03:12,276,133.825,317.343,831,29.702,101.373,45.29,33.744,17.908,21.88554051,-159.5276463,2019-02-22T00:03:19.000Z,2228.5,576.1,31.3,0.46599355,2019-02-21T14:03:18.997928,1560.2,108.887,1634.7,3104.7,3188,2
53.945,1019.165,31.767,1719,1543.124,30.412,1550793804,113.775,8.9,46.038,115,02/21/19,499,14:03:13,273,134.814,320.838,831,29.494,101.375,45.23,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:20.000Z,2228.5,576.1,31.3,0.46599355,2019-02-21T14:03:18.997928,1560.2,108.887,1634.7,3104.7,3188,2
53.957,1019.261,31.846,1719,1542.98,30.303,1550793805,113.775,8.9,46.038,113,02/21/19,499,14:03:14,276,134.814,320.838,831,29.494,101.375,45.23,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:21.000Z,2135.6,557,31.205,0.4670886,2019-02-21T14:03:20.397205,1505.8,108.898,1574.8,3014.1,3062.6,2
53.97,1019.355,31.924,1719,1542.841,30.197,1550793805,113.775,8.9,46.038,113,02/21/19,499,14:03:14,276,136.912,326.871,831,29.311,101.375,45.23,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:21.000Z,2135.6,557,31.205,0.4670886,2019-02-21T14:03:20.397205,1505.8,108.898,1574.8,3014.1,3062.6,2
53.961,1019.45,31.996,1719,1542.668,30.078,1550793806,113.775,8.9,46.038,113,02/21/19,499,14:03:15,275,136.912,326.871,831,29.311,101.37,45.28,33.74,17.908,21.88554051,-159.5276463,2019-02-22T00:03:22.000Z,2122,555.7,31.112,0.46818365,2019-02-21T14:03:21.802669,1500,108.909,1568.5,3009.3,3072.1,2
53.92,1019.52,32.041,1719,1542.486,29.969,1550793807,113.775,8.9,46.038,113,02/21/19,499,14:03:15,275,135.626,324.785,831,29.138,101.37,45.28,33.74,17.908,21.88554051,-159.5276463,2019-02-22T00:03:23.000Z,2122,555.7,31.112,0.46818365,2019-02-21T14:03:21.802669,1500,108.909,1568.5,3009.3,3072.1,2
53.929,1019.604,32.11,1719,1542.358,29.874,1550793808,113.775,8.9,46.038,113,02/21/19,499,14:03:17,278,135.626,324.785,831,29.138,101.37,45.28,33.74,17.908,21.88554051,-159.5276463,2019-02-22T00:03:24.000Z,2224,587.4,31.028,0.46858185,2019-02-21T14:03:23.201817,1579.3,108.913,1656.6,3158.8,3242.6,2
53.944,1019.705,32.195,1719,1542.209,29.762,1550793808,113.775,8.9,46.038,113,02/21/19,499,14:03:17,278,134.81,323.818,831,28.963,101.37,45.28,33.74,17.908,21.88554051,-159.5276463,2019-02-22T00:03:24.000Z,2224,587.4,31.028,0.46858185,2019-02-21T14:03:23.201817,1579.3,108.913,1656.6,3158.8,3242.6,2
53.947,1019.782,32.257,1719,1542.083,29.671,1550793809,113.775,8.9,46.038,113,02/21/19,499,14:03:17,278,135.575,326.565,831,28.804,101.374,45.36,33.741,17.908,21.88554051,-159.5276463,2019-02-22T00:03:24.000Z,2526,667.2,30.949,0.4696769,2019-02-21T14:03:24.601115,1784.4,108.924,1869.7,3520,3688,2
53.944,1019.856,32.315,1719,1541.953,29.581,1550793810,113.775,8.9,46.038,115,02/21/19,499,14:03:19,279,135.575,326.565,831,28.804,101.374,45.36,33.741,17.908,21.88554051,-159.5276463,2019-02-22T00:03:26.000Z,2797.5,731.4,30.87,0.4611156,2019-02-21T14:03:26.000780,1946.2,108.838,2036.8,3799.9,4064.4,2
53.952,1019.936,32.381,1719,1541.829,29.49,1550793810,113.775,8.9,46.038,115,02/21/19,499,14:03:19,279,136.092,328.66,831,28.656,101.374,45.36,33.741,17.908,21.88554051,-159.5276463,2019-02-22T00:03:27.000Z,2797.5,731.4,30.87,0.4611156,2019-02-21T14:03:26.000780,1946.2,108.838,2036.8,3799.9,4064.4,2
53.94,1020.013,32.44,1719,1541.68,29.392,1550793811,113.775,8.9,46.038,114,02/21/19,499,14:03:20,280,136.092,328.66,831,28.656,101.375,45.44,33.739,17.908,21.88554051,-159.5276463,2019-02-22T00:03:27.000Z,2809.1,730.4,30.792,0.4694778,2019-02-21T14:03:27.404143,1943,108.922,2032.8,3794.6,4059.5,2
53.908,1020.071,32.477,1719,1541.53,29.303,1550793812,113.775,8.9,46.038,114,02/21/19,499,14:03:20,280,134.874,326.552,831,28.51,101.375,45.44,33.739,17.908,21.88554051,-159.5276463,2019-02-22T00:03:27.000Z,2809.1,730.4,30.792,0.4694778,2019-02-21T14:03:27.404143,1943,108.922,2032.8,3794.6,4059.5,2
53.904,1020.107,32.506,1719,1541.462,29.257,1550793813,113.775,8.9,46.038,113,02/21/19,499,14:03:21,281,134.874,326.552,831,28.51,101.375,45.44,33.739,17.908,21.88554051,-159.5276463,2019-02-22T00:03:29.000Z,2697.3,704.5,30.719,0.47196655,2019-02-21T14:03:28.808382,1869.7,108.947,1958.8,3676.5,3898.7,2
53.919,1020.206,32.59,1719,1541.317,29.149,1550793813,113.775,8.9,46.038,113,02/21/19,499,14:03:21,281,135.617,329.131,831,28.376,101.375,45.44,33.739,17.908,21.88554051,-159.5276463,2019-02-22T00:03:30.000Z,2697.3,704.5,30.719,0.47196655,2019-02-21T14:03:28.808382,1869.7,108.947,1958.8,3676.5,3898.7,2
53.934,1020.281,32.655,1719,1541.212,29.069,1550793814,113.775,8.9,46.038,114,02/21/19,499,14:03:23,278,135.617,329.131,831,28.376,101.374,45.44,33.735,17.908,21.88554051,-159.5276463,2019-02-22T00:03:30.000Z,2879.3,758.8,30.644,0.46002055,2019-02-21T14:03:30.211042,1993.6,108.827,2089.7,3907.1,4177,2
53.916,1020.324,32.684,1719,1541.112,29.008,1550793815,113.777,8.88,46.012,114,02/21/19,499,14:03:23,278,136.817,332.751,831,28.255,101.374,45.44,33.735,17.908,21.88554051,-159.5276463,2019-02-22T00:03:30.000Z,2879.3,758.8,30.644,0.46002055,2019-02-21T14:03:30.211042,1993.6,108.827,2089.7,3907.1,4177,2
53.919,1020.379,32.729,1719,1541.022,28.944,1550793816,113.777,8.88,46.012,115,02/21/19,499,14:03:25,282,136.116,331.729,831,28.139,101.374,45.44,33.735,17.908,21.88554051,-159.5276463,2019-02-22T00:03:31.000Z,2830.2,735.4,30.582,0.4662922,2019-02-21T14:03:31.612069,1942.2,108.89,2036.3,3811.9,4074.2,2
53.91,1020.432,32.77,1719,1540.917,28.875,1550793816,113.777,8.88,46.012,115,02/21/19,499,14:03:25,282,136.116,331.729,831,28.139,101.374,45.45,33.734,17.908,21.88554051,-159.5276463,2019-02-22T00:03:32.000Z,2830.2,735.4,30.582,0.4662922,2019-02-21T14:03:31.612069,1942.2,108.89,2036.3,3811.9,4074.2,2
53.888,1020.497,32.817,1719,1540.771,28.785,1550793817,113.777,8.88,46.012,114,02/21/19,499,14:03:26,277,136.324,332.918,831,28.023,101.374,45.45,33.734,17.908,21.88554051,-159.5276463,2019-02-22T00:03:33.000Z,2637,692.9,30.515,0.4662922,2019-02-21T14:03:33.011434,1822.2,108.89,1915.5,3626.5,3835.6,2
53.895,1020.557,32.868,1719,1540.678,28.718,1550793818,113.777,8.88,46.012,112,02/21/19,499,14:03:27,276,136.324,332.918,831,28.023,101.374,45.45,33.734,17.908,21.88554051,-159.5276463,2019-02-22T00:03:33.000Z,2637,692.9,30.515,0.4662922,2019-02-21T14:03:33.011434,1822.2,108.89,1915.5,3626.5,3835.6,2
53.877,1020.607,32.903,1719,1540.566,28.65,1550793818,113.777,8.88,46.012,112,02/21/19,499,14:03:27,276,135.724,332.161,831,27.902,101.377,45.46,33.732,17.908,21.88554051,-159.5276463,2019-02-22T00:03:34.000Z,2551.4,674.8,30.445,0.4645003,2019-02-21T14:03:34.411325,1774.1,108.872,1863.7,3546.2,3714.6,2
53.882,1020.666,32.953,1719,1540.472,28.583,1550793819,113.777,8.88,46.012,115,02/21/19,499,14:03:28,278,135.724,332.161,831,27.902,101.377,45.46,33.732,17.908,21.88554051,-159.5276463,2019-02-22T00:03:35.000Z,2551.4,674.8,30.445,0.4645003,2019-02-21T14:03:34.411325,1774.1,108.872,1863.7,3546.2,3714.6,2
53.887,1020.721,33,1719,1540.385,28.521,1550793820,113.777,8.88,46.012,114,02/21/19,499,14:03:29,277,135.934,333.312,831,27.794,101.377,45.46,33.732,17.908,21.88554051,-159.5276463,2019-02-22T00:03:36.000Z,2764.8,733.6,30.38,0.45902505,2019-02-21T14:03:35.816423,1916.3,108.817,2016.2,3802.9,4049.7,2
53.896,1020.777,33.048,1719,1540.304,28.46,1550793821,113.777,8.88,46.012,114,02/21/19,499,14:03:29,277,135.934,333.312,831,27.794,101.377,45.46,33.732,17.908,21.88554051,-159.5276463,2019-02-22T00:03:36.000Z,2764.8,733.6,30.38,0.45902505,2019-02-21T14:03:35.816423,1916.3,108.817,2016.2,3802.9,4049.7,2
53.902,1020.83,33.093,1719,1540.222,28.401,1550793821,113.777,8.88,46.012,113,02/21/19,499,14:03:30,280,136.852,336.167,831,27.693,101.374,45.56,33.738,17.908,21.88554051,-159.5276463,2019-02-22T00:03:37.000Z,2876.9,757.3,30.322,0.471867,2019-02-21T14:03:37.215876,1981.2,108.946,2083.2,3903.8,4199,2
53.912,1020.886,33.141,1719,1540.144,28.343,1550793822,113.777,8.88,46.012,114,02/21/19,499,14:03:31,277,136.701,336.377,831,27.596,101.374,45.56,33.738,17.908,21.88554051,-159.5276463,2019-02-22T00:03:38.000Z,2876.9,757.3,30.322,0.471867,2019-02-21T14:03:37.215876,1981.2,108.946,2083.2,3903.8,4199,2
53.907,1020.932,33.177,1719,1540.057,28.286,1550793823,113.777,8.88,46.012,114,02/21/19,499,14:03:31,277,136.701,336.377,831,27.596,101.374,45.56,33.738,17.908,21.88554051,-159.5276463,2019-02-22T00:03:39.000Z,2923.8,765.4,30.264,0.4631066,2019-02-21T14:03:38.620764,1990.8,108.858,2092,3929.5,4248.1,2
53.898,1020.977,33.212,1719,1539.964,28.227,1550793823,113.777,8.88,46.012,115,02/21/19,499,14:03:32,277,136.696,336.901,831,27.507,101.375,45.63,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:39.000Z,2923.8,765.4,30.264,0.4631066,2019-02-21T14:03:38.620764,1990.8,108.858,2092,3929.5,4248.1,2
53.913,1021.038,33.266,1719,1539.885,28.165,1550793824,113.777,8.88,46.012,113,02/21/19,499,14:03:33,280,136.696,336.901,831,27.507,101.375,45.63,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:40.000Z,2909.7,772.9,30.205,0.47117015,2019-02-21T14:03:40.020178,2006.6,108.939,2108.3,3965.2,4270.3,2
53.913,1021.076,33.297,1719,1539.82,28.121,1550793825,113.767,8.87,45.983,113,02/21/19,499,14:03:33,280,135.178,333.684,831,27.419,101.375,45.63,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:41.000Z,2909.7,772.9,30.205,0.47117015,2019-02-21T14:03:40.020178,2006.6,108.939,2108.3,3965.2,4270.3,2
53.906,1021.134,33.344,1719,1539.707,28.048,1550793826,113.767,8.87,45.983,113,02/21/19,499,14:03:34,279,135.178,333.684,831,27.419,101.375,45.63,33.742,17.908,21.88554051,-159.5276463,2019-02-22T00:03:42.000Z,3072.1,815.2,30.141,0.4533507,2019-02-21T14:03:41.421547,2103,108.76,2218.1,4138.1,4512.1,2
