alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
11769.5,3967.5,36.43,0.0125433,2019-02-21T13:43:43.155869,6851.7,104.332,6910.4,13503.6,35161.6,1550792627.58560
11762.7,3968.2,36.435,0.01801855,2019-02-21T13:43:44.560165,6855.5,104.387,6916.4,13503.6,35140.3,1550792628.98990
11749.3,3963.7,36.44,0.01383745,2019-02-21T13:43:45.964273,6840.7,104.345,6910.6,13500.9,35087.2,1550792630.39402
11759.4,3962.4,36.445,0.0131406,2019-02-21T13:43:47.369008,6836.6,104.338,6915.9,13500.4,35193.5,1550792631.79875
11708.9,3961.7,36.447,0.00985545,2019-02-21T13:43:48.778875,6834.1,104.305,6914.4,13498.9,35087.2,1550792633.20862
11732.4,3961.7,36.455,0.01981045,2019-02-21T13:43:50.184588,6844.9,104.405,6903.8,13496.3,34949.5,1550792634.61433
11745.9,3961.4,36.459,0.01622665,2019-02-21T13:43:51.589255,6845.2,104.369,6907.9,13499.1,34907.2,1550792636.01899
11749.3,3962.2,36.468,0.0151316,2019-02-21T13:43:52.995139,6850.7,104.358,6932.5,13505.4,34949.5,1550792637.42488
11752.6,3958.2,36.476,0.0105523,2019-02-21T13:43:54.399906,6852.2,104.312,6895.3,13488.8,34865,1550792638.82965
11752.6,3957.2,36.483,0.0157289,2019-02-21T13:43:55.810298,6841.2,104.364,6905.1,13495.3,34991.8,1550792640.24004
11712.3,3960.9,36.487,0.01463385,2019-02-21T13:43:57.216035,6851.5,104.353,6906.1,13497.8,35034.1,1550792641.64578
11762.7,3957.7,36.493,0.01224465,2019-02-21T13:43:58.626905,6842.9,104.329,6908.4,13487.5,34907.2,1550792643.05664
11722.4,3956.7,36.502,0.01264285,2019-02-21T13:44:00.032612,6839.4,104.333,6906.4,13486,34917.8,1550792644.46235
11715.6,3954.9,36.508,0.01443475,2019-02-21T13:44:01.441062,6836.4,104.351,6905.8,13490.8,34801.8,1550792645.87080
11742.5,3953.9,36.506,0.013937,2019-02-21T13:44:02.850404,6833.9,104.346,6897.3,13485.5,34991.8,1550792647.28014
11749.3,3952.6,36.515,0.00866085,2019-02-21T13:44:04.256242,6834.6,104.293,6888.5,13483.5,34833.4,1550792648.68598
11739.2,3951.4,36.517,0.0137379,2019-02-21T13:44:05.666491,6835.9,104.344,6894.3,13485,34981.2,1550792650.09623
11732.4,3952.9,36.518,0.0207064,2019-02-21T13:44:07.071148,6841.4,104.414,6894.8,13481.5,34928.3,1550792651.50089
11739.2,3954.9,36.518,0.0103532,2019-02-21T13:44:08.478562,6834.1,104.31,6896.3,13482.5,34780.8,1550792652.90830
11729.1,3956.2,36.514,0.01662485,2019-02-21T13:44:09.893035,6837.1,104.373,6900.8,13486.8,34875.6,1550792654.32277
11735.8,3954.1,36.516,0.01443475,2019-02-21T13:44:11.299112,6835.1,104.351,6900.3,13485.5,34833.4,1550792655.72885
11725.7,3954.1,36.521,0.0177199,2019-02-21T13:44:12.708804,6839.9,104.384,6907.9,13489.8,34833.4,1550792657.13854
11742.5,3951.6,36.518,0.0173217,2019-02-21T13:44:14.114226,6826.3,104.38,6896.3,13478.2,34833.4,1550792658.54396
11742.5,3952.9,36.52,0.01602755,2019-02-21T13:44:15.518590,6839.2,104.367,6898.8,13480.2,34854.5,1550792659.94832
11769.5,3948.4,36.525,0.01742125,2019-02-21T13:44:16.929465,6822,104.381,6889.2,13479.5,34675.8,1550792661.35920
11752.6,3950.9,36.529,0.0111496,2019-02-21T13:44:18.339747,6831.1,104.318,6898.8,13479.7,34854.5,1550792662.76948
11698.9,3949.6,36.533,0.01403655,2019-02-21T13:44:19.750447,6822,104.347,6895.3,13481.7,34886.1,1550792664.18017
11745.9,3949.4,36.537,0.0135388,2019-02-21T13:44:21.157783,6838.9,104.342,6887,13475.2,34770.3,1550792665.58752
11719,3948.6,36.543,0.0183172,2019-02-21T13:44:22.562977,6827.1,104.39,6895.3,13471.7,34843.9,1550792666.99272
11735.8,3950.1,36.547,0.01762035,2019-02-21T13:44:23.969126,6832.1,104.383,6897,13483.8,34686.3,1550792668.39886
11756,3947.9,36.554,0.02020865,2019-02-21T13:44:25.374340,6827.1,104.409,6891.8,13474.7,34865,1550792669.80408
11725.7,3947.1,36.558,0.0193127,2019-02-21T13:44:26.784319,6823.8,104.4,6887.2,13478,34696.8,1550792671.21406
11766.1,3944.8,36.564,0.0183172,2019-02-21T13:44:28.189536,6823.8,104.39,6885.7,13470.9,34886.1,1550792672.61927
11772.8,3946.6,36.564,0.0121451,2019-02-21T13:44:29.594024,6828.8,104.328,6888.7,13473.2,35023.5,1550792674.02376
11715.6,3946.1,36.57,0.0205073,2019-02-21T13:44:30.998583,6833.1,104.412,6879.7,13469.7,34886.1,1550792675.42832
11722.4,3947.1,36.568,0.0155298,2019-02-21T13:44:32.404419,6829.1,104.362,6889,13470.2,35055.3,1550792676.83414
11749.3,3949.9,36.57,0.0141361,2019-02-21T13:44:33.814823,6829.3,104.348,6894.3,13480.5,34886.1,1550792678.24456
11719,3950.9,36.567,0.01921315,2019-02-21T13:44:35.219996,6832.6,104.399,6900.1,13472.4,35087.2,1550792679.64973
11745.9,3946.8,36.566,0.01841675,2019-02-21T13:44:36.631387,6828.8,104.391,6893.3,13466.9,34907.2,1550792681.06112
11745.9,3946.8,36.569,0.0177199,2019-02-21T13:44:38.036502,6835.4,104.384,6884.7,13472.2,34759.8,1550792682.46623
11756,3946.6,36.57,0.01443475,2019-02-21T13:44:39.441338,6827.6,104.351,6897.8,13467.4,34886.1,1550792683.87108
11729.1,3945.6,36.574,0.01562935,2019-02-21T13:44:40.851557,6821,104.363,6877.7,13466.9,34886.1,1550792685.28130
11715.6,3946.8,36.574,0.01523115,2019-02-21T13:44:42.256511,6829.6,104.359,6888.2,13474.9,34780.8,1550792686.68625
11749.3,3947.3,36.577,0.013937,2019-02-21T13:44:43.666605,6822.3,104.346,6892.8,13470.9,34770.3,1550792688.09635
11782.9,3949.1,36.579,0.01383745,2019-02-21T13:44:45.071725,6827.1,104.345,6888.2,13476.5,34865,1550792689.50146
11739.2,3949.4,36.586,0.0143352,2019-02-21T13:44:46.476064,6827.8,104.35,6896.3,13480.2,34886.1,1550792690.90580
11762.7,3948.4,36.59,0.00885995,2019-02-21T13:44:47.886129,6822.5,104.295,6893.5,13471.4,34707.3,1550792692.31587
11739.2,3947.1,36.589,0.0161271,2019-02-21T13:44:49.291308,6829.3,104.368,6884.7,13475.7,34854.5,1550792693.72104
11820.1,3946.8,36.593,0.0165253,2019-02-21T13:44:50.704948,6820.5,104.372,6887.2,13470.9,34865,1550792695.13468
11786.3,3948.4,36.593,0.0195118,2019-02-21T13:44:52.110159,6829.8,104.402,6891.5,13476,35034.1,1550792696.53990
11698.9,3949.1,36.593,0.0201091,2019-02-21T13:44:53.515611,6834.1,104.408,6892.3,13473.9,34886.1,1550792697.94535
11725.7,3947.6,36.597,0.01184645,2019-02-21T13:44:54.926154,6825.1,104.325,6898.3,13474.9,34770.3,1550792699.35589
11806.6,3944.1,36.599,0.01443475,2019-02-21T13:44:56.330740,6817.5,104.351,6888.5,13467.4,34938.9,1550792700.76048
11732.4,3945.1,36.6,0.01801855,2019-02-21T13:44:57.739672,6822.3,104.387,6884.2,13469.7,34801.8,1550792702.16941
11762.7,3945.1,36.602,0.0173217,2019-02-21T13:44:59.144675,6824.6,104.38,6891.8,13465.9,34633.9,1550792703.57442
11719,3946.6,36.609,0.01343925,2019-02-21T13:45:00.549731,6819,104.341,6884.2,13473.4,34875.6,1550792704.97947
11759.4,3945.1,36.607,0.01284195,2019-02-21T13:45:01.954908,6819,104.335,6882.7,13465.1,34696.8,1550792706.38465
11742.5,3947.3,36.608,0.0133397,2019-02-21T13:45:03.361778,6830.3,104.34,6884.7,13469.9,35034.1,1550792707.79151
11725.7,3946.6,36.611,0.02100505,2019-02-21T13:45:04.771036,6822.8,104.417,6887.2,13474.7,35002.4,1550792709.20077
11772.8,3945.3,36.611,0.02020865,2019-02-21T13:45:06.175556,6816.5,104.409,6890,13463.1,34960,1550792710.60529
11729.1,3947.1,36.614,0.01383745,2019-02-21T13:45:07.579757,6819.8,104.345,6892.3,13471.9,35002.4,1550792712.00949
11735.8,3948.1,36.614,0.01244375,2019-02-21T13:45:08.984921,6821.8,104.331,6886.5,13473.2,35034.1,1550792713.41466
11752.6,3947.1,36.611,0.01443475,2019-02-21T13:45:10.390140,6822,104.351,6891.2,13468.7,34907.2,1550792714.81987
11722.4,3946.1,36.612,0.01562935,2019-02-21T13:45:11.800153,6821.5,104.363,6884.7,13466.9,34780.8,1550792716.22989
11742.5,3946.8,36.615,0.01801855,2019-02-21T13:45:13.205980,6819.8,104.387,6896.3,13472.2,34938.9,1550792717.63572
11705.6,3946.6,36.617,0.01562935,2019-02-21T13:45:14.610644,6815,104.363,6889.2,13461.9,34907.2,1550792719.04037
11719,3943.8,36.617,0.01841675,2019-02-21T13:45:16.015126,6810.2,104.391,6890.7,13468.9,34665.3,1550792720.44487
11739.2,3945.8,36.616,0.0125433,2019-02-21T13:45:17.420364,6823.8,104.332,6887.5,13466.6,34686.3,1550792721.85010
11739.2,3946.1,36.617,0.0149325,2019-02-21T13:45:18.831476,6833.4,104.356,6882.2,13466.9,34928.3,1550792723.26122
11725.7,3947.6,36.62,0.015928,2019-02-21T13:45:20.236299,6818.5,104.366,6889.5,13477,34696.8,1550792724.66603
11732.4,3947.1,36.625,0.0195118,2019-02-21T13:45:21.645966,6833.6,104.402,6881.7,13468.4,34749.3,1550792726.07571
11789.7,3945.8,36.629,0.01801855,2019-02-21T13:45:23.052333,6819.8,104.387,6889.7,13473.4,34633.9,1550792727.48207
11782.9,3945.6,36.63,0.01642575,2019-02-21T13:45:24.459307,6816.8,104.371,6889.7,13473.7,34896.7,1550792728.88905
11739.2,3944.6,36.633,0.0155298,2019-02-21T13:45:25.870434,6815.2,104.362,6893.5,13466.6,34791.3,1550792730.30017
11769.5,3945.3,36.631,0.01981045,2019-02-21T13:45:27.276144,6804.2,104.405,6883.2,13470.9,34686.3,1550792731.70587
11719,3945.1,36.631,0.01861585,2019-02-21T13:45:28.686046,6820,104.393,6887.2,13468.7,34738.8,1550792733.11578
11729.1,3945.6,36.631,0.0149325,2019-02-21T13:45:30.090803,6829.8,104.356,6883.7,13467.4,34896.7,1550792734.52054
11729.1,3945.1,36.634,0.0149325,2019-02-21T13:45:31.496442,6831.1,104.356,6891.8,13465.4,34833.4,1550792735.92616
11742.5,3947.6,36.639,0.01463385,2019-02-21T13:45:32.905960,6817.8,104.353,6895.3,13477.5,34938.9,1550792737.33570
11762.7,3946.3,36.643,0.0163262,2019-02-21T13:45:34.311526,6815.5,104.37,6898,13463.9,34728.3,1550792738.74125
11732.4,3946.1,36.644,0.0155298,2019-02-21T13:45:35.721061,6835.6,104.362,6882.7,13468.7,34665.3,1550792740.15080
11732.4,3945.3,36.647,0.0171226,2019-02-21T13:45:37.125684,6817.8,104.378,6888.7,13468.4,34886.1,1550792741.55542
11749.3,3947.1,36.655,0.0189145,2019-02-21T13:45:38.531242,6821.3,104.396,6887.5,13470.7,34928.3,1550792742.96098
11782.9,3945.3,36.662,0.013937,2019-02-21T13:45:39.940334,6820.8,104.346,6883.2,13468.2,34759.8,1550792744.37007
11729.1,3944.6,36.664,0.0217019,2019-02-21T13:45:41.346238,6818,104.424,6886,13467.1,34665.3,1550792745.77598
11739.2,3944.6,36.672,0.0133397,2019-02-21T13:45:42.757921,6830.3,104.34,6889,13466.9,34780.8,1550792747.18766
11739.2,3944.3,36.674,0.01105005,2019-02-21T13:45:44.166024,6823.8,104.317,6878.4,13468.9,34928.3,1550792748.59577
11756,3947.1,36.68,0.01562935,2019-02-21T13:45:45.570935,6824.3,104.363,6890.2,13472.4,34875.6,1550792750.00067
11766.1,3944.3,36.684,0.0153307,2019-02-21T13:45:46.976438,6825.3,104.36,6894.3,13473.4,34875.6,1550792751.40617
11742.5,3945.3,36.691,0.01622665,2019-02-21T13:45:48.381875,6819.8,104.369,6883.4,13469.4,35002.4,1550792752.81161
11739.2,3947.1,36.69,0.01204555,2019-02-21T13:45:49.791294,6831.9,104.327,6884.7,13470.9,34728.3,1550792754.22103
11682.1,3946.1,36.693,0.01722215,2019-02-21T13:45:51.195798,6830.6,104.379,6889.5,13473.9,34759.8,1550792755.62552
11729.1,3944.3,36.698,0.0107514,2019-02-21T13:45:52.600507,6824.6,104.314,6884,13469.2,34696.8,1550792757.03025
11722.4,3944.1,36.698,0.01821765,2019-02-21T13:45:54.007199,6819.8,104.389,6890,13466.4,34843.9,1550792758.43694
11769.5,3946.8,36.705,0.0137379,2019-02-21T13:45:55.412942,6830.3,104.344,6886,13476.7,34875.6,1550792759.84268
11745.9,3947.1,36.707,0.0240911,2019-02-21T13:45:56.823287,6835.9,104.448,6895.5,13465.9,35002.4,1550792761.25303
11719,3950.6,36.71,0.0203082,2019-02-21T13:45:58.227927,6827.1,104.41,6901.8,13479.5,34822.9,1550792762.65767
11732.4,3944.8,36.709,0.0161271,2019-02-21T13:45:59.639636,6822.8,104.368,6894.8,13466.6,34738.8,1550792764.06936
11722.4,3947.3,36.711,0.01861585,2019-02-21T13:46:01.044795,6824.1,104.393,6896.3,13476.2,34991.8,1550792765.47454
11786.3,3945.1,36.712,0.011946,2019-02-21T13:46:02.450384,6817,104.326,6882.9,13468.2,34665.3,1550792766.88013
11705.6,3946.8,36.719,0.01861585,2019-02-21T13:46:03.860753,6829.1,104.393,6886.2,13473.9,34991.8,1550792768.29050
11732.4,3944.6,36.723,0.01682395,2019-02-21T13:46:05.266312,6822,104.375,6888.7,13470.4,34970.6,1550792769.69605
11665.3,3945.8,36.723,0.01523115,2019-02-21T13:46:06.675868,6822.3,104.359,6883.7,13469.9,34949.5,1550792771.10560
11749.3,3946.6,36.727,0.02000955,2019-02-21T13:46:08.081291,6825.8,104.407,6888.7,13471.7,34854.5,1550792772.51103
11702.2,3948.4,36.729,0.0131406,2019-02-21T13:46:09.486596,6832.6,104.338,6890.2,13479.2,34675.8,1550792773.91633
11729.1,3948.4,36.733,0.02000955,2019-02-21T13:46:10.895755,6814,104.407,6898,13475.5,34865,1550792775.32550
11732.4,3947.9,36.736,0.01961135,2019-02-21T13:46:12.300474,6827.8,104.403,6883.7,13474.2,34886.1,1550792776.73021
11762.7,3949.1,36.74,0.01503205,2019-02-21T13:46:13.709946,6826.1,104.357,6886.5,13477.7,34886.1,1550792778.13969
11769.5,3947.3,36.739,0.01184645,2019-02-21T13:46:15.115611,6829.3,104.325,6890.5,13473.4,34907.2,1550792779.54535
11698.9,3949.1,36.744,0.0189145,2019-02-21T13:46:16.521139,6823,104.396,6892.3,13479.7,35055.3,1550792780.95086
11766.1,3948.6,36.744,0.0153307,2019-02-21T13:46:17.931382,6828.6,104.36,6884.2,13479.7,35076.6,1550792782.36112
11742.5,3948.4,36.744,0.01045275,2019-02-21T13:46:19.336661,6823.5,104.311,6894.8,13477.7,35055.3,1550792783.76640
11708.9,3950.1,36.745,0.01065185,2019-02-21T13:46:20.746765,6825.1,104.313,6895,13472.4,34970.6,1550792785.17650
11735.8,3950.1,36.754,0.0163262,2019-02-21T13:46:22.152361,6820.8,104.37,6900.8,13477.2,35076.6,1550792786.58208
11708.9,3949.6,36.759,0.00985545,2019-02-21T13:46:23.558033,6844.2,104.305,6893.5,13475.5,34780.8,1550792787.98777
11752.6,3949.9,36.766,0.01324015,2019-02-21T13:46:24.963400,6830.3,104.339,6891.8,13478,34981.2,1550792789.39314
11729.1,3951.9,36.772,0.0135388,2019-02-21T13:46:26.368834,6837.9,104.342,6903.1,13480.2,35097.8,1550792790.79858
11729.1,3952.6,36.775,0.0137379,2019-02-21T13:46:27.779162,6840.7,104.344,6890.5,13480.7,34780.8,1550792792.20891
11729.1,3950.9,36.776,0.0155298,2019-02-21T13:46:29.183492,6839.4,104.362,6894.8,13482.5,34970.6,1550792793.61323
11732.4,3949.1,36.776,0.01991,2019-02-21T13:46:30.589389,6829.3,104.406,6884.7,13479.7,34917.8,1550792795.01913
11742.5,3951.6,36.779,0.01483295,2019-02-21T13:46:31.994304,6826.6,104.355,6896,13479.5,35087.2,1550792796.42402
11705.6,3949.9,36.778,0.0187154,2019-02-21T13:46:33.400699,6840.7,104.394,6892,13477,35044.7,1550792797.83044
11745.9,3949.6,36.784,0.0125433,2019-02-21T13:46:34.810211,6833.6,104.332,6897,13480.5,35076.6,1550792799.23995
11739.2,3952.9,36.788,0.01742125,2019-02-21T13:46:36.215808,6842.4,104.381,6898.8,13488.8,34949.5,1550792800.64555
11708.9,3951.4,36.795,0.0147334,2019-02-21T13:46:37.626729,6838.4,104.354,6894,13479.7,35055.3,1550792802.05646
11719,3952.4,36.805,0.0125433,2019-02-21T13:46:39.030854,6823.5,104.332,6912.9,13486,35108.4,1550792803.46059
11732.4,3951.1,36.809,0.01682395,2019-02-21T13:46:40.438095,6849.2,104.375,6904.8,13483.8,34865,1550792804.86784
11735.8,3953.1,36.815,0.0141361,2019-02-21T13:46:41.850407,6842.9,104.348,6894.8,13489.8,35182.9,1550792806.28014
11722.4,3951.4,36.817,0.01961135,2019-02-21T13:46:43.254598,6835.6,104.403,6904.8,13483,34960,1550792807.68433
11702.2,3951.9,36.822,0.01184645,2019-02-21T13:46:44.663870,6841.4,104.325,6909.4,13486.5,34886.1,1550792809.09361
11712.3,3953.9,36.824,0.0209055,2019-02-21T13:46:46.070681,6836.4,104.416,6899.3,13483.5,34865,1550792810.50042
11732.4,3950.9,36.828,0.0157289,2019-02-21T13:46:47.476721,6832.1,104.364,6899.1,13483.8,34917.8,1550792811.90646
11735.8,3954.6,36.829,0.01383745,2019-02-21T13:46:48.886222,6848.2,104.345,6897.5,13490.6,35044.7,1550792813.31596
11715.6,3954.4,36.833,0.0125433,2019-02-21T13:46:50.291630,6841.4,104.332,6892.5,13489.5,35044.7,1550792814.72137
11735.8,3955.7,36.836,0.01901405,2019-02-21T13:46:51.701416,6834.4,104.397,6905.8,13494.1,34896.7,1550792816.13115
11742.5,3955.4,36.83,0.011946,2019-02-21T13:46:53.105679,6837.6,104.326,6906.4,13495.3,34991.8,1550792817.53542
11745.9,3955.7,36.833,0.0167244,2019-02-21T13:46:54.512722,6831.9,104.374,6902.8,13490,34960,1550792818.94246
11725.7,3955.7,36.834,0.01582845,2019-02-21T13:46:55.923593,6844.4,104.365,6901.8,13492.3,35087.2,1550792820.35333
11749.3,3954.6,36.833,0.0161271,2019-02-21T13:46:57.327198,6841.7,104.368,6898.8,13485.8,35034.1,1550792821.75694
11779.6,3955.7,36.834,0.01443475,2019-02-21T13:46:58.736574,6839.2,104.351,6915.4,13492.6,35193.5,1550792823.16631
11752.6,3955.9,36.834,0.0117469,2019-02-21T13:47:00.141179,6849.5,104.324,6906.9,13495.6,35108.4,1550792824.57092
11772.8,3957.9,36.837,0.0171226,2019-02-21T13:47:01.545540,6845.9,104.378,6903.8,13495.8,35108.4,1550792825.97528
11739.2,3958.7,36.833,0.01821765,2019-02-21T13:47:02.950538,6852,104.389,6910.9,13494.8,35268.1,1550792827.38028
11725.7,3958.9,36.839,0.0141361,2019-02-21T13:47:04.356199,6839.7,104.348,6909.4,13497.1,35065.9,1550792828.78594
11745.9,3959.2,36.839,0.01662485,2019-02-21T13:47:05.766980,6833.1,104.373,6912.4,13502.1,34970.6,1550792830.19671
11799.8,3960.2,36.842,0.01961135,2019-02-21T13:47:07.172164,6847.5,104.403,6910.4,13502.4,35055.3,1550792831.60190
11722.4,3960.4,36.846,0.0111496,2019-02-21T13:47:08.577437,6862.8,104.318,6909.9,13499.4,35268.1,1550792833.00717
11752.6,3957.7,36.843,0.0133397,2019-02-21T13:47:09.982835,6845.2,104.34,6905.6,13495.1,35002.4,1550792834.41258
11769.5,3959.2,36.841,0.0147334,2019-02-21T13:47:11.388651,6850,104.354,6905.3,13493.1,34928.3,1550792835.81839
11739.2,3960.9,36.846,0.0167244,2019-02-21T13:47:12.798707,6852.2,104.374,6918.7,13504.9,35300.2,1550792837.22845
11762.7,3961.9,36.852,0.01503205,2019-02-21T13:47:14.203769,6860,104.357,6908.6,13502.9,35236.1,1550792838.63351
11719,3960.7,36.857,0.0161271,2019-02-21T13:47:15.610552,6849.2,104.368,6912.1,13498.6,35161.6,1550792840.04030
11759.4,3960.4,36.859,0.01562935,2019-02-21T13:47:17.017929,6847.5,104.363,6910.4,13491.3,35076.6,1550792841.44767
11729.1,3962.2,36.858,0.0129415,2019-02-21T13:47:18.425753,6845.2,104.336,6907.9,13506.9,35055.3,1550792842.85549
11725.7,3962.4,36.859,0.015928,2019-02-21T13:47:19.836386,6855.3,104.366,6912.9,13506.4,35097.8,1550792844.26612
11766.1,3965.2,36.859,0.0101541,2019-02-21T13:47:21.242692,6855.3,104.308,6918.9,13499.9,35129.7,1550792845.67243
11786.3,3963,36.862,0.0145343,2019-02-21T13:47:22.652729,6854.3,104.352,6915.2,13501.9,35002.4,1550792847.08246
11756,3965.2,36.866,0.01801855,2019-02-21T13:47:24.057442,6850.5,104.387,6929.3,13511.4,35140.3,1550792848.48718
11759.4,3963.7,36.868,0.01085095,2019-02-21T13:47:25.463045,6838.4,104.315,6917.2,13503.4,35023.5,1550792849.89279
11742.5,3963,36.874,0.01991,2019-02-21T13:47:26.871998,6845.2,104.406,6908.1,13507.4,35129.7,1550792851.30173
11756,3965.7,36.877,0.01383745,2019-02-21T13:47:28.276702,6861.3,104.345,6922.7,13517,35055.3,1550792852.70643
11739.2,3965.2,36.882,0.0129415,2019-02-21T13:47:29.686816,6857.3,104.336,6924,13508.2,35076.6,1550792854.11656
11735.8,3964.7,36.89,0.01602755,2019-02-21T13:47:31.092832,6850.5,104.367,6911.4,13509.7,35097.8,1550792855.52257
11782.9,3963.5,36.888,0.0181181,2019-02-21T13:47:32.497410,6847.5,104.388,6922.5,13510.2,35044.7,1550792856.92715
11776.2,3964,36.89,0.01801855,2019-02-21T13:47:33.906486,6850.7,104.387,6917.4,13503.4,35182.9,1550792858.33622
11772.8,3963.5,36.897,0.01762035,2019-02-21T13:47:35.311543,6860.8,104.383,6918.7,13506.7,35055.3,1550792859.74128
11796.4,3962.2,36.901,0.01662485,2019-02-21T13:47:36.721331,6847.2,104.373,6926.5,13506.2,35225.5,1550792861.15107
11762.7,3964.5,36.907,0.0173217,2019-02-21T13:47:38.126842,6852.2,104.38,6917.9,13506.7,35300.2,1550792862.55658
11739.2,3964,36.918,0.01702305,2019-02-21T13:47:39.531015,6848.5,104.377,6911.9,13507.9,35321.6,1550792863.96075
11772.8,3966.2,36.927,0.0165253,2019-02-21T13:47:40.936472,6854.8,104.372,6919.4,13504.1,35321.6,1550792865.36621
11762.7,3968.2,36.93,0.0147334,2019-02-21T13:47:42.340951,6857.5,104.354,6906.9,13512.4,35129.7,1550792866.77069
11782.9,3968.7,36.935,0.02060685,2019-02-21T13:47:43.750874,6855.3,104.413,6923.7,13512.4,35375.1,1550792868.18061
11806.6,3970.8,36.939,0.01921315,2019-02-21T13:47:45.155445,6865.8,104.399,6934,13514.2,35214.8,1550792869.58519
11749.3,3968.5,36.945,0.0189145,2019-02-21T13:47:46.562864,6855.3,104.396,6919.2,13509.7,35076.6,1550792870.99261
11796.4,3968.7,36.947,0.0163262,2019-02-21T13:47:47.972220,6859.8,104.37,6913.1,13518.7,35268.1,1550792872.40196
11820.1,3968,36.949,0.01284195,2019-02-21T13:47:49.376260,6864.6,104.335,6922,13517.7,35193.5,1550792873.80600
11752.6,3970.8,36.954,0.0183172,2019-02-21T13:47:50.786158,6867.6,104.39,6918.7,13513.7,35343,1550792875.21590
11776.2,3967.2,36.956,0.01662485,2019-02-21T13:47:52.190667,6856,104.373,6925,13507.9,35129.7,1550792876.62041
11759.4,3964.7,36.956,0.01363835,2019-02-21T13:47:53.595798,6857.3,104.343,6913.4,13508.7,35257.5,1550792878.02553
11739.2,3966.2,36.958,0.01324015,2019-02-21T13:47:55.003836,6854.8,104.339,6910.1,13511.2,35364.4,1550792879.43357
11752.6,3969.5,36.96,0.01781945,2019-02-21T13:47:56.409226,6848.7,104.385,6926,13517.5,35396.5,1550792880.83896
11786.3,3971,36.96,0.0149325,2019-02-21T13:47:57.819015,6858.3,104.356,6930.8,13518.7,35300.2,1550792882.24876
11776.2,3969.2,36.962,0.01523115,2019-02-21T13:47:59.223640,6854.8,104.359,6930.5,13515,35257.5,1550792883.65336
11799.8,3971.3,36.967,0.01602755,2019-02-21T13:48:00.634120,6865.3,104.367,6923.2,13516.7,35150.9,1550792885.06386
11782.9,3972.3,36.968,0.0131406,2019-02-21T13:48:02.039574,6859.8,104.338,6930,13524.8,35140.3,1550792886.46931
11823.5,3973,36.975,0.0143352,2019-02-21T13:48:03.444942,6857,104.35,6922.7,13525.3,35343,1550792887.87468
11789.7,3973.8,36.983,0.01562935,2019-02-21T13:48:04.854835,6864.3,104.363,6940.1,13523,35343,1550792889.28458
11772.8,3973.3,36.988,0.0181181,2019-02-21T13:48:06.260165,6879.2,104.388,6926,13527,35193.5,1550792890.68990
11782.9,3974.8,36.997,0.0189145,2019-02-21T13:48:07.670211,6873.6,104.396,6940.1,13522.5,35407.2,1550792892.09995
11809.9,3973,37.002,0.01503205,2019-02-21T13:48:09.075073,6862.6,104.357,6920.2,13519.5,35300.2,1550792893.50481
11776.2,3974.3,37.002,0.0189145,2019-02-21T13:48:10.479501,6862.8,104.396,6932,13521.3,35536.1,1550792894.90924
11786.3,3974.3,37.006,0.017919,2019-02-21T13:48:11.889847,6851.7,104.386,6930.8,13526.3,35460.9,1550792896.31959
11762.7,3973.5,37.015,0.01642575,2019-02-21T13:48:13.295382,6866.6,104.371,6924,13526,35246.8,1550792897.72512
11772.8,3974.8,37.013,0.01582845,2019-02-21T13:48:14.706575,6867.6,104.365,6934.5,13526,35257.5,1550792899.13632
11803.2,3974.3,37.014,0.01383745,2019-02-21T13:48:16.112377,6874.6,104.345,6935.5,13524.8,35471.6,1550792900.54212
11816.7,3974.5,37.015,0.01523115,2019-02-21T13:48:17.519413,6874.4,104.359,6940.3,13525.8,35364.4,1550792901.94915
11779.6,3974.3,37.017,0.0151316,2019-02-21T13:48:18.928448,6865.6,104.358,6928.5,13522.5,35204.2,1550792903.35819
11796.4,3974.5,37.021,0.0203082,2019-02-21T13:48:20.334571,6865.3,104.41,6932,13524.3,35460.9,1550792904.76431
11803.2,3973.3,37.021,0.01244375,2019-02-21T13:48:21.743476,6869.1,104.331,6923.5,13520,35300.2,1550792906.17322
11823.5,3973.8,37.025,0.0173217,2019-02-21T13:48:23.148535,6861.8,104.38,6929,13526,35396.5,1550792907.57828
11813.3,3974.3,37.031,0.01762035,2019-02-21T13:48:24.552628,6859.5,104.383,6926.5,13525.3,35310.9,1550792908.98237
11772.8,3974.8,37.035,0.0167244,2019-02-21T13:48:25.956887,6876.4,104.374,6926.2,13533.8,35214.8,1550792910.38663
11789.7,3974.8,37.034,0.01821765,2019-02-21T13:48:27.361539,6876.7,104.389,6940.3,13529.6,35471.6,1550792911.79127
11816.7,3974.8,37.035,0.0131406,2019-02-21T13:48:28.771029,6871.4,104.338,6943.3,13526.3,35428.7,1550792913.20076
11782.9,3974.8,37.039,0.0117469,2019-02-21T13:48:30.176054,6863.3,104.324,6933.5,13528.8,35460.9,1550792914.60579
11803.2,3974.8,37.038,0.01881495,2019-02-21T13:48:31.581118,6869.4,104.395,6930,13536.1,35353.7,1550792916.01086
11786.3,3974.8,37.039,0.0157289,2019-02-21T13:48:32.985200,6866.3,104.364,6936.8,13527.5,35385.8,1550792917.41494
11789.7,3974.8,37.04,0.01881495,2019-02-21T13:48:34.390954,6866.8,104.395,6935.8,13527.8,35600.8,1550792918.82070
