AirSaturation,O2Concentration,SN,Temperature,ts
102.708,197.342,831,42.715,1550792818.7432585
102.792,197.493,831,42.718,1550792820.0487518
102.721,197.348,831,42.721,1550792821.3423295
102.968,197.814,831,42.724,1550792822.6616774
102.555,197.014,831,42.726,1550792823.9989908
102.686,197.26,831,42.728,1550792825.3526351
102.973,197.807,831,42.729,1550792826.6584759
102.598,197.086,831,42.73,1550792827.9515655
103.143,198.132,831,42.73,1550792829.246549
102.668,197.217,831,42.73,1550792830.536739
102.727,197.331,831,42.73,1550792831.8361282
103.007,197.87,831,42.73,1550792833.1290128
102.596,197.082,831,42.73,1550792834.4218166
102.788,197.452,831,42.729,1550792835.714637
103.185,198.215,831,42.729,1550792837.003749
103.075,198.007,831,42.728,1550792838.2967157
102.752,197.388,831,42.727,1550792839.596032
102.908,197.69,831,42.727,1550792840.8975177
102.31,196.543,831,42.726,1550792842.190172
102.858,197.599,831,42.725,1550792843.4848628
102.511,196.935,831,42.724,1550792844.7809167
102.542,196.996,831,42.724,1550792846.0841603
102.828,197.549,831,42.723,1550792847.3760881
103.13,198.13,831,42.722,1550792848.670224
102.898,197.688,831,42.721,1550792849.9641101
102.494,196.915,831,42.72,1550792851.254375
102.605,197.132,831,42.719,1550792852.5561717
102.924,197.747,831,42.718,1550792853.8541856
102.567,197.063,831,42.717,1550792855.1482317
103.104,198.097,831,42.717,1550792856.4404163
102.757,197.432,831,42.716,1550792857.7342792
102.833,197.579,831,42.716,1550792859.0443146
102.765,197.448,831,42.716,1550792860.3443034
102.732,197.384,831,42.716,1550792861.6386855
102.793,197.502,831,42.716,1550792862.9372349
102.953,197.807,831,42.716,1550792864.2314017
102.989,197.876,831,42.717,1550792865.5607822
102.983,197.862,831,42.718,1550792866.862199
102.842,197.588,831,42.718,1550792868.1565285
102.85,197.599,831,42.72,1550792869.450568
102.549,197.016,831,42.722,1550792870.7465405
102.997,197.87,831,42.724,1550792872.0466685
102.631,197.16,831,42.726,1550792873.3462822
102.825,197.525,831,42.728,1550792874.640631
102.828,197.522,831,42.731,1550792875.935676
102.822,197.504,831,42.734,1550792877.2320526
102.801,197.457,831,42.736,1550792878.5280454
102.886,197.613,831,42.739,1550792879.8182328
103.074,197.966,831,42.741,1550792881.1179729
102.94,197.702,831,42.743,1550792882.4297469
102.792,197.411,831,42.745,1550792883.7751217
102.633,197.1,831,42.747,1550792885.135265
102.784,197.385,831,42.749,1550792886.4537835
103.03,197.852,831,42.751,1550792887.7679698
102.948,197.689,831,42.752,1550792889.0758195
102.878,197.55,831,42.754,1550792890.370472
102.599,197.009,831,42.755,1550792891.6612666
102.598,197.004,831,42.757,1550792892.9575248
103.037,197.842,831,42.758,1550792894.2532985
103.243,198.233,831,42.76,1550792895.5472434
102.495,196.792,831,42.762,1550792896.8422868
102.799,197.369,831,42.764,1550792898.1362855
103.015,197.779,831,42.765,1550792899.4333012
102.368,196.53,831,42.768,1550792900.7343915
102.78,197.314,831,42.77,1550792902.0284574
103.117,197.952,831,42.773,1550792903.318855
103.079,197.872,831,42.775,1550792904.6114008
102.58,196.907,831,42.778,1550792905.9055533
102.992,197.689,831,42.78,1550792907.2042282
102.769,197.254,831,42.783,1550792908.4980407
102.444,196.623,831,42.785,1550792909.7926831
102.4,196.531,831,42.787,1550792911.087631
102.81,197.312,831,42.789,1550792912.3909252
102.649,196.999,831,42.791,1550792913.6883316
102.661,197.015,831,42.793,1550792914.9872344
102.965,197.594,831,42.795,1550792916.2780242
102.642,196.969,831,42.796,1550792917.5682793
102.993,197.639,831,42.798,1550792918.8816872
102.698,197.068,831,42.799,1550792920.2045698
102.76,197.184,831,42.8,1550792921.4992478
102.66,196.99,831,42.801,1550792922.7954652
102.757,197.174,831,42.802,1550792924.0903606
102.577,196.828,831,42.802,1550792925.3827004
102.949,197.542,831,42.802,1550792926.677525
102.541,196.759,831,42.802,1550792927.970297
102.535,196.748,831,42.801,1550792929.2633598
102.678,197.023,831,42.801,1550792930.559422
102.713,197.09,831,42.801,1550792931.853572
102.503,196.687,831,42.801,1550792933.1545365
102.69,197.046,831,42.802,1550792934.4484425
102.587,196.846,831,42.802,1550792935.7437656
102.645,196.955,831,42.803,1550792937.033641
102.849,197.345,831,42.804,1550792938.328583
103.022,197.673,831,42.805,1550792939.6235242
102.89,197.416,831,42.806,1550792940.9207542
103.133,197.876,831,42.808,1550792942.2376733
103.02,197.656,831,42.809,1550792943.5674171
102.875,197.37,831,42.811,1550792944.893766
102.756,197.135,831,42.814,1550792946.2337637
102.433,196.508,831,42.817,1550792947.5296667
102.779,197.162,831,42.819,1550792948.8236365
102.578,196.768,831,42.822,1550792950.1205716
102.888,197.354,831,42.825,1550792951.4109974
102.9,197.37,831,42.828,1550792952.7089305
102.791,197.152,831,42.831,1550792953.998823
102.381,196.357,831,42.833,1550792955.2926922
102.749,197.055,831,42.836,1550792956.588727
102.881,197.301,831,42.839,1550792957.8900416
102.668,196.885,831,42.841,1550792959.1859784
102.85,197.226,831,42.843,1550792960.4819133
102.527,196.6,831,42.846,1550792961.7786596
102.516,196.573,831,42.848,1550792963.0679984
102.52,196.574,831,42.85,1550792964.3695703
102.884,197.267,831,42.852,1550792965.667332
102.774,197.051,831,42.853,1550792966.9622772
102.756,197.01,831,42.855,1550792968.2551725
102.7,196.897,831,42.858,1550792969.5492992
102.67,196.833,831,42.86,1550792970.850442
102.659,196.805,831,42.862,1550792972.1500676
102.79,197.048,831,42.864,1550792973.4393146
102.527,196.538,831,42.867,1550792974.7323365
102.693,196.848,831,42.869,1550792976.027304
102.699,196.851,831,42.872,1550792977.3295803
103.16,197.727,831,42.875,1550792978.6233592
102.657,196.755,831,42.878,1550792979.9177063
102.771,196.964,831,42.88,1550792981.215573
102.71,196.84,831,42.883,1550792982.511433
102.66,196.734,831,42.886,1550792983.8176281
102.792,196.98,831,42.888,1550792985.1245723
103.044,197.455,831,42.891,1550792986.4318469
102.951,197.268,831,42.894,1550792987.7409124
102.85,197.066,831,42.897,1550792989.0306938
102.691,196.754,831,42.899,1550792990.3271046
102.671,196.708,831,42.902,1550792991.629846
102.649,196.659,831,42.904,1550792992.9246414
102.816,196.973,831,42.906,1550792994.2148063
102.861,197.054,831,42.908,1550792995.5038612
102.544,196.442,831,42.909,1550792996.7968957
102.593,196.531,831,42.911,1550792998.0919306
102.407,196.172,831,42.912,1550792999.3910055
102.796,196.914,831,42.913,1550793000.6860735
102.916,197.142,831,42.914,1550793001.9977422
102.777,196.873,831,42.914,1550793003.3336759
102.162,195.694,831,42.915,1550793004.6745205
102.428,196.201,831,42.915,1550793005.9885669
102.457,196.255,831,42.916,1550793007.2952113
102.6,196.528,831,42.917,1550793008.589313
102.396,196.134,831,42.917,1550793009.8895204
102.432,196.202,831,42.918,1550793011.1941187
102.523,196.375,831,42.918,1550793012.491308
102.714,196.737,831,42.919,1550793013.7823255
102.844,196.984,831,42.92,1550793015.076697
103.081,197.434,831,42.921,1550793016.3763218
102.997,197.269,831,42.922,1550793017.6855114
102.877,197.036,831,42.924,1550793018.9794888
102.247,195.825,831,42.925,1550793020.2749476
102.79,196.86,831,42.927,1550793021.5656228
102.743,196.763,831,42.929,1550793022.8715906
102.595,196.473,831,42.931,1550793024.171708
102.844,196.944,831,42.934,1550793025.4668076
102.645,196.555,831,42.936,1550793026.761725
102.749,196.747,831,42.939,1550793028.0577908
102.809,196.855,831,42.941,1550793029.361421
102.361,195.988,831,42.944,1550793030.656644
102.784,196.791,831,42.946,1550793031.9509647
102.56,196.352,831,42.949,1550793033.2458797
102.835,196.871,831,42.952,1550793034.53821
102.809,196.812,831,42.955,1550793035.8408413
102.96,197.092,831,42.958,1550793037.1266296
102.794,196.765,831,42.961,1550793038.4239948
102.812,196.789,831,42.965,1550793039.7141972
103.053,197.24,831,42.968,1550793041.0205812
102.748,196.649,831,42.971,1550793042.3116941
102.689,196.527,831,42.974,1550793043.612064
102.632,196.409,831,42.977,1550793044.9022138
102.557,196.256,831,42.98,1550793046.1923249
102.765,196.644,831,42.983,1550793047.4874272
102.722,196.552,831,42.986,1550793048.7795825
102.549,196.211,831,42.99,1550793050.0775716
102.558,196.218,831,42.993,1550793051.3745582
102.505,196.106,831,42.996,1550793052.667545
102.252,195.612,831,43.0,1550793053.9627042
103.085,197.197,831,43.003,1550793055.2537234
102.423,195.921,831,43.006,1550793056.560117
102.568,196.188,831,43.009,1550793057.8547683
102.533,196.111,831,43.013,1550793059.153351
102.493,196.024,831,43.016,1550793060.4486854
102.384,195.805,831,43.019,1550793061.7813892
102.512,196.041,831,43.023,1550793063.165649
102.507,196.018,831,43.027,1550793064.4977849
102.57,196.129,831,43.031,1550793065.8084402
102.477,195.939,831,43.034,1550793067.1147957
102.549,196.065,831,43.038,1550793068.40465
102.725,196.389,831,43.043,1550793069.705311
102.627,196.189,831,43.047,1550793070.9948668
102.767,196.444,831,43.051,1550793072.2847974
102.359,195.655,831,43.054,1550793073.5813558
102.815,196.516,831,43.058,1550793074.8784957
102.641,196.172,831,43.061,1550793076.1725736
102.797,196.461,831,43.065,1550793077.4682622
102.676,196.219,831,43.068,1550793078.7630677
102.88,196.598,831,43.071,1550793080.0581403
102.643,196.136,831,43.075,1550793081.3479776
103.124,197.044,831,43.078,1550793082.6485112
102.469,195.78,831,43.082,1550793083.9431622
102.654,196.123,831,43.086,1550793085.2374876
102.506,195.828,831,43.09,1550793086.539886
102.579,195.956,831,43.094,1550793087.8372626
102.772,196.31,831,43.099,1550793089.1272411
102.49,195.759,831,43.103,1550793090.4222956
102.561,195.879,831,43.108,1550793091.7163754
102.746,196.217,831,43.114,1550793093.0104485
102.452,195.639,831,43.119,1550793094.3065567
102.22,195.18,831,43.124,1550793095.6177144
102.332,195.377,831,43.13,1550793096.9129145
102.483,195.647,831,43.136,1550793098.20749
102.237,195.157,831,43.143,1550793099.4979434
102.976,196.549,831,43.149,1550793100.7946124
102.447,195.521,831,43.155,1550793102.091416
102.433,195.476,831,43.162,1550793103.3929176
102.511,195.604,831,43.168,1550793104.6827567
102.617,195.788,831,43.175,1550793105.9797435
102.784,196.087,831,43.181,1550793107.2737665
102.499,195.525,831,43.187,1550793108.5788977
102.662,195.819,831,43.193,1550793109.8760355
102.221,194.962,831,43.198,1550793111.171847
102.548,195.569,831,43.204,1550793112.4659157
102.587,195.629,831,43.208,1550793113.7595513
102.94,196.29,831,43.213,1550793115.062536
102.592,195.614,831,43.217,1550793116.3723822
102.689,195.788,831,43.221,1550793117.6620624
102.281,194.999,831,43.224,1550793118.9563508
102.785,195.95,831,43.228,1550793120.2461445
102.699,195.776,831,43.231,1550793121.5447524
102.453,195.3,831,43.233,1550793122.8648245
102.301,195.005,831,43.235,1550793124.201726
102.554,195.48,831,43.237,1550793125.512897
102.117,194.643,831,43.239,1550793126.8282464
102.251,194.894,831,43.24,1550793128.122366
102.556,195.473,831,43.241,1550793129.4194152
102.572,195.502,831,43.242,1550793130.714458
102.009,194.429,831,43.242,1550793132.0047038
102.541,195.442,831,43.242,1550793133.2994647
102.527,195.417,831,43.241,1550793134.5905492
102.311,195.008,831,43.24,1550793135.8805645
102.008,194.434,831,43.24,1550793137.1775851
102.39,195.166,831,43.238,1550793138.4678748
102.628,195.622,831,43.237,1550793139.7635968
102.143,194.702,831,43.235,1550793141.0655496
102.641,195.659,831,43.233,1550793142.366127
102.781,195.933,831,43.231,1550793143.6581604
102.582,195.563,831,43.228,1550793144.9511614
102.365,195.159,831,43.225,1550793146.2465534
102.127,194.715,831,43.221,1550793147.546963
102.633,195.692,831,43.217,1550793148.8568196
102.245,194.964,831,43.213,1550793150.1706161
102.601,195.655,831,43.209,1550793151.4648721
102.869,196.176,831,43.205,1550793152.755056
102.975,196.389,831,43.202,1550793154.048968
102.862,196.186,831,43.198,1550793155.349618
102.596,195.689,831,43.194,1550793156.6448076
102.286,195.108,831,43.191,1550793157.93539
102.626,195.765,831,43.188,1550793159.2326553
102.558,195.645,831,43.185,1550793160.527806
102.419,195.387,831,43.182,1550793161.8173738
102.873,196.26,831,43.18,1550793163.1121373
102.384,195.333,831,43.178,1550793164.4022765
102.649,195.847,831,43.175,1550793165.698645
102.65,195.856,831,43.173,1550793166.9979722
102.469,195.518,831,43.17,1550793168.297009
102.104,194.83,831,43.167,1550793169.5915282
102.359,195.326,831,43.165,1550793170.8855097
102.129,194.895,831,43.162,1550793172.1796024
102.639,195.877,831,43.159,1550793173.4703152
102.633,195.875,831,43.155,1550793174.7929497
102.54,195.709,831,43.152,1550793176.0885727
102.807,196.227,831,43.149,1550793177.3802328
102.672,195.98,831,43.145,1550793178.6746988
102.719,196.08,831,43.142,1550793179.9659278
102.627,195.915,831,43.138,1550793181.265514
102.791,196.239,831,43.135,1550793182.5894678
102.427,195.555,831,43.131,1550793183.9148068
102.803,196.283,831,43.128,1550793185.2240252
102.677,196.051,831,43.125,1550793186.624663
102.89,196.468,831,43.122,1550793187.939635
102.631,195.978,831,43.12,1550793189.2375534
102.817,196.34,831,43.118,1550793190.5281196
102.893,196.489,831,43.116,1550793191.8180199
102.647,196.022,831,43.115,1550793193.1147766
102.266,195.296,831,43.115,1550793194.4108324
102.436,195.622,831,43.114,1550793195.706234
102.733,196.188,831,43.114,1550793196.9961212
102.592,195.918,831,43.115,1550793198.2975757
102.446,195.637,831,43.115,1550793199.5943198
102.399,195.545,831,43.116,1550793200.897627
102.534,195.799,831,43.118,1550793202.1872506
102.607,195.935,831,43.119,1550793203.4825864
102.589,195.895,831,43.12,1550793204.7770224
102.901,196.486,831,43.122,1550793206.0678136
102.51,195.733,831,43.124,1550793207.3674152
102.91,196.492,831,43.126,1550793208.6749241
102.622,195.935,831,43.128,1550793209.965631
102.457,195.614,831,43.13,1550793211.2555528
102.789,196.24,831,43.133,1550793212.5496278
103.094,196.815,831,43.135,1550793213.8515034
102.899,196.435,831,43.138,1550793215.1537564
102.782,196.204,831,43.14,1550793216.4461858
102.561,195.776,831,43.143,1550793217.74167
102.73,196.091,831,43.145,1550793219.0318282
102.568,195.775,831,43.147,1550793220.3384056
102.647,195.919,831,43.149,1550793221.662689
102.542,195.713,831,43.152,1550793222.9582937
102.563,195.748,831,43.154,1550793224.2484746
102.763,196.123,831,43.155,1550793225.5429313
102.566,195.742,831,43.157,1550793226.8380888
102.588,195.779,831,43.159,1550793228.1380484
102.442,195.495,831,43.161,1550793229.432032
102.755,196.085,831,43.163,1550793230.7240036
102.603,195.791,831,43.165,1550793232.0184255
102.522,195.632,831,43.166,1550793233.3087127
102.846,196.244,831,43.168,1550793234.6028988
102.463,195.508,831,43.17,1550793235.8972898
102.602,195.768,831,43.172,1550793237.1911914
102.486,195.542,831,43.173,1550793238.4841487
102.711,195.967,831,43.174,1550793239.7797318
102.641,195.832,831,43.175,1550793241.0734181
102.527,195.612,831,43.176,1550793242.3897614
102.316,195.206,831,43.177,1550793243.7136385
102.21,195.004,831,43.177,1550793245.0296144
102.364,195.297,831,43.177,1550793246.3657632
102.79,196.11,831,43.177,1550793247.6793966
102.789,196.111,831,43.177,1550793248.9736705
102.69,195.922,831,43.176,1550793250.2684734
102.784,196.105,831,43.175,1550793251.5596616
102.557,195.674,831,43.174,1550793252.8535616
102.754,196.055,831,43.173,1550793254.152225
102.628,195.82,831,43.171,1550793255.442711
103.051,196.634,831,43.169,1550793256.7366335
102.717,196.006,831,43.166,1550793258.0450134
102.394,195.398,831,43.162,1550793259.3397942
102.597,195.798,831,43.159,1550793260.6428204
102.846,196.283,831,43.155,1550793261.9363558
102.864,196.33,831,43.151,1550793263.229933
102.536,195.716,831,43.147,1550793264.523839
103.062,196.73,831,43.143,1550793265.821557
102.885,196.404,831,43.139,1550793267.1213522
102.427,195.541,831,43.136,1550793268.4110184
102.563,195.812,831,43.132,1550793269.7060704
102.722,196.125,831,43.128,1550793270.996541
102.895,196.465,831,43.125,1550793272.302544
102.791,196.277,831,43.122,1550793273.612084
102.807,196.315,831,43.12,1550793274.9022152
102.775,196.262,831,43.117,1550793276.19209
102.364,195.483,831,43.115,1550793277.5071294
102.722,196.173,831,43.113,1550793278.8022847
102.9,196.519,831,43.111,1550793280.1037574
102.79,196.314,831,43.109,1550793281.3983383
103.018,196.754,831,43.107,1550793282.6876194
102.652,196.059,831,43.106,1550793283.9826305
102.727,196.206,831,43.105,1550793285.2780938
102.691,196.141,831,43.104,1550793286.5766017
102.983,196.701,831,43.103,1550793287.8724735
102.792,196.337,831,43.103,1550793289.1626735
102.847,196.442,831,43.103,1550793290.467413
102.914,196.569,831,43.103,1550793291.7637928
102.655,196.072,831,43.104,1550793293.0577056
102.713,196.18,831,43.105,1550793294.3485987
102.666,196.083,831,43.107,1550793295.6468053
102.326,195.427,831,43.109,1550793296.9369183
102.684,196.104,831,43.112,1550793298.2327917
102.916,196.537,831,43.115,1550793299.5375283
102.624,195.971,831,43.118,1550793300.8357987
102.59,195.895,831,43.121,1550793302.1537693
102.842,196.366,831,43.125,1550793303.48298
102.649,195.986,831,43.128,1550793304.817758
103.044,196.73,831,43.132,1550793306.1347299
102.666,195.996,831,43.136,1550793307.4380996
102.898,196.428,831,43.14,1550793308.7350526
102.776,196.183,831,43.144,1550793310.0289867
102.625,195.883,831,43.148,1550793311.3234122
103.033,196.651,831,43.152,1550793312.622302
102.727,196.054,831,43.156,1550793313.9121566
102.691,195.973,831,43.16,1550793315.2064962
103.147,196.83,831,43.164,1550793316.4975183
102.985,196.506,831,43.169,1550793317.7973998
102.954,196.433,831,43.174,1550793319.0921352
102.553,195.651,831,43.179,1550793320.3864083
102.853,196.209,831,43.184,1550793321.680405
102.636,195.778,831,43.19,1550793322.971536
102.906,196.276,831,43.196,1550793324.2999842
102.999,196.436,831,43.201,1550793325.596045
102.499,195.467,831,43.207,1550793326.8999622
102.851,196.122,831,43.212,1550793328.190547
102.613,195.653,831,43.217,1550793329.4845557
102.432,195.293,831,43.222,1550793330.789738
102.688,195.766,831,43.227,1550793332.0999262
102.625,195.631,831,43.232,1550793333.402812
102.377,195.145,831,43.236,1550793334.692722
102.581,195.522,831,43.241,1550793335.9871967
102.779,195.887,831,43.245,1550793337.2788153
102.772,195.862,831,43.249,1550793338.5743508
102.445,195.224,831,43.254,1550793339.8688128
102.809,195.905,831,43.258,1550793341.1589394
102.604,195.502,831,43.262,1550793342.452885
102.535,195.359,831,43.266,1550793343.7469907
102.334,194.966,831,43.27,1550793345.0460036
102.609,195.477,831,43.273,1550793346.3461995
102.785,195.802,831,43.277,1550793347.6412284
102.652,195.539,831,43.28,1550793348.9335265
102.578,195.389,831,43.284,1550793350.2235072
102.667,195.548,831,43.287,1550793351.531753
102.629,195.466,831,43.29,1550793352.8295615
102.718,195.629,831,43.293,1550793354.124164
102.632,195.457,831,43.295,1550793355.427666
102.565,195.322,831,43.298,1550793356.7201798
102.451,195.097,831,43.3,1550793358.0135381
102.661,195.491,831,43.302,1550793359.3095663
102.569,195.31,831,43.304,1550793360.5994518
102.431,195.04,831,43.306,1550793361.9337075
102.317,194.816,831,43.309,1550793363.2737272
102.801,195.73,831,43.311,1550793364.5977256
102.211,194.601,831,43.314,1550793365.9137113
102.535,195.209,831,43.316,1550793367.2216756
102.522,195.178,831,43.318,1550793368.5155873
102.346,194.836,831,43.321,1550793369.8101819
102.324,194.789,831,43.323,1550793371.0997105
102.174,194.496,831,43.325,1550793372.4067032
102.594,195.29,831,43.327,1550793373.7037985
102.751,195.58,831,43.33,1550793374.998861
102.436,194.972,831,43.333,1550793376.2968237
102.276,194.659,831,43.336,1550793377.5920305
102.421,194.926,831,43.339,1550793378.8954241
102.531,195.124,831,43.342,1550793380.1874907
102.427,194.916,831,43.346,1550793381.4825594
102.435,194.92,831,43.35,1550793382.776862
102.359,194.766,831,43.353,1550793384.0688226
102.607,195.227,831,43.356,1550793385.3834348
102.383,194.792,831,43.36,1550793386.6840937
102.573,195.143,831,43.363,1550793387.9855123
102.396,194.798,831,43.366,1550793389.2812448
102.583,195.143,831,43.369,1550793390.5780501
102.722,195.399,831,43.372,1550793391.8727896
102.441,194.855,831,43.375,1550793393.1689394
102.523,195.004,831,43.378,1550793394.463364
102.548,195.043,831,43.381,1550793395.7534661
102.703,195.332,831,43.383,1550793397.047514
102.53,194.994,831,43.386,1550793398.3604548
102.376,194.694,831,43.388,1550793399.6568537
102.384,194.7,831,43.391,1550793400.9534962
102.261,194.457,831,43.394,1550793402.2475142
102.415,194.743,831,43.397,1550793403.5378344
102.753,195.375,831,43.4,1550793404.8533237
102.002,193.938,831,43.403,1550793406.1479073
102.761,195.372,831,43.406,1550793407.4485133
102.598,195.053,831,43.41,1550793408.7436109
102.319,194.511,831,43.413,1550793410.033744
102.37,194.599,831,43.416,1550793411.3307502
102.507,194.851,831,43.419,1550793412.6207447
102.373,194.586,831,43.422,1550793413.9178083
102.072,194.005,831,43.426,1550793415.212341
102.103,194.053,831,43.429,1550793416.5139258
102.621,195.027,831,43.433,1550793417.8110163
102.6,194.976,831,43.436,1550793419.1053362
102.148,194.106,831,43.44,1550793420.399951
102.434,194.64,831,43.443,1550793421.69013
