Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.016,991.111,0.019,1719,1533.402,42.856,1550792699.616374
-0.017,991.112,0.019,1719,1533.399,42.854,1550792700.3320796
-0.016,991.113,0.019,1719,1533.394,42.85,1550792701.0427792
-0.017,991.112,0.019,1719,1533.399,42.854,1550792701.9224882
-0.017,991.113,0.019,1719,1533.394,42.85,1550792702.6977825
-0.017,991.112,0.019,1719,1533.397,42.852,1550792703.448942
-0.017,991.118,0.019,1719,1533.377,42.839,1550792704.1849537
-0.016,991.114,0.019,1719,1533.391,42.848,1550792704.9296956
-0.017,991.119,0.019,1719,1533.371,42.835,1550792705.6697345
-0.016,991.115,0.019,1719,1533.388,42.846,1550792706.4199872
-0.017,991.118,0.019,1719,1533.377,42.839,1550792707.1477914
-0.017,991.114,0.019,1719,1533.391,42.848,1550792707.8586845
-0.017,991.118,0.019,1719,1533.374,42.837,1550792708.5738266
-0.016,991.118,0.019,1719,1533.374,42.837,1550792709.3024983
-0.017,991.125,0.019,1719,1533.351,42.822,1550792710.0127056
-0.017,991.124,0.019,1719,1533.354,42.823,1550792710.7277255
-0.017,991.127,0.019,1719,1533.343,42.816,1550792711.4458401
-0.016,991.128,0.019,1719,1533.337,42.812,1550792712.1615808
-0.017,991.126,0.019,1719,1533.346,42.818,1550792712.88322
-0.016,991.129,0.019,1719,1533.334,42.81,1550792713.607973
-0.017,991.124,0.019,1719,1533.354,42.823,1550792714.32374
-0.017,991.129,0.019,1719,1533.334,42.81,1550792715.0387533
-0.016,991.132,0.019,1719,1533.323,42.803,1550792715.7545164
-0.017,991.128,0.019,1719,1533.34,42.814,1550792716.4695525
-0.017,991.134,0.019,1719,1533.318,42.799,1550792717.1848435
-0.017,991.137,0.019,1719,1533.306,42.791,1550792717.9047847
-0.017,991.14,0.019,1719,1533.295,42.784,1550792718.619872
-0.016,991.142,0.019,1719,1533.286,42.778,1550792719.32998
-0.017,991.136,0.019,1719,1533.309,42.793,1550792720.0396516
-0.017,991.14,0.019,1719,1533.295,42.784,1550792720.7516844
-0.017,991.141,0.019,1719,1533.289,42.78,1550792721.465744
-0.016,991.137,0.019,1719,1533.306,42.791,1550792722.1796072
-0.016,991.138,0.019,1719,1533.301,42.787,1550792722.8897035
-0.017,991.144,0.019,1719,1533.278,42.772,1550792723.6036046
-0.016,991.142,0.019,1719,1533.286,42.778,1550792724.3177242
-0.017,991.14,0.019,1719,1533.295,42.784,1550792725.0337193
-0.017,991.143,0.019,1719,1533.281,42.774,1550792725.7557578
-0.016,991.139,0.019,1719,1533.298,42.786,1550792726.4709888
-0.017,991.137,0.019,1719,1533.303,42.789,1550792727.1866345
-0.016,991.137,0.019,1719,1533.303,42.789,1550792727.9006145
-0.017,991.143,0.019,1719,1533.284,42.776,1550792728.6107166
-0.017,991.14,0.019,1719,1533.295,42.784,1550792729.320523
-0.017,991.14,0.019,1719,1533.295,42.784,1550792730.0346007
-0.017,991.139,0.019,1719,1533.298,42.786,1550792730.749673
-0.017,991.148,0.019,1719,1533.264,42.763,1550792731.4659982
-0.017,991.141,0.019,1719,1533.292,42.782,1550792732.1798322
-0.016,991.145,0.019,1719,1533.275,42.77,1550792732.8950152
-0.017,991.144,0.019,1719,1533.278,42.772,1550792733.6056259
-0.017,991.142,0.019,1719,1533.286,42.778,1550792734.3239396
-0.017,991.141,0.019,1719,1533.289,42.78,1550792735.0426645
-0.016,991.141,0.019,1719,1533.289,42.78,1550792735.7585468
-0.017,991.139,0.019,1719,1533.298,42.786,1550792736.4757125
-0.016,991.139,0.019,1719,1533.298,42.786,1550792737.1908946
-0.017,991.137,0.019,1719,1533.306,42.791,1550792737.905708
-0.016,991.142,0.019,1719,1533.286,42.778,1550792738.6271923
-0.017,991.137,0.019,1719,1533.306,42.791,1550792739.3405743
-0.017,991.141,0.019,1719,1533.292,42.782,1550792740.054584
-0.016,991.14,0.019,1719,1533.295,42.784,1550792740.775578
-0.016,991.137,0.019,1719,1533.306,42.791,1550792741.4873788
-0.016,991.139,0.019,1719,1533.298,42.786,1550792742.197671
-0.016,991.143,0.019,1719,1533.283,42.776,1550792742.9128296
-0.017,991.142,0.019,1719,1533.286,42.778,1550792743.6280725
-0.017,991.143,0.019,1719,1533.284,42.776,1550792744.3476713
-0.017,991.143,0.019,1719,1533.281,42.774,1550792745.061638
-0.016,991.14,0.019,1719,1533.292,42.782,1550792745.7775218
-0.017,991.139,0.019,1719,1533.298,42.786,1550792746.5034451
-0.016,991.139,0.019,1719,1533.298,42.786,1550792747.218601
-0.017,991.144,0.019,1719,1533.278,42.772,1550792747.9368982
-0.017,991.14,0.019,1719,1533.295,42.784,1550792748.6558454
-0.016,991.137,0.019,1719,1533.306,42.791,1550792749.3695946
-0.017,991.137,0.019,1719,1533.306,42.791,1550792750.0795805
-0.016,991.14,0.019,1719,1533.292,42.782,1550792750.789924
-0.017,991.131,0.019,1719,1533.326,42.805,1550792751.5025582
-0.017,991.134,0.019,1719,1533.318,42.799,1550792752.2186294
-0.017,991.134,0.019,1719,1533.315,42.797,1550792752.934553
-0.016,991.133,0.019,1719,1533.32,42.801,1550792753.6535873
-0.017,991.128,0.019,1719,1533.337,42.812,1550792754.374486
-0.017,991.134,0.019,1719,1533.318,42.799,1550792755.089301
-0.016,991.131,0.019,1719,1533.326,42.805,1550792755.8116357
-0.017,991.128,0.019,1719,1533.34,42.814,1550792756.527265
-0.016,991.123,0.019,1719,1533.357,42.825,1550792757.2427044
-0.017,991.125,0.019,1719,1533.351,42.822,1550792757.9524348
-0.017,991.128,0.019,1719,1533.337,42.812,1550792758.6677094
-0.016,991.129,0.019,1719,1533.334,42.81,1550792759.3827195
-0.017,991.13,0.019,1719,1533.332,42.808,1550792760.0975418
-0.017,991.124,0.019,1719,1533.351,42.822,1550792760.8135684
-0.017,991.122,0.019,1719,1533.36,42.827,1550792761.677753
-0.016,991.121,0.019,1719,1533.363,42.829,1550792762.4497857
-0.016,991.126,0.019,1719,1533.346,42.818,1550792763.2080588
-0.017,991.127,0.019,1719,1533.343,42.816,1550792763.9519691
-0.016,991.125,0.019,1719,1533.348,42.82,1550792764.6856632
-0.017,991.123,0.019,1719,1533.357,42.825,1550792765.430136
-0.017,991.121,0.019,1719,1533.365,42.831,1550792766.1840749
-0.017,991.122,0.019,1719,1533.36,42.827,1550792766.9202433
-0.017,991.125,0.019,1719,1533.349,42.82,1550792767.635598
-0.017,991.124,0.019,1719,1533.354,42.823,1550792768.3504837
-0.017,991.118,0.019,1719,1533.374,42.837,1550792769.0656877
-0.016,991.127,0.019,1719,1533.343,42.816,1550792769.7844248
-0.016,991.124,0.019,1719,1533.351,42.822,1550792770.4955945
-0.017,991.122,0.019,1719,1533.36,42.827,1550792771.2055736
-0.016,991.121,0.019,1719,1533.363,42.829,1550792771.921597
-0.017,991.127,0.019,1719,1533.343,42.816,1550792772.6394558
-0.017,991.12,0.019,1719,1533.368,42.833,1550792773.3655956
-0.016,991.126,0.019,1719,1533.346,42.818,1550792774.0814373
-0.016,991.119,0.019,1719,1533.371,42.835,1550792774.7935207
-0.016,991.119,0.019,1719,1533.371,42.835,1550792775.5135283
-0.016,991.119,0.019,1719,1533.371,42.835,1550792776.2351952
-0.017,991.117,0.019,1719,1533.38,42.84,1550792776.947346
-0.017,991.124,0.019,1719,1533.354,42.823,1550792777.6655405
-0.016,991.12,0.019,1719,1533.368,42.833,1550792778.3803797
-0.016,991.114,0.019,1719,1533.391,42.848,1550792779.1026795
-0.017,991.117,0.019,1719,1533.38,42.84,1550792779.8282032
-0.017,991.11,0.019,1719,1533.405,42.858,1550792780.5495138
-0.016,991.109,0.019,1719,1533.408,42.859,1550792781.260859
-0.017,991.111,0.019,1719,1533.402,42.856,1550792781.9794338
-0.016,991.112,0.019,1719,1533.396,42.852,1550792782.6963968
-0.017,991.109,0.019,1719,1533.408,42.859,1550792783.4114084
-0.017,991.111,0.019,1719,1533.402,42.856,1550792784.1300416
-0.016,991.102,0.019,1719,1533.433,42.877,1550792784.8801532
-0.017,991.106,0.019,1719,1533.419,42.867,1550792785.5984728
-0.017,991.102,0.019,1719,1533.436,42.878,1550792786.3123648
-0.017,991.096,0.019,1719,1533.456,42.892,1550792787.0436764
-0.016,991.097,0.019,1719,1533.453,42.89,1550792787.7584348
-0.016,991.093,0.019,1719,1533.467,42.899,1550792788.4985878
-0.017,991.092,0.019,1719,1533.47,42.901,1550792789.2142842
-0.017,991.095,0.019,1719,1533.461,42.895,1550792789.925017
-0.017,991.093,0.019,1719,1533.467,42.899,1550792790.6355405
-0.017,991.086,0.019,1719,1533.495,42.918,1550792791.3601537
-0.016,991.088,0.019,1719,1533.486,42.913,1550792792.0735583
-0.017,991.088,0.019,1719,1533.487,42.913,1550792792.791925
-0.017,991.086,0.019,1719,1533.495,42.918,1550792793.5118392
-0.017,991.088,0.019,1719,1533.487,42.913,1550792794.2305431
-0.016,991.084,0.019,1719,1533.5,42.922,1550792794.9444063
-0.017,991.083,0.019,1719,1533.504,42.924,1550792795.6624088
-0.017,991.086,0.019,1719,1533.495,42.918,1550792796.3880925
-0.016,991.081,0.019,1719,1533.512,42.93,1550792797.1031437
-0.017,991.085,0.019,1719,1533.498,42.92,1550792797.8255553
-0.017,991.08,0.019,1719,1533.515,42.932,1550792798.5404322
-0.017,991.08,0.019,1719,1533.515,42.932,1550792799.2554028
-0.016,991.077,0.019,1719,1533.526,42.939,1550792799.9739516
-0.017,991.07,0.019,1719,1533.554,42.958,1550792800.693763
-0.016,991.073,0.019,1719,1533.54,42.949,1550792801.4102192
-0.017,991.07,0.019,1719,1533.551,42.956,1550792802.1244195
-0.017,991.071,0.019,1719,1533.549,42.954,1550792802.8403435
-0.016,991.065,0.019,1719,1533.571,42.969,1550792803.5551956
-0.016,991.063,0.019,1719,1533.579,42.975,1550792804.2688317
-0.016,991.06,0.019,1719,1533.591,42.983,1550792804.9796803
-0.017,991.064,0.019,1719,1533.574,42.971,1550792805.7008061
-0.017,991.067,0.019,1719,1533.565,42.966,1550792806.4113297
-0.016,991.064,0.019,1719,1533.574,42.971,1550792807.123569
-0.017,991.06,0.019,1719,1533.588,42.981,1550792807.8393764
-0.016,991.059,0.019,1719,1533.59,42.983,1550792808.560278
-0.017,991.059,0.019,1719,1533.594,42.985,1550792809.2746305
-0.016,991.067,0.019,1719,1533.562,42.964,1550792809.9927282
-0.017,991.058,0.019,1719,1533.596,42.987,1550792810.703607
-0.017,991.057,0.019,1719,1533.602,42.99,1550792811.4183276
-0.016,991.06,0.019,1719,1533.588,42.981,1550792812.1343791
-0.017,991.061,0.019,1719,1533.585,42.979,1550792812.850508
-0.016,991.059,0.019,1719,1533.593,42.985,1550792813.585354
-0.017,991.063,0.019,1719,1533.579,42.975,1550792814.3008628
-0.017,991.067,0.019,1719,1533.563,42.964,1550792815.0123694
-0.016,991.071,0.019,1719,1533.548,42.954,1550792815.7274525
-0.016,991.07,0.019,1719,1533.551,42.956,1550792816.4475865
-0.016,991.066,0.019,1719,1533.568,42.968,1550792817.1631227
-0.016,991.069,0.019,1719,1533.557,42.96,1550792817.877417
-0.017,991.075,0.019,1719,1533.535,42.945,1550792818.6025348
-0.017,991.077,0.019,1719,1533.526,42.939,1550792819.3241062
-0.017,991.074,0.019,1719,1533.537,42.947,1550792820.0649257
-0.016,991.081,0.019,1719,1533.512,42.93,1550792820.7921667
-0.017,991.081,0.019,1719,1533.512,42.93,1550792821.529842
-0.017,991.084,0.019,1719,1533.501,42.922,1550792822.2818162
-0.016,991.082,0.019,1719,1533.506,42.926,1550792823.033655
-0.017,991.087,0.019,1719,1533.49,42.914,1550792823.793739
-0.016,991.082,0.019,1719,1533.506,42.926,1550792824.5457315
-0.017,991.086,0.019,1719,1533.495,42.918,1550792825.3016999
-0.017,991.085,0.019,1719,1533.498,42.92,1550792826.0579038
-0.017,991.086,0.019,1719,1533.492,42.916,1550792826.7872982
-0.017,991.085,0.019,1719,1533.498,42.92,1550792827.5023782
-0.016,991.093,0.019,1719,1533.467,42.899,1550792828.2163992
-0.017,991.088,0.019,1719,1533.487,42.913,1550792828.931308
-0.017,991.087,0.019,1719,1533.489,42.914,1550792829.6417825
-0.017,991.096,0.019,1719,1533.456,42.892,1550792830.3522544
-0.017,991.089,0.019,1719,1533.481,42.909,1550792831.0672343
-0.017,991.093,0.019,1719,1533.467,42.899,1550792831.7901812
-0.017,991.089,0.019,1719,1533.481,42.909,1550792832.5072699
-0.016,991.099,0.019,1719,1533.444,42.884,1550792833.2222624
-0.016,991.095,0.019,1719,1533.461,42.895,1550792833.9398534
-0.017,991.093,0.019,1719,1533.467,42.899,1550792834.6586735
-0.017,991.095,0.019,1719,1533.461,42.895,1550792835.3755069
-0.017,991.095,0.019,1719,1533.461,42.895,1550792836.0912373
-0.017,991.096,0.019,1719,1533.456,42.892,1550792836.8206527
-0.017,991.098,0.019,1719,1533.45,42.888,1550792837.5352874
-0.016,991.098,0.019,1719,1533.45,42.888,1550792838.2597759
-0.017,991.1,0.019,1719,1533.442,42.882,1550792838.9748416
-0.016,991.098,0.019,1719,1533.45,42.888,1550792839.6894708
-0.017,991.101,0.019,1719,1533.439,42.88,1550792840.4043112
-0.017,991.098,0.019,1719,1533.45,42.888,1550792841.1182106
-0.016,991.103,0.019,1719,1533.43,42.875,1550792841.8328633
-0.017,991.105,0.019,1719,1533.425,42.871,1550792842.5432978
-0.017,991.105,0.019,1719,1533.425,42.871,1550792843.2592087
-0.017,991.102,0.019,1719,1533.433,42.877,1550792843.9760575
-0.017,991.105,0.019,1719,1533.422,42.869,1550792844.6950767
-0.017,991.103,0.019,1719,1533.43,42.875,1550792845.4132981
-0.017,991.103,0.019,1719,1533.43,42.875,1550792846.1289046
-0.017,991.099,0.019,1719,1533.447,42.886,1550792846.8474557
-0.017,991.098,0.019,1719,1533.45,42.888,1550792847.5633318
-0.017,991.102,0.019,1719,1533.436,42.878,1550792848.2760525
-0.017,991.107,0.019,1719,1533.416,42.865,1550792848.9897542
-0.016,991.1,0.019,1719,1533.442,42.882,1550792849.7012942
-0.017,991.1,0.019,1719,1533.442,42.882,1550792850.437858
-0.017,991.1,0.019,1719,1533.442,42.882,1550792851.1382716
-0.018,991.102,0.019,1719,1533.433,42.877,1550792851.8596978
-0.016,991.096,0.019,1719,1533.455,42.892,1550792852.585785
-0.017,991.098,0.019,1719,1533.45,42.888,1550792853.296065
-0.017,991.103,0.019,1719,1533.431,42.875,1550792854.0108318
-0.017,991.096,0.019,1719,1533.458,42.894,1550792854.7287247
-0.017,991.101,0.019,1719,1533.439,42.88,1550792855.4455342
-0.017,991.099,0.019,1719,1533.444,42.884,1550792856.1601849
-0.017,991.102,0.019,1719,1533.436,42.878,1550792856.8798075
-0.016,991.099,0.019,1719,1533.444,42.884,1550792857.599455
-0.017,991.092,0.019,1719,1533.473,42.903,1550792858.3145187
-0.016,991.098,0.019,1719,1533.447,42.886,1550792859.0508661
-0.016,991.094,0.019,1719,1533.464,42.897,1550792859.7823906
-0.017,991.098,0.019,1719,1533.45,42.888,1550792860.4952445
-0.016,991.095,0.019,1719,1533.458,42.894,1550792861.2053668
-0.017,991.096,0.019,1719,1533.458,42.894,1550792861.9161136
-0.017,991.089,0.019,1719,1533.481,42.909,1550792862.632146
-0.017,991.087,0.019,1719,1533.489,42.914,1550792863.347213
-0.017,991.085,0.019,1719,1533.498,42.92,1550792864.065981
-0.017,991.084,0.019,1719,1533.501,42.922,1550792864.7933447
-0.017,991.083,0.019,1719,1533.504,42.924,1550792865.5180154
-0.016,991.089,0.019,1719,1533.484,42.911,1550792866.251237
-0.017,991.086,0.019,1719,1533.495,42.918,1550792866.9661705
-0.017,991.086,0.019,1719,1533.492,42.916,1550792867.6803575
-0.017,991.083,0.019,1719,1533.506,42.926,1550792868.3904502
-0.016,991.083,0.019,1719,1533.503,42.924,1550792869.1041808
-0.016,991.083,0.019,1719,1533.503,42.924,1550792869.8201945
-0.016,991.085,0.019,1719,1533.498,42.92,1550792870.5351238
-0.017,991.084,0.019,1719,1533.501,42.922,1550792871.2550838
-0.016,991.084,0.019,1719,1533.5,42.922,1550792871.9693165
-0.017,991.077,0.019,1719,1533.526,42.939,1550792872.6901112
-0.017,991.08,0.019,1719,1533.518,42.933,1550792873.404449
-0.017,991.083,0.019,1719,1533.506,42.926,1550792874.1181164
-0.016,991.079,0.019,1719,1533.518,42.933,1550792874.8347776
-0.017,991.083,0.019,1719,1533.506,42.926,1550792875.5452342
-0.016,991.082,0.019,1719,1533.509,42.928,1550792876.261272
-0.017,991.086,0.019,1719,1533.495,42.918,1550792876.9760203
-0.016,991.083,0.019,1719,1533.503,42.924,1550792877.6941774
-0.017,991.082,0.019,1719,1533.509,42.928,1550792878.4080482
-0.017,991.086,0.019,1719,1533.495,42.918,1550792879.1269002
-0.017,991.079,0.019,1719,1533.521,42.935,1550792879.8525229
-0.017,991.081,0.019,1719,1533.512,42.93,1550792880.5686297
-0.017,991.082,0.019,1719,1533.509,42.928,1550792881.283092
-0.017,991.081,0.019,1719,1533.512,42.93,1550792882.0277252
-0.017,991.089,0.019,1719,1533.484,42.911,1550792882.7948663
-0.017,991.085,0.019,1719,1533.498,42.92,1550792883.573893
-0.017,991.081,0.019,1719,1533.512,42.93,1550792884.3298078
-0.017,991.087,0.019,1719,1533.49,42.914,1550792885.097808
-0.016,991.082,0.019,1719,1533.506,42.926,1550792885.8460276
-0.017,991.086,0.019,1719,1533.492,42.916,1550792886.575779
-0.017,991.087,0.019,1719,1533.49,42.914,1550792887.2920208
-0.017,991.088,0.019,1719,1533.487,42.913,1550792888.008132
-0.017,991.082,0.019,1719,1533.509,42.928,1550792888.7232006
-0.017,991.085,0.019,1719,1533.498,42.92,1550792889.4412367
-0.017,991.081,0.019,1719,1533.512,42.93,1550792890.1560419
-0.017,991.083,0.019,1719,1533.504,42.924,1550792890.8735707
-0.017,991.076,0.019,1719,1533.532,42.943,1550792891.5886772
-0.016,991.074,0.019,1719,1533.537,42.947,1550792892.3093417
-0.017,991.076,0.019,1719,1533.532,42.943,1550792893.0189939
-0.016,991.072,0.019,1719,1533.546,42.952,1550792893.728998
-0.017,991.08,0.019,1719,1533.518,42.933,1550792894.4440057
-0.017,991.072,0.019,1719,1533.546,42.952,1550792895.1590986
-0.017,991.07,0.019,1719,1533.551,42.956,1550792895.8750339
-0.016,991.073,0.019,1719,1533.54,42.949,1550792896.5919495
-0.017,991.068,0.019,1719,1533.56,42.962,1550792897.306069
-0.017,991.07,0.019,1719,1533.551,42.956,1550792898.0180638
-0.016,991.069,0.019,1719,1533.554,42.958,1550792898.7300706
-0.017,991.07,0.019,1719,1533.554,42.958,1550792899.4606497
-0.017,991.07,0.019,1719,1533.554,42.958,1550792900.1769433
-0.016,991.066,0.019,1719,1533.568,42.968,1550792900.8870084
-0.017,991.067,0.019,1719,1533.563,42.964,1550792901.603395
-0.016,991.07,0.019,1719,1533.551,42.956,1550792902.3205216
-0.017,991.067,0.019,1719,1533.563,42.964,1550792903.0390763
-0.017,991.068,0.019,1719,1533.56,42.962,1550792903.7540677
-0.016,991.073,0.019,1719,1533.543,42.951,1550792904.4769547
-0.017,991.07,0.019,1719,1533.551,42.956,1550792905.1982327
-0.016,991.07,0.019,1719,1533.551,42.956,1550792905.9319315
-0.017,991.065,0.019,1719,1533.571,42.969,1550792906.639987
-0.017,991.07,0.019,1719,1533.554,42.958,1550792907.3519793
-0.017,991.07,0.019,1719,1533.554,42.958,1550792908.067014
-0.017,991.071,0.019,1719,1533.548,42.954,1550792908.7820935
-0.016,991.066,0.019,1719,1533.568,42.968,1550792909.4975736
-0.017,991.066,0.019,1719,1533.568,42.968,1550792910.2176285
-0.016,991.066,0.019,1719,1533.568,42.968,1550792910.934626
-0.016,991.066,0.019,1719,1533.565,42.966,1550792911.6672165
-0.017,991.07,0.019,1719,1533.554,42.958,1550792912.4057202
-0.018,991.064,0.019,1719,1533.577,42.973,1550792913.1229668
-0.016,991.064,0.019,1719,1533.574,42.971,1550792913.836704
-0.017,991.063,0.019,1719,1533.58,42.975,1550792914.5499732
-0.017,991.071,0.019,1719,1533.548,42.954,1550792915.2613273
-0.016,991.066,0.019,1719,1533.565,42.966,1550792915.993677
-0.017,991.067,0.019,1719,1533.566,42.966,1550792916.7039754
-0.017,991.069,0.019,1719,1533.557,42.96,1550792917.4287047
-0.016,991.069,0.019,1719,1533.554,42.958,1550792918.1431012
-0.017,991.076,0.019,1719,1533.532,42.943,1550792918.853983
-0.016,991.078,0.019,1719,1533.523,42.937,1550792919.5722394
-0.016,991.072,0.019,1719,1533.546,42.952,1550792920.2893155
-0.017,991.076,0.019,1719,1533.532,42.943,1550792921.0156245
-0.016,991.076,0.019,1719,1533.529,42.941,1550792921.7300487
-0.016,991.079,0.019,1719,1533.52,42.935,1550792922.4441226
-0.017,991.076,0.019,1719,1533.532,42.943,1550792923.1640549
-0.017,991.079,0.019,1719,1533.52,42.935,1550792923.8789158
