p_int,rh_int,t_int,ts
104.887,12.13,22.878,1550855599.5389082
104.894,12.11,22.91,1550855610.0609484
104.897,12.09,22.926,1550855620.5634363
104.901,12.07,22.956,1550855631.1024516
104.906,12.05,22.985,1550855641.6433513
104.909,12.03,23.014,1550855652.1798072
104.915,12.01,23.046,1550855662.6815484
104.918,11.99,23.081,1550855673.199871
104.919,11.97,23.093,1550855683.7031255
104.927,11.96,23.123,1550855694.2365153
104.931,11.96,23.156,1550855704.8038788
104.933,11.92,23.171,1550855715.327708
104.936,11.9,23.198,1550855725.841311
104.94,11.88,23.214,1550855736.3399456
104.944,11.87,23.253,1550855746.879611
104.948,11.85,23.268,1550855757.3692794
104.95,11.83,23.287,1550855767.858427
104.956,11.81,23.316,1550855778.3894434
104.958,11.8,23.328,1550855788.9010673
104.962,11.78,23.36,1550855799.4380944
104.966,11.77,23.386,1550855809.9511113
104.968,11.75,23.41,1550855820.4871056
104.973,11.73,23.428,1550855831.0158393
104.976,11.72,23.457,1550855841.5308313
104.975,11.7,23.481,1550855852.0629227
104.983,11.69,23.498,1550855862.5998821
104.984,11.67,23.528,1550855873.1277874
104.99,11.66,23.543,1550855883.6493573
104.986,11.64,23.547,1550855894.1508179
104.992,11.58,23.583,1550855904.6753316
104.996,11.57,23.615,1550855915.2129705
105.0,11.55,23.627,1550855925.7211745
105.005,11.54,23.657,1550855936.2526278
105.009,11.52,23.684,1550855946.7804637
105.012,11.51,23.723,1550855957.318887
105.017,11.53,23.738,1550855967.827464
105.023,11.52,23.752,1550855978.3550768
105.027,11.51,23.764,1550855988.8813884
105.028,11.49,23.777,1550855999.395191
105.034,11.48,23.799,1550856009.9222724
105.035,11.46,23.811,1550856020.4614096
105.042,11.45,23.828,1550856030.9812245
105.038,11.43,23.84,1550856041.4973965
105.041,11.42,23.848,1550856051.99639
105.049,11.42,23.871,1550856062.5524042
105.05,11.4,23.883,1550856073.0951006
105.057,11.38,23.913,1550856083.6301935
105.059,11.37,23.931,1550856094.1682997
105.061,11.36,23.935,1550856104.668437
105.065,11.34,23.964,1550856115.192806
105.068,11.33,23.983,1550856125.732424
105.069,11.32,24.005,1550856136.266897
105.07,11.3,24.023,1550856146.7947557
105.076,11.29,24.031,1550856157.3234425
105.077,11.28,24.056,1550856167.8653543
105.08,11.27,24.071,1550856178.4013271
105.083,11.25,24.075,1550856188.8820586
105.085,11.24,24.105,1550856199.4044726
105.088,11.23,24.12,1550856209.9352682
105.089,11.22,24.133,1550856220.458523
105.093,11.21,24.145,1550856230.9679427
105.096,11.2,24.153,1550856241.4634104
105.103,11.18,24.183,1550856251.992924
105.104,11.17,24.195,1550856262.5212786
105.109,11.16,24.208,1550856273.0555875
105.112,11.15,24.217,1550856283.5317826
105.117,11.14,24.238,1550856294.0785565
105.12,11.13,24.257,1550856304.6051886
105.125,11.12,24.273,1550856315.126883
105.129,11.1,24.282,1550856325.6414359
105.129,11.1,24.291,1550856336.1411757
105.135,11.09,24.313,1550856346.6522934
105.138,11.08,24.335,1550856357.1877663
105.141,11.07,24.337,1550856367.678411
105.146,11.06,24.363,1550856378.1926455
105.151,11.05,24.397,1550856388.721092
105.151,11.04,24.405,1550856399.250942
105.158,11.03,24.405,1550856409.752746
105.158,11.02,24.419,1550856420.2614384
105.163,11.0,24.439,1550856430.7761087
105.167,11.0,24.459,1550856441.3003426
105.171,10.99,24.466,1550856451.82611
105.176,10.98,24.466,1550856462.3191023
105.176,10.97,24.499,1550856472.8493538
105.183,10.96,24.512,1550856483.3818128
105.187,10.95,24.522,1550856493.9212475
105.19,10.94,24.531,1550856504.430555
105.196,10.94,24.568,1550856514.960545
105.195,10.92,24.566,1550856525.4771016
105.201,10.92,24.585,1550856535.9874601
105.207,10.91,24.596,1550856546.5232189
105.211,10.9,24.604,1550856557.0420747
105.215,10.89,24.614,1550856567.523642
105.219,10.88,24.633,1550856578.0359526
105.221,10.87,24.645,1550856588.5484495
105.223,10.86,24.657,1550856599.030866
105.232,10.86,24.684,1550856609.5635738
105.235,10.85,24.702,1550856620.0919147
105.237,10.84,24.707,1550856630.6285307
105.241,10.83,24.72,1550856641.1492505
105.244,10.82,24.73,1550856651.6671188
105.248,10.81,24.745,1550856662.2133994
105.252,10.81,24.763,1550856672.75214
105.255,10.8,24.776,1550856683.283897
105.262,10.79,24.799,1550856693.8162591
105.262,10.78,24.802,1550856704.3303332
105.266,10.78,24.812,1550856714.823785
105.27,10.77,24.841,1550856725.345222
105.276,10.75,24.854,1550856735.8826065
105.277,10.75,24.85,1550856746.388259
105.283,10.74,24.877,1550856756.8886306
105.286,10.73,24.896,1550856767.4054477
105.292,10.72,24.917,1550856777.942869
105.296,10.71,24.921,1550856788.4683309
105.303,10.7,24.936,1550856798.9983025
105.303,10.69,24.953,1550856809.524857
105.306,10.68,24.967,1550856820.0556347
105.309,10.68,24.97,1550856830.5633285
105.314,10.66,24.991,1550856841.107426
105.32,10.66,25.008,1550856851.6420918
105.326,10.67,25.028,1550856862.1929464
105.325,10.64,25.034,1550856872.7209613
105.325,10.64,25.034,1550856883.22277
105.33,10.63,25.057,1550856893.7677028
105.382,10.59,25.047,1550856904.2913618
105.351,10.53,25.036,1550856914.8391018
105.399,10.55,24.998,1550856925.3527162
105.392,10.55,24.983,1550856935.8948984
105.386,10.55,24.949,1550856946.4249334
105.394,10.54,24.941,1550856956.9649336
105.387,10.53,24.922,1550856967.5118701
105.391,10.53,24.902,1550856978.0275745
105.401,10.53,24.892,1550856988.5661635
105.417,10.52,24.878,1550856999.0957646
105.427,10.53,24.852,1550857009.603852
105.447,10.52,24.847,1550857020.1189194
105.474,10.53,24.855,1550857030.6550965
105.505,10.54,24.857,1550857041.1905801
105.532,10.54,24.858,1550857051.723264
105.555,10.54,24.839,1550857062.2635677
105.576,10.54,24.843,1550857072.7983081
105.601,10.55,24.836,1550857083.3433645
105.624,10.55,24.839,1550857093.8436623
105.652,10.56,24.841,1550857104.3396502
105.676,10.57,24.84,1550857114.8309093
105.702,10.58,24.852,1550857125.3623292
105.725,10.58,24.846,1550857135.8689847
105.752,10.59,24.849,1550857146.3929274
105.779,10.6,24.858,1550857156.8941972
105.806,10.61,24.891,1550857167.4229364
105.833,10.62,24.897,1550857177.9533923
105.858,10.62,24.915,1550857188.482405
105.882,10.63,24.923,1550857199.0116298
105.913,10.64,24.936,1550857209.499686
105.942,10.64,24.967,1550857220.029524
105.969,10.66,24.973,1550857230.513754
105.99,10.66,25.002,1550857241.0533063
106.015,10.67,25.013,1550857251.578065
106.04,10.68,25.031,1550857262.0863276
106.07,10.69,25.049,1550857272.6621609
106.093,10.7,25.085,1550857283.1910107
106.112,10.71,25.109,1550857293.6757753
106.141,10.72,25.134,1550857304.2111104
106.156,10.73,25.147,1550857314.7079885
106.18,10.74,25.182,1550857325.2292747
106.201,10.75,25.221,1550857335.7638845
106.216,10.77,25.246,1550857346.2873232
106.23,10.78,25.268,1550857356.778875
106.248,10.79,25.322,1550857367.3357248
106.26,10.78,25.357,1550857377.859613
106.275,10.79,25.367,1550857388.3669882
106.286,10.8,25.404,1550857398.8980324
106.299,10.81,25.432,1550857409.3977344
106.307,10.81,25.471,1550857419.9221172
106.317,10.81,25.487,1550857430.4324827
106.326,10.82,25.536,1550857440.904358
106.339,10.82,25.581,1550857451.443129
106.34,10.82,25.599,1550857461.9735432
106.353,10.82,25.638,1550857472.506398
106.36,10.83,25.663,1550857483.0424013
106.371,10.83,25.69,1550857493.5598688
106.375,10.83,25.722,1550857504.0813031
106.382,10.84,25.748,1550857514.6242895
106.385,10.84,25.767,1550857525.1362
106.39,10.83,25.807,1550857535.6599743
106.399,10.84,25.841,1550857546.2073348
106.405,10.84,25.878,1550857556.752971
106.41,10.85,25.894,1550857567.2469873
106.418,10.83,25.925,1550857577.77817
106.422,10.84,25.936,1550857588.2804656
106.423,10.84,25.975,1550857598.810944
106.423,10.84,25.999,1550857609.293101
106.43,10.84,26.024,1550857619.8228652
106.438,10.84,26.053,1550857630.3591738
106.44,10.83,26.085,1550857640.8900783
106.445,10.83,26.114,1550857651.4356968
106.451,10.83,26.138,1550857661.9639308
106.453,10.83,26.159,1550857672.4957874
106.459,10.82,26.172,1550857683.0345159
106.469,10.82,26.194,1550857693.5527654
106.468,10.82,26.223,1550857704.082797
106.463,10.81,26.243,1550857714.5998228
106.465,10.81,26.285,1550857725.1331875
106.477,10.82,26.304,1550857735.6711643
106.481,10.81,26.326,1550857746.2848313
106.483,10.81,26.34,1550857756.8229125
106.48,10.81,26.369,1550857767.3517988
106.487,10.8,26.4,1550857777.8805058
106.492,10.8,26.424,1550857788.3718302
106.492,10.8,26.434,1550857798.886832
106.498,10.79,26.471,1550857809.4212584
106.5,10.79,26.486,1550857819.9471476
106.502,10.78,26.507,1550857830.4729776
106.499,10.78,26.537,1550857841.0301878
106.507,10.78,26.547,1550857851.5583467
106.508,10.77,26.565,1550857862.0627048
106.513,10.77,26.59,1550857872.6319613
106.512,10.76,26.599,1550857883.1604838
106.512,10.76,26.608,1550857893.666373
106.52,10.76,26.638,1550857904.1980977
106.52,10.75,26.656,1550857914.7256775
106.524,10.75,26.67,1550857925.250867
106.525,10.75,26.698,1550857935.8061438
106.52,10.74,26.696,1550857946.3247218
106.526,10.74,26.722,1550857956.856359
106.532,10.74,26.734,1550857967.3468797
106.531,10.73,26.752,1550857977.8668208
106.532,10.73,26.776,1550857988.3673954
106.535,10.72,26.784,1550857998.8641639
106.539,10.72,26.798,1550858009.3832967
106.541,10.72,26.817,1550858019.8959343
106.538,10.73,26.826,1550858030.4231124
106.543,10.72,26.854,1550858040.965024
106.551,10.72,26.879,1550858051.5151548
106.551,10.71,26.893,1550858062.047533
106.553,10.71,26.886,1550858072.5638382
106.549,10.7,26.913,1550858083.0736504
106.557,10.7,26.933,1550858093.5549538
106.556,10.7,26.942,1550858104.0953484
106.555,10.7,26.97,1550858114.6371195
106.559,10.69,26.968,1550858125.1609037
106.56,10.69,26.978,1550858135.6720898
106.563,10.68,26.986,1550858146.1912992
106.567,10.68,27.011,1550858156.7383232
106.561,10.68,27.014,1550858167.2468114
106.565,10.68,27.015,1550858177.7683895
106.566,10.68,27.03,1550858188.30352
106.568,10.67,27.043,1550858198.8292165
106.572,10.67,27.067,1550858209.3556986
106.573,10.67,27.057,1550858219.8772461
106.567,10.66,27.071,1550858230.3967824
106.574,10.67,27.085,1550858240.920456
106.572,10.66,27.096,1550858251.4280455
106.575,10.65,27.102,1550858261.9548461
106.578,10.65,27.117,1550858272.4651947
106.576,10.65,27.128,1550858283.0061197
106.58,10.65,27.149,1550858293.5360692
106.578,10.66,27.158,1550858304.0649714
106.585,10.65,27.179,1550858314.606334
106.581,10.64,27.176,1550858325.125595
106.583,10.64,27.18,1550858335.6428628
106.584,10.64,27.186,1550858346.1779995
106.593,10.64,27.201,1550858356.689423
106.591,10.63,27.211,1550858367.1835535
106.594,10.63,27.209,1550858377.711599
106.586,10.63,27.223,1550858388.2430987
106.598,10.63,27.234,1550858398.7853887
106.599,10.63,27.245,1550858409.3010893
106.592,10.62,27.262,1550858419.8307583
106.591,10.63,27.268,1550858430.3584735
106.575,10.62,27.276,1550858440.8709223
106.566,10.63,27.277,1550858451.3904364
106.552,10.62,27.274,1550858461.9500537
106.553,10.61,27.299,1550858472.467243
106.5,10.74,27.351,1550858483.0155075
106.495,10.74,27.415,1550858493.5046961
106.502,10.74,27.471,1550858504.0004256
106.507,10.72,27.475,1550858514.5340865
106.518,10.69,27.482,1550858525.0552611
106.528,10.66,27.509,1550858535.6036763
106.53,10.66,27.532,1550858546.0936255
106.532,10.64,27.539,1550858556.6133866
106.534,10.63,27.553,1550858567.139177
106.536,10.63,27.574,1550858577.668366
110.833,14.45,34.031,1550872074.7543774
110.859,14.44,34.132,1550872085.3040712
110.884,14.43,34.229,1550872095.8153577
110.91,14.41,34.326,1550872106.3311217
110.934,14.4,34.427,1550872116.8492224
110.956,14.39,34.531,1550872127.3789744
110.981,14.37,34.621,1550872137.9258952
