Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts,p_int,rh_int,t_int,Chlorophyll,date,Thermistor,time,Turbidity,AirSaturation,O2Concentration,SN_bottlebone.optode,Temperature_bottlebone.optode,p,rh,t,alt,lat,long,ts_gps,alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx
-0.01,997.302,0.013999999999999999,1719,1494.094,24.025,1550808985.6843722,107.43700000000001,9.19,31.816,1915,02/21/19,526,18:16:14,4130,100.436,259.811,831,24.843000000000004,101.385,53.26,30.392,6.354,21.8846773,-159.5274987,2019-02-22T04:16:23.000Z,1145.5,446.7,22.21,0.0475849,2019-02-21T18:16:22.559556,815.9,103.65,799.6,3058.2,3109.9
-0.01,997.303,0.013999999999999999,1719,1494.09,24.024,1550808986.3991249,107.43700000000001,9.19,31.816,1917,02/21/19,527,18:16:16,4130,100.49700000000001,259.97,831,24.843000000000004,101.389,53.22,30.388,6.354,21.8846773,-159.5274987,2019-02-22T04:16:24.000Z,1145.5,446.7,22.21,0.049376800000000005,2019-02-21T18:16:23.954950,815.4,103.66799999999999,799.1,3056.9,3107.5
-0.009000000000000001,997.3,0.013999999999999999,1719,1494.116,24.033,1550808987.1128206,107.436,9.19,31.815,1917,02/21/19,527,18:16:16,4130,100.49700000000001,259.97,831,24.843000000000004,101.389,53.22,30.388,6.354,21.8846773,-159.5274987,2019-02-22T04:16:24.000Z,1145.5,446.7,22.21,0.049376800000000005,2019-02-21T18:16:23.954950,815.4,103.66799999999999,799.1,3056.9,3107.5
-0.01,997.3,0.013999999999999999,1719,1494.12,24.035,1550808987.8278995,107.436,9.19,31.815,1916,02/21/19,527,18:16:17,4130,100.169,259.124,831,24.842,101.389,53.22,30.388,6.354,21.8846773,-159.5274987,2019-02-22T04:16:25.000Z,1143.4,446.7,22.211,0.04091505,2019-02-21T18:16:25.350238,813.7,103.583,798.1,3055.6,3100.4
-0.01,997.303,0.013999999999999999,1719,1494.09,24.024,1550808988.5679715,107.436,9.19,31.815,1917,02/21/19,527,18:16:18,4130,100.169,259.124,831,24.842,101.387,53.2,30.381999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:26.000Z,1143.4,446.7,22.211,0.04091505,2019-02-21T18:16:25.350238,813.7,103.583,798.1,3055.6,3100.4
-0.01,997.301,0.013999999999999999,1719,1494.1070000000002,24.03,1550808989.2788653,107.436,9.19,31.815,1917,02/21/19,527,18:16:18,4130,100.26799999999999,259.382,831,24.842,101.387,53.2,30.381999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:27.000Z,1139.2,446.2,22.206999999999997,0.04031775,2019-02-21T18:16:26.750426,814.2,103.57700000000001,798.3,3053.1,3114.6
-0.009000000000000001,997.301,0.013999999999999999,1719,1494.1029999999998,24.029,1550808989.9938614,107.436,9.19,31.815,1919,02/21/19,526,18:16:19,4130,100.26799999999999,259.382,831,24.842,101.387,53.2,30.381999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:27.000Z,1139.2,446.2,22.206999999999997,0.04031775,2019-02-21T18:16:26.750426,814.2,103.57700000000001,798.3,3053.1,3114.6
-0.01,997.303,0.013999999999999999,1719,1494.089,24.024,1550808990.7093186,107.436,9.19,31.815,1919,02/21/19,527,18:16:20,4130,99.97200000000001,258.618,831,24.842,101.387,53.2,30.381999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:28.000Z,1139.2,445.2,22.206,0.0451957,2019-02-21T18:16:28.146736,811.7,103.626,796.6,3051.1,3098.1
-0.01,997.299,0.013999999999999999,1719,1494.125,24.037,1550808991.429821,107.436,9.19,31.815,1919,02/21/19,527,18:16:20,4130,99.97200000000001,258.618,831,24.842,101.39,53.22,30.381,6.354,21.8846773,-159.5274987,2019-02-22T04:16:29.000Z,1139.2,445.2,22.206,0.0451957,2019-02-21T18:16:28.146736,811.7,103.626,796.6,3051.1,3098.1
-0.01,997.299,0.013999999999999999,1719,1494.125,24.037,1550808992.145609,107.436,9.19,31.815,1917,02/21/19,526,18:16:21,4130,99.742,258.025,831,24.840999999999998,101.39,53.22,30.381,6.354,21.8846773,-159.5274987,2019-02-22T04:16:30.000Z,1141.3,444.7,22.204,0.0408155,2019-02-21T18:16:29.542754,813.4,103.58200000000001,795.1,3050.6,3095.7
-0.01,997.3,0.013999999999999999,1719,1494.121,24.035,1550808992.8601065,107.436,9.19,31.815,1918,02/21/19,526,18:16:22,4130,100.339,259.569,831,24.840999999999998,101.39,53.22,30.381,6.354,21.8846773,-159.5274987,2019-02-22T04:16:30.000Z,1141.3,444.7,22.204,0.0408155,2019-02-21T18:16:29.542754,813.4,103.58200000000001,795.1,3050.6,3095.7
-0.009000000000000001,997.303,0.013999999999999999,1719,1494.08,24.021,1550808993.5833654,107.436,9.19,31.815,1918,02/21/19,526,18:16:22,4130,100.339,259.569,831,24.840999999999998,101.38600000000001,53.26,30.375999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:30.000Z,1137.1,444.2,22.204,0.0430056,2019-02-21T18:16:30.937202,811.9,103.604,795.8,3046.8,3095.7
-0.01,997.306,0.013999999999999999,1719,1494.0539999999999,24.011,1550808994.2991312,107.436,9.19,31.815,1917,02/21/19,526,18:16:23,4130,100.08,258.904,831,24.84,101.38600000000001,53.26,30.375999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:32.000Z,1137.1,444.2,22.204,0.0430056,2019-02-21T18:16:30.937202,811.9,103.604,795.8,3046.8,3095.7
-0.01,997.301,0.013999999999999999,1719,1494.112,24.031999999999996,1550808995.0153654,107.436,9.19,31.815,1918,02/21/19,527,18:16:24,4130,100.08,258.904,831,24.84,101.38600000000001,53.26,30.375999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:33.000Z,1141.3,444.2,22.205,0.0408155,2019-02-21T18:16:32.332702,810.2,103.58200000000001,794.6,3045.1,3109.9
-0.01,997.306,0.013999999999999999,1719,1494.05,24.009,1550808995.727896,107.436,9.19,31.815,1918,02/21/19,527,18:16:24,4130,99.78399999999999,258.139,831,24.84,101.38600000000001,53.26,30.375999999999998,6.354,21.8846773,-159.5274987,2019-02-22T04:16:33.000Z,1141.3,444.2,22.205,0.0408155,2019-02-21T18:16:32.332702,810.2,103.58200000000001,794.6,3045.1,3109.9
-0.01,997.303,0.013999999999999999,1719,1494.09,24.024,1550808996.4390905,107.436,9.19,31.815,1916,02/21/19,526,18:16:25,4130,99.78399999999999,258.139,831,24.84,101.38600000000001,53.31,30.378,6.354,21.8846773,-159.5274987,2019-02-22T04:16:33.000Z,1137.1,443.2,22.201999999999998,0.03872495,2019-02-21T18:16:33.733068,808.1,103.561,792.0,3042.3,3091.0
-0.01,997.303,0.013999999999999999,1719,1494.085,24.022,1550808997.1527426,107.436,9.19,31.815,1918,02/21/19,526,18:16:26,4130,100.07,258.882,831,24.84,101.38600000000001,53.31,30.378,6.354,21.8846773,-159.5274987,2019-02-22T04:16:35.000Z,1137.1,443.2,22.201999999999998,0.03872495,2019-02-21T18:16:33.733068,808.1,103.561,792.0,3042.3,3091.0
-0.01,997.305,0.013999999999999999,1719,1494.0629999999999,24.014,1550808997.8766212,107.436,9.19,31.822,1918,02/21/19,526,18:16:26,4130,100.07,258.882,831,24.84,101.38600000000001,53.31,30.378,6.354,21.8846773,-159.5274987,2019-02-22T04:16:36.000Z,1134.9,442.7,22.2,0.0434038,2019-02-21T18:16:35.129728,806.9,103.60799999999999,792.5,3040.8,3095.7
-0.01,997.301,0.013999999999999999,1719,1494.1070000000002,24.03,1550808998.63931,107.436,9.19,31.822,1918,02/21/19,526,18:16:27,4130,100.198,259.214,831,24.839000000000002,101.39,53.32,30.377,6.354,21.8846773,-159.5274987,2019-02-22T04:16:36.000Z,1134.9,442.7,22.2,0.0434038,2019-02-21T18:16:35.129728,806.9,103.60799999999999,792.5,3040.8,3095.7
-0.009000000000000001,997.299,0.013999999999999999,1719,1494.125,24.037,1550808999.3506222,107.436,9.19,31.822,1918,02/21/19,527,18:16:28,4130,100.081,258.915,831,24.838,101.39,53.32,30.377,6.354,21.8846773,-159.5274987,2019-02-22T04:16:36.000Z,1130.7,441.7,22.2,0.0430056,2019-02-21T18:16:36.525318,808.6,103.604,792.0,3039.5,3081.5
-0.01,997.301,0.013999999999999999,1719,1494.1029999999998,24.029,1550809000.0607574,107.436,9.19,31.822,1918,02/21/19,527,18:16:28,4130,100.081,258.915,831,24.838,101.39,53.32,30.377,6.354,21.8846773,-159.5274987,2019-02-22T04:16:38.000Z,1130.7,441.7,22.2,0.0430056,2019-02-21T18:16:36.525318,808.6,103.604,792.0,3039.5,3081.5
-0.009000000000000001,997.303,0.013999999999999999,1719,1494.085,24.022,1550809000.7784324,107.436,9.19,31.822,1917,02/21/19,526,18:16:29,4130,100.335,259.574,831,24.838,101.39,53.32,30.377,6.354,21.8846773,-159.5274987,2019-02-22T04:16:39.000Z,1130.7,442.2,22.198,0.04449885,2019-02-21T18:16:37.920833,807.1,103.619,791.3,3038.5,3079.2
-0.01,997.302,0.013999999999999999,1719,1494.1029999999998,24.029,1550809001.492745,107.436,9.19,31.822,1916,02/21/19,526,18:16:31,4130,100.335,259.574,831,24.838,101.387,53.27,30.373,6.354,21.8846773,-159.5274987,2019-02-22T04:16:39.000Z,1130.7,442.2,22.198,0.04449885,2019-02-21T18:16:37.920833,807.1,103.619,791.3,3038.5,3079.2
-0.009000000000000001,997.305,0.013999999999999999,1719,1494.058,24.011999999999997,1550809002.206685,107.436,9.19,31.822,1916,02/21/19,526,18:16:31,4130,99.97399999999999,258.643,831,24.837,101.387,53.27,30.373,6.354,21.8846773,-159.5274987,2019-02-22T04:16:39.000Z,1128.6,441.7,22.195999999999998,0.0396209,2019-02-21T18:16:39.317129,807.4,103.57,790.5,3035.8,3072.1
-0.01,997.299,0.013999999999999999,1719,1494.125,24.037,1550809002.9228024,107.436,9.19,31.822,1918,02/21/19,527,18:16:32,4130,99.97399999999999,258.643,831,24.837,101.387,53.27,30.373,6.354,21.8846773,-159.5274987,2019-02-22T04:16:40.000Z,1128.6,441.7,22.195999999999998,0.0396209,2019-02-21T18:16:39.317129,807.4,103.57,790.5,3035.8,3072.1
-0.01,997.306,0.013999999999999999,1719,1494.0539999999999,24.011,1550809003.6377838,107.436,9.19,31.822,1917,02/21/19,527,18:16:33,4130,100.118,259.019,831,24.837,101.38799999999999,53.16,30.374000000000002,6.354,21.8846773,-159.5274987,2019-02-22T04:16:41.000Z,1128.6,441.7,22.195,0.04350335,2019-02-21T18:16:40.717692,805.6,103.609,790.0,3034.8,3083.9
-0.01,997.304,0.013999999999999999,1719,1494.076,24.019000000000002,1550809004.3630507,107.436,9.19,31.822,1917,02/21/19,527,18:16:33,4130,100.118,259.019,831,24.837,101.38799999999999,53.16,30.374000000000002,6.354,21.8846773,-159.5274987,2019-02-22T04:16:42.000Z,1128.6,441.7,22.195,0.04350335,2019-02-21T18:16:40.717692,805.6,103.609,790.0,3034.8,3083.9
-0.01,997.305,0.013999999999999999,1719,1494.059,24.011999999999997,1550809005.0924726,107.436,9.19,31.822,1917,02/21/19,527,18:16:34,4130,100.1,258.973,831,24.836,101.38799999999999,53.16,30.374000000000002,6.354,21.8846773,-159.5274987,2019-02-22T04:16:42.000Z,1126.5,441.7,22.193,0.05067095,2019-02-21T18:16:42.113047,805.1,103.681,789.5,3034.5,3069.7
-0.009000000000000001,997.308,0.013999999999999999,1719,1494.0320000000002,24.003,1550809005.8314269,107.436,9.19,31.822,1917,02/21/19,527,18:16:34,4130,100.337,259.592,831,24.836,101.39,53.1,30.372,6.354,21.8846773,-159.5274987,2019-02-22T04:16:43.000Z,1128.6,441.2,22.195,0.04250785,2019-02-21T18:16:43.508644,806.1,103.59899999999999,788.5,3032.5,3072.1
-0.01,997.303,0.013999999999999999,1719,1494.09,24.024,1550809006.5378425,107.436,9.19,31.822,1917,02/21/19,527,18:16:36,4130,100.337,259.592,831,24.836,101.39,53.1,30.372,6.354,21.8846773,-159.5274987,2019-02-22T04:16:44.000Z,1128.6,441.2,22.195,0.04250785,2019-02-21T18:16:43.508644,806.1,103.59899999999999,788.5,3032.5,3072.1
-0.01,997.307,0.013999999999999999,1719,1494.037,24.004,1550809007.2497885,107.436,9.19,31.822,1917,02/21/19,527,18:16:36,4130,100.20299999999999,259.247,831,24.835,101.39,53.1,30.372,6.354,21.8846773,-159.5274987,2019-02-22T04:16:45.000Z,1126.5,441.2,22.191,0.03713215,2019-02-21T18:16:44.905079,805.9,103.545,788.0,3031.2,3069.7
-0.01,997.301,0.013999999999999999,1719,1494.1070000000002,24.03,1550809007.9687526,107.436,9.19,31.822,1917,02/21/19,527,18:16:36,4130,100.20299999999999,259.247,831,24.835,101.39,53.1,30.372,6.354,21.8846773,-159.5274987,2019-02-22T04:16:45.000Z,1126.5,441.2,22.191,0.03713215,2019-02-21T18:16:44.905079,805.9,103.545,788.0,3031.2,3069.7
-0.009000000000000001,997.303,0.013999999999999999,1719,1494.08,24.021,1550809008.684333,107.436,9.2,31.820999999999998,1918,02/21/19,527,18:16:38,4130,100.012,258.755,831,24.835,101.39,53.06,30.369,6.354,21.8846773,-159.5274987,2019-02-22T04:16:46.000Z,1126.5,441.7,22.19,0.03832675,2019-02-21T18:16:46.300885,802.6,103.557,787.5,3030.7,3093.3
-0.01,997.3,0.013999999999999999,1719,1494.116,24.033,1550809009.4063182,107.436,9.2,31.820999999999998,1918,02/21/19,527,18:16:38,4130,100.012,258.755,831,24.835,101.39,53.06,30.369,6.354,21.8846773,-159.5274987,2019-02-22T04:16:47.000Z,1126.5,441.7,22.19,0.03832675,2019-02-21T18:16:46.300885,802.6,103.557,787.5,3030.7,3093.3
-0.009000000000000001,997.304,0.013999999999999999,1719,1494.0720000000001,24.017,1550809010.130529,107.436,9.2,31.820999999999998,1918,02/21/19,527,18:16:38,4130,100.046,258.845,831,24.834,101.39,53.06,30.369,6.354,21.8846773,-159.5274987,2019-02-22T04:16:48.000Z,1122.3,441.2,22.193,0.042607400000000004,2019-02-21T18:16:47.702138,802.6,103.6,786.5,3028.7,3100.4
-0.01,997.302,0.013999999999999999,1719,1494.099,24.026999999999997,1550809010.8553994,107.436,9.2,31.820999999999998,1917,02/21/19,527,18:16:40,4130,100.046,258.845,831,24.834,101.39,53.04,30.366999999999997,6.354,21.8846773,-159.5274987,2019-02-22T04:16:48.000Z,1122.3,441.2,22.193,0.042607400000000004,2019-02-21T18:16:47.702138,802.6,103.6,786.5,3028.7,3100.4
-0.009000000000000001,997.309,0.013999999999999999,1719,1494.014,23.996,1550809011.5976696,107.436,9.2,31.820999999999998,1917,02/21/19,527,18:16:40,4130,99.821,258.267,831,24.833000000000002,101.39,53.04,30.366999999999997,6.354,21.8846773,-159.5274987,2019-02-22T04:16:48.000Z,1126.5,441.2,22.19,0.04549435,2019-02-21T18:16:49.098873,804.1,103.62899999999999,787.3,3029.0,3081.5
-0.01,997.305,0.013999999999999999,1719,1494.067,24.016,1550809012.3138535,107.436,9.2,31.820999999999998,1917,02/21/19,527,18:16:40,4130,100.335,259.6,831,24.833000000000002,101.39,53.04,30.366999999999997,6.354,21.8846773,-159.5274987,2019-02-22T04:16:50.000Z,1126.5,441.2,22.19,0.04549435,2019-02-21T18:16:49.098873,804.1,103.62899999999999,787.3,3029.0,3081.5
-0.01,997.308,0.013999999999999999,1719,1494.0320000000002,24.003,1550809013.0285633,107.436,9.2,31.820999999999998,1919,02/21/19,527,18:16:42,4130,100.335,259.6,831,24.833000000000002,101.39,53.04,30.366999999999997,6.354,21.8846773,-159.5274987,2019-02-22T04:16:51.000Z,1122.3,440.9,22.188000000000002,0.045394800000000006,2019-02-21T18:16:50.494934,800.8,103.62799999999999,788.5,3028.0,3091.0
-0.01,997.305,0.013999999999999999,1719,1494.059,24.011999999999997,1550809013.742833,107.436,9.2,31.820999999999998,1919,02/21/19,527,18:16:42,4130,100.042,258.845,831,24.831999999999997,101.38600000000001,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:51.000Z,1122.3,440.9,22.188000000000002,0.045394800000000006,2019-02-21T18:16:50.494934,800.8,103.62799999999999,788.5,3028.0,3091.0
-0.011000000000000001,997.303,0.013999999999999999,1719,1494.09,24.024,1550809014.4567225,107.436,9.2,31.820999999999998,1917,02/21/19,526,18:16:43,4130,100.042,258.845,831,24.831999999999997,101.38600000000001,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:51.000Z,1122.3,440.4,22.189,0.046191199999999995,2019-02-21T18:16:51.890891,801.6,103.63600000000001,787.5,3027.0,3072.1
-0.01,997.299,0.013999999999999999,1719,1494.125,24.037,1550809015.1707294,107.436,9.2,31.820999999999998,1917,02/21/19,526,18:16:43,4130,100.306,259.53,831,24.831999999999997,101.38600000000001,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:53.000Z,1122.3,440.4,22.189,0.046191199999999995,2019-02-21T18:16:51.890891,801.6,103.63600000000001,787.5,3027.0,3072.1
-0.009000000000000001,997.305,0.013999999999999999,1719,1494.058,24.011999999999997,1550809015.8881311,107.436,9.2,31.820999999999998,1920,02/21/19,527,18:16:45,4130,100.306,259.53,831,24.831999999999997,101.38799999999999,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:54.000Z,1120.2,440.4,22.186,0.0473858,2019-02-21T18:16:53.286603,802.4,103.648,785.0,3027.2,3086.2
-0.01,997.303,0.013999999999999999,1719,1494.089,24.024,1550809016.6059673,107.436,9.2,31.820999999999998,1915,02/21/19,526,18:16:46,4130,99.95299999999999,258.619,831,24.831,101.38799999999999,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:54.000Z,1120.2,440.4,22.186,0.0473858,2019-02-21T18:16:53.286603,802.4,103.648,785.0,3027.2,3086.2
-0.009000000000000001,997.305,0.013999999999999999,1719,1494.0629999999999,24.014,1550809017.3159533,107.436,9.2,31.820999999999998,1915,02/21/19,526,18:16:46,4130,99.95299999999999,258.619,831,24.831,101.38799999999999,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:54.000Z,1120.2,440.2,22.185,0.04688805,2019-02-21T18:16:54.687042,802.4,103.64299999999999,785.5,3025.2,3079.2
-0.01,997.301,0.013999999999999999,1719,1494.112,24.031999999999996,1550809018.0465705,107.436,9.2,31.820999999999998,1917,02/21/19,526,18:16:47,4130,99.975,258.678,831,24.831,101.38799999999999,53.03,30.36,6.354,21.8846773,-159.5274987,2019-02-22T04:16:56.000Z,1120.2,440.2,22.185,0.04688805,2019-02-21T18:16:54.687042,802.4,103.64299999999999,785.5,3025.2,3079.2
-0.01,997.302,0.013999999999999999,1719,1494.094,24.025,1550809018.756915,107.43700000000001,9.19,31.813000000000002,1919,02/21/19,527,18:16:48,4130,99.986,258.709,831,24.83,101.389,53.04,30.363000000000003,6.354,21.8846773,-159.5274987,2019-02-22T04:16:56.000Z,1122.3,439.9,22.184,0.0420101,2019-02-21T18:16:56.084997,800.6,103.594,786.0,3024.2,3067.4
-0.009000000000000001,997.301,0.013999999999999999,1719,1494.1070000000002,24.03,1550809019.4685788,107.43700000000001,9.19,31.813000000000002,1919,02/21/19,527,18:16:48,4130,99.986,258.709,831,24.83,101.389,53.04,30.363000000000003,6.354,21.8846773,-159.5274987,2019-02-22T04:16:57.000Z,1122.3,439.9,22.184,0.0420101,2019-02-21T18:16:56.084997,800.6,103.594,786.0,3024.2,3067.4
-0.01,997.302,0.013999999999999999,1719,1494.094,24.025,1550809020.1856027,107.43700000000001,9.19,31.813000000000002,1917,02/21/19,526,18:16:49,4130,100.154,259.14599999999996,831,24.83,101.389,53.04,30.363000000000003,6.354,21.8846773,-159.5274987,2019-02-22T04:16:57.000Z,1122.3,439.7,22.186,0.04549435,2019-02-21T18:16:57.480532,799.8,103.62899999999999,785.0,3025.2,3057.9
-0.009000000000000001,997.301,0.013999999999999999,1719,1494.1029999999998,24.029,1550809020.8996994,107.43700000000001,9.19,31.813000000000002,1919,02/21/19,526,18:16:50,4130,100.154,259.14599999999996,831,24.83,101.39,53.03,30.359,6.354,21.8846773,-159.5274987,2019-02-22T04:16:58.000Z,1122.3,439.7,22.186,0.04549435,2019-02-21T18:16:57.480532,799.8,103.62899999999999,785.0,3025.2,3057.9
-0.01,997.307,0.013999999999999999,1719,1494.046,24.008000000000003,1550809021.6156642,107.43700000000001,9.19,31.813000000000002,1919,02/21/19,526,18:16:50,4130,100.21600000000001,259.307,831,24.829,101.39,53.03,30.359,6.354,21.8846773,-159.5274987,2019-02-22T04:16:59.000Z,1124.4,439.2,22.183000000000003,0.04350335,2019-02-21T18:16:58.881012,798.8,103.609,784.0,3024.2,3060.3
-0.01,997.302,0.013999999999999999,1719,1494.094,24.025,1550809022.4068172,107.43700000000001,9.19,31.813000000000002,1916,02/21/19,526,18:16:51,4130,100.21600000000001,259.307,831,24.829,101.39,53.03,30.359,6.354,21.8846773,-159.5274987,2019-02-22T04:17:00.000Z,1124.4,439.2,22.183000000000003,0.04350335,2019-02-21T18:16:58.881012,798.8,103.609,784.0,3024.2,3060.3
