Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.01,997.302,0.014,1719,1494.099,24.027,1550809010.8553994
-0.009,997.309,0.014,1719,1494.014,23.996,1550809011.5976696
-0.01,997.305,0.014,1719,1494.067,24.016,1550809012.3138535
-0.01,997.308,0.014,1719,1494.032,24.003,1550809013.0285633
-0.01,997.305,0.014,1719,1494.059,24.012,1550809013.7428327
-0.011,997.303,0.014,1719,1494.09,24.024,1550809014.4567225
-0.01,997.299,0.014,1719,1494.125,24.037,1550809015.1707294
-0.009,997.305,0.014,1719,1494.058,24.012,1550809015.8881311
-0.01,997.303,0.014,1719,1494.089,24.024,1550809016.6059673
-0.009,997.305,0.014,1719,1494.063,24.014,1550809017.3159533
-0.01,997.301,0.014,1719,1494.112,24.032,1550809018.0465705
-0.01,997.302,0.014,1719,1494.094,24.025,1550809018.756915
-0.009,997.301,0.014,1719,1494.107,24.03,1550809019.468579
-0.01,997.302,0.014,1719,1494.094,24.025,1550809020.1856027
-0.009,997.301,0.014,1719,1494.103,24.029,1550809020.8996997
-0.01,997.307,0.014,1719,1494.046,24.008,1550809021.6156642
-0.01,997.302,0.014,1719,1494.094,24.025,1550809022.4068172
-0.01,997.301,0.014,1719,1494.111,24.032,1550809023.2305636
-0.009,997.304,0.014,1719,1494.072,24.017,1550809023.9857244
-0.01,997.302,0.014,1719,1494.094,24.025,1550809024.7297843
-0.009,997.307,0.014,1719,1494.036,24.004,1550809025.4776387
-0.009,997.306,0.014,1719,1494.05,24.009,1550809026.2148778
-0.01,997.3,0.014,1719,1494.116,24.033,1550809026.9395509
-0.01,997.3,0.014,1719,1494.125,24.037,1550809027.6603258
-0.01,997.297,0.014,1719,1494.156,24.048,1550809028.381799
-0.011,997.304,0.014,1719,1494.072,24.017,1550809029.091705
-0.01,997.3,0.014,1719,1494.12,24.035,1550809029.8299818
-0.009,997.305,0.014,1719,1494.063,24.014,1550809030.5656862
-0.01,997.299,0.014,1719,1494.134,24.04,1550809031.2806513
-0.009,997.297,0.014,1719,1494.151,24.046,1550809031.995649
-0.01,997.302,0.014,1719,1494.094,24.025,1550809032.7107887
-0.01,997.299,0.014,1719,1494.134,24.04,1550809033.4246228
-0.009,997.303,0.014,1719,1494.089,24.024,1550809034.1416447
-0.01,997.303,0.014,1719,1494.09,24.024,1550809034.865373
-0.009,997.306,0.014,1719,1494.054,24.011,1550809035.584904
-0.01,997.301,0.014,1719,1494.112,24.032,1550809036.2996678
-0.009,997.304,0.014,1719,1494.072,24.017,1550809037.01472
-0.01,997.302,0.014,1719,1494.103,24.029,1550809037.7246397
-0.01,997.302,0.014,1719,1494.098,24.027,1550809038.4430978
-0.01,997.299,0.014,1719,1494.134,24.04,1550809039.154693
-0.009,997.303,0.014,1719,1494.08,24.021,1550809039.8686204
-0.01,997.302,0.014,1719,1494.094,24.025,1550809040.5876791
-0.01,997.3,0.014,1719,1494.12,24.035,1550809041.31831
-0.01,997.303,0.014,1719,1494.09,24.024,1550809042.0276964
-0.009,997.297,0.014,1719,1494.147,24.045,1550809042.7496011
-0.01,997.305,0.014,1719,1494.067,24.016,1550809043.468905
-0.009,997.302,0.014,1719,1494.089,24.024,1550809044.183692
-0.01,997.299,0.014,1719,1494.129,24.038,1550809044.8977044
-0.009,997.301,0.014,1719,1494.107,24.03,1550809045.6199198
-0.01,997.306,0.014,1719,1494.05,24.009,1550809046.334637
-0.009,997.298,0.014,1719,1494.142,24.043,1550809047.0527287
-0.01,997.303,0.014,1719,1494.085,24.022,1550809047.7792659
-0.009,997.304,0.014,1719,1494.076,24.019,1550809048.497023
-0.01,997.304,0.014,1719,1494.072,24.017,1550809049.2175865
-0.01,997.301,0.014,1719,1494.111,24.032,1550809049.9369266
-0.009,997.302,0.014,1719,1494.098,24.027,1550809050.652644
-0.01,997.302,0.014,1719,1494.099,24.027,1550809051.367658
-0.01,997.3,0.014,1719,1494.12,24.035,1550809052.0816917
-0.01,997.297,0.014,1719,1494.151,24.046,1550809052.7959177
-0.009,997.304,0.014,1719,1494.076,24.019,1550809053.5108137
-0.01,997.305,0.014,1719,1494.059,24.012,1550809054.2205462
-0.009,997.305,0.014,1719,1494.058,24.012,1550809054.9345417
-0.01,997.303,0.014,1719,1494.09,24.024,1550809055.6564617
-0.01,997.3,0.014,1719,1494.116,24.033,1550809056.3725507
-0.01,997.301,0.014,1719,1494.111,24.032,1550809057.0882745
-0.01,997.302,0.014,1719,1494.098,24.027,1550809057.8028748
-0.01,997.303,0.014,1719,1494.089,24.024,1550809058.5165777
-0.01,997.301,0.014,1719,1494.107,24.03,1550809059.2345185
-0.009,997.296,0.014,1719,1494.164,24.051,1550809059.9485137
-0.01,997.299,0.014,1719,1494.129,24.038,1550809060.6605272
-0.01,997.3,0.014,1719,1494.116,24.033,1550809061.371599
-0.01,997.296,0.014,1719,1494.16,24.049,1550809062.0869184
-0.01,997.302,0.014,1719,1494.094,24.025,1550809062.8018994
-0.01,997.308,0.014,1719,1494.028,24.001,1550809063.538862
-0.01,997.298,0.014,1719,1494.138,24.041,1550809064.2506578
-0.01,997.3,0.014,1719,1494.116,24.033,1550809064.9683428
-0.01,997.298,0.014,1719,1494.138,24.041,1550809065.6859994
-0.009,997.301,0.014,1719,1494.103,24.029,1550809066.401838
-0.01,997.299,0.014,1719,1494.129,24.038,1550809067.1165924
-0.01,997.298,0.014,1719,1494.142,24.043,1550809067.8335688
-0.01,997.301,0.014,1719,1494.107,24.03,1550809068.5525873
-0.01,997.303,0.014,1719,1494.081,24.021,1550809069.268592
-0.009,997.3,0.014,1719,1494.12,24.035,1550809070.0023553
-0.01,997.304,0.014,1719,1494.081,24.021,1550809070.716703
-0.009,997.297,0.014,1719,1494.155,24.048,1550809071.431511
-0.01,997.298,0.014,1719,1494.138,24.041,1550809072.1466157
-0.01,997.301,0.014,1719,1494.111,24.032,1550809072.8597279
-0.009,997.299,0.014,1719,1494.129,24.038,1550809073.5816095
-0.01,997.303,0.014,1719,1494.09,24.024,1550809074.2994604
-0.01,997.298,0.014,1719,1494.138,24.041,1550809075.0268223
-0.01,997.303,0.014,1719,1494.081,24.021,1550809075.744778
-0.01,997.301,0.014,1719,1494.112,24.032,1550809076.4817545
-0.009,997.3,0.014,1719,1494.116,24.033,1550809077.2015834
-0.01,997.305,0.014,1719,1494.059,24.012,1550809077.9115148
-0.01,997.302,0.014,1719,1494.098,24.027,1550809078.6215687
-0.009,997.297,0.014,1719,1494.147,24.045,1550809079.3377764
-0.01,997.304,0.014,1719,1494.076,24.019,1550809080.052705
-0.009,997.307,0.014,1719,1494.045,24.008,1550809080.7684271
-0.01,997.304,0.014,1719,1494.076,24.019,1550809081.4952714
-0.009,997.299,0.014,1719,1494.129,24.038,1550809082.236138
-0.01,997.302,0.014,1719,1494.099,24.027,1550809083.0619278
-0.009,997.301,0.014,1719,1494.102,24.029,1550809083.8269062
-0.009,997.3,0.014,1719,1494.12,24.035,1550809084.561925
-0.01,997.304,0.014,1719,1494.076,24.019,1550809085.2979145
-0.01,997.302,0.014,1719,1494.094,24.025,1550809086.0378082
-0.01,997.302,0.014,1719,1494.098,24.027,1550809086.817628
-0.01,997.303,0.014,1719,1494.085,24.022,1550809087.5328681
-0.009,997.301,0.014,1719,1494.107,24.03,1550809088.251464
-0.01,997.305,0.014,1719,1494.063,24.014,1550809088.9644625
-0.009,997.302,0.014,1719,1494.094,24.025,1550809089.6794865
-0.01,997.304,0.014,1719,1494.076,24.019,1550809090.3956735
-0.01,997.301,0.014,1719,1494.111,24.032,1550809091.1096284
-0.01,997.298,0.014,1719,1494.143,24.043,1550809091.8268368
-0.01,997.299,0.014,1719,1494.125,24.037,1550809092.5376022
-0.01,997.297,0.014,1719,1494.151,24.046,1550809093.2475877
-0.009,997.303,0.014,1719,1494.085,24.022,1550809093.9666243
-0.009,997.301,0.014,1719,1494.102,24.029,1550809094.6844447
-0.01,997.3,0.014,1719,1494.116,24.033,1550809095.4024727
-0.009,997.304,0.014,1719,1494.076,24.019,1550809096.1226478
-0.01,997.296,0.014,1719,1494.16,24.049,1550809096.84061
-0.01,997.301,0.014,1719,1494.111,24.032,1550809097.5564935
-0.01,997.299,0.014,1719,1494.134,24.04,1550809098.2794058
-0.009,997.295,0.014,1719,1494.173,24.054,1550809098.9947257
-0.009,997.299,0.014,1719,1494.125,24.037,1550809099.7095037
-0.01,997.306,0.014,1719,1494.059,24.012,1550809100.4297445
-0.01,997.304,0.014,1719,1494.076,24.019,1550809101.1494782
-0.009,997.305,0.014,1719,1494.063,24.014,1550809101.864443
-0.01,997.298,0.014,1719,1494.142,24.043,1550809102.5802236
-0.01,997.306,0.014,1719,1494.054,24.011,1550809103.2944121
-0.01,997.303,0.014,1719,1494.089,24.024,1550809104.0094907
-0.009,997.305,0.014,1719,1494.063,24.014,1550809104.719487
-0.009,997.304,0.014,1719,1494.072,24.017,1550809105.4344668
-0.01,997.301,0.014,1719,1494.107,24.03,1550809106.1511836
-0.009,997.3,0.014,1719,1494.12,24.035,1550809106.8684855
-0.01,997.302,0.014,1719,1494.094,24.025,1550809107.5935905
-0.01,997.298,0.014,1719,1494.138,24.041,1550809108.3134775
-0.01,997.302,0.014,1719,1494.099,24.027,1550809109.034093
-0.009,997.302,0.014,1719,1494.094,24.025,1550809109.7487712
-0.01,997.302,0.014,1719,1494.099,24.027,1550809110.4666834
-0.009,997.301,0.014,1719,1494.107,24.03,1550809111.181505
-0.01,997.303,0.014,1719,1494.089,24.024,1550809111.8956096
-0.01,997.301,0.014,1719,1494.111,24.032,1550809112.6177564
-0.01,997.307,0.014,1719,1494.041,24.006,1550809113.336361
-0.009,997.306,0.014,1719,1494.05,24.009,1550809114.0670273
-0.01,997.297,0.014,1719,1494.151,24.046,1550809114.7938166
-0.009,997.301,0.014,1719,1494.111,24.032,1550809115.5014803
-0.01,997.307,0.014,1719,1494.046,24.008,1550809116.215389
-0.009,997.302,0.014,1719,1494.089,24.024,1550809116.9304376
-0.01,997.304,0.014,1719,1494.081,24.021,1550809117.647713
-0.009,997.307,0.014,1719,1494.036,24.004,1550809118.3615701
-0.01,997.299,0.014,1719,1494.134,24.04,1550809119.0807006
-0.01,997.303,0.014,1719,1494.089,24.024,1550809119.8058102
-0.009,997.301,0.014,1719,1494.111,24.032,1550809120.5302343
-0.01,997.305,0.014,1719,1494.068,24.016,1550809121.2443419
-0.01,997.303,0.014,1719,1494.085,24.022,1550809121.9593072
-0.009,997.302,0.014,1719,1494.089,24.024,1550809122.6750283
-0.009,997.305,0.014,1719,1494.067,24.016,1550809123.3903842
-0.01,997.305,0.014,1719,1494.059,24.012,1550809124.1062162
-0.009,997.3,0.014,1719,1494.12,24.035,1550809124.8289475
-0.01,997.305,0.014,1719,1494.063,24.014,1550809125.536299
-0.009,997.303,0.014,1719,1494.08,24.021,1550809126.2463877
-0.01,997.301,0.014,1719,1494.112,24.032,1550809126.9722342
-0.01,997.299,0.014,1719,1494.125,24.037,1550809127.6823015
-0.01,997.303,0.014,1719,1494.089,24.024,1550809128.419683
-0.009,997.305,0.014,1719,1494.067,24.016,1550809129.1382828
-0.009,997.301,0.014,1719,1494.107,24.03,1550809129.8584023
-0.011,997.299,0.014,1719,1494.138,24.041,1550809130.5753305
-0.01,997.299,0.014,1719,1494.134,24.04,1550809131.294319
-0.01,997.299,0.014,1719,1494.125,24.037,1550809132.0043035
-0.01,997.304,0.014,1719,1494.076,24.019,1550809132.7163696
-0.01,997.298,0.014,1719,1494.143,24.043,1550809133.4313297
-0.009,997.299,0.014,1719,1494.125,24.037,1550809134.1557062
-0.01,997.302,0.014,1719,1494.094,24.025,1550809134.8951554
-0.009,997.306,0.013,1719,1494.045,24.008,1550809135.6162384
-0.01,997.303,0.014,1719,1494.085,24.022,1550809136.3376045
-0.009,997.304,0.014,1719,1494.072,24.017,1550809137.0522423
-0.01,997.301,0.014,1719,1494.107,24.03,1550809137.768064
-0.009,997.304,0.014,1719,1494.072,24.017,1550809138.481845
-0.01,997.303,0.014,1719,1494.089,24.024,1550809139.191359
-0.009,997.301,0.014,1719,1494.111,24.032,1550809139.9079373
-0.009,997.301,0.014,1719,1494.107,24.03,1550809140.6222923
-0.009,997.305,0.014,1719,1494.067,24.016,1550809141.3402367
-0.009,997.3,0.014,1719,1494.116,24.033,1550809142.0857763
-0.009,997.307,0.014,1719,1494.036,24.004,1550809142.8737345
-0.01,997.304,0.014,1719,1494.076,24.019,1550809143.6360753
-0.009,997.301,0.014,1719,1494.103,24.029,1550809144.3762949
-0.009,997.301,0.014,1719,1494.103,24.029,1550809145.125411
-0.009,997.299,0.014,1719,1494.129,24.038,1550809145.8577063
-0.01,997.299,0.014,1719,1494.129,24.038,1550809146.6056347
-0.009,997.301,0.014,1719,1494.111,24.032,1550809147.3382995
-0.01,997.301,0.014,1719,1494.103,24.029,1550809148.0532591
-0.009,997.3,0.014,1719,1494.12,24.035,1550809148.7672558
-0.01,997.297,0.014,1719,1494.151,24.046,1550809149.4816704
-0.01,997.297,0.014,1719,1494.156,24.048,1550809150.1912327
-0.009,997.295,0.014,1719,1494.169,24.053,1550809150.9016004
-0.009,997.301,0.014,1719,1494.107,24.03,1550809151.6165226
-0.01,997.299,0.014,1719,1494.125,24.037,1550809152.334278
-0.01,997.304,0.014,1719,1494.081,24.021,1550809153.0512521
-0.01,997.302,0.014,1719,1494.094,24.025,1550809153.7672908
-0.01,997.299,0.014,1719,1494.134,24.04,1550809154.5077248
-0.01,997.303,0.014,1719,1494.081,24.021,1550809155.2184756
-0.009,997.3,0.014,1719,1494.116,24.033,1550809155.9335918
-0.01,997.299,0.014,1719,1494.134,24.04,1550809156.6483507
-0.01,997.299,0.014,1719,1494.129,24.038,1550809157.363269
-0.009,997.298,0.014,1719,1494.142,24.043,1550809158.0792172
-0.01,997.3,0.014,1719,1494.116,24.033,1550809158.794262
-0.01,997.302,0.014,1719,1494.098,24.027,1550809159.5135663
-0.01,997.299,0.014,1719,1494.134,24.04,1550809160.2319577
-0.01,997.3,0.014,1719,1494.116,24.033,1550809160.977705
-0.01,997.302,0.014,1719,1494.094,24.025,1550809161.6872225
-0.009,997.301,0.014,1719,1494.107,24.03,1550809162.4013636
-0.01,997.296,0.014,1719,1494.16,24.049,1550809163.1161988
-0.01,997.301,0.014,1719,1494.103,24.029,1550809163.8320856
-0.009,997.303,0.014,1719,1494.085,24.022,1550809164.5462348
-0.01,997.299,0.014,1719,1494.125,24.037,1550809165.2623503
-0.01,997.298,0.014,1719,1494.138,24.041,1550809165.9746003
-0.009,997.3,0.013,1719,1494.12,24.035,1550809166.6912005
-0.01,997.301,0.014,1719,1494.112,24.032,1550809167.409815
-0.009,997.298,0.014,1719,1494.138,24.041,1550809168.1202445
-0.01,997.299,0.014,1719,1494.134,24.04,1550809168.8361604
-0.009,997.295,0.014,1719,1494.177,24.056,1550809169.5512943
-0.01,997.3,0.014,1719,1494.116,24.033,1550809170.2701664
-0.01,997.302,0.014,1719,1494.098,24.027,1550809170.9882557
-0.01,997.299,0.014,1719,1494.129,24.038,1550809171.7044287
-0.009,997.295,0.014,1719,1494.173,24.054,1550809172.4276319
-0.01,997.294,0.014,1719,1494.182,24.057,1550809173.143591
-0.01,997.3,0.014,1719,1494.116,24.033,1550809173.8656387
-0.009,997.301,0.014,1719,1494.103,24.029,1550809174.5841877
-0.01,997.304,0.014,1719,1494.081,24.021,1550809175.2998009
-0.01,997.297,0.014,1719,1494.147,24.045,1550809176.0145519
-0.01,997.299,0.014,1719,1494.134,24.04,1550809176.7295065
-0.01,997.303,0.014,1719,1494.085,24.022,1550809177.4420543
-0.01,997.295,0.014,1719,1494.173,24.054,1550809178.1540165
-0.01,997.303,0.014,1719,1494.081,24.021,1550809178.869295
-0.01,997.304,0.014,1719,1494.076,24.019,1550809179.5877287
-0.009,997.301,0.014,1719,1494.103,24.029,1550809180.3061867
-0.01,997.296,0.014,1719,1494.169,24.053,1550809181.0261629
-0.009,997.298,0.014,1719,1494.138,24.041,1550809181.7417963
-0.01,997.298,0.014,1719,1494.147,24.045,1550809182.4592693
-0.01,997.302,0.014,1719,1494.103,24.029,1550809183.1758502
-0.01,997.302,0.014,1719,1494.103,24.029,1550809183.8974407
-0.01,997.301,0.014,1719,1494.112,24.032,1550809184.6161122
-0.01,997.297,0.014,1719,1494.151,24.046,1550809185.3311877
-0.01,997.302,0.014,1719,1494.098,24.027,1550809186.0461977
-0.009,997.299,0.014,1719,1494.133,24.04,1550809186.7639172
-0.009,997.303,0.014,1719,1494.085,24.022,1550809187.4853022
-0.01,997.299,0.014,1719,1494.129,24.038,1550809188.2025745
-0.01,997.299,0.014,1719,1494.129,24.038,1550809188.9166396
-0.01,997.302,0.014,1719,1494.099,24.027,1550809189.632903
-0.009,997.297,0.014,1719,1494.151,24.046,1550809190.3431113
-0.01,997.299,0.014,1719,1494.134,24.04,1550809191.05829
-0.009,997.298,0.014,1719,1494.138,24.041,1550809191.7782602
-0.01,997.297,0.014,1719,1494.156,24.048,1550809192.4949152
-0.01,997.297,0.014,1719,1494.147,24.045,1550809193.211031
-0.01,997.305,0.014,1719,1494.063,24.014,1550809193.9293916
-0.01,997.296,0.014,1719,1494.16,24.049,1550809194.6579854
-0.009,997.305,0.014,1719,1494.063,24.014,1550809195.3692348
-0.01,997.302,0.014,1719,1494.094,24.025,1550809196.0834882
-0.01,997.298,0.014,1719,1494.138,24.041,1550809196.798491
-0.01,997.303,0.014,1719,1494.089,24.024,1550809197.5151162
-0.009,997.299,0.014,1719,1494.129,24.038,1550809198.2302294
-0.01,997.303,0.014,1719,1494.085,24.022,1550809198.9399862
-0.01,997.302,0.014,1719,1494.094,24.025,1550809199.661709
-0.009,997.295,0.014,1719,1494.173,24.054,1550809200.3754942
-0.01,997.306,0.014,1719,1494.054,24.011,1550809201.104403
-0.009,997.299,0.014,1719,1494.125,24.037,1550809201.8330293
-0.011,997.299,0.014,1719,1494.138,24.041,1550809202.5818007
-0.009,997.298,0.014,1719,1494.138,24.041,1550809203.346476
-0.01,997.298,0.014,1719,1494.138,24.041,1550809204.0817726
-0.01,997.302,0.014,1719,1494.094,24.025,1550809204.8283443
-0.009,997.301,0.014,1719,1494.111,24.032,1550809205.5725548
-0.01,997.306,0.014,1719,1494.05,24.009,1550809206.3257825
-0.009,997.295,0.014,1719,1494.173,24.054,1550809207.0634089
-0.01,997.301,0.014,1719,1494.112,24.032,1550809207.7792592
-0.01,997.305,0.014,1719,1494.063,24.014,1550809208.4940896
-0.009,997.303,0.013,1719,1494.08,24.021,1550809209.2387512
-0.01,997.301,0.014,1719,1494.112,24.032,1550809209.959283
-0.01,997.3,0.014,1719,1494.12,24.035,1550809210.6750638
-0.01,997.298,0.014,1719,1494.138,24.041,1550809211.3967056
-0.009,997.298,0.014,1719,1494.142,24.043,1550809212.1100616
-0.009,997.305,0.014,1719,1494.067,24.016,1550809212.843126
-0.01,997.303,0.014,1719,1494.081,24.021,1550809213.560379
-0.01,997.302,0.014,1719,1494.099,24.027,1550809214.2750034
-0.01,997.299,0.014,1719,1494.129,24.038,1550809214.9893415
-0.009,997.302,0.014,1719,1494.098,24.027,1550809215.7094734
-0.009,997.301,0.014,1719,1494.111,24.032,1550809216.4180021
-0.01,997.298,0.014,1719,1494.142,24.043,1550809217.128082
-0.01,997.297,0.014,1719,1494.156,24.048,1550809217.842679
-0.01,997.304,0.014,1719,1494.072,24.017,1550809218.5653484
-0.009,997.301,0.014,1719,1494.111,24.032,1550809219.2951915
-0.01,997.305,0.014,1719,1494.063,24.014,1550809220.0140717
-0.009,997.303,0.014,1719,1494.089,24.024,1550809220.7457824
-0.01,997.3,0.014,1719,1494.125,24.037,1550809221.4599934
-0.01,997.3,0.014,1719,1494.116,24.033,1550809222.1789508
-0.009,997.304,0.014,1719,1494.076,24.019,1550809222.8943026
-0.01,997.305,0.014,1719,1494.059,24.012,1550809223.6108716
-0.01,997.303,0.014,1719,1494.085,24.022,1550809224.335439
-0.01,997.302,0.014,1719,1494.094,24.025,1550809225.0629194
-0.009,997.303,0.014,1719,1494.085,24.022,1550809225.7914205
-0.009,997.3,0.014,1719,1494.116,24.033,1550809226.51223
-0.01,997.306,0.014,1719,1494.059,24.012,1550809227.228427
-0.009,997.301,0.014,1719,1494.107,24.03,1550809227.9485033
-0.01,997.302,0.014,1719,1494.094,24.025,1550809228.6589801
-0.01,997.306,0.014,1719,1494.05,24.009,1550809229.368865
-0.01,997.304,0.014,1719,1494.072,24.017,1550809230.0948482
-0.009,997.299,0.014,1719,1494.129,24.038,1550809230.8106694
-0.01,997.3,0.014,1719,1494.125,24.037,1550809231.5282233
-0.009,997.304,0.014,1719,1494.072,24.017,1550809232.2476065
-0.009,997.302,0.014,1719,1494.094,24.025,1550809232.9670932
-0.01,997.301,0.014,1719,1494.103,24.029,1550809233.6820412
-0.01,997.301,0.014,1719,1494.107,24.03,1550809234.39598
-0.01,997.301,0.014,1719,1494.107,24.03,1550809235.1238592
-0.009,997.301,0.014,1719,1494.103,24.029,1550809235.8376014
-0.01,997.3,0.014,1719,1494.125,24.037,1550809236.552223
-0.009,997.3,0.014,1719,1494.111,24.032,1550809237.2762277
-0.01,997.298,0.014,1719,1494.143,24.043,1550809237.9912968
-0.01,997.306,0.014,1719,1494.05,24.009,1550809238.7153926
-0.01,997.303,0.014,1719,1494.089,24.024,1550809239.4298682
-0.01,997.302,0.014,1719,1494.099,24.027,1550809240.1577153
-0.009,997.299,0.014,1719,1494.133,24.04,1550809240.8681843
-0.009,997.299,0.014,1719,1494.125,24.037,1550809241.5828776
-0.01,997.303,0.014,1719,1494.081,24.021,1550809242.2968595
-0.01,997.305,0.014,1719,1494.068,24.016,1550809243.0161712
-0.01,997.3,0.014,1719,1494.121,24.035,1550809243.7374792
-0.01,997.301,0.014,1719,1494.111,24.032,1550809244.4569771
-0.009,997.302,0.014,1719,1494.098,24.027,1550809245.1864038
-0.01,997.298,0.014,1719,1494.138,24.041,1550809245.901583
-0.01,997.304,0.014,1719,1494.076,24.019,1550809246.6188524
-0.009,997.298,0.013,1719,1494.133,24.04,1550809247.3328962
-0.01,997.296,0.014,1719,1494.16,24.049,1550809248.0469184
-0.01,997.305,0.014,1719,1494.068,24.016,1550809248.763038
-0.01,997.302,0.014,1719,1494.094,24.025,1550809249.4784615
-0.01,997.307,0.014,1719,1494.041,24.006,1550809250.1879168
-0.01,997.303,0.014,1719,1494.089,24.024,1550809250.9089756
-0.01,997.302,0.014,1719,1494.094,24.025,1550809251.6188436
-0.01,997.297,0.014,1719,1494.151,24.046,1550809252.3388515
-0.01,997.302,0.014,1719,1494.098,24.027,1550809253.0557647
-0.009,997.306,0.014,1719,1494.05,24.009,1550809253.773727
-0.009,997.304,0.014,1719,1494.076,24.019,1550809254.4878788
-0.009,997.299,0.014,1719,1494.125,24.037,1550809255.20287
-0.009,997.304,0.014,1719,1494.076,24.019,1550809255.9178991
-0.01,997.305,0.014,1719,1494.059,24.012,1550809256.6280951
-0.01,997.299,0.014,1719,1494.129,24.038,1550809257.338235
-0.009,997.304,0.014,1719,1494.072,24.017,1550809258.06158
-0.01,997.298,0.014,1719,1494.147,24.045,1550809258.7766545
-0.01,997.301,0.014,1719,1494.112,24.032,1550809259.4936304
-0.01,997.3,0.014,1719,1494.12,24.035,1550809260.2079318
-0.009,997.3,0.014,1719,1494.116,24.033,1550809260.9218378
-0.009,997.305,0.014,1719,1494.058,24.012,1550809261.6359217
-0.009,997.305,0.014,1719,1494.058,24.012,1550809262.3711212
-0.01,997.305,0.014,1719,1494.068,24.016,1550809263.1354961
-0.009,997.299,0.014,1719,1494.129,24.038,1550809263.8835154
-0.009,997.305,0.014,1719,1494.063,24.014,1550809264.6464038
-0.01,997.299,0.014,1719,1494.134,24.04,1550809265.3872356
-0.01,997.296,0.014,1719,1494.16,24.049,1550809266.1416838
-0.01,997.304,0.014,1719,1494.072,24.017,1550809266.8777997
-0.01,997.3,0.014,1719,1494.121,24.035,1550809267.5958033
-0.01,997.303,0.014,1719,1494.09,24.024,1550809268.3058538
-0.009,997.303,0.014,1719,1494.089,24.024,1550809269.0200858
-0.01,997.304,0.014,1719,1494.072,24.017,1550809269.741315
-0.01,997.303,0.014,1719,1494.085,24.022,1550809270.460755
-0.01,997.302,0.014,1719,1494.098,24.027,1550809271.1815784
