Chlorophyll,date,Thermistor,time,ts,Turbidity
1918,02/21/19,527,18:17:09,1550809040.5509942,4130
1918,02/21/19,526,18:17:10,1550809041.6244802,4130
1916,02/21/19,527,18:17:11,1550809042.7095351,4130
1919,02/21/19,526,18:17:14,1550809044.856483,4130
1920,02/21/19,526,18:17:15,1550809045.919428,4130
1918,02/21/19,527,18:17:16,1550809047.0015004,4130
1918,02/21/19,527,18:17:17,1550809048.0665045,4130
1918,02/21/19,527,18:17:18,1550809049.1403441,4130
1916,02/21/19,526,18:17:19,1550809050.2142394,4130
1916,02/21/19,526,18:17:20,1550809051.2881293,4130
1918,02/21/19,526,18:17:21,1550809052.3620195,4130
1916,02/21/19,527,18:17:22,1550809053.4359555,4130
1917,02/21/19,527,18:17:23,1550809054.509883,4130
1917,02/21/19,526,18:17:24,1550809055.5975008,4130
1919,02/21/19,527,18:17:26,1550809057.7366436,4130
1917,02/21/19,527,18:17:27,1550809058.8100724,4130
1914,02/21/19,527,18:17:29,1550809059.8844333,4130
1916,02/21/19,526,18:17:30,1550809060.9591134,4130
1918,02/21/19,526,18:17:31,1550809062.0415053,4130
1916,02/21/19,527,18:17:33,1550809064.1795542,4130
1917,02/21/19,526,18:17:34,1550809065.253604,4130
1918,02/21/19,526,18:17:35,1550809066.3274293,4130
1914,02/21/19,526,18:17:36,1550809067.4087234,4130
1916,02/21/19,527,18:17:37,1550809068.4830816,4130
1919,02/21/19,526,18:17:39,1550809070.6231103,4130
1916,02/21/19,527,18:17:40,1550809071.6972337,4130
1915,02/21/19,526,18:17:41,1550809072.7710028,4130
1916,02/21/19,526,18:17:43,1550809073.8461778,4130
1917,02/21/19,526,18:17:44,1550809074.9212542,4130
1914,02/21/19,527,18:17:45,1550809075.9928107,4130
1915,02/21/19,527,18:17:46,1550809077.0667524,4130
1915,02/21/19,527,18:17:47,1550809078.1407254,4130
1917,02/21/19,527,18:17:48,1550809079.2151434,4130
1916,02/21/19,526,18:17:49,1550809080.2943664,4130
1915,02/21/19,527,18:17:50,1550809081.3687947,4130
1916,02/21/19,527,18:17:51,1550809082.457944,4130
1915,02/21/19,526,18:17:53,1550809084.6070683,4130
1918,02/21/19,526,18:17:55,1550809086.7510889,4130
1911,02/21/19,527,18:17:58,1550809088.8837173,4130
1917,02/21/19,527,18:17:59,1550809089.957343,4130
1914,02/21/19,527,18:18:00,1550809091.030704,4130
1914,02/21/19,527,18:18:01,1550809092.1044304,4130
1916,02/21/19,527,18:18:02,1550809093.177948,4130
1914,02/21/19,527,18:18:03,1550809094.2516768,4130
1916,02/21/19,526,18:18:04,1550809095.3253975,4130
1918,02/21/19,526,18:18:05,1550809096.3989923,4130
1916,02/21/19,527,18:18:06,1550809097.472999,4130
1917,02/21/19,527,18:18:07,1550809098.5520868,4130
1917,02/21/19,526,18:18:08,1550809099.6199524,4130
1916,02/21/19,527,18:18:09,1550809100.6936524,4130
1916,02/21/19,527,18:18:10,1550809101.7701855,4130
1917,02/21/19,527,18:18:12,1550809102.8420029,4130
1914,02/21/19,526,18:18:13,1550809103.919343,4130
1916,02/21/19,527,18:18:14,1550809104.9965205,4130
1915,02/21/19,527,18:18:15,1550809106.069811,4130
1914,02/21/19,527,18:18:16,1550809107.1436138,4130
1916,02/21/19,527,18:18:17,1550809108.2214115,4130
1914,02/21/19,527,18:18:18,1550809109.291438,4130
1914,02/21/19,527,18:18:19,1550809110.3719966,4130
1917,02/21/19,526,18:18:20,1550809111.4392483,4130
1917,02/21/19,527,18:18:21,1550809112.5141454,4130
1914,02/21/19,527,18:18:22,1550809113.5871563,4130
1917,02/21/19,527,18:18:23,1550809114.661243,4130
1917,02/21/19,526,18:18:24,1550809115.7349896,4130
1917,02/21/19,527,18:18:25,1550809116.8089383,4130
1916,02/21/19,526,18:18:27,1550809117.8910856,4130
1915,02/21/19,527,18:18:28,1550809118.982267,4130
1918,02/21/19,526,18:18:30,1550809121.1039174,4130
1915,02/21/19,527,18:18:31,1550809122.1775475,4130
1914,02/21/19,527,18:18:32,1550809123.251479,4130
1916,02/21/19,527,18:18:33,1550809124.325819,4130
1914,02/21/19,526,18:18:34,1550809125.3992844,4130
1913,02/21/19,527,18:18:35,1550809126.4736662,4130
1918,02/21/19,526,18:18:36,1550809127.5471444,4130
1917,02/21/19,527,18:18:37,1550809128.6274412,4130
1917,02/21/19,527,18:18:38,1550809129.7101314,4130
1917,02/21/19,527,18:18:41,1550809131.8489883,4130
1915,02/21/19,527,18:18:42,1550809132.9227333,4130
1913,02/21/19,527,18:18:43,1550809133.9965477,4130
1915,02/21/19,527,18:18:44,1550809135.0704398,4130
1913,02/21/19,527,18:18:45,1550809136.1443636,4130
1916,02/21/19,527,18:18:46,1550809137.218265,4130
1915,02/21/19,527,18:18:47,1550809138.292194,4130
1915,02/21/19,527,18:18:48,1550809139.3661373,4130
1915,02/21/19,527,18:18:49,1550809140.4401085,4130
1914,02/21/19,526,18:18:50,1550809141.5139475,4130
1916,02/21/19,527,18:18:51,1550809142.6296558,4130
1913,02/21/19,527,18:18:53,1550809144.743854,4130
1912,02/21/19,527,18:18:56,1550809146.881425,4130
1911,02/21/19,527,18:18:57,1550809147.9615066,4130
1913,02/21/19,527,18:18:58,1550809149.0497768,4130
1918,02/21/19,527,18:19:00,1550809151.1754746,4130
1914,02/21/19,526,18:19:01,1550809152.255495,4130
1914,02/21/19,527,18:19:02,1550809153.3295076,4130
1917,02/21/19,527,18:19:03,1550809154.4028394,4130
1916,02/21/19,527,18:19:04,1550809155.4766808,4130
1914,02/21/19,527,18:19:05,1550809156.552928,4130
1917,02/21/19,527,18:19:06,1550809157.6237128,4130
1913,02/21/19,527,18:19:07,1550809158.6996682,4130
1915,02/21/19,526,18:19:08,1550809159.7710693,4130
1914,02/21/19,527,18:19:10,1550809160.861505,4130
1915,02/21/19,526,18:19:12,1550809162.9912982,4130
1913,02/21/19,527,18:19:13,1550809164.065495,4130
1917,02/21/19,527,18:19:14,1550809165.1398053,4130
1914,02/21/19,527,18:19:15,1550809166.2131808,4130
1915,02/21/19,527,18:19:16,1550809167.2932506,4130
1916,02/21/19,527,18:19:17,1550809168.3605142,4130
1913,02/21/19,527,18:19:18,1550809169.4344418,4130
1916,02/21/19,526,18:19:19,1550809170.508411,4130
1918,02/21/19,527,18:19:20,1550809171.5822833,4130
1912,02/21/19,527,18:19:21,1550809172.6575906,4130
1915,02/21/19,527,18:19:22,1550809173.7302144,4130
1917,02/21/19,526,18:19:23,1550809174.8079333,4130
1914,02/21/19,527,18:19:25,1550809175.8859951,4130
1916,02/21/19,527,18:19:26,1550809176.958751,4130
1915,02/21/19,526,18:19:27,1550809178.032264,4130
1915,02/21/19,526,18:19:28,1550809179.1062005,4130
1914,02/21/19,527,18:19:30,1550809181.2538886,4130
1916,02/21/19,527,18:19:31,1550809182.327866,4130
1915,02/21/19,527,18:19:32,1550809183.4017756,4130
1913,02/21/19,527,18:19:33,1550809184.4759896,4130
1914,02/21/19,527,18:19:34,1550809185.5535052,4130
1915,02/21/19,527,18:19:36,1550809187.6973174,4130
1915,02/21/19,527,18:19:37,1550809188.771107,4130
1919,02/21/19,527,18:19:39,1550809189.8450003,4130
1912,02/21/19,527,18:19:40,1550809190.9189768,4130
1914,02/21/19,527,18:19:41,1550809192.001463,4130
1917,02/21/19,527,18:19:42,1550809193.066331,4130
1913,02/21/19,527,18:19:43,1550809194.1402562,4130
1915,02/21/19,527,18:19:44,1550809195.214272,4130
1915,02/21/19,527,18:19:45,1550809196.2882662,4130
1916,02/21/19,527,18:19:46,1550809197.3621345,4130
1913,02/21/19,527,18:19:47,1550809198.4360342,4130
1916,02/21/19,527,18:19:48,1550809199.5163572,4130
1917,02/21/19,527,18:19:49,1550809200.5901732,4130
1914,02/21/19,527,18:19:50,1550809201.664153,4130
1911,02/21/19,527,18:19:51,1550809202.7694569,4130
1916,02/21/19,527,18:19:54,1550809204.9079547,4130
1912,02/21/19,527,18:19:56,1550809207.0360887,4130
1915,02/21/19,527,18:19:57,1550809208.106567,4130
1913,02/21/19,527,18:19:58,1550809209.1848683,4130
1914,02/21/19,527,18:19:59,1550809210.2544467,4130
1915,02/21/19,527,18:20:00,1550809211.331716,4130
1914,02/21/19,527,18:20:01,1550809212.4016922,4130
1915,02/21/19,527,18:20:02,1550809213.4755635,4130
1915,02/21/19,527,18:20:03,1550809214.548864,4130
1914,02/21/19,527,18:20:04,1550809215.622564,4130
1915,02/21/19,527,18:20:05,1550809216.696101,4130
1914,02/21/19,527,18:20:06,1550809217.7700608,4130
1914,02/21/19,527,18:20:08,1550809218.84346,4130
1914,02/21/19,527,18:20:09,1550809219.9187305,4130
1915,02/21/19,527,18:20:10,1550809220.9911551,4130
1914,02/21/19,527,18:20:11,1550809222.0650153,4130
1912,02/21/19,527,18:20:12,1550809223.1454449,4130
1914,02/21/19,527,18:20:13,1550809224.2293665,4130
1913,02/21/19,527,18:20:14,1550809225.2925816,4130
1914,02/21/19,527,18:20:15,1550809226.3665373,4130
1915,02/21/19,527,18:20:16,1550809227.440427,4130
1914,02/21/19,527,18:20:17,1550809228.51461,4130
1913,02/21/19,527,18:20:18,1550809229.5887294,4130
1915,02/21/19,527,18:20:19,1550809230.6621442,4130
1914,02/21/19,526,18:20:20,1550809231.7361403,4130
1914,02/21/19,527,18:20:21,1550809232.8107245,4130
1914,02/21/19,527,18:20:23,1550809233.8839796,4130
1913,02/21/19,527,18:20:24,1550809234.95859,4130
1915,02/21/19,527,18:20:25,1550809236.0319223,4130
1914,02/21/19,527,18:20:26,1550809237.105699,4130
1911,02/21/19,527,18:20:27,1550809238.1796906,4130
1911,02/21/19,527,18:20:28,1550809239.2536654,4130
1913,02/21/19,527,18:20:29,1550809240.3275785,4130
1915,02/21/19,527,18:20:30,1550809241.401552,4130
1913,02/21/19,527,18:20:31,1550809242.476047,4130
1914,02/21/19,527,18:20:32,1550809243.5494561,4130
1914,02/21/19,527,18:20:33,1550809244.6232846,4130
1913,02/21/19,527,18:20:34,1550809245.6974247,4130
1913,02/21/19,527,18:20:35,1550809246.7784944,4130
1914,02/21/19,527,18:20:37,1550809247.8514905,4130
1915,02/21/19,527,18:20:38,1550809248.92728,4130
1913,02/21/19,527,18:20:39,1550809249.9999654,4130
1914,02/21/19,527,18:20:40,1550809251.0736182,4130
1917,02/21/19,527,18:20:41,1550809252.1471674,4130
1913,02/21/19,527,18:20:42,1550809253.2212448,4130
1913,02/21/19,526,18:20:43,1550809254.302935,4130
1912,02/21/19,527,18:20:44,1550809255.370828,4130
1914,02/21/19,526,18:20:45,1550809256.4430344,4130
1916,02/21/19,527,18:20:46,1550809257.5174558,4130
1913,02/21/19,527,18:20:47,1550809258.5908363,4130
1913,02/21/19,527,18:20:48,1550809259.6648667,4130
1914,02/21/19,527,18:20:49,1550809260.7488203,4130
1914,02/21/19,527,18:20:50,1550809261.8122866,4130
1914,02/21/19,527,18:20:52,1550809262.8992264,4130
1913,02/21/19,527,18:20:54,1550809265.0422027,4130
1912,02/21/19,526,18:20:56,1550809267.17936,4130
1913,02/21/19,527,18:20:57,1550809268.2604356,4130
1914,02/21/19,527,18:20:58,1550809269.3267927,4130
1911,02/21/19,527,18:20:59,1550809270.4156504,4130
1914,02/21/19,527,18:21:00,1550809271.4816887,4130
1914,02/21/19,527,18:21:01,1550809272.5589488,4130
1914,02/21/19,527,18:21:02,1550809273.628093,4130
1912,02/21/19,527,18:21:03,1550809274.7094853,4130
1913,02/21/19,527,18:21:04,1550809275.782316,4130
1912,02/21/19,527,18:21:06,1550809276.854591,4130
1913,02/21/19,527,18:21:07,1550809277.922469,4130
1911,02/21/19,527,18:21:08,1550809279.015435,4130
1912,02/21/19,526,18:21:10,1550809281.1432502,4130
1913,02/21/19,527,18:21:11,1550809282.2163622,4130
1913,02/21/19,527,18:21:12,1550809283.2936685,4130
1916,02/21/19,527,18:21:13,1550809284.3643463,4130
1913,02/21/19,527,18:21:14,1550809285.4384663,4130
1913,02/21/19,527,18:21:15,1550809286.512131,4130
1912,02/21/19,527,18:21:16,1550809287.5924554,4130
1915,02/21/19,527,18:21:17,1550809288.6600633,4130
1911,02/21/19,527,18:21:18,1550809289.733864,4130
1912,02/21/19,527,18:21:19,1550809290.8078868,4130
1912,02/21/19,527,18:21:21,1550809291.8895843,4130
1914,02/21/19,527,18:21:22,1550809292.957234,4130
1914,02/21/19,527,18:21:23,1550809294.037378,4130
1914,02/21/19,527,18:21:24,1550809295.1097586,4130
1911,02/21/19,527,18:21:25,1550809296.1930306,4130
1911,02/21/19,526,18:21:26,1550809297.257473,4130
1915,02/21/19,526,18:21:27,1550809298.34966,4130
1910,02/21/19,527,18:21:29,1550809300.4780006,4130
1913,02/21/19,526,18:21:30,1550809301.552429,4130
1912,02/21/19,527,18:21:31,1550809302.6335063,4130
1911,02/21/19,527,18:21:32,1550809303.7017355,4130
1911,02/21/19,527,18:21:33,1550809304.777525,4130
1914,02/21/19,527,18:21:35,1550809305.8520544,4130
1913,02/21/19,527,18:21:36,1550809306.921542,4130
1915,02/21/19,527,18:21:37,1550809308.0024757,4130
1912,02/21/19,527,18:21:39,1550809310.1433437,4130
1911,02/21/19,527,18:21:40,1550809311.2246294,4130
1912,02/21/19,527,18:21:41,1550809312.2907677,4130
1915,02/21/19,527,18:21:42,1550809313.3646612,4130
1912,02/21/19,527,18:21:43,1550809314.4385912,4130
1912,02/21/19,527,18:21:44,1550809315.5125573,4130
1915,02/21/19,527,18:21:45,1550809316.587092,4130
1915,02/21/19,527,18:21:46,1550809317.6669629,4130
1912,02/21/19,527,18:21:47,1550809318.740997,4130
1910,02/21/19,527,18:21:48,1550809319.814982,4130
1911,02/21/19,527,18:21:50,1550809320.8888757,4130
1912,02/21/19,527,18:21:51,1550809321.9776146,4130
1914,02/21/19,527,18:21:53,1550809324.118678,4130
1912,02/21/19,527,18:21:55,1550809326.265624,4130
1909,02/21/19,527,18:21:57,1550809328.4035096,4130
1912,02/21/19,527,18:21:58,1550809329.4822273,4130
1914,02/21/19,527,18:21:59,1550809330.550922,4130
1913,02/21/19,527,18:22:00,1550809331.62648,4130
1912,02/21/19,527,18:22:01,1550809332.6980677,4130
1913,02/21/19,527,18:22:02,1550809333.7793858,4130
1910,02/21/19,527,18:22:04,1550809334.8458242,4130
1913,02/21/19,527,18:22:05,1550809335.9303067,4130
1911,02/21/19,527,18:22:07,1550809338.0700731,4130
1911,02/21/19,527,18:22:09,1550809340.2119644,4130
1912,02/21/19,527,18:22:10,1550809341.2923703,4130
1913,02/21/19,527,18:22:11,1550809342.36615,4130
1912,02/21/19,527,18:22:12,1550809343.4400678,4130
1910,02/21/19,527,18:22:13,1550809344.513994,4130
1911,02/21/19,527,18:22:14,1550809345.5879445,4130
1912,02/21/19,527,18:22:15,1550809346.6619694,4130
1912,02/21/19,527,18:22:16,1550809347.745528,4130
1912,02/21/19,527,18:22:17,1550809348.809616,4130
1909,02/21/19,527,18:22:19,1550809349.883904,4130
1911,02/21/19,527,18:22:20,1550809350.957547,4130
1910,02/21/19,527,18:22:21,1550809352.0313451,4130
1910,02/21/19,527,18:22:22,1550809353.1058364,4130
1912,02/21/19,527,18:22:23,1550809354.1867328,4130
1913,02/21/19,527,18:22:24,1550809355.2529094,4130
1914,02/21/19,527,18:22:25,1550809356.3267956,4130
1911,02/21/19,527,18:22:26,1550809357.400758,4130
1910,02/21/19,527,18:22:27,1550809358.4750311,4130
1913,02/21/19,527,18:22:28,1550809359.548592,4130
1909,02/21/19,527,18:22:29,1550809360.6229243,4130
1913,02/21/19,527,18:22:30,1550809361.6965816,4130
1911,02/21/19,527,18:22:31,1550809362.7705295,4130
1911,02/21/19,527,18:22:33,1550809363.844404,4130
1912,02/21/19,527,18:22:34,1550809364.9246933,4130
1911,02/21/19,527,18:22:35,1550809365.998511,4130
1914,02/21/19,527,18:22:36,1550809367.0736077,4130
1912,02/21/19,527,18:22:37,1550809368.1538885,4130
1912,02/21/19,527,18:22:38,1550809369.2204075,4130
1912,02/21/19,527,18:22:39,1550809370.2959952,4130
1912,02/21/19,527,18:22:40,1550809371.3681374,4130
1912,02/21/19,527,18:22:41,1550809372.442175,4130
1912,02/21/19,527,18:22:42,1550809373.516008,4130
1912,02/21/19,527,18:22:43,1550809374.5902104,4130
1909,02/21/19,527,18:22:44,1550809375.6639423,4130
1911,02/21/19,527,18:22:45,1550809376.7377872,4130
1914,02/21/19,527,18:22:46,1550809377.812275,4130
1912,02/21/19,527,18:22:48,1550809378.8856869,4130
1912,02/21/19,527,18:22:49,1550809379.959633,4130
1909,02/21/19,527,18:22:50,1550809381.0335665,4130
1910,02/21/19,527,18:22:51,1550809382.125746,4130
1914,02/21/19,527,18:22:53,1550809384.289647,4130
1909,02/21/19,527,18:22:55,1550809386.4232507,4130
1915,02/21/19,527,18:22:57,1550809388.5559878,4130
1913,02/21/19,527,18:22:58,1550809389.6290202,4130
1912,02/21/19,527,18:22:59,1550809390.7030272,4130
1912,02/21/19,527,18:23:00,1550809391.7774022,4130
1909,02/21/19,527,18:23:02,1550809392.8500981,4130
1914,02/21/19,527,18:23:03,1550809393.9236708,4130
1911,02/21/19,527,18:23:04,1550809394.9974625,4130
1912,02/21/19,527,18:23:05,1550809396.071285,4130
1913,02/21/19,527,18:23:06,1550809397.1573353,4130
1909,02/21/19,527,18:23:08,1550809399.2918403,4130
1912,02/21/19,527,18:23:09,1550809400.365598,4130
1911,02/21/19,527,18:23:10,1550809401.4394448,4130
1911,02/21/19,527,18:23:11,1550809402.5134962,4130
1911,02/21/19,527,18:23:12,1550809403.590519,4130
1912,02/21/19,527,18:23:14,1550809405.7337396,4130
1909,02/21/19,527,18:23:15,1550809406.8075302,4130
1911,02/21/19,527,18:23:17,1550809407.881585,4130
1913,02/21/19,527,18:23:18,1550809408.955408,4130
1912,02/21/19,527,18:23:19,1550809410.0295906,4130
1909,02/21/19,527,18:23:20,1550809411.1033602,4130
1910,02/21/19,527,18:23:21,1550809412.1835344,4130
1910,02/21/19,527,18:23:22,1550809413.265917,4130
1910,02/21/19,527,18:23:23,1550809414.3313298,4130
1910,02/21/19,527,18:23:24,1550809415.4053383,4130
1912,02/21/19,527,18:23:25,1550809416.479152,4130
1910,02/21/19,527,18:23:26,1550809417.5532753,4130
1910,02/21/19,527,18:23:27,1550809418.6270201,4130
1910,02/21/19,527,18:23:28,1550809419.7010174,4130
1910,02/21/19,527,18:23:29,1550809420.7758746,4130
1911,02/21/19,527,18:23:31,1550809421.8494582,4130
1911,02/21/19,527,18:23:32,1550809422.9227192,4130
1909,02/21/19,527,18:23:33,1550809423.9967744,4130
1910,02/21/19,527,18:23:34,1550809425.0706131,4130
1911,02/21/19,527,18:23:35,1550809426.1445017,4130
1909,02/21/19,527,18:23:36,1550809427.2184348,4130
1911,02/21/19,527,18:23:37,1550809428.309365,4130
1909,02/21/19,527,18:23:39,1550809430.4388661,4130
1910,02/21/19,527,18:23:40,1550809431.5128214,4130
1911,02/21/19,527,18:23:41,1550809432.58673,4130
1912,02/21/19,527,18:23:42,1550809433.660597,4130
1910,02/21/19,527,18:23:43,1550809434.7415235,4130
1910,02/21/19,527,18:23:44,1550809435.8234909,4130
1907,02/21/19,527,18:23:46,1550809436.888194,4130
1911,02/21/19,527,18:23:47,1550809437.9621322,4130
1912,02/21/19,527,18:23:48,1550809439.03608,4130
1910,02/21/19,527,18:23:49,1550809440.1099753,4130
1910,02/21/19,527,18:23:50,1550809441.2376475,4130
1910,02/21/19,527,18:23:52,1550809443.3696053,4130
1908,02/21/19,527,18:23:54,1550809445.4859269,4130
1911,02/21/19,527,18:23:56,1550809447.6245098,4130
1911,02/21/19,527,18:23:57,1550809448.6984875,4130
1911,02/21/19,527,18:23:58,1550809449.7743015,4130
1910,02/21/19,527,18:24:00,1550809450.845864,4130
1910,02/21/19,527,18:24:01,1550809451.9194937,4130
1909,02/21/19,527,18:24:02,1550809452.993517,4130
1911,02/21/19,527,18:24:03,1550809454.0667996,4130
1908,02/21/19,527,18:24:04,1550809455.1421344,4130
1910,02/21/19,527,18:24:05,1550809456.2146053,4130
1911,02/21/19,527,18:24:06,1550809457.2877846,4130
1911,02/21/19,527,18:24:07,1550809458.3672152,4130
1911,02/21/19,527,18:24:08,1550809459.441519,4130
1911,02/21/19,527,18:24:09,1550809460.5151603,4130
1911,02/21/19,527,18:24:10,1550809461.5892212,4130
1909,02/21/19,527,18:24:11,1550809462.6628933,4130
1911,02/21/19,527,18:24:12,1550809463.7376416,4130
1908,02/21/19,527,18:24:13,1550809464.8108494,4130
1912,02/21/19,527,18:24:15,1550809465.8965147,4130
1909,02/21/19,527,18:24:17,1550809468.0312548,4130
1912,02/21/19,527,18:24:18,1550809469.1067832,4130
1912,02/21/19,527,18:24:19,1550809470.1791403,4130
1912,02/21/19,527,18:24:20,1550809471.2531972,4130
1910,02/21/19,527,18:24:21,1550809472.3269372,4130
1912,02/21/19,527,18:24:22,1550809473.4073005,4130
1910,02/21/19,527,18:24:23,1550809474.4759698,4130
1910,02/21/19,527,18:24:24,1550809475.5486796,4130
1908,02/21/19,527,18:24:25,1550809476.623203,4130
1909,02/21/19,527,18:24:26,1550809477.696988,4130
1908,02/21/19,527,18:24:27,1550809478.777483,4130
1912,02/21/19,527,18:24:29,1550809479.8444366,4130
1909,02/21/19,527,18:24:30,1550809480.9182448,4130
1909,02/21/19,527,18:24:31,1550809481.9921873,4130
1910,02/21/19,527,18:24:32,1550809483.0724485,4130
1911,02/21/19,527,18:24:33,1550809484.1461856,4130
1911,02/21/19,527,18:24:34,1550809485.2259722,4130
1911,02/21/19,527,18:24:35,1550809486.2942746,4130
1907,02/21/19,527,18:24:36,1550809487.3681555,4130
1910,02/21/19,527,18:24:37,1550809488.442124,4130
1910,02/21/19,527,18:24:38,1550809489.5166724,4130
1910,02/21/19,527,18:24:39,1550809490.5995514,4130
1909,02/21/19,527,18:24:41,1550809492.7377503,4130
1910,02/21/19,527,18:24:42,1550809493.8154504,4130
1910,02/21/19,527,18:24:44,1550809494.8855085,4130
1910,02/21/19,527,18:24:45,1550809495.96132,4130
1911,02/21/19,527,18:24:46,1550809497.042955,4130
1910,02/21/19,527,18:24:48,1550809499.1814742,4130
1908,02/21/19,527,18:24:49,1550809500.2550156,4130
1909,02/21/19,527,18:24:50,1550809501.3443568,4130
1909,02/21/19,527,18:24:52,1550809503.48974,4130
1910,02/21/19,527,18:24:54,1550809505.631358,4130
1909,02/21/19,527,18:24:56,1550809507.7760026,4130
1910,02/21/19,527,18:24:58,1550809508.8498552,4130
1910,02/21/19,527,18:24:59,1550809509.923143,4130
1910,02/21/19,527,18:25:00,1550809510.9966033,4130
1912,02/21/19,527,18:25:01,1550809512.0702884,4130
1908,02/21/19,527,18:25:02,1550809513.14405,4130
1908,02/21/19,527,18:25:03,1550809514.2175884,4130
1908,02/21/19,527,18:25:04,1550809515.2912655,4130
1910,02/21/19,527,18:25:05,1550809516.3716981,4130
1910,02/21/19,527,18:25:06,1550809517.4387465,4130
1910,02/21/19,527,18:25:07,1550809518.5120456,4130
1909,02/21/19,527,18:25:08,1550809519.5856974,4130
1909,02/21/19,527,18:25:09,1550809520.6594636,4130
1910,02/21/19,527,18:25:10,1550809521.7333121,4130
1909,02/21/19,527,18:25:11,1550809522.8071089,4130
1908,02/21/19,527,18:25:13,1550809523.880985,4130
1909,02/21/19,527,18:25:14,1550809524.954901,4130
1911,02/21/19,527,18:25:15,1550809526.0289042,4130
1908,02/21/19,527,18:25:16,1550809527.1028123,4130
1908,02/21/19,527,18:25:17,1550809528.1837723,4130
1910,02/21/19,527,18:25:18,1550809529.250567,4130
1906,02/21/19,527,18:25:19,1550809530.3308594,4130
1910,02/21/19,527,18:25:20,1550809531.404721,4130
1911,02/21/19,527,18:25:21,1550809532.4787555,4130
1910,02/21/19,527,18:25:22,1550809533.5526853,4130
1908,02/21/19,527,18:25:23,1550809534.6265285,4130
1908,02/21/19,527,18:25:24,1550809535.7004213,4130
1909,02/21/19,527,18:25:25,1550809536.7751887,4130
1908,02/21/19,527,18:25:27,1550809537.848278,4130
1910,02/21/19,527,18:25:28,1550809538.9225023,4130
1909,02/21/19,527,18:25:29,1550809539.9960263,4130
1907,02/21/19,527,18:25:30,1550809541.0705101,4130
1908,02/21/19,527,18:25:31,1550809542.1438344,4130
1909,02/21/19,527,18:25:32,1550809543.218213,4130
1909,02/21/19,527,18:25:33,1550809544.2916832,4130
1907,02/21/19,527,18:25:34,1550809545.3658035,4130
1910,02/21/19,527,18:25:35,1550809546.439483,4130
1909,02/21/19,527,18:25:36,1550809547.51749,4130
1910,02/21/19,527,18:25:37,1550809548.5869641,4130
