AirSaturation,O2Concentration,SN,Temperature,ts
131.449,339.957,831,24.856,1550978924.416195
132.531,342.758,831,24.855,1550978925.713386
132.023,341.443,831,24.855,1550978927.006588
132.138,341.741,831,24.855,1550978928.3034692
131.924,341.19,831,24.855,1550978929.6066763
131.508,340.119,831,24.854,1550978930.899389
132.391,342.413,831,24.853,1550978932.1913333
132.761,343.379,831,24.851,1550978933.4861588
131.608,340.404,831,24.85,1550978934.7750823
132.131,341.758,831,24.85,1550978936.0744305
132.359,342.351,831,24.849,1550978937.3684146
132.369,342.383,831,24.848,1550978938.6587355
132.644,343.099,831,24.848,1550978939.947426
131.873,341.108,831,24.847,1550978941.2406776
131.734,340.754,831,24.846,1550978942.5538752
133.061,344.19,831,24.846,1550978943.8875566
132.29,342.199,831,24.845,1550978945.2018886
132.677,343.196,831,24.846,1550978946.5378833
133.225,344.609,831,24.846,1550978947.8465748
131.462,340.048,831,24.847,1550978949.1565917
132.316,342.259,831,24.846,1550978950.445803
132.731,343.332,831,24.846,1550978951.7420623
133.182,344.496,831,24.847,1550978953.035806
133.386,345.022,831,24.847,1550978954.3336775
132.629,343.066,831,24.847,1550978955.6339054
132.913,343.799,831,24.847,1550978956.9258862
132.32,342.267,831,24.847,1550978958.2196226
132.598,342.985,831,24.847,1550978959.5090666
132.385,342.433,831,24.847,1550978960.8108363
133.378,345.001,831,24.847,1550978962.0999339
132.511,342.759,831,24.847,1550978963.399122
131.316,339.666,831,24.847,1550978964.6921673
133.211,344.565,831,24.848,1550978965.9850519
133.149,344.399,831,24.848,1550978967.2815385
133.752,345.958,831,24.849,1550978968.5752108
131.995,341.405,831,24.85,1550978969.8667223
132.781,343.432,831,24.851,1550978971.1602511
132.549,342.826,831,24.852,1550978972.449552
132.454,342.573,831,24.853,1550978973.7472997
133.781,345.999,831,24.854,1550978975.0551658
133.262,344.651,831,24.855,1550978976.3483834
132.506,342.695,831,24.855,1550978977.6375923
133.254,344.629,831,24.855,1550978978.9305387
132.897,343.705,831,24.855,1550978980.2236423
132.608,342.966,831,24.854,1550978981.5177248
133.252,344.642,831,24.852,1550978982.8116276
132.217,341.97,831,24.851,1550978984.100758
132.623,343.024,831,24.851,1550978985.3958352
