Conductivity,Density,Salinity,SN,Soundspeed,Temperature,ts
-0.013,996.099,0.016,1719,1505.683,28.519,1550879862.0485566
-0.013,996.097,0.016,1719,1505.699,28.525,1550879862.7647033
-0.013,996.09,0.016,1719,1505.755,28.548,1550879863.4954035
-0.013,996.1,0.016,1719,1505.672,28.514,1550879864.2181084
-0.014,996.095,0.016,1719,1505.715,28.532,1550879864.9319425
-0.013,996.095,0.016,1719,1505.711,28.53,1550879865.6480134
-0.014,996.09,0.016,1719,1505.755,28.548,1550879866.364755
-0.013,996.094,0.016,1719,1505.723,28.535,1550879867.0815349
-0.013,996.092,0.016,1719,1505.739,28.542,1550879867.796602
-0.013,996.089,0.016,1719,1505.758,28.55,1550879868.5188708
-0.014,996.087,0.016,1719,1505.778,28.558,1550879869.2385263
-0.014,996.084,0.016,1719,1505.806,28.57,1550879869.9554384
-0.013,996.088,0.016,1719,1505.774,28.556,1550879870.675441
-0.013,996.086,0.016,1719,1505.786,28.561,1550879871.391765
-0.013,996.087,0.016,1719,1505.782,28.56,1550879872.1074233
-0.014,996.085,0.016,1719,1505.798,28.566,1550879872.8215759
-0.014,996.083,0.016,1719,1505.818,28.574,1550879873.5461109
-0.015,996.086,0.016,1719,1505.79,28.563,1550879874.261797
-0.013,996.083,0.016,1719,1505.81,28.571,1550879874.9756176
-0.013,996.081,0.016,1719,1505.833,28.581,1550879875.7057421
-0.014,996.08,0.016,1719,1505.837,28.583,1550879876.4215574
-0.013,996.078,0.016,1719,1505.853,28.589,1550879877.1395378
-0.013,996.073,0.016,1719,1505.892,28.605,1550879877.8538203
-0.013,996.076,0.016,1719,1505.873,28.597,1550879878.570332
-0.013,996.08,0.016,1719,1505.841,28.584,1550879879.2808015
-0.013,996.077,0.016,1719,1505.861,28.592,1550879879.9919052
-0.013,996.074,0.016,1719,1505.888,28.604,1550879880.703683
-0.013,996.07,0.016,1719,1505.92,28.617,1550879881.4342089
-0.013,996.077,0.016,1719,1505.865,28.594,1550879882.17529
-0.014,996.072,0.016,1719,1505.908,28.612,1550879882.9993
-0.013,996.073,0.016,1719,1505.892,28.605,1550879883.753045
-0.013,996.073,0.016,1719,1505.9,28.609,1550879884.4933708
-0.012,996.068,0.016,1719,1505.939,28.625,1550879885.2283914
-0.014,996.071,0.016,1719,1505.912,28.614,1550879885.9692824
-0.014,996.067,0.016,1719,1505.951,28.63,1550879886.6975412
-0.014,996.069,0.016,1719,1505.936,28.623,1550879887.4219856
-0.013,996.07,0.016,1719,1505.924,28.619,1550879888.1368392
-0.013,996.066,0.016,1719,1505.951,28.63,1550879888.8531215
-0.012,996.063,0.016,1719,1505.982,28.643,1550879889.5778272
-0.014,996.061,0.016,1719,1505.995,28.648,1550879890.2924845
-0.014,996.065,0.016,1719,1505.967,28.637,1550879891.0064073
-0.014,996.065,0.016,1719,1505.967,28.637,1550879891.7165213
-0.013,996.064,0.016,1719,1505.975,28.64,1550879892.435819
-0.013,996.058,0.016,1719,1506.018,28.658,1550879893.1534672
-0.013,996.061,0.016,1719,1505.998,28.65,1550879893.8699398
-0.014,996.064,0.016,1719,1505.971,28.638,1550879894.5880082
-0.013,996.061,0.016,1719,1505.994,28.648,1550879895.302965
-0.014,996.066,0.016,1719,1505.959,28.633,1550879896.0470471
-0.013,996.06,0.016,1719,1506.006,28.653,1550879896.7635643
-0.013,996.062,0.016,1719,1505.986,28.645,1550879897.4774516
-0.013,996.057,0.016,1719,1506.03,28.663,1550879898.1915529
-0.013,996.059,0.016,1719,1506.01,28.655,1550879898.901449
-0.014,996.062,0.016,1719,1505.991,28.646,1550879899.6164184
-0.013,996.06,0.016,1719,1506.006,28.653,1550879900.3314435
-0.013,996.057,0.016,1719,1506.034,28.664,1550879901.0475087
-0.013,996.057,0.016,1719,1506.03,28.663,1550879901.776051
-0.013,996.059,0.016,1719,1506.01,28.655,1550879902.499182
-0.013,996.055,0.016,1719,1506.045,28.669,1550879903.2164574
-0.015,996.058,0.016,1719,1506.022,28.659,1550879903.9270396
-0.013,996.058,0.016,1719,1506.022,28.659,1550879904.6433244
-0.013,996.054,0.016,1719,1506.053,28.672,1550879905.3574047
-0.014,996.054,0.016,1719,1506.053,28.672,1550879906.0715542
-0.013,996.053,0.016,1719,1506.065,28.677,1550879906.789723
-0.013,996.057,0.016,1719,1506.026,28.661,1550879907.504415
-0.013,996.055,0.016,1719,1506.049,28.671,1550879908.214342
-0.013,996.047,0.016,1719,1506.108,28.695,1550879908.9401379
-0.013,996.053,0.016,1719,1506.065,28.677,1550879909.6604302
-0.013,996.051,0.016,1719,1506.081,28.684,1550879910.3703306
-0.013,996.052,0.016,1719,1506.073,28.681,1550879911.0813954
-0.012,996.049,0.016,1719,1506.096,28.69,1550879911.7954402
-0.014,996.05,0.016,1719,1506.089,28.687,1550879912.5148792
-0.013,996.044,0.016,1719,1506.136,28.707,1550879913.2294865
-0.014,996.049,0.016,1719,1506.093,28.689,1550879913.9471576
-0.013,996.046,0.016,1719,1506.12,28.7,1550879914.6674035
-0.012,996.054,0.016,1719,1506.053,28.672,1550879915.3920803
-0.013,996.045,0.016,1719,1506.128,28.704,1550879916.1083508
-0.013,996.045,0.016,1719,1506.132,28.705,1550879916.8234482
-0.013,996.047,0.016,1719,1506.108,28.695,1550879917.537703
-0.013,996.043,0.016,1719,1506.147,28.712,1550879918.2474484
-0.013,996.045,0.016,1719,1506.132,28.705,1550879918.957332
