p_int,rh_int,t_int,ts
113.275,12.59,42.241,1550880567.186867
113.295,12.6,42.297,1550880577.7137022
113.316,12.59,42.361,1550880588.2439759
113.336,12.59,42.416,1550880598.7700572
113.356,12.59,42.481,1550880609.265463
113.377,12.59,42.55,1550880619.7839627
113.397,12.58,42.602,1550880630.3093958
113.42,12.59,42.672,1550880640.808197
113.439,12.58,42.728,1550880651.3334231
113.463,12.57,42.79,1550880661.8588789
113.483,12.57,42.854,1550880672.3719325
113.501,12.57,42.909,1550880682.8920653
113.522,12.56,42.966,1550880693.426937
113.543,12.56,43.026,1550880703.9552088
113.564,12.56,43.089,1550880714.4821296
113.585,12.56,43.139,1550880725.0099654
113.606,12.55,43.217,1550880735.5201468
113.631,12.56,43.269,1550880746.0527942
113.65,12.55,43.326,1550880756.5404775
113.671,12.55,43.384,1550880767.0556233
113.694,12.54,43.447,1550880777.5773473
113.713,12.54,43.506,1550880788.1097512
113.735,12.54,43.562,1550880798.6364903
113.751,12.53,43.605,1550880809.142233
113.77,12.54,43.662,1550880819.6736681
113.792,12.53,43.726,1550880830.1876507
113.813,12.52,43.777,1550880840.7050843
113.83,12.52,43.846,1550880851.2302394
113.85,12.52,43.898,1550880861.7612312
113.866,12.52,43.961,1550880872.2866004
113.887,12.52,44.015,1550880882.8164785
113.907,12.51,44.071,1550880893.3471918
113.927,12.51,44.132,1550880903.8733184
113.943,12.5,44.18,1550880914.422908
113.961,12.5,44.237,1550880924.9454424
113.983,12.49,44.292,1550880935.4674926
113.999,12.49,44.343,1550880946.010366
114.017,12.49,44.395,1550880956.5344803
114.036,12.49,44.455,1550880967.0574927
114.051,12.48,44.516,1550880977.5816123
114.07,12.48,44.562,1550880988.0832665
114.087,12.47,44.624,1550880998.6140597
114.106,12.47,44.686,1550881009.1474104
114.12,12.46,44.726,1550881019.6407642
114.14,12.46,44.794,1550881030.1576676
114.155,12.46,44.838,1550881040.6713586
114.175,12.45,44.873,1550881051.157691
114.186,12.45,44.936,1550881061.6556652
114.203,12.44,44.992,1550881072.1861372
114.219,12.43,45.045,1550881082.7533362
114.237,12.43,45.085,1550881093.2990272
114.253,12.43,45.143,1550881103.8180382
114.273,12.42,45.191,1550881114.3556716
114.284,12.41,45.249,1550881124.8879244
114.303,12.42,45.3,1550881135.4216075
114.318,12.41,45.348,1550881145.9430432
114.334,12.41,45.398,1550881156.4710293
114.347,12.41,45.444,1550881166.9805748
114.362,12.4,45.506,1550881177.509238
114.377,12.4,45.541,1550881188.0048943
114.391,12.39,45.595,1550881198.5340185
114.415,12.39,45.63,1550881209.0539856
114.429,12.38,45.684,1550881219.587562
114.448,12.37,45.754,1550881230.1256688
114.462,12.37,45.795,1550881240.640578
114.477,12.37,45.847,1550881251.1559129
114.493,12.36,45.887,1550881261.6848657
114.508,12.35,45.945,1550881272.2219224
114.523,12.35,45.997,1550881282.7540162
114.543,12.35,46.038,1550881293.2904954
114.556,12.34,46.094,1550881303.8269677
114.572,12.34,46.134,1550881314.3525934
114.588,12.33,46.169,1550881324.8662503
114.605,12.32,46.225,1550881335.402014
114.618,12.32,46.262,1550881345.934869
114.64,12.31,46.3,1550881356.467311
114.651,12.31,46.349,1550881366.9999068
114.666,12.3,46.392,1550881377.5045424
114.683,12.3,46.443,1550881388.04088
114.701,12.29,46.473,1550881398.5524156
114.715,12.29,46.525,1550881409.0508666
114.731,12.28,46.574,1550881419.5863032
114.744,12.27,46.634,1550881430.115222
114.762,12.27,46.682,1550881440.64827
114.78,12.27,46.709,1550881451.1550574
114.79,12.25,46.766,1550881461.6820643
114.808,12.25,46.804,1550881472.1849794
114.821,12.24,46.845,1550881482.678022
114.837,12.24,46.895,1550881493.2060764
114.853,12.23,46.938,1550881503.7508857
114.868,12.23,46.988,1550881514.2851152
114.886,12.22,47.043,1550881524.809505
114.9,12.22,47.078,1550881535.33297
114.911,12.21,47.118,1550881545.8483229
114.931,12.21,47.164,1550881556.3740642
114.945,12.2,47.201,1550881566.897298
114.962,12.19,47.248,1550881577.4354935
114.976,12.19,47.294,1550881587.96231
114.995,12.18,47.332,1550881598.4822211
115.004,12.17,47.373,1550881608.9795086
115.022,12.17,47.41,1550881619.4843798
115.039,12.17,47.453,1550881630.0000837
115.055,12.16,47.495,1550881640.4984202
115.068,12.16,47.536,1550881651.0241997
115.087,12.14,47.584,1550881661.562242
115.1,12.15,47.616,1550881672.0861745
115.119,12.15,47.667,1550881682.6060367
115.133,12.14,47.704,1550881693.1084814
111.392,10.88,39.222,1550888449.0530343
111.389,10.86,39.245,1550888459.6665514
111.381,10.84,39.262,1550888470.171396
111.382,10.83,39.292,1550888480.6738853
111.377,10.81,39.316,1550888491.2063708
111.38,10.8,39.337,1550888501.7187977
111.373,10.79,39.357,1550888512.2217124
111.37,10.79,39.37,1550888522.743084
111.363,10.77,39.389,1550888533.2845047
111.36,10.77,39.414,1550888543.8048775
111.358,10.75,39.429,1550888554.3079822
111.359,10.75,39.454,1550888564.79743
111.361,10.73,39.465,1550888575.293583
111.366,10.73,39.471,1550888585.8632045
111.373,10.72,39.493,1550888596.3873115
111.378,10.71,39.528,1550888606.8681817
111.386,10.7,39.538,1550888617.3943338
111.401,10.69,39.564,1550888627.884076
111.411,10.68,39.579,1550888638.3736644
111.423,10.68,39.591,1550888648.916989
111.442,10.67,39.624,1550888659.4551537
111.451,10.66,39.64,1550888669.9815934
111.477,10.66,39.677,1550888680.4895604
111.492,10.65,39.699,1550888690.9823575
111.513,10.63,39.726,1550888701.4687803
111.537,10.63,39.741,1550888711.996068
111.556,10.63,39.762,1550888722.530446
111.579,10.61,39.801,1550888733.0401335
111.601,10.6,39.836,1550888743.5244303
111.62,10.6,39.864,1550888754.0231612
111.642,10.6,39.881,1550888764.5519626
111.664,10.59,39.92,1550888775.0989463
111.69,10.58,39.961,1550888785.6274192
111.718,10.58,40.002,1550888796.1521754
111.738,10.57,40.037,1550888806.6845276
111.766,10.56,40.073,1550888817.213125
111.79,10.55,40.13,1550888827.7142131
111.818,10.55,40.15,1550888838.2497926
111.842,10.53,40.206,1550888848.7320309
111.869,10.53,40.236,1550888859.2602262
111.895,10.52,40.288,1550888869.7881372
111.922,10.51,40.324,1550888880.3072016
111.951,10.5,40.369,1550888890.8356206
111.977,10.49,40.416,1550888901.3513472
112.003,10.49,40.468,1550888911.8595695
112.027,10.48,40.516,1550888922.3751483
112.054,10.47,40.573,1550888932.857712
112.082,10.47,40.613,1550888943.3792453
112.111,10.46,40.672,1550888953.8969667
112.133,10.45,40.72,1550888964.435964
112.162,10.44,40.779,1550888974.960294
112.188,10.43,40.836,1550888985.4925785
112.217,10.42,40.897,1550888995.989588
112.246,10.41,40.948,1550889006.4849052
112.274,10.41,40.999,1550889017.0102694
112.302,10.4,41.058,1550889027.5367036
112.327,10.39,41.117,1550889038.040082
112.352,10.38,41.163,1550889048.5482507
112.378,10.37,41.221,1550889059.0725856
112.409,10.36,41.291,1550889069.5615833
112.433,10.35,41.34,1550889080.0845363
112.464,10.34,41.405,1550889090.616061
112.487,10.33,41.475,1550889101.1293867
112.519,10.32,41.544,1550889111.6540434
112.545,10.31,41.601,1550889122.1720102
112.57,10.3,41.654,1550889132.7193646
112.592,10.29,41.726,1550889143.2339303
112.616,10.28,41.779,1550889153.7193048
112.637,10.27,41.86,1550889164.2230046
112.659,10.26,41.921,1550889174.749703
112.682,10.24,41.977,1550889185.3147974
112.703,10.24,42.048,1550889195.8409805
112.723,10.23,42.117,1550889206.3591979
112.741,10.22,42.181,1550889216.9082642
112.761,10.2,42.252,1550889227.4371414
112.782,10.19,42.319,1550889237.9653513
112.802,10.18,42.381,1550889248.493899
112.823,10.17,42.446,1550889259.0071504
112.843,10.15,42.5,1550889269.5385587
112.864,10.14,42.571,1550889280.0703702
112.885,10.13,42.637,1550889290.5534618
112.909,10.11,42.703,1550889301.0880353
112.928,10.11,42.768,1550889311.5884616
112.948,10.09,42.827,1550889322.124776
112.979,10.07,42.894,1550889332.6546586
112.994,10.06,42.946,1550889343.1871982
113.019,10.04,43.01,1550889353.7191756
113.036,10.03,43.069,1550889364.2390573
113.053,10.01,43.126,1550889374.7807586
113.074,10.01,43.201,1550889385.2630754
113.094,10.0,43.28,1550889395.7930112
113.109,9.97,43.337,1550889406.3402514
113.126,9.97,43.404,1550889416.8625245
113.157,9.96,43.466,1550889427.360861
113.174,9.94,43.526,1550889437.881778
113.194,9.93,43.596,1550889448.4040904
113.212,9.92,43.642,1550889458.8807957
113.233,9.9,43.708,1550889469.393341
113.253,9.89,43.759,1550889479.896735
113.274,9.88,43.828,1550889490.428168
113.292,9.87,43.879,1550889500.9225261
113.311,9.86,43.942,1550889511.4514706
113.332,9.85,44.006,1550889521.9781103
113.35,9.83,44.065,1550889532.4975424
113.365,9.82,44.113,1550889543.0341756
113.386,9.81,44.177,1550889553.5650363
113.401,9.8,44.222,1550889564.0431216
113.42,9.79,44.286,1550889574.5412133
113.436,9.78,44.336,1550889585.0448222
113.457,9.76,44.402,1550889595.577706
113.481,9.74,44.48,1550889606.1002624
113.498,9.73,44.534,1550889616.631368
113.515,9.72,44.588,1550889627.161603
113.537,9.71,44.648,1550889637.684004
113.552,9.7,44.699,1550889648.2152174
113.573,9.68,44.755,1550889658.7501566
113.589,9.68,44.809,1550889669.2650795
113.606,9.67,44.87,1550889679.7934988
113.627,9.66,44.928,1550889690.3121617
113.644,9.65,44.969,1550889700.8270636
113.663,9.63,45.026,1550889711.360093
113.683,9.63,45.081,1550889721.891202
113.7,9.61,45.119,1550889732.3990493
113.718,9.6,45.185,1550889742.9200764
113.735,9.59,45.226,1550889753.4246385
113.75,9.57,45.3,1550889763.9460268
113.752,9.57,45.346,1550889774.4653301
113.779,9.56,45.416,1550889784.9910994
113.795,9.55,45.46,1550889795.5174198
113.808,9.54,45.503,1550889806.0440652
113.782,9.51,45.591,1550889816.5802817
113.824,9.5,45.647,1550889827.1206918
113.841,9.49,45.695,1550889837.657756
113.863,9.46,45.75,1550889848.1853886
113.875,9.45,45.775,1550889858.6927724
113.89,9.44,45.828,1550889869.2175946
113.905,9.43,45.88,1550889879.7343342
113.914,9.41,45.913,1550889890.2264647
113.924,9.41,45.969,1550889900.7695289
113.926,9.4,46.009,1550889911.2822287
113.934,9.39,46.066,1550889921.8151524
113.936,9.37,46.113,1550889932.34613
113.935,9.36,46.145,1550889942.8554351
113.934,9.35,46.197,1550889953.3849568
113.936,9.34,46.239,1550889963.9325619
113.935,9.33,46.275,1550889974.4540234
113.932,9.32,46.314,1550889984.9766805
113.925,9.31,46.35,1550889995.4751012
113.923,9.3,46.407,1550890006.0128255
113.915,9.28,46.423,1550890016.5272458
113.912,9.28,46.464,1550890027.0391626
113.902,9.26,46.502,1550890037.563586
113.895,9.25,46.539,1550890048.1007557
113.888,9.25,46.56,1550890058.630319
113.877,9.24,46.583,1550890069.1365063
113.868,9.23,46.619,1550890079.6594121
113.73,9.58,46.507,1550890090.1809905
113.718,9.62,46.599,1550890100.7080638
113.753,9.57,46.623,1550890111.225857
113.919,9.57,46.557,1550890121.760099
113.934,9.53,46.504,1550890132.2911599
113.929,9.51,46.473,1550890142.845297
113.92,9.5,46.436,1550890153.4132051
113.898,9.5,46.417,1550890163.9419148
113.862,9.49,46.384,1550890174.456741
113.823,9.49,46.379,1550890184.9863162
113.776,9.49,46.341,1550890195.4828322
113.724,9.5,46.32,1550890206.0087397
113.659,9.49,46.298,1550890216.5249674
113.6,9.5,46.288,1550890227.0645483
113.531,9.5,46.254,1550890237.5647442
113.463,9.5,46.238,1550890248.0953765
113.394,9.5,46.219,1550890258.6217957
113.328,9.51,46.187,1550890269.113766
113.245,9.51,46.165,1550890279.6606872
113.169,9.51,46.132,1550890290.148994
113.079,9.52,46.098,1550890300.6791458
113.011,9.52,46.076,1550890311.198686
112.938,9.52,46.028,1550890321.6900375
112.866,9.53,45.987,1550890332.2306838
112.791,9.54,45.941,1550890342.7551246
112.728,9.54,45.901,1550890353.295192
112.656,9.55,45.852,1550890363.8231056
112.593,9.55,45.785,1550890374.3335037
112.534,9.56,45.733,1550890384.8942933
112.456,9.57,45.671,1550890395.4305282
112.392,9.58,45.603,1550890405.9354084
112.336,9.59,45.539,1550890416.4445612
112.267,9.6,45.482,1550890426.9607635
112.199,9.61,45.42,1550890437.4903588
112.137,9.62,45.325,1550890447.975971
112.067,9.64,45.257,1550890458.5035267
112.007,9.65,45.184,1550890469.0191326
111.943,9.67,45.099,1550890479.5685067
111.886,9.68,45.022,1550890490.0888882
111.822,9.68,44.951,1550890500.6254869
111.748,9.7,44.856,1550890511.132976
111.697,9.72,44.775,1550890521.6441164
111.62,9.72,44.669,1550890532.1325965
111.546,9.75,44.581,1550890542.6230373
111.482,9.77,44.5,1550890553.1325867
111.421,9.78,44.393,1550890563.661364
111.353,9.8,44.296,1550890574.1850326
111.284,9.81,44.21,1550890584.706
111.23,9.83,44.106,1550890595.2094986
111.171,9.84,44.004,1550890605.7423673
111.11,9.86,43.902,1550890616.2728539
111.057,9.87,43.791,1550890626.7960923
110.982,9.9,43.688,1550890637.3304055
110.898,9.91,43.581,1550890647.8535974
110.839,9.92,43.481,1550890658.381492
110.781,9.94,43.37,1550890668.925072
110.719,9.96,43.259,1550890679.4549427
110.664,9.98,43.138,1550890689.9831407
110.614,9.99,43.028,1550890700.508597
110.545,10.02,42.919,1550890711.0120702
110.496,10.03,42.802,1550890721.523955
110.439,10.05,42.678,1550890732.0494046
110.394,10.07,42.557,1550890742.5719984
110.329,10.09,42.427,1550890753.114
110.275,10.11,42.32,1550890763.6450088
110.244,10.13,42.206,1550890774.164084
110.187,10.16,42.071,1550890784.7063966
110.137,10.18,41.958,1550890795.2382505
110.089,10.2,41.818,1550890805.787696
110.029,10.22,41.707,1550890816.2992709
109.997,10.24,41.579,1550890826.8361275
109.949,10.27,41.456,1550890837.3611648
109.893,10.29,41.323,1550890847.8938653
109.861,10.31,41.204,1550890858.4006653
109.81,10.34,41.078,1550890868.924158
109.763,10.35,40.963,1550890879.4326768
109.717,10.38,40.83,1550890889.9675283
109.675,10.4,40.723,1550890900.4526489
109.626,10.43,40.585,1550890910.981523
109.592,10.45,40.455,1550890921.5213041
109.541,10.47,40.331,1550890932.084732
109.508,10.49,40.208,1550890942.5982966
109.471,10.52,40.087,1550890953.1306357
109.438,10.54,39.968,1550890963.6527097
109.396,10.56,39.834,1550890974.18499
109.362,10.59,39.711,1550890984.7087762
109.319,10.61,39.595,1550890995.2502065
109.291,10.64,39.474,1550891005.7728806
109.248,10.66,39.357,1550891016.3177814
109.223,10.68,39.219,1550891026.8506382
109.187,10.71,39.102,1550891037.363652
109.152,10.73,38.991,1550891047.8734787
109.115,10.75,38.864,1550891058.409287
109.093,10.77,38.753,1550891068.9548078
109.061,10.8,38.635,1550891079.4591317
109.026,10.82,38.519,1550891089.988754
108.989,10.84,38.404,1550891100.517558
108.966,10.86,38.304,1550891111.0181015
108.938,10.88,38.196,1550891121.5316958
108.907,10.9,38.08,1550891132.0607533
108.867,10.92,37.958,1550891142.5600815
108.838,10.94,37.843,1550891153.0802405
108.819,10.96,37.739,1550891163.6093006
108.785,10.98,37.619,1550891174.1254196
108.759,11.0,37.521,1550891184.631109
108.743,11.02,37.413,1550891195.1428044
108.713,11.05,37.305,1550891205.684792
108.693,11.06,37.208,1550891216.2103276
108.66,11.08,37.109,1550891226.73915
108.637,11.1,36.995,1550891237.2611716
108.61,11.12,36.89,1550891247.763039
108.587,11.13,36.801,1550891258.292127
108.563,11.15,36.698,1550891268.8266962
108.541,11.17,36.589,1550891279.3254435
108.52,11.19,36.494,1550891289.8501937
108.486,11.2,36.376,1550891300.3564608
108.471,11.23,36.29,1550891310.8839064
108.45,11.24,36.197,1550891321.4134996
108.424,11.26,36.08,1550891331.9193861
108.404,11.28,36.006,1550891342.4882035
108.388,11.29,35.907,1550891353.0361032
108.37,11.31,35.81,1550891363.5271964
108.345,11.33,35.719,1550891374.0387638
108.333,11.35,35.643,1550891384.5687613
108.312,11.36,35.542,1550891395.0787632
108.294,11.37,35.464,1550891405.6187165
108.267,11.39,35.369,1550891416.1530058
108.252,11.4,35.275,1550891426.6742623
108.233,11.42,35.179,1550891437.16733
108.215,11.43,35.104,1550891447.7013392
108.2,11.45,35.004,1550891458.2068791
108.182,11.47,34.917,1550891468.696515
108.163,11.47,34.851,1550891479.2217333
108.149,11.49,34.768,1550891489.7601445
108.136,11.5,34.694,1550891500.2894328
108.117,11.52,34.601,1550891510.7983663
108.097,11.53,34.516,1550891521.3050826
108.083,11.54,34.444,1550891531.8370202
108.07,11.55,34.371,1550891542.3710663
108.05,11.57,34.295,1550891552.9000313
108.033,11.58,34.206,1550891563.3967693
108.023,11.59,34.138,1550891573.9034584
108.002,11.6,34.058,1550891584.4467058
107.984,11.62,33.989,1550891594.9820035
107.967,11.63,33.915,1550891605.4953086
107.961,11.64,33.85,1550891616.032275
107.935,11.65,33.764,1550891626.5284743
107.927,11.66,33.702,1550891637.0305882
107.914,11.67,33.647,1550891647.5635755
107.9,11.68,33.568,1550891658.0497146
107.885,11.69,33.504,1550891668.580595
107.865,11.7,33.433,1550891679.097434
107.846,11.71,33.376,1550891689.6274195
107.814,11.73,33.301,1550891700.1570592
107.797,11.74,33.235,1550891710.6767511
107.713,11.75,33.181,1550891721.214276
107.689,11.77,33.152,1550891731.7250261
107.688,11.92,33.137,1550891742.2603672
107.69,11.84,33.123,1550891752.7936163
107.684,11.78,33.104,1550891763.336565
107.681,11.72,33.06,1550891773.9047601
107.676,11.68,33.04,1550891784.4227574
107.669,11.64,33.002,1550891794.9249787
107.669,11.61,32.969,1550891805.4644046
107.669,11.58,32.942,1550891815.9894586
107.673,11.55,32.895,1550891826.5528185
107.668,11.54,32.866,1550891837.0870466
107.665,11.51,32.842,1550891847.6074543
107.663,11.5,32.802,1550891858.151111
107.658,11.48,32.78,1550891868.6730316
107.655,11.46,32.737,1550891879.1730807
107.65,11.45,32.708,1550891889.6696491
107.646,11.44,32.675,1550891900.1845698
107.645,11.43,32.651,1550891910.6907008
107.64,11.41,32.612,1550891921.2177181
107.636,11.42,32.586,1550891931.7368677
107.632,11.41,32.546,1550891942.2965987
107.628,11.4,32.533,1550891952.8255162
107.622,11.38,32.496,1550891963.3609688
107.62,11.38,32.477,1550891973.8961139
107.613,11.37,32.447,1550891984.4330163
107.612,11.36,32.417,1550891994.9681447
107.609,11.35,32.389,1550892005.5210657
107.604,11.35,32.365,1550892016.0546806
107.602,11.34,32.348,1550892026.5551891
107.595,11.33,32.323,1550892037.0513809
107.591,11.32,32.303,1550892047.5828416
107.588,11.32,32.285,1550892058.112977
107.583,11.32,32.245,1550892068.6017046
107.584,11.31,32.224,1550892079.1297767
107.581,11.3,32.201,1550892089.6631908
107.577,11.3,32.185,1550892100.1815305
107.574,11.29,32.151,1550892110.6593342
107.569,11.28,32.147,1550892121.1664095
107.567,11.27,32.121,1550892131.695141
107.563,11.27,32.103,1550892142.2266662
107.558,11.26,32.081,1550892152.7373407
107.559,11.26,32.064,1550892163.2569728
107.552,11.25,32.04,1550892173.766551
107.551,11.25,32.015,1550892184.3292656
107.547,11.25,31.985,1550892194.8420556
107.547,11.25,31.982,1550892205.352208
107.541,11.25,31.958,1550892215.8840828
107.542,11.24,31.943,1550892226.3860793
107.537,11.24,31.927,1550892236.8986554
107.536,11.23,31.906,1550892247.4339724
107.536,11.23,31.892,1550892257.9463623
107.532,11.22,31.879,1550892268.4742913
107.533,11.22,31.86,1550892279.0056098
107.526,11.22,31.845,1550892289.5253446
107.523,11.22,31.817,1550892300.050045
107.529,11.21,31.806,1550892310.587162
107.528,11.2,31.797,1550892321.0900915
107.524,11.2,31.776,1550892331.584019
107.52,11.2,31.766,1550892342.1124165
107.517,11.19,31.747,1550892352.6445956
107.519,11.19,31.73,1550892363.2219996
107.522,11.19,31.729,1550892373.7896118
107.515,11.18,31.713,1550892384.3005953
107.513,11.18,31.691,1550892394.8311188
107.515,11.18,31.683,1550892405.3584597
107.509,11.18,31.662,1550892415.8959634
107.507,11.17,31.65,1550892426.4073398
107.508,11.17,31.645,1550892436.9585767
107.509,11.16,31.641,1550892447.468125
107.51,11.16,31.618,1550892457.959196
107.507,11.16,31.606,1550892468.4630716
107.502,11.15,31.588,1550892478.9844506
107.504,11.15,31.577,1550892489.5011911
107.5,11.14,31.558,1550892500.032023
107.499,11.14,31.546,1550892510.5614486
107.497,11.14,31.531,1550892521.0880728
107.497,11.14,31.526,1550892531.5863807
107.495,11.14,31.513,1550892542.105212
107.495,11.13,31.494,1550892552.658405
107.498,11.13,31.504,1550892563.1640155
107.495,11.13,31.478,1550892573.6860113
107.49,11.12,31.471,1550892584.2156649
107.488,11.12,31.459,1550892594.7343729
107.484,11.12,31.445,1550892605.2623518
107.486,11.11,31.432,1550892615.818719
107.482,11.1,31.426,1550892626.3519218
107.479,11.1,31.427,1550892636.8587813
107.479,11.11,31.419,1550892647.4057455
107.477,11.09,31.398,1550892657.940067
107.477,11.09,31.4,1550892668.4660218
107.47,11.08,31.385,1550892679.002836
107.474,11.08,31.382,1550892689.5413454
107.474,11.07,31.39,1550892700.073164
107.476,11.07,31.388,1550892710.5904858
107.477,11.06,31.379,1550892721.125005
107.473,11.06,31.372,1550892731.6600957
107.47,11.05,31.363,1550892742.1572719
107.471,11.05,31.35,1550892752.6730258
107.473,11.05,31.34,1550892763.2098503
107.47,11.04,31.337,1550892773.723315
107.468,11.04,31.32,1550892784.2473454
107.467,11.03,31.313,1550892794.7844698
107.467,11.03,31.313,1550892805.289913
107.469,11.03,31.304,1550892815.8024504
107.465,11.03,31.292,1550892826.3333688
107.462,11.02,31.274,1550892836.813965
107.459,11.02,31.264,1550892847.335118
107.463,11.02,31.255,1550892857.8680255
107.463,11.02,31.255,1550892868.3601193
107.461,11.01,31.249,1550892878.8575137
107.461,11.01,31.234,1550892889.3704214
107.46,11.0,31.224,1550892899.8551188
107.458,11.01,31.208,1550892910.3767269
107.458,11.01,31.196,1550892920.9125898
107.459,11.0,31.197,1550892931.3961184
107.458,11.0,31.187,1550892941.9090273
107.457,11.0,31.173,1550892952.455072
107.455,11.0,31.163,1550892963.0128179
107.451,10.99,31.161,1550892973.5639987
107.451,10.99,31.161,1550892984.076419
107.45,10.99,31.161,1550892994.5849507
107.45,10.99,31.148,1550893005.1135652
107.445,10.98,31.16,1550893015.6185884
107.443,10.99,31.145,1550893026.1492403
107.447,10.97,31.149,1550893036.6761205
107.444,10.98,31.138,1550893047.20537
107.444,10.96,31.136,1550893057.7249649
107.443,10.96,31.131,1550893068.2609687
107.442,10.96,31.133,1550893078.8005977
107.438,10.95,31.125,1550893089.3466809
107.438,10.95,31.133,1550893099.8490336
107.437,10.95,31.12,1550893110.3689933
107.437,10.94,31.117,1550893120.890402
107.435,10.94,31.108,1550893131.4219935
107.438,10.94,31.105,1550893142.007953
107.437,10.93,31.101,1550893152.5367815
107.435,10.93,31.093,1550893163.0806973
107.436,10.93,31.099,1550893173.5713325
107.435,10.92,31.094,1550893184.1000593
107.435,10.92,31.094,1550893194.6247199
107.433,10.91,31.083,1550893205.1492198
107.433,10.91,31.075,1550893215.6983254
107.432,10.9,31.079,1550893226.2185438
107.432,10.9,31.08,1550893236.7494912
107.429,10.9,31.077,1550893247.2794056
107.434,10.89,31.075,1550893257.8069625
107.43,10.89,31.067,1550893268.340998
107.428,10.89,31.067,1550893278.8770955
107.431,10.88,31.064,1550893289.3872845
107.434,10.88,31.068,1550893299.901696
107.429,10.88,31.061,1550893310.4130225
107.432,10.88,31.063,1550893320.9239795
107.431,10.87,31.064,1550893331.4239728
107.431,10.87,31.062,1550893341.9490335
107.431,10.87,31.06,1550893352.4570515
107.43,10.86,31.058,1550893362.9455423
107.426,10.86,31.037,1550893373.486004
107.428,10.86,31.039,1550893384.0556102
107.425,10.86,31.033,1550893394.5658965
107.431,10.84,31.04,1550893405.096213
107.427,10.85,31.029,1550893415.580064
107.425,10.84,31.041,1550893426.1031485
107.425,10.84,31.033,1550893436.6316493
107.426,10.84,31.035,1550893447.1490524
107.426,10.83,31.03,1550893457.6807547
107.426,10.83,31.026,1550893468.2142396
107.425,10.83,31.022,1550893478.7471302
107.425,10.83,31.033,1550893489.2551425
107.424,10.83,31.025,1550893499.7776222
107.425,10.82,31.021,1550893510.3091846
107.425,10.81,31.03,1550893520.8311265
