alx,b,Deg.C,depth_m,dt,g,kPa,r,w,wlx,ts
2699.6,1141.4,32.132,0.00069685,2016-11-03T07:17:22.384949,1774.3,104.282,1742.9,5455.7,6355.7,1550888447.16121
3235.4,1436.6,32.116,0,2016-11-03T07:17:23.790183,2277.7,104.265,2154.1,6275.6,7435.9,1550888448.56644
3555.6,1420.7,32.102,0.00228965,2016-11-03T07:17:25.191555,2257.8,104.288,2138,6223.8,7648.2,1550888449.96781
6227.9,2429,32.097,0.00328515,2016-11-03T07:17:26.597500,3880.7,104.298,3632,8843.5,12752.5,1550888451.37377
6421.1,2469.7,32.09,0.00547525,2016-11-03T07:17:27.998020,3963,104.32,3705.5,8963.6,12990.9,1550888452.77429
6431.6,2472.3,32.089,0.0007964,2016-11-03T07:17:29.398777,3969.2,104.273,3713,8979.2,13056.5,1550888454.17504
6473.6,2497.9,32.084,0.00228965,2016-11-03T07:17:30.806025,4008.5,104.288,3763.1,9043.9,13240.3,1550888455.58229
6591.8,2537.9,32.076,0.00746625,2016-11-03T07:17:32.208686,4063.6,104.34,3826,9141.5,13486.3,1550888456.98494
6721.1,2580.5,32.069,0.00368335,2016-11-03T07:17:33.615996,4142.9,104.302,3888.2,9254.3,13816.7,1550888458.39225
6813.8,2615.5,32.063,0.00029865,2016-11-03T07:17:35.017510,4190,104.268,3937.5,9336.6,13998.2,1550888459.79378
6946.8,2662.8,32.054,0.00189145,2016-11-03T07:17:36.418675,4241.3,104.284,3993.4,9424.4,14256.8,1550888461.19493
7032.2,2713.6,32.05,0.0029865,2016-11-03T07:17:37.824217,4322.6,104.295,4065.9,9546,14560,1550888462.60048
7190.3,2759.7,32.048,0,2016-11-03T07:17:39.225807,4398.1,104.264,4135.6,9645.9,14939.5,1550888464.00206
7141.9,2745.1,32.04,0.0047784,2016-11-03T07:17:40.633186,4389.6,104.312,4110.7,9615.4,14824.2,1550888465.40944
7093.7,2732.2,32.035,0.0035838,2016-11-03T07:17:42.035598,4364.9,104.3,4096.6,9570.4,14669.2,1550888466.81186
7244.1,2776.3,32.027,0,2016-11-03T07:17:43.437244,4427.1,104.244,4160.8,9691.7,14960.1,1550888468.21351
7069.6,2714.9,32.022,0.00447975,2016-11-03T07:17:44.837520,4347,104.289,4078,9573.4,14592.3,1550888469.61378
7244.1,2798.9,32.017,0.00209055,2016-11-03T07:17:46.237867,4449.7,104.265,4188.5,9725.4,15063.9,1550888471.01412
7460.3,2903.6,32.012,0.00507705,2016-11-03T07:17:47.645274,4629.7,104.295,4343,9966.3,15701.5,1550888472.42154
8203.4,3112.3,32.008,0.0013937,2016-11-03T07:17:49.047516,4958.3,104.258,4685.8,10424.8,17356.8,1550888473.82377
8197.8,3120.1,32.006,0.00527615,2016-11-03T07:17:50.451258,5069.8,104.297,4801.8,10611.1,17806.3,1550888475.22752
10053.4,3695.9,32.008,0.0029865,2016-11-03T07:17:51.854870,6033,104.274,5646.2,11651.3,22435.6,1550888476.63113
10648.9,3898.8,32.014,0.00288695,2016-11-03T07:17:53.260212,6266.8,104.273,5924,11975.7,24261.9,1550888478.03647
9595.2,3712,32.013,0.00766535,2016-11-03T07:17:54.669080,5997,104.321,5651.5,11690.5,21471.4,1550888479.44534
9940.8,3733.4,32.018,0.00328515,2016-11-03T07:17:56.069992,6081.8,104.277,5693.3,11698.3,22759.2,1550888480.84625
10194.3,3755.1,32.021,0.0047784,2016-11-03T07:17:57.476797,6101,104.292,5735.8,11761.3,22818,1550888482.25306
9571.3,3562,32.023,0.0095568,2016-11-03T07:17:58.884226,5820.1,104.34,5480.1,11447.4,21198.6,1550888483.66048
9411.3,3485,32.021,0.0089595,2016-11-03T07:18:00.292730,5626.8,104.334,5320.5,11246.1,20374.8,1550888485.06899
8843.5,3372.8,32.022,0.0017919,2016-11-03T07:18:01.701410,5325,104.262,5074.6,10856.2,18801.5,1550888486.47766
8419.5,3225.3,32.013,0.00587345,2016-11-03T07:18:03.104027,5104.1,104.303,4835.5,10521.5,17545.8,1550888487.88029
8128.1,3110.8,32.011,0.0041811,2016-11-03T07:18:04.505029,4964.9,104.286,4675.5,10336.5,16867.9,1550888489.28129
7997.6,3064.2,32.005,0.0013937,2016-11-03T07:18:05.908074,4886.4,104.258,4627.6,10257.5,16544.1,1550888490.68434
7972.6,3054.6,32.004,0.0069685,2016-11-03T07:18:07.310707,4878.6,104.314,4609,10231.5,16534.9,1550888492.08697
7947.7,3050.9,31.998,0.00925815,2016-11-03T07:18:08.717523,4875,104.337,4605.7,10235.3,16534.9,1550888493.49378
8044.7,3092.9,31.993,0.0029865,2016-11-03T07:18:10.120382,4945.3,104.274,4669.4,10323.4,16751.5,1550888494.89664
8172.7,3140.7,31.99,0.00607255,2016-11-03T07:18:11.529090,5005.2,104.305,4738.9,10418.8,17131.9,1550888496.30535
8312.6,3215.2,31.985,0.0089595,2016-11-03T07:18:12.932602,5067.1,104.334,4812.1,10528.8,17506.8,1550888497.70886
8529.7,3293.7,31.982,0.00826265,2016-11-03T07:18:14.335583,5171.8,104.327,4913,10649.1,18086,1550888499.11183
8643.3,3347.8,31.982,0.0041811,2016-11-03T07:18:15.744238,5253.3,104.286,4985.5,10757.1,18411.7,1550888500.52050
8883.8,3357.2,31.982,0.00228965,2016-11-03T07:18:17.146670,5374.1,104.267,5155.4,10951.6,18986.6,1550888501.92293
9237.9,3452.3,31.978,0.0091586,2016-11-03T07:18:18.554162,5577.5,104.336,5278.2,11185.7,19982.2,1550888503.33042
9586.2,3552,31.979,0.0073667,2016-11-03T07:18:19.958913,5786.1,104.318,5465,11412.7,21090.6,1550888504.73517
9825.9,3634,31.976,0.00925815,2016-11-03T07:18:21.365238,5912.2,104.337,5581.3,11558.7,21878.7,1550888506.14149
9907.5,3662.7,31.98,0.0033847,2016-11-03T07:18:22.773808,5952.7,104.278,5625.8,11619.1,21966.3,1550888507.55006
9943.9,3659.7,31.984,0.00686895,2016-11-03T07:18:24.177449,5932.3,104.313,5601.9,11611.5,22148.8,1550888508.95370
9959.1,3711.5,31.984,0.0085613,2016-11-03T07:18:25.587290,5987.2,104.33,5662,11682.5,22365.1,1550888510.36355
10699.4,4008.5,31.99,0.003982,2016-11-03T07:18:26.993063,6363.2,104.284,6062.7,12150.1,24751.8,1550888511.76932
11925.2,4409.9,32,0.00567435,2016-11-03T07:18:28.399084,6965.2,104.301,6630.8,12779.3,28556.6,1550888513.17535
12817.2,4635.4,32.013,0.0017919,2016-11-03T07:18:29.807487,7371.5,104.262,6995.7,13168.1,31268.5,1550888514.58375
12961.8,4657.6,32.026,0.00268785,2016-11-03T07:18:31.211251,7383,104.271,7002.7,13181.5,31825.6,1550888515.98751
12549.6,4504.6,32.035,0.00408155,2016-11-03T07:18:32.620456,7130.6,104.285,6779.5,12946.2,30213.5,1550888517.39671
11756,4316.6,32.042,0.00487795,2016-11-03T07:18:34.024413,6781.3,104.293,6462.4,12605.4,27815.8,1550888518.80067
11482.2,4235,32.044,0.0067694,2016-11-03T07:18:35.428416,6685.4,104.312,6366.7,12486.6,26898.5,1550888520.20467
11568.5,4253.9,32.047,0.0065703,2016-11-03T07:18:36.833502,6745.3,104.31,6407.3,12526.4,27336.7,1550888521.60976
11658.6,4247.6,32.052,0.00587345,2016-11-03T07:18:38.237995,6767.2,104.303,6412.3,12515.5,27080.8,1550888523.01425
11373.3,4134.9,32.055,0.00706805,2016-11-03T07:18:39.647629,6626.5,104.315,6297,12357.7,26160.2,1550888524.42389
11151.1,4041.7,32.058,0.0075658,2016-11-03T07:18:41.052180,6534.9,104.32,6201.4,12236.2,25393.1,1550888525.82844
10813.6,3948.1,32.06,0.00507705,2016-11-03T07:18:42.456702,6375.1,104.295,6054.7,12090,24637.2,1550888527.23292
11079.8,4009.8,32.059,0.0031856,2016-11-03T07:18:43.859549,6480.5,104.276,6142.3,12187.1,25128.5,1550888528.63582
10724.7,3895.8,32.063,0.00846175,2016-11-03T07:18:45.263059,6296.3,104.329,5960.3,11962.9,23920.7,1550888530.03932
9931.7,3677.5,32.062,0.0069685,2016-11-03T07:18:46.671815,5881.3,104.314,5544.3,11491.5,21723.4,1550888531.44807
9077.5,3447.8,32.063,0.0011946,2016-11-03T07:18:48.074794,5440.1,104.256,5192.9,10996.2,19286.9,1550888532.85105
8380.1,3188.3,32.053,0.00189145,2016-11-03T07:18:49.479347,5084.2,104.263,4790.2,10478.2,17502,1550888534.25561
8016.9,3056.7,32.042,0.00587345,2016-11-03T07:18:50.882808,4890.9,104.303,4611.5,10232.6,16475.5,1550888535.65907
7744,2981.9,32.037,0.01005455,2016-11-03T07:18:52.285519,4788.2,104.345,4489,10074.5,15911.2,1550888537.06178
7637.2,2949.4,32.028,0.0089595,2016-11-03T07:18:53.694030,4733.6,104.334,4443.7,10006.8,15619.3,1550888538.47029
7577.2,2935.6,32.017,0.00806355,2016-11-03T07:18:55.097714,4695.8,104.325,4414.2,9970.1,15610.7,1550888539.87397
7539.1,2915.5,32.008,0.0057739,2016-11-03T07:18:56.503384,4658.3,104.302,4380.5,9934.8,15486,1550888541.27964
7454.8,2881,31.997,0.00607255,2016-11-03T07:18:57.905033,4602.7,104.305,4337.2,9863.1,15277.7,1550888542.68129
7357.4,2855.6,31.985,0.0049775,2016-11-03T07:18:59.309919,4556.7,104.294,4293.9,9808.5,15063.9,1550888544.08618
7311.4,2836.7,31.979,0.0047784,2016-11-03T07:19:00.720336,4523.4,104.292,4269.2,9766.2,14968.4,1550888545.49659
7273.7,2824.1,31.968,0.0075658,2016-11-03T07:19:02.121896,4511.4,104.32,4247.6,9733,14853,1550888546.89815
7238.7,2822.1,31.958,0.00567435,2016-11-03T07:19:03.529474,4474.1,104.301,4226.7,9717.9,14787.4,1550888548.30573
7160.7,2792.9,31.953,0.003982,2016-11-03T07:19:04.931115,4426.3,104.284,4189.7,9660.5,14612.5,1550888549.70737
7131.2,2795.9,31.947,0.00925815,2016-11-03T07:19:06.333651,4442.9,104.337,4189.2,9665.5,14604.4,1550888551.10992
7203.7,2813,31.94,0.00029865,2016-11-03T07:19:07.741128,4451.5,104.247,4205.1,9687.7,14665.2,1550888552.51739
7155.4,2791.9,31.938,0.00607255,2016-11-03T07:19:09.143543,4429.8,104.305,4187.2,9661.7,14560,1550888553.91980
7184.9,2808,31.93,0.00607255,2016-11-03T07:19:10.550089,4445.7,104.305,4207.8,9679.9,14596.4,1550888555.32635
7179.5,2818.6,31.925,0.00129415,2016-11-03T07:19:11.952280,4438.9,104.257,4205.3,9672.3,14644.9,1550888556.72854
7300.6,2836.2,31.922,0.00268785,2016-11-03T07:19:13.353651,4513.9,104.271,4261.7,9760.7,14873.5,1550888558.12991
7387.1,2867.6,31.917,0.0031856,2016-11-03T07:19:14.760473,4565.7,104.276,4304,9827.6,15059.7,1550888559.53673
7482,2900.1,31.912,0.0029865,2016-11-03T07:19:16.163077,4628.1,104.274,4360.4,9896.1,15248.2,1550888560.93933
7577.2,2939.4,31.911,0.00029865,2016-11-03T07:19:17.570368,4701.4,104.247,4424.5,9979.6,15528.9,1550888562.34662
7691.9,2970.8,31.908,0.0011946,2016-11-03T07:19:18.972248,4769.6,104.256,4474.6,10051.1,15814.8,1550888563.74851
7752.2,2995.2,31.906,0.0071676,2016-11-03T07:19:20.377603,4806.6,104.316,4505.8,10096.9,15911.2,1550888565.15387
7793.4,3002.8,31.902,0.00368335,2016-11-03T07:19:21.784400,4803.8,104.281,4509.4,10109.7,15950.9,1550888566.56065
7796.1,3001,31.901,0.0089595,2016-11-03T07:19:23.188079,4811.1,104.334,4515.9,10106.5,15937.7,1550888567.96434
7763.2,2982.9,31.896,0.0053757,2016-11-03T07:19:24.595788,4788,104.298,4477.1,10061.2,15876.1,1550888569.37204
7626.3,2953.2,31.896,0.00209055,2016-11-03T07:19:25.998539,4700.9,104.265,4419.5,9974.3,15649.5,1550888570.77480
7593.6,2955,31.887,0.0055748,2016-11-03T07:19:27.400526,4687.5,104.3,4400.1,9940.4,15426.2,1550888572.17678
7577.2,2961.5,31.889,0.00607255,2016-11-03T07:19:28.807527,4683.8,104.305,4405.2,9946.4,15409.2,1550888573.58379
7650.9,2968.1,31.884,0.00348425,2016-11-03T07:19:30.220401,4711.2,104.279,4438.4,9987.9,15619.3,1550888574.99666
7738.5,3005.8,31.879,0.0085613,2016-11-03T07:19:31.626767,4793.2,104.33,4496.8,10083.6,15928.8,1550888576.40302
8005.9,3087.6,31.876,0.0015928,2016-11-03T07:19:33.030592,4931.7,104.26,4655.3,10299,16603.7,1550888577.80685
8686.1,3370,31.873,0.0037829,2016-11-03T07:19:34.433476,5299.6,104.282,5050.5,10823,18530.3,1550888579.20973
9856.1,3686.9,31.877,0.0033847,2016-11-03T07:19:35.837422,5965.6,104.278,5643.4,11615.3,21810.2,1550888580.61365
11245.5,4182.9,31.883,0.0077649,2016-11-03T07:19:37.243172,6639.3,104.322,6318.2,12420.7,26252.2,1550888582.01943
12641.8,4604.7,31.9,0.0061721,2016-11-03T07:19:38.652692,7324.4,104.306,6962,13154.3,30887.7,1550888583.42895
13744,4798,31.917,0.00169235,2016-11-03T07:19:40.057483,7774.1,104.261,7437.9,13634.5,34717.8,1550888584.83374
14296.4,4958.9,31.935,0.00209055,2016-11-03T07:19:41.462145,7949.3,104.265,7620.9,13831.1,36797.6,1550888586.23841
14640.9,5196.4,31.955,0.00507705,2016-11-03T07:19:42.867159,8085.5,104.295,7779.2,13991.9,39036.5,1550888587.64342
15328.5,5378.1,31.968,0.00149325,2016-11-03T07:19:44.272336,8344.5,104.259,8037.7,14264.7,41155.9,1550888589.04859
16039.3,5594.3,31.989,0.00547525,2016-11-03T07:19:45.682035,8643.7,104.299,8302.2,14566.5,44531.3,1550888590.45829
16849.3,5776.8,32.012,0.00089595,2016-11-03T07:19:47.087311,8925.1,104.253,8539.3,14790,46662.3,1550888591.86357
17232,5850.6,32.032,0.0061721,2016-11-03T07:19:48.491523,9082.4,104.306,8669.4,14937.2,47517.6,1550888593.26778
17555.6,5844.3,32.056,0.00348425,2016-11-03T07:19:49.896595,9158.4,104.279,8749.9,15003.7,48823.3,1550888594.67285
17816.2,5839.5,32.077,0.0043802,2016-11-03T07:19:51.301528,9198.7,104.288,8791.4,15046.7,49413.6,1550888596.07779
17531.2,5811,32.098,0.00985545,2016-11-03T07:19:52.710422,9241.2,104.343,8840.3,15061.5,50382.6,1550888597.48668
17594.6,5824.4,32.113,0.0095568,2016-11-03T07:19:54.114342,9246.2,104.34,8851.3,15068.3,51260.1,1550888598.89060
17658.3,5759.9,32.133,0.0067694,2016-11-03T07:19:55.524900,9272.4,104.312,8847.3,15085.7,50119.2,1550888600.30116
17678,5756.2,32.149,0.0117469,2016-11-03T07:19:56.929466,9268.1,104.362,8850.3,15096.3,50026.6,1550888601.70573
17678,5760.2,32.167,0.00288695,2016-11-03T07:19:58.334620,9271.4,104.273,8863.7,15102.3,49965,1550888603.11088
17732.1,5745.4,32.182,0.00826265,2016-11-03T07:19:59.746876,9271.1,104.327,8868.2,15094.8,49719.1,1550888604.52313
17653.4,5729,32.197,0.0047784,2016-11-03T07:20:01.151840,9251,104.292,8861.4,15088.7,49811.2,1550888605.92810
17737.1,5731,32.208,0.00467885,2016-11-03T07:20:02.561321,9266.1,104.291,8868.7,15105.6,49795.8,1550888607.33758
17624,5735.5,32.221,0.00985545,2016-11-03T07:20:03.965368,9246.5,104.343,8836.7,15078.1,49125.1,1550888608.74162
17536.1,5719.7,32.23,0.00726715,2016-11-03T07:20:05.369515,9219.5,104.317,8813.1,15058,49765.1,1550888610.14577
17472.8,5718.9,32.238,0.00587345,2016-11-03T07:20:06.778590,9183,104.303,8776.6,15017,50866.5,1550888611.55485
17448.6,5739.6,32.243,0.00308605,2016-11-03T07:20:08.183807,9190.8,104.275,8773.3,15029.6,50522.6,1550888612.96007
17419.5,5738.6,32.25,0.0115478,2016-11-03T07:20:09.594320,9211.7,104.36,8770.8,15026,50196.5,1550888614.37058
17366.4,5734.8,32.259,0.0073667,2016-11-03T07:20:10.998804,9185.3,104.318,8764.8,15019.5,50134.7,1550888615.77507
17366.4,5755.2,32.267,0.0065703,2016-11-03T07:20:12.401854,9176.8,104.31,8755.7,15024,49688.5,1550888617.17810
17260.7,5760.2,32.272,0.01045275,2016-11-03T07:20:13.814055,9157.6,104.349,8753.9,15003.1,49231.2,1550888618.59032
17385.7,5727.2,32.28,0.00507705,2016-11-03T07:20:15.221777,9084.1,104.295,8664.6,14951.3,48240.2,1550888619.99804
17060.7,5744.6,32.285,0.0061721,2016-11-03T07:20:16.630515,9006.6,104.306,8590.3,14875,46806.2,1550888621.40677
17079.7,5757.7,32.292,0.00547525,2016-11-03T07:20:18.035768,8998.1,104.299,8595.4,14862,47356.9,1550888622.81203
17013.5,5724,32.301,0.0047784,2016-11-03T07:20:19.441140,8948,104.292,8553.3,14832,47037.3,1550888624.21739
17027.7,5756.4,32.308,0.00746625,2016-11-03T07:20:20.847041,8987.5,104.319,8572,14853.9,46691.1,1550888625.62330
17013.5,5731.3,32.314,0.0073667,2016-11-03T07:20:22.251111,8962.6,104.318,8564.9,14840.3,46662.3,1550888627.02737
16961.7,5747.1,32.32,0.0045793,2016-11-03T07:20:23.660768,8960.6,104.29,8557.4,14838.5,46791.8,1550888628.43703
17008.8,5762.7,32.333,0.00746625,2016-11-03T07:20:25.065084,8962.6,104.319,8585.1,14843.6,46892.7,1550888629.84134
16975.8,5762,32.337,0.00666985,2016-11-03T07:20:26.470402,8977.7,104.311,8570.5,14847.6,46561.9,1550888631.24667
16999.4,5781.6,32.349,0,2016-11-03T07:20:27.877349,8967.6,104.242,8583,14845.6,46863.9,1550888632.65360
16872.6,5753.2,32.361,0.0021901,2016-11-03T07:20:29.282617,8933.9,104.264,8537.7,14809.4,47327.8,1550888634.05887
16672.8,5701.8,32.366,0.00806355,2016-11-03T07:20:30.692534,8846.3,104.323,8453.9,14730.1,46404.6,1550888635.46880
16544.1,5660.3,32.378,0.0101541,2016-11-03T07:20:32.096510,8782.6,104.344,8387.5,14675.2,45388.1,1550888636.87277
16294.2,5587,32.385,0.00985545,2016-11-03T07:20:33.501497,8698.8,104.341,8321.8,14603.5,44449.3,1550888638.27776
16276.2,5629.6,32.391,0.0053757,2016-11-03T07:20:34.906389,8698.3,104.296,8311.7,14605.7,44367.5,1550888639.68264
16402.7,5624,32.399,0.00846175,2016-11-03T07:20:36.310625,8735.6,104.327,8370.9,14645.8,44971.4,1550888641.08688
16562.4,5686.2,32.402,0.0055748,2016-11-03T07:20:37.720593,8813.6,104.298,8437.6,14701.4,45654.1,1550888642.49685
16798,5745.1,32.418,0.00666985,2016-11-03T07:20:39.125262,8903.7,104.309,8515.8,14776.6,46806.2,1550888643.90152
16938.2,5786.9,32.43,0.0073667,2016-11-03T07:20:40.534810,8975.2,104.316,8586.6,14836.8,47167.8,1550888645.31107
17041.8,5805,32.439,0.0123442,2016-11-03T07:20:41.940008,8999.1,104.366,8576,14854.7,47138.7,1550888646.71626
16947.6,5788.9,32.45,0.0065703,2016-11-03T07:20:43.344341,8964.1,104.308,8575,14820.4,47620.1,1550888648.12060
16830.6,5719.4,32.464,0.01065185,2016-11-03T07:20:44.754243,8856.6,104.349,8476.8,14737.4,46404.6,1550888649.53051
16298.7,5592.6,32.469,0.0107514,2016-11-03T07:20:46.159261,8675.2,104.35,8302.2,14580.3,44340.2,1550888650.93552
15675.5,5364.3,32.476,0.009955,2016-11-03T07:20:47.567947,8371.6,104.342,8044.2,14298.4,41143.3,1550888652.34421
14713.9,5214.8,32.479,0.0131406,2016-11-03T07:20:48.971885,8069.6,104.374,7723.8,13988.4,38375.6,1550888653.74814
14076.1,4978.5,32.478,0.00706805,2016-11-03T07:20:50.376295,7834.3,104.313,7503.6,13772.4,36641.5,1550888655.15256
13809.1,4857.4,32.477,0.0055748,2016-11-03T07:20:51.788955,7687.8,104.298,7357.9,13635.5,35076.6,1550888656.56521
13520.2,4770.3,32.479,0.01025365,2016-11-03T07:20:53.194082,7626.7,104.345,7278.1,13546.2,34404.5,1550888657.97034
13683,4793.2,32.481,0.00786445,2016-11-03T07:20:54.603062,7702.9,104.321,7362.4,13608.8,35034.1,1550888659.37933
13774.6,4807.8,32.478,0.00885995,2016-11-03T07:20:56.007501,7747.2,104.331,7398.1,13633.5,35546.9,1550888660.78376
13816.7,4829,32.479,0.00507705,2016-11-03T07:20:57.412619,7771.4,104.293,7416.5,13647.1,35773.8,1550888662.18888
13832.1,4855.9,32.482,0.00866085,2016-11-03T07:20:58.822040,7765.6,104.329,7424.1,13660.4,36067.8,1550888663.59830
13944,4868,32.485,0.0083622,2016-11-03T07:21:00.228422,7781.7,104.326,7452.2,13684.6,35514.6,1550888665.00468
14080,4941.7,32.482,0.00428065,2016-11-03T07:21:01.638206,7846.6,104.285,7499.1,13746.8,35969.5,1550888666.41446
14447.6,5047.4,32.487,0.00806355,2016-11-03T07:21:03.042351,7941.3,104.323,7608.3,13839.4,37044.4,1550888667.81861
14811.9,5229.4,32.494,0.0077649,2016-11-03T07:21:04.447761,8151.7,104.32,7829.5,14061.9,38810.9,1550888669.22402
15464.7,5413.6,32.502,0.0087604,2016-11-03T07:21:05.852605,8407.6,104.33,8068.6,14318.3,41408.7,1550888670.62887
16110.4,5599.4,32.504,0.0095568,2016-11-03T07:21:07.257020,8671.6,104.338,8310.5,14568.7,44805.9,1550888672.03328
16562.4,5695,32.513,0.0075658,2016-11-03T07:21:08.666051,8833.7,104.318,8449.1,14707.9,45485.9,1550888673.44231
16896,5770,32.525,0.00607255,2016-11-03T07:21:10.070367,8924.1,104.303,8524.7,14787.2,46849.4,1550888674.84662
17079.7,5794.2,32.534,0.0055748,2016-11-03T07:21:11.475021,9023,104.298,8609.7,14871,47284.1,1550888676.25128
17127.1,5803.2,32.54,0.009955,2016-11-03T07:21:12.879194,9043.4,104.342,8624.6,14895.4,47415.3,1550888677.65545
17193.8,5817.1,32.552,0.0057739,2016-11-03T07:21:14.284156,9071.3,104.3,8659.8,14909,47400.7,1550888679.06041
17165.2,5814.8,32.56,0.0077649,2016-11-03T07:21:15.693980,9025,104.32,8610.5,14882.3,47386.1,1550888680.47023
17550.7,5878.5,32.574,0.01144825,2016-11-03T07:21:17.098773,9156.1,104.357,8752.2,14990.3,48989,1550888681.87503
17241.5,5799.5,32.586,0.01105005,2016-11-03T07:21:18.501659,9061.5,104.353,8643.7,14915.6,47459.1,1550888683.27792
17255.9,5800,32.597,0.00806355,2016-11-03T07:21:19.905981,9058,104.323,8645.7,14904.5,47503,1550888684.68224
17275.1,5811,32.609,0.00866085,2016-11-03T07:21:21.312330,9066.8,104.329,8639.7,14918.3,47693.5,1550888686.08859
17222.4,5787.9,32.617,0.0105523,2016-11-03T07:21:22.722226,9059.7,104.348,8633.9,14918.8,47634.8,1550888687.49848
17294.3,5785.9,32.63,0.00706805,2016-11-03T07:21:24.126422,9070.8,104.313,8651,14914.3,47914.4,1550888688.90268
17174.7,5804,32.637,0.0127424,2016-11-03T07:21:25.535392,9043.6,104.37,8637.4,14903.5,47796.5,1550888690.31165
17136.6,5776.8,32.643,0.0073667,2016-11-03T07:21:26.940821,9030.3,104.316,8602.2,14887.4,47488.4,1550888691.71708
17179.5,5791.4,32.648,0.01124915,2016-11-03T07:21:28.345810,9030.3,104.355,8620.3,14900.2,47620.1,1550888693.12206
17203.3,5813.3,32.662,0.0095568,2016-11-03T07:21:29.755662,9035.1,104.338,8617,14901,47605.5,1550888694.53193
17222.4,5787.4,32.668,0.00945725,2016-11-03T07:21:31.159731,9054.4,104.337,8626.1,14905.7,47532.3,1550888695.93599
17174.7,5771.5,32.68,0.0071676,2016-11-03T07:21:32.569590,9053.9,104.314,8630.6,14902.5,47386.1,1550888697.34584
17323.1,5805,32.689,0.00189145,2016-11-03T07:21:33.975313,9092.4,104.261,8657.5,14932.2,48136.3,1550888698.75157
17284.7,5810,32.697,0.00786445,2016-11-03T07:21:35.381189,9076.1,104.321,8644.5,14910.5,47767,1550888700.15744
17270.3,5820.6,32.704,0.0087604,2016-11-03T07:21:36.791068,9069,104.33,8645.5,14920.3,47825.9,1550888701.56733
17303.9,5805.5,32.714,0.00985545,2016-11-03T07:21:38.196518,9084.6,104.341,8649,14934.2,48106.6,1550888702.97277
17371.2,5832.2,32.721,0.01005455,2016-11-03T07:21:39.605776,9120.6,104.343,8689.3,14949.3,48136.3,1550888704.38204
17303.9,5812,32.73,0.0069685,2016-11-03T07:21:41.010535,9088.7,104.312,8664.6,14930.9,48136.3,1550888705.78679
17323.1,5804.5,32.729,0.00666985,2016-11-03T07:21:42.415749,9076.8,104.309,8670.4,14935.9,47737.6,1550888707.19201
17380.9,5834.7,32.739,0.0125433,2016-11-03T07:21:43.824659,9110.3,104.368,8677.9,14948,48195.6,1550888708.60092
17179.5,5794.2,32.744,0.0069685,2016-11-03T07:21:45.230060,9057.5,104.312,8613.7,14896.2,47767,1550888710.00632
17074.9,5793.7,32.746,0.0131406,2016-11-03T07:21:46.639300,9013.9,104.374,8593.1,14878.1,47138.7,1550888711.41556
17013.5,5783.6,32.752,0.00945725,2016-11-03T07:21:48.043670,9009.9,104.337,8588.1,14866.5,47313.2,1550888712.81993
17241.5,5789.4,32.76,0.0091586,2016-11-03T07:21:49.447681,9061.2,104.334,8635.1,14908.8,47825.9,1550888714.22394
17318.3,5790.1,32.764,0.0089595,2016-11-03T07:21:50.852347,9054.4,104.332,8649.7,14913.3,48047.4,1550888715.62861
16867.9,5715.4,32.767,0.00826265,2016-11-03T07:21:52.257323,8919.8,104.325,8507.3,14787,47298.7,1550888717.03359
16919.4,5738.6,32.77,0.00806355,2016-11-03T07:21:53.667632,8949.2,104.323,8564.2,14828,47095.2,1550888718.44389
17294.3,5797.2,32.771,0.01005455,2016-11-03T07:21:55.072757,9081.6,104.343,8653.5,14914.1,47634.8,1550888719.84901
17526.3,5856.6,32.778,0.009955,2016-11-03T07:21:56.477643,9160.1,104.342,8740.3,14995.1,49049.5,1550888721.25389
17313.5,5802,32.785,0.0077649,2016-11-03T07:21:57.882316,9078.3,104.32,8659.6,14931.2,48017.8,1550888722.65857
17074.9,5785.9,32.794,0.00945725,2016-11-03T07:21:59.288087,9009.4,104.337,8611.2,14883.6,47356.9,1550888724.06435
16924.1,5744.3,32.797,0.0045793,2016-11-03T07:22:00.697227,8970.1,104.288,8557.4,14822.9,46705.4,1550888725.47348
16989.9,5758.7,32.799,0.0157289,2016-11-03T07:22:02.100897,8997.1,104.4,8579.5,14857.2,47298.7,1550888726.87716
17074.9,5779.3,32.803,0.01244375,2016-11-03T07:22:03.506271,8998.3,104.367,8577,14855.4,47095.2,1550888728.28253
17051.3,5768.3,32.81,0.01264285,2016-11-03T07:22:04.913928,9008.1,104.369,8580,14861.2,47138.7,1550888729.69018
17060.7,5771.8,32.814,0.0067694,2016-11-03T07:22:06.318021,9009.1,104.31,8597.1,14871.8,46892.7,1550888731.09428
17127.1,5773,32.811,0.00826265,2016-11-03T07:22:07.729333,9011.4,104.325,8600.9,14870.3,47342.4,1550888732.50559
17236.8,5772.5,32.812,0.0095568,2016-11-03T07:22:09.134139,9051.9,104.338,8643.7,14904,47781.7,1550888733.91040
17275.1,5783.4,32.819,0.00766535,2016-11-03T07:22:10.543916,9068.3,104.319,8648.2,14927.6,47840.6,1550888735.32018
17251.1,5768.3,32.826,0.0129415,2016-11-03T07:22:11.948670,9085.6,104.372,8662.8,14929.4,48017.8,1550888736.72493
17217.6,5781.6,32.838,0.01005455,2016-11-03T07:22:13.352718,9066.8,104.343,8659,14918.1,48077,1550888738.12897
16942.9,5739.1,32.839,0.0089595,2016-11-03T07:22:14.762523,8982.7,104.332,8577.5,14843.3,47022.8,1550888739.53878
