alt,lat,long,ts_gps,ts
18.354,21.88471163,-159.5275235,2019-02-23T02:22:57.000Z,1550888664.67767
18.354,21.88471163,-159.5275235,2019-02-23T02:22:58.000Z,1550888664.79007
18.354,21.88471163,-159.5275235,2019-02-23T02:22:59.000Z,1550888665.34092
18.354,21.88471163,-159.5275235,2019-02-23T02:23:00.000Z,1550888666.34059
18.354,21.88471163,-159.5275235,2019-02-23T02:23:00.000Z,1550888667.67234
18.354,21.88471163,-159.5275235,2019-02-23T02:23:01.000Z,1550888667.78530
18.354,21.88471163,-159.5275235,2019-02-23T02:23:02.000Z,1550888668.85769
18.354,21.88471163,-159.5275235,2019-02-23T02:23:03.000Z,1550888669.48346
18.354,21.88471163,-159.5275235,2019-02-23T02:23:03.000Z,1550888670.67727
18.354,21.88471163,-159.5275235,2019-02-23T02:23:04.000Z,1550888670.78978
18.354,21.88471163,-159.5275235,2019-02-23T02:23:05.000Z,1550888671.34089
18.354,21.88471163,-159.5275235,2019-02-23T02:23:06.000Z,1550888672.34268
18.354,21.88471163,-159.5275235,2019-02-23T02:23:06.000Z,1550888673.67685
18.354,21.88471163,-159.5275235,2019-02-23T02:23:07.000Z,1550888673.78930
18.354,21.88471163,-159.5275235,2019-02-23T02:23:08.000Z,1550888674.41469
18.354,21.88471163,-159.5275235,2019-02-23T02:23:09.000Z,1550888675.33673
18.354,21.88471163,-159.5275235,2019-02-23T02:23:09.000Z,1550888676.67721
18.354,21.88471163,-159.5275235,2019-02-23T02:23:10.000Z,1550888676.78976
18.354,21.88471163,-159.5275235,2019-02-23T02:23:11.000Z,1550888677.34076
18.354,21.88471163,-159.5275235,2019-02-23T02:23:12.000Z,1550888678.34004
18.354,21.88471163,-159.5275235,2019-02-23T02:23:12.000Z,1550888679.67625
18.354,21.88471163,-159.5275235,2019-02-23T02:23:13.000Z,1550888679.78872
18.354,21.88471163,-159.5275235,2019-02-23T02:23:14.000Z,1550888680.34080
18.354,21.88471163,-159.5275235,2019-02-23T02:23:15.000Z,1550888681.33547
18.354,21.88471163,-159.5275235,2019-02-23T02:23:15.000Z,1550888682.67111
19.548,21.8847073,-159.5275178,2019-02-23T02:23:16.000Z,1550888682.78463
19.548,21.8847073,-159.5275178,2019-02-23T02:23:17.000Z,1550888683.33553
19.548,21.8847073,-159.5275178,2019-02-23T02:23:18.000Z,1550888684.33618
19.548,21.8847073,-159.5275178,2019-02-23T02:23:18.000Z,1550888685.67632
19.548,21.8847073,-159.5275178,2019-02-23T02:23:19.000Z,1550888685.78885
19.548,21.8847073,-159.5275178,2019-02-23T02:23:20.000Z,1550888686.33638
19.548,21.8847073,-159.5275178,2019-02-23T02:23:21.000Z,1550888687.33920
19.548,21.8847073,-159.5275178,2019-02-23T02:23:21.000Z,1550888688.67595
19.548,21.8847073,-159.5275178,2019-02-23T02:23:22.000Z,1550888688.78865
19.548,21.8847073,-159.5275178,2019-02-23T02:23:23.000Z,1550888689.41504
19.548,21.8847073,-159.5275178,2019-02-23T02:23:24.000Z,1550888690.33587
19.548,21.8847073,-159.5275178,2019-02-23T02:23:24.000Z,1550888691.69128
19.548,21.8847073,-159.5275178,2019-02-23T02:23:25.000Z,1550888691.80389
19.548,21.8847073,-159.5275178,2019-02-23T02:23:26.000Z,1550888692.33585
19.548,21.8847073,-159.5275178,2019-02-23T02:23:27.000Z,1550888693.33541
19.548,21.8847073,-159.5275178,2019-02-23T02:23:27.000Z,1550888694.69156
19.548,21.8847073,-159.5275178,2019-02-23T02:23:28.000Z,1550888694.80291
19.548,21.8847073,-159.5275178,2019-02-23T02:23:29.000Z,1550888695.33538
19.548,21.8847073,-159.5275178,2019-02-23T02:23:30.000Z,1550888696.33574
19.548,21.8847073,-159.5275178,2019-02-23T02:23:30.000Z,1550888697.69372
