p_int,rh_int,t_int,ts
107.493,10.57,31.046,1550895803.96657
107.491,10.57,31.05,1550895814.46554
107.485,10.59,31.038,1550895824.99750
107.488,10.58,31.04,1550895835.52315
107.487,10.57,31.036,1550895846.06275
107.486,10.57,31.026,1550895856.60601
107.488,10.57,31.029,1550895867.13115
107.488,10.57,31.027,1550895877.66675
107.482,10.57,31.032,1550895888.19774
107.482,10.57,31.036,1550895898.72595
107.487,10.57,31.039,1550895909.24941
107.483,10.57,31.042,1550895919.76956
107.482,10.57,31.038,1550895930.29787
107.482,10.56,31.045,1550895940.81302
107.484,10.57,31.039,1550895951.32005
